elapsed.ps,repeats.n,param.a.vector2,param.b.vector2
49817,100000,2.66855258e+38; 2.98421299e+38,-7.83918237e+36; 1.40200047e+38
51443,100000,-8.55591772e+36; 3.15943415e+38,3.05477853e+38; -1.270078e+38
50470,100000,2.40156852e+38; 2.97055806e+38,-6.19867098e+37; -2.89101856e+38
51837,100000,-1.14268013e+38; -9.23161885e+37,-2.44481853e+38; 2.32775293e+38
55428,100000,-2.30971137e+37; 1.6004747e+38,1.12893555e+38; -1.76648308e+38
49170,100000,-2.10358971e+38; 1.20321318e+38,1.13871025e+38; 2.92447541e+38
49779,100000,-1.58539848e+38; 1.16114057e+38,-6.74124166e+37; -1.08443189e+38
57627,100000,-2.86587912e+38; 2.46979754e+38,-1.03554144e+38; 3.03510095e+38
57162,100000,-3.19215353e+38; -1.72101174e+38,-1.06133874e+38; 1.47139623e+38
54451,100000,2.50628863e+38; -2.14701252e+38,-1.27587826e+38; 1.56744652e+38
49690,100000,-1.70308331e+38; -1.49483813e+38,-1.62592101e+38; 3.54556371e+37
50833,100000,1.01454672e+38; 2.12761645e+38,-1.63354993e+38; -1.39930291e+38
52767,100000,2.70257855e+38; 2.28510936e+38,9.01799133e+37; 1.22739022e+38
48600,100000,-3.03480158e+38; -1.47850318e+38,-2.09850633e+38; -2.95416196e+38
57183,100000,-1.11874235e+37; 2.23743627e+37,3.87698995e+37; 2.04003092e+38
49357,100000,3.29281229e+38; -2.80904599e+38,-6.25245993e+37; 8.93640812e+36
48715,100000,3.87159052e+37; -2.9767227e+38,5.6922111e+37; 4.45696539e+36
55382,100000,-9.38060937e+37; -1.52258041e+38,-1.77537691e+38; -1.22269426e+37
54377,100000,4.74446075e+37; -2.92737214e+38,-5.58243104e+37; 1.01192856e+38
50548,100000,2.26583864e+38; -3.3227114e+38,-2.92067266e+38; 8.64762844e+37
50461,100000,3.16809859e+38; -6.95897485e+37,-1.12952333e+38; 8.31441634e+37
49750,100000,-2.62132478e+38; 1.82733943e+38,3.05917353e+38; 2.0661717e+38
50315,100000,3.17660386e+37; 3.06265135e+38,-2.64783572e+38; -1.2862949e+38
49631,100000,3.39129941e+38; -1.04949736e+38,3.02257838e+38; -2.23922264e+37
50261,100000,1.13456341e+38; -6.75722522e+37,2.4728689e+38; 1.46139933e+38
49655,100000,2.85002335e+38; 1.30040963e+38,6.54492873e+37; -3.33940524e+38
49656,100000,6.43829548e+37; -1.06710412e+38,-2.91587242e+38; -1.47814104e+38
50657,100000,1.19545726e+37; -2.49942507e+38,2.62028551e+38; 3.3937585e+37
