runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.a.integer,param.b.integer
2,3270,19483,250000,5173513896396694,-645220033513202
2,3244,19953,250000,-7910193859455643,-4884110944594679
2,3276,19623,250000,7610546834775636,-6237667226799372
2,3388,19552,250000,2524728142694625,-7416027358603717
2,3244,19564,250000,8530572454759877,-2802105829121720
2,3325,19504,250000,-279468225744290,-3254502181670936
2,3266,19999,250000,-7802069330972363,5343016068220749
2,3270,19686,250000,-812590868305181,-4259564824200921
2,3268,19976,250000,-5273071050790134,5317343943354614
2,3266,20071,250000,-8765953125412711,5582016701693662
2,3245,19751,250000,4901509120825807,-8014429003325708
2,3330,19681,250000,5792371874267591,1687134570667236
2,3269,19827,250000,5191527637321589,2419767800281376
2,3244,19929,250000,1998655361366033,8569287925643531
2,3265,19868,250000,-5411994385011637,4059729847968888
2,3273,19951,250000,-5206635808081806,1260277584422811
2,3245,19468,250000,-2550718817561028,-2746372144321937
2,3329,19577,250000,-1114286559472389,-5468380657985990
2,3269,19870,250000,-283727772934239,-378519147364713
2,3244,19590,250000,8902131933950289,-3564642390033829
2,3269,20229,250000,-2489441978924861,6161786919035663
2,3265,19623,250000,6284231010537818,6218456258561267
2,3246,19965,250000,3571054136506050,1963128749328698
2,3331,20014,250000,-3657051352479483,-1260301740373334
2,3273,19964,250000,-3085652365764005,5755747317092571
2,3244,19638,250000,2532088223925999,-2809270064612294
2,3266,19841,250000,6406127246900027,7380449957982224
2,3269,19637,250000,1019977856175834,-3287996517860038
2,3247,21204,250000,-1239914526241893,-616078226475830
2,3344,19845,250000,-5889771249398471,-6869147321863116
2,3272,19762,250000,8957738024420593,302670622690069
2,3255,19587,250000,734057478298663,355609909342958
2,3269,19896,250000,-7001921995113211,1486551584240680
2,3275,19710,250000,6251494424785790,2469485058864889
2,3244,19767,250000,408474147844405,-2885338839720045
2,3332,19877,250000,-4487952498218950,4750945806525709
2,3337,19639,250000,5741533988580282,800223915208864
2,3327,19542,250000,6951801290129625,-1006872481826927
2,3266,19932,250000,-1267205298418032,2527731387638733
2,3302,19597,250000,7890791084340472,-6907644904477829
2,3244,19570,250000,-4465839471198772,-5506423339693721
2,3398,19912,250000,-7089832689289605,-6369280738692115
2,3300,19640,250000,7615433899647014,-7947721012251233
2,3245,19631,250000,7319058998740570,2367934996992233
2,3287,23009,250000,1229303661155299,5151273312175108
2,3271,20006,250000,-6503858481835364,8802014830994383
2,3288,20614,250000,-414989038707129,4613232168631679
2,3349,20195,250000,7465853588389665,7707612825773321
2,3282,19820,250000,3508814055804972,1994181879060841
2,3266,19958,250000,3531190634027729,2449317413109424
2,3287,20864,250000,220625783677337,8538548658686446
2,3321,19749,250000,5266942970299136,-7107322170126084
2,3280,19688,250000,-2009548709437530,-2889490933506268
2,3244,19641,250000,-3232023075521533,-8921047035779606
2,3279,24390,250000,-1324229087315668,6821920557266362
2,3247,21027,250000,-8119447665882819,-8787373109792605
2,3283,20218,250000,-6847233719219690,-3893904651937117
2,3278,20156,250000,4041688005847512,7913701366271286
2,3248,20804,250000,-6868838095783465,519577807304272
2,3346,20365,250000,-8895213145660293,-2313562916477361
2,3280,20362,250000,159776260600146,3219453374512796
2,3314,20028,250000,8840415723759612,-1465470124850376
2,3352,19926,250000,4022418170980996,2986324202192964
2,3370,20029,250000,3482588112483148,-1572371985406923
2,3253,20224,250000,660578507743042,8533853104226931
2,3357,19738,250000,-2354069767996138,-6180476904529540
2,3287,20110,250000,1493433944096058,1533287006795441
2,3246,19884,250000,4459976851636758,-5158795897049746
2,3370,20298,250000,4584848328892381,-982900307458793
2,3272,20306,250000,1158184569886347,2707813329806095
2,3248,20416,250000,227644447737935,2070595320393191
2,3341,19863,250000,4397941757137749,2732241881675601
2,3280,19907,250000,-952303240223027,-3033629483313944
2,3257,20183,250000,-2038429777218603,8590090807615954
2,3278,20166,250000,7070163186419669,8928669165700176
2,3269,20082,250000,-6014891161134365,3769617041905106
2,3246,19954,250000,3809046925363910,7615133297690889
2,3340,20249,250000,4817226729789910,8255898970691313
2,3274,20262,250000,-4788382455544687,7974380062904042
2,3266,20192,250000,2219992538369334,4539948538795764
2,3270,20241,250000,-922622248397291,6106824091280009
2,3270,19679,250000,3530260004235630,-402194318231178
2,3330,19909,250000,438050822284339,8099716958794685
2,3427,20105,250000,-6949458253049324,8502487817156196
2,3265,19690,250000,37728449885971,-7556445277201939
2,3245,20171,250000,-78526923935274,1456128559689966
2,3264,20224,250000,-5069377717429142,265257406928456
2,3281,19469,250000,5640882046880367,-365008904101030
2,3244,19888,250000,-452238116552655,6315862677327876
2,3344,20265,250000,-8470146871439821,-4988777418013967
2,3290,19722,250000,1168144231499355,-5800493837131101
2,3263,19800,250000,4512907677736248,3720287106664262
2,3284,19789,250000,7009102853827972,-5072068387320835
2,3275,20055,250000,-2453060402721721,2336368549799675
3,3927,24233,250000,-2769546439501974,7013873551471257
3,4022,26304,250000,4815921239284333,-6976729741050244
3,3919,24241,250000,1430795298405548,1459013238669094
3,3901,26026,250000,389945320980365,327459355567800
3,4011,26130,250000,-4568682690732283,-4653670209734386
3,4472,26114,250000,8867804896564281,-2999360306619228
3,3897,24345,250000,957585114856211,5070150739636905
3,4213,24294,250000,-3990462528430625,4718131420128785
3,3907,26100,250000,-1531869366218191,-1554911024847848
3,3928,24312,250000,1618882810345079,7567886879520877
3,4360,26170,250000,-3794781573394222,-7157477281067702
3,4583,26244,250000,56233417301578,-7450593180278016
3,3972,26191,250000,807658166316079,-6888488678705221
3,3982,26093,250000,5340013889278225,3433299066633650
3,4656,26085,250000,6424713181949459,1207922053774037
3,3915,24297,250000,-8433821210214769,-6827848529266339
3,4489,26042,250000,8963119660902673,527652959380679
3,3907,24381,250000,-7642958578203634,-3663345834265069
3,3909,24343,250000,1978168952260707,6932607263075698
3,4518,24488,250000,-8554289396442152,-5154820684364252
3,3902,24396,250000,-3737314098907979,4544741302659261
3,3904,24585,250000,-8322913812809681,-5905330267843089
3,4028,26038,250000,2434007738910791,-2363343545699360
3,4772,24208,250000,-2815901233915412,-2418853432563872
3,3902,26195,250000,5308485437697027,-1084305495629490
3,4867,24203,250000,-2611460961347615,1994615499092774
3,4061,24380,250000,-2495181880722977,8780916556277580
3,4474,26240,250000,7689383784572218,-8802959698692053
3,4759,26164,250000,1297883613374219,-6447657046946191
3,4006,24215,250000,-2582722607737503,1637740339926445
3,4590,24240,250000,4469883427732021,6970422457851431
3,3916,24527,250000,4009606408564369,7082956201440744
3,3915,25939,250000,7072426042815645,3648953441318359
3,3902,24262,250000,-5924617998359039,2900241088365816
3,3955,26084,250000,-4210141907189700,-7129645176638170
3,4398,24364,250000,-6198183590501722,4792955809110377
3,4685,26419,250000,5342722020749881,4007250265600983
3,3903,26206,250000,-6587017103391935,-8780398457974779
3,3985,24395,250000,-8426546620912948,-4719262729768335
3,3924,27341,250000,1533236816942942,-206368300931036
3,3972,26227,250000,3545334152943195,-1157676834492275
3,3928,26145,250000,4091642106597964,438367167274851
3,4082,24465,250000,1057833429349904,1328909602783648
3,3996,24407,250000,-7950111849536456,3364219582713048
3,4694,24370,250000,-1936670973296523,7209432651432192
3,4596,26390,250000,-3932018742590927,-4180634812661788
3,4013,24401,250000,-210177806599432,3811173058001035
3,3964,24373,250000,-8027676673539700,5877061977908180
3,3911,26248,250000,7243383876585648,454335652882787
3,3910,26261,250000,-599903011781473,-2137907886254187
3,3930,24536,250000,-2225446706752440,3525705089282957
3,3927,26276,250000,-3276598472343772,-5858274307050574
3,3954,24358,250000,3712624815683389,7182604902540552
3,3997,24479,250000,-6547738693554423,-1574777727916978
3,3926,24414,250000,1459033964610692,6019479789960518
3,3906,24370,250000,-4764991168488112,6500925709187695
3,3904,24340,250000,2664250264569601,3929327831428008
3,3920,24433,250000,-3736659856568156,3935505737091347
3,3913,24635,250000,863129491528075,2488802345710769
3,3906,24341,250000,-2293119721233820,-1254193513417234
3,3902,24244,250000,-1272649236429903,7216897037516910
3,3983,26170,250000,8886975817518760,-7744709230793852
3,3906,24560,250000,-6655160280234415,-543746443753833
3,3907,24454,250000,2787326159580806,6422546010026564
3,3973,24211,250000,-1729039059161869,-1429324944429906
3,4366,26251,250000,4984606420583314,-2170868586886459
3,3900,26332,250000,8726377268193996,-5570691986158503
3,3987,24378,250000,-4743698366095704,2067298001702453
3,3902,26333,250000,3372390396564752,501858476167379
3,3904,26213,250000,1038564479532737,-4960844845065729
3,3958,26296,250000,1054306299588558,-1939717755597674
3,3902,26184,250000,5609010915652609,-4623714524112985
3,4828,26127,250000,4141451559267339,-4118748850223252
3,4351,26064,250000,4931027779912458,-8898275091731312
3,3960,24267,250000,-5918474847029942,-103979013094395
3,3920,24383,250000,-4916441384388146,5913668989770257
3,4438,26209,250000,164978290105407,-2504285915576704
3,4680,26089,250000,5522351293421396,-2471694962221360
3,3915,26096,250000,8444255108261929,-2954660266583964
3,4464,24299,250000,-6709315370314622,-1480721344395409
3,4712,24433,250000,-6690680286287608,1938771357525272
3,3995,24435,250000,-5521898146554500,2491237199423632
3,3951,24237,250000,-8179831904187415,-4056723006963367
3,3917,26265,250000,1078543989341571,-7698279605279188
3,3916,24389,250000,-231924518165177,7521385846536565
3,3907,24448,250000,-6218082628955874,-4649010628716491
3,4094,24472,250000,-5836314873169027,-2102141093563068
3,3909,24424,250000,4918977796895481,7042799122534221
3,4027,26241,250000,6063047196616609,-2804850601608695
3,3904,26097,250000,5048535893909540,-8441660819768523
3,3918,26229,250000,-7547609285189648,-8181637741240090
3,3996,24418,250000,-910757563093635,7189738480163608
3,4239,26243,250000,-573735387548289,-2036277401101576
3,3919,24360,250000,-4336254396722751,-3956497433464090
3,4029,27208,250000,135360783183608,-905007935206095
3,3918,25610,250000,-5327045931490256,5524618015613299
3,3941,27365,250000,3284449931308994,-1200269957180324
3,3922,25474,250000,257896480533911,8915581877167427
3,3938,24537,250000,-8207213157437386,8486392768779013
3,3916,26496,250000,6898103969340772,1790588604943996
4,3374,21104,250000,7215727662264432,-5502291035532731
4,3274,21012,250000,-3796205106679761,-4224458097335897
4,3292,20316,250000,-8927557302906715,1929540392952108
4,3271,20352,250000,5164916709695043,5246026584969471
4,3277,20464,250000,-7663827683404217,-1567388436967430
4,3326,20395,250000,-8026588413912816,-5551786850287174
4,3283,20945,250000,5994360931220288,-7644459331603434
4,3340,20383,250000,-7201456567348170,-5379834639473218
4,3274,20319,250000,-3876984832246036,2115932184155352
4,3272,20693,250000,-502030799263719,-2310929459447821
4,3287,20877,250000,7827589412644177,5795895667043514
4,3271,20800,250000,6839186145866058,130635217945983
4,3279,20136,250000,-4118031239392790,4214653375940286
4,3278,20275,250000,-5485230162277431,-4688819204773745
4,3283,20957,250000,2909303475460511,-5531664889603900
4,3273,20327,250000,1145736462141285,2450174108807690
4,3287,20622,250000,-814904521509220,1697909113638868
4,3267,20960,250000,7146678150378705,-4399700222523527
4,3296,20424,250000,236630455244272,6451723720220748
4,3270,20305,250000,-7851179916127374,-5876891433942556
4,3324,20593,250000,7821729612888569,-2226684921411809
4,3282,20302,250000,8712387060704937,8946989704176911
4,3325,20277,250000,-4386931330288854,3187381389592130
4,3294,20786,250000,72439192829306,-4401045417250212
4,3307,20888,250000,1776297063168868,106375795052423
4,3271,20970,250000,-5260483787636016,-5427722047515273
4,3265,20999,250000,4165030687071903,-145578163744341
4,3283,21023,250000,2521626908873766,1512919062427549
4,3267,20763,250000,8700451999389486,-8206975840620199
4,3278,20226,250000,-1442027933285867,7449468112000267
4,3275,20881,250000,6890295472018223,1661426668585514
