runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.x.integer,param.disp.integer
8,3922,26680,250000,2617453149,19
8,4176,26612,250000,1579610005,30
8,3912,26318,250000,2439713296,20
8,3923,26882,250000,2607964209,18
8,3973,26187,250000,3000197557,20
8,3903,26217,250000,102133577,23
8,4848,26404,250000,245739734,4
8,4323,26211,250000,788140378,13
8,4054,26376,250000,4090520669,5
8,3909,26358,250000,257367385,9
8,4437,26146,250000,2309242826,3
8,4068,26370,250000,2506607790,12
8,4206,26232,250000,756760515,1
8,4480,26170,250000,2079750201,17
8,3912,28074,250000,2905568029,9
8,4014,26946,250000,4047382840,22
8,3940,28372,250000,517657,17
8,3995,26963,250000,320892261,15
8,3946,26998,250000,1343490226,1
8,4074,26422,250000,3058249741,10
8,3909,28943,250000,3515761116,21
8,4004,26252,250000,3021696453,2
8,3915,26993,250000,1036028458,31
8,3914,27240,250000,700772197,15
8,3922,26631,250000,1230971250,2
8,3964,26241,250000,2155216316,0
9,3674,26316,250000,3422577854,13
9,3682,26463,250000,1364686332,29
9,3658,26374,250000,2622537889,6
9,3762,27109,250000,3053933639,5
9,3683,26942,250000,3208498196,0
9,3683,26635,250000,862556723,22
9,3816,26514,250000,3815843772,6
9,3621,27050,250000,1723066694,11
9,3741,25685,250000,1181835530,14
9,3629,26176,250000,3419064397,27
9,3668,31584,250000,2416316631,7
9,3686,31217,250000,1814892323,16
9,3925,28544,250000,1235033976,7
9,3708,26327,250000,4124310082,28
9,3798,25458,250000,3323143606,19
9,3617,27473,250000,2414765812,18
9,3657,25735,250000,2284008491,3
9,3805,25412,250000,2881153974,30
9,3633,30959,250000,2728108629,21
9,3761,25396,250000,3664766863,19
9,3656,26378,250000,1217214067,5
9,3600,27525,250000,1874260521,4
9,4131,29454,250000,3544370452,17
9,4011,26680,250000,2954441213,8
9,3657,26143,250000,1326992724,29
9,3636,26507,250000,3674776027,22
9,3737,27385,250000,751409740,30
9,3853,33893,250000,1706430412,31
9,3709,25346,250000,3748392937,5
9,3696,28734,250000,1702799960,12
9,3683,27250,250000,2569287066,6
9,3639,27245,250000,2347528978,19
9,3780,25061,250000,557596488,3
9,3864,29976,250000,935621062,12
9,3732,25576,250000,4170394252,17
9,3693,25415,250000,3074632385,16
9,3762,26059,250000,1082327941,9
9,3664,25803,250000,4200309385,9
9,3760,25676,250000,1817313817,8
9,4007,27642,250000,1933954221,4
9,3805,27257,250000,2943817359,31
9,3922,25530,250000,2456639844,25
9,3708,31227,250000,1602099455,23
9,3623,25524,250000,2130097748,18
9,3718,27646,250000,3997651994,10
9,3831,26209,250000,3194113232,10
9,3819,26938,250000,262850,19
9,3665,26396,250000,3305638005,22
9,3678,25625,250000,4207774586,2
9,3707,26662,250000,3846591413,14
9,3669,25655,250000,828021135,31
9,3636,25408,250000,1210052500,14
9,3692,25443,250000,492114072,20
9,3767,26578,250000,964622647,15
9,4002,26069,250000,1464635373,24
9,3844,27378,250000,1862924348,28
9,3835,28142,250000,3544987236,12
9,3967,25906,250000,2089110088,6
9,3776,25809,250000,3275690253,2
9,3946,29563,250000,3829226549,5
9,3881,28273,250000,2818675693,5
9,3666,25716,250000,3595459857,25
9,3691,26269,250000,1978289912,11
9,3647,28835,250000,2914954108,15
9,3591,24633,250000,3880283850,6
9,3876,26634,250000,1693482277,27
9,3584,26364,250000,1788526960,29
9,3855,28957,250000,2050034957,9
9,3663,25313,250000,710625817,29
9,3676,25315,250000,2147495424,2
9,3609,24922,250000,148215686,5
9,3804,26499,250000,2154976089,1
9,3850,31600,250000,237758357,6
9,3895,28582,250000,3784138386,8
9,3624,25897,250000,999782550,14
9,3956,25701,250000,3275220010,1
9,3809,25569,250000,537027351,17
9,3656,25158,250000,2462818283,9
9,3990,25559,250000,3691616019,13
9,4128,27031,250000,1402928877,18
9,3654,25329,250000,2035335193,12
9,3848,25207,250000,3061903578,26
9,3524,24821,250000,4226749480,12
9,3737,25305,250000,1952157242,8
9,3665,26695,250000,3752717807,7
9,3788,26998,250000,2085121495,22
9,3778,25231,250000,4030084594,23
9,3828,25528,250000,1666258509,15
9,3703,25360,250000,3088733031,21
9,3681,26665,250000,834301107,2
9,3597,25919,250000,4172745003,29
9,3827,24926,250000,1627541014,16
9,3576,26477,250000,36103826,18
9,3758,24415,250000,3889361366,3
9,3720,24284,250000,1012469794,10
9,3953,25209,250000,2354042734,16
9,3644,26102,250000,587898490,26
9,3645,26866,250000,1623823258,30
9,3630,25706,250000,4269052628,0
9,3612,25080,250000,3897030623,14
10,3940,27455,250000,2960174715,17
10,3945,27076,250000,3216499394,3
10,3920,29353,250000,204498174,18
10,3931,26497,250000,1280250145,30
10,3927,27911,250000,1207267471,17
10,3926,26730,250000,891591161,22
10,3944,26230,250000,2026456371,16
10,3920,26737,250000,1896739626,31
10,3919,26045,250000,3695212066,19
10,3910,26355,250000,984718612,17
10,3929,26305,250000,1786107775,4
10,3911,26506,250000,976718904,29
10,3926,26135,250000,2448550165,6
10,3919,26682,250000,3648446716,10
10,4946,30745,250000,3180675371,1
10,3922,26553,250000,2815119943,31
10,3986,27342,250000,819116680,16
10,3953,26279,250000,1306776826,14
10,3921,26028,250000,1408374235,24
10,3911,26502,250000,587091858,15
10,4132,34936,250000,2886883909,5
10,3982,29799,250000,2675304488,10
10,4016,33197,250000,2323624763,4
10,3987,29394,250000,1079565315,7
10,3991,33052,250000,3012111973,18
10,3977,28409,250000,3353178997,19
10,3945,26958,250000,896440281,25
10,3914,27073,250000,574089738,26
10,4170,26103,250000,2860314627,15
10,3923,26890,250000,1449461027,31
10,3934,31349,250000,2914531155,13
10,3936,26536,250000,937533501,28
10,3933,26672,250000,3980098597,14
10,3995,28099,250000,3744856452,15
10,3917,26426,250000,1600360049,8
10,3920,28594,250000,2972113667,22
10,3912,27088,250000,2544655744,4
10,3983,27745,250000,3713478482,7
10,4068,27916,250000,3652132941,25
10,4017,27309,250000,3650102710,14
10,3913,27420,250000,1959384028,21
10,3985,27229,250000,3107068461,26
10,3917,27037,250000,1215903574,20
10,3990,28676,250000,1772998668,14
10,3962,28926,250000,308047642,9
10,3993,29386,250000,693326942,7
10,3965,26194,250000,2624617666,24
10,3970,28346,250000,4058527398,25
10,3934,28254,250000,1306531604,28
10,3928,26953,250000,315415194,11
10,3937,26291,250000,627470982,31
10,3951,28516,250000,457332125,6
10,3943,27099,250000,3919001085,19
10,3929,28438,250000,1738214212,29
10,3930,26264,250000,1438269995,7
10,3932,28264,250000,1566857921,29
10,3926,26382,250000,832512345,1
10,3934,27159,250000,3122088606,10
10,3950,27818,250000,354347914,23
10,3927,28495,250000,1712340104,20
10,4726,27194,250000,3241978632,9
10,3931,28009,250000,147182934,10
10,3931,27010,250000,3487596555,13
10,3932,29206,250000,3449415572,25
10,3930,27445,250000,1664212228,22
10,3921,26706,250000,2700666080,21
10,4645,26999,250000,1923996901,9
10,3936,27231,250000,1135394946,9
10,4702,27276,250000,976267854,17
10,3912,27475,250000,904656490,20
10,3927,27000,250000,1692512686,26
10,4741,26927,250000,3572475514,7
10,3926,26948,250000,2823016799,2
10,4567,27579,250000,3837917884,19
10,3912,26922,250000,2620722214,29
10,3921,27298,250000,3166072239,19
10,3934,26770,250000,4253293270,15
10,3917,26301,250000,1614865998,25
10,3926,26819,250000,3076651208,23
10,3918,27428,250000,3531456756,21
10,3929,27643,250000,879569070,30
10,3942,27480,250000,3830530892,25
10,4811,27111,250000,1950041723,9
10,3903,27111,250000,4152876101,17
10,3918,26719,250000,2715663644,26
10,4758,25868,250000,3758404566,14
10,4365,25964,250000,2569534120,20
10,3927,26149,250000,3733226975,15
10,3919,27025,250000,3801637902,15
10,3924,26884,250000,1943213392,22
10,3934,26803,250000,2788580404,27
10,3918,27233,250000,1962924306,6
10,3953,27122,250000,258096406,18
10,4742,26549,250000,1041599645,31
10,3910,27081,250000,3291509680,27
10,4587,27465,250000,3776852731,4
10,3934,26817,250000,2980188323,10
10,3967,27484,250000,1626278227,25
10,3923,26760,250000,2277491003,3
10,3905,27074,250000,1993068907,27
11,3895,28603,250000,366468213,24
11,3763,28377,250000,513275250,25
11,3954,29360,250000,1092319071,29
11,3750,28315,250000,388812468,6
11,4003,27807,250000,2982955026,9
11,3812,28546,250000,415139317,23
11,3805,27879,250000,2366511583,25
11,3917,27562,250000,2846864936,13
11,3967,27860,250000,3747067510,31
11,3833,28798,250000,3971849187,25
11,3901,32616,250000,1736391721,21
11,3856,28162,250000,506644204,13
11,3975,29508,250000,3829209365,6
11,3875,29229,250000,1390593795,30
11,3978,28253,250000,2310657563,5
11,3980,27515,250000,1987870319,24
11,3944,29334,250000,2555049066,23
11,3818,28362,250000,1152283274,17
11,4001,26527,250000,1566188748,31
11,3820,26852,250000,3288750194,3
11,3789,26774,250000,2462803922,2
11,3854,26653,250000,1011743492,4
11,3798,28578,250000,2144270583,13
11,3896,30989,250000,1231296784,24
11,4028,28532,250000,2653565143,26
11,3785,29604,250000,260045807,5
11,3794,27683,250000,2743525387,30
11,3788,27902,250000,1137906158,21
11,4065,29330,250000,1439224324,9
11,3821,30535,250000,2715803299,11
11,3730,28112,250000,201532416,28
11,3818,30269,250000,282151288,25
11,3787,28217,250000,3047977702,22
11,3803,29914,250000,1175773117,13
11,3836,29445,250000,3678570253,14
11,3988,32382,250000,3426440700,6
11,4073,30558,250000,2918611488,29
11,3874,28200,250000,592813023,17
11,3873,37977,250000,2244940360,1
11,3832,30206,250000,1844552598,27
11,3881,30427,250000,3128015331,22
11,4069,30210,250000,594879136,23
11,4122,28970,250000,2045622798,25
11,3732,31919,250000,3100353868,21
11,4215,33730,250000,2491376955,30
11,3932,33706,250000,1540352884,23
11,3808,29104,250000,1613248589,21
11,4086,31740,250000,4138828233,11
11,4277,31267,250000,4055286519,11
11,3785,28400,250000,761051607,17
11,3845,34048,250000,562707323,14
11,3924,34760,250000,2959576795,27
11,3862,29326,250000,3393563123,29
11,3898,30377,250000,587464446,20
11,3854,30378,250000,2275586440,17
11,3807,29214,250000,1073842998,3
11,3805,28422,250000,1308691216,3
11,3947,32249,250000,2945052103,20
11,3816,30735,250000,680207539,2
11,3842,31116,250000,3514831973,0
11,3815,29549,250000,1964320817,3
11,3889,28738,250000,3648416690,10
11,3754,30099,250000,2424699676,10
11,3829,31245,250000,384269809,1
11,3920,26051,250000,3354775380,2
11,3919,28591,250000,2207327536,17
11,3771,33941,250000,3862291952,6
11,3938,29578,250000,1640208725,14
11,3874,33361,250000,2191665870,8
11,3910,30956,250000,1254600566,29
11,3762,30189,250000,381757104,21
11,3804,28913,250000,2815305560,27
11,3769,30386,250000,714326658,11
11,3934,30888,250000,1805715969,25
11,3834,33169,250000,2891575462,28
11,3774,27932,250000,3262945338,18
11,3845,29711,250000,1612575121,18
11,3794,29758,250000,1355552526,22
11,3794,30108,250000,1391235257,21
11,3883,28386,250000,2536993637,30
11,4118,28385,250000,946185244,1
11,3919,27921,250000,610660881,6
11,3980,28898,250000,793663298,14
11,3762,28197,250000,1780595002,15
11,4151,28958,250000,276427568,0
11,3732,27298,250000,1145807302,30
11,3812,29628,250000,2123191962,24
11,3732,27592,250000,3431293964,7
11,3811,28517,250000,3849882254,14
11,3838,28334,250000,2302617049,21
11,3703,25658,250000,1774701332,12
11,3806,37058,250000,3453577427,4
11,3692,30055,250000,4038658865,2
11,3947,37407,250000,2269175354,8
11,3947,37155,250000,1006336422,29
11,3784,37225,250000,3441080735,31
11,4068,35212,250000,2808573156,22
11,4059,27243,250000,3596613644,18
11,4027,27868,250000,1286936940,18
11,3942,28131,250000,3441427133,14
12,4017,26159,250000,1989704141,5
12,3923,25932,250000,1584024206,26
12,3963,26055,250000,2478335215,12
12,3905,26094,250000,2886437616,24
12,3926,26125,250000,3863206876,21
12,3911,26172,250000,3984866986,12
12,3933,26228,250000,2624663560,16
12,4002,26005,250000,1669422617,30
12,3959,25961,250000,4209086138,1
12,3978,26006,250000,996182873,23
12,3994,25994,250000,1017809193,1
12,3973,28209,250000,2721072319,21
12,3927,26804,250000,1756416089,16
12,3934,27072,250000,2248391460,5
12,4767,27185,250000,1404770658,26
12,3922,25760,250000,2726598500,9
12,3923,25800,250000,739994925,24
12,4048,26280,250000,3136286623,31
12,4343,25920,250000,936897986,26
12,3911,25762,250000,4151950780,28
12,4195,25841,250000,3130946830,28
12,3916,26050,250000,2353170079,14
12,3901,26022,250000,3556812985,26
12,3911,27764,250000,2157376157,29
12,3931,26820,250000,1881224704,9
12,3904,26926,250000,3034793314,5
12,4192,26400,250000,376197744,6
12,3931,25863,250000,2909543681,25
12,3904,26083,250000,2658447772,11
12,3912,25983,250000,3239308024,13
12,4644,25952,250000,2060715195,22
12,4141,26060,250000,3302276793,8
12,3966,25843,250000,354893926,5
12,3918,25970,250000,3152936193,17
12,3905,25986,250000,1980228418,4
12,3927,26149,250000,1949498413,22
12,3923,26134,250000,97235541,14
12,3918,25761,250000,3064022326,20
12,4656,25710,250000,1313023562,8
12,4100,26329,250000,4273682798,11
12,3934,26360,250000,2530915995,23
12,3913,26456,250000,175747061,22
12,3911,26350,250000,2539435738,6
12,3919,26164,250000,2600005182,12
12,3980,26451,250000,2953423461,12
12,3915,26458,250000,1760273787,7
12,3912,26460,250000,2873684704,4
12,3913,26499,250000,4275847912,17
12,3936,26254,250000,2570358342,31
12,4329,27838,250000,4226872382,31
12,3976,26133,250000,618153018,4
12,3912,26024,250000,1556370781,4
12,4672,26047,250000,450793073,14
12,4182,25849,250000,2366584834,5
12,3919,26078,250000,1475692985,19
12,3905,25936,250000,1370560110,29
12,4328,25774,250000,1396177677,0
12,4597,26022,250000,1960040303,17
12,4046,26132,250000,1402672582,14
12,3919,25932,250000,3389014443,9
12,3921,26529,250000,4166731411,20
12,3908,26375,250000,704893973,16
12,3981,26416,250000,1930118196,12
12,3925,25982,250000,733904202,13
12,3911,25968,250000,4193441867,9
12,4015,26757,250000,4268920109,2
12,3912,25928,250000,3470418686,21
12,3921,26409,250000,428847290,14
12,3954,26370,250000,1311684427,25
12,4699,25967,250000,2721449888,13
12,4338,26087,250000,3201722129,20
12,3902,25845,250000,1322869802,4
12,4106,26170,250000,356605960,29
12,3933,26109,250000,2904250552,18
12,3981,26175,250000,4291951355,18
12,4194,25724,250000,3382276351,21
12,3928,25961,250000,13780831,10
12,3994,25867,250000,1699840267,7
12,3905,25757,250000,4223349063,9
12,3902,25987,250000,2341553442,19
12,3967,26216,250000,2572571163,14
12,4340,26007,250000,4107420953,2
12,4635,25932,250000,2560398654,4
12,3917,26115,250000,3855498188,19
12,4411,26300,250000,3789860590,13
12,3906,26021,250000,3445980936,2
12,3958,27541,250000,2211402104,6
12,3913,26276,250000,3695656271,0
12,3915,25832,250000,2562309553,30
12,3910,25885,250000,2155462303,14
12,3912,26447,250000,680486918,8
12,3918,25812,250000,2906257435,16
12,4414,25794,250000,1027530310,9
12,3905,25699,250000,3956264139,4
12,3971,25850,250000,2227210338,10
12,4442,26574,250000,2218962646,7
12,3977,25969,250000,2993472839,15
12,3924,26565,250000,3662531207,2
12,3984,26178,250000,3100389910,16
12,3903,25929,250000,234932877,7
13,3455,29666,250000,1947958592,1
13,3536,29465,250000,506189963,28
13,3487,29931,250000,807171376,3
13,3541,29605,250000,3375604441,29
13,3468,29762,250000,1936458655,5
13,3599,29103,250000,3830934090,23
13,3506,29723,250000,2159955787,13
13,3539,29459,250000,2534645487,13
13,3520,29166,250000,1758482022,30
13,3568,28845,250000,1840202306,16
13,3519,29262,250000,2824024392,29
13,3525,28766,250000,2048596128,21
13,3598,28828,250000,1219245315,24
13,3511,29050,250000,2919327780,22
13,3561,28533,250000,3757127497,3
13,3486,29270,250000,82749603,19
13,3438,29402,250000,4222851335,14
13,3521,29522,250000,1180632503,25
13,3532,29364,250000,2097126886,5
13,3428,29706,250000,1829852082,23
13,3509,29940,250000,470506917,25
13,3469,28730,250000,2131194261,19
13,3493,29088,250000,1526210505,16
13,3426,30086,250000,2881485579,15
13,3466,28861,250000,760629055,0
13,3472,29753,250000,1662329731,7
13,3491,28857,250000,2466184720,8
13,3532,29401,250000,654646167,9
13,3534,30460,250000,4148373078,15
13,3477,29946,250000,3042216333,1
13,3492,38140,250000,886238740,14
13,3509,29736,250000,166957622,22
13,3554,29764,250000,4192980708,8
13,3458,29842,250000,3729934576,28
13,3582,30125,250000,768697397,4
13,3519,29661,250000,3578451563,7
13,3463,29404,250000,1737988301,18
13,3475,29445,250000,1975810589,12
13,3743,30281,250000,2351062886,11
13,3554,29543,250000,1684630510,21
13,3470,28936,250000,1652195497,19
13,3479,28807,250000,656719757,26
13,3495,28883,250000,808893095,20
13,3535,29870,250000,2999597299,11
13,3663,28916,250000,590895239,0
13,3556,28829,250000,1415584913,18
13,3574,29402,250000,755920928,29
13,3500,28948,250000,896683770,17
13,3531,29511,250000,2594629563,14
13,3444,28726,250000,1008321199,16
13,3628,29577,250000,3080670272,24
13,3555,30114,250000,3632894092,5
13,3503,29717,250000,1445785440,21
13,3481,29145,250000,1612445388,29
13,3523,29541,250000,515303029,14
13,3511,29540,250000,2850599847,27
13,3671,30254,250000,2569999889,26
13,3517,29796,250000,4126434551,8
13,3514,29913,250000,3285548977,2
13,3488,28898,250000,2553738883,24
13,3643,29305,250000,3784915598,11
13,3580,28817,250000,3925347706,13
13,3617,30891,250000,1991003792,16
13,3488,30028,250000,3328899658,30
13,3479,29437,250000,2120067949,26
13,3469,29619,250000,4129318833,31
13,3602,29402,250000,299260797,16
13,3459,29611,250000,397598966,28
13,3648,29066,250000,1479017589,6
13,3553,30454,250000,4011034969,29
13,3509,29748,250000,2304003135,9
13,3564,29052,250000,3873712483,13
13,3558,29194,250000,3223944558,13
13,3478,29264,250000,3590661073,15
13,3689,28942,250000,845321502,4
13,3458,29061,250000,2886505598,17
13,3563,29467,250000,2406549988,20
13,3497,29156,250000,1002399991,13
13,3738,28612,250000,3038085526,24
13,3548,29598,250000,1707905711,8
13,3576,29641,250000,2223565573,20
13,3517,29329,250000,2496383199,24
13,3621,29847,250000,1303735227,17
13,3501,28935,250000,3513340291,2
13,3463,28896,250000,96619843,17
13,3588,29132,250000,2989571761,11
13,3806,29842,250000,1583469407,25
13,3485,28838,250000,240751752,0
13,3665,29081,250000,348098298,17
13,3480,29213,250000,2849226415,10
13,3473,28832,250000,3631948893,26
13,3454,28784,250000,2130473466,7
13,3856,28919,250000,1548910886,6
13,3490,28703,250000,1043306702,29
13,3522,28693,250000,3158734833,16
13,3494,29604,250000,1600177000,19
13,3549,28980,250000,2675184905,18
13,3552,29040,250000,445656156,0
13,3835,29653,250000,1930101605,2
13,3568,29484,250000,3821210019,18
14,3811,24668,250000,3360696881,14
14,3540,25888,250000,2193304619,11
14,3437,24112,250000,4002962982,0
14,3437,25682,250000,1712573703,30
14,3500,24229,250000,307699572,22
14,3379,24350,250000,2753926556,28
14,3410,25243,250000,2770744129,11
14,3549,26139,250000,315756691,13
14,3483,23362,250000,23855003,20
14,3400,24728,250000,1909327079,20
14,3497,24766,250000,830274477,19
14,3430,24078,250000,3755249541,18
14,3553,23842,250000,1215512804,31
14,3509,24480,250000,1768516731,22
14,3448,24176,250000,3014231538,14
14,3480,24107,250000,4029373543,14
14,3521,24076,250000,1406961872,30
14,3343,24448,250000,1925007594,24
14,3504,24906,250000,2230387925,10
14,3521,24040,250000,2736651318,29
14,3447,25055,250000,1347632682,29
14,3378,25280,250000,1478922488,0
14,3551,25072,250000,1357882964,7
14,3398,24225,250000,1582659080,28
14,3426,23489,250000,2002646970,8
14,3712,23710,250000,3725268873,11
14,3434,24020,250000,2435900769,10
14,3433,24327,250000,2171134120,15
14,3487,24791,250000,3096735636,24
14,3382,24488,250000,2734663525,20
14,3521,24388,250000,3702342417,22
14,3432,24038,250000,584569436,19
14,3411,26343,250000,50806727,21
14,3573,26723,250000,2513027081,22
14,3468,27902,250000,3289305576,6
14,3394,24786,250000,3116182500,30
14,3449,28438,250000,3422483211,25
14,3608,25236,250000,2173398851,4
14,3370,23657,250000,3091244026,15
14,3411,23811,250000,1948122262,8
14,3522,23577,250000,927805062,0
14,3414,24035,250000,882515900,13
14,3429,23818,250000,4005440251,25
14,3598,26702,250000,40074942,20
14,3410,24419,250000,2551104738,4
14,3526,23861,250000,882455348,30
14,3483,26467,250000,365490358,21
14,3524,24764,250000,2025784642,3
14,3700,25777,250000,1973588937,13
14,3501,24075,250000,1645084375,31
14,3530,25764,250000,351612283,29
14,3490,25291,250000,762696168,17
14,3498,25904,250000,1137631873,7
14,3398,23803,250000,3870651993,10
14,3526,24567,250000,3077097532,11
14,3565,23900,250000,224299521,9
14,3497,24332,250000,2678057702,5
14,3477,24518,250000,982591082,7
14,3551,24519,250000,2279514215,0
14,3508,25291,250000,4225302435,9
14,3495,24234,250000,236108307,30
14,3585,24898,250000,610402581,14
14,3497,26198,250000,689279229,19
14,3426,24196,250000,2502749199,22
14,3486,24464,250000,3210963007,8
14,3475,23381,250000,1714230237,23
14,3447,24222,250000,2324389313,16
14,3592,25666,250000,1669986598,24
14,3669,25887,250000,3159534699,26
14,3483,25015,250000,1978102042,31
14,3464,25219,250000,3199722939,26
14,3368,25456,250000,60114235,23
14,3598,24548,250000,594004864,12
14,3517,25797,250000,2373770551,6
14,3413,23906,250000,1638038939,22
14,3375,23969,250000,3792984775,29
14,3391,24054,250000,3652692174,18
14,3358,24167,250000,1947493937,19
14,3388,23650,250000,1208579670,1
14,3501,23897,250000,2772543171,25
14,3442,24515,250000,1536997732,25
14,3475,25377,250000,2604516833,26
14,3514,26262,250000,2684301774,10
14,3438,24896,250000,1205786288,8
14,3600,24387,250000,1472838219,7
14,3524,24499,250000,776350735,20
14,3406,25338,250000,1458320400,3
14,3469,27684,250000,3982058500,25
14,3587,25236,250000,993350523,27
14,3567,24266,250000,3400428160,15
14,3409,25607,250000,3133854465,9
14,3822,27490,250000,3909705560,15
14,3510,30073,250000,3628742083,15
14,3488,24559,250000,3069436692,2
14,3516,25362,250000,2981209510,16
14,3434,25368,250000,1034657866,23
14,3548,27698,250000,622731719,24
14,3675,24067,250000,3017035985,19
14,3693,25299,250000,2122714379,21
14,3434,24954,250000,944506805,19
15,3340,21858,250000,131735264,9
15,3245,22144,250000,340578426,25
15,3272,22066,250000,2975688526,17
15,3271,21749,250000,3381237142,28
15,3251,22010,250000,1072687061,17
15,3283,21941,250000,2797294702,0
15,3331,22018,250000,2296754751,24
15,3248,22215,250000,2638407499,14
15,3268,21657,250000,1496894796,2
15,3269,21889,250000,4028312877,20
15,3248,22130,250000,2166633783,7
15,3271,21959,250000,2230318822,11
15,3372,21758,250000,1580725805,15
15,3246,21823,250000,4132160166,27
15,3265,22078,250000,3805515769,4
15,3271,21774,250000,2256463453,8
15,3246,21858,250000,1475064726,27
15,3278,21809,250000,1658907304,28
15,3324,21856,250000,1698123710,11
15,3244,22213,250000,1709080961,23
15,3307,23938,250000,728883138,19
15,3267,21833,250000,2953822040,17
15,3252,21973,250000,1191611101,6
15,3272,21858,250000,520101957,19
15,3338,21926,250000,3144512062,6
15,3247,22128,250000,1525582489,8
15,3275,21757,250000,2954078978,22
15,3272,21875,250000,1122464274,30
15,3264,21942,250000,2473866841,2
15,3273,21888,250000,487331019,18
15,3341,21872,250000,1006500026,21
15,3246,21880,250000,2570162118,26
15,3249,22188,250000,734796515,30
15,3275,21877,250000,1392177698,31
15,3249,21800,250000,2218064022,25
15,3272,22009,250000,1982507414,12
15,3328,22059,250000,2529790583,2
15,3248,22184,250000,1938810962,12
15,3332,22239,250000,3748862343,9
15,3356,35529,250000,391981245,0
15,3333,35482,250000,1395767797,17
15,3369,35418,250000,2495812390,2
15,3425,27580,250000,4040341113,25
15,3244,21699,250000,564566539,30
15,3266,21634,250000,2157701039,1
15,3312,21677,250000,1903383009,20
15,3286,22217,250000,4140539519,13
15,3275,22095,250000,2951102750,4
15,3389,22110,250000,4045785707,3
15,3244,21879,250000,389970181,25
15,3273,22036,250000,2507661031,26
15,3268,21794,250000,3600667259,15
15,3284,22324,250000,1769641861,23
15,3320,22082,250000,4002580281,15
15,3393,22052,250000,178519725,0
15,3268,22178,250000,2292788032,14
15,3312,21633,250000,3683601806,7
15,3310,22170,250000,3512100885,12
15,3246,22516,250000,4037241998,11
15,3281,22646,250000,856004883,29
15,3334,22716,250000,1415398,22
15,3248,22446,250000,1355339542,22
15,3278,22454,250000,1735517352,13
15,3269,22458,250000,535724299,25
15,3246,22696,250000,2089800933,6
15,3272,22570,250000,1663789210,11
15,3387,22615,250000,3905097451,24
15,3249,22279,250000,320263713,29
15,3276,22175,250000,1421207063,7
15,3269,21871,250000,2437181054,23
15,3260,27595,250000,1845892293,10
15,3287,21746,250000,4183620976,8
15,3327,21925,250000,966357411,14
15,3247,21753,250000,579206239,8
15,3270,21850,250000,465593785,22
15,3283,21961,250000,961017731,11
15,3246,21871,250000,572675325,23
15,3268,22063,250000,2090703312,30
15,3327,21840,250000,1303934995,6
15,3244,21894,250000,3059017594,14
15,3265,21900,250000,3651031489,15
15,3272,22204,250000,2262723004,4
15,3246,22327,250000,1254543781,21
15,3267,21965,250000,1698079912,16
15,3318,22042,250000,1651924044,9
15,3285,22026,250000,1168986447,22
15,3308,22033,250000,3936678915,6
15,3318,22151,250000,883567577,27
15,3294,21946,250000,851584071,19
15,3305,22355,250000,211477140,20
15,3314,22190,250000,2745697502,24
15,3287,22161,250000,2442648003,21
15,3303,21825,250000,921397839,0
15,3289,23835,250000,3381694237,21
15,3301,22093,250000,1033240304,8
15,3303,21994,250000,3310960791,20
15,3269,21878,250000,808855930,24
15,3246,21887,250000,2238983406,2
15,3272,21941,250000,1169762892,7
15,3270,22458,250000,3783059277,16
16,3930,26869,250000,1509158380,30
16,3916,26279,250000,595628496,10
16,3928,26693,250000,214530749,25
16,3960,31734,250000,1856723850,20
16,3957,31251,250000,1840473538,9
16,3966,31369,250000,2908555693,9
16,3969,31027,250000,1387468627,4
16,4693,29973,250000,1094578115,26
16,3962,30983,250000,2008727128,4
16,3967,31635,250000,370767623,18
16,3968,30995,250000,2966349226,28
16,3963,31702,250000,9889354,27
16,3958,31109,250000,1801203618,8
16,3935,27390,250000,2133007162,15
16,4559,27339,250000,3343403332,23
16,3952,26800,250000,204899828,17
16,3916,26662,250000,1747152507,30
16,3944,27458,250000,2802691546,6
16,4109,26716,250000,3774145466,30
16,3933,26946,250000,1307839103,3
16,3937,26049,250000,1108847510,10
16,3925,26845,250000,1620186869,6
16,3927,26610,250000,2882876255,19
16,3979,26423,250000,546341131,12
16,3949,26376,250000,1123525684,5
16,3924,26574,250000,1800224979,29
16,4043,26978,250000,965085484,4
16,3951,27081,250000,837117670,28
16,3921,27084,250000,3000482161,8
16,3914,27051,250000,3608328233,16
16,3950,26901,250000,2050076585,21
16,3912,26727,250000,2659842107,0
16,3997,26747,250000,50314714,25
16,3915,26380,250000,2816736871,1
16,3913,26411,250000,3454675730,8
16,3915,26068,250000,619555236,24
16,3931,25850,250000,1190412999,22
16,4003,26297,250000,1189475112,23
16,3916,26043,250000,2996170284,29
16,3916,26085,250000,2143657170,15
16,3989,26474,250000,39745141,16
16,3938,26181,250000,856199256,14
16,3922,26497,250000,1070943076,24
16,3923,26280,250000,2893718101,31
16,3927,27892,250000,295837204,1
16,3937,26742,250000,1568681866,28
16,3939,27385,250000,3088208272,10
16,3915,27012,250000,1229818854,28
16,3919,25971,250000,2317517782,18
16,3933,26117,250000,1830314245,25
16,4007,26263,250000,2527911129,24
16,3914,26252,250000,963535030,26
16,3911,25854,250000,2656999928,23
16,3925,26111,250000,79571196,20
16,3907,26031,250000,1751906537,23
16,4537,25938,250000,287956526,0
16,4805,26115,250000,1511346488,28
16,4303,26001,250000,812584681,4
