runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.a.integer,param.b.integer
4,4000,32736,250000,3100189812,4093546373
4,4024,31646,250000,4157166743,1999957174
4,4120,45590,250000,3457256366,3931737594
4,4155,37270,250000,2008683613,2676905951
4,4192,32753,250000,2761910525,346552251
4,4098,39369,250000,453688700,2016565166
4,4100,40671,250000,3624032193,4163355181
4,4093,32920,250000,1963998375,292473918
4,4106,31198,250000,2840239638,2489033550
4,3923,29584,250000,1438695229,1833656242
4,4393,34802,250000,1679111212,3470577302
4,4007,28924,250000,2070778514,2997132203
4,4079,32222,250000,1026384156,3464064148
4,4177,36567,250000,2639158153,2042082980
4,3915,34526,250000,3125352243,602760986
4,4018,30856,250000,3347823539,2754956208
4,3979,31366,250000,2344124332,1721175277
4,4300,34373,250000,4088017774,1364492238
4,4029,31318,250000,1908670671,1547261257
4,3903,29585,250000,2587092246,1516829603
4,3924,31094,250000,3907858710,530687633
4,3961,33213,250000,2190300788,2066000417
4,4031,30653,250000,746511645,732845102
4,4113,29331,250000,3984553911,354167137
4,4237,31059,250000,3413107304,1639882399
4,4048,33375,250000,2185596393,223890267
4,4049,32133,250000,114200976,3123553896
4,4013,28845,250000,2009987853,3288863029
4,3901,32113,250000,1735936619,1474828343
4,3876,30494,250000,1636913798,2818388377
4,3884,29111,250000,2064526603,2665514166
4,4064,30817,250000,3024887875,743335658
4,3966,30127,250000,2252841333,3266566649
4,3901,30274,250000,1857386814,1423405984
4,3904,29015,250000,3170631207,2386407209
4,4267,32261,250000,2394355875,3996612748
4,3988,29705,250000,2317024928,4181790244
4,3840,30004,250000,2487717410,4040913987
4,3886,31448,250000,2112402328,2602309327
4,4025,31362,250000,1636545533,4204017148
4,4165,30791,250000,1273144969,4139315135
4,3870,30340,250000,3195503621,80250255
4,3948,31538,250000,224621483,1912396651
4,3900,31676,250000,1788526802,1518384752
4,3974,34217,250000,2201033853,571388008
4,3986,33868,250000,885376636,2327231343
4,4099,30150,250000,339256230,1693633916
4,3971,30507,250000,3968451420,1448757451
4,4130,31281,250000,3671295936,3581493745
4,3931,33389,250000,2640271238,2841969198
4,3900,36767,250000,2748456113,666965707
4,3941,29240,250000,457246212,3704052289
4,4004,29833,250000,3045224211,3575119810
4,4103,30241,250000,2002142788,62405922
4,3946,31360,250000,2508668888,1274555971
4,3875,30461,250000,1179563377,1206287860
4,3896,31742,250000,1002045493,2345683034
4,3994,31930,250000,3423433843,1765891845
4,4005,30034,250000,2225963801,1949293545
4,3950,30844,250000,2123517536,312850540
4,4033,34275,250000,450152195,1023153465
4,4053,34331,250000,4194600864,792744933
4,3940,28524,250000,3363167246,1421549424
4,3914,29897,250000,2765803233,3698434530
4,4201,31619,250000,2373095237,4103122151
4,3938,31629,250000,985408043,1248335862
4,4010,32215,250000,2518005763,3982904350
4,3904,30709,250000,3120298650,3032356604
4,3877,30220,250000,1671791656,1429731246
4,3883,29050,250000,499668286,1163001777
4,3889,32231,250000,3393384444,2410669434
4,3976,31929,250000,2332545967,846353133
4,3967,30894,250000,702572277,444283381
4,3925,38785,250000,1781417238,3154386652
4,3963,38816,250000,609413500,2836523987
4,3918,31182,250000,2227259095,3690092494
4,4205,30890,250000,3692617920,166976067
4,3920,28805,250000,2827652569,1397433537
4,3960,39812,250000,1186145836,3561822730
4,4115,39391,250000,2328066882,1318955549
4,3996,39342,250000,3434354652,172469847
4,3893,39296,250000,3963584171,3338829475
4,3937,39126,250000,1112833998,1158531058
4,3983,30726,250000,1588735098,1722089522
4,3993,30771,250000,1619007603,643195631
4,4130,33086,250000,3459978622,1082767579
4,3979,30659,250000,482020291,348917167
4,4003,29272,250000,2710484416,3868448450
4,4268,34120,250000,2445741167,1859753207
4,4203,30989,250000,2090429799,2315038060
4,3924,30609,250000,420873112,1808867060
4,3884,31391,250000,386094038,698941670
4,3930,32653,250000,3722516179,2107177964
4,3826,29882,250000,4253930622,2759122551
5,4123,27632,250000,427191008,640254381
5,4042,27960,250000,367904198,1784911928
5,4133,27379,250000,3853912070,2040009141
5,3937,27183,250000,556061922,381310310
5,3987,26812,250000,3835888950,1790458713
5,4249,30718,250000,2112339480,3991197516
5,3941,27403,250000,1713885108,3114626165
5,3967,29664,250000,2307590940,3429931676
5,4113,31895,250000,1739165698,3503813229
5,4185,29991,250000,2321724558,222606634
5,4393,30534,250000,568448003,2457550657
5,4180,30803,250000,2580500024,969255662
5,4068,28579,250000,80201112,1292449299
5,4104,27885,250000,2166174863,954531385
5,3933,30236,250000,4004486958,4055639148
5,3962,30180,250000,2197636092,1301571418
5,3931,28376,250000,3062015000,3844785990
5,4237,29011,250000,2695853284,690187349
5,3992,30092,250000,2684384269,1592192627
5,3938,31755,250000,1883540035,2745036459
5,4038,28829,250000,1506434800,1020625641
5,3933,29037,250000,3246466696,2245351685
5,5232,27964,250000,3619231510,4107140487
5,4116,27776,250000,3349076197,1977743214
5,3976,28963,250000,4036982717,163330242
5,3969,29356,250000,1073103928,3626347729
5,4477,28404,250000,2081190487,2433571573
5,4177,28542,250000,1475004838,2045534230
5,4008,34249,250000,3625837610,2103446868
5,4270,28671,250000,3215006532,786062224
5,4242,29073,250000,3155540876,493282240
5,4194,30462,250000,3386188742,794776524
5,4137,27016,250000,3154248673,2354180838
5,4436,27613,250000,2728063198,1074806513
5,3999,26480,250000,2965511995,2101822812
5,4057,27962,250000,1074563815,3893200230
5,3949,29555,250000,2497295729,1345622776
5,4427,28534,250000,810926002,3107645751
5,4168,29492,250000,2528232841,1028122869
5,3934,29025,250000,1032207640,3857341201
5,3927,28985,250000,3039017285,2966767502
5,4113,28358,250000,1662604685,4003135619
5,4133,28498,250000,1576658224,3939413092
5,4004,27711,250000,537787867,179293724
5,4087,29095,250000,1399041855,1402821523
5,3984,29790,250000,3965311316,880811844
5,4129,30566,250000,1285237509,1683615201
5,4076,28491,250000,4268284222,3108769562
