runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.n.integer
9,3470,28470,250000,2327965050
9,3526,28111,250000,2229918152
9,3475,28306,250000,709572254
9,3428,28605,250000,1050639554
9,3550,29761,250000,2531709990
9,3449,29427,250000,2844845941
9,3461,30435,250000,3834630598
9,3449,28090,250000,371787193
9,3429,28199,250000,589321891
9,3585,29643,250000,2688422577
9,3440,28016,250000,1015580527
9,3406,28306,250000,1589315833
9,3461,28245,250000,436497681
9,3469,28112,250000,107715089
9,3483,28025,250000,1734265287
9,3447,27182,250000,3512696058
9,3488,27356,250000,3518736401
9,3390,29886,250000,2651449540
9,3498,29780,250000,647133439
9,3487,29970,250000,2044156194
9,3431,30940,250000,2916761076
9,3514,28927,250000,832503111
9,3513,29463,250000,884008624
9,3396,28500,250000,1254359788
9,3577,29094,250000,1431214708
9,3597,27652,250000,2596198003
10,3294,21246,250000,1250870648
10,3278,22188,250000,3443572379
10,3352,21262,250000,1142134326
10,3260,21744,250000,4252646941
10,3270,21287,250000,1900104082
10,3276,22335,250000,1355517530
10,3339,22343,250000,31058347
10,3268,22389,250000,284137621
10,3457,21800,250000,1277695702
10,3248,22082,250000,2090021564
10,3272,22664,250000,3463583743
10,3285,22044,250000,1130031945
10,3273,22095,250000,28337333
10,3267,22339,250000,3936363994
10,3345,21986,250000,3151943504
10,3247,22003,250000,1462499304
10,3295,21781,250000,1786172405
10,3470,21679,250000,2534365659
10,3303,22424,250000,1227315508
10,3273,22113,250000,322102830
10,3450,21812,250000,1188098294
10,3263,22227,250000,98744891
10,3362,22435,250000,887195229
10,3455,22348,250000,2953613027
10,3336,22803,250000,3403719984
10,3277,22375,250000,786433332
10,3392,22491,250000,241501310
10,3325,21885,250000,2956300957
10,3451,21992,250000,28948283
10,3398,22479,250000,1924387041
10,3304,22495,250000,4142367976
10,3270,26515,250000,3063820671
10,3469,22077,250000,1150340575
10,3378,21728,250000,3970620378
10,3292,21672,250000,3632716705
10,3319,21858,250000,4107184599
10,3247,22276,250000,3544704509
10,3401,23008,250000,2487139951
10,3384,23244,250000,122077159
10,3387,22556,250000,12087511
10,3465,22190,250000,3120426553
10,3329,21556,250000,2731371986
10,3523,22426,250000,703267927
10,3250,22475,250000,2897479961
10,3496,21629,250000,436549872
10,3250,21633,250000,1595257865
10,3266,22071,250000,1369371133
10,3292,22044,250000,470906030
10,3344,22207,250000,1102080556
10,3283,22297,250000,580662476
10,3357,22495,250000,3414305229
10,3252,22088,250000,3260603734
10,3268,22841,250000,97552888
10,3274,21567,250000,1833588123
10,3271,21552,250000,621270977
10,3279,21774,250000,1461093749
10,3341,21882,250000,2424996219
10,3265,21493,250000,1606119661
10,3291,21668,250000,354741531
10,3279,21930,250000,2883657240
10,3265,22101,250000,2481692451
10,3357,22451,250000,365017826
10,3341,22355,250000,4291264646
10,3258,23404,250000,2969002000
10,3400,22082,250000,3952414003
10,3282,22054,250000,277243517
10,3252,22442,250000,2633197232
10,3283,23136,250000,3640508438
10,3406,22009,250000,2847992794
10,3387,22658,250000,2953927371
10,3275,22179,250000,3975117603
10,3280,23637,250000,1479293514
10,3486,21980,250000,408191362
10,3267,22218,250000,2670248021
10,3327,21667,250000,345216627
10,3318,21939,250000,1077150065
10,3266,21871,250000,822682717
10,3293,21650,250000,1460196804
10,3255,21345,250000,4071749293
10,3369,21403,250000,1573599214
10,3358,22543,250000,518011967
10,3257,21602,250000,3576201526
10,3290,21298,250000,320357302
10,3284,21427,250000,3792455269
10,3264,23184,250000,2266629259
10,3298,22750,250000,3392184568
10,3340,21424,250000,1167783445
10,3246,21900,250000,1863205600
10,3295,22651,250000,3548469503
10,3477,23194,250000,3334343964
10,3394,22039,250000,3643138813
10,3301,24681,250000,3087436785
10,3499,23239,250000,3481773869
10,3244,22805,250000,3927978116
10,3412,21534,250000,1955148211
10,3329,21400,250000,3344385057
10,3256,21542,250000,1040896344
10,3314,21517,250000,1518243310
10,3743,21653,250000,4202175597
10,3267,21817,250000,2044017824
11,3292,26472,250000,3412228253
11,3244,26822,250000,2651399685
11,3319,25889,250000,4090302430
11,3281,24396,250000,3768167362
11,3249,25899,250000,3287230133
11,3270,26400,250000,3212265279
11,3311,26626,250000,1369800629
11,3324,25537,250000,300635608
11,3289,24645,250000,459227368
11,3288,24547,250000,2976061410
11,3258,24556,250000,1670712781
11,3306,26107,250000,2255048433
11,3278,24305,250000,2937157437
11,3245,24380,250000,4028787584
11,3272,24363,250000,649081742
11,3267,24487,250000,4130039583
11,3248,24873,250000,3952503689
11,3290,24707,250000,2282707847
11,3287,26260,250000,4122609602
11,3355,26898,250000,2728946891
11,3267,24727,250000,381316401
11,3271,24526,250000,800118424
11,3250,24374,250000,1689838126
11,3273,24868,250000,2456472056
11,3282,24380,250000,3611586507
11,3258,24885,250000,2145063337
11,3300,24355,250000,4016434117
11,3277,24483,250000,1400493226
11,3245,24906,250000,3358776920
11,3325,24415,250000,574102911
11,3454,24555,250000,3598348924
11,3247,24405,250000,2652472391
11,3267,24899,250000,2294999710
11,3269,24211,250000,3530938816
11,3245,24531,250000,2264142466
11,3268,24495,250000,3046487677
11,3346,24300,250000,225824520
11,3244,24403,250000,2848135716
11,3291,24388,250000,239002281
11,3292,24522,250000,1884772824
11,3264,24265,250000,1727659941
11,3415,29161,250000,3380767167
11,3400,30747,250000,182997936
11,3510,30903,250000,1598640657
11,3347,25646,250000,758527520
11,3290,24761,250000,2596953868
11,3249,24446,250000,1535135646
11,3291,25074,250000,535552022
11,3277,25206,250000,2895178254
11,3262,24810,250000,53571572
11,3279,25220,250000,2810961443
11,3269,24875,250000,2911475143
11,3249,24885,250000,4056488246
11,3278,24811,250000,3002152910
11,3275,24884,250000,827850119
11,3312,24633,250000,4229357375
11,3346,25271,250000,3120208686
11,3270,24888,250000,1395395510
11,3254,24801,250000,3283635670
11,3277,26360,250000,909935247
11,3288,26443,250000,2322743796
11,3306,25430,250000,2087935316
11,3330,24143,250000,3221266108
11,3271,25840,250000,3851949632
11,3262,24745,250000,1938804646
11,3275,24530,250000,2045282978
11,3276,24305,250000,3288287588
11,3256,25029,250000,1018155963
11,3312,25165,250000,3294597492
11,3298,25880,250000,2677969641
11,3325,25212,250000,3205547504
11,3274,24726,250000,3855501268
11,3273,24970,250000,3881065698
11,3353,25080,250000,388037701
11,3274,24908,250000,2123575331
11,3287,25187,250000,1033937064
11,3246,25946,250000,2788968234
11,3288,26531,250000,4002613391
11,3338,27924,250000,1352258714
11,3263,27506,250000,26761654
11,3292,24917,250000,727074892
11,3271,24580,250000,2468178568
11,3245,26282,250000,1720579306
11,3269,27775,250000,3979122965
11,3270,24436,250000,1828362961
11,3250,25611,250000,3426039540
11,3291,25974,250000,2058008249
11,3272,24822,250000,4023742725
11,3260,25283,250000,786414555
11,3265,24724,250000,187640993
11,3271,25098,250000,1861983874
11,3244,23997,250000,2000080339
11,3277,24325,250000,3785188030
11,3460,24274,250000,4149645305
11,3247,24537,250000,2756465830
11,3281,24979,250000,3367416327
11,3276,24231,250000,2009104154
11,3252,26657,250000,4263178997
11,3280,25536,250000,713081717
11,3297,24647,250000,2301202405
12,3294,24338,250000,4232064805
12,3377,21886,250000,1236377795
12,3290,22013,250000,572413760
12,3293,21710,250000,2087915878
12,3286,21703,250000,1123751783
12,3389,22688,250000,2403556386
12,3271,21968,250000,3748318765
12,3364,22070,250000,3524822466
12,3250,21900,250000,1582501473
12,3518,22450,250000,2098204899
12,3377,21614,250000,2196846333
12,3356,21457,250000,2070814313
12,3274,21395,250000,105700987
12,3430,22121,250000,1862593820
12,3460,22381,250000,1674739623
12,3299,22047,250000,1982448416
12,3314,21683,250000,1901523765
12,3338,21448,250000,843577552
12,3281,22194,250000,218613662
12,3375,21645,250000,2734062450
12,3273,21615,250000,703314578
12,3328,22882,250000,2395379973
12,3290,21501,250000,3778509359
12,3267,21896,250000,2021810092
12,3305,22867,250000,212699841
12,3413,22047,250000,1672985272
12,3291,22832,250000,2823615083
12,3279,21468,250000,58758236
12,3269,21232,250000,704607134
12,3248,21684,250000,1290664150
12,3277,21816,250000,1212143788
12,3387,21509,250000,4282750367
12,3261,21994,250000,3390751417
12,3279,21563,250000,1754424968
12,3284,21729,250000,4076918390
12,3255,21493,250000,2256199987
12,3281,21648,250000,1190163338
12,3355,21498,250000,2096086842
12,3291,23673,250000,3468551171
12,3276,21887,250000,4162016563
12,3376,21576,250000,611320848
12,3245,21951,250000,3134060370
12,3274,21609,250000,677625075
12,3361,21110,250000,2017805811
12,3309,21361,250000,3025608087
12,3298,21430,250000,2827806637
12,3296,23142,250000,1434671306
12,3332,24995,250000,2157810554
12,3339,27464,250000,2533737820
12,3558,23216,250000,932801306
12,3249,21398,250000,2126877729
12,3281,21651,250000,4033405005
12,3340,22049,250000,1260800048
12,3270,21642,250000,4012918361
12,3276,21954,250000,828011336
12,3384,21679,250000,4101805587
12,3244,21425,250000,4117228540
12,3277,21259,250000,1964721696
12,3277,21450,250000,558702442
12,3249,21382,250000,4041229969
12,3274,21336,250000,3050752951
12,3382,21585,250000,2170825858
12,3249,24018,250000,1582798707
12,3336,24012,250000,909235098
12,3346,22477,250000,819378240
12,3278,22657,250000,4077868468
12,3298,21880,250000,3749591720
12,3423,21595,250000,890506062
12,3274,21179,250000,1448809400
12,3273,21733,250000,1769685302
12,3280,21785,250000,1757079443
12,3283,22099,250000,2146256876
12,3278,22216,250000,1207466914
12,3379,21750,250000,237139834
12,3247,21808,250000,2111291906
12,3269,21718,250000,2225513961
12,3314,21715,250000,2011518705
12,3267,23778,250000,2747876123
12,3353,23524,250000,1837146537
12,3398,24851,250000,3007342444
12,3268,23952,250000,282454709
12,3285,24247,250000,3596182159
12,3278,23169,250000,994302401
12,3252,21777,250000,3467443186
12,3292,21601,250000,352623165
12,3365,21718,250000,1431438479
12,3247,21670,250000,2437193582
12,3278,21282,250000,155808318
12,3273,21414,250000,902437829
12,3266,21478,250000,909776888
12,3270,21246,250000,3502390405
12,3395,21689,250000,2253333371
12,3274,21530,250000,1778741883
12,3285,21206,250000,3306471278
12,3281,21428,250000,2540662238
12,3251,21768,250000,3833743620
12,3284,21638,250000,2136356675
12,3544,22010,250000,3388511094
12,3247,21911,250000,2979763387
12,3273,21686,250000,308761967
13,3707,26594,250000,2184961531
13,3915,27521,250000,3166407931
13,3867,28393,250000,460781839
13,3825,27510,250000,3454680005
13,4261,28802,250000,2127745036
13,3888,27615,250000,3011625690
13,3914,27417,250000,2932387361
13,4014,26306,250000,1545332813
13,4130,29313,250000,457940067
13,3924,25881,250000,1729899808
13,3802,25938,250000,2041718948
13,3691,27539,250000,454202162
13,3788,28900,250000,3999070676
13,3911,27066,250000,2087376080
13,3782,26842,250000,2871403039
13,3741,29322,250000,2138160818
13,3655,29022,250000,682967964
13,3693,26503,250000,4119208063
13,4093,26705,250000,2814532321
13,3874,28446,250000,175020646
13,4010,28947,250000,4126226428
13,3911,27586,250000,2616043601
13,3938,35266,250000,464935933
13,3949,27745,250000,1202989775
13,3904,26985,250000,1094384859
13,3837,28713,250000,1135366645
13,3771,27649,250000,1286294696
13,4137,40739,250000,2880756175
13,4059,39021,250000,445477916
13,4464,29873,250000,2656099379
13,4004,25850,250000,3025613959
13,3844,27963,250000,1648801131
13,4034,29475,250000,449080155
13,4059,30164,250000,4223273895
13,3753,26286,250000,2136328748
13,3731,28460,250000,2696590053
13,3832,27641,250000,1300577852
13,3837,28490,250000,3169533556
13,3884,28550,250000,328377379
13,3822,35876,250000,2981038810
13,3928,27437,250000,1735674425
13,4049,27107,250000,55957259
13,3888,27797,250000,1803584288
13,3769,26707,250000,2285966597
13,3965,27327,250000,4108596933
13,3790,26106,250000,3173828723
13,3945,26091,250000,3469019863
13,4084,39948,250000,1353508671
13,3905,27875,250000,1159820674
13,3851,28140,250000,2686277022
13,4119,27156,250000,3674277938
13,3904,26469,250000,1411629395
13,3952,27017,250000,2479434996
13,4173,27565,250000,3873693299
13,3750,26291,250000,3496487342
13,3958,26783,250000,2943442376
13,3845,30448,250000,3145081136
13,3824,26617,250000,2870274539
13,3900,27424,250000,1134296724
13,3737,27512,250000,1262340575
13,3923,27027,250000,1845291727
13,3841,26903,250000,1147533900
13,3944,29335,250000,2768375604
13,3753,32980,250000,3480627717
13,3992,26607,250000,3562392158
13,4030,27169,250000,1336954271
13,3716,26566,250000,4292858354
13,3939,40360,250000,523769333
13,3918,31473,250000,2189159333
13,4124,25820,250000,2659566687
13,3876,25753,250000,3772082184
13,3763,26925,250000,415191953
13,4079,29403,250000,1737588102
13,3929,26064,250000,3135595657
13,3956,26926,250000,4202955615
13,3888,26058,250000,1732737054
13,3916,25180,250000,2562143198
13,3836,25788,250000,3771960530
13,4018,25981,250000,3738141343
13,4103,26394,250000,3814582167
13,4095,25876,250000,1811209441
13,3723,25297,250000,2310546005
13,3893,28905,250000,4126736823
13,3701,26135,250000,156743638
13,3748,27931,250000,3277067368
13,3759,25922,250000,1535194276
13,3781,25521,250000,1397008986
13,3804,31587,250000,3637159197
13,3856,25925,250000,2764814581
13,3733,26455,250000,290149065
13,3853,25507,250000,855909873
13,3749,26334,250000,3996676745
13,4098,34376,250000,352619963
13,3777,33967,250000,4016485885
13,3766,35025,250000,3035977369
13,4052,27472,250000,936643077
13,3679,28913,250000,1359707222
13,3766,27126,250000,2310889202
13,3747,31133,250000,3165374356
13,3739,25127,250000,3700018039
14,3407,25679,250000,4193188628
14,3339,26604,250000,246020794
14,3510,26316,250000,1365516093
14,3287,25226,250000,4031999673
14,3269,24976,250000,387029160
14,3297,25542,250000,2269262066
14,3271,24890,250000,1985567495
14,3256,25046,250000,1665528948
14,3273,24737,250000,251125825
14,3378,25007,250000,631227122
14,3246,25347,250000,2110245770
14,3276,24882,250000,1946035164
14,3277,24925,250000,3537173119
14,3251,24982,250000,461362247
14,3318,25667,250000,1208384372
14,3281,25771,250000,3491114624
14,3399,25244,250000,1739658629
14,3283,24966,250000,3520676224
14,3275,24912,250000,3030189447
14,3371,24794,250000,3180868957
14,3293,24722,250000,3684624699
14,3272,25089,250000,3773949424
14,3245,24777,250000,1741404419
14,3365,25171,250000,1119997474
14,3371,27093,250000,2991177823
14,3426,25148,250000,2754948292
14,3356,25836,250000,2408005034
14,3387,26459,250000,2896357818
14,3356,24825,250000,1163043154
14,3473,26245,250000,1392136037
14,3413,26356,250000,3209925836
14,3340,25947,250000,1281897538
14,3470,25292,250000,715002232
14,3299,24978,250000,1281397307
14,3245,24830,250000,2109795884
14,3350,25400,250000,3135080438
14,3317,25548,250000,789164008
14,3250,25766,250000,2426676805
14,3362,25846,250000,591326967
14,3279,25997,250000,3485626250
14,3251,25977,250000,1883935368
14,3295,25382,250000,3662878629
14,3330,25660,250000,1149309125
14,3287,25814,250000,814079759
14,3320,26099,250000,440281116
14,3279,25120,250000,653914213
14,3248,26373,250000,2572977819
14,3281,26933,250000,1815257073
14,3277,24885,250000,613388161
14,3259,26012,250000,1459362168
14,3362,25332,250000,3860991970
14,3334,24986,250000,2848203232
14,3391,25256,250000,901109815
14,3342,24961,250000,2350416212
14,3279,25144,250000,2752906743
14,3249,25164,250000,1077235
14,3333,25473,250000,3074681649
14,3333,25137,250000,3655920948
14,3255,25214,250000,4013533160
14,3387,24699,250000,3791191279
14,3279,25462,250000,4262583679
14,3329,24808,250000,1546455546
14,3273,25694,250000,3801131904
14,3287,25645,250000,3777914397
14,3246,25335,250000,2933140312
14,3278,25276,250000,337624648
14,3285,25458,250000,135401440
14,3260,25301,250000,1866532428
14,3374,25982,250000,4259875042
14,3415,25016,250000,2933556223
14,3257,26032,250000,91389399
14,3311,25386,250000,3776711292
14,3301,25490,250000,4179423801
14,3262,25246,250000,1659489095
14,3318,25692,250000,4149663501
14,3296,25502,250000,1425955829
14,3376,25855,250000,1061096511
14,3325,25492,250000,178859395
14,3286,25501,250000,164101900
14,3263,25600,250000,2669624743
14,3311,25304,250000,4091813138
14,3375,25335,250000,1573173439
14,3251,25267,250000,664480912
14,3311,25018,250000,1158922317
14,3430,25313,250000,933049010
14,3247,25211,250000,3646674540
14,3365,25026,250000,197647337
14,3483,25870,250000,3203135251
14,3259,24944,250000,1137470722
14,3268,25049,250000,2107020769
14,3286,25055,250000,156748867
14,3245,24970,250000,2111089764
14,3350,24785,250000,1008559701
14,3303,24998,250000,93116116
14,3336,25271,250000,3647230509
14,3381,28471,250000,919678004
14,3418,26857,250000,2404960614
14,3282,24851,250000,1469601082
14,3351,26146,250000,1365941042
14,3279,25372,250000,3218261236
15,3306,23362,250000,1051691224
15,3271,23572,250000,1453837376
15,3294,23041,250000,594114428
15,3274,23056,250000,2993929636
15,3351,23286,250000,2461973058
15,3281,23350,250000,1869627388
15,3277,22721,250000,541944952
15,3278,23279,250000,153744891
15,3321,23026,250000,1543032224
15,3309,26335,250000,2192311156
15,3416,23102,250000,1390333259
15,3276,23452,250000,97791882
15,3317,22251,250000,1206054934
15,3285,22279,250000,1512082826
15,3315,22553,250000,4098935253
15,3278,22692,250000,1336366612
15,3423,25254,250000,3446391749
15,3299,21892,250000,3741341214
15,3278,21630,250000,1142746451
15,3273,21434,250000,2438687250
15,3283,23875,250000,556406320
15,3275,21532,250000,125831294
15,3643,23330,250000,543412470
15,3267,23060,250000,263373337
15,3475,22982,250000,3340765523
15,3284,22800,250000,2352722400
15,3279,22911,250000,3655116701
15,3276,23700,250000,1363005176
15,3363,24121,250000,3518909712
15,3285,26395,250000,3650231233
15,3360,30428,250000,908653307
15,3370,29045,250000,2181432511
15,3287,21908,250000,4166756078
15,3342,21952,250000,190390849
15,3341,21557,250000,132798794
15,3280,21471,250000,3682979020
15,3451,21875,250000,2088453311
15,3276,23816,250000,1732068806
15,3290,23344,250000,2051878216
15,3491,21532,250000,1692273855
15,3416,21685,250000,2958061351
15,3336,21773,250000,3588394021
15,3389,22032,250000,4020367876
15,3333,21745,250000,1026367817
15,3355,21662,250000,3973176042
15,3276,22194,250000,2298076861
15,3353,25054,250000,1252583139
15,3280,21689,250000,1431728367
15,3271,21387,250000,697746791
15,3269,21372,250000,1130673122
15,3288,21478,250000,4195517981
15,3288,21278,250000,3293659529
15,3416,21949,250000,2128318374
15,3334,21553,250000,3874981206
15,3324,21700,250000,4125163389
15,3287,21309,250000,3174262591
15,3322,21656,250000,33587937
15,3281,21573,250000,3441844184
15,3363,21535,250000,2256885782
15,3275,21380,250000,3647777041
15,3295,21522,250000,1509203888
15,3279,21467,250000,2215374905
15,3298,21793,250000,1567425848
15,3304,21861,250000,1292965615
15,3403,21687,250000,719885641
15,3289,21660,250000,49399164
15,3333,21429,250000,540839867
15,3281,21934,250000,2426700004
15,3365,22356,250000,3190910387
15,3331,22399,250000,3518616692
15,3349,21997,250000,2114224689
15,3274,21809,250000,63691582
15,3268,25604,250000,3448026637
15,3280,21710,250000,202448895
15,3290,27627,250000,1097701081
15,3328,21936,250000,3616202883
15,3361,21785,250000,3998800478
15,3250,25491,250000,2746798553
15,3280,24652,250000,3523219913
15,3288,22151,250000,1495305391
15,3245,22204,250000,357641577
15,3284,22284,250000,537155721
15,3367,21851,250000,1276419729
15,3279,22098,250000,1298913074
15,3278,21785,250000,3179348465
15,3285,21978,250000,2050207326
15,3251,22030,250000,275394631
15,3294,22264,250000,576797293
15,3357,26887,250000,1299690749
15,3260,22088,250000,542191584
15,3301,22168,250000,3825080318
15,3299,21821,250000,2569003215
15,3268,21893,250000,2948551085
15,3274,21946,250000,3227341317
15,3364,21678,250000,2885008714
15,3245,21669,250000,972311425
15,3286,21550,250000,331064228
15,3298,21718,250000,2882763114
15,3255,22674,250000,3942784299
15,3424,23902,250000,539495682
16,3305,21248,250000,817771141
16,3338,21487,250000,3898444838
16,3301,21626,250000,1872191159
16,3248,21940,250000,1936477505
16,3280,21801,250000,3726636050
16,3285,21699,250000,1041591486
16,3255,21728,250000,257854788
16,3274,22090,250000,3286809197
16,3278,21621,250000,3990065133
16,3300,21803,250000,1940666363
16,3316,21670,250000,1671483890
16,3364,29209,250000,533922495
16,3328,27852,250000,3777174672
16,3357,27479,250000,1738679874
16,3338,27865,250000,3616657296
16,3310,27486,250000,996178879
16,3345,25540,250000,724107184
16,3303,21548,250000,16016608
16,3244,21812,250000,4289770285
16,3271,21367,250000,698872689
16,3330,27823,250000,1763278536
16,3296,27891,250000,2350919584
16,3317,24518,250000,3284928460
16,3284,21590,250000,263029679
16,3261,21533,250000,1300338069
16,3275,21707,250000,2642457189
16,3285,21652,250000,3742741224
16,3250,21588,250000,2700045236
16,3278,21440,250000,956446457
16,3283,21877,250000,2911273567
16,3250,21607,250000,2631910261
16,3282,21461,250000,4100632178
16,3277,21287,250000,2851569755
16,3252,21764,250000,1551886246
16,3277,21274,250000,2781853019
16,3270,21271,250000,4016900524
16,3250,21430,250000,3441906979
16,3299,21309,250000,1064857999
16,3287,21133,250000,4018339703
16,3251,21454,250000,876140686
16,3267,21428,250000,1884666944
16,3276,21637,250000,3570748056
16,3282,21600,250000,3774225070
16,3281,21804,250000,3867576033
16,3291,21617,250000,3766628395
16,3295,22441,250000,2008356639
16,3324,21643,250000,1319067625
16,3281,21512,250000,2804076313
16,3262,21518,250000,2329767713
16,3270,21670,250000,2060042108
16,3342,21853,250000,3418374433
16,3359,27076,250000,982951866
16,3281,22473,250000,264144650
16,3273,22060,250000,1146847931
16,3244,21711,250000,2375677395
16,3269,21633,250000,1623634268
16,3269,21738,250000,1414928083
16,3342,24758,250000,3195154520
16,3276,21763,250000,1754322851
16,3278,21571,250000,2951030431
16,3250,21311,250000,3464691234
16,3388,25303,250000,1287269807
16,3361,24078,250000,2010160739
16,3257,21409,250000,409485393
16,3376,21545,250000,2995557037
16,3302,21422,250000,3737039206
16,3261,21528,250000,3513277031
16,3297,21608,250000,367391369
16,3278,21703,250000,2802734021
16,3310,21437,250000,1112499367
16,3269,21373,250000,844592617
16,3284,21407,250000,2059644759
16,3246,22565,250000,11969695
16,3273,21929,250000,3797306262
16,3277,21304,250000,2333250967
16,3322,21433,250000,3252024321
16,3391,21663,250000,2643679026
16,3329,21488,250000,2168895281
16,3247,21531,250000,3468356192
16,3270,21501,250000,3252709355
16,3270,21353,250000,1741787767
16,3254,21813,250000,654688519
16,3280,21762,250000,1358423292
16,3483,21555,250000,299462365
16,3252,21504,250000,369556662
16,3273,21645,250000,3272157868
16,3360,21459,250000,2776313724
16,3251,21773,250000,4084175675
16,3273,21377,250000,2890555312
16,3430,21415,250000,4283568680
16,3252,21738,250000,3272182762
16,3380,22360,250000,569701616
16,3275,22217,250000,559293130
16,3273,22181,250000,4155137831
16,3277,22476,250000,2106262967
16,3390,21979,250000,3866571038
16,3316,22154,250000,961161581
16,3368,21731,250000,2671762058
16,3276,21883,250000,805833491
16,3256,22622,250000,714214266
17,3247,22341,250000,2394887568
17,3336,22538,250000,2141741900
17,3313,21853,250000,3698983414
17,3246,22369,250000,3430219956
17,3268,21590,250000,2791213727
17,3281,21927,250000,3441705612
17,3264,21489,250000,688059262
17,3362,21806,250000,2452003728
17,3288,21545,250000,93093356
17,3382,21764,250000,1322273648
17,3312,21437,250000,4259938441
17,3265,21438,250000,4010713685
17,3342,21379,250000,3708867856
17,3355,21248,250000,3004765533
17,3273,21679,250000,702320129
17,3345,21463,250000,2273878080
17,3272,21313,250000,1922669209
17,3277,21311,250000,984838124
17,3404,21201,250000,2287022078
17,3370,21236,250000,3848240938
17,3274,21396,250000,334286908
17,3338,21439,250000,309830600
17,3272,21193,250000,3346400747
17,3268,21592,250000,1306236610
17,3336,21592,250000,3896949495
17,3268,21446,250000,3036864078
17,3269,21187,250000,1393560185
17,3245,21689,250000,2395103923
17,3272,21071,250000,942320442
17,3277,21252,250000,2916875843
17,3271,21359,250000,3183380655
17,3293,21814,250000,3443132636
17,3284,21363,250000,163114647
17,3353,21082,250000,947389823
17,3282,21585,250000,646123094
17,3317,21293,250000,2750686308
17,3286,21378,250000,2407432239
17,3286,21505,250000,4210659438
17,3309,21181,250000,2687194869
17,3355,21581,250000,4226914225
17,3273,21580,250000,817446707
17,3278,21491,250000,2585339604
17,3277,21581,250000,2691371196
17,3311,21239,250000,3457484232
17,3274,21458,250000,2298656919
17,3301,21423,250000,394898906
17,3360,21115,250000,3079885651
17,3274,21618,250000,2546896201
17,3272,21475,250000,1225505429
17,3271,21541,250000,865754054
17,3278,21433,250000,382031417
17,3296,21918,250000,1779888720
17,3272,22004,250000,3769397816
17,3280,21498,250000,1745913044
17,3384,21517,250000,862769470
17,3388,21378,250000,3469088108
17,3267,21239,250000,1062701859
17,3275,21521,250000,1707422992
17,3275,21649,250000,3790718772
17,3390,21527,250000,2272218646
17,3293,21476,250000,1392470458
17,3281,21669,250000,3114342899
17,3274,21420,250000,2186600729
17,3356,21668,250000,118180807
17,3268,21745,250000,337355735
17,3307,21183,250000,1457198403
17,3264,21320,250000,3110577078
17,3287,21573,250000,3004924570
17,3290,21782,250000,2630155169
17,3369,21382,250000,3046768979
17,3267,21294,250000,1964759046
17,3267,21199,250000,3858532827
17,3298,21442,250000,2784490392
17,3268,21308,250000,127502302
17,3295,21305,250000,249190067
17,3361,21366,250000,2865654711
17,3275,21417,250000,1096495165
17,3268,21386,250000,2780950550
17,3281,21181,250000,2559991067
17,3298,22084,250000,3870492593
17,3342,21913,250000,4148776254
17,3498,22945,250000,195087099
17,3357,24776,250000,2979661501
17,3354,22446,250000,2773090294
17,3379,26054,250000,1209029007
17,3410,22257,250000,1538974433
17,3376,23394,250000,3682781182
17,3474,21750,250000,2773871757
17,3367,21994,250000,1016398388
17,3367,22190,250000,940370599
17,3366,21603,250000,2546179070
17,3373,23329,250000,3897767436
17,3381,24039,250000,3826258878
17,3456,22899,250000,2808149225
17,3390,22155,250000,706381747
17,3368,22771,250000,2716320041
17,3447,21989,250000,4200198281
17,3364,22399,250000,1477117610
17,3385,22166,250000,1401923545
17,3484,23329,250000,2512724217
18,3301,23601,250000,3070000169
18,3275,23383,250000,3862934392
18,3330,22972,250000,3033540596
18,3284,25402,250000,1502765186
18,3391,23893,250000,1330859912
18,3285,21698,250000,847152681
18,3277,21762,250000,887164118
18,3275,21526,250000,1653188073
18,3394,21495,250000,342423777
18,3298,21579,250000,3238862924
18,3281,21347,250000,957252071
18,3278,21923,250000,3952601437
18,3389,23404,250000,3675544644
18,3394,23000,250000,2487086784
18,3351,25436,250000,2192814146
18,3284,25854,250000,647833732
18,3280,21640,250000,1438863714
18,3281,21982,250000,245373364
18,3348,21374,250000,3971261947
18,3269,21477,250000,3176051773
18,3300,21757,250000,1427650628
18,3294,22020,250000,3813937613
18,3275,22183,250000,3675196746
18,3273,21857,250000,2303775375
18,3250,21518,250000,1445293530
18,3269,21686,250000,743876127
18,3285,21946,250000,870256224
18,3248,22571,250000,2815078835
18,3415,21865,250000,838461906
18,3322,21642,250000,2468462702
18,3464,21569,250000,3032332923
18,3284,21749,250000,1154681770
18,3275,21694,250000,796349546
18,3248,21662,250000,1983910480
18,3496,21402,250000,2561432698
18,3392,21657,250000,2187879648
18,3248,21590,250000,3138282317
18,3282,21524,250000,2473397832
18,3279,21666,250000,3176934532
18,3259,21426,250000,2279042009
18,3271,21464,250000,617555000
18,3275,21560,250000,917321766
18,3346,27585,250000,2798886153
18,3314,21627,250000,3016611942
18,3272,21730,250000,1101127303
18,3245,21609,250000,1248437578
18,3276,21596,250000,81415482
18,3281,21745,250000,2933431373
18,3247,21275,250000,2239634108
18,3316,22885,250000,36130514
18,3280,21299,250000,363266897
18,3259,22708,250000,2600709756
18,3365,25819,250000,2035289057
18,3278,25299,250000,3133100210
18,3254,25071,250000,2042263194
18,3276,22100,250000,3848393880
18,3277,21478,250000,2771989843
18,3248,21840,250000,955043125
18,3272,21386,250000,245606019
