runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.a.integer,param.b.integer,param.c.integer
2,4456,42938,250000,3698751808,666249359,2412351910
2,4725,32346,250000,3805432041,1969804711,1616934956
2,4095,39909,250000,719781154,1819070106,3042208036
2,4259,39845,250000,3993472313,3064203119,1186690752
2,4530,43703,250000,4049836103,2969096689,141515702
2,4047,34232,250000,256025202,1340022453,2778183617
2,4293,40451,250000,935614142,3182018983,357967262
2,4166,51099,250000,2798805297,2913543241,1031834899
2,5304,34127,250000,416766215,429830071,4018036531
2,4305,41097,250000,1521531865,2877120658,2360881009
2,4067,37666,250000,3478131504,2139853939,2509523968
2,4223,33590,250000,2844224778,494096688,3088821654
2,4366,34409,250000,4164925543,479711454,1068598180
2,4260,34732,250000,4106121101,2245423650,196232211
2,4076,43590,250000,4186648103,4184711614,121304966
2,5238,34382,250000,1854205221,3767543248,2980573532
2,4378,35131,250000,803559216,603468754,2233542439
2,4335,36041,250000,2349093148,2320935183,1610852250
2,4716,32246,250000,533426030,2963325008,264375474
2,4181,34110,250000,2706942753,3570150487,900442688
2,4158,36391,250000,2223701819,3454828722,2826786233
2,4780,40156,250000,2060650835,789141546,2906649470
2,4300,35951,250000,504052391,1029835371,1906452938
2,4191,34115,250000,3276311726,4153563324,443420543
2,4195,35686,250000,432614848,269311633,913065468
2,4272,34184,250000,1494286365,2351272275,467998375
2,4481,44947,250000,2349153206,2267060427,1887760996
2,4462,40113,250000,3745347564,3852157454,1781300055
2,4122,39599,250000,645221103,356911621,1367342103
2,4147,38253,250000,3416590171,691566123,683547359
2,3999,31022,250000,2577977977,2029426916,644703415
2,3987,31055,250000,1961270673,1828363473,3567613562
2,3987,30483,250000,3633199831,147623780,1821282207
2,4000,30683,250000,148094216,1970852875,486986223
2,4514,31634,250000,3544177584,2721898925,1868318710
2,5143,33352,250000,2906958072,1024932743,2258937817
2,4214,37067,250000,3111691126,3320257154,981881997
2,4062,31968,250000,1985851754,3521237610,3613700962
2,4456,34895,250000,4100183968,2161190951,2524661497
2,4044,32097,250000,2309186499,753598231,3235858048
2,3952,32609,250000,1463338273,1451657112,1572102936
2,5259,37617,250000,1583906698,645113373,2362920753
2,4009,36885,250000,1124926077,168480330,1950967881
2,4120,32507,250000,2203108246,1415631274,2394060517
2,4453,48207,250000,2829592949,2311748192,247228018
2,4252,32793,250000,2125873540,1055932967,1925853377
2,4405,38821,250000,4214851789,2757157267,109201070
2,4130,34531,250000,2454028324,651055539,1859411
2,4685,39516,250000,3659206922,1617802953,2707644567
2,4224,33790,250000,1838681843,371656692,3244493244
2,4177,31811,250000,1974666047,4241996437,189956123
2,4001,40815,250000,420236350,3202990530,3118916875
2,4021,33556,250000,721811347,3841306909,3919779056
2,4006,31211,250000,3941787556,709528926,2457273561
2,4032,33061,250000,3911046451,799067774,116062508
2,4469,34984,250000,2579922861,605930905,1931089294
2,4232,35161,250000,788451373,1423466031,637031501
2,4199,33861,250000,1095350679,3423479407,1457608579
2,4143,33783,250000,2340273762,2351290055,1705058213
2,4026,32411,250000,277692685,4009687975,1169585109
2,4733,34083,250000,480447451,3651142194,1062677096
2,5253,32388,250000,2025497462,2797596528,1089708896
2,4132,31450,250000,581961560,1191001131,3173621945
2,4254,36066,250000,84844134,454437896,2998727183
2,4530,33343,250000,817367852,2920034986,286668030
2,4742,31125,250000,3309750967,1742945558,684426689
2,4051,32099,250000,1287482229,3340294191,1119859693
2,4003,32608,250000,192879520,2381045323,1683266230
2,3942,31821,250000,1624385150,4221374293,2223371583
2,4551,32216,250000,122221161,4011424529,2928426209
2,4091,31008,250000,1377240847,1467184020,906087998
2,4313,32840,250000,2564978467,2397279395,2527130162
2,4276,34205,250000,4085567831,367000159,2927084111
2,3965,31527,250000,3906735257,1681973940,2076790849
2,4266,36098,250000,2828675483,4166807388,698034329
2,4161,32259,250000,3679285003,3388446857,2561405456
2,4578,32146,250000,167846577,1259446653,181741443
2,4306,32559,250000,1783556679,197544796,4163592791
