runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.a.float,param.b.float
1,3284,18456,250000,-1.6004699806251521e+308,-9.799085609568663e+307
1,3347,18013,250000,-1.2312796673831416e+308,-6.431564385834576e+307
1,3274,17608,250000,-7.494461528217566e+306,-8.623771000279723e+307
1,3341,21110,250000,5.866998086833768e+307,2.8251955812908294e+307
1,3381,17360,250000,1.289782361515781e+308,4.246557132182607e+307
1,3268,17332,250000,-1.6495201634272105e+308,-5.34027289712178e+307
1,3273,17620,250000,-1.0038394308171549e+308,-1.5353306583375557e+308
1,3353,17465,250000,5.378966771418468e+307,-1.7168954803791769e+308
1,3373,17411,250000,1.2498671601962047e+308,-1.5494959101714189e+308
1,3367,20262,250000,2.7720829254823066e+307,-1.4334694364152775e+308
1,3441,17576,250000,9.768030533622749e+307,-1.7073953875970438e+308
1,3336,18588,250000,-1.3774841800554188e+308,-1.7906971430248118e+308
1,3268,17822,250000,-5.186230895635283e+307,1.6325872894837779e+308
1,3321,19711,250000,1.2105278799091746e+308,1.5053515827669183e+307
1,3349,18420,250000,-7.182501210421954e+307,1.3092125511736068e+308
1,3349,18498,250000,-2.1631051909346533e+307,-5.634002989326499e+306
1,3265,18537,250000,1.7660232900495904e+308,1.3680235402858525e+307
1,3295,17553,250000,1.3051238320483919e+308,4.2012915000070966e+306
1,3435,17319,250000,-6.379871381723404e+307,6.139127616002492e+307
1,3291,17600,250000,-2.827195159934782e+307,6.052025880820599e+307
1,3348,17358,250000,-3.673644211724341e+307,1.6066262249165445e+307
1,3372,21368,250000,1.7789756255321458e+308,-1.6464869001210934e+308
1,3310,18224,250000,4.3103637178254396e+307,-1.0910489610576466e+308
1,3287,17723,250000,-1.7195204646341837e+308,-1.766202221849623e+308
1,3301,17820,250000,-1.3783154371684017e+307,6.094193891143734e+307
1,3287,17387,250000,-8.267930657028499e+307,-1.001496978769841e+308
1,3296,20786,250000,-1.3781882664478891e+308,3.0781872700052575e+307
1,3274,17528,250000,1.5055561373706122e+308,1.128301914789814e+308
1,3295,17425,250000,-3.044899268518158e+307,-1.7965121197494058e+308
1,3280,17735,250000,-1.012579211149691e+308,7.861475174478389e+307
1,3281,17610,250000,9.6711097588236e+307,-1.741149024029843e+308
1,3281,17156,250000,-2.9123886585156517e+307,3.348363900713489e+305
1,3320,17354,250000,-1.7728515329238197e+308,2.642540427543546e+307
1,3269,18590,250000,9.063062580118578e+307,9.539798147138508e+307
1,3280,17986,250000,1.0537977686745647e+308,-1.478866663389375e+308
1,3352,17916,250000,1.5122152865135708e+308,1.4771460616162797e+308
1,3277,18125,250000,-1.5198635972231645e+308,2.5373146332557776e+305
1,3296,19985,250000,-6.714310416797642e+307,1.491570225293422e+308
1,3280,18809,250000,-1.3594505008482437e+308,-1.6425555574250018e+308
1,3278,18162,250000,-1.5736618428359639e+308,-1.7629692330045662e+308
1,3269,18075,250000,-7.203507759622288e+307,1.1713271306165939e+308
1,3282,18209,250000,1.503952461567892e+306,6.024344909158617e+307
1,3272,18532,250000,-1.7604350155570773e+308,-1.3187779638829656e+308
1,3282,17957,250000,-9.655004233184733e+307,1.0846119050635628e+308
1,3269,18595,250000,8.106521868251198e+307,-4.271247976797922e+307
1,3281,18109,250000,1.3304550402125958e+307,1.4127310010308904e+308
1,3288,18486,250000,6.524958044743276e+307,-5.765994210250535e+307
1,3274,17477,250000,1.2853206648558744e+308,6.675053025374019e+306
1,3337,17359,250000,-4.7173014363858696e+306,3.390392432398424e+307
1,3276,17185,250000,8.641632455794963e+307,4.02613696685991e+307
1,3280,18573,250000,-6.726639339131797e+307,1.654978458421795e+308
1,3273,18089,250000,1.285045065846753e+308,1.6955928929888784e+308
1,3288,17379,250000,1.2294936648927037e+308,-1.6427263783285726e+308
1,3275,18112,250000,2.727939306666221e+307,4.753599802083131e+307
1,3278,18484,250000,8.846694925004246e+307,-7.209768821472497e+307
1,3295,18077,250000,-1.6057748394291814e+308,-3.756473944052423e+307
1,3271,18172,250000,1.2956885409600862e+308,3.322499569919027e+307
1,3276,17743,250000,2.4259344948121617e+307,-1.3116052889736182e+308
1,3302,17407,250000,-9.657667691004628e+307,1.4215951442166497e+308
1,3350,17341,250000,1.3674715424753018e+308,-2.9724966436564144e+307
1,3336,17614,250000,1.1869337559642017e+308,-3.5459198175253277e+307
1,3269,18261,250000,-1.1103309198222455e+307,-6.996193904553035e+307
2,3242,13875,250000,1.4640261160930308e+308,-1.3057530290825279e+308
2,3031,14064,250000,1.1571363563463768e+308,-6.067492007197656e+307
2,3017,13860,250000,-5.255838743028421e+307,1.593731592743816e+307
2,3028,13573,250000,1.7936118637664921e+308,1.7016813632452956e+308
2,3045,14035,250000,-6.011329413231378e+307,1.6827825354255126e+308
2,2973,13793,250000,-5.040147376373711e+307,4.513549771005124e+307
2,2962,13514,250000,6.120643048912238e+307,7.567451293421597e+307
2,3019,14023,250000,1.51150925830272e+308,1.7535184332231099e+308
2,3068,13720,250000,-1.3758602019505227e+308,1.6789141576526766e+308
2,2999,13789,250000,-3.9566443431451796e+307,1.7219040330485819e+308
2,3052,13666,250000,1.5685909177105517e+307,9.003448324685398e+307
2,3023,13655,250000,-5.960521379429303e+307,1.3318035684191402e+307
2,3006,13586,250000,-7.289024712288237e+307,1.6259514443501032e+308
2,3028,13943,250000,8.465266714147397e+307,-7.82016178676654e+307
2,3138,13597,250000,-1.249518559692812e+308,1.1576996288917766e+308
2,2995,13602,250000,4.398444465099511e+307,-4.947180426702664e+307
2,2989,13837,250000,1.4684676611872097e+308,-1.6382046909753923e+307
2,3040,13600,250000,-1.182841449776693e+308,1.0395458348978047e+308
2,3088,13580,250000,6.382652331195249e+307,8.491164824134735e+307
2,2992,13228,250000,3.3373195479632125e+307,-1.3749349809797178e+308
2,3101,13426,250000,-1.006995339433049e+308,9.507247815474565e+307
2,2992,13464,250000,-1.3296910835463934e+308,1.5573872566096173e+308
2,3033,13488,250000,-1.3777615349184866e+308,2.369185437702938e+307
2,2987,13511,250000,-6.091270691055208e+307,1.5636162968604582e+308
2,3034,14842,250000,-5.974775630776124e+307,-1.032601828360553e+308
2,3024,13537,250000,-2.6999613703243463e+307,1.5249336311932165e+308
2,3033,13458,250000,-5.949133718014033e+307,1.5073192369012094e+308
2,2992,13631,250000,1.376592504300102e+308,-1.7533834738382065e+308
2,2951,13317,250000,1.61543789809036e+308,-1.092376349196865e+308
2,2947,13488,250000,-3.2285744215137917e+307,4.671781720036614e+307
2,2949,13348,250000,-1.4996860461839653e+308,-1.3442219793092621e+308
2,2979,13338,250000,1.4014446551239314e+308,1.1513958375624074e+308
2,3041,13482,250000,-7.865664031867517e+307,1.9676778751185666e+307
2,3046,13490,250000,-7.539274654573613e+307,-1.5223107975325615e+308
2,3087,14304,250000,-1.40023583206761e+308,1.6721912320574797e+308
2,2962,13551,250000,1.1016787475993991e+308,4.2016998531212383e+307
2,3042,13768,250000,-2.5231770110218066e+307,1.386491639934528e+307
2,3044,13784,250000,-2.648752963605739e+306,1.4151661361472957e+308
2,3126,13809,250000,-6.582674580248286e+306,5.609244642824164e+307
2,2970,13582,250000,-3.021269949707132e+307,-1.0725331600461275e+308
2,3006,13903,250000,1.996980010540767e+307,1.5986491497757384e+308
2,3026,13970,250000,-4.556131422859792e+307,8.643483001606844e+307
2,2991,13482,250000,9.537955022174823e+307,5.423799069946409e+307
2,2945,13491,250000,1.4045891002063442e+308,1.66521402259947e+308
2,3035,13470,250000,-1.3723349714739847e+308,-1.2226617221410102e+308
2,2977,13167,250000,-6.523713115549518e+307,2.8644743977965443e+307
2,2989,13337,250000,-1.3156062794206949e+308,-9.335634523820439e+307
2,2943,13169,250000,-3.851818216151267e+307,-8.291367787726964e+307
2,2966,13903,250000,1.4408481048249755e+308,9.337025006967319e+306
2,2965,13649,250000,-5.040936185166025e+307,7.8926708180508e+307
2,3067,13711,250000,-1.7222765505894523e+308,1.0555611990466052e+308
2,2950,13438,250000,-8.045461124874454e+307,4.2467654051903847e+307
2,2909,13343,250000,1.7334615582960422e+308,1.4662353740163044e+308
2,2952,13424,250000,-1.4314774736841498e+308,-1.4944968811279497e+308
2,3038,13395,250000,7.709508018644317e+307,-1.782908822160346e+308
2,2911,13440,250000,1.2673033220871733e+308,1.057665747524517e+308
2,3016,13462,250000,-4.958447142893649e+307,4.731774244479814e+307
2,2968,13305,250000,1.1248175121487217e+308,1.4277587115157063e+308
2,2943,13594,250000,-3.0951851136937306e+307,-9.520637465101106e+307
2,2975,13279,250000,-1.3099633441295191e+308,1.3587527221126723e+308
2,3026,13514,250000,1.298130197755285e+308,3.4152448649772047e+307
2,2995,13367,250000,8.25040193770347e+307,-3.225921832166361e+307
2,3042,13499,250000,1.4549654173314025e+308,3.494243649906736e+307
2,3012,13552,250000,5.69649393200838e+306,-1.0529828078721549e+306
2,2957,13465,250000,-9.421847802185042e+307,-1.2915529512104428e+308
2,2983,13497,250000,-1.7067616005218913e+308,-6.136315442453625e+307
