runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.b.buffer
42,3897,162717,10000,Buffer[459]
42,3898,266092,10000,Buffer[844]
42,4025,84342,10000,Buffer[97]
42,3900,89725,10000,Buffer[130]
42,3898,185926,10000,Buffer[588]
42,3896,128881,10000,Buffer[271]
42,3896,121830,10000,Buffer[297]
42,3896,207521,10000,Buffer[682]
42,3898,83737,10000,Buffer[76]
42,4594,216816,10000,Buffer[603]
42,3895,106887,10000,Buffer[205]
42,3897,210364,10000,Buffer[662]
42,3909,90371,10000,Buffer[141]
42,3897,256222,10000,Buffer[878]
42,3909,227036,10000,Buffer[767]
42,4872,118158,10000,Buffer[241]
42,4083,202372,10000,Buffer[629]
42,4869,135848,10000,Buffer[221]
42,4872,225051,10000,Buffer[723]
42,3898,133418,10000,Buffer[335]
42,4696,258235,10000,Buffer[935]
42,3896,227414,10000,Buffer[748]
42,4872,173262,10000,Buffer[446]
42,3897,184892,10000,Buffer[566]
42,4872,239767,10000,Buffer[761]
42,4872,244803,10000,Buffer[790]
42,5883,266563,10000,Buffer[842]
42,4880,273413,10000,Buffer[917]
42,4886,163375,10000,Buffer[355]
42,4877,267610,10000,Buffer[907]
42,4862,55263,10000,Buffer[2]
42,4868,204247,10000,Buffer[577]
42,4870,155474,10000,Buffer[398]
42,4871,263353,10000,Buffer[855]
42,4882,251008,10000,Buffer[760]
42,4863,129512,10000,Buffer[265]
42,4865,147313,10000,Buffer[283]
42,4877,109151,10000,Buffer[129]
42,4864,156058,10000,Buffer[383]
42,4860,170507,10000,Buffer[441]
42,4860,269079,10000,Buffer[937]
42,3901,109526,10000,Buffer[184]
42,3896,117278,10000,Buffer[147]
42,3900,177792,10000,Buffer[572]
42,3898,179971,10000,Buffer[533]
42,3897,191338,10000,Buffer[571]
42,3896,142885,10000,Buffer[383]
42,3894,191319,10000,Buffer[632]
42,3894,148470,10000,Buffer[419]
42,3915,212597,10000,Buffer[707]
43,3956,74231,10000,Buffer[37]
43,3897,243453,10000,Buffer[798]
43,4647,74114,10000,Buffer[56]
43,3907,162132,10000,Buffer[403]
43,3898,239508,10000,Buffer[825]
43,4070,136969,10000,Buffer[344]
43,3898,262861,10000,Buffer[923]
43,3951,111932,10000,Buffer[218]
43,3897,242776,10000,Buffer[828]
43,3900,159852,10000,Buffer[435]
43,4183,106945,10000,Buffer[189]
43,3901,278810,10000,Buffer[975]
43,3902,90158,10000,Buffer[109]
43,3899,156076,10000,Buffer[414]
43,4151,61376,10000,Buffer[3]
43,3896,173138,10000,Buffer[463]
43,3901,111442,10000,Buffer[187]
43,3897,227224,10000,Buffer[754]
43,3897,101843,10000,Buffer[179]
43,3896,138962,10000,Buffer[307]
43,3898,91623,10000,Buffer[123]
43,3931,168090,10000,Buffer[269]
43,3915,131683,10000,Buffer[293]
43,3925,198460,10000,Buffer[592]
43,3900,130013,10000,Buffer[287]
43,3987,122442,10000,Buffer[265]
43,3942,269327,10000,Buffer[765]
43,3898,256527,10000,Buffer[920]
43,3899,47377,10000,Buffer[4]
43,4178,175007,10000,Buffer[503]
43,3920,100320,10000,Buffer[140]
43,3900,126036,10000,Buffer[235]
43,6007,74426,10000,Buffer[80]
43,4012,132715,10000,Buffer[334]
43,3906,186659,10000,Buffer[527]
43,3959,272298,10000,Buffer[894]
43,3902,126660,10000,Buffer[198]
43,3928,200148,10000,Buffer[645]
43,3898,251510,10000,Buffer[872]
43,4399,92891,10000,Buffer[91]
43,4263,139428,10000,Buffer[369]
43,3897,279493,10000,Buffer[995]
43,3899,71003,10000,Buffer[47]
43,3902,163790,10000,Buffer[467]
43,3908,246296,10000,Buffer[839]
43,3903,258605,10000,Buffer[871]
43,5274,286463,10000,Buffer[812]
43,4090,245853,10000,Buffer[733]
43,3945,207185,10000,Buffer[612]
43,3902,121842,10000,Buffer[244]
43,4469,140607,10000,Buffer[368]
43,3897,148855,10000,Buffer[417]
43,4046,202111,10000,Buffer[518]
43,3903,172541,10000,Buffer[483]
43,4156,70261,10000,Buffer[18]
43,3908,164174,10000,Buffer[460]
43,3904,146742,10000,Buffer[300]
43,3903,236779,10000,Buffer[804]
43,3900,89517,10000,Buffer[112]
43,3911,280203,10000,Buffer[1017]
43,3928,118316,10000,Buffer[231]
43,3902,102341,10000,Buffer[149]
43,4740,148130,10000,Buffer[303]
43,3898,188037,10000,Buffer[557]
43,3901,105074,10000,Buffer[171]
43,3907,209288,10000,Buffer[642]
43,3912,250156,10000,Buffer[846]
43,3905,132164,10000,Buffer[333]
43,3958,70808,10000,Buffer[45]
43,4924,197000,10000,Buffer[441]
43,4256,106868,10000,Buffer[202]
43,4061,104824,10000,Buffer[39]
43,4980,127434,10000,Buffer[167]
43,4179,144394,10000,Buffer[340]
43,3902,66386,10000,Buffer[16]
43,3926,307528,10000,Buffer[936]
43,3897,269175,10000,Buffer[895]
43,3896,203085,10000,Buffer[496]
43,3903,282310,10000,Buffer[1005]
43,4151,106649,10000,Buffer[37]
43,3899,181276,10000,Buffer[497]
43,4881,114893,10000,Buffer[212]
43,4876,140172,10000,Buffer[271]
43,3900,185890,10000,Buffer[542]
43,3899,126944,10000,Buffer[258]
43,3943,214128,10000,Buffer[652]
43,3906,258293,10000,Buffer[858]
43,3897,259486,10000,Buffer[886]
43,3895,164959,10000,Buffer[446]
43,4612,133335,10000,Buffer[237]
43,3897,214128,10000,Buffer[612]
43,3899,257023,10000,Buffer[890]
43,3901,124786,10000,Buffer[299]
43,3904,96921,10000,Buffer[136]
43,4016,162432,10000,Buffer[444]
43,3907,200403,10000,Buffer[621]
43,3908,80286,10000,Buffer[31]
43,4122,244864,10000,Buffer[744]
43,3925,124497,10000,Buffer[143]
43,4054,112588,10000,Buffer[122]
44,3958,273809,10000,Buffer[678]
44,3906,109561,10000,Buffer[207]
44,4613,152659,10000,Buffer[398]
44,3907,223958,10000,Buffer[742]
44,3947,79660,10000,Buffer[64]
44,3908,119028,10000,Buffer[221]
44,3906,78010,10000,Buffer[94]
44,3935,170538,10000,Buffer[514]
44,5002,265797,10000,Buffer[957]
44,4003,262494,10000,Buffer[766]
44,3978,123758,10000,Buffer[145]
44,3896,114749,10000,Buffer[221]
44,3980,289546,10000,Buffer[1002]
44,3905,223322,10000,Buffer[679]
44,3925,187258,10000,Buffer[578]
44,3905,141934,10000,Buffer[371]
44,3917,126427,10000,Buffer[301]
44,4733,274823,10000,Buffer[610]
44,4919,139751,10000,Buffer[82]
44,4502,265108,10000,Buffer[571]
44,4783,219903,10000,Buffer[385]
44,6455,153761,10000,Buffer[177]
44,4321,338010,10000,Buffer[859]
44,4354,173808,10000,Buffer[261]
44,4753,217810,10000,Buffer[376]
44,4966,351969,10000,Buffer[935]
44,4008,291027,10000,Buffer[988]
44,4042,94906,10000,Buffer[125]
44,3952,162035,10000,Buffer[446]
44,3973,196623,10000,Buffer[603]
44,3950,145727,10000,Buffer[355]
44,4107,127118,10000,Buffer[269]
44,3906,213182,10000,Buffer[697]
44,3930,86673,10000,Buffer[89]
44,3904,122299,10000,Buffer[245]
44,3929,231510,10000,Buffer[780]
44,3898,250101,10000,Buffer[886]
44,3925,222499,10000,Buffer[691]
44,4364,149962,10000,Buffer[364]
44,3906,136538,10000,Buffer[347]
44,4378,252387,10000,Buffer[559]
44,4306,213963,10000,Buffer[422]
44,4358,150072,10000,Buffer[189]
44,6022,304834,10000,Buffer[701]
44,4044,114588,10000,Buffer[25]
44,4352,156339,10000,Buffer[175]
44,4388,218136,10000,Buffer[442]
44,4307,184136,10000,Buffer[310]
44,4311,297661,10000,Buffer[724]
44,4298,124262,10000,Buffer[16]
44,4808,158816,10000,Buffer[135]
44,4356,329504,10000,Buffer[908]
44,4406,309452,10000,Buffer[749]
44,4544,265846,10000,Buffer[650]
44,4368,304713,10000,Buffer[788]
44,4348,322606,10000,Buffer[874]
44,4657,162010,10000,Buffer[489]
44,3899,73147,10000,Buffer[23]
44,3908,176297,10000,Buffer[506]
44,3906,94768,10000,Buffer[142]
44,4038,169372,10000,Buffer[514]
44,4195,113892,10000,Buffer[208]
44,3907,109255,10000,Buffer[203]
44,4350,344114,10000,Buffer[938]
44,4023,199572,10000,Buffer[397]
44,3992,262616,10000,Buffer[608]
44,4430,213752,10000,Buffer[410]
44,4300,308470,10000,Buffer[809]
44,4994,324700,10000,Buffer[821]
44,4331,237858,10000,Buffer[486]
44,4728,179946,10000,Buffer[241]
44,4788,237136,10000,Buffer[443]
44,5057,301892,10000,Buffer[763]
44,6097,261313,10000,Buffer[599]
44,4350,290409,10000,Buffer[651]
44,4745,196812,10000,Buffer[337]
44,4348,310413,10000,Buffer[738]
44,6080,329699,10000,Buffer[869]
44,4386,245028,10000,Buffer[546]
44,4398,305956,10000,Buffer[734]
44,4393,292854,10000,Buffer[690]
44,4818,330670,10000,Buffer[823]
44,4391,371204,10000,Buffer[997]
44,7232,355370,10000,Buffer[996]
44,4305,174696,10000,Buffer[232]
44,4788,143501,10000,Buffer[81]
44,4982,292444,10000,Buffer[694]
44,4390,162354,10000,Buffer[193]
44,4730,234773,10000,Buffer[488]
44,4793,308280,10000,Buffer[791]
44,4369,202446,10000,Buffer[313]
44,4341,179016,10000,Buffer[291]
44,6003,227725,10000,Buffer[704]
44,3894,155135,10000,Buffer[412]
44,3902,145527,10000,Buffer[395]
44,3904,63102,10000,Buffer[10]
44,3933,184887,10000,Buffer[576]
44,3908,161443,10000,Buffer[477]
44,3907,97631,10000,Buffer[146]
44,3907,275874,10000,Buffer[974]
45,3897,163815,10000,Buffer[458]
45,4200,223783,10000,Buffer[755]
45,4871,152102,10000,Buffer[416]
45,4056,161335,10000,Buffer[457]
45,3898,98509,10000,Buffer[138]
45,3912,108935,10000,Buffer[248]
45,3910,122902,10000,Buffer[255]
45,3904,202528,10000,Buffer[617]
45,3903,246494,10000,Buffer[842]
45,3900,145076,10000,Buffer[381]
45,3925,239181,10000,Buffer[819]
45,3905,80445,10000,Buffer[55]
45,4013,132987,10000,Buffer[321]
45,3906,268780,10000,Buffer[960]
45,3903,208229,10000,Buffer[666]
45,3900,277945,10000,Buffer[990]
45,3901,262424,10000,Buffer[947]
45,3900,198024,10000,Buffer[606]
45,3903,241606,10000,Buffer[818]
45,3921,105263,10000,Buffer[204]
45,3961,185169,10000,Buffer[576]
45,3907,134833,10000,Buffer[315]
45,3918,182735,10000,Buffer[556]
45,3900,72882,10000,Buffer[30]
45,3910,151446,10000,Buffer[365]
45,3900,247585,10000,Buffer[822]
45,4870,260967,10000,Buffer[882]
45,3912,186300,10000,Buffer[598]
45,3914,132387,10000,Buffer[304]
45,3898,189787,10000,Buffer[569]
45,3916,137020,10000,Buffer[337]
45,3897,266072,10000,Buffer[926]
45,3899,177683,10000,Buffer[531]
45,3896,102450,10000,Buffer[172]
45,3898,68558,10000,Buffer[46]
45,4873,247378,10000,Buffer[819]
45,3897,110664,10000,Buffer[217]
45,3897,145807,10000,Buffer[374]
45,3897,179205,10000,Buffer[540]
45,3897,273082,10000,Buffer[996]
45,3900,237444,10000,Buffer[774]
45,3904,57079,10000,Buffer[13]
45,4040,94986,10000,Buffer[126]
45,3899,73874,10000,Buffer[39]
45,3897,240140,10000,Buffer[828]
45,3919,78725,10000,Buffer[82]
45,3896,285452,10000,Buffer[1006]
45,3940,198626,10000,Buffer[593]
45,3907,174658,10000,Buffer[451]
45,3898,285417,10000,Buffer[988]
45,4081,105548,10000,Buffer[32]
45,3947,187045,10000,Buffer[442]
45,3900,254557,10000,Buffer[921]
45,3901,56080,10000,Buffer[9]
45,3901,196976,10000,Buffer[647]
45,3899,166762,10000,Buffer[502]
45,3901,203555,10000,Buffer[640]
45,3902,50863,10000,Buffer[9]
45,3901,212866,10000,Buffer[706]
45,4145,143031,10000,Buffer[392]
45,3898,126389,10000,Buffer[242]
45,3905,254959,10000,Buffer[879]
45,3965,127235,10000,Buffer[259]
45,3899,153451,10000,Buffer[401]
45,3896,279645,10000,Buffer[976]
45,3964,162018,10000,Buffer[469]
45,3907,123016,10000,Buffer[246]
45,3897,136803,10000,Buffer[285]
45,4870,143082,10000,Buffer[314]
45,3897,144942,10000,Buffer[383]
45,4871,136992,10000,Buffer[232]
45,3896,111500,10000,Buffer[220]
45,3898,133564,10000,Buffer[333]
45,3898,142997,10000,Buffer[381]
45,3898,120989,10000,Buffer[246]
45,3897,274664,10000,Buffer[996]
45,4870,245527,10000,Buffer[775]
45,3949,281997,10000,Buffer[988]
45,4869,273210,10000,Buffer[856]
45,4146,104881,10000,Buffer[214]
45,3897,98499,10000,Buffer[169]
45,3926,130857,10000,Buffer[323]
45,3896,245574,10000,Buffer[853]
45,3969,243409,10000,Buffer[841]
45,3899,129744,10000,Buffer[258]
45,3896,208029,10000,Buffer[682]
45,4868,258338,10000,Buffer[797]
45,4871,73323,10000,Buffer[23]
45,4870,136828,10000,Buffer[278]
45,3898,275782,10000,Buffer[891]
45,4871,151388,10000,Buffer[331]
45,4872,280164,10000,Buffer[949]
45,3897,132383,10000,Buffer[199]
45,3904,179755,10000,Buffer[534]
45,4683,189743,10000,Buffer[536]
45,3897,177377,10000,Buffer[528]
45,4871,233175,10000,Buffer[699]
45,3897,136686,10000,Buffer[338]
45,3894,158629,10000,Buffer[415]
45,3899,59496,10000,Buffer[12]
46,3524,199755,10000,Buffer[700]
46,3556,184085,10000,Buffer[621]
46,3571,265522,10000,Buffer[1010]
46,3576,72869,10000,Buffer[53]
46,3606,187548,10000,Buffer[634]
46,3634,84069,10000,Buffer[91]
46,3491,114171,10000,Buffer[269]
46,3969,215876,10000,Buffer[703]
46,3642,131937,10000,Buffer[317]
46,3509,241144,10000,Buffer[949]
46,3473,102747,10000,Buffer[240]
46,3516,259886,10000,Buffer[1002]
46,3487,88712,10000,Buffer[139]
46,3459,233336,10000,Buffer[901]
46,3463,75111,10000,Buffer[89]
46,3484,153201,10000,Buffer[480]
46,3439,170526,10000,Buffer[573]
46,3465,158607,10000,Buffer[492]
46,3502,175048,10000,Buffer[602]
46,3463,241531,10000,Buffer[956]
46,3437,117022,10000,Buffer[294]
46,3487,42688,10000,Buffer[7]
46,3414,96893,10000,Buffer[197]
46,3434,208910,10000,Buffer[748]
46,3497,164681,10000,Buffer[540]
46,3416,51340,10000,Buffer[16]
46,3515,284798,10000,Buffer[1021]
46,3538,90829,10000,Buffer[69]
46,6800,233396,10000,Buffer[894]
46,3464,239167,10000,Buffer[914]
46,3530,275217,10000,Buffer[1020]
46,3492,194284,10000,Buffer[643]
46,3461,69775,10000,Buffer[49]
46,3480,237896,10000,Buffer[901]
46,3456,194209,10000,Buffer[692]
46,3461,94651,10000,Buffer[204]
46,3524,125762,10000,Buffer[259]
46,3524,189626,10000,Buffer[613]
46,3529,97773,10000,Buffer[161]
46,4088,252582,10000,Buffer[1011]
46,3557,128859,10000,Buffer[359]
46,3436,241163,10000,Buffer[915]
46,3517,245278,10000,Buffer[953]
46,3495,235989,10000,Buffer[935]
46,3518,192291,10000,Buffer[674]
46,3539,104347,10000,Buffer[220]
46,3438,74197,10000,Buffer[74]
46,3443,59975,10000,Buffer[32]
46,3520,207010,10000,Buffer[666]
46,3616,198636,10000,Buffer[707]
46,3552,73946,10000,Buffer[92]
46,3460,231994,10000,Buffer[829]
46,3491,79105,10000,Buffer[110]
46,3486,252464,10000,Buffer[993]
46,3509,155378,10000,Buffer[449]
46,3562,64995,10000,Buffer[24]
46,3471,116373,10000,Buffer[270]
46,3435,75119,10000,Buffer[128]
46,3518,92682,10000,Buffer[183]
46,3440,86890,10000,Buffer[189]
46,3557,140755,10000,Buffer[301]
46,3529,135528,10000,Buffer[302]
46,3534,213025,10000,Buffer[691]
46,3511,59118,10000,Buffer[25]
46,3524,67833,10000,Buffer[40]
46,3486,188122,10000,Buffer[682]
46,3513,261953,10000,Buffer[926]
46,3584,280893,10000,Buffer[988]
46,3587,171103,10000,Buffer[522]
46,3507,238360,10000,Buffer[937]
46,3460,240188,10000,Buffer[917]
46,3513,255219,10000,Buffer[892]
46,3554,226762,10000,Buffer[753]
46,3610,191198,10000,Buffer[555]
46,3686,261127,10000,Buffer[834]
46,3627,134410,10000,Buffer[363]
46,3462,69995,10000,Buffer[92]
46,3523,89077,10000,Buffer[113]
46,3538,167795,10000,Buffer[519]
46,3533,123144,10000,Buffer[329]
46,3523,164202,10000,Buffer[529]
46,3533,187224,10000,Buffer[680]
46,3460,188274,10000,Buffer[665]
46,3536,204413,10000,Buffer[689]
46,3515,176481,10000,Buffer[520]
46,3570,163281,10000,Buffer[515]
46,3561,236093,10000,Buffer[900]
46,3512,175062,10000,Buffer[578]
46,3493,252092,10000,Buffer[963]
46,3532,95617,10000,Buffer[162]
46,3491,264181,10000,Buffer[1012]
46,3581,130477,10000,Buffer[293]
46,3588,190142,10000,Buffer[671]
46,3561,194587,10000,Buffer[680]
46,3593,180167,10000,Buffer[589]
46,3536,224572,10000,Buffer[827]
46,3576,230584,10000,Buffer[888]
46,3510,191735,10000,Buffer[606]
46,3614,89693,10000,Buffer[124]
46,3648,162587,10000,Buffer[460]
47,3747,243916,10000,Buffer[860]
47,3659,133870,10000,Buffer[339]
47,4301,151533,10000,Buffer[356]
47,3679,96072,10000,Buffer[202]
47,3669,223723,10000,Buffer[765]
47,3666,65782,10000,Buffer[21]
47,3650,92451,10000,Buffer[146]
47,3653,131915,10000,Buffer[358]
47,3699,225703,10000,Buffer[814]
47,3671,158291,10000,Buffer[445]
47,3681,62571,10000,Buffer[34]
47,3743,143065,10000,Buffer[348]
47,3650,261390,10000,Buffer[1006]
47,3692,145804,10000,Buffer[349]
47,3596,120367,10000,Buffer[250]
47,3631,187357,10000,Buffer[598]
47,3914,113711,10000,Buffer[252]
47,3614,248315,10000,Buffer[935]
47,3613,166057,10000,Buffer[528]
47,3713,195972,10000,Buffer[615]
47,3667,152804,10000,Buffer[442]
47,3623,251431,10000,Buffer[944]
47,5849,209042,10000,Buffer[637]
47,3677,191188,10000,Buffer[546]
47,3689,88977,10000,Buffer[110]
47,3619,206634,10000,Buffer[695]
47,3626,238310,10000,Buffer[876]
47,3598,254462,10000,Buffer[935]
47,3682,228098,10000,Buffer[732]
47,3672,201235,10000,Buffer[639]
47,3616,127134,10000,Buffer[327]
47,3589,240496,10000,Buffer[900]
47,3571,220551,10000,Buffer[783]
47,3662,252003,10000,Buffer[925]
47,3613,50804,10000,Buffer[16]
47,3564,220344,10000,Buffer[782]
47,3591,201843,10000,Buffer[649]
47,3571,186131,10000,Buffer[619]
47,3623,182677,10000,Buffer[587]
47,4083,154638,10000,Buffer[429]
47,3642,196955,10000,Buffer[415]
47,3664,44465,10000,Buffer[4]
47,3630,49062,10000,Buffer[5]
47,3608,214959,10000,Buffer[690]
47,3633,169691,10000,Buffer[475]
47,4167,207526,10000,Buffer[575]
47,3672,168435,10000,Buffer[508]
47,3614,169342,10000,Buffer[563]
47,3668,101713,10000,Buffer[197]
47,3591,155576,10000,Buffer[448]
47,3592,229067,10000,Buffer[842]
47,3660,227939,10000,Buffer[799]
47,3664,264511,10000,Buffer[999]
47,3679,182765,10000,Buffer[556]
47,3678,214132,10000,Buffer[687]
47,3733,200350,10000,Buffer[607]
47,3973,220098,10000,Buffer[788]
47,3578,228251,10000,Buffer[761]
47,3620,235708,10000,Buffer[886]
47,3696,104178,10000,Buffer[237]
47,3665,161269,10000,Buffer[417]
47,3697,159714,10000,Buffer[452]
47,3718,189247,10000,Buffer[598]
47,3771,247074,10000,Buffer[837]
47,3749,141276,10000,Buffer[325]
47,3738,240216,10000,Buffer[814]
47,3699,200625,10000,Buffer[633]
47,3621,185612,10000,Buffer[577]
47,3586,83148,10000,Buffer[130]
47,3589,254845,10000,Buffer[933]
47,3610,121064,10000,Buffer[323]
47,3780,163094,10000,Buffer[454]
47,3643,230713,10000,Buffer[831]
47,3635,115735,10000,Buffer[264]
47,3678,134728,10000,Buffer[306]
47,3677,210150,10000,Buffer[729]
47,3580,268402,10000,Buffer[1023]
47,4077,249068,10000,Buffer[856]
47,3594,171738,10000,Buffer[475]
47,3588,189737,10000,Buffer[586]
47,3754,244854,10000,Buffer[857]
47,3620,100878,10000,Buffer[178]
47,4082,162952,10000,Buffer[438]
47,3655,177276,10000,Buffer[530]
47,3650,147123,10000,Buffer[376]
47,3654,158531,10000,Buffer[427]
47,3571,76055,10000,Buffer[117]
47,3606,86488,10000,Buffer[101]
47,3619,239785,10000,Buffer[862]
47,3644,134462,10000,Buffer[349]
47,3673,101396,10000,Buffer[148]
47,3599,219296,10000,Buffer[733]
47,3664,156819,10000,Buffer[452]
47,3626,200138,10000,Buffer[676]
47,3644,239910,10000,Buffer[801]
47,3619,80202,10000,Buffer[129]
47,3613,132332,10000,Buffer[316]
47,3643,236527,10000,Buffer[834]
47,3540,114068,10000,Buffer[246]
47,3959,88890,10000,Buffer[87]
48,4178,158755,10000,Buffer[269]
48,3914,49932,10000,Buffer[5]
48,3913,248382,10000,Buffer[822]
48,4221,180143,10000,Buffer[491]
48,3904,246625,10000,Buffer[815]
48,3926,179607,10000,Buffer[529]
48,3909,287776,10000,Buffer[1008]
48,3911,117339,10000,Buffer[249]
48,3962,77452,10000,Buffer[68]
48,3973,103171,10000,Buffer[97]
48,4214,161209,10000,Buffer[408]
48,4291,141364,10000,Buffer[295]
48,4009,188515,10000,Buffer[575]
48,3908,120031,10000,Buffer[221]
48,3907,221846,10000,Buffer[698]
48,3943,140189,10000,Buffer[325]
48,3900,104064,10000,Buffer[177]
48,3903,114388,10000,Buffer[96]
48,4029,168303,10000,Buffer[170]
48,3986,105855,10000,Buffer[158]
48,4547,283975,10000,Buffer[1019]
48,4213,189958,10000,Buffer[460]
48,4079,280384,10000,Buffer[890]
48,3910,114306,10000,Buffer[191]
48,3904,150581,10000,Buffer[384]
48,3963,143741,10000,Buffer[345]
48,3919,245227,10000,Buffer[836]
48,3910,184150,10000,Buffer[563]
48,3896,173813,10000,Buffer[436]
48,4719,150621,10000,Buffer[232]
48,3905,209940,10000,Buffer[653]
48,4085,126946,10000,Buffer[299]
48,3962,146702,10000,Buffer[369]
48,4187,228533,10000,Buffer[740]
48,4602,98360,10000,Buffer[15]
48,4009,68034,10000,Buffer[20]
48,3903,216151,10000,Buffer[686]
48,3988,296145,10000,Buffer[997]
48,5668,198733,10000,Buffer[409]
48,4470,82336,10000,Buffer[69]
48,4406,154944,10000,Buffer[373]
48,4075,134833,10000,Buffer[282]
48,3973,149022,10000,Buffer[263]
48,3917,176907,10000,Buffer[439]
48,3974,177801,10000,Buffer[373]
48,4229,155492,10000,Buffer[396]
48,3901,168219,10000,Buffer[460]
48,3922,164681,10000,Buffer[394]
48,3945,105001,10000,Buffer[111]
48,5051,226814,10000,Buffer[668]
48,3971,191651,10000,Buffer[596]
48,4206,214352,10000,Buffer[662]
48,4148,174637,10000,Buffer[375]
48,3899,269356,10000,Buffer[926]
48,4244,125326,10000,Buffer[276]
48,3895,198315,10000,Buffer[624]
48,3901,146287,10000,Buffer[343]
48,4080,259319,10000,Buffer[924]
48,4159,144597,10000,Buffer[350]
48,4098,231605,10000,Buffer[746]
48,4098,228599,10000,Buffer[728]
48,3897,85308,10000,Buffer[95]
48,4041,261705,10000,Buffer[899]
48,3929,260966,10000,Buffer[909]
48,3914,99298,10000,Buffer[152]
48,3908,266844,10000,Buffer[935]
48,3922,188717,10000,Buffer[568]
48,3912,183579,10000,Buffer[552]
48,3905,277981,10000,Buffer[976]
48,4026,102494,10000,Buffer[164]
48,4292,150805,10000,Buffer[417]
48,3899,165984,10000,Buffer[476]
48,3924,59159,10000,Buffer[3]
48,3912,163302,10000,Buffer[364]
48,4088,186610,10000,Buffer[370]
48,3921,289221,10000,Buffer[1010]
48,3897,215410,10000,Buffer[695]
48,3910,104456,10000,Buffer[138]
48,3903,189289,10000,Buffer[575]
48,3899,74040,10000,Buffer[46]
48,3900,186683,10000,Buffer[474]
48,3931,147001,10000,Buffer[258]
48,3905,285538,10000,Buffer[924]
48,3910,112930,10000,Buffer[185]
48,3903,299298,10000,Buffer[962]
48,3901,230660,10000,Buffer[734]
48,4013,124805,10000,Buffer[267]
48,3911,91760,10000,Buffer[141]
48,3902,111064,10000,Buffer[189]
48,3984,59771,10000,Buffer[12]
48,4957,179683,10000,Buffer[432]
48,3894,230949,10000,Buffer[746]
48,3904,189912,10000,Buffer[587]
48,3916,130933,10000,Buffer[344]
48,3909,119805,10000,Buffer[275]
48,3911,258006,10000,Buffer[912]
48,3911,64772,10000,Buffer[32]
48,3906,295394,10000,Buffer[1007]
48,4273,160267,10000,Buffer[454]
48,4174,80408,10000,Buffer[63]
49,3646,117847,10000,Buffer[201]
49,3502,86470,10000,Buffer[165]
49,3615,181707,10000,Buffer[565]
49,3541,45448,10000,Buffer[7]
49,3636,173322,10000,Buffer[573]
49,3568,181515,10000,Buffer[574]
49,3535,207813,10000,Buffer[758]
49,3539,253862,10000,Buffer[992]
49,3560,188691,10000,Buffer[618]
49,3700,111617,10000,Buffer[218]
49,3634,213001,10000,Buffer[727]
49,3591,167502,10000,Buffer[516]
49,3587,190621,10000,Buffer[639]
49,3605,96905,10000,Buffer[202]
49,3576,64548,10000,Buffer[49]
49,3596,85818,10000,Buffer[100]
49,3512,140994,10000,Buffer[384]
49,3491,183343,10000,Buffer[535]
49,3491,165224,10000,Buffer[497]
49,3446,179654,10000,Buffer[606]
49,3461,177557,10000,Buffer[587]
49,3482,125508,10000,Buffer[306]
49,3499,253251,10000,Buffer[965]
49,3462,137557,10000,Buffer[386]
49,3466,203089,10000,Buffer[734]
49,3543,261993,10000,Buffer[1010]
49,3460,98123,10000,Buffer[187]
49,3497,211074,10000,Buffer[772]
49,3461,83120,10000,Buffer[132]
49,3573,260028,10000,Buffer[1019]
49,3484,230556,10000,Buffer[920]
49,3461,248099,10000,Buffer[967]
49,3506,103327,10000,Buffer[216]
49,5058,235799,10000,Buffer[910]
49,3551,139790,10000,Buffer[396]
49,3576,181611,10000,Buffer[573]
49,3484,216530,10000,Buffer[793]
49,3509,191814,10000,Buffer[681]
49,3568,223710,10000,Buffer[840]
49,3488,182254,10000,Buffer[606]
49,3553,178597,10000,Buffer[525]
49,3528,237243,10000,Buffer[804]
49,3538,95761,10000,Buffer[224]
49,3784,80189,10000,Buffer[99]
49,3500,80546,10000,Buffer[91]
49,3688,90758,10000,Buffer[50]
49,3564,74279,10000,Buffer[117]
49,3707,178519,10000,Buffer[569]
49,3512,88538,10000,Buffer[144]
49,3597,142003,10000,Buffer[418]
49,3544,84713,10000,Buffer[177]
49,3626,135950,10000,Buffer[304]
49,3574,72633,10000,Buffer[71]
49,3595,197049,10000,Buffer[567]
49,3591,211563,10000,Buffer[762]
49,3565,223187,10000,Buffer[793]
49,4211,138540,10000,Buffer[366]
49,3534,199879,10000,Buffer[630]
49,3603,175321,10000,Buffer[548]
49,3530,163167,10000,Buffer[526]
49,3518,99174,10000,Buffer[172]
49,3563,155584,10000,Buffer[461]
49,3690,188314,10000,Buffer[486]
49,3693,156420,10000,Buffer[405]
49,3571,156402,10000,Buffer[450]
49,3600,138197,10000,Buffer[359]
49,3564,174588,10000,Buffer[528]
49,3700,138901,10000,Buffer[336]
49,3558,242638,10000,Buffer[923]
49,3554,241040,10000,Buffer[947]
49,3677,150595,10000,Buffer[369]
49,3807,209480,10000,Buffer[663]
49,3533,145020,10000,Buffer[385]
49,3539,142256,10000,Buffer[328]
49,3596,254359,10000,Buffer[866]
49,4008,191740,10000,Buffer[619]
49,5564,169754,10000,Buffer[574]
49,3510,161141,10000,Buffer[456]
49,3683,123671,10000,Buffer[290]
49,3627,64177,10000,Buffer[21]
49,3509,77566,10000,Buffer[28]
49,3981,119606,10000,Buffer[175]
49,7913,184628,10000,Buffer[565]
