runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.b.buffer,param.offset.integer,param.value.integer
2,3456,26073,10000,Buffer[960],205,198
2,3476,26408,10000,Buffer[667],468,255
2,3463,26061,10000,Buffer[624],309,244
2,3865,26285,10000,Buffer[892],330,20
2,3465,27286,10000,Buffer[870],223,42
2,3548,34644,10000,Buffer[834],300,153
2,6113,25884,10000,Buffer[639],247,229
2,3520,29273,10000,Buffer[667],224,93
2,3564,30482,10000,Buffer[896],217,173
2,3519,27088,10000,Buffer[600],32,99
2,3613,38455,10000,Buffer[880],85,246
2,3598,35991,10000,Buffer[661],265,112
2,3809,25488,10000,Buffer[1015],32,101
2,3544,26372,10000,Buffer[620],417,117
2,3603,35222,10000,Buffer[969],436,20
2,3516,41694,10000,Buffer[892],459,35
2,3540,26677,10000,Buffer[841],438,4
2,3554,37086,10000,Buffer[773],68,223
2,3646,38893,10000,Buffer[802],334,72
2,3564,26444,10000,Buffer[986],485,4
2,3588,42252,10000,Buffer[867],384,10
2,3747,42936,10000,Buffer[644],191,45
2,3578,26952,10000,Buffer[741],466,218
2,3775,46282,10000,Buffer[964],117,214
2,3502,27084,10000,Buffer[839],116,160
2,3567,31008,10000,Buffer[936],417,173
2,4082,31525,10000,Buffer[1012],95,210
2,3540,26082,10000,Buffer[707],112,168
2,4091,34879,10000,Buffer[863],1,195
2,3505,33351,10000,Buffer[701],142,45
2,5682,27074,10000,Buffer[613],235,255
2,3661,32081,10000,Buffer[977],131,89
2,3559,29727,10000,Buffer[836],100,92
2,3477,26201,10000,Buffer[629],382,228
2,3610,29763,10000,Buffer[621],69,34
2,3512,30516,10000,Buffer[932],36,142
2,3538,27252,10000,Buffer[857],415,43
2,4076,26966,10000,Buffer[858],362,236
2,3592,29222,10000,Buffer[810],379,56
2,3633,33142,10000,Buffer[958],452,252
2,3561,27409,10000,Buffer[564],353,25
2,3539,30185,10000,Buffer[837],215,205
2,3558,26166,10000,Buffer[628],300,33
2,3924,27285,10000,Buffer[558],49,201
2,3571,28072,10000,Buffer[765],319,3
2,3584,26620,10000,Buffer[844],78,206
2,3482,26452,10000,Buffer[830],122,16
2,3579,36007,10000,Buffer[925],465,74
2,3491,25931,10000,Buffer[1021],168,209
2,3598,30875,10000,Buffer[674],503,78
2,3549,28162,10000,Buffer[670],57,190
2,3487,28419,10000,Buffer[838],477,35
2,3621,26291,10000,Buffer[743],172,94
2,3572,36530,10000,Buffer[566],96,161
2,3878,35935,10000,Buffer[574],464,215
2,3486,26898,10000,Buffer[594],169,7
2,3548,32475,10000,Buffer[925],508,178
2,4655,27180,10000,Buffer[645],241,130
2,3568,27218,10000,Buffer[1023],137,247
2,3521,31709,10000,Buffer[613],57,62
2,3479,26031,10000,Buffer[548],169,167
2,3490,33606,10000,Buffer[661],295,35
2,3568,31494,10000,Buffer[1011],373,79
3,3440,38438,10000,Buffer[727],303,247
3,7004,26335,10000,Buffer[816],50,228
3,3495,25157,10000,Buffer[573],177,83
3,3479,29763,10000,Buffer[624],164,147
3,3498,34467,10000,Buffer[858],221,75
3,3507,26767,10000,Buffer[532],365,14
3,3506,31025,10000,Buffer[536],243,45
3,5940,28114,10000,Buffer[848],309,90
3,3459,27392,10000,Buffer[733],273,62
3,3410,29423,10000,Buffer[714],407,251
3,3449,27484,10000,Buffer[677],233,243
3,3457,26325,10000,Buffer[788],270,45
3,3479,31850,10000,Buffer[710],252,201
3,3524,28210,10000,Buffer[832],494,53
3,3484,25507,10000,Buffer[776],393,64
3,3564,29858,10000,Buffer[899],181,182
3,3543,35687,10000,Buffer[984],97,221
3,3625,32321,10000,Buffer[586],200,69
3,3499,36811,10000,Buffer[727],169,151
3,3941,29449,10000,Buffer[914],105,164
3,3481,26855,10000,Buffer[668],379,80
3,3485,30729,10000,Buffer[779],339,143
3,3437,25210,10000,Buffer[519],136,213
3,4381,26450,10000,Buffer[675],84,144
3,3449,36785,10000,Buffer[907],152,4
3,3486,29866,10000,Buffer[700],376,102
3,3522,30142,10000,Buffer[542],61,53
3,3458,25242,10000,Buffer[568],4,120
3,3460,26936,10000,Buffer[557],370,41
3,3465,28988,10000,Buffer[835],481,78
3,3485,29647,10000,Buffer[888],129,107
3,3513,27861,10000,Buffer[760],481,184
3,3610,30451,10000,Buffer[818],501,155
3,3460,28999,10000,Buffer[767],316,201
3,3522,32124,10000,Buffer[901],10,211
3,3482,26158,10000,Buffer[990],110,50
3,3797,32784,10000,Buffer[581],74,65
3,3575,34330,10000,Buffer[723],477,60
3,3583,29012,10000,Buffer[887],339,46
3,3491,41996,10000,Buffer[656],484,219
3,3565,26688,10000,Buffer[910],271,133
3,3584,26765,10000,Buffer[646],428,183
3,3515,42356,10000,Buffer[927],422,160
3,3576,31852,10000,Buffer[1000],296,41
3,3523,31238,10000,Buffer[943],505,116
3,3482,26706,10000,Buffer[929],316,202
3,3536,26458,10000,Buffer[726],229,63
3,3485,25558,10000,Buffer[907],505,12
3,3465,31174,10000,Buffer[846],456,255
3,3565,31580,10000,Buffer[519],98,182
3,3519,26052,10000,Buffer[708],294,7
3,3500,27054,10000,Buffer[894],189,220
3,5170,27855,10000,Buffer[981],409,245
3,3533,35203,10000,Buffer[633],274,172
3,3509,34246,10000,Buffer[603],20,9
3,3530,35339,10000,Buffer[722],69,167
3,3504,27933,10000,Buffer[650],223,150
3,3523,38298,10000,Buffer[915],43,184
3,7518,25779,10000,Buffer[799],63,178
3,3482,29575,10000,Buffer[858],92,195
3,3459,33136,10000,Buffer[1017],177,8
3,3528,38203,10000,Buffer[876],40,167
3,3489,25623,10000,Buffer[842],206,39
3,3509,27029,10000,Buffer[843],104,14
3,4133,26539,10000,Buffer[919],461,1
3,6854,26402,10000,Buffer[589],448,51
3,3434,29659,10000,Buffer[587],308,145
3,3486,32026,10000,Buffer[876],297,125
3,3519,30943,10000,Buffer[733],39,74
3,3477,31890,10000,Buffer[950],123,131
3,3407,28185,10000,Buffer[870],155,91
3,4164,29642,10000,Buffer[556],485,70
3,3399,25574,10000,Buffer[680],267,6
3,3407,25350,10000,Buffer[783],200,70
3,4152,25097,10000,Buffer[612],382,251
3,3445,31074,10000,Buffer[947],205,12
3,3665,25929,10000,Buffer[998],434,174
3,3475,26648,10000,Buffer[899],70,195
3,3425,34398,10000,Buffer[518],258,43
3,3620,27568,10000,Buffer[781],43,178
3,3449,31123,10000,Buffer[969],305,48
3,3814,31276,10000,Buffer[812],367,12
3,3410,25379,10000,Buffer[741],19,197
3,3416,24930,10000,Buffer[588],359,164
3,3453,35596,10000,Buffer[895],206,181
3,3446,26830,10000,Buffer[856],198,23
3,3420,35741,10000,Buffer[549],381,152
3,3390,30925,10000,Buffer[809],121,77
3,3410,25014,10000,Buffer[640],192,194
3,3372,25368,10000,Buffer[877],359,225
3,3430,34153,10000,Buffer[712],407,7
3,6326,27493,10000,Buffer[656],476,71
3,3390,24621,10000,Buffer[972],402,167
3,3343,24908,10000,Buffer[796],6,46
3,3409,24722,10000,Buffer[696],18,254
3,3455,36195,10000,Buffer[694],274,222
3,3366,25182,10000,Buffer[920],353,90
3,3400,25385,10000,Buffer[806],439,42
3,3372,28392,10000,Buffer[1019],359,117
3,3386,25250,10000,Buffer[927],77,190
4,3906,34286,10000,Buffer[757],413,230
4,3900,40414,10000,Buffer[643],281,140
4,3899,40856,10000,Buffer[964],180,104
4,3898,41604,10000,Buffer[664],251,208
4,3900,42262,10000,Buffer[780],209,177
4,3896,39942,10000,Buffer[585],14,188
4,4871,44725,10000,Buffer[1010],327,21
4,3896,40193,10000,Buffer[683],176,154
4,3897,45127,10000,Buffer[675],417,39
4,3896,41115,10000,Buffer[891],414,61
4,4391,52562,10000,Buffer[721],13,39
4,3898,42013,10000,Buffer[585],140,118
4,4044,61803,10000,Buffer[903],490,160
4,4382,39950,10000,Buffer[567],107,232
4,3898,40138,10000,Buffer[916],127,252
4,3900,41705,10000,Buffer[1022],452,221
4,4709,41792,10000,Buffer[884],149,222
4,3900,40285,10000,Buffer[580],243,156
4,4889,45767,10000,Buffer[762],473,180
4,3899,41073,10000,Buffer[1024],506,47
4,3959,42280,10000,Buffer[883],493,13
4,3901,40964,10000,Buffer[646],430,122
4,5452,52212,10000,Buffer[935],238,213
4,3897,41279,10000,Buffer[668],336,68
4,3898,43395,10000,Buffer[728],185,166
4,3897,40373,10000,Buffer[693],70,188
4,5077,39953,10000,Buffer[554],84,221
4,3896,42094,10000,Buffer[839],67,160
4,3960,40055,10000,Buffer[651],205,22
4,4862,42409,10000,Buffer[514],65,49
4,3899,43284,10000,Buffer[1016],389,29
4,3917,46559,10000,Buffer[810],275,46
4,3898,40111,10000,Buffer[575],461,221
4,3898,41037,10000,Buffer[975],298,222
4,3936,41433,10000,Buffer[838],3,96
4,4170,40439,10000,Buffer[542],355,126
4,3918,46653,10000,Buffer[550],74,197
4,3899,40028,10000,Buffer[825],439,204
4,3897,41625,10000,Buffer[627],174,151
4,3898,40948,10000,Buffer[1002],507,149
4,3898,39957,10000,Buffer[954],130,55
4,3899,42569,10000,Buffer[660],145,64
4,3895,43098,10000,Buffer[771],301,155
4,3915,42474,10000,Buffer[863],410,24
4,5111,42729,10000,Buffer[660],192,248
4,3916,42213,10000,Buffer[975],454,5
4,3939,40298,10000,Buffer[850],351,105
4,3908,41727,10000,Buffer[729],182,150
4,3908,42817,10000,Buffer[862],113,46
4,3918,40122,10000,Buffer[759],383,103
4,3918,40034,10000,Buffer[866],166,69
4,3917,37188,10000,Buffer[568],139,200
4,4165,41397,10000,Buffer[707],78,23
4,3909,40073,10000,Buffer[903],333,75
4,3910,42939,10000,Buffer[959],62,230
4,3896,40097,10000,Buffer[672],447,237
4,4625,40082,10000,Buffer[657],246,143
4,3897,42250,10000,Buffer[972],87,225
4,3916,40049,10000,Buffer[750],447,44
4,4507,40018,10000,Buffer[538],107,172
4,3902,42473,10000,Buffer[593],497,69
4,4873,42217,10000,Buffer[949],233,32
4,3945,40427,10000,Buffer[665],425,11
4,3897,41748,10000,Buffer[538],375,129
4,3907,35821,10000,Buffer[589],168,35
4,4538,40039,10000,Buffer[628],325,122
4,4136,43936,10000,Buffer[527],365,233
4,3964,31089,10000,Buffer[755],99,223
4,4583,40198,10000,Buffer[717],435,123
4,3898,41173,10000,Buffer[560],88,147
4,3899,40162,10000,Buffer[717],148,33
4,4671,41820,10000,Buffer[951],96,172
4,3898,44296,10000,Buffer[906],443,194
4,3900,35816,10000,Buffer[1017],482,32
4,4745,40524,10000,Buffer[569],69,120
4,3898,42200,10000,Buffer[789],399,144
4,3905,40199,10000,Buffer[680],223,58
4,5295,41671,10000,Buffer[705],70,90
4,3899,42457,10000,Buffer[657],184,1
4,3898,40243,10000,Buffer[703],152,254
4,3899,40876,10000,Buffer[849],241,88
4,3898,41432,10000,Buffer[826],500,47
4,3896,40385,10000,Buffer[636],116,120
4,6145,41373,10000,Buffer[846],364,247
4,3927,42920,10000,Buffer[523],202,49
4,3899,39967,10000,Buffer[739],26,7
4,3925,41243,10000,Buffer[710],440,12
4,3897,41721,10000,Buffer[906],189,34
4,3899,40183,10000,Buffer[667],70,251
4,5993,42985,10000,Buffer[659],461,127
4,3900,42232,10000,Buffer[750],371,189
4,3898,40016,10000,Buffer[624],78,244
4,3898,41174,10000,Buffer[892],276,122
4,3895,44191,10000,Buffer[520],351,90
4,3898,40082,10000,Buffer[720],203,198
4,3896,45577,10000,Buffer[619],36,17
4,3899,44096,10000,Buffer[686],4,139
4,3897,40539,10000,Buffer[779],488,30
4,3912,44450,10000,Buffer[764],165,182
4,3896,40955,10000,Buffer[526],388,47
5,3903,31096,10000,Buffer[709],2,174
5,3903,41028,10000,Buffer[960],108,110
5,3901,43926,10000,Buffer[841],197,164
5,3907,42595,10000,Buffer[533],444,144
5,3910,42389,10000,Buffer[650],412,245
5,3910,40501,10000,Buffer[668],293,65
5,3908,40246,10000,Buffer[714],28,122
5,3908,42517,10000,Buffer[688],10,61
5,3911,41225,10000,Buffer[558],387,17
5,3931,30902,10000,Buffer[574],110,19
5,4174,36672,10000,Buffer[739],427,156
5,3910,32781,10000,Buffer[607],20,23
5,4885,38598,10000,Buffer[537],29,33
5,4262,44078,10000,Buffer[823],220,183
5,3900,31288,10000,Buffer[1001],150,226
5,3896,44930,10000,Buffer[899],433,113
5,4236,41848,10000,Buffer[898],442,208
5,3915,40618,10000,Buffer[644],65,21
5,3911,38835,10000,Buffer[798],458,184
5,3897,41559,10000,Buffer[917],321,75
5,3919,40356,10000,Buffer[933],7,54
5,3908,42673,10000,Buffer[966],232,241
5,3909,41070,10000,Buffer[604],83,255
5,3911,42376,10000,Buffer[789],181,204
5,6091,41918,10000,Buffer[580],497,74
5,3910,37806,10000,Buffer[676],451,234
5,3915,35960,10000,Buffer[920],25,199
5,3916,40168,10000,Buffer[526],124,140
5,3911,40978,10000,Buffer[900],369,185
5,4096,54948,10000,Buffer[626],3,75
5,4929,60705,10000,Buffer[817],283,48
5,4003,45436,10000,Buffer[906],138,123
5,4364,54204,10000,Buffer[633],318,28
5,5004,52274,10000,Buffer[601],325,42
5,4642,48898,10000,Buffer[747],375,220
5,4998,63633,10000,Buffer[617],321,221
5,7539,56029,10000,Buffer[578],494,123
5,4078,62177,10000,Buffer[985],60,80
5,3901,41499,10000,Buffer[573],229,244
5,5451,51187,10000,Buffer[821],384,141
5,4004,48246,10000,Buffer[603],353,70
5,3902,36712,10000,Buffer[588],90,7
5,6317,40640,10000,Buffer[574],257,219
5,4019,53638,10000,Buffer[838],402,6
5,3911,36044,10000,Buffer[727],143,240
5,5744,39210,10000,Buffer[779],381,76
5,3942,41771,10000,Buffer[666],496,105
5,3910,40606,10000,Buffer[623],37,187
5,8062,41536,10000,Buffer[596],183,42
5,4246,42118,10000,Buffer[897],203,63
5,3902,40308,10000,Buffer[830],155,177
5,5074,40334,10000,Buffer[964],392,165
5,3900,41181,10000,Buffer[791],442,255
5,3901,36603,10000,Buffer[532],165,181
5,3901,43289,10000,Buffer[825],288,245
5,3912,41043,10000,Buffer[978],138,171
5,3914,40260,10000,Buffer[713],388,69
5,4798,40340,10000,Buffer[572],353,185
5,3909,41509,10000,Buffer[964],160,35
5,3909,43498,10000,Buffer[645],436,105
5,8230,65633,10000,Buffer[862],428,86
5,3907,43380,10000,Buffer[591],509,170
5,4268,62086,10000,Buffer[721],330,77
5,5282,65076,10000,Buffer[840],118,26
5,3897,41861,10000,Buffer[565],199,119
5,3897,40258,10000,Buffer[713],193,47
5,6068,40275,10000,Buffer[967],81,77
5,3911,42193,10000,Buffer[749],80,122
5,3926,40654,10000,Buffer[728],276,110
5,3909,41779,10000,Buffer[616],79,50
5,3910,45432,10000,Buffer[1019],45,146
5,3896,32795,10000,Buffer[888],464,214
5,3901,38143,10000,Buffer[954],374,205
5,3909,36798,10000,Buffer[760],198,44
5,4883,40111,10000,Buffer[912],111,22
5,3901,40913,10000,Buffer[520],105,22
5,3901,41201,10000,Buffer[840],360,155
5,3925,34206,10000,Buffer[753],128,226
5,3909,43242,10000,Buffer[1000],36,104
5,3909,38139,10000,Buffer[815],260,106
5,4915,39106,10000,Buffer[1012],95,186
5,3910,40975,10000,Buffer[589],398,92
5,3907,43959,10000,Buffer[874],350,10
5,3906,40250,10000,Buffer[825],295,190
5,3909,43050,10000,Buffer[858],421,233
5,3907,34746,10000,Buffer[648],96,232
5,4883,44132,10000,Buffer[903],19,75
5,3902,43898,10000,Buffer[921],11,2
5,3901,32838,10000,Buffer[843],502,236
5,3910,40377,10000,Buffer[922],224,44
5,3909,42201,10000,Buffer[586],133,135
5,3909,40900,10000,Buffer[865],326,208
5,4867,40581,10000,Buffer[741],450,159
5,3910,41716,10000,Buffer[761],254,67
5,3911,41006,10000,Buffer[858],65,70
5,3910,40273,10000,Buffer[694],12,209
5,3915,43360,10000,Buffer[713],276,78
5,3913,42847,10000,Buffer[981],104,249
5,3909,40203,10000,Buffer[669],38,183
5,3911,42070,10000,Buffer[1014],507,173
6,3898,40923,10000,Buffer[517],290,48
6,3898,44121,10000,Buffer[672],62,16
6,4033,40961,10000,Buffer[893],228,175
6,4129,42281,10000,Buffer[747],382,81
6,4474,44950,10000,Buffer[868],345,144
6,4684,41542,10000,Buffer[792],150,220
6,4455,41019,10000,Buffer[703],345,161
6,4831,44359,10000,Buffer[956],65,82
6,4476,42935,10000,Buffer[929],216,129
6,4140,40660,10000,Buffer[662],292,198
6,6146,63289,10000,Buffer[981],367,32
6,4655,41495,10000,Buffer[660],246,173
6,3916,41867,10000,Buffer[740],472,242
6,3902,42342,10000,Buffer[1006],282,240
6,3907,43747,10000,Buffer[686],83,22
6,3908,36314,10000,Buffer[968],188,183
6,4881,45642,10000,Buffer[946],85,138
6,5249,41455,10000,Buffer[1007],414,232
6,4871,45140,10000,Buffer[1007],206,75
6,3899,43773,10000,Buffer[1021],445,232
6,3894,40338,10000,Buffer[794],388,101
6,3901,45256,10000,Buffer[587],479,45
6,3895,42556,10000,Buffer[924],336,220
6,4886,44208,10000,Buffer[841],201,232
6,3900,40333,10000,Buffer[789],451,86
6,3903,43644,10000,Buffer[963],43,226
6,3902,42854,10000,Buffer[557],225,254
6,3900,40330,10000,Buffer[983],279,7
6,4867,42133,10000,Buffer[791],1,74
6,3898,40358,10000,Buffer[767],497,233
6,4085,40829,10000,Buffer[1017],437,208
6,3903,43363,10000,Buffer[972],432,101
6,3903,41245,10000,Buffer[806],333,192
6,3897,35934,10000,Buffer[671],310,114
6,3897,41243,10000,Buffer[909],145,18
6,3898,41805,10000,Buffer[746],477,99
6,3897,40260,10000,Buffer[691],16,45
6,3902,42750,10000,Buffer[923],269,153
6,4882,42155,10000,Buffer[604],164,180
6,4874,41521,10000,Buffer[617],61,94
6,3902,41317,10000,Buffer[562],257,21
6,3904,41697,10000,Buffer[808],385,103
6,3905,40244,10000,Buffer[644],18,64
6,4003,56696,10000,Buffer[701],109,245
6,4569,48423,10000,Buffer[548],482,122
6,3905,35780,10000,Buffer[984],433,159
6,3908,42649,10000,Buffer[861],284,149
6,3899,40342,10000,Buffer[676],272,249
6,3898,40282,10000,Buffer[733],89,9
6,3906,48140,10000,Buffer[840],2,13
6,3915,40823,10000,Buffer[705],329,36
6,3894,45856,10000,Buffer[624],85,219
6,3908,51908,10000,Buffer[541],226,116
6,3898,55323,10000,Buffer[911],391,211
6,3898,40514,10000,Buffer[894],258,9
6,3896,43360,10000,Buffer[924],395,214
6,4649,40902,10000,Buffer[1019],402,11
6,4190,43252,10000,Buffer[977],509,49
6,5008,46060,10000,Buffer[525],323,230
6,4385,48144,10000,Buffer[915],209,183
6,4871,38441,10000,Buffer[795],71,255
6,4888,43003,10000,Buffer[850],252,118
6,3911,40789,10000,Buffer[685],228,130
6,4868,40846,10000,Buffer[685],242,164
6,3896,41974,10000,Buffer[685],328,55
6,3916,40362,10000,Buffer[804],383,183
6,3908,40236,10000,Buffer[653],228,133
6,5611,51624,10000,Buffer[875],255,40
6,4741,40762,10000,Buffer[694],427,164
6,3917,38254,10000,Buffer[719],418,119
6,4300,37808,10000,Buffer[914],317,41
6,3897,40651,10000,Buffer[679],14,237
6,5764,47698,10000,Buffer[644],253,142
6,4745,43907,10000,Buffer[561],182,171
6,4216,40208,10000,Buffer[730],183,45
6,3898,40551,10000,Buffer[611],245,164
6,3898,41092,10000,Buffer[843],49,52
6,4870,43652,10000,Buffer[776],9,236
6,3899,40449,10000,Buffer[900],89,121
6,3896,44349,10000,Buffer[1000],17,156
6,4138,33224,10000,Buffer[641],458,139
6,4260,37998,10000,Buffer[557],296,99
6,4747,43581,10000,Buffer[657],244,109
6,4758,46098,10000,Buffer[1000],299,8
6,4083,34467,10000,Buffer[840],174,232
6,4712,43540,10000,Buffer[843],489,128
6,7667,42012,10000,Buffer[609],64,181
6,4611,41743,10000,Buffer[903],460,36
6,7462,41375,10000,Buffer[709],147,92
6,4872,40681,10000,Buffer[889],364,135
6,3898,40321,10000,Buffer[789],55,96
6,3895,43635,10000,Buffer[852],338,207
6,3895,40588,10000,Buffer[739],404,59
6,4450,40807,10000,Buffer[791],12,141
6,4361,40882,10000,Buffer[564],469,94
6,3898,40533,10000,Buffer[552],445,186
6,4870,43104,10000,Buffer[562],489,242
6,3901,42334,10000,Buffer[820],347,139
6,3902,40384,10000,Buffer[889],334,79
6,4963,40244,10000,Buffer[951],45,199
7,3636,37246,10000,Buffer[614],500,136
7,3615,32531,10000,Buffer[584],65,253
7,3496,31028,10000,Buffer[745],223,252
7,3540,34033,10000,Buffer[766],488,18
7,3502,31785,10000,Buffer[545],123,143
7,3600,31293,10000,Buffer[562],387,197
7,12385,40976,10000,Buffer[599],196,73
7,3501,31577,10000,Buffer[717],204,197
7,3465,32370,10000,Buffer[945],112,205
7,3495,32491,10000,Buffer[555],26,24
7,3499,31901,10000,Buffer[861],491,170
7,3565,32956,10000,Buffer[862],452,160
7,3613,38445,10000,Buffer[706],454,85
7,3556,31863,10000,Buffer[902],168,19
7,3549,31495,10000,Buffer[601],426,163
7,3540,33341,10000,Buffer[911],78,242
7,3770,32160,10000,Buffer[677],304,226
7,3603,32277,10000,Buffer[831],355,98
7,3461,38321,10000,Buffer[519],70,101
7,3499,31982,10000,Buffer[666],419,139
7,3463,30897,10000,Buffer[578],47,157
7,3829,35296,10000,Buffer[639],483,240
7,3499,32446,10000,Buffer[712],256,47
7,3476,30899,10000,Buffer[1000],155,18
7,3737,37130,10000,Buffer[961],185,236
7,3485,31652,10000,Buffer[558],359,62
7,3480,30987,10000,Buffer[740],242,187
7,3497,32562,10000,Buffer[845],428,79
7,3577,33251,10000,Buffer[657],78,64
