runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.b.buffer,param.offset.integer,param.value.integer
1,3461,27773,10000,Buffer[987],442,63
1,3442,25607,10000,Buffer[597],39,-85
1,5982,31473,10000,Buffer[691],215,75
1,3412,25333,10000,Buffer[660],396,27
1,3415,25135,10000,Buffer[600],191,-58
1,4128,30768,10000,Buffer[889],368,-37
1,3465,30722,10000,Buffer[917],98,-95
1,3435,26143,10000,Buffer[882],404,26
1,6311,26758,10000,Buffer[689],19,120
1,3480,36429,10000,Buffer[995],104,-117
1,3415,25164,10000,Buffer[601],253,-119
1,3982,25208,10000,Buffer[894],372,28
1,3392,24994,10000,Buffer[812],64,72
1,3435,25730,10000,Buffer[569],334,-112
1,7569,28506,10000,Buffer[765],93,-85
1,3412,25429,10000,Buffer[590],159,68
1,3422,25143,10000,Buffer[932],453,3
1,3451,25886,10000,Buffer[805],403,-88
1,3412,26193,10000,Buffer[554],320,-108
1,3723,27050,10000,Buffer[911],107,17
1,6388,26735,10000,Buffer[911],3,68
1,3479,25495,10000,Buffer[665],495,-128
1,3424,28060,10000,Buffer[903],352,-58
1,3444,28003,10000,Buffer[869],274,-95
1,3453,25552,10000,Buffer[694],380,-52
1,3412,25337,10000,Buffer[915],470,83
1,3370,28364,10000,Buffer[570],449,-116
2,3619,33481,10000,Buffer[950],63,-67
2,3514,32245,10000,Buffer[551],58,-41
2,3837,31845,10000,Buffer[958],242,18
2,3470,25795,10000,Buffer[562],306,-98
2,3554,30053,10000,Buffer[1016],362,-125
2,3534,35631,10000,Buffer[892],480,15
2,3486,27987,10000,Buffer[691],117,-59
2,3563,36313,10000,Buffer[582],213,90
2,3517,29760,10000,Buffer[542],482,22
2,3525,30444,10000,Buffer[519],163,-76
2,3496,30310,10000,Buffer[984],185,-87
2,3474,29069,10000,Buffer[786],153,-6
2,3610,34329,10000,Buffer[807],223,-23
2,3494,25674,10000,Buffer[728],1,36
2,3528,37720,10000,Buffer[535],230,45
2,3535,34929,10000,Buffer[697],67,31
2,3412,24875,10000,Buffer[941],276,54
2,3432,26451,10000,Buffer[774],154,-86
2,3463,26015,10000,Buffer[791],460,106
2,6003,32358,10000,Buffer[582],459,-80
2,3458,30161,10000,Buffer[818],268,-122
2,3469,26265,10000,Buffer[831],371,86
2,5908,26237,10000,Buffer[521],267,81
2,3444,29505,10000,Buffer[667],280,103
2,3487,25463,10000,Buffer[983],350,67
2,3518,25727,10000,Buffer[1006],480,-11
2,3507,32826,10000,Buffer[893],310,73
2,3540,33299,10000,Buffer[706],255,9
2,3954,27945,10000,Buffer[777],412,-66
2,3456,29295,10000,Buffer[943],404,3
2,3541,27140,10000,Buffer[763],195,-123
2,3473,29159,10000,Buffer[881],158,-118
2,3457,31064,10000,Buffer[951],349,-115
2,3435,26680,10000,Buffer[946],465,78
2,3455,25384,10000,Buffer[566],471,122
2,3465,26171,10000,Buffer[563],389,-38
2,3461,26150,10000,Buffer[820],50,67
2,3435,25075,10000,Buffer[639],349,-110
2,3531,29740,10000,Buffer[663],440,81
2,3443,26909,10000,Buffer[921],204,51
2,3460,30224,10000,Buffer[523],511,-95
2,3495,36147,10000,Buffer[562],346,-28
2,3485,35381,10000,Buffer[1023],284,6
2,3954,28973,10000,Buffer[825],89,62
2,3467,31387,10000,Buffer[929],313,92
2,3488,26125,10000,Buffer[883],466,-2
2,3637,32775,10000,Buffer[705],369,104
2,3503,30438,10000,Buffer[661],121,-6
2,3432,25829,10000,Buffer[922],119,17
2,3485,27940,10000,Buffer[887],207,93
2,3434,29048,10000,Buffer[972],407,-103
2,9337,25680,10000,Buffer[632],333,-75
2,3484,25460,10000,Buffer[874],15,-64
2,3487,34314,10000,Buffer[803],482,81
2,3510,25815,10000,Buffer[632],509,107
2,3678,35129,10000,Buffer[985],278,88
2,3543,30129,10000,Buffer[850],62,118
2,3531,27710,10000,Buffer[571],325,-19
2,3882,26343,10000,Buffer[732],385,-59
2,3611,35923,10000,Buffer[789],509,2
2,3551,29201,10000,Buffer[687],297,8
2,3432,25580,10000,Buffer[1012],136,-19
2,3464,28712,10000,Buffer[674],96,-61
2,3457,25900,10000,Buffer[919],46,-73
2,3501,34862,10000,Buffer[630],70,125
2,3530,36466,10000,Buffer[821],309,48
2,3539,38197,10000,Buffer[990],388,-17
2,3536,26087,10000,Buffer[908],340,92
2,3489,30055,10000,Buffer[948],345,-15
2,3516,29722,10000,Buffer[971],353,-72
2,3558,26347,10000,Buffer[973],372,42
2,3509,30624,10000,Buffer[904],188,103
2,3507,27243,10000,Buffer[677],94,-114
2,3571,31414,10000,Buffer[770],504,-17
2,3830,33510,10000,Buffer[712],374,-1
2,3513,26657,10000,Buffer[910],262,-123
2,3484,27705,10000,Buffer[897],399,-27
2,3493,26531,10000,Buffer[553],410,-103
2,3558,26883,10000,Buffer[673],3,70
2,3483,27006,10000,Buffer[917],488,105
2,3440,35278,10000,Buffer[1023],312,-100
2,3469,25496,10000,Buffer[563],279,112
2,3457,26249,10000,Buffer[516],491,-94
2,3480,32415,10000,Buffer[618],243,100
2,3493,25575,10000,Buffer[767],196,17
2,3495,25881,10000,Buffer[978],319,91
2,3434,32836,10000,Buffer[591],180,7
2,3409,26558,10000,Buffer[568],473,123
2,3414,25300,10000,Buffer[605],216,31
2,3490,25963,10000,Buffer[890],488,124
2,3509,25698,10000,Buffer[970],48,89
2,3511,27096,10000,Buffer[867],418,53
2,3559,33086,10000,Buffer[692],37,104
2,3482,25463,10000,Buffer[586],143,-61
2,3456,25430,10000,Buffer[874],198,98
2,3781,26825,10000,Buffer[635],235,-104
2,3535,26171,10000,Buffer[814],471,1
2,3458,25379,10000,Buffer[555],228,122
2,6142,34200,10000,Buffer[640],1,124
2,3483,25378,10000,Buffer[811],342,91
3,3464,34996,10000,Buffer[999],200,0
3,3609,34109,10000,Buffer[745],62,-74
3,3469,33006,10000,Buffer[736],136,-125
3,3476,26271,10000,Buffer[746],192,115
3,3471,27600,10000,Buffer[666],17,71
3,3474,33159,10000,Buffer[855],191,45
3,3497,27247,10000,Buffer[552],261,118
3,3439,26187,10000,Buffer[704],511,36
3,3414,26741,10000,Buffer[692],215,78
3,3479,31854,10000,Buffer[737],51,61
3,3937,39721,10000,Buffer[684],384,23
3,4174,43805,10000,Buffer[927],341,37
3,3390,26045,10000,Buffer[795],426,77
3,3362,25650,10000,Buffer[732],271,59
3,3471,34434,10000,Buffer[909],56,-123
3,3456,30176,10000,Buffer[989],121,-38
3,3410,25438,10000,Buffer[917],159,3
3,3386,25868,10000,Buffer[708],376,-108
3,3389,26126,10000,Buffer[519],247,14
3,3427,26127,10000,Buffer[549],32,-118
3,3402,28916,10000,Buffer[893],500,43
3,3390,26016,10000,Buffer[990],31,-45
3,3376,27865,10000,Buffer[851],175,-85
3,3921,25620,10000,Buffer[901],472,30
3,3394,26105,10000,Buffer[973],122,64
3,3356,25541,10000,Buffer[747],211,-50
3,3391,29601,10000,Buffer[853],495,45
3,3390,25864,10000,Buffer[997],332,-103
3,3390,25176,10000,Buffer[998],465,-95
3,3417,28240,10000,Buffer[627],153,-87
3,3599,30242,10000,Buffer[1000],401,-25
3,4276,29654,10000,Buffer[549],109,28
3,3431,24795,10000,Buffer[514],197,8
3,3462,26995,10000,Buffer[731],143,83
3,4311,27055,10000,Buffer[923],487,5
3,3739,31641,10000,Buffer[1001],444,-70
3,3478,30822,10000,Buffer[568],224,12
3,4154,33215,10000,Buffer[782],338,107
3,3452,25215,10000,Buffer[986],319,58
3,3431,26668,10000,Buffer[777],0,95
3,4676,30233,10000,Buffer[774],443,45
3,3452,25304,10000,Buffer[947],234,32
3,3462,25620,10000,Buffer[757],471,39
3,3413,28882,10000,Buffer[771],203,36
3,3986,25204,10000,Buffer[786],373,97
3,3442,30035,10000,Buffer[553],157,-107
3,4133,27123,10000,Buffer[728],201,-7
3,3465,32788,10000,Buffer[867],220,34
3,3395,25026,10000,Buffer[528],504,-101
3,3439,28632,10000,Buffer[700],72,-61
3,3392,25844,10000,Buffer[993],253,-78
3,3422,25262,10000,Buffer[790],106,119
3,4402,25324,10000,Buffer[653],219,58
3,3372,25785,10000,Buffer[934],328,109
3,3410,26039,10000,Buffer[900],71,28
3,3389,29953,10000,Buffer[596],203,35
3,3470,34308,10000,Buffer[526],285,26
3,3412,25663,10000,Buffer[613],16,-128
3,4177,27706,10000,Buffer[604],94,-43
3,3450,26030,10000,Buffer[1010],216,54
3,3462,27955,10000,Buffer[815],442,64
3,6719,26391,10000,Buffer[756],351,-120
3,3419,29096,10000,Buffer[994],107,-58
3,3424,25272,10000,Buffer[751],332,-83
3,4311,27877,10000,Buffer[931],501,22
3,3387,25854,10000,Buffer[771],164,9
3,3414,35590,10000,Buffer[826],226,114
3,7803,34544,10000,Buffer[566],360,46
3,3399,26051,10000,Buffer[834],342,-83
3,3412,25415,10000,Buffer[792],144,-40
3,4380,29759,10000,Buffer[818],311,-103
3,3471,26906,10000,Buffer[523],234,-92
3,3494,25771,10000,Buffer[512],220,68
3,7038,25000,10000,Buffer[945],348,-88
3,3439,25554,10000,Buffer[820],257,-100
3,3420,25405,10000,Buffer[751],500,-52
3,6305,30263,10000,Buffer[522],463,69
3,3454,27542,10000,Buffer[588],60,42
3,3499,27738,10000,Buffer[723],53,114
3,7706,26629,10000,Buffer[852],135,-37
3,3439,29378,10000,Buffer[762],323,100
3,3413,26672,10000,Buffer[1021],1,-26
3,4130,25082,10000,Buffer[663],32,-30
3,3795,25826,10000,Buffer[992],127,2
3,3437,27733,10000,Buffer[785],360,9
3,7328,26963,10000,Buffer[777],420,105
3,3461,29288,10000,Buffer[779],181,-70
3,3419,26686,10000,Buffer[752],22,71
3,3996,25698,10000,Buffer[733],72,25
3,3425,25642,10000,Buffer[755],317,-89
3,5893,27729,10000,Buffer[538],184,-70
3,7355,32669,10000,Buffer[656],83,-68
3,3411,29706,10000,Buffer[936],111,-54
3,3446,40185,10000,Buffer[703],30,104
3,3394,27102,10000,Buffer[912],482,-36
3,3444,35541,10000,Buffer[1007],223,126
3,3468,25826,10000,Buffer[746],5,84
3,3412,31903,10000,Buffer[522],89,97
3,3406,25409,10000,Buffer[939],417,-101
3,3442,25605,10000,Buffer[651],286,98
4,4030,41160,10000,Buffer[683],440,-53
4,4623,39961,10000,Buffer[641],29,116
4,3898,44274,10000,Buffer[656],248,94
4,3903,36080,10000,Buffer[978],287,27
4,4676,40808,10000,Buffer[521],370,84
4,3897,36579,10000,Buffer[540],4,-77
4,3898,35932,10000,Buffer[911],433,54
4,4537,34485,10000,Buffer[945],508,-52
4,3899,32540,10000,Buffer[914],264,-122
4,3898,36741,10000,Buffer[1021],162,79
4,4260,49053,10000,Buffer[757],388,34
4,3900,41794,10000,Buffer[639],448,-84
4,3898,35789,10000,Buffer[676],489,10
4,3898,36736,10000,Buffer[742],29,-120
4,3974,39236,10000,Buffer[632],338,119
4,3936,40010,10000,Buffer[821],261,-15
4,3928,43240,10000,Buffer[647],31,-60
4,3899,37399,10000,Buffer[539],141,43
4,3910,35781,10000,Buffer[590],448,100
4,3910,41183,10000,Buffer[929],273,-30
4,3923,40393,10000,Buffer[527],256,107
4,4259,40324,10000,Buffer[773],30,26
4,3916,38010,10000,Buffer[556],182,-44
4,3900,36681,10000,Buffer[733],226,3
4,3899,40117,10000,Buffer[950],153,-63
4,3899,37461,10000,Buffer[605],163,-118
4,4871,46258,10000,Buffer[780],40,32
4,3901,40071,10000,Buffer[643],43,127
4,3899,39943,10000,Buffer[815],373,-15
4,4777,43414,10000,Buffer[657],211,-71
4,3899,35811,10000,Buffer[773],114,123
4,3925,43001,10000,Buffer[633],271,-75
4,3972,37985,10000,Buffer[918],496,-39
4,3896,39957,10000,Buffer[952],417,79
4,4872,42033,10000,Buffer[969],293,-80
4,3898,37054,10000,Buffer[713],65,-78
4,3900,40169,10000,Buffer[1023],108,-100
4,3955,36803,10000,Buffer[799],469,-30
4,3900,41016,10000,Buffer[664],390,-68
4,3919,40095,10000,Buffer[741],421,91
4,3896,37820,10000,Buffer[763],166,57
4,3971,35797,10000,Buffer[570],47,-72
4,3898,35796,10000,Buffer[924],103,7
4,4211,41211,10000,Buffer[764],506,-15
4,3901,42245,10000,Buffer[666],212,-65
4,3898,35860,10000,Buffer[671],180,35
4,3900,42516,10000,Buffer[550],425,-49
4,3902,37182,10000,Buffer[910],38,-91
4,3898,37427,10000,Buffer[1020],335,-60
4,3917,40980,10000,Buffer[990],254,-104
4,3897,42316,10000,Buffer[655],206,-22
4,3895,40014,10000,Buffer[985],102,118
4,3914,42783,10000,Buffer[553],420,-88
4,3898,42100,10000,Buffer[952],505,-34
4,3898,40121,10000,Buffer[1020],440,81
4,3900,36495,10000,Buffer[934],374,-110
4,3899,41185,10000,Buffer[631],363,105
4,4209,40261,10000,Buffer[844],118,-31
4,3901,43079,10000,Buffer[966],129,-35
4,3900,41382,10000,Buffer[807],500,58
4,3899,35859,10000,Buffer[776],166,31
4,3900,40901,10000,Buffer[771],501,-24
4,3898,41266,10000,Buffer[785],128,-55
4,3897,35759,10000,Buffer[981],158,-15
4,4871,45727,10000,Buffer[1006],482,67
4,4870,40083,10000,Buffer[592],269,-125
4,3901,40379,10000,Buffer[823],286,-2
4,3898,37026,10000,Buffer[901],100,-34
4,3899,40843,10000,Buffer[1023],259,61
4,3916,40306,10000,Buffer[892],241,-56
4,3900,42892,10000,Buffer[562],333,-35
4,3912,35740,10000,Buffer[588],282,54
4,3903,40124,10000,Buffer[716],111,70
4,3901,37873,10000,Buffer[687],121,44
4,3899,42812,10000,Buffer[581],343,-103
4,3899,40126,10000,Buffer[837],178,54
4,3901,44291,10000,Buffer[918],55,-63
4,3895,41823,10000,Buffer[967],338,-39
4,3899,40310,10000,Buffer[571],213,-56
4,3917,42545,10000,Buffer[810],118,25
4,3910,40966,10000,Buffer[884],440,-1
4,3900,40089,10000,Buffer[683],124,-12
4,4874,41549,10000,Buffer[555],266,-1
4,3896,40821,10000,Buffer[619],339,28
4,3961,52198,10000,Buffer[808],303,27
4,4363,45045,10000,Buffer[980],401,-2
4,3900,43814,10000,Buffer[686],394,-77
4,3899,40140,10000,Buffer[1003],252,-20
4,4240,42403,10000,Buffer[726],367,50
4,3896,37396,10000,Buffer[947],335,-61
4,3912,40195,10000,Buffer[783],426,-16
4,3901,40713,10000,Buffer[941],39,-120
4,3948,40002,10000,Buffer[655],382,52
4,3897,40400,10000,Buffer[575],280,118
4,3898,42224,10000,Buffer[744],45,72
4,3899,40739,10000,Buffer[535],492,-106
4,3906,49637,10000,Buffer[556],171,-59
4,3899,40873,10000,Buffer[566],296,-30
4,3898,41626,10000,Buffer[976],35,-26
4,3900,41412,10000,Buffer[725],178,-69
5,4871,42183,10000,Buffer[756],353,-36
5,3898,40298,10000,Buffer[707],220,-95
5,4871,47836,10000,Buffer[818],194,28
5,3901,41598,10000,Buffer[535],332,38
5,3901,40313,10000,Buffer[537],115,20
5,3899,41545,10000,Buffer[723],358,92
5,3902,42808,10000,Buffer[840],449,-89
5,3901,30803,10000,Buffer[842],309,-76
5,3903,41073,10000,Buffer[529],100,-13
5,4874,40697,10000,Buffer[607],239,100
5,3907,30756,10000,Buffer[542],306,104
5,3901,35314,10000,Buffer[972],320,6
5,3902,31131,10000,Buffer[718],438,91
5,4279,40305,10000,Buffer[834],79,-2
5,3901,42340,10000,Buffer[814],207,-34
5,3905,37847,10000,Buffer[889],494,-52
5,3901,31103,10000,Buffer[886],339,-5
5,3911,44214,10000,Buffer[706],409,26
5,3902,41453,10000,Buffer[763],242,-99
5,3902,41496,10000,Buffer[638],71,-67
5,4873,43555,10000,Buffer[532],239,-94
5,4880,46292,10000,Buffer[856],390,-57
5,3909,40228,10000,Buffer[738],147,-67
5,3898,41706,10000,Buffer[543],287,-30
5,3913,44856,10000,Buffer[619],290,-78
5,3908,40527,10000,Buffer[674],458,0
5,3902,35697,10000,Buffer[552],375,83
5,4882,42182,10000,Buffer[685],364,-26
5,3934,40265,10000,Buffer[1016],268,-64
5,3902,42805,10000,Buffer[883],130,-110
5,3902,32390,10000,Buffer[594],273,-102
5,3910,30796,10000,Buffer[851],482,67
5,3902,44465,10000,Buffer[685],2,-65
5,3902,41495,10000,Buffer[1004],166,102
5,3901,30827,10000,Buffer[991],163,110
5,3901,40804,10000,Buffer[923],361,-51
5,3900,40414,10000,Buffer[685],205,87
5,3908,40270,10000,Buffer[830],279,126
5,4875,43331,10000,Buffer[520],301,-61
5,3901,40454,10000,Buffer[1014],58,19
5,3902,40395,10000,Buffer[735],304,-6
5,4884,43034,10000,Buffer[867],398,-32
5,4880,41721,10000,Buffer[909],419,-37
5,3903,40536,10000,Buffer[641],392,14
5,3911,43056,10000,Buffer[649],384,74
5,3899,40444,10000,Buffer[943],420,56
5,3902,41619,10000,Buffer[659],382,-55
5,4872,43254,10000,Buffer[927],496,-75
5,3894,40288,10000,Buffer[635],487,-87
5,4872,44078,10000,Buffer[855],193,-106
5,3898,44161,10000,Buffer[1002],130,-56
5,3892,40532,10000,Buffer[568],338,30
5,4867,45505,10000,Buffer[550],269,38
5,3896,40944,10000,Buffer[677],466,-71
5,3896,40678,10000,Buffer[938],119,-44
5,3895,40554,10000,Buffer[735],311,1
5,3898,42589,10000,Buffer[948],214,7
5,3974,40403,10000,Buffer[636],401,88
5,4871,41108,10000,Buffer[895],205,-7
5,3901,41402,10000,Buffer[985],335,19
5,3896,40405,10000,Buffer[947],377,96
5,3901,43291,10000,Buffer[540],138,-66
5,4869,41158,10000,Buffer[557],29,66
5,3896,41626,10000,Buffer[591],170,-104
5,4868,43880,10000,Buffer[994],128,-80
5,3897,42855,10000,Buffer[543],464,32
5,3895,41843,10000,Buffer[1006],454,62
5,3896,42534,10000,Buffer[874],457,-106
5,3896,53790,10000,Buffer[692],370,123
5,3895,45991,10000,Buffer[527],308,-46
5,3899,40327,10000,Buffer[556],386,-76
5,3897,41757,10000,Buffer[666],346,19
5,3893,40703,10000,Buffer[606],305,-17
5,3900,40362,10000,Buffer[572],321,85
5,4868,43185,10000,Buffer[958],250,-21
5,3899,40361,10000,Buffer[522],507,-33
5,3895,42868,10000,Buffer[979],51,-103
5,3896,43793,10000,Buffer[653],215,95
5,4871,38815,10000,Buffer[887],19,8
5,3897,40631,10000,Buffer[834],313,-39
5,4868,44128,10000,Buffer[833],310,87
5,3893,42404,10000,Buffer[572],80,5
5,3897,40542,10000,Buffer[848],332,34
5,3992,41026,10000,Buffer[949],35,-50
5,3898,43301,10000,Buffer[1002],72,25
5,3897,40931,10000,Buffer[964],154,-8
5,3898,43206,10000,Buffer[836],464,111
5,3899,39501,10000,Buffer[917],160,-19
5,4879,41727,10000,Buffer[910],365,83
5,4039,40385,10000,Buffer[857],236,-75
5,3926,42160,10000,Buffer[903],22,105
5,3925,42279,10000,Buffer[791],45,7
5,3916,44423,10000,Buffer[940],399,103
5,3914,43060,10000,Buffer[783],208,43
5,3915,42374,10000,Buffer[838],162,-61
5,3906,41204,10000,Buffer[899],238,64
5,3910,34335,10000,Buffer[881],92,-60
5,3910,41515,10000,Buffer[965],418,-115
5,3912,48524,10000,Buffer[781],128,-120
5,4099,43693,10000,Buffer[972],225,11
6,4185,36848,10000,Buffer[566],156,79
6,3898,40444,10000,Buffer[781],359,-78
6,3898,41035,10000,Buffer[693],205,-28
6,3898,42942,10000,Buffer[959],431,-13
6,3921,40536,10000,Buffer[730],414,120
6,3906,40824,10000,Buffer[802],110,17
6,3914,40842,10000,Buffer[738],174,-114
6,3906,41427,10000,Buffer[709],412,28
6,3930,41304,10000,Buffer[986],25,-51
6,3903,42631,10000,Buffer[608],490,38
6,4885,39991,10000,Buffer[585],187,-121
6,3992,41074,10000,Buffer[912],87,40
6,3898,37884,10000,Buffer[578],366,19
6,4872,40815,10000,Buffer[712],84,-56
6,4923,40297,10000,Buffer[625],449,93
6,4877,42093,10000,Buffer[647],164,-1
6,4875,38771,10000,Buffer[832],156,-98
6,4549,40140,10000,Buffer[710],32,43
6,3901,40740,10000,Buffer[765],47,87
6,3903,40252,10000,Buffer[1007],409,123
6,5528,39876,10000,Buffer[749],503,-100
6,3900,42623,10000,Buffer[802],90,-33
6,3904,31500,10000,Buffer[984],233,-1
6,4866,41334,10000,Buffer[997],474,103
6,4884,41596,10000,Buffer[905],290,115
6,3902,40333,10000,Buffer[949],44,0
6,5230,41675,10000,Buffer[555],392,52
6,3901,43332,10000,Buffer[595],450,-56
6,3898,42640,10000,Buffer[997],297,-102
6,4572,40504,10000,Buffer[703],500,-40
6,3899,41404,10000,Buffer[978],443,-37
6,3899,41748,10000,Buffer[777],92,-113
6,4963,40240,10000,Buffer[870],68,-51
6,3897,42654,10000,Buffer[913],362,83
6,3899,40596,10000,Buffer[749],361,-50
6,4805,40455,10000,Buffer[536],374,-89
6,3898,41780,10000,Buffer[723],470,60
6,4000,41637,10000,Buffer[792],147,46
6,5024,42096,10000,Buffer[804],358,127
6,4872,44052,10000,Buffer[905],281,-12
6,4873,44806,10000,Buffer[842],352,-18
6,4628,41650,10000,Buffer[737],242,93
6,3903,41075,10000,Buffer[796],75,11
6,3903,40523,10000,Buffer[705],114,121
6,5103,40427,10000,Buffer[565],38,14
6,3902,42474,10000,Buffer[724],168,-4
6,3903,40548,10000,Buffer[595],354,61
6,5761,41925,10000,Buffer[960],317,59
6,3902,41301,10000,Buffer[807],263,-69
6,3915,42017,10000,Buffer[648],420,110
6,4748,40306,10000,Buffer[596],436,20
6,3897,42415,10000,Buffer[706],187,-19
6,3899,41141,10000,Buffer[1015],493,-77
6,4548,37420,10000,Buffer[710],43,6
6,3898,41070,10000,Buffer[625],299,103
6,3896,40896,10000,Buffer[866],509,42
6,3899,41527,10000,Buffer[943],282,-111
6,3911,38288,10000,Buffer[902],98,43
6,4880,41098,10000,Buffer[696],350,36
6,4636,45025,10000,Buffer[913],148,-68
6,3899,41023,10000,Buffer[696],297,2
6,3895,40283,10000,Buffer[761],232,93
6,4536,40536,10000,Buffer[524],190,-121
6,3905,42443,10000,Buffer[981],191,47
6,3975,40489,10000,Buffer[637],146,-114
6,5114,40729,10000,Buffer[609],165,-41
6,3898,41362,10000,Buffer[579],155,22
6,3897,40261,10000,Buffer[530],351,-111
6,3898,42103,10000,Buffer[549],424,-108
6,3895,43995,10000,Buffer[937],333,71
6,3902,40346,10000,Buffer[566],487,7
6,3896,34108,10000,Buffer[665],284,-4
6,3898,42508,10000,Buffer[1016],396,-25
6,4308,40213,10000,Buffer[881],109,-96
6,3898,40981,10000,Buffer[628],162,121
6,3897,45639,10000,Buffer[850],283,-74
6,3905,35864,10000,Buffer[903],195,-91
6,5617,40951,10000,Buffer[540],461,78
6,3945,44369,10000,Buffer[714],416,118
6,3904,40314,10000,Buffer[915],466,123
6,4083,44492,10000,Buffer[933],495,123
6,3903,32857,10000,Buffer[600],254,83
6,3903,40322,10000,Buffer[877],105,-76
6,3963,32435,10000,Buffer[865],203,-99
6,3907,41395,10000,Buffer[1016],66,82
6,3905,41199,10000,Buffer[649],399,63
6,5096,45017,10000,Buffer[810],325,74
6,3907,43752,10000,Buffer[775],15,-48
6,3901,40997,10000,Buffer[655],453,-87
6,3902,40898,10000,Buffer[585],355,11
6,4875,39132,10000,Buffer[923],216,-49
6,3937,40961,10000,Buffer[941],455,-94
6,3902,40936,10000,Buffer[868],22,52
6,3899,42729,10000,Buffer[973],90,50
6,3999,40624,10000,Buffer[586],252,-16
6,6074,45861,10000,Buffer[809],157,31
6,4582,44188,10000,Buffer[630],305,51
6,4009,41837,10000,Buffer[638],439,4
6,3896,42584,10000,Buffer[650],299,25
6,3898,48243,10000,Buffer[663],160,12
7,3482,32566,10000,Buffer[955],70,85
7,3545,31865,10000,Buffer[908],103,64
7,3563,39691,10000,Buffer[1006],25,6
7,3715,33548,10000,Buffer[818],4,56
7,3565,32599,10000,Buffer[835],115,-3
7,3579,33801,10000,Buffer[711],87,88
7,3524,32577,10000,Buffer[969],230,3
7,3571,34924,10000,Buffer[596],45,1
7,3573,41475,10000,Buffer[685],250,114
7,3668,34888,10000,Buffer[986],262,-101
7,3452,32610,10000,Buffer[715],98,79
7,3556,35244,10000,Buffer[546],48,127
7,3513,33049,10000,Buffer[1017],305,115
7,3457,32997,10000,Buffer[972],221,-23
7,3487,37735,10000,Buffer[780],93,-110
7,3464,32721,10000,Buffer[911],358,-21
