runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.b.buffer,param.offset.integer,param.value.float
11,3486,31007,10000,Buffer[892],6,7293910248101964000
11,3512,26832,10000,Buffer[900],9,-3971574201426915000
11,3486,26201,10000,Buffer[927],28,3622163525994871000
11,3454,29519,10000,Buffer[820],3,5327915463269491000
11,3466,26562,10000,Buffer[787],27,-4553594680012263400
11,3509,26245,10000,Buffer[875],10,1203215291266773000
11,3461,27056,10000,Buffer[649],56,-78005633894662140
11,3509,26623,10000,Buffer[637],9,-5579992132475333000
11,3539,26464,10000,Buffer[603],52,-4338970360238681600
11,3610,32814,10000,Buffer[635],8,-4577084035778466300
11,3566,26842,10000,Buffer[853],52,-1726115427776942000
11,3536,26683,10000,Buffer[761],15,2336126014384238600
11,3545,27829,10000,Buffer[615],7,-7062036556600226000
11,3591,27389,10000,Buffer[753],30,5196807241822822000
11,3625,27473,10000,Buffer[763],11,1652547192478822400
11,3627,40482,10000,Buffer[639],13,985522674736445400
11,3864,26695,10000,Buffer[783],42,-5931378902177726000
11,3804,26898,10000,Buffer[562],48,905445908363374600
11,3565,31843,10000,Buffer[655],20,44997472704860160
11,3547,31518,10000,Buffer[957],37,-2197029573427703300
11,3537,27129,10000,Buffer[588],27,2251218041864157200
11,3548,31775,10000,Buffer[658],5,-8877016290714931000
11,3535,26909,10000,Buffer[718],53,-2391704501193645600
11,3558,26847,10000,Buffer[971],0,8826189975007113000
11,3580,36667,10000,Buffer[827],40,-2514444426416924700
11,3800,28608,10000,Buffer[969],17,8011697730697384000
11,3512,26700,10000,Buffer[839],31,2059931452421808000
11,3531,31255,10000,Buffer[645],17,-7702438057860557000
11,3546,27351,10000,Buffer[848],49,-758965337505149400
11,3579,31179,10000,Buffer[875],9,-7899430265924884000
11,3541,33769,10000,Buffer[860],53,-4755971396355068000
11,3511,29071,10000,Buffer[826],6,-1079205799424886800
11,3512,26558,10000,Buffer[633],13,2582962462307977000
11,3556,26676,10000,Buffer[926],17,4762582219209972000
11,3589,26883,10000,Buffer[725],45,1662559204213876700
11,3767,26347,10000,Buffer[760],30,-5979325585416851000
11,3469,30655,10000,Buffer[726],2,-6462768566988204000
11,3509,28170,10000,Buffer[560],47,-3617924833695855000
11,3568,27404,10000,Buffer[600],36,-6791330301925382000
11,3563,33488,10000,Buffer[568],38,-3070865644289943600
11,3804,26933,10000,Buffer[705],48,-3603283164884144000
11,3577,26953,10000,Buffer[805],45,2054705497719726000
11,3511,26215,10000,Buffer[593],38,-1130292440033287700
11,3550,27109,10000,Buffer[893],21,3882492427292123000
11,3534,26566,10000,Buffer[724],13,-7722302348951636000
11,3561,32418,10000,Buffer[737],42,930442854336401400
11,3580,31740,10000,Buffer[582],3,3931716250956970000
11,3569,33542,10000,Buffer[751],32,-462224441622577660
11,3482,25864,10000,Buffer[793],30,-6591821949534185000
11,3549,31551,10000,Buffer[536],23,4930621743852640000
11,3561,33748,10000,Buffer[523],54,-2625253514457244000
11,3547,38159,10000,Buffer[981],18,3393986210986309600
11,3611,32582,10000,Buffer[886],25,5702796804297882000
11,3574,32765,10000,Buffer[547],25,-503897472425008640
11,3549,30934,10000,Buffer[722],49,5876573282487159000
11,3662,30074,10000,Buffer[953],44,-1514093708977492000
11,3487,26135,10000,Buffer[946],13,1905887379646787600
11,3538,30712,10000,Buffer[700],0,-2647495078080686000
11,3535,26794,10000,Buffer[783],52,-212316831280811520
11,3886,27872,10000,Buffer[541],23,-2903052874752792600
11,3512,34850,10000,Buffer[777],37,7664288348330293000
11,3487,27200,10000,Buffer[690],31,-1385724575096578600
11,3595,27317,10000,Buffer[682],17,2524331631050586000
11,3588,31322,10000,Buffer[770],47,-5363271944103217000
11,3589,29177,10000,Buffer[624],37,-7308018757271495000
11,4180,27414,10000,Buffer[940],29,2490465765453887500
11,3593,28530,10000,Buffer[1003],37,-2962934145964012000
11,3648,29348,10000,Buffer[863],12,-187678404015101950
11,3664,28434,10000,Buffer[582],48,5451152481350337000
11,3642,33048,10000,Buffer[746],5,5474548367997422000
11,3614,29041,10000,Buffer[649],13,5520021065141279000
11,3563,36206,10000,Buffer[556],21,1216139555436009500
11,3543,29945,10000,Buffer[743],50,-4149513637794689500
11,3651,27095,10000,Buffer[875],38,2974650049804454000
11,3574,27514,10000,Buffer[875],14,982313543455234000
11,3573,31148,10000,Buffer[702],2,-4891725540519170000
11,3564,26987,10000,Buffer[926],34,7267759911424842000
11,5903,26156,10000,Buffer[717],20,-7334275710689014000
12,3271,24380,10000,Buffer[721],44,4711369312992426000
12,3263,24387,10000,Buffer[607],42,2767661983322528000
12,3272,26094,10000,Buffer[637],4,-3467855412658206700
12,3261,24461,10000,Buffer[808],28,1136458325428734000
12,3262,24568,10000,Buffer[979],6,-3531295764950945300
12,3266,24998,10000,Buffer[797],38,4631666964041331000
12,3280,24397,10000,Buffer[930],35,1547461095787200500
12,3273,24363,10000,Buffer[547],5,4493708315315319000
12,3266,26718,10000,Buffer[915],12,5063360008522719000
12,3258,24412,10000,Buffer[991],31,8765895204501258000
12,3269,24413,10000,Buffer[847],2,-4861450929571019000
12,3269,24902,10000,Buffer[665],23,4924156850803098000
12,3267,24357,10000,Buffer[937],14,2753894491552833500
12,3261,24452,10000,Buffer[690],0,2149243673001824300
12,3258,25992,10000,Buffer[824],21,-1801177965875417600
12,3258,24626,10000,Buffer[635],43,-3841151625091096600
12,3269,24397,10000,Buffer[630],54,1353866777237780500
12,3262,24959,10000,Buffer[560],33,-1107871966768947200
12,3263,24405,10000,Buffer[749],53,-4142178322755438600
12,3259,24377,10000,Buffer[573],32,5995344381050829000
12,3268,26337,10000,Buffer[754],32,6753484631746363000
12,3262,24320,10000,Buffer[743],16,9057825802319204000
12,3262,24396,10000,Buffer[916],54,261782876032198660
12,3283,25160,10000,Buffer[709],33,-8351182058853968000
12,3264,24461,10000,Buffer[719],2,2784594767832916000
12,3264,24827,10000,Buffer[526],49,7318063368647887000
12,3260,26691,10000,Buffer[851],39,-2733246549163938300
12,3265,24469,10000,Buffer[800],12,6404539961732366000
12,3262,24458,10000,Buffer[844],4,120897236556670980
12,3257,25106,10000,Buffer[775],24,-2628723220104554500
12,3256,24391,10000,Buffer[621],5,1782216651865788400
12,3264,25052,10000,Buffer[610],20,5488080841170584000
12,3265,26210,10000,Buffer[766],42,-3525066053576057300
12,3272,24386,10000,Buffer[948],30,-6291973118953890000
12,3261,24380,10000,Buffer[775],18,4378847704131995600
12,3266,24986,10000,Buffer[763],44,-5744341102457491000
12,3264,24426,10000,Buffer[764],55,6676702279824159000
12,3265,24368,10000,Buffer[700],33,-2292714357620791300
12,3273,26196,10000,Buffer[892],24,-9180530228129804000
12,3258,24898,10000,Buffer[796],4,45647102726295550
12,3269,24321,10000,Buffer[975],39,6638041356814248000
12,3269,25080,10000,Buffer[896],6,-6791571913693448000
12,3263,24365,10000,Buffer[870],40,-4842783566921658000
12,3263,24435,10000,Buffer[1002],51,1759582138164414500
12,3260,26751,10000,Buffer[983],34,-7397245396994173000
12,3258,24460,10000,Buffer[821],44,4603357558871210000
12,3262,24303,10000,Buffer[667],38,-3822611645434046500
12,3261,24739,10000,Buffer[1016],42,6921617165007493000
12,3266,24448,10000,Buffer[992],43,1604293546708330500
12,3258,24419,10000,Buffer[569],48,6119324044191668000
12,3267,26411,10000,Buffer[1015],53,-8642464058525059000
12,3258,24357,10000,Buffer[1015],7,-2601638847901348000
12,3266,24501,10000,Buffer[855],27,2533669699449968600
12,3261,25294,10000,Buffer[709],40,-4658408822819803000
12,3258,24398,10000,Buffer[958],21,-2434334489034650000
12,3569,24318,10000,Buffer[869],24,8815514605962887000
12,3267,26561,10000,Buffer[634],37,5473260887447843000
12,3260,24334,10000,Buffer[993],27,-8382967523464442000
12,3270,24450,10000,Buffer[1015],10,5957559428140323000
12,3263,24760,10000,Buffer[964],9,846370726934044700
12,3274,24359,10000,Buffer[875],5,-933113020649543700
12,3266,24356,10000,Buffer[908],31,-6520799538350858000
12,3267,26518,10000,Buffer[798],16,9125144100292071000
12,3257,24547,10000,Buffer[789],44,-4360035556235424000
12,3261,24371,10000,Buffer[647],40,-2253648848166768600
12,3265,26288,10000,Buffer[602],23,-6888436740840411000
12,3268,24359,10000,Buffer[794],41,-3019911554547593700
12,3262,24362,10000,Buffer[831],28,-5574928463771099000
12,3259,26187,10000,Buffer[535],12,1874342330821412900
12,3256,24357,10000,Buffer[763],13,-4056116071005930000
12,3261,24645,10000,Buffer[522],47,3235758993657940000
12,3266,24966,10000,Buffer[964],2,-9133465282519990000
12,3273,24440,10000,Buffer[631],15,-2350610781284892000
12,3265,26703,10000,Buffer[636],54,-707778244638724600
12,3263,26355,10000,Buffer[811],40,7165716928259996000
12,3289,26242,10000,Buffer[665],55,-7463656007928676000
12,3267,26432,10000,Buffer[828],40,-1751835859794153500
12,3263,24882,10000,Buffer[966],22,-3739554705795012600
12,3264,24404,10000,Buffer[629],45,1141416971970312200
12,3258,24352,10000,Buffer[991],44,-5054432116292362000
12,3259,26135,10000,Buffer[976],37,3225349860277731300
12,3259,24753,10000,Buffer[715],11,-1040904788267962900
12,3263,25027,10000,Buffer[873],51,-6986647052767017000
12,3262,25026,10000,Buffer[593],16,-6120622391300172000
12,3258,24632,10000,Buffer[744],41,248328562918273020
12,3257,24641,10000,Buffer[676],38,3247425070590083000
12,3271,26149,10000,Buffer[964],39,4752348846023791000
12,3277,24396,10000,Buffer[566],48,7765602537522379000
12,3278,25075,10000,Buffer[803],24,129048291377174530
12,3280,25532,10000,Buffer[826],36,8476425348305900000
12,3258,24467,10000,Buffer[1019],3,8893982120034503000
12,3264,24350,10000,Buffer[924],30,6590016346504600000
12,3266,26149,10000,Buffer[588],30,-6835775017471783000
12,3262,24711,10000,Buffer[744],0,3844408734523312000
12,3259,24359,10000,Buffer[794],8,5072482600372855000
12,3258,24869,10000,Buffer[969],23,-7781259023068850000
12,3273,24337,10000,Buffer[570],3,4733659184316822000
12,3265,24343,10000,Buffer[822],14,-4261306741418436600
12,3263,26457,10000,Buffer[579],56,-1553815760850325500
12,3266,24385,10000,Buffer[663],32,8069841036181377000
13,3597,29272,10000,Buffer[532],53,1570723903847463000
13,3543,31167,10000,Buffer[822],33,-428519275816333800
13,3623,31571,10000,Buffer[728],24,1956145025086046200
13,3627,29594,10000,Buffer[832],2,-345730293700767200
13,3613,29624,10000,Buffer[605],17,8237457543280263000
13,3610,27560,10000,Buffer[548],41,7475948522294880000
13,3573,26992,10000,Buffer[974],28,-529767932301639700
13,3620,32558,10000,Buffer[622],56,2264432621429000200
13,3608,28286,10000,Buffer[788],43,2889908965586465000
13,3546,31458,10000,Buffer[538],6,6654432651648150000
13,3619,38130,10000,Buffer[693],56,2948208633727731700
13,3566,26961,10000,Buffer[905],55,9124350258659062000
13,3651,33366,10000,Buffer[720],43,-8820931348761410000
13,3508,31709,10000,Buffer[868],14,-509318201926899700
13,4066,30842,10000,Buffer[636],23,7782326655489677000
13,3645,27762,10000,Buffer[571],0,-8657762327450276000
13,3641,28387,10000,Buffer[812],17,-7132127710005916000
13,3623,27961,10000,Buffer[772],56,-2137040094492313600
13,5707,28359,10000,Buffer[605],41,2877744522267435000
13,3743,37687,10000,Buffer[744],45,7115330725474183000
13,3689,29195,10000,Buffer[691],37,8790509645441229000
13,3736,33391,10000,Buffer[608],24,7869113016847380000
13,3595,34133,10000,Buffer[647],24,-3256597012043923500
13,3659,28918,10000,Buffer[891],30,3431925909900634000
13,3695,28511,10000,Buffer[812],32,-6669125109557780000
13,3646,36668,10000,Buffer[702],21,3582591790368264000
13,3655,29966,10000,Buffer[842],0,-7046993436805183000
13,3643,28989,10000,Buffer[914],27,3719264636729960400
13,3710,38748,10000,Buffer[595],12,-415055544018276350
13,3587,26914,10000,Buffer[1005],28,-8761103503561945000
13,3615,29176,10000,Buffer[864],12,-6319247675347517000
13,3556,30489,10000,Buffer[754],29,-5282099494645602000
13,3573,29399,10000,Buffer[893],7,662125109054728200
13,3630,31317,10000,Buffer[835],7,8414062362892548000
13,3618,27864,10000,Buffer[917],48,5975052800432871000
13,3894,30083,10000,Buffer[857],28,-3873993728326206000
13,3645,33726,10000,Buffer[895],53,6869283262520062000
13,3722,43642,10000,Buffer[977],45,-1820173402669109800
13,3575,28329,10000,Buffer[890],49,-7951870185727998000
13,3640,29080,10000,Buffer[930],50,5554675337945545000
13,3634,29343,10000,Buffer[822],21,-2868690720647440400
13,3614,31663,10000,Buffer[869],20,-5451218057187748000
13,3695,33455,10000,Buffer[669],25,8986458398534130000
13,3587,35140,10000,Buffer[884],17,-8299033419454456000
13,3645,37489,10000,Buffer[938],5,2797166203180468000
13,3683,27547,10000,Buffer[839],28,-212230400261619700
13,3618,31866,10000,Buffer[627],3,-809130064529240000
13,3602,28422,10000,Buffer[546],33,-1651216492463476200
13,3631,33143,10000,Buffer[811],7,-6961179072090448000
13,3594,33058,10000,Buffer[559],48,7521666062807198000
13,3583,27047,10000,Buffer[990],7,-7347426315405550000
13,3683,29044,10000,Buffer[900],54,-3662279221167839000
13,3628,31441,10000,Buffer[869],39,-7981849897621864000
13,3636,31108,10000,Buffer[685],3,-3256663965074330000
13,3583,27922,10000,Buffer[750],41,4347544156112646000
13,3544,32914,10000,Buffer[828],7,-3111380871139455000
13,3605,28428,10000,Buffer[652],50,4462541464027592700
13,3573,27466,10000,Buffer[527],32,2802654083372368000
13,3604,30988,10000,Buffer[864],18,2216183819413729300
13,5890,31878,10000,Buffer[773],17,4068917110418192400
13,3567,37176,10000,Buffer[860],22,-6412682917585377000
13,3485,32531,10000,Buffer[827],54,325839060646047740
13,3525,28651,10000,Buffer[729],31,8508004875201456000
13,3526,27101,10000,Buffer[914],38,-77038613282873860
13,3837,28308,10000,Buffer[990],17,-7697597577287375000
13,3496,30418,10000,Buffer[978],39,-2880737969467769300
13,3526,28720,10000,Buffer[745],49,-239590680420109820
13,3479,30362,10000,Buffer[568],22,-8536725306177855000
13,3545,27430,10000,Buffer[641],26,-5668002663354333000
13,3640,37016,10000,Buffer[947],27,-1602719466138828300
13,3809,31583,10000,Buffer[666],43,-8058586422953886000
13,3550,27349,10000,Buffer[836],17,-4647785631267918000
13,3624,33268,10000,Buffer[952],18,7578268632679977000
13,3564,42472,10000,Buffer[864],35,7243368258197940000
13,3619,42270,10000,Buffer[613],25,5065894860699892000
13,3614,31170,10000,Buffer[947],26,641767714648299500
13,3550,27810,10000,Buffer[787],15,-3541059404963997700
13,3685,36267,10000,Buffer[923],39,-8861531545423907000
13,3703,35640,10000,Buffer[666],29,7425436695598864000
13,3590,34316,10000,Buffer[728],11,-6183200021558608000
13,3599,27784,10000,Buffer[805],7,-33809360291735550
13,3522,29642,10000,Buffer[639],46,-4660938894580617000
13,3573,27735,10000,Buffer[583],6,2323361537224005600
13,3581,27882,10000,Buffer[629],1,2829813053204130000
13,3621,29565,10000,Buffer[792],30,-9136012576827058000
13,3566,31638,10000,Buffer[814],50,-4485615462236435000
13,3616,30010,10000,Buffer[664],32,8243820900054399000
13,3645,31159,10000,Buffer[618],25,-5593326605395878000
13,3685,30216,10000,Buffer[556],24,-7580517909313214000
13,3635,27902,10000,Buffer[656],26,1251516534058623000
13,3654,28308,10000,Buffer[895],27,-5091860814246978000
13,3574,31463,10000,Buffer[914],23,-5122256767256019000
13,3598,27515,10000,Buffer[853],10,-5316661177561735000
13,3638,28341,10000,Buffer[821],28,3923605565952479000
13,3682,32210,10000,Buffer[563],1,787495153209356300
13,3625,31659,10000,Buffer[716],34,-5013813934809784000
13,3675,28102,10000,Buffer[694],49,7349081891589327000
13,4100,32338,10000,Buffer[769],6,8936262485818425000
13,3600,27242,10000,Buffer[521],14,-7794391595648938000
13,3586,28270,10000,Buffer[683],26,2526775343790352400
14,3454,25658,10000,Buffer[887],1,6638691937087347000
14,3401,25260,10000,Buffer[639],17,3964978624340193300
14,3499,31697,10000,Buffer[843],17,1801670857755867100
14,3427,27470,10000,Buffer[847],38,7286437687951591000
14,3407,31397,10000,Buffer[668],12,-3325265907929321000
14,3392,29255,10000,Buffer[738],12,-7412340440996604000
14,3732,28671,10000,Buffer[794],29,8122826350687126000
14,3405,25609,10000,Buffer[903],42,-8391573053371754000
14,3451,34624,10000,Buffer[922],50,1170710619315357700
14,3389,25978,10000,Buffer[973],56,8327684340770777000
14,3539,30840,10000,Buffer[663],47,-3460307640623026000
14,3434,38074,10000,Buffer[923],28,-7988208390757458000
14,3449,32742,10000,Buffer[989],11,-6251603400825639000
14,3529,32631,10000,Buffer[805],54,-7488243011741319000
14,3394,25624,10000,Buffer[858],21,-508880147585597440
14,3416,27695,10000,Buffer[650],14,-6634229712742007000
14,3359,24756,10000,Buffer[705],7,-5157904828366610000
14,3380,26707,10000,Buffer[970],32,-999231125148702700
14,3427,26020,10000,Buffer[528],32,-3884519978251191000
14,3402,25826,10000,Buffer[817],45,-2034831694835539500
14,3461,33509,10000,Buffer[666],33,-271421114983779840
14,3383,24936,10000,Buffer[1000],45,-1933019346250527200
14,3566,40527,10000,Buffer[688],37,-3923247617099690500
14,3548,32762,10000,Buffer[744],19,7615689835516998000
14,3501,32844,10000,Buffer[837],9,8777773964777544000
14,3711,32549,10000,Buffer[804],56,-1710350912966701600
14,3505,31042,10000,Buffer[526],15,-7526288429802390000
14,3730,31227,10000,Buffer[889],0,-940959448790995500
14,3841,27359,10000,Buffer[960],13,-6443829228039623000
14,3441,29092,10000,Buffer[526],17,4695239841051843000
14,3425,27532,10000,Buffer[784],45,3397791581685817300
14,3425,30480,10000,Buffer[675],46,7236291696676981000
14,3407,29805,10000,Buffer[573],13,2856199992082155500
14,3459,28310,10000,Buffer[922],8,319151811359844350
14,3394,29852,10000,Buffer[981],0,-9112190483549970000
14,3384,26490,10000,Buffer[710],35,8792816149180977000
14,3409,28063,10000,Buffer[800],6,-5248695507810312000
14,3412,29955,10000,Buffer[871],37,2435001527716403000
14,3428,33172,10000,Buffer[776],17,2415232147242166300
14,3400,26694,10000,Buffer[794],4,-1961822573158633000
14,3438,29078,10000,Buffer[986],21,3019491005771329500
14,3418,30173,10000,Buffer[959],21,4488963562690267000
14,3916,26105,10000,Buffer[540],48,-2506229635739591000
14,3360,26444,10000,Buffer[649],12,-6666255349530886000
14,3378,28632,10000,Buffer[923],38,-1680072326772851200
14,3414,26211,10000,Buffer[533],48,1412810310310787000
14,3387,25072,10000,Buffer[970],24,3894901241869570000
14,3451,28473,10000,Buffer[874],21,-2893853737782059500
14,3452,25083,10000,Buffer[811],51,-864030872468311600
14,3444,26930,10000,Buffer[1014],20,2071762517014622200
14,3382,28159,10000,Buffer[889],48,6534164767032332000
14,3424,26107,10000,Buffer[699],53,6066177564341643000
14,3477,32870,10000,Buffer[963],32,6306039184393851000
14,3407,27544,10000,Buffer[881],35,-8632965368672137000
14,3429,28229,10000,Buffer[517],5,-7838231619281080000
14,3440,26428,10000,Buffer[681],17,-7578474601294787000
14,3458,32890,10000,Buffer[687],21,-3867965911308308500
14,3437,30114,10000,Buffer[815],51,-8892398188510947000
14,3424,29631,10000,Buffer[899],29,-2973169248758887000
14,3393,28175,10000,Buffer[643],22,2560457126243272700
14,3377,24940,10000,Buffer[636],53,-6062917167356899000
14,3405,25300,10000,Buffer[712],38,-6897392040317471000
14,3466,28509,10000,Buffer[807],18,3397077752905441300
14,3405,26175,10000,Buffer[721],33,-6028391012640195000
14,3457,25710,10000,Buffer[990],35,1457966001302792200
14,3426,29144,10000,Buffer[976],13,-5604752388430488000
14,3441,27336,10000,Buffer[860],18,3659488989114718000
14,3482,27377,10000,Buffer[536],29,7358050513811878000
14,3708,31084,10000,Buffer[868],14,8409787525170213000
14,3459,26231,10000,Buffer[737],18,-7438985017709462000
14,3502,26355,10000,Buffer[851],5,3461726461978372000
14,3437,27888,10000,Buffer[620],39,206958704902385660
14,3404,25216,10000,Buffer[660],8,935106881267361800
14,3414,26979,10000,Buffer[878],41,2409002616331755500
14,5665,35727,10000,Buffer[631],32,-9076038224130603000
14,3416,25547,10000,Buffer[522],35,-7898158930138092000
14,3586,40653,10000,Buffer[793],32,2846150409758169000
14,3520,38577,10000,Buffer[561],35,-4772514006177370000
14,3405,29878,10000,Buffer[595],5,-3956584731171549000
14,5414,29902,10000,Buffer[839],49,-8740225065177688000
14,3434,33033,10000,Buffer[542],38,4191728974314148000
14,3442,24894,10000,Buffer[869],6,8526156244226302000
14,3402,28295,10000,Buffer[769],34,-3285616983213342700
14,3497,31075,10000,Buffer[782],37,3109207787063212000
14,3456,31126,10000,Buffer[786],53,1889320459955591200
14,3540,34277,10000,Buffer[1016],29,-6751332271849144000
14,3384,28964,10000,Buffer[839],35,-8687097113203079000
14,3398,25252,10000,Buffer[1021],47,6943420765422694000
14,3409,25753,10000,Buffer[844],25,-6670640622564153000
14,3408,33307,10000,Buffer[967],19,2925737294968088600
14,3626,29844,10000,Buffer[777],31,-1494312178473769000
14,3338,32181,10000,Buffer[975],8,4096350494736654300
14,3439,32421,10000,Buffer[519],36,443716119631241200
14,3402,25964,10000,Buffer[663],4,8835350226889177000
14,3435,29348,10000,Buffer[747],51,3773596975139309600
14,3710,32019,10000,Buffer[748],26,-1220803521072599600
14,3459,31850,10000,Buffer[693],1,-5312284987243137000
14,3716,30143,10000,Buffer[901],1,-800526115371482600
14,3957,35263,10000,Buffer[745],22,3687087242738944000
14,3476,30449,10000,Buffer[948],49,-4891742518973583000
15,3363,24904,10000,Buffer[761],38,234771629206243330
15,3422,26547,10000,Buffer[781],14,-3058635407815746000
15,3341,24636,10000,Buffer[652],20,-7858953702068482000
15,3399,29764,10000,Buffer[838],28,-2693100068782629000
15,3442,31151,10000,Buffer[990],36,-4341218582201786400
15,3343,26162,10000,Buffer[1023],29,463713587518722050
15,3322,24906,10000,Buffer[605],36,-2866412374854770000
15,3392,25535,10000,Buffer[899],29,6494577607722009000
15,3341,28182,10000,Buffer[650],40,-2988417612505374000
15,3685,24527,10000,Buffer[850],49,6627721941816848000
15,3600,25160,10000,Buffer[678],51,-6941159686771278000
15,3366,25936,10000,Buffer[776],41,-84460778792263680
15,3390,25000,10000,Buffer[575],17,630925719938861000
15,3486,26844,10000,Buffer[529],31,-6965556707152947000
15,3389,35865,10000,Buffer[930],31,-4569943552201633300
15,3385,25510,10000,Buffer[837],33,2741711460324405000
15,3721,25369,10000,Buffer[1022],29,-6561764299887221000
15,3413,27982,10000,Buffer[706],18,4851888209393291000
15,3511,25480,10000,Buffer[974],16,-4036556175140636700
15,3443,25829,10000,Buffer[787],26,2419969579679906000
15,3446,29590,10000,Buffer[749],21,5024770927502287000
15,3430,25861,10000,Buffer[600],0,-1169643876262822400
15,3365,25582,10000,Buffer[583],16,-1411110298787184600
15,3369,26686,10000,Buffer[757],3,9212478946460936000
15,3461,25481,10000,Buffer[925],38,-3746498295533003000
15,3439,25449,10000,Buffer[766],27,-1769345687706126300
15,3388,29220,10000,Buffer[585],28,-1031273788731245000
15,3363,26747,10000,Buffer[512],15,7095874340005939000
15,3367,25396,10000,Buffer[682],56,3955133548619360000
15,3341,25360,10000,Buffer[584],11,7222951215060324000
15,3381,25069,10000,Buffer[798],38,5301716588729072000
15,3441,27494,10000,Buffer[634],32,2777683857403121700
15,3393,29008,10000,Buffer[849],6,-3606591513123062000
15,3405,30519,10000,Buffer[694],16,4769085946103288000
15,3400,30192,10000,Buffer[811],12,-982761449566106100
15,3412,31141,10000,Buffer[573],47,-5150595546791375000
15,3473,30960,10000,Buffer[880],41,-2777431152711958000
15,3487,31394,10000,Buffer[885],30,3856781762541854700
15,3392,28981,10000,Buffer[726],25,5560248886640163000
15,3356,25202,10000,Buffer[875],21,-4656055556113850000
15,3369,24936,10000,Buffer[824],50,6440105458481330000
15,3374,26801,10000,Buffer[787],41,3701434253023459300
15,3400,25019,10000,Buffer[734],17,-339096421654358000
15,3417,27964,10000,Buffer[692],26,6482260627109771000
15,3447,31796,10000,Buffer[675],50,-1480173002224829000
15,3389,25412,10000,Buffer[545],8,7728123066146785000
15,3392,27401,10000,Buffer[737],53,1995742731465220000
15,3362,27311,10000,Buffer[807],5,-7206933718078851000
15,3348,25300,10000,Buffer[869],5,-9033783789270589000
15,3368,25645,10000,Buffer[773],56,-8299115357070275000
15,3360,29287,10000,Buffer[685],30,-2906804636265605000
15,3337,24965,10000,Buffer[887],2,5175995579857611000
15,3387,25323,10000,Buffer[781],46,697824852647305200
15,3342,25789,10000,Buffer[988],20,4321479772748847000
15,3365,24779,10000,Buffer[941],30,-309297503139596300
15,3440,25443,10000,Buffer[762],30,-5833551226132722000
15,3415,32987,10000,Buffer[518],16,4748758360373275000
15,3431,27013,10000,Buffer[712],49,8631449271245830000
15,3506,31786,10000,Buffer[976],43,-5041844692111489000
15,3468,26237,10000,Buffer[892],14,-7448837285141828000
15,3453,29779,10000,Buffer[843],7,4809796840228211000
15,3391,26281,10000,Buffer[812],32,-5368612336415275000
15,3357,29881,10000,Buffer[667],17,4361386210611243000
15,3366,31152,10000,Buffer[862],36,1568312427246825500
15,3343,25234,10000,Buffer[690],37,-553640908820565500
15,3380,26588,10000,Buffer[967],24,8937140962341659000
15,3429,28414,10000,Buffer[691],43,170492559269091330
15,3457,27626,10000,Buffer[611],49,-2448513211851389000
15,3372,33634,10000,Buffer[670],28,-9180075406398149000
15,3368,27655,10000,Buffer[549],49,6815606147907607000
15,3448,28343,10000,Buffer[680],54,8360218580263703000
15,4183,33590,10000,Buffer[550],27,-2395520737065743000
15,3518,27955,10000,Buffer[977],19,-4081826139862917000
15,3531,29183,10000,Buffer[938],53,-873738160802251300
15,3464,33942,10000,Buffer[948],42,-8486427959715979000
15,3478,31898,10000,Buffer[639],53,-1884470482786431000
15,3392,25744,10000,Buffer[744],54,-6571287548960723000
15,3441,29746,10000,Buffer[549],9,2111874081377845200
15,3365,25499,10000,Buffer[892],34,-4939087132047686000
15,3408,27256,10000,Buffer[1000],12,3152828806618011600
15,3703,32314,10000,Buffer[554],55,3445458009381591000
15,3506,26429,10000,Buffer[1010],40,-1673970008153751600
15,3412,25745,10000,Buffer[974],5,8019732214472514000
15,3346,25313,10000,Buffer[819],16,-5486251168896299000
15,3322,25715,10000,Buffer[829],50,-5598787559780303000
15,3341,24768,10000,Buffer[755],37,-3763658087957171700
15,3347,24638,10000,Buffer[712],26,3758471978688088000
15,3374,24828,10000,Buffer[860],25,-1756725202043616800
15,3320,25282,10000,Buffer[946],9,-4557612868938350600
15,3364,25819,10000,Buffer[983],34,-4028789955824500000
15,3363,25814,10000,Buffer[622],43,-1325229152394305000
15,3318,24558,10000,Buffer[707],0,-5546470573080234000
15,3296,24604,10000,Buffer[895],50,7328829839019962000
15,3342,25170,10000,Buffer[677],55,5075796494736525000
15,3396,27083,10000,Buffer[839],25,9155805503595336000
15,3389,26024,10000,Buffer[886],56,-7560063686928716000
15,3399,25769,10000,Buffer[725],0,986822500852553700
15,3402,25279,10000,Buffer[797],22,7679242945321329000
15,3348,25443,10000,Buffer[607],51,-6250965933604055000
15,3364,25291,10000,Buffer[545],26,6828610956516956000
16,3502,30005,10000,Buffer[600],30,1732502571703679000
16,5358,26811,10000,Buffer[884],41,-4439692106844432400
16,3430,26717,10000,Buffer[771],26,8960908019856097000
16,7441,25741,10000,Buffer[999],26,-7027382109220837000
16,3516,34525,10000,Buffer[939],30,-7008770374959010000
16,3521,26775,10000,Buffer[910],51,-8228080144850469000
16,4490,26304,10000,Buffer[738],32,-7947294427780489000
16,3484,25729,10000,Buffer[611],19,1582901098006358000
16,3458,25801,10000,Buffer[728],49,7674997939500712000
16,6520,25146,10000,Buffer[882],18,-5402602579326312000
16,3489,26046,10000,Buffer[529],41,3141083023420033000
16,3621,34603,10000,Buffer[522],7,-7693606955376384000
