runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.b.buffer,param.offset.integer,param.value.integer
14,3541,26144,10000,Buffer[552],17,1226995818
14,4083,26679,10000,Buffer[741],118,4090632288
14,3522,25928,10000,Buffer[904],50,2989667603
14,3543,30298,10000,Buffer[627],55,2155974228
14,3523,35598,10000,Buffer[540],21,874695058
14,3578,31701,10000,Buffer[823],109,3721445530
14,4516,31977,10000,Buffer[556],55,1340028598
14,3789,31151,10000,Buffer[549],98,4167338475
14,3543,28545,10000,Buffer[929],65,2723760387
14,3521,26620,10000,Buffer[616],14,1007307494
14,3488,26869,10000,Buffer[587],77,1197359386
14,3459,25621,10000,Buffer[897],122,1150652961
14,3548,34697,10000,Buffer[608],52,36941699
14,3583,26777,10000,Buffer[715],111,1715653203
14,3572,30388,10000,Buffer[994],48,549365668
14,3460,25737,10000,Buffer[566],77,1925276400
14,3467,26123,10000,Buffer[751],93,609340162
14,3524,27383,10000,Buffer[702],88,2034445258
14,7680,27649,10000,Buffer[916],50,4207153477
14,3523,25831,10000,Buffer[868],110,1100085289
14,3460,28503,10000,Buffer[784],124,2996445304
14,4040,25750,10000,Buffer[641],50,1577717469
14,3544,32344,10000,Buffer[978],84,4104525076
14,3521,30089,10000,Buffer[957],80,1759029930
14,3579,27847,10000,Buffer[720],78,1184697995
14,3512,33353,10000,Buffer[571],6,404354521
14,3473,25381,10000,Buffer[807],118,3921456788
14,4238,30376,10000,Buffer[944],112,149078995
14,3468,25879,10000,Buffer[608],65,1795079644
14,3482,31692,10000,Buffer[1012],62,4156864418
14,3985,31571,10000,Buffer[799],4,2058694803
14,3491,36702,10000,Buffer[823],24,3468873722
14,3484,25323,10000,Buffer[756],47,1853973951
14,4162,25752,10000,Buffer[559],94,3353495703
14,3469,27129,10000,Buffer[852],36,1659679066
14,3491,25631,10000,Buffer[597],37,2595814177
14,3467,26890,10000,Buffer[702],105,3906991106
14,3520,28624,10000,Buffer[721],91,2817725421
14,3447,30378,10000,Buffer[627],23,550093885
14,4162,26022,10000,Buffer[640],104,4220085191
14,3448,26231,10000,Buffer[744],6,3481321763
14,3485,26208,10000,Buffer[769],80,2457206168
14,4398,31233,10000,Buffer[846],100,3249366095
14,3488,25464,10000,Buffer[1004],54,1008289200
14,3484,28068,10000,Buffer[540],6,3634496444
14,7462,31186,10000,Buffer[808],21,314312459
14,3486,25350,10000,Buffer[830],30,1620353716
14,3489,28184,10000,Buffer[966],34,232609743
14,4237,34692,10000,Buffer[967],88,2914064899
14,3481,26534,10000,Buffer[727],48,3703266231
14,3528,25767,10000,Buffer[563],25,1204544465
14,6977,25476,10000,Buffer[972],29,1654208375
14,3523,31808,10000,Buffer[662],34,1349823559
14,3467,26135,10000,Buffer[808],110,968938854
14,4271,28220,10000,Buffer[931],63,904074330
14,3486,32962,10000,Buffer[569],92,3229738552
14,3494,29332,10000,Buffer[681],77,103315013
14,6842,24686,10000,Buffer[617],27,1650128515
14,3469,30854,10000,Buffer[923],43,2709306682
14,3735,25391,10000,Buffer[940],72,502120878
14,4325,26414,10000,Buffer[667],119,171053177
14,3468,34493,10000,Buffer[559],76,3111191095
14,3434,25051,10000,Buffer[552],100,609207705
14,3439,30196,10000,Buffer[1001],121,741457215
14,3435,29761,10000,Buffer[598],9,94322051
14,3530,27804,10000,Buffer[636],90,4246063815
14,3435,26155,10000,Buffer[896],57,967628724
14,3488,25600,10000,Buffer[1024],111,4031479555
14,3500,24975,10000,Buffer[819],114,825209274
14,3427,28524,10000,Buffer[865],17,407496969
14,3923,30411,10000,Buffer[963],90,598098709
14,3441,25581,10000,Buffer[702],35,4099301145
14,4070,31310,10000,Buffer[918],103,1390199089
14,3410,27539,10000,Buffer[721],70,2253961527
14,3390,26205,10000,Buffer[1021],60,3884504623
14,6468,25265,10000,Buffer[865],64,2387906297
14,3462,24994,10000,Buffer[834],101,1312039086
14,3428,26022,10000,Buffer[790],75,4179960740
14,4770,26924,10000,Buffer[716],57,3652015346
14,3402,26332,10000,Buffer[1018],14,1226547374
14,3787,33163,10000,Buffer[641],64,2468394074
14,3434,28526,10000,Buffer[613],94,1310480307
14,3511,25787,10000,Buffer[902],6,2965598807
14,3611,32328,10000,Buffer[994],28,1266591026
14,3467,32300,10000,Buffer[736],96,3009180869
14,3496,32058,10000,Buffer[886],61,1503044041
14,6119,26604,10000,Buffer[959],4,150043729
14,3446,29083,10000,Buffer[848],60,3244622761
14,3438,31254,10000,Buffer[630],113,1293977568
14,3434,29599,10000,Buffer[521],6,1210562183
14,5871,30933,10000,Buffer[881],89,1739406581
14,3399,27624,10000,Buffer[928],1,981286075
15,3416,25231,10000,Buffer[825],11,1611095401
15,3491,25281,10000,Buffer[667],106,1544512656
15,6460,25485,10000,Buffer[846],77,835120119
15,3506,34683,10000,Buffer[981],79,978601142
15,3439,25371,10000,Buffer[793],92,559204070
15,6448,25278,10000,Buffer[868],100,1296444704
15,3483,30269,10000,Buffer[676],82,2020160861
15,3440,26100,10000,Buffer[728],19,471321130
15,4149,25616,10000,Buffer[925],84,3116024130
15,3440,30293,10000,Buffer[682],11,4081021280
15,3469,26804,10000,Buffer[655],115,1121836207
15,7393,25733,10000,Buffer[533],66,881315486
15,3442,25522,10000,Buffer[777],45,3053197678
15,3418,25268,10000,Buffer[812],53,1052686729
15,4262,25254,10000,Buffer[669],106,831924844
15,3467,30228,10000,Buffer[555],20,373198887
15,3464,29893,10000,Buffer[882],79,601777406
15,8686,26254,10000,Buffer[1014],86,2204104451
15,3497,30922,10000,Buffer[976],67,1580422616
15,3450,25616,10000,Buffer[515],104,2755334424
15,4224,27734,10000,Buffer[797],45,1585991059
15,3410,25243,10000,Buffer[635],9,440627369
15,3410,25146,10000,Buffer[783],83,4075847077
15,8718,25056,10000,Buffer[855],14,1756817291
15,3529,29697,10000,Buffer[704],90,2182094622
15,3469,30129,10000,Buffer[905],2,772548729
15,3438,26611,10000,Buffer[806],23,3946345018
15,3387,28882,10000,Buffer[826],81,1343087211
15,3439,25378,10000,Buffer[935],47,138190676
15,7763,25083,10000,Buffer[1015],76,3432652247
15,3392,24803,10000,Buffer[849],54,869417758
15,3776,32405,10000,Buffer[639],122,1215504429
15,8608,25310,10000,Buffer[692],67,2589911485
15,3432,28474,10000,Buffer[713],80,1268305558
15,3400,25285,10000,Buffer[564],14,2650123263
15,3388,29880,10000,Buffer[626],14,3314699776
15,3462,25168,10000,Buffer[627],47,2910001858
15,3415,24960,10000,Buffer[677],15,56523083
15,3380,25460,10000,Buffer[786],72,157392300
15,3363,24960,10000,Buffer[728],49,1023307515
15,3447,29316,10000,Buffer[1016],67,4030178937
15,3467,34166,10000,Buffer[826],37,1546592813
15,3459,26030,10000,Buffer[804],53,4185625813
15,3704,26586,10000,Buffer[642],43,2795006319
15,3411,26028,10000,Buffer[698],58,615387266
15,3471,25478,10000,Buffer[638],36,2560401485
15,3388,25088,10000,Buffer[977],103,659546767
15,3423,28278,10000,Buffer[665],97,3980263035
15,3389,25004,10000,Buffer[747],74,3087049181
15,3362,24800,10000,Buffer[925],124,3087723005
15,3436,28644,10000,Buffer[867],82,3485011644
15,3889,25412,10000,Buffer[544],76,2895588466
15,3452,25278,10000,Buffer[887],102,2234395904
15,3434,31328,10000,Buffer[633],90,1309829843
15,3435,26800,10000,Buffer[728],22,1992810401
15,3410,26254,10000,Buffer[811],20,2566564352
15,3451,27412,10000,Buffer[891],58,3494292087
15,3414,25560,10000,Buffer[872],89,1628438498
15,3399,26208,10000,Buffer[689],73,209193811
15,3432,29097,10000,Buffer[810],39,2497946098
15,3460,25841,10000,Buffer[923],106,975640790
15,3419,25978,10000,Buffer[682],71,3420156746
15,3387,27897,10000,Buffer[538],60,2046053534
15,3444,26455,10000,Buffer[683],34,2310985608
15,3393,25656,10000,Buffer[830],24,3748993745
15,3455,28984,10000,Buffer[544],72,163663040
15,3421,25341,10000,Buffer[899],4,2412096865
15,3784,24811,10000,Buffer[917],34,3133236115
15,3414,26148,10000,Buffer[866],71,3445256942
15,3414,25112,10000,Buffer[918],48,3860876743
15,3478,26016,10000,Buffer[779],49,3351160917
15,3472,34085,10000,Buffer[870],120,3884711203
15,3419,25912,10000,Buffer[732],32,254762496
15,6103,26986,10000,Buffer[860],66,2575874330
15,3414,25841,10000,Buffer[1020],58,4078681494
15,3374,25006,10000,Buffer[532],32,3849861630
15,3410,28919,10000,Buffer[617],71,3125258015
15,3387,33053,10000,Buffer[843],62,287006120
15,3430,29587,10000,Buffer[914],61,4027816685
15,3444,25453,10000,Buffer[676],119,78013987
15,3370,27500,10000,Buffer[950],62,84728043
15,3381,26190,10000,Buffer[528],102,1523837016
15,3394,31001,10000,Buffer[928],12,1849665319
15,3439,30834,10000,Buffer[878],7,2784717400
15,3453,30287,10000,Buffer[774],90,3301431378
15,3681,25998,10000,Buffer[1007],13,479619747
15,3367,30086,10000,Buffer[915],120,1065434704
15,3362,24848,10000,Buffer[832],77,716339435
15,4693,25127,10000,Buffer[616],103,2756906612
15,3434,26886,10000,Buffer[828],55,927193385
15,3372,25156,10000,Buffer[635],101,3304159866
15,3399,24944,10000,Buffer[651],111,1292232395
15,3363,28429,10000,Buffer[797],124,2137050457
15,3461,25510,10000,Buffer[770],108,131761830
15,3415,28468,10000,Buffer[631],36,116221272
15,3374,26062,10000,Buffer[652],43,3147193731
15,3382,24906,10000,Buffer[913],96,3465344652
15,3638,25665,10000,Buffer[553],62,2061900808
15,3410,25926,10000,Buffer[792],83,1603676902
15,3376,28255,10000,Buffer[615],50,2766817406
16,3407,29707,10000,Buffer[767],73,2190331634
16,3355,30982,10000,Buffer[728],98,4131115483
16,3387,28070,10000,Buffer[639],96,3942246234
16,3360,25495,10000,Buffer[973],94,1134697089
16,3410,31608,10000,Buffer[823],8,3387854750
16,3340,25709,10000,Buffer[681],67,1070577360
16,3321,27349,10000,Buffer[727],86,4284984377
16,3338,27424,10000,Buffer[661],105,922603520
16,3389,25868,10000,Buffer[764],31,1142079888
16,3397,25415,10000,Buffer[983],10,3031434480
16,3363,30196,10000,Buffer[935],76,4278681498
16,3377,26301,10000,Buffer[696],69,456492803
16,3421,25793,10000,Buffer[771],77,1297710565
16,3405,26692,10000,Buffer[929],0,1315046879
16,3412,26259,10000,Buffer[663],118,3999322544
16,3416,25853,10000,Buffer[520],79,1614050036
16,3470,31145,10000,Buffer[588],25,1248428062
16,3399,25905,10000,Buffer[536],70,2423031331
16,3415,26170,10000,Buffer[959],48,2965826171
16,3525,28084,10000,Buffer[835],18,2165695679
16,3562,28496,10000,Buffer[693],21,2426397349
16,3533,26983,10000,Buffer[546],100,3847607951
16,3518,32467,10000,Buffer[545],93,3717151610
16,3451,26016,10000,Buffer[533],94,2756641123
16,3411,26318,10000,Buffer[877],68,1113002573
16,3423,26914,10000,Buffer[552],51,2566872701
16,3425,27503,10000,Buffer[708],69,1893552226
16,3386,26990,10000,Buffer[626],79,4043969509
16,3478,29893,10000,Buffer[706],69,1196197027
16,3399,26842,10000,Buffer[928],19,3931460725
16,3415,26106,10000,Buffer[847],18,3481981132
16,3425,29864,10000,Buffer[1024],78,2786677064
16,3464,26910,10000,Buffer[863],90,2909122706
16,3461,27262,10000,Buffer[652],112,4148070027
16,3446,31287,10000,Buffer[743],16,3943464691
16,3390,28172,10000,Buffer[880],10,2978811319
16,3409,26638,10000,Buffer[563],78,3371876607
16,3481,26979,10000,Buffer[618],65,4245695459
16,3445,26419,10000,Buffer[980],6,66634353
16,3422,26322,10000,Buffer[727],85,818032012
16,3460,31155,10000,Buffer[724],110,29258767
16,3455,28416,10000,Buffer[539],30,1759429952
16,3486,26636,10000,Buffer[848],98,4189842256
16,3450,29056,10000,Buffer[880],38,3080063458
16,3499,29114,10000,Buffer[770],95,446307388
16,3444,26649,10000,Buffer[947],12,2721490651
16,3439,29807,10000,Buffer[848],6,3625759927
16,3422,25746,10000,Buffer[813],7,628955923
16,3504,33228,10000,Buffer[624],5,1261065228
16,3538,35597,10000,Buffer[775],109,122143600
16,3476,32368,10000,Buffer[658],19,93950085
16,3455,28308,10000,Buffer[593],114,3196269689
16,3411,29826,10000,Buffer[617],112,2397169544
16,3392,27056,10000,Buffer[848],4,785727913
16,3391,26327,10000,Buffer[694],88,941139780
16,3436,28237,10000,Buffer[803],49,841336248
16,3415,28158,10000,Buffer[749],32,1082191483
16,3426,25842,10000,Buffer[661],22,2354195984
16,3439,29956,10000,Buffer[657],112,104921221
16,3465,25748,10000,Buffer[662],43,750748981
16,3444,26480,10000,Buffer[642],78,2405238490
16,3942,28816,10000,Buffer[884],97,683375943
16,3471,26747,10000,Buffer[796],10,563904468
16,3414,26902,10000,Buffer[745],28,3118827255
16,3353,33241,10000,Buffer[669],91,3964724443
16,3401,28368,10000,Buffer[815],42,1561210209
16,3437,25955,10000,Buffer[827],48,3869978636
16,3467,28597,10000,Buffer[582],76,1550621736
16,3424,26581,10000,Buffer[562],112,3700887434
16,3447,25819,10000,Buffer[666],23,3362519602
16,3395,28958,10000,Buffer[587],115,698181564
16,3497,35219,10000,Buffer[592],55,1384261210
16,3511,34399,10000,Buffer[698],106,3094935904
16,3505,35231,10000,Buffer[918],52,2739870632
16,3471,27358,10000,Buffer[533],17,2096316680
16,3500,26343,10000,Buffer[821],122,880747401
16,3440,32000,10000,Buffer[908],12,3461826900
16,3411,29411,10000,Buffer[611],92,4197045468
16,3447,26515,10000,Buffer[737],42,709989116
16,3386,27857,10000,Buffer[884],63,3361138460
16,3466,28102,10000,Buffer[634],81,769947591
16,3446,28743,10000,Buffer[545],12,1704368213
16,5578,35962,10000,Buffer[811],80,2173109782
16,3755,34335,10000,Buffer[571],56,1935971228
16,3423,25833,10000,Buffer[691],3,1897383331
16,3401,28244,10000,Buffer[958],109,3420941058
16,3418,26304,10000,Buffer[681],49,1245465429
16,3460,26084,10000,Buffer[577],5,1775522839
16,3451,30497,10000,Buffer[744],107,1823887443
16,3382,28079,10000,Buffer[980],108,1653747550
16,3490,36099,10000,Buffer[529],28,2647331945
16,3401,29350,10000,Buffer[696],92,3855272068
16,3446,35851,10000,Buffer[568],108,1293719017
16,3655,27257,10000,Buffer[753],76,3139985797
16,3595,25365,10000,Buffer[861],69,482865140
16,3398,26106,10000,Buffer[931],100,902225878
16,3391,27824,10000,Buffer[788],120,901237171
16,3383,28696,10000,Buffer[594],61,654170192
16,3417,26538,10000,Buffer[626],117,3737678698
16,3317,25616,10000,Buffer[847],54,625263769
17,3272,24058,10000,Buffer[745],3,1073871131
17,3331,37983,10000,Buffer[699],20,2055121542
17,3274,24123,10000,Buffer[604],88,3130418175
17,3285,24356,10000,Buffer[967],49,4244556472
17,3320,25119,10000,Buffer[914],21,645753801
17,3388,34949,10000,Buffer[910],108,572359821
17,3286,24133,10000,Buffer[757],77,2532456222
17,3292,26856,10000,Buffer[596],25,3772663114
17,3276,24103,10000,Buffer[913],8,1091319718
17,3273,28194,10000,Buffer[653],40,746996502
17,3280,25584,10000,Buffer[737],28,3865599180
17,3276,24092,10000,Buffer[789],59,844647380
17,3273,24443,10000,Buffer[696],7,1798992147
17,3307,27631,10000,Buffer[590],54,284361233
17,3307,24420,10000,Buffer[637],121,3419948624
17,3297,24393,10000,Buffer[657],91,436929267
17,3327,25990,10000,Buffer[780],45,518374999
17,3283,24409,10000,Buffer[577],33,1210768786
17,3281,24448,10000,Buffer[680],47,2309571728
17,3307,27533,10000,Buffer[984],38,777168934
17,3298,24111,10000,Buffer[665],81,1512133915
17,3317,24895,10000,Buffer[1018],33,1277058033
17,3275,25185,10000,Buffer[603],55,2733910091
17,3285,24208,10000,Buffer[1004],9,1806954509
17,3519,24164,10000,Buffer[675],7,359785024
17,3283,29397,10000,Buffer[767],61,922581864
17,3273,24114,10000,Buffer[855],80,3905552890
17,3768,32979,10000,Buffer[689],42,118356546
17,3281,25504,10000,Buffer[714],25,3291998644
17,3314,24935,10000,Buffer[723],56,1265705655
17,3274,24400,10000,Buffer[959],107,1267244594
17,3301,24034,10000,Buffer[1005],78,3194696893
17,3299,24165,10000,Buffer[964],110,2844607748
17,3284,25075,10000,Buffer[555],93,2590085449
17,3341,25276,10000,Buffer[586],56,1763605543
17,3283,24155,10000,Buffer[813],42,344354280
17,3286,24168,10000,Buffer[887],109,2741574924
17,3297,27387,10000,Buffer[642],81,2855450886
17,3654,25909,10000,Buffer[853],51,659487613
17,3285,24953,10000,Buffer[969],15,521029957
17,3286,25021,10000,Buffer[571],6,2061177637
17,3318,24625,10000,Buffer[655],121,2531017226
17,3286,24602,10000,Buffer[748],92,1849911775
17,3323,28163,10000,Buffer[517],118,4216423025
17,3325,24326,10000,Buffer[535],52,2384364585
17,3287,24161,10000,Buffer[840],112,690596153
17,3284,25264,10000,Buffer[618],100,3233206189
17,3322,26715,10000,Buffer[548],63,302019150
17,3282,24131,10000,Buffer[818],6,256058019
17,3302,28152,10000,Buffer[975],58,2806752661
17,3287,25930,10000,Buffer[604],88,1480030798
17,3800,24314,10000,Buffer[709],85,1432450348
17,3273,25347,10000,Buffer[519],75,1441069585
17,3293,24460,10000,Buffer[963],112,3516887432
17,3276,24138,10000,Buffer[606],90,483436687
17,3272,27324,10000,Buffer[1006],89,1793925296
17,3278,24271,10000,Buffer[766],23,2161941556
17,3275,24642,10000,Buffer[641],91,3303878569
17,3327,25130,10000,Buffer[764],53,2980411617
17,3329,24096,10000,Buffer[519],96,3326613397
17,3283,25262,10000,Buffer[869],60,911874225
17,3288,28966,10000,Buffer[531],67,3781126984
17,3277,24410,10000,Buffer[799],63,3057452434
17,3283,24157,10000,Buffer[935],118,3955307087
17,3281,27067,10000,Buffer[895],71,1596781922
17,3323,24299,10000,Buffer[974],31,2156391172
17,3280,24284,10000,Buffer[659],17,3483079669
17,3283,26432,10000,Buffer[698],53,1042445249
17,3275,24108,10000,Buffer[620],87,785036198
17,3295,24016,10000,Buffer[841],81,3793436752
17,3287,27184,10000,Buffer[513],3,569127363
17,3306,24072,10000,Buffer[829],48,2868429974
17,3278,24296,10000,Buffer[746],23,2609402908
17,3294,27919,10000,Buffer[906],6,2139179036
17,3290,24089,10000,Buffer[768],77,3657149178
17,3407,34428,10000,Buffer[516],59,3870138603
17,3298,25411,10000,Buffer[840],15,3574687205
17,3343,28305,10000,Buffer[763],79,4075378927
17,3324,33531,10000,Buffer[837],48,3462475550
17,3297,32762,10000,Buffer[990],89,3048241878
17,3273,24038,10000,Buffer[886],72,2977580131
17,3283,25153,10000,Buffer[931],110,2059244769
17,3278,27395,10000,Buffer[855],52,3734254709
17,3276,24063,10000,Buffer[768],74,2579143685
17,3273,24793,10000,Buffer[521],71,3510831990
17,3283,27432,10000,Buffer[846],62,1039901822
17,3273,24104,10000,Buffer[915],89,533075220
17,3284,24178,10000,Buffer[791],73,2871903071
17,3289,24829,10000,Buffer[650],14,1941779628
17,3556,24116,10000,Buffer[1001],66,2728562922
17,3283,24161,10000,Buffer[933],66,2601166832
17,3667,27166,10000,Buffer[618],97,124128357
17,3272,24643,10000,Buffer[701],9,3395818949
17,3291,24152,10000,Buffer[802],75,2544891949
17,3312,25395,10000,Buffer[942],40,3392444948
17,3274,24412,10000,Buffer[584],37,1747196582
17,3340,33599,10000,Buffer[578],42,4181548231
17,3399,35745,10000,Buffer[802],47,3458426661
17,3626,24283,10000,Buffer[515],15,1737383756
17,3366,34053,10000,Buffer[837],1,2388314266
18,4017,31780,10000,Buffer[762],62,736617750
18,4871,42327,10000,Buffer[879],46,2127826765
18,3919,34854,10000,Buffer[628],31,2974840148
18,6051,57645,10000,Buffer[620],123,2070755588
18,3900,41610,10000,Buffer[1021],57,809333214
18,4037,53338,10000,Buffer[841],66,4232489543
18,3896,35179,10000,Buffer[553],99,771503101
18,3896,40387,10000,Buffer[594],5,1531182967
18,4868,41671,10000,Buffer[835],82,3807610171
18,3898,40391,10000,Buffer[524],81,3789795243
18,3898,40571,10000,Buffer[960],59,1046403760
18,3898,43587,10000,Buffer[563],38,1922831437
18,3899,33012,10000,Buffer[871],110,1000448761
18,3898,40552,10000,Buffer[627],70,2870512984
18,3899,42665,10000,Buffer[574],118,4203858734
18,3898,42132,10000,Buffer[991],25,2655452615
18,5935,31550,10000,Buffer[968],85,2604260860
18,3911,36907,10000,Buffer[660],110,3899643976
18,3913,40174,10000,Buffer[616],23,1099862291
18,3911,40568,10000,Buffer[1008],101,3338332270
18,3911,39853,10000,Buffer[653],104,1167708037
18,3901,40400,10000,Buffer[951],59,3483808230
18,3903,40556,10000,Buffer[750],38,1899155105
18,3901,41251,10000,Buffer[869],93,472570828
18,3901,42106,10000,Buffer[679],68,4164618496
18,3902,40326,10000,Buffer[974],16,3348961739
18,3903,43034,10000,Buffer[1024],39,3376471508
18,3898,40640,10000,Buffer[965],5,2452298626
18,4266,40633,10000,Buffer[642],45,358928254
18,3898,43931,10000,Buffer[528],47,260277117
18,3899,40206,10000,Buffer[1012],15,2394578727
18,3934,35573,10000,Buffer[538],41,4062081697
18,3912,43629,10000,Buffer[651],54,3301540571
18,3903,40555,10000,Buffer[977],32,1165628992
18,3898,42932,10000,Buffer[549],22,42282051
18,3901,42162,10000,Buffer[868],53,2814184793
18,3902,40738,10000,Buffer[827],55,3980742194
18,4204,41177,10000,Buffer[685],106,3584195019
18,3902,43247,10000,Buffer[916],59,2052547147
18,3898,45191,10000,Buffer[724],113,198397729
18,3899,42362,10000,Buffer[636],106,3360181995
18,3898,43160,10000,Buffer[1005],17,3613690675
18,3897,41881,10000,Buffer[955],115,571740476
18,3898,41116,10000,Buffer[924],72,1145774488
18,3898,56313,10000,Buffer[872],25,1231864332
18,3899,32868,10000,Buffer[615],102,4019103528
18,3900,45394,10000,Buffer[980],41,2116779571
18,3902,41250,10000,Buffer[600],123,3032490281
18,3897,44005,10000,Buffer[867],38,1019896270
18,3921,44847,10000,Buffer[572],119,4081861571
18,3909,40242,10000,Buffer[636],82,2496694181
18,3908,45868,10000,Buffer[996],122,2672925561
18,3908,32635,10000,Buffer[575],72,4062783463
18,3898,42620,10000,Buffer[549],4,210731050
18,3913,35972,10000,Buffer[739],5,3008073940
18,4334,42208,10000,Buffer[547],55,1367357293
18,3903,44493,10000,Buffer[747],100,1108087572
18,3900,41768,10000,Buffer[590],103,1432854106
18,4026,42894,10000,Buffer[588],80,1973231496
18,3907,41458,10000,Buffer[981],87,68208373
18,3915,40454,10000,Buffer[721],1,1282876395
18,3908,42031,10000,Buffer[906],28,1698217759
18,4502,44206,10000,Buffer[791],49,2660181948
18,3904,45326,10000,Buffer[779],45,3670234909
18,3899,40258,10000,Buffer[580],25,534192063
18,3899,41240,10000,Buffer[1001],103,1752771252
18,3896,40549,10000,Buffer[846],45,1714771474
18,4249,40430,10000,Buffer[974],19,855205831
18,4292,45482,10000,Buffer[549],97,2268873693
18,3898,40786,10000,Buffer[991],40,3909189148
18,4069,42615,10000,Buffer[514],106,4287339399
18,3898,42035,10000,Buffer[884],69,4162666068
18,3897,45053,10000,Buffer[643],55,1534883546
18,3899,41904,10000,Buffer[989],25,63015561
18,3897,42500,10000,Buffer[729],112,540762268
18,3895,46180,10000,Buffer[781],74,4026545249
18,4706,45883,10000,Buffer[626],107,2727046664
18,3899,46770,10000,Buffer[573],6,2307681563
18,3928,39425,10000,Buffer[950],94,2797393436
18,3901,47794,10000,Buffer[781],110,199775300
18,3903,39089,10000,Buffer[680],78,3359318138
18,3911,40393,10000,Buffer[794],57,2317163604
18,3912,46117,10000,Buffer[822],106,3687337308
18,3901,41199,10000,Buffer[936],22,2234150226
18,4874,40964,10000,Buffer[874],113,658292611
18,3902,43640,10000,Buffer[743],99,987141517
18,3902,48018,10000,Buffer[949],31,1674677261
18,3911,42895,10000,Buffer[702],96,1524827269
18,3913,42049,10000,Buffer[557],6,1454973680
18,3901,41027,10000,Buffer[873],46,1817353155
18,3904,40250,10000,Buffer[635],19,3899577115
18,3896,37899,10000,Buffer[674],74,3190522294
18,3897,42894,10000,Buffer[562],99,2081169381
18,3900,41439,10000,Buffer[947],53,4253384304
18,3903,40559,10000,Buffer[674],71,762881725
18,3898,41924,10000,Buffer[951],24,2937763167
18,3904,40230,10000,Buffer[526],2,1674726689
18,3904,40345,10000,Buffer[719],105,3927558791
18,3897,45416,10000,Buffer[570],53,1201822204
18,3898,40541,10000,Buffer[777],55,3285581005
19,3649,27227,10000,Buffer[704],76,65538942
19,3637,27348,10000,Buffer[992],42,1773727345
19,7291,26904,10000,Buffer[668],52,297113736
19,3658,33862,10000,Buffer[894],62,2066898106
19,3641,27811,10000,Buffer[994],11,2038847407
19,3625,27188,10000,Buffer[615],49,1969524760
19,3668,28621,10000,Buffer[1020],77,1449340575
19,3731,33551,10000,Buffer[911],120,1564763280
19,3642,27424,10000,Buffer[959],36,2549403451
19,3657,32117,10000,Buffer[994],21,760923567
19,3663,34254,10000,Buffer[837],82,2539281764
19,4123,30837,10000,Buffer[544],89,1561036509
19,3649,35752,10000,Buffer[653],37,2757407490
19,3784,35766,10000,Buffer[645],85,126698636
19,3666,31911,10000,Buffer[764],96,1998023584
19,3779,42136,10000,Buffer[650],111,4112948463
19,3649,29964,10000,Buffer[799],106,4208245037
19,3660,37161,10000,Buffer[771],86,3933478119
19,3613,28736,10000,Buffer[879],74,72048234
19,3732,37859,10000,Buffer[783],94,1191090593
19,4012,35119,10000,Buffer[895],97,1179860043
19,3609,34244,10000,Buffer[704],112,2758317287
19,3630,27166,10000,Buffer[950],19,638049467
19,3823,27047,10000,Buffer[654],98,243659204
19,3662,27056,10000,Buffer[570],21,1217294946
19,3759,37156,10000,Buffer[548],54,3762307847
19,3645,31745,10000,Buffer[727],80,1651984931
19,3620,26949,10000,Buffer[926],122,1660059482
19,3589,28772,10000,Buffer[849],73,2049654946
19,9685,27727,10000,Buffer[613],37,2971346086
19,3608,26576,10000,Buffer[668],101,2789654746
19,3618,27076,10000,Buffer[908],75,200612056
19,4447,34763,10000,Buffer[793],91,2096825861
19,3672,34037,10000,Buffer[921],41,2905139213
19,3618,26856,10000,Buffer[806],123,2870603953
19,11516,36209,10000,Buffer[930],9,1682595048
19,3755,39553,10000,Buffer[783],53,1846472950
19,5824,33390,10000,Buffer[538],37,2210467012
19,8007,34204,10000,Buffer[902],52,3130999759
19,3682,28783,10000,Buffer[893],63,69374492
19,3708,28578,10000,Buffer[844],8,233066145
19,11722,33723,10000,Buffer[997],50,820785735
19,3690,33814,10000,Buffer[706],93,1592922731
19,4210,36789,10000,Buffer[532],31,1134540570
19,4663,39768,10000,Buffer[911],34,738084123
19,3689,36825,10000,Buffer[742],72,3467776596
19,3615,31797,10000,Buffer[837],62,2673619680
19,7866,26639,10000,Buffer[682],63,3580200469
19,3631,29536,10000,Buffer[998],35,3128213257
19,3635,32124,10000,Buffer[617],79,1582814432
19,3624,30334,10000,Buffer[796],35,2689159
19,4005,32126,10000,Buffer[628],89,121761859
19,3602,33300,10000,Buffer[826],28,2665331782
19,7559,33399,10000,Buffer[563],70,1537540738
19,3655,37392,10000,Buffer[953],70,213449563
19,3653,30249,10000,Buffer[934],111,185444403
19,4403,27870,10000,Buffer[631],115,967702507
19,3655,45030,10000,Buffer[734],113,635332571
19,3661,36119,10000,Buffer[684],124,2958235151
19,7768,27031,10000,Buffer[825],10,1619601064
19,3641,28037,10000,Buffer[737],107,3541133077
19,3944,26718,10000,Buffer[522],82,4086125620
19,6638,31922,10000,Buffer[1009],48,2265965055
19,3589,27762,10000,Buffer[758],106,854903785
19,3642,29920,10000,Buffer[681],3,1564271144
19,3613,32925,10000,Buffer[945],18,3299852199
19,3589,32641,10000,Buffer[852],58,2281526077
19,6747,28667,10000,Buffer[571],80,3472033783
19,3661,34215,10000,Buffer[564],73,1824513782
19,3569,26324,10000,Buffer[846],29,3568665519
