runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.b.buffer,param.offset.integer,param.value.integer
1,3895,32706,10000,buffer: 0xd2febf3aa745d53d,41,-4816
1,3896,35927,10000,buffer: 0xa85e0f77bf9fd2bd,78,-27754
1,3895,36279,10000,buffer: 0x73c6bd582d2ecfbd,240,-32300
1,3897,42489,10000,buffer: 0xd648c1549ed088fd,138,29700
1,3898,36469,10000,buffer: 0x83bd9f2206552a3d,40,-8888
1,3897,36233,10000,buffer: 0x3e6e6e5f90bf763d,183,-717
1,3901,40495,10000,buffer: 0xbcd90cde6ee461bd,110,22564
1,3901,35907,10000,buffer: 0x434139cbd80a173d,89,-22933
1,3892,36149,10000,buffer: 0xcdeeb8fe99febc3d,76,-29375
1,3896,42147,10000,buffer: 0xebb8502d773585fd,62,-18629
1,3897,35895,10000,buffer: 0x284b48331c62497d,174,7002
1,4872,40558,10000,buffer: 0xff0958971bada0bd,206,20607
1,3893,36591,10000,buffer: 0x50c791973ddd6d3d,65,-4930
1,4860,43106,10000,buffer: 0xbc5caf2e9d1a353d,248,10614
1,3896,35615,10000,buffer: 0xe067805825ef6d3d,68,-5638
1,3894,38140,10000,buffer: 0x75d3fe7610c08dbd,157,-14466
1,3893,35627,10000,buffer: 0xb563788af67c2f3d,159,-31552
1,3893,35980,10000,buffer: 0xefc14ee8b5ff213d,155,18316
1,3896,37302,10000,buffer: 0x5193eca11df4f0bd,47,19825
1,3895,36753,10000,buffer: 0x5bf29c859b2af23d,52,-9598
1,4877,38665,10000,buffer: 0xf393cf12911da43d,97,-6633
1,4867,41831,10000,buffer: 0xfb3c6cd4705b293d,234,28508
1,3897,35843,10000,buffer: 0x18445075b193083d,124,32218
1,3895,37268,10000,buffer: 0xa794afbeaa77003d,15,24304
1,3896,36274,10000,buffer: 0x2146fb1c7b9ea53d,32,-26080
1,3897,36809,10000,buffer: 0xf17c487990c681bd,170,4013
1,3896,36024,10000,buffer: 0xcaa95f056df6babd,247,-31578
1,4870,42739,10000,buffer: 0xa11e4b5b064cc1bd,237,-21733
1,4869,37663,10000,buffer: 0x1a66d8be5c9336fd,114,21893
1,4869,41629,10000,buffer: 0x131bf2b41a4b4d3d,65,31621
1,3898,36757,10000,buffer: 0x04c50b75a443c13d,41,22997
1,3896,39333,10000,buffer: 0x0d6ec3932253553d,183,1421
1,4865,40073,10000,buffer: 0xc5c58aceebef77fd,17,-1240
1,3891,38492,10000,buffer: 0x31466fa1b0606b3d,237,28682
1,4916,39660,10000,buffer: 0xc4c4573dce7db33d,102,-13223
1,3889,35898,10000,buffer: 0x2f28d8f4d89f723d,8,-1807
1,3893,37457,10000,buffer: 0x6eca389d2e98003d,172,-22130
1,3894,35875,10000,buffer: 0x9d43d82a9d79e6bd,203,2523
1,3895,36351,10000,buffer: 0x98e2e2dc50686c3d,113,-47
1,3897,37849,10000,buffer: 0x701d325c9577d33d,143,-12675
1,3894,36488,10000,buffer: 0x5f756349599a087d,20,15434
1,4866,39892,10000,buffer: 0x72242076ac88043d,150,25207
1,3895,36559,10000,buffer: 0xd36e420c5cbbc7bd,69,-10222
1,3897,36022,10000,buffer: 0x16a31a349501513d,86,-372
1,3895,36191,10000,buffer: 0xc012b3e623e89afd,143,-4652
1,3895,39431,10000,buffer: 0x251886aeea5e8ebd,147,-575
1,3912,40164,10000,buffer: 0x198c591d3f7bd63d,44,-3309
1,3977,38104,10000,buffer: 0x8ac02b102c37ecbd,253,-18803
1,3895,40888,10000,buffer: 0x6d8b96473af2663d,88,986
1,3892,41153,10000,buffer: 0x187914bbf64b71fd,42,-25594
1,3905,35614,10000,buffer: 0xdbd5561704cc6afd,13,-16022
1,4864,41900,10000,buffer: 0x4ffb17eff104b0bd,182,17331
1,4875,44703,10000,buffer: 0xe940b7842fd8c53d,135,-20036
1,3892,37262,10000,buffer: 0x118b83aeb85ab93d,164,-2431
1,4863,42479,10000,buffer: 0xc7247d82a64f413d,76,-19225
1,3897,35641,10000,buffer: 0x3eb9ca7e32aa9d3d,21,31968
1,3894,35933,10000,buffer: 0x89455016ce5c383d,171,7253
1,4869,42054,10000,buffer: 0x348ec383997d237d,204,12677
1,3893,41515,10000,buffer: 0x1e18cc09aadd83bd,237,-820
1,4866,44113,10000,buffer: 0x67f539dc1b06093d,186,7627
1,3888,36374,10000,buffer: 0x832e8734bb26e53d,74,-6285
1,4867,37882,10000,buffer: 0xa3e61f18a8ba13bd,223,14642
1,4868,39889,10000,buffer: 0x7136218763b3363d,129,-6364
1,4943,42160,10000,buffer: 0x79a76d7b14b965bd,15,-2593
1,3890,37754,10000,buffer: 0x891177cc0f16693d,105,-24432
1,3906,36084,10000,buffer: 0xf2adbd56f954f73d,142,-16038
1,4223,41199,10000,buffer: 0xf43d48cf9d40be7d,129,-12186
1,4863,39666,10000,buffer: 0x0b59e948eb86a93d,75,-18101
1,3896,35259,10000,buffer: 0xe66dfd895022aa3d,104,-500
1,3893,43431,10000,buffer: 0x4b22d9c8b295ad7d,44,-12492
1,4881,39987,10000,buffer: 0x71b2d5619166323d,59,25086
1,4872,46678,10000,buffer: 0x2e1a194a9ba22a3d,53,-9708
1,4871,41260,10000,buffer: 0xabd9ef1c4f967d3d,179,20698
1,3895,35750,10000,buffer: 0xef6bb62cb5a270bd,232,-9409
1,4873,39873,10000,buffer: 0xbbba184c1cd9ecbd,37,-8491
1,3897,37639,10000,buffer: 0xffa3091bcf7970bd,134,18291
1,4867,39786,10000,buffer: 0x95f3f75f9b760d3d,84,-8120
1,3899,35635,10000,buffer: 0xeb691e88b5b0143d,75,-12264
1,3895,36412,10000,buffer: 0x01f799e41d5c683d,40,-6109
1,4871,39716,10000,buffer: 0xe0a6a5e99a33693d,231,-24062
1,3897,39599,10000,buffer: 0xbd51668d0702013d,170,8943
1,4865,43966,10000,buffer: 0xc84a3234736da73d,191,-19179
1,3896,35770,10000,buffer: 0x3ecf453d1142b1bd,175,-22449
1,4919,39351,10000,buffer: 0xa786a348f63b173d,113,19054
1,3896,36479,10000,buffer: 0xe8b6e0fa8312153d,84,-14752
1,4876,41563,10000,buffer: 0xcf9266567f2af93d,226,20833
1,3894,37389,10000,buffer: 0xa751307751308a3d,230,-12407
1,3900,37865,10000,buffer: 0xc455e716b1ed373d,27,-13606
1,4875,39946,10000,buffer: 0xb4d2389f7c7b9fbd,212,12610
1,3898,36864,10000,buffer: 0x7224654c4b24ccfd,186,6925
1,3897,36850,10000,buffer: 0x5506470761e9e2bd,41,29817
1,4941,40795,10000,buffer: 0xae09bf595d3035fd,234,-21698
1,3895,36214,10000,buffer: 0x8247f92fb8203b3d,32,32510
1,4870,41894,10000,buffer: 0xf8f3c79599484d3d,245,16651
1,4865,42583,10000,buffer: 0xb06b7a307edca73d,87,-25744
1,4870,39617,10000,buffer: 0xfacd41db28e0e4bd,137,-32354
1,3892,36157,10000,buffer: 0xb7e8e27fc62ce8bd,94,10769
1,4871,39436,10000,buffer: 0x0ea64bf8aa9b4fbd,140,27186
1,3892,35754,10000,buffer: 0x8f0d928b8e34b03d,196,6464
1,3893,41840,10000,buffer: 0x139e761b7194cffd,124,7678
2,3273,24224,10000,buffer: 0x1bba82d6a0810005,193,18613
2,3258,24419,10000,buffer: 0x3650ba5c8d989b85,76,-8724
2,3268,24839,10000,buffer: 0x41e20a07955a7a45,78,-19735
2,3257,24133,10000,buffer: 0xafba8ec18d3b1f85,248,27565
2,3263,24465,10000,buffer: 0x21eca081a39cd605,225,-13244
2,3286,27427,10000,buffer: 0x32e36bfddf68de85,38,10567
2,3275,24086,10000,buffer: 0x503a33b64f34c305,99,-13427
2,3257,24147,10000,buffer: 0xb247284fad3aa205,237,3534
2,3281,25237,10000,buffer: 0x56905ef3921da205,133,-7202
2,3265,24097,10000,buffer: 0x6ed8328ef8a84205,139,17897
2,3273,24134,10000,buffer: 0x58c6dd2ecdf7d3c5,205,861
2,3264,26487,10000,buffer: 0xd1d453e899132605,114,-32041
2,3283,24110,10000,buffer: 0x5086a64006cd64c5,85,-2740
2,3265,24197,10000,buffer: 0x80741ed45c5d9105,185,9607
2,3298,24767,10000,buffer: 0x761ef021ef606a05,84,-15566
2,3269,24182,10000,buffer: 0x657a2da68ef9a645,186,2098
2,3276,24287,10000,buffer: 0x32c0ff4409578f85,167,25238
2,3260,26769,10000,buffer: 0xd411741eff57fe05,225,-30888
2,3268,24043,10000,buffer: 0x3024fb3c00291b85,111,-14674
2,3266,24067,10000,buffer: 0x49779139cd058885,203,-5101
2,3265,25216,10000,buffer: 0xed35dfbc7b488805,64,23383
2,3277,24530,10000,buffer: 0xf4710e9ab9e022c5,172,-10911
2,3261,24122,10000,buffer: 0xaa540cf920921c05,70,-31057
2,3257,26670,10000,buffer: 0xc17cbe97fefadf05,80,-25399
2,3266,24286,10000,buffer: 0x42d1c59ffaf7f085,149,30858
2,3267,24101,10000,buffer: 0xb395e8f12ee92205,242,-14749
2,3267,24700,10000,buffer: 0xaa4ab7c437178705,83,-7227
2,3506,24126,10000,buffer: 0x09a163596ac53dc5,210,-26168
2,3311,24040,10000,buffer: 0x0b4fefcf9eee4ec5,53,1051
2,3266,26431,10000,buffer: 0xb605d813ed495205,235,-29095
2,3285,24137,10000,buffer: 0x95ab3fccc669ac85,196,-31839
2,3276,24066,10000,buffer: 0xa091ab1e2c2a7dc5,116,22207
2,3267,25230,10000,buffer: 0xccca1940a7816b05,39,-25433
2,3258,24038,10000,buffer: 0x59ef5c54a277a305,130,-26571
2,3267,24086,10000,buffer: 0xa929585053ed4b85,58,-13014
2,3264,25162,10000,buffer: 0x68727ce5bd7ad585,183,1936
2,3264,24055,10000,buffer: 0x6a49b8edad7bfbc5,208,-25481
2,3286,24118,10000,buffer: 0xc5d324f0f99a1605,143,-31722
2,3274,24737,10000,buffer: 0x9c7404dd53ec6985,47,-21709
2,3275,24191,10000,buffer: 0xbfc138ae0fa441c5,44,1860
2,3279,24091,10000,buffer: 0x11d3fbdd0148c905,240,16186
2,3265,24072,10000,buffer: 0x636d752994043845,239,23303
2,3279,24120,10000,buffer: 0x5d05169f5872cbc5,153,9717
2,3264,24252,10000,buffer: 0x53d07844e4608885,26,13116
2,3277,27188,10000,buffer: 0xbada1d6daf7c4605,21,-15213
2,4768,25332,10000,buffer: 0xffeba08bde310045,240,29539
2,3267,24102,10000,buffer: 0x6839a404d8aad605,202,-31495
2,3285,25132,10000,buffer: 0x35023cca441c0d85,110,14826
2,3266,24038,10000,buffer: 0xc4bfbdfd5367c685,241,12624
2,3275,24200,10000,buffer: 0x012b3eb6e7d38c85,197,-13067
2,3267,26647,10000,buffer: 0x7265b8016eff6cc5,149,-5287
2,3279,25022,10000,buffer: 0xe96c220d9793f545,207,-20262
2,3274,24148,10000,buffer: 0xa8d73cc4675e6305,11,-12271
2,3308,24741,10000,buffer: 0xd4f2ef648b880705,129,29547
2,3277,24606,10000,buffer: 0x464acb993207da85,139,-26068
2,3274,24509,10000,buffer: 0xb6f23d3388503f05,206,-9918
2,3325,29739,10000,buffer: 0x5a8f6810236c4485,102,-19168
2,3274,24517,10000,buffer: 0xbf58ca17f541ee05,61,24949
2,3265,24223,10000,buffer: 0xe629000dabf2ba05,84,25256
2,3266,25222,10000,buffer: 0x80d7b0f73f3d5745,146,-27796
2,3272,24090,10000,buffer: 0xb04e40e232bec105,199,18331
2,3282,24302,10000,buffer: 0xae5c6326a2071185,55,8955
2,3275,26918,10000,buffer: 0xdea434f607d83485,230,-15780
2,3258,24611,10000,buffer: 0x558588f30872ddc5,35,25721
2,3262,24529,10000,buffer: 0x527e086e81b15545,116,-25670
2,3261,25214,10000,buffer: 0x245cac32b08e4e05,252,-1744
2,3266,24160,10000,buffer: 0x45af67255c423e05,253,-30735
2,3485,25251,10000,buffer: 0xbef9acd4055c7305,40,-27319
2,3266,26180,10000,buffer: 0x16f5ad38ee9bd505,220,-11625
2,3267,24166,10000,buffer: 0xa6d25877b5afc205,117,17847
2,3299,24714,10000,buffer: 0x74556b7cab2afec5,176,-15648
2,3300,24946,10000,buffer: 0x489cf840a26af005,42,-2814
2,3277,24077,10000,buffer: 0x7907a6da67a53705,171,2876
2,3474,24087,10000,buffer: 0xd88fb2ef80a53945,60,-27889
2,3297,33116,10000,buffer: 0xaa26d32bed397985,139,-21041
2,3294,24489,10000,buffer: 0x19fb92a247ac6205,89,25095
2,3266,24063,10000,buffer: 0x9efc6db742d5cf85,120,10502
2,3292,26249,10000,buffer: 0x5967425dfb2ada85,158,-4503
2,3261,24104,10000,buffer: 0xc65a0efe7197a785,233,-21706
2,3264,24080,10000,buffer: 0xad3115ce0db63905,60,-24378
2,3275,26961,10000,buffer: 0xb42e46c9df6392c5,194,32097
2,3281,24110,10000,buffer: 0xa2b4c913a02aab05,15,-6930
2,3273,24114,10000,buffer: 0xe047ec2058a94605,32,5574
2,3274,25224,10000,buffer: 0x93f2044bb8b76485,102,-10915
2,3286,24201,10000,buffer: 0x1e6257dfa50dab05,155,2140
2,3269,24164,10000,buffer: 0xee9188889cf24085,239,28787
2,3306,27569,10000,buffer: 0x33a2bd827d16b185,49,30077
2,3275,24503,10000,buffer: 0xe871e49e4795cfc5,101,23883
2,3266,24637,10000,buffer: 0xd1bae0df7feab205,218,1079
2,3277,25198,10000,buffer: 0xb34b4b704986d705,92,-19972
2,4873,24361,10000,buffer: 0x05fcb648f7dc5745,162,-18692
2,3277,24044,10000,buffer: 0x106250b5c29762c5,113,-20174
2,3260,27062,10000,buffer: 0x9be3dcdc27226445,18,-15383
2,3257,24120,10000,buffer: 0xd7ab3d81fa149a05,187,-5445
2,5179,24111,10000,buffer: 0x1db7a6afcd544b05,154,1602
2,3273,25341,10000,buffer: 0x9dbad81928ad7985,99,-24846
2,3266,25011,10000,buffer: 0x140161a218ad1a05,95,-25194
2,3309,24214,10000,buffer: 0x518ef37e067fb685,208,17620
2,3266,26217,10000,buffer: 0x470f6befe4fc3985,100,-27702
2,3266,24189,10000,buffer: 0x3d9d25c0d0383a85,134,-6802
3,4872,38386,10000,buffer: 0x735dddd2cc842ee3,245,-12244
3,3896,39252,10000,buffer: 0xc4f93c323fd82ee3,89,-2973
3,3897,39685,10000,buffer: 0x2fd389df68f289a3,168,22919
3,4869,37997,10000,buffer: 0x4f05305ee60eaee3,214,-32176
3,4866,44434,10000,buffer: 0xdb7049d5e4df0d63,177,-2131
3,4865,38065,10000,buffer: 0xa2982fd147b1ed23,202,-10925
3,4868,37716,10000,buffer: 0xb794d8117afd4623,132,9784
3,4868,42629,10000,buffer: 0x9584bd0fa7f06c23,9,30653
3,4870,38168,10000,buffer: 0x443db7e6d2e4ed23,227,-30059
3,3897,43258,10000,buffer: 0x8653fca6a52f6d23,238,-538
3,4869,41085,10000,buffer: 0x615e5ff3a5221e23,193,22564
3,4870,41465,10000,buffer: 0x80cb5d748e99cc63,115,-27480
3,3936,37761,10000,buffer: 0xec2366e87960e423,209,12559
3,4871,38747,10000,buffer: 0xf1c4af0fb73c75a3,224,-30574
3,3898,39348,10000,buffer: 0xaa605e6240401223,83,-13493
3,4868,39851,10000,buffer: 0xf4d633499556a3e3,179,-18442
3,3897,37411,10000,buffer: 0x6980dc774bd55ce3,142,29355
3,4866,50011,10000,buffer: 0xafa75f51c82a4aa3,143,-22751
3,3898,35232,10000,buffer: 0x1f75925e4d0a9223,186,13583
3,3902,35527,10000,buffer: 0xa9fa968563f3a123,116,-31517
3,3897,35505,10000,buffer: 0xe9411958d401e963,57,23951
3,3894,37079,10000,buffer: 0x7b8e9d553f09cb23,242,18961
3,3901,39804,10000,buffer: 0xa9229c4e5037bd23,205,836
3,4868,36775,10000,buffer: 0x63b4e2c05caa6423,80,23698
3,3899,34932,10000,buffer: 0xd8ce78259dbaa6a3,129,-21967
3,3897,40450,10000,buffer: 0x9d29e2cfa681a4a3,175,28818
3,3897,35284,10000,buffer: 0xad9d29646d061523,5,-26256
3,4870,37526,10000,buffer: 0xacc1bf79ed407e63,49,3000
3,3901,37303,10000,buffer: 0x3acbdde19c7f1f23,109,-5464
3,3899,35147,10000,buffer: 0xda966706de99b5e3,54,-14390
3,3900,39454,10000,buffer: 0x587ee5bdf9b19623,21,5442
3,4811,33875,10000,buffer: 0x8a3353f490d1b7a3,121,31243
3,4915,37977,10000,buffer: 0x671e12bd5c386de3,146,-1329
3,3902,35187,10000,buffer: 0xa83f101a70ca9f23,78,-22622
3,3898,37050,10000,buffer: 0x586c56b8e4045c23,230,-4002
3,3900,35195,10000,buffer: 0xc13dc9c325604923,185,13937
3,4885,37817,10000,buffer: 0x64ff05ea70b39223,225,1973
3,4865,38514,10000,buffer: 0xb8a31660b3ad0de3,148,20219
3,3900,35175,10000,buffer: 0xf9b4cb73b4289d23,184,-18592
3,4913,46876,10000,buffer: 0x214abdf904462be3,130,4683
3,3914,47020,10000,buffer: 0xf3f92ef0c720ba23,46,22902
3,4869,38335,10000,buffer: 0x3287ee7f04865563,170,-20376
3,3895,35001,10000,buffer: 0x510653555a311323,100,-11411
3,3907,36090,10000,buffer: 0x1038518027a800a3,189,-6615
3,3898,38808,10000,buffer: 0x0afa7dab5c2b2223,23,19012
3,3928,44150,10000,buffer: 0xe8301b6dda5b3fe3,218,14266
3,3906,32394,10000,buffer: 0x680ae287bd7093e3,156,-13724
3,3894,39168,10000,buffer: 0xf8e2e3c6d3b43823,112,16639
3,3891,37457,10000,buffer: 0xcc21c6c2ecc1db23,153,-28547
3,3893,40384,10000,buffer: 0x8287cba6348bc723,160,26838
3,3892,35962,10000,buffer: 0x5f3b20fb98cd7823,95,-16762
3,3888,35505,10000,buffer: 0x9b286c729ee2e123,27,-12059
3,4865,40070,10000,buffer: 0x583d9b60fbd30c63,194,-31027
3,4864,40628,10000,buffer: 0x1a3648abf582aba3,41,-27515
3,3955,44038,10000,buffer: 0x745b6572ade78f23,203,-5740
3,4877,41521,10000,buffer: 0x1938c94d929a81e3,184,23883
3,3894,35126,10000,buffer: 0xd49d8d23bf59bd23,244,-18099
3,3942,38055,10000,buffer: 0x84b1294db7d0a6a3,240,28435
3,3899,41622,10000,buffer: 0xc2e3e039dac94c23,14,7756
3,3897,36566,10000,buffer: 0xb388435d3dff9023,151,-13348
3,4868,37911,10000,buffer: 0x6afb74abba2134a3,86,-2192
3,3897,40475,10000,buffer: 0x6dbff7f55067d1a3,20,-5380
3,3897,35137,10000,buffer: 0x423329747c6df363,29,2095
3,3927,37114,10000,buffer: 0x3571911c3f991523,120,8160
3,3897,40923,10000,buffer: 0x997cc46957406d23,145,23309
3,3896,36467,10000,buffer: 0xb55fc10bfc2af263,79,-17380
3,3899,36358,10000,buffer: 0x66d0dd9414e4d923,10,23182
3,3896,36213,10000,buffer: 0xf1de460f07880623,197,12650
3,3898,39462,10000,buffer: 0x372c3d7f6d619423,101,5690
3,3901,35944,10000,buffer: 0xcba9c4eccae9cd23,247,-28082
3,3897,37010,10000,buffer: 0x387ee500a4acd123,46,-29188
3,3894,35255,10000,buffer: 0x2bf73638df7ed523,118,-28789
3,3933,35998,10000,buffer: 0x1f435d24fc08c4e3,236,14271
3,3897,35925,10000,buffer: 0x6ebed3e1cb472a23,152,1752
3,3899,39189,10000,buffer: 0x87c649c1c4756763,99,-8950
3,3894,39348,10000,buffer: 0x845a99710550f0a3,93,-2023
3,3897,36808,10000,buffer: 0xf7277116e7507da3,205,-27773
3,4860,37821,10000,buffer: 0x1b9856e1edf36523,112,-28609
3,3975,39124,10000,buffer: 0x75ceceba137a1623,141,17749
3,4941,42291,10000,buffer: 0xc9795d0a7529a323,14,28738
3,3898,35602,10000,buffer: 0x773f833ee487b923,187,19566
3,4000,36520,10000,buffer: 0x21fb2604dd648da3,47,-30251
3,3893,37314,10000,buffer: 0x95f151840cb18463,133,-25491
3,3906,36178,10000,buffer: 0xe87cf58d40651323,114,-13003
3,3951,42602,10000,buffer: 0x46434ee8bab35c23,66,-12749
3,3894,37507,10000,buffer: 0x91031e8177b40d23,24,-23209
3,3893,38562,10000,buffer: 0x2a75e7e07e34cf63,106,24423
3,3895,36564,10000,buffer: 0x78dade9daf03e8a3,84,20171
3,3896,41811,10000,buffer: 0x99394b5ca99565a3,18,4042
3,3888,38700,10000,buffer: 0x207a2528c560b223,164,20295
3,3907,40294,10000,buffer: 0x229edf5fa460cd23,74,11682
3,3898,39979,10000,buffer: 0xcf65a256edf22d23,194,12614
3,4955,39648,10000,buffer: 0xb6a4e22d1973d0a3,223,-8020
3,3936,35883,10000,buffer: 0x1b4be44c6dafde63,30,21623
3,3948,39204,10000,buffer: 0x72a866f90f624da3,224,-32213
3,3898,39460,10000,buffer: 0x999e72b5a2b52823,169,-14219
3,3896,35066,10000,buffer: 0x47618a62aa5cf123,215,21805
3,3908,36713,10000,buffer: 0x4ef3a7c366a05423,66,31127
3,3896,36803,10000,buffer: 0x554e359ff69024a3,203,-10092
3,3894,34817,10000,buffer: 0x0c5be25fc89aace3,236,-17566
4,2901,19285,10000,buffer: 0xe20c591d27f06170,199,3498
4,2932,18133,10000,buffer: 0xc346ddc92ed8fa70,18,3039
4,2936,18179,10000,buffer: 0x78549bd137507e70,93,8964
4,2918,20014,10000,buffer: 0x1bcf3feeb54f0c30,61,5741
4,2905,17994,10000,buffer: 0x1c36e2d0447545f0,15,-12188
4,2934,18115,10000,buffer: 0x80b79da7291f0070,203,-13183
4,2931,24364,10000,buffer: 0xbda988cd78b0e5f0,201,31892
4,2973,19136,10000,buffer: 0x06a1b4f5750446f0,179,15250
4,2978,18370,10000,buffer: 0x8d00790885d7cbf0,203,-14533
4,2934,18598,10000,buffer: 0x21797953257cf9b0,78,31025
4,2974,18368,10000,buffer: 0x0bbfd793dd9bd870,101,3998
4,2923,18206,10000,buffer: 0x6061d65f36ff6f70,86,-133
4,2929,18239,10000,buffer: 0xf7aede626a5ce2b0,73,-32655
4,2937,18177,10000,buffer: 0x52fbc440d202d570,62,-26915
4,2923,19042,10000,buffer: 0xa6a361cf9337a370,143,24054
4,2932,18116,10000,buffer: 0xcf6e6d08c5084270,63,4944
4,2959,18604,10000,buffer: 0xf4f95a58bf789470,210,25483
4,2919,18229,10000,buffer: 0x69f379bc1f071d70,6,3933
4,2904,17971,10000,buffer: 0xa508acc49819a070,208,-31410
4,2912,17958,10000,buffer: 0x751fe562afc169f0,100,14690
4,2906,18226,10000,buffer: 0x4cf6fa9390a181f0,93,-9660
4,2907,17872,10000,buffer: 0x37ae37982aa996f0,130,25295
4,2944,18180,10000,buffer: 0x9d2d525410055670,53,-16991
4,2913,18179,10000,buffer: 0xc585d47a9a7c4970,97,-30500
4,2907,17887,10000,buffer: 0x3e51fb691dd2cd30,41,23160
4,2945,18162,10000,buffer: 0xabf0fe6c75a80070,210,-19412
4,2917,18196,10000,buffer: 0xa0b8414a61bc07f0,201,-19642
4,2908,17904,10000,buffer: 0x42052fe7016f4b70,57,28659
4,2906,17920,10000,buffer: 0xd6c23208f1641d30,45,24607
4,2906,19157,10000,buffer: 0xc0b224fae02adc70,185,24395
4,2906,17884,10000,buffer: 0x93014fe7788c54f0,180,30588
4,2912,17970,10000,buffer: 0x7ed5addf4f1715b0,14,-14502
4,2927,19393,10000,buffer: 0x8c5c82c5c254b6b0,141,-11007
4,2920,17983,10000,buffer: 0xe1e649c5fdcd6e70,7,10416
4,2932,18029,10000,buffer: 0xf9dd92bba399cef0,122,18448
4,2913,19421,10000,buffer: 0x3d04ae0294c46170,144,26962
4,2906,17876,10000,buffer: 0xe89a4520255d3070,167,-14704
4,2929,18065,10000,buffer: 0xd118e42c46656f70,208,-32716
4,2925,18155,10000,buffer: 0x7dcd28930137c8f0,132,16705
4,2917,18117,10000,buffer: 0xc5cb1882b41b2e30,90,11572
4,2912,17913,10000,buffer: 0xa254036704b5b5b0,90,-10731
4,3581,18572,10000,buffer: 0x2e51acdad724caf0,93,-496
4,2915,19237,10000,buffer: 0xac90b7e8e4b65670,11,9006
4,2925,18850,10000,buffer: 0x82bae6f70adadff0,170,-13615
4,2925,18767,10000,buffer: 0xedce9327ebc79730,39,-5167
4,2915,17995,10000,buffer: 0xf05f93500f7d52f0,32,-4248
4,2980,19132,10000,buffer: 0x8eb90da057459870,223,-14318
4,4112,18302,10000,buffer: 0x5c09c2601f686d70,182,15247
4,2922,17905,10000,buffer: 0x669aca770f6f7430,240,-24075
4,2958,18288,10000,buffer: 0x397f14723fcda870,163,1654
4,2922,18098,10000,buffer: 0x6d1f4bbc4d296070,22,26056
4,2919,18269,10000,buffer: 0x3b884250d13e8470,106,-18495
4,2948,18568,10000,buffer: 0xd097b9be19fa8730,227,15938
4,2948,18456,10000,buffer: 0x660bf22d3552d3f0,214,-662
4,2936,18447,10000,buffer: 0x3b339fdfaaae97b0,20,-12115
4,2973,18438,10000,buffer: 0xfc733aedc087eb70,42,-6387
4,2985,19022,10000,buffer: 0x1c9a5eb1cb88bc70,237,-5321
4,2926,17971,10000,buffer: 0x1cc3750beb01ef70,245,-28094
4,2954,18969,10000,buffer: 0x763f68a8ef0d4670,130,12100
4,3718,18563,10000,buffer: 0x3dba6bf0f19cf1f0,120,25155
4,2952,18054,10000,buffer: 0x4951539ec8147870,66,-24195
4,2989,18474,10000,buffer: 0x9050e7e11ccc81b0,4,-729
4,5387,18320,10000,buffer: 0xcde4a81b3ffc5bb0,37,-23362
4,2925,18286,10000,buffer: 0xa8eb00f9f85ac0f0,237,16504
4,2967,19966,10000,buffer: 0x1dbf3d42cbd24a70,22,14220
4,3077,27910,10000,buffer: 0xfc657a467f4d86f0,45,9370
4,2953,18139,10000,buffer: 0x90d04187c74a3470,50,-568
4,2960,18235,10000,buffer: 0xc69ab301ed101570,179,-22848
4,5492,18573,10000,buffer: 0xe566dba4cb671070,135,-24921
4,3048,20524,10000,buffer: 0xf2aaefa8c4833670,180,24037
4,3186,18599,10000,buffer: 0x0ecea84d548bd7f0,132,30837
4,3396,18704,10000,buffer: 0x11341fed1a8d8470,199,-26791
4,2945,18299,10000,buffer: 0x40a3e36e3791d9f0,155,-28611
4,2926,18186,10000,buffer: 0x5ef50a08f820b070,165,23071
4,3659,18384,10000,buffer: 0xb3b2a91737384830,74,736
4,2917,18195,10000,buffer: 0x870832aa6aa63370,105,28696
4,2925,19482,10000,buffer: 0xa8a1ff1713ea3a70,16,-21082
4,5622,18740,10000,buffer: 0xa20e6adf174fec70,4,-14644
4,2914,17960,10000,buffer: 0x403c9c1233816570,34,-18162
4,2955,18263,10000,buffer: 0x30b4e13368be7f30,82,-24278
4,3632,18825,10000,buffer: 0x570b64679dfcf470,212,-2336
4,2913,17984,10000,buffer: 0x8fdaeb183120b370,165,4016
4,2914,18073,10000,buffer: 0x42e883d1856ff170,80,-1808
4,5408,19510,10000,buffer: 0x6fc63c52e3f5bc70,43,10547
4,2920,17969,10000,buffer: 0xf08c7e966519cbb0,229,-32627
4,2925,18152,10000,buffer: 0x75e96570f232eaf0,198,-17130
4,4220,18363,10000,buffer: 0x4f7b7df72c352870,50,8675
4,2917,17995,10000,buffer: 0xa6d9aa56150b64b0,38,18169
4,2936,17999,10000,buffer: 0x060b2bbb191ed770,127,11681
4,2947,18347,10000,buffer: 0x2c996554808c8070,140,23833
4,3016,18447,10000,buffer: 0xc75b22cf7a17d0f0,154,-418
4,2964,19190,10000,buffer: 0x9c42ff75360897b0,14,7832
4,3863,18052,10000,buffer: 0x2050d304df284e70,32,-27106
4,2937,18833,10000,buffer: 0x330166b07d4e0870,36,-28769
4,2970,18123,10000,buffer: 0xdd61d3ef55126770,174,1620
4,5760,18070,10000,buffer: 0x7b98dffcd1d072b0,178,19269
4,2912,17975,10000,buffer: 0x866b3846238f1870,128,19258
4,2915,17954,10000,buffer: 0x1e5e6b27e4704930,187,-27671
