runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.b.buffer,param.offset.integer,param.value.integer
1,3476,34261,10000,Buffer[529],34,33945
1,3427,29101,10000,Buffer[574],192,63506
1,3501,33628,10000,Buffer[680],163,28245
1,3601,32427,10000,Buffer[901],146,22360
1,3528,29206,10000,Buffer[884],206,34654
1,3457,35223,10000,Buffer[756],163,24566
1,3511,29110,10000,Buffer[714],32,55356
1,3390,27162,10000,Buffer[1000],164,31595
1,3670,35646,10000,Buffer[797],59,37899
1,4005,28171,10000,Buffer[865],120,698
1,3512,25748,10000,Buffer[906],184,49409
1,3518,29484,10000,Buffer[566],187,27068
1,3536,26057,10000,Buffer[742],198,62593
1,3448,25529,10000,Buffer[1019],248,27638
1,3477,40245,10000,Buffer[788],223,5716
1,3493,26092,10000,Buffer[1020],177,43798
1,3435,25162,10000,Buffer[835],179,58729
1,5481,32268,10000,Buffer[636],28,9787
1,3540,38833,10000,Buffer[661],51,58348
1,3509,25680,10000,Buffer[628],241,56566
1,3462,33027,10000,Buffer[865],60,9833
1,3461,25506,10000,Buffer[797],141,54839
1,3451,25224,10000,Buffer[532],143,22076
1,3430,31789,10000,Buffer[788],122,15414
1,3457,25999,10000,Buffer[993],223,15087
1,3541,30935,10000,Buffer[981],111,42925
1,3536,33332,10000,Buffer[1016],32,784
1,3518,31263,10000,Buffer[992],101,2200
1,3487,33008,10000,Buffer[1005],66,27769
1,3472,25448,10000,Buffer[584],211,16503
1,3697,26490,10000,Buffer[725],211,4709
1,3414,25052,10000,Buffer[816],222,4215
1,3435,25925,10000,Buffer[1014],24,59411
1,3468,25575,10000,Buffer[965],67,16001
1,3464,33712,10000,Buffer[656],156,12449
1,3420,29941,10000,Buffer[533],125,14978
1,3817,29757,10000,Buffer[870],109,420
1,3399,30147,10000,Buffer[948],63,1102
1,3508,29529,10000,Buffer[801],7,26040
1,3450,31474,10000,Buffer[926],12,59973
1,3460,29124,10000,Buffer[541],217,8904
1,3461,35317,10000,Buffer[965],146,55129
1,3394,31597,10000,Buffer[850],125,190
1,3464,27405,10000,Buffer[525],214,55203
1,3422,27784,10000,Buffer[653],111,12591
1,3410,28493,10000,Buffer[736],29,40568
1,3458,26296,10000,Buffer[744],58,48411
1,3563,30459,10000,Buffer[640],109,12677
1,3815,25501,10000,Buffer[915],252,57127
1,3449,30637,10000,Buffer[552],88,45801
1,3431,26686,10000,Buffer[652],222,3033
1,3411,27334,10000,Buffer[861],167,3285
1,3506,26378,10000,Buffer[868],2,29452
1,3508,30511,10000,Buffer[972],228,61162
1,3484,25842,10000,Buffer[650],64,34434
1,3525,25800,10000,Buffer[831],175,35770
2,3472,25984,10000,Buffer[867],207,18039
2,3514,30475,10000,Buffer[658],92,40129
2,9434,28885,10000,Buffer[672],169,55767
2,3469,26480,10000,Buffer[742],16,42283
2,3588,30952,10000,Buffer[835],101,12527
2,4234,31483,10000,Buffer[785],158,32111
2,3500,31246,10000,Buffer[954],208,16788
2,3541,26393,10000,Buffer[697],113,61857
2,10756,34326,10000,Buffer[746],206,3755
2,3394,24911,10000,Buffer[916],144,57475
2,3496,28024,10000,Buffer[764],144,8315
2,10231,25926,10000,Buffer[1003],72,49599
2,3435,25142,10000,Buffer[987],94,27628
2,3435,27536,10000,Buffer[650],32,27742
2,9357,25151,10000,Buffer[953],69,30093
2,3470,29809,10000,Buffer[755],169,30815
2,3492,27416,10000,Buffer[907],39,3357
2,3442,31680,10000,Buffer[855],142,5072
2,3577,36743,10000,Buffer[638],74,16054
2,3553,29310,10000,Buffer[755],159,64553
2,8975,25864,10000,Buffer[857],251,62094
2,3441,25411,10000,Buffer[806],221,28394
2,3479,26933,10000,Buffer[954],64,33038
2,3460,26617,10000,Buffer[691],11,29508
2,3425,25861,10000,Buffer[818],214,20341
2,3437,25570,10000,Buffer[893],81,60382
2,8135,26840,10000,Buffer[602],79,29409
2,3754,39890,10000,Buffer[649],215,11530
2,3474,25292,10000,Buffer[837],180,2937
2,4112,36630,10000,Buffer[857],105,30546
2,3499,25234,10000,Buffer[754],50,33408
2,3452,25662,10000,Buffer[908],201,30683
2,3470,29346,10000,Buffer[845],54,52761
2,3492,26033,10000,Buffer[924],76,10120
2,3523,26412,10000,Buffer[842],111,9222
2,3499,30593,10000,Buffer[549],148,31513
2,3463,31251,10000,Buffer[991],211,39875
2,3473,25906,10000,Buffer[678],104,60905
2,3434,29831,10000,Buffer[983],225,46354
2,3438,27277,10000,Buffer[552],72,32638
2,3461,26444,10000,Buffer[614],247,34264
2,3436,27897,10000,Buffer[851],210,36893
2,3474,25730,10000,Buffer[625],36,12415
2,3474,26468,10000,Buffer[605],60,24529
2,3524,37059,10000,Buffer[1016],134,46794
2,3514,26404,10000,Buffer[988],179,13211
2,3548,26459,10000,Buffer[716],186,35697
2,3525,32481,10000,Buffer[598],222,21429
2,3556,27324,10000,Buffer[833],110,26559
2,3499,27400,10000,Buffer[976],230,31054
2,3436,28708,10000,Buffer[982],53,18354
2,3492,27459,10000,Buffer[529],224,54628
2,3504,25586,10000,Buffer[929],134,7047
2,3493,26890,10000,Buffer[517],130,1989
2,3602,31946,10000,Buffer[592],169,48161
2,3599,35911,10000,Buffer[728],196,48417
2,3507,30442,10000,Buffer[1020],121,45863
2,3488,26308,10000,Buffer[846],171,10219
2,3522,28828,10000,Buffer[669],34,54661
2,3513,29666,10000,Buffer[846],205,37972
2,3551,26741,10000,Buffer[749],231,19616
2,3474,26990,10000,Buffer[1018],89,62960
2,3549,29807,10000,Buffer[1022],105,36283
2,3532,25431,10000,Buffer[951],187,46155
2,3514,25896,10000,Buffer[636],247,41736
2,3514,26818,10000,Buffer[891],217,27520
2,3513,26205,10000,Buffer[780],68,39487
2,3511,26043,10000,Buffer[828],105,17135
2,3476,28942,10000,Buffer[568],195,18582
2,3479,26530,10000,Buffer[929],90,14006
2,3550,26116,10000,Buffer[662],144,11342
2,5343,31036,10000,Buffer[830],240,8142
2,3468,25519,10000,Buffer[748],40,57932
2,3489,26217,10000,Buffer[757],224,22013
2,3484,26417,10000,Buffer[774],210,1622
2,3514,29281,10000,Buffer[931],57,7293
2,3521,26703,10000,Buffer[904],115,64606
2,3487,30633,10000,Buffer[935],211,9572
2,3497,25904,10000,Buffer[553],87,64659
2,3438,25579,10000,Buffer[936],27,33758
2,3476,29681,10000,Buffer[768],216,53397
2,3464,26194,10000,Buffer[845],156,58644
2,3495,25969,10000,Buffer[528],109,22050
2,3513,29099,10000,Buffer[984],140,47385
2,3521,25669,10000,Buffer[926],123,35618
2,3523,26281,10000,Buffer[608],149,65532
2,8021,31767,10000,Buffer[1022],130,9985
2,3525,29397,10000,Buffer[845],189,3232
2,3532,26348,10000,Buffer[933],214,48431
2,6431,41602,10000,Buffer[695],18,53924
2,3533,31051,10000,Buffer[528],5,63367
2,3609,25381,10000,Buffer[592],26,6394
2,3628,42338,10000,Buffer[763],208,94
2,3464,26132,10000,Buffer[820],209,22747
2,3498,26985,10000,Buffer[780],72,15978
2,3494,29849,10000,Buffer[565],42,39507
2,3543,25980,10000,Buffer[817],181,24378
2,6873,26677,10000,Buffer[663],207,20614
2,3496,32429,10000,Buffer[952],198,18062
2,3454,25352,10000,Buffer[990],198,47938
3,3669,28523,10000,Buffer[523],39,26810
3,3518,31357,10000,Buffer[570],109,61552
3,3531,35731,10000,Buffer[1014],143,33115
3,3484,25677,10000,Buffer[818],11,30785
3,3497,26765,10000,Buffer[905],197,39288
3,3410,30304,10000,Buffer[971],92,61644
3,3554,28259,10000,Buffer[988],196,18551
3,3461,25826,10000,Buffer[721],76,33075
3,3490,29080,10000,Buffer[557],198,29603
3,3512,27025,10000,Buffer[789],113,33917
3,3483,29478,10000,Buffer[630],234,8326
3,3515,32656,10000,Buffer[761],189,12337
3,3512,25886,10000,Buffer[773],231,39134
3,3500,28137,10000,Buffer[833],64,5841
3,3461,26253,10000,Buffer[822],119,40262
3,3531,27257,10000,Buffer[768],108,46803
3,3461,25535,10000,Buffer[897],41,9241
3,3516,34665,10000,Buffer[563],221,19086
3,3462,26368,10000,Buffer[516],194,9184
3,3553,28210,10000,Buffer[542],106,65225
3,3484,33021,10000,Buffer[544],163,16638
3,3539,31921,10000,Buffer[866],221,37407
3,3594,31056,10000,Buffer[922],115,58900
3,3508,30739,10000,Buffer[987],156,32890
3,3509,33037,10000,Buffer[774],222,15227
3,3570,32697,10000,Buffer[630],203,19511
3,3452,28310,10000,Buffer[929],18,8308
3,3518,29712,10000,Buffer[724],212,56745
3,3511,27488,10000,Buffer[528],175,33110
3,3477,29301,10000,Buffer[915],129,50211
3,3949,32339,10000,Buffer[998],108,38257
3,3496,31327,10000,Buffer[910],124,14951
3,3481,37982,10000,Buffer[790],224,62823
3,3486,27696,10000,Buffer[1008],66,42541
3,3460,30944,10000,Buffer[621],63,45026
3,3802,41030,10000,Buffer[610],87,7465
3,3454,26699,10000,Buffer[686],18,21463
3,3487,38322,10000,Buffer[793],127,43838
3,3449,26423,10000,Buffer[787],108,37746
3,3411,24960,10000,Buffer[681],86,46267
3,3437,25198,10000,Buffer[878],166,45371
3,3387,28471,10000,Buffer[776],96,33224
3,3487,27170,10000,Buffer[859],165,25067
3,3462,29971,10000,Buffer[968],195,16586
3,3429,30090,10000,Buffer[940],248,13399
3,3437,25168,10000,Buffer[871],237,57449
3,3438,25202,10000,Buffer[554],18,24737
3,3429,32643,10000,Buffer[652],10,61663
3,3614,30951,10000,Buffer[667],198,99
3,3465,28256,10000,Buffer[880],112,53756
3,3436,28360,10000,Buffer[918],147,49393
3,3461,31944,10000,Buffer[599],137,36378
3,3471,31288,10000,Buffer[728],160,23312
3,3515,32778,10000,Buffer[648],164,13311
3,3469,25754,10000,Buffer[700],13,26582
3,3411,26372,10000,Buffer[684],71,63031
3,3472,32239,10000,Buffer[722],192,46898
3,3461,32703,10000,Buffer[805],154,47065
3,3489,27221,10000,Buffer[590],201,11684
3,3463,38707,10000,Buffer[872],38,45921
3,3519,28568,10000,Buffer[755],180,62912
3,3478,40815,10000,Buffer[717],75,54394
3,3412,26515,10000,Buffer[901],138,4174
3,3486,29947,10000,Buffer[982],210,55871
3,3579,35773,10000,Buffer[681],77,41433
3,3535,37904,10000,Buffer[558],192,39537
3,3482,33820,10000,Buffer[820],19,32219
3,3434,25584,10000,Buffer[959],252,56161
3,3466,36814,10000,Buffer[897],181,38744
3,3474,26305,10000,Buffer[686],177,32012
3,3486,26366,10000,Buffer[613],93,53835
3,3432,25442,10000,Buffer[990],42,24797
3,3411,28122,10000,Buffer[519],240,37261
3,3490,27523,10000,Buffer[554],121,16884
3,3390,29976,10000,Buffer[869],25,40038
3,3514,32811,10000,Buffer[626],167,25608
3,3435,25241,10000,Buffer[750],16,62203
3,3417,31898,10000,Buffer[883],141,10251
3,3490,25739,10000,Buffer[936],251,26999
3,3426,26582,10000,Buffer[794],247,27739
3,3414,27461,10000,Buffer[809],143,14990
3,3415,29744,10000,Buffer[569],191,18558
3,3459,30776,10000,Buffer[897],133,60530
3,3460,28806,10000,Buffer[811],9,23944
3,3557,34006,10000,Buffer[818],247,63325
3,3435,26163,10000,Buffer[703],155,37291
3,3504,37745,10000,Buffer[514],198,6016
3,3435,25993,10000,Buffer[877],223,25782
3,3504,30614,10000,Buffer[682],105,22284
3,3452,28902,10000,Buffer[810],53,62029
3,3377,25650,10000,Buffer[595],101,29997
3,3405,24984,10000,Buffer[584],81,48128
3,3389,26614,10000,Buffer[761],19,28004
3,3754,27622,10000,Buffer[593],26,46137
3,3480,32541,10000,Buffer[775],60,24142
3,3363,28222,10000,Buffer[913],211,18237
3,3390,24798,10000,Buffer[1001],173,25862
3,3426,33921,10000,Buffer[676],8,58644
3,3420,31519,10000,Buffer[659],81,39329
3,3411,24972,10000,Buffer[534],85,29621
4,3911,32526,10000,Buffer[552],226,65279
4,3909,37854,10000,Buffer[888],108,7584
4,3897,37888,10000,Buffer[785],231,58834
4,3912,35679,10000,Buffer[603],100,53541
4,3912,40266,10000,Buffer[955],134,38088
4,3915,40940,10000,Buffer[524],116,39429
4,3903,40083,10000,Buffer[653],234,35235
4,3902,39863,10000,Buffer[860],7,29776
4,3902,43381,10000,Buffer[592],155,58927
4,3896,40035,10000,Buffer[914],90,52338
4,3911,35774,10000,Buffer[854],87,56989
4,3912,40113,10000,Buffer[1005],108,64917
4,3909,41973,10000,Buffer[912],111,21575
4,3910,41842,10000,Buffer[755],1,63958
4,3916,49786,10000,Buffer[1016],2,20678
4,3910,40050,10000,Buffer[876],109,61218
4,3910,39936,10000,Buffer[854],24,35706
4,4883,46018,10000,Buffer[701],25,34797
4,3910,40193,10000,Buffer[597],130,26244
4,3921,40533,10000,Buffer[856],162,57996
4,3911,43163,10000,Buffer[774],144,45869
4,3931,49198,10000,Buffer[813],249,21149
4,3913,40193,10000,Buffer[653],234,2064
4,3954,42745,10000,Buffer[859],53,22626
4,4023,41140,10000,Buffer[789],60,33578
4,3912,40116,10000,Buffer[597],133,63694
4,3911,46617,10000,Buffer[829],122,20328
4,3923,41611,10000,Buffer[585],242,38280
4,3921,44191,10000,Buffer[944],154,7868
4,3902,43844,10000,Buffer[654],148,49806
4,3912,42708,10000,Buffer[756],94,56490
4,3912,40064,10000,Buffer[814],67,56451
4,3910,44710,10000,Buffer[933],242,51005
4,4271,40318,10000,Buffer[1012],15,7441
4,3907,40256,10000,Buffer[841],90,24172
4,4106,41065,10000,Buffer[892],65,17597
4,3910,47447,10000,Buffer[818],106,16686
4,3910,41326,10000,Buffer[557],157,28047
4,3912,43630,10000,Buffer[612],49,53097
4,4588,44694,10000,Buffer[612],36,17410
4,3911,40095,10000,Buffer[859],254,60342
4,3909,40966,10000,Buffer[590],244,16161
4,3927,39922,10000,Buffer[694],112,61186
4,3909,40350,10000,Buffer[549],239,1150
4,3935,38448,10000,Buffer[839],120,197
4,3912,35717,10000,Buffer[657],234,1134
4,3910,40254,10000,Buffer[567],139,6963
4,4267,40846,10000,Buffer[614],1,4350
4,3943,40464,10000,Buffer[885],85,50928
4,3912,40152,10000,Buffer[948],129,15214
4,3982,42720,10000,Buffer[579],198,37461
4,3925,40677,10000,Buffer[828],229,63872
4,3979,45367,10000,Buffer[515],186,62619
4,3904,41923,10000,Buffer[919],10,44862
4,4325,46528,10000,Buffer[962],56,42721
4,3909,40282,10000,Buffer[780],26,46224
4,3912,42850,10000,Buffer[513],97,49106
4,3905,40386,10000,Buffer[642],99,4477
4,3907,40138,10000,Buffer[968],112,32341
4,3899,40970,10000,Buffer[862],200,19602
4,3906,40136,10000,Buffer[988],138,16028
4,3907,40546,10000,Buffer[629],18,8272
4,3908,42438,10000,Buffer[789],186,3671
4,3907,42682,10000,Buffer[759],180,58400
4,3909,40270,10000,Buffer[815],225,15420
4,3904,43463,10000,Buffer[959],74,8317
4,3903,40058,10000,Buffer[984],79,6163
4,4133,44372,10000,Buffer[1024],64,14029
4,3934,42429,10000,Buffer[621],195,27100
4,3906,41245,10000,Buffer[977],154,16852
4,3907,40792,10000,Buffer[842],59,22661
4,3914,40918,10000,Buffer[555],50,39636
4,3911,35916,10000,Buffer[774],128,40882
4,3910,39950,10000,Buffer[687],25,13849
4,3911,43049,10000,Buffer[598],106,42342
4,3911,40177,10000,Buffer[977],62,54122
4,3914,40172,10000,Buffer[972],173,13214
4,3926,41423,10000,Buffer[522],183,21594
4,3927,40263,10000,Buffer[714],129,54674
4,3904,39940,10000,Buffer[735],81,27972
4,3924,42775,10000,Buffer[870],96,25751
4,3907,40419,10000,Buffer[810],98,59314
4,3944,48277,10000,Buffer[969],13,39656
4,3899,41003,10000,Buffer[697],19,37114
4,3900,40192,10000,Buffer[700],92,58967
4,3902,39988,10000,Buffer[720],28,36193
4,3909,42687,10000,Buffer[934],133,41915
4,3908,39949,10000,Buffer[546],6,20119
4,3912,44226,10000,Buffer[635],231,29016
4,3898,41061,10000,Buffer[980],116,59953
4,4233,43530,10000,Buffer[675],44,59105
4,3899,39972,10000,Buffer[568],134,9145
4,3899,42466,10000,Buffer[992],15,36079
4,3898,40121,10000,Buffer[562],164,17277
4,3897,41868,10000,Buffer[732],3,46987
4,3897,41622,10000,Buffer[633],247,45026
4,3899,43586,10000,Buffer[782],16,34183
4,3901,41281,10000,Buffer[679],136,19085
4,4872,43374,10000,Buffer[729],158,11121
4,3899,40389,10000,Buffer[784],61,30115
5,3902,34759,10000,Buffer[935],128,36583
5,3915,41706,10000,Buffer[669],148,26137
5,3908,36684,10000,Buffer[783],17,32412
5,3911,41185,10000,Buffer[895],168,61459
5,3934,40597,10000,Buffer[759],9,13226
5,3920,42225,10000,Buffer[898],35,47296
5,3918,42911,10000,Buffer[547],177,7353
5,3920,42724,10000,Buffer[929],239,3729
5,4888,41992,10000,Buffer[958],208,41391
5,3912,32486,10000,Buffer[860],207,60517
5,3921,42502,10000,Buffer[651],66,20090
5,3944,32605,10000,Buffer[749],220,21258
5,3929,36552,10000,Buffer[652],106,42863
5,3918,41188,10000,Buffer[845],242,62119
5,3918,41015,10000,Buffer[663],167,64710
5,4892,41421,10000,Buffer[857],120,52421
5,3918,40448,10000,Buffer[986],140,36777
5,4004,42912,10000,Buffer[826],190,24461
5,3927,42851,10000,Buffer[950],213,36343
5,3939,42588,10000,Buffer[883],207,26393
5,3900,40596,10000,Buffer[640],227,47801
5,3901,41745,10000,Buffer[975],130,20535
5,4190,42017,10000,Buffer[968],157,10381
5,3902,42197,10000,Buffer[857],108,61777
5,3909,43226,10000,Buffer[701],74,33608
5,3910,41453,10000,Buffer[834],46,58669
5,3913,42124,10000,Buffer[844],247,38590
5,3912,41824,10000,Buffer[891],223,27546
5,3942,40880,10000,Buffer[679],111,12917
5,3900,40650,10000,Buffer[534],243,21156
5,3898,44414,10000,Buffer[732],11,31474
5,3902,40468,10000,Buffer[1009],195,59250
5,3909,40472,10000,Buffer[920],118,20047
5,3932,44351,10000,Buffer[861],247,20206
5,3945,40366,10000,Buffer[894],10,62700
5,4231,33151,10000,Buffer[870],200,42906
5,4891,47880,10000,Buffer[990],250,34094
5,3911,42664,10000,Buffer[571],120,50428
5,3921,40573,10000,Buffer[856],198,62491
5,3918,41945,10000,Buffer[810],118,60880
5,3912,41623,10000,Buffer[584],50,61722
5,3941,42420,10000,Buffer[1010],173,43671
5,3902,43003,10000,Buffer[670],123,26296
5,3979,41622,10000,Buffer[815],250,37829
5,3903,40569,10000,Buffer[538],127,31280
5,3903,37451,10000,Buffer[983],73,47608
5,4874,37480,10000,Buffer[642],153,11282
5,3900,36369,10000,Buffer[1022],250,47234
5,3902,38978,10000,Buffer[807],71,38569
5,4877,42362,10000,Buffer[965],139,37643
5,3919,40346,10000,Buffer[514],209,13747
5,3905,41236,10000,Buffer[682],29,9203
5,3909,40410,10000,Buffer[669],46,61979
5,3907,41856,10000,Buffer[666],170,44847
5,6107,43198,10000,Buffer[517],75,35094
5,5223,46361,10000,Buffer[518],137,7629
5,4941,46996,10000,Buffer[613],199,46416
5,3988,58176,10000,Buffer[578],22,14250
5,3901,40641,10000,Buffer[1015],126,1335
5,3911,36231,10000,Buffer[569],130,23856
5,3901,43457,10000,Buffer[895],189,48180
5,3908,40568,10000,Buffer[667],171,28730
5,3935,40477,10000,Buffer[542],139,7725
5,3902,37398,10000,Buffer[545],100,34450
5,3918,40629,10000,Buffer[698],81,65240
5,3911,40610,10000,Buffer[890],194,27224
5,3919,38821,10000,Buffer[586],48,37171
5,3950,32979,10000,Buffer[564],137,53863
5,3917,38497,10000,Buffer[570],85,4745
5,3920,41464,10000,Buffer[889],37,38454
5,4726,38938,10000,Buffer[847],186,4504
5,3934,36538,10000,Buffer[839],246,50738
5,3950,39803,10000,Buffer[810],96,48836
5,3898,41083,10000,Buffer[1002],45,10180
5,3897,40424,10000,Buffer[1023],91,26806
5,3897,42502,10000,Buffer[857],180,25556
5,3897,40352,10000,Buffer[1010],26,54513
5,3900,41178,10000,Buffer[741],55,21722
5,3903,44254,10000,Buffer[952],199,22013
5,3901,41924,10000,Buffer[990],70,45021
5,3900,56592,10000,Buffer[545],235,16269
5,3909,41605,10000,Buffer[802],225,18930
5,3910,38264,10000,Buffer[573],24,19734
5,3910,39716,10000,Buffer[880],202,35557
5,3898,37382,10000,Buffer[954],177,29457
5,4879,39214,10000,Buffer[983],227,17725
5,3902,44329,10000,Buffer[839],222,43498
5,3908,42249,10000,Buffer[806],228,48994
5,3902,36174,10000,Buffer[540],112,15352
5,3908,33190,10000,Buffer[744],83,10006
5,4881,42881,10000,Buffer[855],200,15446
5,3900,41042,10000,Buffer[880],215,24107
5,3903,43975,10000,Buffer[950],234,54243
5,3903,45085,10000,Buffer[716],183,25142
5,4580,40354,10000,Buffer[1005],77,2360
5,3900,40884,10000,Buffer[602],68,29920
5,3901,43348,10000,Buffer[595],52,5573
5,3902,40695,10000,Buffer[820],226,42548
5,3942,41781,10000,Buffer[538],147,64859
5,3927,41888,10000,Buffer[531],233,18980
6,3900,31964,10000,Buffer[845],84,46098
6,3898,37455,10000,Buffer[797],47,42597
6,3941,40366,10000,Buffer[952],209,23406
6,3906,42830,10000,Buffer[580],94,12740
6,3899,40268,10000,Buffer[655],240,17507
6,3897,32985,10000,Buffer[758],36,49261
6,3899,41547,10000,Buffer[918],43,48885
6,3897,40269,10000,Buffer[913],64,22979
6,3910,31403,10000,Buffer[586],63,34051
6,3899,34137,10000,Buffer[609],115,21871
6,3919,41252,10000,Buffer[891],17,3131
6,3901,40339,10000,Buffer[832],223,61107
6,3905,41071,10000,Buffer[755],120,19655
6,3905,40467,10000,Buffer[999],220,61552
6,3975,41250,10000,Buffer[515],243,8365
6,3897,43343,10000,Buffer[615],243,54486
6,3898,41851,10000,Buffer[939],144,21002
6,3897,40421,10000,Buffer[884],177,54558
6,3897,41407,10000,Buffer[772],208,854
6,3908,45249,10000,Buffer[958],30,42204
6,4044,43094,10000,Buffer[573],33,28831
6,4010,43625,10000,Buffer[571],52,63868
6,3909,42920,10000,Buffer[741],32,36866
6,3897,40931,10000,Buffer[994],205,38889
6,3950,41951,10000,Buffer[626],16,2836
6,3897,41051,10000,Buffer[587],52,41453
6,3898,40079,10000,Buffer[930],52,14462
6,3900,43949,10000,Buffer[865],230,15552
6,3919,43678,10000,Buffer[531],23,57579
6,3923,40324,10000,Buffer[858],17,10677
6,3934,43214,10000,Buffer[999],72,33994
6,3926,41600,10000,Buffer[514],91,58274
6,3910,40799,10000,Buffer[829],194,14285
6,4809,44619,10000,Buffer[973],100,7218
6,4889,43335,10000,Buffer[887],117,17117
6,4874,44911,10000,Buffer[872],222,15146
6,3898,41837,10000,Buffer[1022],185,39346
6,3899,42699,10000,Buffer[766],118,47752
6,3896,40496,10000,Buffer[905],236,34627
6,3898,42597,10000,Buffer[940],47,38771
6,4871,40923,10000,Buffer[826],194,37645
6,3897,32749,10000,Buffer[607],106,34551
6,3897,40876,10000,Buffer[663],204,12037
6,4129,40379,10000,Buffer[904],162,57453
6,3897,42035,10000,Buffer[870],23,41360
6,3902,42638,10000,Buffer[871],251,51389
6,3899,40247,10000,Buffer[597],165,56594
6,4203,40688,10000,Buffer[686],150,61582
6,4873,41660,10000,Buffer[970],194,50639
6,4201,41281,10000,Buffer[943],2,32216
6,3908,43816,10000,Buffer[613],168,13470
6,4881,41206,10000,Buffer[789],90,46395
6,3911,40485,10000,Buffer[861],3,55989
6,3907,40344,10000,Buffer[718],114,57534
6,3909,42777,10000,Buffer[943],89,745
6,3901,41482,10000,Buffer[992],221,14308
6,3957,43821,10000,Buffer[801],105,2270
6,3907,42821,10000,Buffer[806],5,23878
6,3907,40460,10000,Buffer[743],233,11157
6,4176,40521,10000,Buffer[729],205,31444
6,3895,41989,10000,Buffer[586],218,3669
6,3897,41617,10000,Buffer[521],8,63752
6,3926,40268,10000,Buffer[757],133,6114
6,4691,43935,10000,Buffer[624],1,36173
6,4878,41744,10000,Buffer[904],243,43361
6,3976,35035,10000,Buffer[862],182,25087
6,3895,43894,10000,Buffer[791],54,19341
6,4884,42155,10000,Buffer[937],156,47181
6,3968,43413,10000,Buffer[950],116,60830
6,3898,47215,10000,Buffer[531],85,40743
6,3899,45300,10000,Buffer[874],218,40971
6,3897,40360,10000,Buffer[836],243,51796
6,3897,43520,10000,Buffer[831],164,42208
6,3898,40632,10000,Buffer[557],103,19273
6,3977,41277,10000,Buffer[679],55,40994
6,3898,44221,10000,Buffer[985],196,17643
6,4669,44083,10000,Buffer[564],74,19410
6,3899,40585,10000,Buffer[924],69,65219
6,3900,32011,10000,Buffer[536],109,22217
6,3899,40446,10000,Buffer[583],133,21750
6,3899,41311,10000,Buffer[790],191,54696
6,3898,42309,10000,Buffer[860],128,5848
6,3897,40394,10000,Buffer[1020],213,42018
6,3896,42909,10000,Buffer[692],91,60953
6,3909,36666,10000,Buffer[968],50,54557
6,4442,55646,10000,Buffer[633],115,17714
6,3914,41334,10000,Buffer[758],169,12946
6,3900,42562,10000,Buffer[708],105,20062
6,4557,40792,10000,Buffer[1023],179,21800
6,3899,40838,10000,Buffer[849],121,42727
6,3898,41059,10000,Buffer[774],36,56371
6,3898,31478,10000,Buffer[788],3,40100
6,4102,40552,10000,Buffer[958],75,61510
6,3900,44091,10000,Buffer[1018],76,55894
6,3902,40302,10000,Buffer[597],148,18748
6,4184,40624,10000,Buffer[980],210,10921
6,3899,42869,10000,Buffer[968],91,20308
6,3902,51490,10000,Buffer[612],107,41065
6,4041,40210,10000,Buffer[540],188,52469
6,4182,44961,10000,Buffer[648],195,27327
7,3611,42969,10000,Buffer[731],36,41598
7,3573,33786,10000,Buffer[952],212,2949
7,3606,31925,10000,Buffer[983],111,41473
