runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.b.buffer,param.offset.integer,param.value.float
11,3487,25257,10000,Buffer[793],100,-1996222290.788013
11,3932,34658,10000,Buffer[817],120,-1753005132.7914956
11,3534,27410,10000,Buffer[591],113,-1412215447.3610528
11,3461,25580,10000,Buffer[643],61,-2140218407.9249194
11,3483,31033,10000,Buffer[570],81,1275481185.1178076
11,3525,26696,10000,Buffer[522],112,-1268609555.2215593
11,3521,27249,10000,Buffer[741],97,-1142299729.989734
11,3513,32483,10000,Buffer[974],60,-371420358.28723645
11,3523,32390,10000,Buffer[857],21,-1849424692.5920498
11,4088,31144,10000,Buffer[810],95,-1332181773.228342
11,3524,32167,10000,Buffer[594],59,303839820.53824306
11,3565,31505,10000,Buffer[1017],0,-997899292.9732563
11,3581,32156,10000,Buffer[928],18,-330272338.19242823
11,3439,26368,10000,Buffer[559],114,-83345710.93994796
11,3511,27558,10000,Buffer[567],71,-546499623.0756667
11,3827,30973,10000,Buffer[804],2,-986649119.0750456
11,3501,29463,10000,Buffer[551],46,483317182.3091066
11,3579,33544,10000,Buffer[993],24,-52325902.89040589
11,3533,25869,10000,Buffer[976],63,2136911447.7647247
11,3461,28618,10000,Buffer[959],118,-1531527670.2062035
11,3467,26547,10000,Buffer[815],113,1898104579.5768366
11,3499,26239,10000,Buffer[620],117,142381954.72144198
11,3509,31489,10000,Buffer[811],86,-780366271.6719989
11,3510,34281,10000,Buffer[622],57,1613024302.8523724
11,3861,25498,10000,Buffer[946],81,-466424470.57498014
11,3486,31105,10000,Buffer[741],19,177076569.9561243
11,3513,30160,10000,Buffer[570],43,-1599467755.9868317
11,3486,25908,10000,Buffer[594],85,1256738784.9325
11,3577,31892,10000,Buffer[948],40,-41570141.74020767
11,3593,31910,10000,Buffer[528],72,-401104040.55069196
11,3568,25972,10000,Buffer[856],114,-2063537712.9106479
11,3534,33473,10000,Buffer[837],39,654607279.2101738
11,3541,31801,10000,Buffer[849],59,-1244272529.7258062
11,3534,27167,10000,Buffer[725],39,1823531291.6087656
11,3564,33759,10000,Buffer[926],31,529828392.41583514
11,3539,32430,10000,Buffer[827],32,800078674.9691727
11,3508,25586,10000,Buffer[870],69,-920113983.983607
11,3576,33547,10000,Buffer[1003],0,-1574329256.3060257
11,3567,32005,10000,Buffer[580],61,790405336.8218169
11,3496,26654,10000,Buffer[611],103,-1701024332.8600779
11,3513,31625,10000,Buffer[899],77,-524827780.8588493
11,3536,26690,10000,Buffer[1019],74,-313008924.3670919
11,3555,31775,10000,Buffer[570],40,803447514.7426355
11,3457,26517,10000,Buffer[676],55,-1587979119.3914592
11,7628,35326,10000,Buffer[978],64,112121350.42848587
11,3576,27244,10000,Buffer[769],117,1393839249.672733
11,3534,30693,10000,Buffer[905],82,58806219.217386246
11,3510,27184,10000,Buffer[1023],124,1151531646.051719
11,3968,25677,10000,Buffer[1021],86,174096475.3480692
11,3434,27038,10000,Buffer[751],26,632572302.833652
11,3484,29576,10000,Buffer[668],79,-910409236.4984915
11,3487,31416,10000,Buffer[550],86,1619659783.171686
11,3524,31046,10000,Buffer[981],35,893809996.5968077
11,3466,25562,10000,Buffer[1010],99,-127597139.67642522
11,3553,35273,10000,Buffer[965],51,1899096727.481026
11,4301,29145,10000,Buffer[895],45,-1457752109.536075
11,3497,34687,10000,Buffer[704],36,272775309.87795544
11,3484,25735,10000,Buffer[665],21,-2076672672.6957185
11,3683,30896,10000,Buffer[866],46,305914168.3484478
11,3844,26132,10000,Buffer[867],73,495373866.0493674
11,3459,32958,10000,Buffer[802],57,2119838995.0950248
11,3487,28712,10000,Buffer[967],115,-1479568315.2291324
11,3513,25579,10000,Buffer[944],102,-1334542913.4561768
11,3536,25678,10000,Buffer[920],79,-1984507164.6267612
11,3538,30744,10000,Buffer[915],33,-1049365482.225692
11,3509,30662,10000,Buffer[775],18,-1260330228.888597
11,3561,31267,10000,Buffer[735],96,1716465541.1155415
11,3554,28221,10000,Buffer[865],34,-333883223.098251
11,3591,27856,10000,Buffer[918],103,-481783942.3429431
11,3535,35547,10000,Buffer[731],21,-1068439363.25069
11,3561,31757,10000,Buffer[572],35,-1618834929.30549
11,3569,25838,10000,Buffer[597],71,-928885067.3967757
11,3645,31388,10000,Buffer[860],122,419294329.6815188
11,4028,27655,10000,Buffer[773],58,-152680739.73726785
11,3511,25924,10000,Buffer[758],26,-557718237.907906
11,3541,28885,10000,Buffer[952],2,-181098352.47258985
11,3528,29805,10000,Buffer[844],96,303590896.63158774
11,3512,28580,10000,Buffer[783],101,-738255222.3698614
11,3621,26555,10000,Buffer[523],87,-715187263.5504185
11,3534,37129,10000,Buffer[514],23,-1782240762.3179002
11,3509,26979,10000,Buffer[760],57,-1246254436.8404465
11,3524,30437,10000,Buffer[994],20,-1912498562.080194
11,3506,30377,10000,Buffer[652],4,-1084395010.8894272
11,3564,25975,10000,Buffer[962],113,2051472589.8731983
11,3538,25931,10000,Buffer[783],51,-1224953719.331771
11,3511,26533,10000,Buffer[528],96,-76516453.02649808
11,3772,25437,10000,Buffer[941],47,-838847791.9697249
11,3511,25408,10000,Buffer[670],53,-1729611062.010593
11,3459,28811,10000,Buffer[750],120,1774654610.9580066
11,3574,27846,10000,Buffer[943],61,2110928857.259863
11,3574,30702,10000,Buffer[707],55,-1766095630.8825922
11,3494,33311,10000,Buffer[580],25,723613485.1984038
11,3459,26184,10000,Buffer[1020],94,146411670.3585062
12,3261,24459,10000,Buffer[526],81,31842956.797937155
12,3258,23861,10000,Buffer[524],64,1255545067.0969172
12,3259,23713,10000,Buffer[525],98,785521717.5017865
12,3257,24520,10000,Buffer[693],115,989746960.2165828
12,3266,23764,10000,Buffer[933],106,831988766.1842558
12,3265,24012,10000,Buffer[807],61,-1451074699.7134182
12,3261,25632,10000,Buffer[991],55,-47732833.33733046
12,3258,23688,10000,Buffer[763],52,-2094831476.035161
12,3261,23807,10000,Buffer[946],30,-1873875668.4633756
12,3267,24630,10000,Buffer[902],94,1568560297.10579
12,3255,23898,10000,Buffer[823],53,1929191387.5943608
12,3261,23710,10000,Buffer[936],50,758002319.2868145
12,3256,26382,10000,Buffer[935],103,2102776426.118109
12,3260,27186,10000,Buffer[851],100,1400633507.0845823
12,3265,23739,10000,Buffer[860],34,-106794460.24406838
12,3273,24357,10000,Buffer[598],65,1795865549.426685
12,3262,24067,10000,Buffer[881],34,-2054503477.9837105
12,3258,23716,10000,Buffer[535],112,-1357051172.2533364
12,3261,25356,10000,Buffer[822],8,2002821475.3857646
12,3261,23891,10000,Buffer[756],59,-1578642193.3571692
12,3273,23842,10000,Buffer[889],42,571424611.4212289
12,3260,24976,10000,Buffer[648],122,-1766137111.7008896
12,3258,23816,10000,Buffer[761],63,-1082707895.475379
12,3263,23731,10000,Buffer[697],66,-319530246.8881891
12,3259,24480,10000,Buffer[814],13,-1856426640.457157
12,3265,23764,10000,Buffer[967],104,1467088662.124711
12,3273,24059,10000,Buffer[601],35,-1693300143.0603044
12,3263,24643,10000,Buffer[815],75,-1839030928.7057402
12,3265,23859,10000,Buffer[737],78,-167624434.5664693
12,3256,23813,10000,Buffer[718],48,-2050499141.153608
12,3267,24174,10000,Buffer[860],103,-1886709880.509562
12,3274,24005,10000,Buffer[614],72,-1487037506.0919032
12,3259,23698,10000,Buffer[637],52,-1837729063.0308292
12,3270,24316,10000,Buffer[939],32,-398077408.98320925
12,3258,23757,10000,Buffer[768],105,2092126588.3851452
12,3265,23796,10000,Buffer[995],90,518700423.6433594
12,3261,31750,10000,Buffer[795],91,234193291.0613451
12,3257,23812,10000,Buffer[744],69,814388725.7829125
12,3258,23719,10000,Buffer[546],57,-471972737.604368
12,3257,24820,10000,Buffer[863],118,1444854151.6772947
12,3275,23826,10000,Buffer[689],66,-1429336217.2724314
12,3271,23780,10000,Buffer[687],65,-830892197.7919334
12,3265,25490,10000,Buffer[971],89,641649274.9479344
12,3266,24191,10000,Buffer[995],96,-1695322796.3234348
12,3268,23732,10000,Buffer[579],30,-2108441004.4175837
12,3262,24857,10000,Buffer[628],6,292517425.1594825
12,3268,23964,10000,Buffer[973],73,-1065330651.719357
12,3269,24216,10000,Buffer[724],124,655473202.2175438
12,3289,25451,10000,Buffer[556],0,1174088707.1655343
12,3268,23753,10000,Buffer[523],32,-1664506905.5969646
12,3268,23828,10000,Buffer[882],110,-601372200.7210739
12,3266,24870,10000,Buffer[845],18,335939443.57063055
12,3258,23739,10000,Buffer[1016],75,-2088394267.1272798
12,3269,23840,10000,Buffer[661],22,-583560021.9320047
12,3261,25480,10000,Buffer[973],41,746335242.6208379
12,3268,23802,10000,Buffer[935],59,-22091577.889201164
12,3275,23787,10000,Buffer[625],107,1131426857.9611957
12,3283,24631,10000,Buffer[608],117,-721321754.331048
12,3280,23745,10000,Buffer[881],32,-617150925.0631632
12,3260,23879,10000,Buffer[610],99,440637977.90245557
12,3267,25716,10000,Buffer[536],85,205592664.63012314
12,3518,23721,10000,Buffer[731],110,-71768000.12559354
12,3261,23747,10000,Buffer[768],97,-861721726.2480944
12,3262,24526,10000,Buffer[808],39,1788995824.2175374
12,3262,23886,10000,Buffer[969],40,-340157356.00394416
12,3268,23757,10000,Buffer[1020],122,1860178296.141014
12,3263,25958,10000,Buffer[968],80,-885264832.6768129
12,3272,23743,10000,Buffer[833],98,-1328913446.049869
12,3262,23728,10000,Buffer[998],99,143609317.5457933
12,3260,24296,10000,Buffer[946],25,-532360458.22380745
12,3266,23796,10000,Buffer[771],85,309085615.8655646
12,3262,23704,10000,Buffer[1007],2,-1880545418.0916429
12,3261,25559,10000,Buffer[755],53,1490021404.5989473
12,3261,24225,10000,Buffer[1000],60,-1684420816.800622
12,3290,23835,10000,Buffer[721],76,1707635530.4252017
12,3258,24323,10000,Buffer[771],92,-537418659.9077238
12,3270,23734,10000,Buffer[601],30,-1786078527.381068
12,3265,24007,10000,Buffer[771],50,1130689430.991831
12,3258,25389,10000,Buffer[691],115,-548474785.686179
12,3267,23742,10000,Buffer[883],11,-357840895.1484103
12,3267,23762,10000,Buffer[657],23,1717279186.6375136
12,3263,24416,10000,Buffer[686],38,-1329757717.248858
12,3261,23947,10000,Buffer[722],31,1728425723.2232604
12,3261,23728,10000,Buffer[706],91,1701568534.7229795
12,3266,30407,10000,Buffer[679],41,1357964429.636768
12,3303,23973,10000,Buffer[657],38,-1019724587.7208021
12,3254,23777,10000,Buffer[964],60,-614700747.7810746
12,3256,24228,10000,Buffer[931],12,289587069.04169416
12,3263,23968,10000,Buffer[753],67,908749891.1412046
12,3638,23892,10000,Buffer[682],41,1571331299.5310023
12,3267,25479,10000,Buffer[749],99,-1817113503.6127646
12,3260,24882,10000,Buffer[895],84,-1610690041.2885704
12,3261,23922,10000,Buffer[633],48,-1678278532.4154315
12,3258,24378,10000,Buffer[959],34,-1411102874.4279215
12,3257,23751,10000,Buffer[883],32,545777269.8902478
12,3256,23721,10000,Buffer[1009],4,-1863592619.384176
12,3262,25386,10000,Buffer[603],32,1746116134.102171
12,3256,23753,10000,Buffer[551],97,1620653772.677928
12,3263,25975,10000,Buffer[877],116,-1064378807.8897903
12,3296,24152,10000,Buffer[875],65,1121442204.98988
13,3599,26833,10000,Buffer[784],94,950032519.978816
13,3567,26084,10000,Buffer[629],63,-265595781.56284535
13,3626,32031,10000,Buffer[583],0,1814399645.5997236
13,3884,26185,10000,Buffer[531],105,-878025456.6800864
13,3625,27951,10000,Buffer[713],32,1006833333.7529426
13,3590,31823,10000,Buffer[531],9,-1452130783.0239844
13,3631,27309,10000,Buffer[961],109,874317418.9447494
13,3575,35273,10000,Buffer[802],86,960216949.6195927
13,3576,32645,10000,Buffer[678],83,2058642546.0548503
13,3599,26536,10000,Buffer[668],49,1459386970.887993
13,3598,27126,10000,Buffer[800],93,1579688784.6030385
13,3574,28085,10000,Buffer[1020],92,823554495.5008793
13,3633,28025,10000,Buffer[669],112,-1144390967.7845998
13,3600,26117,10000,Buffer[541],99,1892780952.9326947
13,3675,39684,10000,Buffer[747],43,-372485462.2932322
13,3664,28259,10000,Buffer[936],4,1469240384.1683652
13,3583,30829,10000,Buffer[610],77,-1636299518.914436
13,3719,42687,10000,Buffer[794],69,783246410.2854345
13,3682,30062,10000,Buffer[754],4,-556840212.898388
13,3624,26697,10000,Buffer[853],104,-1014490657.5614191
13,3626,33011,10000,Buffer[661],113,1770357436.0543811
13,3625,26624,10000,Buffer[776],50,-1803597589.6940126
13,3594,27853,10000,Buffer[908],111,-1191182037.0206609
13,3603,28040,10000,Buffer[921],17,-1461090024.72653
13,3699,27276,10000,Buffer[790],92,-694775642.52742
13,3708,27992,10000,Buffer[994],99,-625875670.184829
13,3944,30008,10000,Buffer[554],123,1661786031.4378924
13,3663,27257,10000,Buffer[828],42,349258391.2435143
13,3693,29802,10000,Buffer[733],14,-1059340943.0551994
13,3631,28441,10000,Buffer[877],41,-1153781367.3595068
13,3656,32233,10000,Buffer[837],23,2099287923.9646497
13,3641,28667,10000,Buffer[978],31,-2104695869.834005
13,3601,30129,10000,Buffer[888],50,1763789437.8515532
13,4218,26878,10000,Buffer[512],12,706771285.1164923
13,4139,26917,10000,Buffer[759],59,-103986225.23645961
13,3645,28380,10000,Buffer[921],33,1686892792.9626794
13,3653,26455,10000,Buffer[885],91,-1017435385.9062345
13,3773,34598,10000,Buffer[901],106,1812369136.9523335
13,3765,34184,10000,Buffer[940],87,-1686113167.7145436
13,4145,27642,10000,Buffer[643],31,51760151.45681262
13,3682,26757,10000,Buffer[897],78,-25889338.843184352
13,3712,33970,10000,Buffer[616],76,1500301292.5789814
13,3703,32579,10000,Buffer[996],101,-598821245.4425839
13,3654,31956,10000,Buffer[618],83,-2108643934.3035858
13,3888,29268,10000,Buffer[783],2,-1685328542.2790928
13,3715,27345,10000,Buffer[866],40,1969612256.86192
13,3634,26817,10000,Buffer[531],12,-883129338.8654511
13,3725,30115,10000,Buffer[681],83,397841695.64726377
13,3664,26734,10000,Buffer[641],31,1116960369.3783817
13,3575,25839,10000,Buffer[967],30,1748620600.742748
13,3660,31276,10000,Buffer[1016],46,-1525808941.113738
13,3723,32136,10000,Buffer[951],80,492342198.5291574
13,3659,27497,10000,Buffer[866],6,316371595.5824406
13,3638,31959,10000,Buffer[691],6,938758765.3288524
13,3603,26735,10000,Buffer[767],94,-1298841867.7951193
13,3624,26304,10000,Buffer[819],102,524073146.42689323
13,3691,27328,10000,Buffer[645],101,-180344398.41048586
13,3656,27300,10000,Buffer[618],21,834289339.9494953
13,3628,27253,10000,Buffer[979],108,993227931.7134392
13,3599,33931,10000,Buffer[709],109,-1082612276.9799097
13,3655,26773,10000,Buffer[680],83,1221636635.4054234
13,3692,27728,10000,Buffer[579],50,-1028871737.0333972
13,3634,30235,10000,Buffer[753],84,-1513092415.8114326
13,3599,26297,10000,Buffer[902],66,109343240.95785499
13,4011,26102,10000,Buffer[860],15,-477478010.7358935
13,3647,31516,10000,Buffer[777],43,-1851200439.4924815
13,3626,26916,10000,Buffer[765],19,-257658275.09996855
13,3649,27809,10000,Buffer[810],65,-324519109.58835816
13,3620,27229,10000,Buffer[701],66,-1700182450.4163365
13,3610,27091,10000,Buffer[722],62,1797291617.8396602
13,3625,26874,10000,Buffer[620],38,871154195.344063
13,3626,32607,10000,Buffer[1024],23,-143858685.06247592
13,3609,27648,10000,Buffer[954],85,-700454470.8804356
13,3629,26309,10000,Buffer[800],123,998128791.7205808
13,3630,30568,10000,Buffer[647],47,160691397.98153186
13,3630,26716,10000,Buffer[1021],31,539121723.1412401
13,3747,36201,10000,Buffer[943],4,-1856103862.3177855
13,3650,38454,10000,Buffer[732],20,1501006425.379596
13,3689,28441,10000,Buffer[1002],30,-2076853370.6112783
13,3630,26866,10000,Buffer[976],58,221166208.7439773
13,3654,31272,10000,Buffer[856],40,-1472694432.5503116
13,3638,26726,10000,Buffer[813],18,-1809926886.1803486
13,3679,27521,10000,Buffer[796],27,-547792599.9923112
13,3975,32516,10000,Buffer[998],73,-1849356617.7737079
13,3694,33225,10000,Buffer[721],73,1794035611.387732
13,3664,26638,10000,Buffer[603],94,1413479167.9616888
13,3629,31252,10000,Buffer[698],75,763597743.046673
13,3735,27217,10000,Buffer[883],8,-327606213.387249
13,3667,26536,10000,Buffer[776],70,369139297.17862844
13,3621,30898,10000,Buffer[736],25,-1652415401.755797
13,3633,30572,10000,Buffer[628],112,179410325.54465127
13,3676,29588,10000,Buffer[554],26,-665387019.286982
13,3676,33660,10000,Buffer[876],37,-280723953.0135021
13,3653,27813,10000,Buffer[1019],59,-383577037.77522874
13,3689,26399,10000,Buffer[575],4,1310880323.9631956
13,3561,32824,10000,Buffer[698],27,-919014712.2296664
13,3601,28755,10000,Buffer[552],37,-112912593.44917679
13,3575,25952,10000,Buffer[648],22,-1361505261.664675
13,3546,32700,10000,Buffer[696],25,-256130838.42370462
13,3604,26731,10000,Buffer[632],5,-1741994841.7406533
14,3533,29918,10000,Buffer[547],47,-1270028833.36523
14,3496,27741,10000,Buffer[772],107,-627231698.0283178
14,3444,24930,10000,Buffer[923],83,1845576375.7461765
14,3708,28498,10000,Buffer[640],59,203470042.80277324
14,3433,24687,10000,Buffer[737],46,2063518331.0152848
14,3407,24692,10000,Buffer[865],34,588261054.0556297
14,3405,28819,10000,Buffer[640],40,-865624598.1256855
14,5049,27309,10000,Buffer[834],81,1332409882.9650502
14,3437,25331,10000,Buffer[543],47,1402601256.250917
14,4203,33790,10000,Buffer[650],16,1827272657.2713761
14,3650,25874,10000,Buffer[916],24,1712093188.3384657
14,3829,30801,10000,Buffer[826],9,1601050098.5826066
14,3434,28998,10000,Buffer[738],40,1553123816.6119633
14,3501,31468,10000,Buffer[953],43,-1181524253.2303185
14,3389,24907,10000,Buffer[902],85,-254735976.7139026
14,3829,25670,10000,Buffer[864],64,912745605.2115119
14,3400,26265,10000,Buffer[834],66,-185738106.96809268
14,3643,25989,10000,Buffer[640],75,-1910598376.23399
14,3797,29439,10000,Buffer[601],122,-1461203745.5658572
14,3459,26835,10000,Buffer[835],92,359125128.3047085
14,3381,24879,10000,Buffer[658],13,-1693230309.6093326
14,3401,27107,10000,Buffer[1011],101,-438696015.829018
14,3432,27153,10000,Buffer[577],69,-2047448388.560073
14,3415,25255,10000,Buffer[873],38,997495289.8627582
14,3405,28372,10000,Buffer[657],70,1791393196.4176576
14,3687,24886,10000,Buffer[606],8,418432169.44390607
14,3385,24599,10000,Buffer[555],120,1277710866.8661592
14,3436,26142,10000,Buffer[549],74,-774134748.8876394
14,5058,24804,10000,Buffer[930],122,-525588985.4508593
14,3479,26370,10000,Buffer[678],99,1751510479.1484125
14,3423,28998,10000,Buffer[790],103,-2109487852.8383477
14,3529,30927,10000,Buffer[663],30,1503307726.703473
14,3378,25426,10000,Buffer[861],7,1809634734.2333124
14,3378,26408,10000,Buffer[712],82,-324815246.5991
14,3430,26513,10000,Buffer[762],11,1113569933.1945293
14,3407,26196,10000,Buffer[632],34,-2110195942.4056315
14,3467,34775,10000,Buffer[721],82,-611224991.4098761
14,3404,24653,10000,Buffer[565],105,1105144421.5993712
14,3476,25248,10000,Buffer[724],93,-321283292.2368268
14,3473,26345,10000,Buffer[707],36,-1393484636.3955877
14,3521,32739,10000,Buffer[731],29,-1031381381.9657784
14,3452,24974,10000,Buffer[584],60,-1963177861.991471
14,3456,28892,10000,Buffer[987],71,-316405529.2256551
14,3865,25982,10000,Buffer[600],100,353591753.70330095
14,3529,30803,10000,Buffer[794],78,-1636600783.2530897
14,3410,27935,10000,Buffer[891],32,-1092286733.2567081
14,3497,26289,10000,Buffer[808],85,-1933202956.2384589
14,3432,25846,10000,Buffer[860],94,-2038582296.9562428
14,3464,30046,10000,Buffer[840],109,-1880965357.0550609
14,3505,29234,10000,Buffer[761],82,1788002101.2605271
14,3494,30305,10000,Buffer[593],50,1099747216.7337608
14,3487,32861,10000,Buffer[771],66,1414657080.1267965
14,3447,31112,10000,Buffer[751],98,2078662508.1373587
14,3491,38022,10000,Buffer[660],14,-725799926.9787076
14,3358,27427,10000,Buffer[923],113,258616520.58248448
14,3385,24583,10000,Buffer[957],40,-1868870966.450289
14,3482,25254,10000,Buffer[570],41,-2033871997.8093293
14,3742,27597,10000,Buffer[685],119,1657273642.045933
14,3452,24958,10000,Buffer[999],45,-1867364601.531313
14,3427,25567,10000,Buffer[525],1,-1916198329.2679098
14,3447,29919,10000,Buffer[988],67,117973485.02186108
14,3432,26593,10000,Buffer[812],48,276739581.0470393
14,3430,24994,10000,Buffer[617],5,-1533251689.3555727
14,3414,26085,10000,Buffer[600],69,-1484722994.5712316
14,3382,24888,10000,Buffer[802],116,1934390876.690546
14,3387,25327,10000,Buffer[982],45,1314896903.6831324
14,3414,28681,10000,Buffer[619],6,-694140397.5315005
14,3362,24401,10000,Buffer[680],80,1619770256.2631152
14,3802,28320,10000,Buffer[607],67,-706867137.6661601
14,3459,31103,10000,Buffer[865],27,-1208046795.9651258
14,3355,25311,10000,Buffer[988],10,945197932.6313379
14,3411,24994,10000,Buffer[571],84,-1070748491.1062208
14,3403,32822,10000,Buffer[737],6,729179353.270035
14,3641,25302,10000,Buffer[954],25,-467671538.06951094
14,3454,24908,10000,Buffer[955],27,-1792994219.51465
14,3533,31391,10000,Buffer[589],123,-1911841680.0334337
14,3462,25258,10000,Buffer[685],21,-478641073.98248994
14,3439,24813,10000,Buffer[737],85,1767655925.7379465
14,3437,88127,10000,Buffer[1014],108,-384691585.9223958
14,3378,24954,10000,Buffer[999],0,783949872.4934778
14,3718,27465,10000,Buffer[768],36,-1249166101.8663082
14,3471,28791,10000,Buffer[603],40,1167562868.2509809
14,3511,31906,10000,Buffer[808],34,-36327743.507624984
14,3540,30432,10000,Buffer[646],44,2037335485.0690672
14,3506,34326,10000,Buffer[554],41,359619763.1174028
14,3479,32321,10000,Buffer[574],122,-1100201739.2389536
14,3514,31101,10000,Buffer[518],11,-2060607266.5202513
14,3466,32584,10000,Buffer[909],29,-1740680360.7720942
14,3425,28980,10000,Buffer[909],110,-1285861887.173563
14,3451,25491,10000,Buffer[801],113,-1919940820.4878626
14,3405,39281,10000,Buffer[996],30,1771652146.0266058
14,3529,38001,10000,Buffer[902],69,1257683804.9844077
14,3480,26300,10000,Buffer[933],69,-1641032552.6753323
14,3424,27708,10000,Buffer[559],85,1250782349.457103
14,3389,25220,10000,Buffer[841],6,979588091.1573737
14,3435,25347,10000,Buffer[627],101,1096091418.390934
14,3538,31462,10000,Buffer[558],71,573132741.7915707
14,3452,28528,10000,Buffer[919],123,-1699556038.8724465
14,3449,28557,10000,Buffer[1007],35,-604229845.8063407
14,3451,26838,10000,Buffer[783],13,754926817.915529
15,3363,26176,10000,Buffer[529],4,-1199335855.0106273
15,3383,25916,10000,Buffer[709],71,363472143.91602445
15,3474,30710,10000,Buffer[716],77,1843036534.475707
15,3461,35042,10000,Buffer[889],110,-1022123730.9314022
15,3389,25517,10000,Buffer[913],41,1521212669.405957
15,3387,25326,10000,Buffer[847],25,-1635437016.5241046
15,3469,30830,10000,Buffer[619],63,157321957.02177405
15,3420,26128,10000,Buffer[576],54,1659342709.270825
15,3472,33021,10000,Buffer[981],78,-1989468576.2113037
15,3523,36841,10000,Buffer[976],109,1922355796.7755902
15,3439,30576,10000,Buffer[736],11,-2040374204.9519866
15,3412,25490,10000,Buffer[902],87,-478106012.6437509
15,3508,33621,10000,Buffer[941],27,-1425615961.3684175
15,3496,33581,10000,Buffer[728],52,1310002214.4665954
15,3460,29341,10000,Buffer[745],110,433478194.4297831
15,3433,36278,10000,Buffer[728],106,-336803584.1392981
15,3406,25531,10000,Buffer[631],20,512370113.6044314
15,3464,25860,10000,Buffer[578],17,-867229083.9473848
15,3392,28066,10000,Buffer[822],48,-1399462451.4997382
15,3435,25738,10000,Buffer[837],49,1511624926.036346
15,3413,31277,10000,Buffer[550],74,1978041928.900241
15,3455,34294,10000,Buffer[847],62,-1560380390.8654902
15,3410,30252,10000,Buffer[688],36,279883986.76277924
15,3414,25508,10000,Buffer[592],52,-1709983698.6518812
15,3447,29326,10000,Buffer[523],15,-541527119.0300329
15,3456,25887,10000,Buffer[938],111,130525106.80859661
15,3389,25373,10000,Buffer[948],109,19557622.79902768
15,3411,29402,10000,Buffer[936],27,-1037896609.6069481
15,3455,25298,10000,Buffer[982],30,-209452393.93463898
15,3432,25901,10000,Buffer[701],104,-611025494.2185816
15,3413,27722,10000,Buffer[800],107,26584710.901870728
15,3466,26486,10000,Buffer[989],98,1608208924.7302086
15,3509,34753,10000,Buffer[904],117,-1537308741.8237157
15,3363,32517,10000,Buffer[757],79,-259695903.36075258
15,3387,25901,10000,Buffer[698],35,-1775191964.2143536
15,4054,35044,10000,Buffer[809],18,452546873.8793416
15,3478,34229,10000,Buffer[1024],22,2039454648.8501108
15,3407,26589,10000,Buffer[817],112,738406620.9347625
15,3460,29642,10000,Buffer[720],120,-1522599573.492259
15,3438,30394,10000,Buffer[847],60,2384323.7806715965
15,3413,26393,10000,Buffer[590],52,-207208360.80983734
15,3415,26226,10000,Buffer[664],4,-1542531780.4815645
15,3390,26703,10000,Buffer[938],13,-166698387.0669899
15,3412,25565,10000,Buffer[884],69,141129750.4859414
15,3421,26806,10000,Buffer[526],92,-328345245.8092675
15,3409,29805,10000,Buffer[824],71,1804023361.5081406
15,3489,33096,10000,Buffer[784],123,69457309.12644506
15,3519,26161,10000,Buffer[772],35,1399985376.4912078
15,5051,27101,10000,Buffer[522],23,-794621340.4461341
15,3409,25963,10000,Buffer[814],48,1925551213.7193506
15,3379,25872,10000,Buffer[816],80,-1000953584.8834884
15,3704,31325,10000,Buffer[553],85,2063118869.9092343
15,3494,31917,10000,Buffer[713],114,-453965323.0260836
15,4066,28294,10000,Buffer[572],1,1763035233.052474
15,3431,26433,10000,Buffer[649],72,-849957406.2361511
15,3473,29631,10000,Buffer[721],32,-1105599608.9187794
15,3410,25615,10000,Buffer[649],97,1950464216.21418
15,3433,30489,10000,Buffer[813],51,1515900814.7013092
15,3475,33336,10000,Buffer[998],78,2117638588.298049
15,3551,31664,10000,Buffer[984],98,-1871012293.2801335
15,3461,27692,10000,Buffer[925],40,-1763591973.222413
15,3446,25476,10000,Buffer[881],17,2033912625.053654
15,3733,26251,10000,Buffer[570],46,-611424903.462592
15,3409,29419,10000,Buffer[525],30,-640672866.8398749
15,3493,32886,10000,Buffer[983],56,596631130.2422214
15,3440,25567,10000,Buffer[693],99,-1451323398.0015006
15,3467,33363,10000,Buffer[515],22,1657845739.0971956
15,3462,32870,10000,Buffer[988],30,1950189634.356882
15,3454,32583,10000,Buffer[681],112,-1631432552.4033709
15,3410,30127,10000,Buffer[814],85,1974391030.920628
15,3440,29667,10000,Buffer[733],5,1978165221.4944944
15,3359,29863,10000,Buffer[709],35,-1521881320.3504257
15,3439,33190,10000,Buffer[752],5,-2119586425.262402
15,3477,30522,10000,Buffer[734],11,-966016661.0233822
15,4015,25689,10000,Buffer[971],101,-676079902.4288564
15,3479,36227,10000,Buffer[973],91,-833804903.0212592
15,3952,30641,10000,Buffer[979],23,-98602959.83507347
15,3442,37968,10000,Buffer[858],42,-1939663766.8426383
15,3461,32408,10000,Buffer[725],66,915260806.5162618
15,3434,29932,10000,Buffer[528],73,-1415957317.099077
15,3387,25246,10000,Buffer[944],113,308371959.5813346
15,3467,33740,10000,Buffer[545],73,1158393703.3344731
15,3412,27842,10000,Buffer[803],32,1971620500.3263
15,3405,31016,10000,Buffer[959],90,1168522495.7826068
15,3365,26887,10000,Buffer[573],87,956387130.0367613
15,3380,31214,10000,Buffer[715],44,1571083356.4358537
15,3399,29337,10000,Buffer[846],60,1540485497.386836
15,3363,29724,10000,Buffer[705],121,1241980822.714047
