runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.b.buffer,param.offset.integer,param.value.integer
1,3460,25641,10000,Buffer[966],2,939771663
1,3483,26254,10000,Buffer[859],108,-1538084959
1,3412,24981,10000,Buffer[630],120,-1976939970
1,3434,25729,10000,Buffer[921],42,-709903595
1,3543,26725,10000,Buffer[784],31,-1121358080
1,3499,35530,10000,Buffer[614],101,-781209963
1,3444,25238,10000,Buffer[921],34,-609784901
1,3461,26037,10000,Buffer[879],44,1615068549
1,3494,28080,10000,Buffer[773],87,700338357
1,3496,26536,10000,Buffer[841],94,577224842
1,3412,25258,10000,Buffer[737],106,417412148
1,3479,34313,10000,Buffer[870],63,-740127584
1,3474,27360,10000,Buffer[560],11,147254554
2,3674,36683,10000,Buffer[1021],26,-1660232462
2,3604,34044,10000,Buffer[609],13,2074181008
2,3593,26786,10000,Buffer[886],24,-286545729
2,3535,32536,10000,Buffer[751],10,111979949
2,3633,31054,10000,Buffer[918],16,595474525
2,4085,34338,10000,Buffer[720],124,222486596
2,3631,40072,10000,Buffer[645],83,1372820077
2,3676,34806,10000,Buffer[594],41,567932413
2,3589,29936,10000,Buffer[935],84,2006980995
2,8134,31417,10000,Buffer[776],84,-1914337866
2,3698,32904,10000,Buffer[734],112,-455238230
2,3743,33243,10000,Buffer[816],97,-175929619
2,3561,30718,10000,Buffer[746],11,-120790989
2,3592,26311,10000,Buffer[719],81,1363894583
2,3628,31874,10000,Buffer[1008],89,1674038820
2,3512,32588,10000,Buffer[821],13,-2044326613
2,3586,33236,10000,Buffer[886],4,1925236441
2,3646,32924,10000,Buffer[518],27,-30126891
2,6254,30840,10000,Buffer[525],34,-1852961037
2,3596,27194,10000,Buffer[758],65,629161147
2,3676,33197,10000,Buffer[855],97,-600606007
2,3586,35303,10000,Buffer[751],3,1457679363
2,3591,27998,10000,Buffer[715],28,513217205
2,3579,31120,10000,Buffer[619],71,-1413531465
2,3614,34382,10000,Buffer[1007],112,1695338524
2,3567,27117,10000,Buffer[912],12,509785765
2,3481,29524,10000,Buffer[774],37,1995581854
2,3537,31228,10000,Buffer[708],31,1929524584
2,3507,27904,10000,Buffer[718],89,-1350982055
2,3685,34152,10000,Buffer[542],77,-1408539105
2,3620,33146,10000,Buffer[522],56,-956289421
2,3602,27365,10000,Buffer[545],8,-267368276
2,3612,32805,10000,Buffer[859],65,1142970022
2,6039,36142,10000,Buffer[911],20,-405681243
2,3521,34282,10000,Buffer[859],33,-373433202
2,3563,29044,10000,Buffer[796],18,1975741924
2,3471,26508,10000,Buffer[803],8,-766960676
2,3490,32030,10000,Buffer[846],109,-769156422
2,3578,31448,10000,Buffer[813],90,-796997059
2,3482,30146,10000,Buffer[651],35,-1033300038
2,3589,34293,10000,Buffer[546],94,1240820197
2,3551,27787,10000,Buffer[869],52,-384866532
2,3544,29779,10000,Buffer[890],9,-1854663339
2,3570,32478,10000,Buffer[618],114,-1948092725
2,3521,26746,10000,Buffer[634],85,-1672317097
2,3588,43447,10000,Buffer[823],21,1826941986
2,3574,26565,10000,Buffer[636],57,-1601276545
2,3629,34727,10000,Buffer[726],50,-1259677722
2,3654,38397,10000,Buffer[639],7,-185119011
2,3539,26170,10000,Buffer[643],124,-812566338
2,3559,28827,10000,Buffer[719],71,524410146
2,3533,31894,10000,Buffer[777],19,2128723723
2,3725,31169,10000,Buffer[745],93,-1387215036
2,3604,31740,10000,Buffer[524],105,-665723925
2,3643,35344,10000,Buffer[689],2,594913028
2,3607,26379,10000,Buffer[847],80,-1063657161
2,3485,28374,10000,Buffer[981],102,637800755
2,3497,36722,10000,Buffer[854],8,-817853839
2,3559,26413,10000,Buffer[656],29,29014865
2,5233,26423,10000,Buffer[704],107,60542056
2,3543,34148,10000,Buffer[816],97,905448916
2,3546,27708,10000,Buffer[850],81,-556015304
2,3550,26133,10000,Buffer[791],111,-232390278
2,3553,33090,10000,Buffer[559],99,-2009768184
2,3560,27426,10000,Buffer[750],106,-287595521
2,3558,28761,10000,Buffer[688],84,1022817894
2,3598,31966,10000,Buffer[715],13,-1160814819
2,3581,32542,10000,Buffer[879],114,1429201270
2,3467,28346,10000,Buffer[877],23,716928972
2,3524,32693,10000,Buffer[808],0,519110576
2,3516,32388,10000,Buffer[708],8,-606432896
2,3539,26155,10000,Buffer[639],45,694611442
2,3457,31297,10000,Buffer[1019],55,-1092915603
2,3475,26570,10000,Buffer[984],11,-1050299953
2,3514,30969,10000,Buffer[776],61,1016798770
2,3414,28233,10000,Buffer[545],112,415155435
2,3437,26348,10000,Buffer[991],4,1889157296
2,3548,26587,10000,Buffer[673],83,880762284
2,3539,32050,10000,Buffer[670],116,-2094795334
2,3546,25955,10000,Buffer[962],57,-1861485735
2,3509,26128,10000,Buffer[896],68,446369447
2,3616,33089,10000,Buffer[769],32,7570709
2,3564,27392,10000,Buffer[1011],58,-1075107035
2,3550,26056,10000,Buffer[513],80,-2020131441
2,3461,30347,10000,Buffer[1022],80,1347144358
2,3440,25797,10000,Buffer[1021],100,2128277821
2,3517,31749,10000,Buffer[544],87,-31385648
2,3556,36547,10000,Buffer[574],47,-1263754373
2,3574,36305,10000,Buffer[800],33,1892239687
2,3595,36099,10000,Buffer[876],9,1236952475
2,3543,33263,10000,Buffer[746],5,-1024154993
2,6203,34371,10000,Buffer[655],11,-11834434
2,3544,26356,10000,Buffer[846],81,-388027985
2,3523,35393,10000,Buffer[654],120,-1343764893
2,3597,31309,10000,Buffer[964],74,637548573
2,3482,25510,10000,Buffer[706],9,718831705
2,3526,31268,10000,Buffer[931],21,498014928
2,3528,26364,10000,Buffer[519],106,-1826778150
2,3461,26140,10000,Buffer[906],78,-675001193
2,3543,33756,10000,Buffer[714],15,1765158975
3,3759,39864,10000,Buffer[726],99,-1328617020
3,3440,40366,10000,Buffer[733],59,1334894952
3,3399,25397,10000,Buffer[687],100,1991818993
3,3538,29246,10000,Buffer[705],52,1272869248
3,3387,24800,10000,Buffer[956],107,-769540104
3,3432,29241,10000,Buffer[712],116,-1075291989
3,3445,28322,10000,Buffer[1000],84,-1827195673
3,3394,25387,10000,Buffer[979],51,455628609
3,3455,29252,10000,Buffer[517],88,901448959
3,3512,37521,10000,Buffer[639],82,1759406324
3,3445,25424,10000,Buffer[767],85,-577125336
3,3441,25843,10000,Buffer[729],59,696177476
3,3436,28335,10000,Buffer[613],44,-92291610
3,3516,26547,10000,Buffer[665],90,-968290063
3,3422,29467,10000,Buffer[685],96,-653733916
3,3465,34301,10000,Buffer[555],38,-1881572541
3,3448,25412,10000,Buffer[556],4,473873256
3,3439,28055,10000,Buffer[1014],122,44309808
3,3437,29062,10000,Buffer[777],100,-1503498579
3,3611,40263,10000,Buffer[539],97,-94392655
3,3372,27566,10000,Buffer[964],56,1604509126
3,3461,28842,10000,Buffer[856],1,-1421568329
3,3392,24881,10000,Buffer[974],2,1995589786
3,3451,26027,10000,Buffer[697],107,1398992886
3,3446,29460,10000,Buffer[578],20,1033622113
3,3365,25175,10000,Buffer[766],70,-1924722796
3,3427,24925,10000,Buffer[878],92,-980868885
3,3510,31660,10000,Buffer[841],106,571454501
3,3441,30071,10000,Buffer[550],92,-1694399308
3,5980,32179,10000,Buffer[969],37,-1507757943
3,3435,26540,10000,Buffer[911],5,645595118
3,3435,24970,10000,Buffer[935],14,-1542237626
3,3439,26379,10000,Buffer[850],43,-1394020548
3,3430,33942,10000,Buffer[556],30,-827769388
3,3464,29274,10000,Buffer[899],53,-1967176547
3,3488,27057,10000,Buffer[668],49,1522082449
3,3459,33426,10000,Buffer[657],54,-401749865
3,3402,26860,10000,Buffer[800],62,-664004371
3,3456,31846,10000,Buffer[869],2,845101219
3,3410,28983,10000,Buffer[622],89,-1517490537
3,3451,33976,10000,Buffer[922],72,-134801502
3,6093,28683,10000,Buffer[818],83,-261436930
3,3455,27631,10000,Buffer[797],100,1412806000
3,3434,27142,10000,Buffer[516],12,-1018810692
3,10868,26432,10000,Buffer[871],100,1137540346
3,3431,30235,10000,Buffer[946],111,1571933092
3,3416,26030,10000,Buffer[1023],71,-629888412
3,3369,25299,10000,Buffer[903],85,1303602723
3,3449,29531,10000,Buffer[931],106,754615989
3,3464,39546,10000,Buffer[691],110,969401623
3,3429,40003,10000,Buffer[645],104,1481484848
3,3807,36562,10000,Buffer[680],87,729396057
3,3579,39806,10000,Buffer[821],81,577702021
3,3446,45746,10000,Buffer[551],124,-1527188294
3,3515,32292,10000,Buffer[927],78,1617683814
3,3486,34504,10000,Buffer[956],53,707423899
3,3462,30111,10000,Buffer[613],26,-1067201262
3,3486,36712,10000,Buffer[670],79,-1567504639
3,3396,24853,10000,Buffer[863],124,-891620430
3,3389,26468,10000,Buffer[775],106,2069237526
3,3418,26661,10000,Buffer[961],98,-1105520345
3,3424,26174,10000,Buffer[987],58,421274511
3,3437,29653,10000,Buffer[526],47,225482082
3,3441,34972,10000,Buffer[1017],2,-1013351468
3,3475,30305,10000,Buffer[998],103,-1729012770
3,3496,26079,10000,Buffer[999],102,419619007
3,3446,32085,10000,Buffer[802],10,1294622305
3,3484,27082,10000,Buffer[592],59,1012132604
3,3498,26578,10000,Buffer[888],104,1236776980
3,3451,44375,10000,Buffer[927],65,665903168
3,3929,39276,10000,Buffer[703],54,-1636468896
3,3553,30657,10000,Buffer[828],87,-549692735
3,3443,29189,10000,Buffer[881],113,872738869
3,3454,28398,10000,Buffer[675],5,1934851159
3,3533,29933,10000,Buffer[682],92,-1458873494
3,3514,38432,10000,Buffer[717],97,-559264084
3,3744,25661,10000,Buffer[827],43,1465006019
3,3461,32921,10000,Buffer[668],98,-191024552
3,3457,40094,10000,Buffer[947],17,933241592
3,3439,26405,10000,Buffer[1009],22,-121447922
3,3467,27206,10000,Buffer[884],105,1251413944
3,3467,33791,10000,Buffer[760],53,-15517268
3,3487,33497,10000,Buffer[610],97,765864556
3,3511,26241,10000,Buffer[716],66,2006282620
3,3477,29323,10000,Buffer[1014],4,144013192
3,3966,39934,10000,Buffer[785],37,612744610
3,3521,26137,10000,Buffer[649],42,1297587117
3,3600,44938,10000,Buffer[812],121,1658755748
3,3482,29149,10000,Buffer[806],56,2128579858
3,3749,28081,10000,Buffer[959],75,1174246319
3,3520,32467,10000,Buffer[664],105,1450449822
3,3435,25819,10000,Buffer[895],95,1239834570
3,3457,28784,10000,Buffer[675],64,-1016003914
3,3434,26515,10000,Buffer[748],68,-831966419
3,3411,25144,10000,Buffer[728],18,967639513
3,3451,27515,10000,Buffer[780],85,1545805523
3,3415,25577,10000,Buffer[737],96,-1116647909
3,3446,30298,10000,Buffer[797],35,-277840046
3,3490,26454,10000,Buffer[583],98,1436674560
3,3491,36520,10000,Buffer[1022],94,1456476390
4,3897,34940,10000,Buffer[533],44,-1983707705
4,3898,36782,10000,Buffer[776],25,-1339819907
4,3910,36086,10000,Buffer[906],34,1535937864
4,3899,41952,10000,Buffer[637],54,1908163431
4,3896,36276,10000,Buffer[744],49,1972738832
4,4083,42758,10000,Buffer[1003],26,-2088316247
4,3898,35096,10000,Buffer[615],14,-361824554
4,3898,37071,10000,Buffer[837],101,702747536
4,3941,38195,10000,Buffer[778],105,-85549867
4,3897,37029,10000,Buffer[871],42,-1717430260
4,3899,36048,10000,Buffer[980],10,-1073928497
4,3948,36494,10000,Buffer[878],107,-1299459763
4,3901,38666,10000,Buffer[800],78,477671528
4,3906,40561,10000,Buffer[867],92,-1413076373
4,3900,36401,10000,Buffer[712],110,-1635840543
4,4871,39910,10000,Buffer[647],81,-1418302089
4,3898,36193,10000,Buffer[625],66,-1350176411
4,3897,36138,10000,Buffer[886],70,-596883272
4,3901,39487,10000,Buffer[541],65,152596536
4,3901,36164,10000,Buffer[893],12,-1696883295
4,3911,32741,10000,Buffer[957],13,-433716435
4,3911,37086,10000,Buffer[816],7,376158909
4,3912,36071,10000,Buffer[712],24,-1027412129
4,3904,37885,10000,Buffer[729],114,-1564525787
4,3899,43251,10000,Buffer[667],58,1068008480
4,3896,36129,10000,Buffer[543],7,84683034
4,4771,38960,10000,Buffer[877],6,257938479
4,3896,37183,10000,Buffer[865],46,-738321163
4,3897,36238,10000,Buffer[1011],23,1201488664
4,4725,40166,10000,Buffer[709],86,1298493458
4,3899,41721,10000,Buffer[750],35,-56965246
4,3899,40506,10000,Buffer[886],115,-1046483374
4,4949,36029,10000,Buffer[652],52,-1387185806
4,3919,37060,10000,Buffer[971],87,-1494299170
4,3901,36080,10000,Buffer[791],71,-1585817814
4,4778,36565,10000,Buffer[546],68,-137017668
4,3909,42235,10000,Buffer[605],94,756961482
4,3895,37673,10000,Buffer[751],115,-1519601202
4,4872,40449,10000,Buffer[978],104,-1739879667
4,3901,41462,10000,Buffer[865],26,-320295740
4,3909,36077,10000,Buffer[756],36,-1582416785
4,4465,40675,10000,Buffer[699],48,2004681398
4,3910,38663,10000,Buffer[769],111,-2061212168
4,3910,40562,10000,Buffer[579],73,-652121228
4,4102,46987,10000,Buffer[743],103,-1906192208
4,3902,42978,10000,Buffer[777],68,1711841739
4,3900,40376,10000,Buffer[813],26,-901749879
4,4521,36332,10000,Buffer[740],55,2046217790
4,4880,41155,10000,Buffer[604],40,1881546274
4,3900,36147,10000,Buffer[735],101,1205472016
4,5549,39180,10000,Buffer[669],62,397835709
4,3902,37082,10000,Buffer[865],107,-746618710
4,3899,36138,10000,Buffer[692],42,2047288396
4,5034,36620,10000,Buffer[961],11,1209810393
4,3910,39659,10000,Buffer[514],58,1957283824
4,3910,36300,10000,Buffer[986],29,69765229
4,4696,40555,10000,Buffer[867],124,-1994412250
4,3909,41742,10000,Buffer[670],22,-1189951955
4,3910,31333,10000,Buffer[673],102,276693974
4,4882,39101,10000,Buffer[597],107,-1600175140
4,3901,43582,10000,Buffer[882],11,1138286737
4,3903,37823,10000,Buffer[837],26,329348066
4,5466,38970,10000,Buffer[1018],104,1304401573
4,4231,37704,10000,Buffer[958],71,161365671
4,3897,40848,10000,Buffer[984],38,1430040461
4,5257,36340,10000,Buffer[985],54,-1337526973
4,3902,39167,10000,Buffer[929],13,-897222964
4,3899,36199,10000,Buffer[971],67,-1618242432
4,4630,39288,10000,Buffer[838],122,562536342
4,3956,38053,10000,Buffer[663],87,-578294923
4,3902,40929,10000,Buffer[821],55,821970783
4,4556,40564,10000,Buffer[560],72,1534970823
4,3906,42747,10000,Buffer[652],110,-786489178
4,3896,41060,10000,Buffer[546],112,1541466965
4,4443,40547,10000,Buffer[906],37,-904143771
4,3900,41719,10000,Buffer[808],116,-405216442
4,3902,40548,10000,Buffer[864],51,-1216526532
4,4661,36121,10000,Buffer[561],104,21023262
4,5154,39978,10000,Buffer[855],123,1144840264
4,3900,40507,10000,Buffer[695],119,-1577342480
4,5264,41856,10000,Buffer[833],6,11053766
4,3902,41578,10000,Buffer[606],41,-1011804174
4,3931,38979,10000,Buffer[901],34,1522660799
4,4570,40562,10000,Buffer[730],46,-1543076650
4,3911,43225,10000,Buffer[621],56,757912239
4,3900,41412,10000,Buffer[1016],0,-883018324
4,4891,40556,10000,Buffer[953],100,2126468579
4,3898,41625,10000,Buffer[896],75,1811748185
4,3901,36226,10000,Buffer[660],109,1792444607
4,4930,36103,10000,Buffer[1017],19,-140250171
4,3910,43194,10000,Buffer[883],78,-266084315
4,4215,41513,10000,Buffer[656],46,-904858270
4,4985,41556,10000,Buffer[572],95,631705060
4,3910,39425,10000,Buffer[714],74,387757612
4,3910,40553,10000,Buffer[651],116,1862435519
4,4566,36522,10000,Buffer[824],103,-360708317
4,3912,44606,10000,Buffer[989],1,-1158319245
4,3909,40681,10000,Buffer[891],37,394575127
4,4837,41546,10000,Buffer[827],85,1163430701
4,3899,38750,10000,Buffer[651],95,1364827771
5,3900,31063,10000,Buffer[898],34,1768481004
5,3898,32279,10000,Buffer[587],45,1849871051
5,3897,36047,10000,Buffer[604],54,-46586344
5,3900,36035,10000,Buffer[685],40,-455814636
5,3898,33945,10000,Buffer[799],62,513471104
5,3897,30986,10000,Buffer[534],38,-79905363
5,4871,39055,10000,Buffer[885],94,-245621598
5,3894,36678,10000,Buffer[841],73,1278411265
5,4943,39253,10000,Buffer[626],2,-794931671
5,4880,38624,10000,Buffer[579],33,383420523
5,3898,33616,10000,Buffer[718],33,-1953356634
5,3897,40451,10000,Buffer[853],71,-1675814236
5,4988,40559,10000,Buffer[578],115,-1116035807
5,3897,31753,10000,Buffer[614],16,725359866
5,3899,32024,10000,Buffer[728],114,150467927
5,4958,30773,10000,Buffer[592],77,2045146215
5,3908,43104,10000,Buffer[692],10,516892547
5,3907,35973,10000,Buffer[758],11,1461225387
5,5317,40351,10000,Buffer[785],108,-55265464
5,3912,41687,10000,Buffer[854],68,121776580
5,4881,39348,10000,Buffer[557],76,-1681596415
5,4885,40576,10000,Buffer[719],51,-1551035880
5,3920,42646,10000,Buffer[994],124,-641872244
5,3922,40584,10000,Buffer[767],53,-1055069355
5,5677,38888,10000,Buffer[689],66,-1974923907
5,3905,36880,10000,Buffer[841],6,-634210659
5,3905,38270,10000,Buffer[643],70,-1141843716
5,5026,33082,10000,Buffer[753],63,1291542957
5,3907,38112,10000,Buffer[763],47,452446802
5,3903,30762,10000,Buffer[749],60,1529046470
5,5540,38601,10000,Buffer[854],16,1114319945
5,3904,30905,10000,Buffer[529],105,1137313667
5,3907,40291,10000,Buffer[621],71,513875378
5,3913,30870,10000,Buffer[976],80,1749119255
5,3912,31256,10000,Buffer[533],72,720323040
5,3902,30967,10000,Buffer[687],6,-392859924
5,5302,36202,10000,Buffer[625],74,376165190
5,4885,39716,10000,Buffer[840],80,1004060187
5,4871,38573,10000,Buffer[964],28,1360532047
5,4704,40479,10000,Buffer[987],5,1231333053
5,3899,38422,10000,Buffer[693],124,158642887
5,3896,31536,10000,Buffer[893],90,43608683
5,3897,32850,10000,Buffer[583],33,-1846385815
5,3894,31417,10000,Buffer[630],68,171135436
5,3904,40449,10000,Buffer[778],57,-389201260
5,5136,40215,10000,Buffer[639],22,-651503714
5,3902,43272,10000,Buffer[1007],2,-1697826451
5,3897,32689,10000,Buffer[527],1,-394137188
5,6154,34559,10000,Buffer[988],121,-1814189618
5,4872,39745,10000,Buffer[970],19,972959101
5,3900,40696,10000,Buffer[854],101,-315052998
5,5893,41959,10000,Buffer[620],79,-68912772
5,4876,41480,10000,Buffer[775],65,2113446103
5,4870,41366,10000,Buffer[784],111,-217906171
5,3897,33353,10000,Buffer[760],25,-1341612912
5,3904,41399,10000,Buffer[730],97,-1646785698
5,3911,31033,10000,Buffer[710],88,-1939318716
5,3896,32896,10000,Buffer[715],85,1025715370
5,3898,32696,10000,Buffer[928],25,-1700131822
5,3897,41776,10000,Buffer[684],39,-1208182314
5,3898,32047,10000,Buffer[952],117,585213276
5,4869,40313,10000,Buffer[1002],12,-1103724694
5,4870,36699,10000,Buffer[779],31,-870746939
5,4871,39883,10000,Buffer[871],75,-1614202132
5,4874,41710,10000,Buffer[966],2,-595069288
5,3910,33153,10000,Buffer[926],97,-2097900804
5,3904,41620,10000,Buffer[650],114,-1594141801
5,4869,31928,10000,Buffer[720],0,-1825863016
5,3898,31282,10000,Buffer[772],65,-1722960732
5,4871,39560,10000,Buffer[899],29,-124859565
5,4873,41776,10000,Buffer[861],61,1955909867
5,3899,36143,10000,Buffer[873],87,-297185177
5,3905,37348,10000,Buffer[925],103,-842069263
5,3895,30930,10000,Buffer[979],46,1654225177
5,3915,31204,10000,Buffer[687],112,1954553620
5,4457,42644,10000,Buffer[543],51,-1781852001
5,4875,42152,10000,Buffer[669],29,527866756
5,3911,47998,10000,Buffer[835],72,-436783790
5,3912,50558,10000,Buffer[581],123,49788837
5,3904,31432,10000,Buffer[930],61,1776202462
5,5682,65898,10000,Buffer[632],77,-248418867
5,3898,56465,10000,Buffer[696],68,-1121323758
5,4678,68040,10000,Buffer[767],121,-1284020799
5,3917,48966,10000,Buffer[821],122,-2849654
5,3899,41714,10000,Buffer[788],65,2055557667
5,3902,31624,10000,Buffer[1011],6,854703253
5,3901,40468,10000,Buffer[808],107,1857254375
5,3903,41876,10000,Buffer[914],81,-1401735578
5,3960,42953,10000,Buffer[606],66,1469738868
5,3902,40416,10000,Buffer[574],45,-1166178596
5,3905,40892,10000,Buffer[566],19,-1687218452
5,4875,46277,10000,Buffer[871],39,-1897097811
5,3902,41362,10000,Buffer[873],109,-107906438
5,4849,41285,10000,Buffer[883],55,-667464756
5,3902,44550,10000,Buffer[615],27,-382618337
5,3903,41205,10000,Buffer[651],52,-1997302841
5,4877,39186,10000,Buffer[696],98,1019187620
5,4256,47388,10000,Buffer[655],68,-116302822
5,4626,49111,10000,Buffer[709],68,1810468523
5,3899,41697,10000,Buffer[629],10,-351174287
6,3899,31845,10000,Buffer[598],61,-7930537
6,3897,33529,10000,Buffer[778],89,904607786
6,3908,31422,10000,Buffer[688],14,-2146691300
6,3896,40319,10000,Buffer[738],46,763008272
6,4045,36963,10000,Buffer[751],80,-1531502486
6,3898,38313,10000,Buffer[770],31,167379599
6,3898,40569,10000,Buffer[617],73,1326558823
6,3899,44770,10000,Buffer[994],123,916589249
6,4081,45510,10000,Buffer[657],46,1248250753
6,3900,31405,10000,Buffer[584],71,723860252
6,3912,41459,10000,Buffer[552],81,2102782171
6,3900,40329,10000,Buffer[803],45,1126404318
6,3901,40127,10000,Buffer[604],8,-1355742350
6,3902,46027,10000,Buffer[663],1,-675385609
6,3901,40428,10000,Buffer[742],108,698109526
6,3967,44452,10000,Buffer[529],32,436589643
6,4090,36585,10000,Buffer[698],68,445765496
6,4994,44061,10000,Buffer[788],124,-428636991
6,3897,40683,10000,Buffer[776],5,-1992270939
6,4148,51594,10000,Buffer[530],37,1274884024
6,3897,40400,10000,Buffer[978],5,970118160
6,4082,40390,10000,Buffer[973],95,-1094562002
6,3896,40978,10000,Buffer[713],36,-1712064010
6,3895,40546,10000,Buffer[512],66,-1914037583
6,3903,41894,10000,Buffer[803],123,327771414
6,3895,42556,10000,Buffer[632],45,-2015339666
6,3896,40346,10000,Buffer[706],15,1865186622
6,4871,42376,10000,Buffer[693],64,-1356792785
6,4551,42344,10000,Buffer[923],103,51742170
6,3897,32604,10000,Buffer[861],19,1598274453
6,3898,32152,10000,Buffer[692],110,-1377645657
6,3900,42371,10000,Buffer[550],100,1260486993
6,3897,41633,10000,Buffer[555],59,-748030321
6,3896,41591,10000,Buffer[554],100,-1638721633
6,4006,41199,10000,Buffer[595],27,2026938045
6,3897,32160,10000,Buffer[918],50,1279802775
6,3901,31484,10000,Buffer[987],15,1356939062
6,3900,33139,10000,Buffer[574],99,138120443
6,3900,40357,10000,Buffer[538],113,-1633650438
6,3899,37295,10000,Buffer[574],76,1981076116
6,4651,43112,10000,Buffer[925],108,1335490725
6,3905,37016,10000,Buffer[730],95,-708334477
6,3900,36883,10000,Buffer[637],113,-1244661048
6,4137,34877,10000,Buffer[970],109,-636580043
6,3907,41065,10000,Buffer[921],124,-1013525788
6,3902,40363,10000,Buffer[811],74,-747041545
6,3901,43126,10000,Buffer[839],8,-821638371
6,3896,43150,10000,Buffer[949],110,-1575034423
6,3898,41883,10000,Buffer[953],61,1390215960
6,3897,44913,10000,Buffer[666],60,1483801049
6,3904,41486,10000,Buffer[650],6,262341744
6,4614,41478,10000,Buffer[759],117,1162817687
