runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.image.editableimage,param.start.vector2,param.finish.vector2,param.color3.color3,param.transparency.float,param.imagecombinetype.enumitem1,29989,2259994,10,EditableImage,82; 78,198; 229,0.0901961; 0.937255; 0.776471,0.6000000000000001,Enum.ImageCombineType.BlendSourceOver
1,30036,2079970,10,EditableImage,115; 123,130; 196,0.129412; 0.313726; 0.439216,0.2,Enum.ImageCombineType.AlphaBlend
1,20024,2039969,10,EditableImage,43; 90,207; 171,0.568627; 0.0235294; 0.247059,0.9,Enum.ImageCombineType.Overwrite
1,50013,2120017,10,EditableImage,84; 40,235; 210,0.0941176; 0.117647; 1,0.6000000000000001,Enum.ImageCombineType.AlphaBlend
1,29989,3510016,10,EditableImage,55; 34,222; 184,0.447059; 0.243137; 0.486275,0,Enum.ImageCombineType.Add
1,20024,2459996,10,EditableImage,114; 80,147; 227,0.309804; 0.215686; 0.878431,0.8,Enum.ImageCombineType.Add
1,60024,2800022,10,EditableImage,9; 90,189; 134,0.639216; 0.243137; 0.121569,0.9,Enum.ImageCombineType.AlphaBlend
1,29989,1830003,10,EditableImage,99; 120,241; 141,0.545098; 0.843137; 0.654902,0.8,Enum.ImageCombineType.Multiply
1,49966,2569985,10,EditableImage,100; 81,141; 226,0.862745; 0.713726; 0.431373,0.30000000000000004,Enum.ImageCombineType.Multiply
1,80001,1300034,10,EditableImage,98; 125,193; 168,0.137255; 0.831373; 0.101961,0.4,Enum.ImageCombineType.AlphaBlend
1,40001,2339995,10,EditableImage,50; 98,195; 198,0.14902; 0.937255; 0.509804,0.4,Enum.ImageCombineType.Overwrite
1,60024,2170029,10,EditableImage,62; 7,213; 170,0.313726; 0.980392; 0.862745,0.7000000000000001,Enum.ImageCombineType.BlendSourceOver
1,59978,2019993,10,EditableImage,5; 87,144; 160,0.247059; 0.490196; 0.180392,0.8,Enum.ImageCombineType.Overwrite
1,40001,2670009,10,EditableImage,50; 64,242; 178,0.901961; 0.701961; 0.0392157,0.7000000000000001,Enum.ImageCombineType.Overwrite
1,29989,1910003,10,EditableImage,9; 126,151; 247,0.447059; 0.482353; 0.00784314,0.2,Enum.ImageCombineType.BlendSourceOver
1,29989,1439965,10,EditableImage,82; 120,143; 194,0.243137; 0.235294; 0.25098,0.8,Enum.ImageCombineType.BlendSourceOver
1,29989,2339995,10,EditableImage,76; 80,242; 185,0.0745098; 0.756863; 0.207843,0.8,Enum.ImageCombineType.BlendSourceOver
1,29989,2720021,10,EditableImage,60; 34,207; 227,0.854902; 0.917647; 0.823529,0.2,Enum.ImageCombineType.Multiply
1,29989,2169982,10,EditableImage,35; 21,184; 158,0.682353; 0.568627; 0.0980392,0.2,Enum.ImageCombineType.Overwrite
1,40001,2510008,10,EditableImage,21; 30,233; 194,0.0117647; 0.666667; 0,0,Enum.ImageCombineType.Multiply
1,29989,1470000,10,EditableImage,86; 70,146; 134,0.713726; 0.870588; 0,0.30000000000000004,Enum.ImageCombineType.BlendSourceOver
1,29989,1710002,10,EditableImage,53; 80,171; 200,0.521569; 0.537255; 0.788235,0.7000000000000001,Enum.ImageCombineType.BlendSourceOver
1,29989,2679974,10,EditableImage,85; 54,208; 225,0.368627; 0.682353; 0.631373,0.8,Enum.ImageCombineType.AlphaBlend
