runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.image.editableimage,param.start.vector2,param.finish.vector2,param.color3.color3,param.transparency.float,param.imagecombinetype.enumitem1,29989,13690023,10,EditableImage,590; 152,1959; 1234,0.0392157; 0.866667; 0.764706,0.8,Enum.ImageCombineType.BlendSourceOver
1,29989,11469983,10,EditableImage,493; 563,1078; 1754,0.768627; 0.309804; 0.0392157,0.2,Enum.ImageCombineType.AlphaBlend
1,40001,14710008,10,EditableImage,704; 188,1760; 1395,0.905882; 0.45098; 0.639216,0.6000000000000001,Enum.ImageCombineType.Add
1,29989,12149988,10,EditableImage,388; 588,1896; 1443,0.882353; 0.752941; 0.647059,0.5,Enum.ImageCombineType.AlphaBlend
1,50013,4550024,10,EditableImage,839; 1022,1285; 1526,0.552941; 0.513726; 0.0588235,0.8,Enum.ImageCombineType.AlphaBlend
1,29989,13120007,10,EditableImage,169; 634,1775; 1337,0.0862745; 0.690196; 0.603922,0.9,Enum.ImageCombineType.AlphaBlend
1,30036,12039999,10,EditableImage,833; 564,1641; 1953,0.760784; 0.831373; 0.027451,0.8,Enum.ImageCombineType.AlphaBlend
1,20024,12259977,10,EditableImage,474; 429,1418; 1837,0.478431; 0.305882; 0.164706,0.30000000000000004,Enum.ImageCombineType.Overwrite
1,69989,13979991,10,EditableImage,971; 55,1552; 1485,0.380392; 0.027451; 0.878431,0.4,Enum.ImageCombineType.Multiply
1,40001,22669975,10,EditableImage,242; 369,1933; 1879,0.0313726; 0.886275; 0.984314,0.9,Enum.ImageCombineType.Add
1,29989,16330043,10,EditableImage,434; 882,1867; 1847,0.392157; 0.737255; 0.105882,0.7000000000000001,Enum.ImageCombineType.Add
1,20024,11070027,10,EditableImage,716; 360,1942; 1453,0.235294; 0.854902; 0.827451,0.5,Enum.ImageCombineType.BlendSourceOver
1,29989,9019999,10,EditableImage,697; 720,1965; 1056,0.870588; 0.376471; 0.329412,0.7000000000000001,Enum.ImageCombineType.AlphaBlend
