runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.a.integer
8,4418,43278,250000,3041737334990524
8,4451,39450,250000,930061603440728
8,4447,41182,250000,1618311894250764
8,4461,39270,250000,1939146489132725
8,5117,48426,250000,4682197491875304
8,4620,53383,250000,4884314821604355
8,4610,44695,250000,7209711902681536
8,4963,49904,250000,2811839385637373
8,7271,45594,250000,260678978470145
8,6480,56634,250000,5027654529398198
8,4641,46103,250000,7317598028799430
8,4409,39289,250000,2877978144982801
8,4641,39177,250000,5195684526900945
8,4457,41275,250000,3738153431612290
8,4770,39139,250000,7989154460478301
8,4702,41553,250000,1175287514153199
8,4659,39981,250000,3952993714890705
8,4826,38991,250000,1887626903017220
8,4502,41736,250000,5857459413456043
8,4450,43344,250000,3223656800447188
8,4369,56411,250000,5115318799906501
8,4332,38929,250000,7107947819675772
8,4681,42654,250000,56230630285397
8,4839,39702,250000,2019566936441059
8,5060,45083,250000,1800418696002312
8,4390,41419,250000,4349310922920196
8,4693,42823,250000,3881007669375793
8,4438,38289,250000,6333279963394119
8,4942,49755,250000,3603818389670849
8,4448,43452,250000,2746603851879935
8,4941,42415,250000,4912824055958890
8,4924,40980,250000,4234635615118911
8,5655,38974,250000,1719544470695079
8,4434,40740,250000,8912570921298386
8,4782,39091,250000,354937888096837
8,4482,40576,250000,5259063830891450
8,4693,39908,250000,4898091395018679
8,4567,41533,250000,949305468568697
8,4538,37784,250000,4113844166987324
8,4702,45487,250000,8803742745757811
8,4446,40441,250000,30697423333166
8,4459,43936,250000,4317015033785967
8,4690,44233,250000,2300679493280645
8,15575,52633,250000,6082263114626792
8,4711,41267,250000,4572301881656982
8,5053,40515,250000,7209038371977253
8,4483,43330,250000,3953011566022118
8,4340,40585,250000,3847154674268256
8,4433,41312,250000,1368337996789456
8,4604,44289,250000,347858356591295
8,5175,50004,250000,5262474468887343
8,6572,45430,250000,2673551497918838
8,4482,43640,250000,1082089736720439
8,4444,41244,250000,276931338411730
8,6750,44379,250000,5060514591531143
8,5366,44493,250000,914382036448760
8,4978,45343,250000,4227336111749887
8,4510,44963,250000,6467689146473327
8,4817,43587,250000,5024356552727540
8,4655,43921,250000,3619905784994588
8,4550,41083,250000,6524128765898778
8,4629,44398,250000,6112820164985824
8,4842,55019,250000,2251457948621713
8,4546,44256,250000,8587563265159009
8,4685,49445,250000,1045343526200957
8,4597,38371,250000,3571332019780109
8,4586,40989,250000,4140203922259872
8,4581,39692,250000,4268538449170549
8,4572,39680,250000,5503650775670130
8,4582,39762,250000,1176651542682006
8,4403,38430,250000,6626707004288040
