runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.a.integer
13,4794,26979,250000,7333015701340173
13,4310,26792,250000,4486769169094716
13,4622,26769,250000,4769937795226439
13,4922,26693,250000,705040760782810
13,4393,26762,250000,4228703810163190
13,4693,26637,250000,3120807081917651
13,4894,26854,250000,5906461542923156
13,4873,26993,250000,7117695953798084
13,3957,26726,250000,420929737122638
13,4289,26863,250000,8669641132782425
13,4516,26683,250000,5746477492228848
13,4836,26727,250000,8760868164007528
13,4303,26671,250000,5393882746482758
13,4589,26770,250000,5963770017624716
13,4876,26765,250000,3755833424554210
13,4448,26765,250000,4409378847463113
13,4657,26589,250000,8952532502049968
13,4552,26836,250000,3954876010884047
13,4451,26803,250000,5819908093759111
13,3901,28122,250000,3791929080438902
13,4244,26668,250000,6971384635549254
13,4539,26820,250000,3056557121050297
13,4814,26643,250000,3213352833541484
13,3902,26799,250000,2850937828765603
13,4614,26746,250000,8622089528303959
13,4102,26857,250000,3336167785733758
13,4403,26751,250000,2893087148230210
13,4783,26619,250000,8030764007651518
13,4196,26736,250000,2551440695455905
13,4502,26690,250000,986036103475026
13,4764,26754,250000,5732379673903195
13,4252,26763,250000,4082240047253408
13,4553,26875,250000,5309850404334206
13,4890,26683,250000,949092259846234
13,4336,26740,250000,7717067380476632
13,3898,26790,250000,1582696636779916
13,4872,26885,250000,4736772112474590
13,4454,26784,250000,4720561597501619
13,4717,26741,250000,1806511209054586
13,4266,26679,250000,7943642502641890
13,3898,26645,250000,92190733585372
13,4705,26711,250000,3196504356451494
13,4385,26728,250000,2991203060918487
13,4582,26978,250000,4993777975696725
13,4852,26680,250000,7552855545747104
13,4394,26838,250000,6550330342907698
13,4628,26643,250000,6053962868477462
13,4874,26840,250000,1121342099346926
13,4423,26714,250000,2140178575265729
13,4740,26623,250000,6834576826784017
13,4196,26748,250000,5006700161736734
13,3946,26567,250000,8599324568576454
13,3992,26735,250000,13055625889055
13,4313,26686,250000,982109621471830
13,4585,26850,250000,7092080900785805
13,4892,26791,250000,7980612583633734
13,4361,26663,250000,7080653572647884
13,4706,26756,250000,2001315249954664
13,4891,27187,250000,401197645203075
13,4442,26991,250000,7152520579998668
13,4742,26784,250000,1977664648782036
13,4237,26857,250000,7572446316286227
13,4557,26973,250000,773524062469930
13,4883,26759,250000,7128004100153661
13,4323,26655,250000,4280967174406864
13,4610,26702,250000,8344872636316372
13,4872,26650,250000,7105495487697660
13,4406,26952,250000,3174602694607499
13,4731,26585,250000,6685924029983255
13,4925,26907,250000,3830943803896054
13,4522,26789,250000,7399852251584150
13,3924,26652,250000,3808129190140739
13,4276,26578,250000,3686786499165213
13,4572,26764,250000,8336464804479586
13,4842,26623,250000,6308109372153482
13,4382,26679,250000,3705234250580951
13,4632,26771,250000,3357060984476118
13,4622,26711,250000,8055660002206495
13,4398,26744,250000,6215598613535165
13,4755,26704,250000,2402330962585233
13,4187,26767,250000,5815402135754864
13,4491,26566,250000,833358817710586
13,4919,26617,250000,5804038593957075
13,4266,26851,250000,2409361340665456
13,3901,26663,250000,8412289071443724
13,3905,26735,250000,6327863778387924
13,4338,26790,250000,6653637275386456
14,4507,26561,250000,5907242520039721
14,4710,26544,250000,338948612929920
14,3901,26578,250000,8672888255111955
14,4591,26594,250000,8695460334133053
14,4081,26616,250000,8226058195316354
14,4414,26513,250000,7496778148980060
14,4671,26589,250000,2329218304402773
14,4164,26717,250000,4944572303183954
14,3905,26580,250000,6877261925504840
14,4716,26597,250000,3660556892006514
14,4237,26614,250000,1916885407327077
14,3975,26550,250000,3154132755529061
14,4709,26611,250000,3598323200194920
14,4316,26656,250000,735596153008883
14,3898,26641,250000,5877739807849259
14,3902,26516,250000,8293663235098724
14,3959,26920,250000,7882742211605202
14,4749,26842,250000,5969674377544126
14,4190,26918,250000,8779969941248755
14,4470,26870,250000,7627431895352284
14,4782,26699,250000,7186010425925358
14,4256,26926,250000,6617517779691768
14,3900,26903,250000,6631029062149561
14,4900,26842,250000,490658171805468
14,4348,26826,250000,7844066392466193
14,4630,26791,250000,453757965523499
14,3904,27035,250000,6842820944863984
14,3963,26878,250000,1088513189316745
14,3908,26810,250000,8861732333693411
14,4238,26866,250000,6763198208109308
14,4490,26779,250000,3138565879031123
14,3981,26698,250000,6925144604547002
14,3899,26762,250000,1493641269434774
14,4669,26691,250000,6828960185105119
14,4868,26864,250000,6662363070580559
14,3957,26741,250000,6978903638716653
14,3906,26817,250000,8975466307704446
14,4596,26943,250000,8103773826453903
14,4429,26889,250000,117233396571123
14,4714,26703,250000,7985423630647335
14,4237,26838,250000,6524480360125192
14,3952,26862,250000,5484089745596585
14,4719,26680,250000,1384700092842417
14,4300,26734,250000,7489967219464728
14,3898,26911,250000,5884726438149092
14,4080,26771,250000,6292304765460289
14,4380,26703,250000,922150998510
14,4721,26646,250000,5286140400287067
14,4868,26804,250000,422689681143628
14,4457,26781,250000,6685777301948770
14,4762,26755,250000,1037577651313057
14,3897,26682,250000,6709618498858322
14,4524,26680,250000,3609654443141431
14,4790,26767,250000,2896490382277867
14,4305,26849,250000,2402316147825624
14,4619,26813,250000,2759153782129467
14,4891,26818,250000,251716382385085
14,3905,26841,250000,2227664195683709
14,3906,26767,250000,5964461552143937
14,3951,26645,250000,487915074902312
14,4500,26779,250000,1378375522305513
14,4765,26709,250000,6605922001859450
14,3901,26735,250000,6109341247441534
14,3900,26795,250000,4606246171908132
14,4834,26726,250000,4053790516688520
14,4383,26764,250000,479727522663375
14,3902,26817,250000,4826297693291589
14,4877,26826,250000,8776260720521876
14,4415,26880,250000,4526958732399798
14,4703,26799,250000,3371149943902036
14,4184,26773,250000,1387598609086829
14,3952,26893,250000,5340457955695992
14,4784,26928,250000,2647873819219726
14,4279,27021,250000,5027521864542492
14,4559,26805,250000,8975181335642088
14,4849,26771,250000,4096128700511461
14,4381,26723,250000,512758862746672
14,4690,26714,250000,7304659699556319
14,4131,26803,250000,5571650887163492
14,4433,26766,250000,3317543287341824
14,3898,26794,250000,5645152550250181
14,4205,26849,250000,2216406118562397
14,3906,26663,250000,6933065448074413
14,4855,26775,250000,487416801066822
14,4309,26784,250000,8320536451415861
14,4585,26824,250000,541988616781173
14,4071,26706,250000,1794842341537720
14,4365,26669,250000,381960976715393
14,4686,26636,250000,612859704844053
14,4189,26757,250000,3252348640368759
14,4443,26665,250000,8661795767003849
14,4726,26757,250000,3248509319685578
14,4228,26752,250000,8190717486410453
14,4493,26933,250000,7854355542867152
14,4824,26836,250000,8805820656130638
14,4348,26684,250000,1134081575494852
14,4595,26788,250000,5272276210006194
14,3902,26765,250000,6160481985207876
14,3906,26852,250000,2011065056919462
14,4678,26759,250000,3964582193743672
15,3401,27421,250000,7950572236375829
15,3551,27503,250000,7539852473983777
15,3400,27926,250000,1684509739121610
15,3497,27213,250000,4716570974710465
15,3432,27976,250000,8822259132659271
15,3409,27900,250000,1864486280820780
15,3391,27031,250000,4145840804375232
15,3518,27473,250000,2911508369120873
15,3479,27809,250000,4835278660198351
15,4749,26519,250000,6831759296662040
15,3468,26549,250000,6727334949785726
15,3310,26827,250000,1140408314650642
15,3329,26614,250000,7867941758921258
15,3514,26718,250000,7581285871935232
15,3310,26561,250000,8424499127953288
15,3319,26577,250000,1064734027562518
15,3313,26533,250000,3671819906288851
15,3348,26456,250000,5654261417457555
15,3336,26707,250000,3072023394618954
15,4487,26469,250000,3905321488230258
15,3295,26818,250000,3157484724025401
15,3357,26710,250000,3876679036584735
15,3756,26675,250000,8375954048457960
15,3411,26659,250000,2600851670880802
15,3333,26619,250000,7967337143010389
15,3522,26743,250000,1241715216379375
15,3286,26580,250000,7465940010817405
15,3342,26745,250000,5096423376076222
15,3458,26871,250000,4522169171778974
15,3315,27120,250000,792028773297378
15,3402,26527,250000,4958755390531202
15,3699,26543,250000,2028584253578157
15,3310,26620,250000,42688200846401
15,3360,26781,250000,772592975303778
15,3421,26595,250000,6412717458000611
15,3324,26567,250000,7758200129788912
15,3353,26678,250000,4942687338379338
15,3616,26582,250000,6698665515258178
15,3384,26820,250000,8690473576445295
15,3337,26624,250000,4186433618694020
15,3365,26602,250000,8844992673789237
15,3348,26644,250000,3624188975651907
15,3409,26949,250000,4755097585511847
15,3553,26590,250000,3012610295574607
15,3337,26626,250000,2107639301383547
15,3362,26540,250000,4008681076707625
15,3396,26690,250000,3366018932017091
15,3349,26588,250000,163396432894837
15,3389,26604,250000,1473898873779136
15,3490,26761,250000,5114135663743294
15,3422,26735,250000,6990340647255850
15,3354,26594,250000,3305732556428837
15,3429,26466,250000,4898379569975459
15,3405,26520,250000,5941198958424542
15,3340,27026,250000,2993359262464893
15,3471,26481,250000,6316511450595065
15,3420,26511,250000,1236890360757006
15,3336,26628,250000,3214625005823844
15,3340,26562,250000,6934047712208960
15,3286,26574,250000,2385040090536263
15,3391,26637,250000,1496945002346047
15,3459,26511,250000,3873607821805456
15,3486,26551,250000,8762467644827829
15,3312,26580,250000,6878929582205222
15,3378,26598,250000,8215255143387787
15,3443,26631,250000,3883284609537399
15,3349,26626,250000,8234878126702144
15,3592,26489,250000,7016075548319550
15,3358,26839,250000,1972560538898790
15,3361,26823,250000,4667013831419523
15,3343,26639,250000,8658838094884279
15,3339,26631,250000,2996968052198696
15,3386,26569,250000,497461150949347
15,3532,26616,250000,1511258915870197
15,3355,26602,250000,4396652478147004
15,3352,27382,250000,3945565882976179
15,3338,26492,250000,1307596019617306
15,3338,26676,250000,3192814999542504
15,3353,26603,250000,1236359002223397
15,3607,28151,250000,8021537003440238
15,3554,27926,250000,1957875199921974
15,3380,28189,250000,599529557786792
15,3446,27884,250000,7763674668096906
15,3468,27935,250000,278664296563836
15,3375,27757,250000,542401215227245
15,3614,27789,250000,534807737178009
15,3432,28166,250000,4082270530692900
15,3481,27911,250000,198813608740396
15,3396,28069,250000,1250403262022775
15,3416,28058,250000,5432120373943215
15,3432,27913,250000,3446462606504799
15,3529,27949,250000,805924355704874
15,3368,27419,250000,5624684067813637
15,3379,26945,250000,2939247454844194
15,3443,26627,250000,5654845474966104
15,3353,26615,250000,1378329625745715
15,3386,26796,250000,802177458877516
15,3311,26549,250000,891466976860827
15,3315,26572,250000,5809421642766543
15,3394,26540,250000,3974944726720249
16,4231,26654,250000,3733590803113993
16,3909,26614,250000,5284586820180831
16,4830,26776,250000,1531761906808244
16,4334,26906,250000,7858604818761274
16,4615,26745,250000,8559036455622430
16,4120,26653,250000,1742641385947057
16,4416,26873,250000,3300712492576283
16,4703,26745,250000,564818400774421
16,4201,26784,250000,23821523431595
16,4495,26680,250000,962055457259138
16,4711,26659,250000,2532028767938377
16,4282,26737,250000,2995728301074510
16,4576,26757,250000,4735467864136833
16,4679,26761,250000,2665489238346448
16,4368,26899,250000,7977309229973665
16,4658,26767,250000,7684250302944781
16,4872,26902,250000,4831697107954912
16,4443,26776,250000,948440138775797
16,4735,26668,250000,8386830397280183
16,3905,26739,250000,170522324018233
16,4520,26637,250000,6568096397204926
16,4719,26622,250000,5300433706307574
16,4303,26761,250000,1602915210722635
16,4607,26829,250000,4780305785420594
16,4900,26679,250000,8843187452045944
16,3903,26650,250000,4323904547586383
16,4678,26697,250000,2648216094358237
16,4163,26906,250000,8223321588230113
16,3907,26696,250000,7292053949374912
16,4748,26757,250000,5951672364789505
16,4251,26621,250000,2505353750305126
16,4540,26832,250000,1331072875913690
16,4845,27562,250000,6131185604346969
16,3910,26741,250000,5401316739389098
16,4611,26715,250000,6951231420313892
16,3956,26762,250000,6197138998533979
16,4393,26678,250000,679892830752876
16,3905,26665,250000,7594905961045444
16,4177,26770,250000,5832216619641625
16,4468,26732,250000,1263250552430117
16,4895,26627,250000,3149566952639653
16,4258,26625,250000,6236263536914536
16,4550,26591,250000,1633951375137289
16,4719,26607,250000,2940025255329781
16,4336,26898,250000,8763597398104405
16,4622,26747,250000,5828725803013929
16,4611,26801,250000,6116756082381568
16,4411,27047,250000,5674748631835238
16,4692,26962,250000,3797406303181306
16,3907,26777,250000,1658366476351521
16,4538,26763,250000,3203717010812321
16,4775,26819,250000,7837217994280698
16,4271,26873,250000,4318966643431352
16,4606,26810,250000,6144348440296085
16,4847,26542,250000,843848083196033
16,3904,26752,250000,5468331631692025
16,4675,26643,250000,5644929780361285
16,4900,26745,250000,4259510412787812
16,4419,26753,250000,173924693501544
16,4744,27265,250000,2546523233295966
16,4195,26884,250000,987972083276906
16,4497,26750,250000,8298220275623721
16,4837,26753,250000,3401421292746496
16,4290,26711,250000,2614339576517391
16,3899,26767,250000,1468564330610219
16,3909,26933,250000,7537180974898540
16,4365,26548,250000,4697853302050768
16,4648,26639,250000,3437513102786338
16,4157,26753,250000,6779319352521306
16,4442,26759,250000,2908737475389260
16,4730,26666,250000,5433853388525126
16,4251,27077,250000,8324921006523763
16,4524,26672,250000,438862998997784
16,3902,26788,250000,2394133496449142
16,4305,26766,250000,6371875252832101
16,3907,26838,250000,5309475941423999
16,4921,26695,250000,8070137177630634
16,4380,26931,250000,4333143528941338
16,4670,26693,250000,8960863969925059
16,3902,26684,250000,7493061511463201
16,4468,26828,250000,5229917068221551
16,4744,26760,250000,5635860765329216
16,4244,26695,250000,8103830471391052
16,4543,26765,250000,7548993588556900
16,4842,26653,250000,6516251046741143
16,3898,26582,250000,5827697948555263
16,4623,26691,250000,8107120401277942
16,4884,26706,250000,4001373045724064
16,4401,26688,250000,2381858750704542
16,4727,26867,250000,7596224869947368
16,4170,26554,250000,8864272445819704
16,3898,27037,250000,5003436869576606
16,4934,26894,250000,1786705089669686
16,4226,26810,250000,3918578276852106
16,4652,26734,250000,7931192991899860
16,4847,26909,250000,5840598996680787
16,3905,26737,250000,8960251608308266
16,4632,26841,250000,443630984135107
16,5033,26756,250000,4359811564608939
16,4409,26934,250000,2310872114222022
17,4006,38795,250000,4607712266613523
17,3779,38268,250000,2026673098068720
17,3847,48522,250000,7524327650927494
17,3697,40723,250000,3761491331532258
17,3849,59292,250000,970768095190990
17,4030,49562,250000,6076750190195587
17,4234,58111,250000,226797565503520
17,3745,39897,250000,6056738135935491
17,3834,37092,250000,2073037469432429
17,3883,40086,250000,1776636520239420
17,3872,43645,250000,6127925036728752
17,4148,33025,250000,4537100701196732
17,3934,40537,250000,7628169098235304
17,4243,35074,250000,6103565620943742
17,4362,41962,250000,7199151114484051
17,3836,35457,250000,2260974038013950
17,3932,36858,250000,5041055440467901
17,5038,36565,250000,7955919004005699
17,3879,49296,250000,4397978757405876
17,4400,45260,250000,2277435729537247
17,3955,40515,250000,5592448524164469
17,3885,42971,250000,2796483405453619
17,5594,38181,250000,6173613385584610
17,4051,34377,250000,5744459438398521
17,3974,32145,250000,8361824342499249
17,3623,34035,250000,3547410301625207
17,4089,35218,250000,7608690782238534
17,3737,36775,250000,2832593698679923
17,3822,34513,250000,4145723462930698
17,4024,37374,250000,5490502527643370
17,4370,37322,250000,8976415964493689
17,5098,36701,250000,2761983879818676
17,4459,38444,250000,4385606135854009
17,3849,35793,250000,6077336599954884
17,3689,34360,250000,5380973937669337
17,4023,34673,250000,1330889067844027
17,4253,35214,250000,5394172015659733
17,6978,57843,250000,2270854734499734
17,4583,58411,250000,5525383818732217
17,3857,53445,250000,7509707471019008
17,4302,37327,250000,4134403460492141
17,4435,34859,250000,8275887232269281
17,4136,33015,250000,1812959315793929
17,3862,57765,250000,8323984044109734
17,4444,44780,250000,5032242104823959
17,5405,41429,250000,1751101116023683
17,3687,32413,250000,2090669513310105
17,4074,31704,250000,5060856402034028
17,4161,34575,250000,4503807822641372
17,3956,49871,250000,7121442740812251
17,4358,42500,250000,8609558411160308
17,3958,38563,250000,8681907348749142
17,4070,39721,250000,4696003825751315
17,4348,39399,250000,1654235711758064
17,3984,39611,250000,6906774068421841
17,3822,34652,250000,2895742788678572
17,3848,38337,250000,6051310541807981
17,4035,35985,250000,570210762566190
17,3773,39241,250000,4395581365624917
17,4155,43067,250000,4638974887735996
17,5216,55271,250000,3479113853939364
17,4093,43633,250000,4241263649782376
17,3845,52634,250000,7972632588786461
17,4146,35785,250000,1586625592957867
17,3848,35548,250000,6415794497933411
17,4295,34581,250000,479432589650140
17,4346,34665,250000,3905753084668123
17,4166,40168,250000,1060492176486816
17,6268,38032,250000,1293861248210083
17,7188,39349,250000,738227378285458
17,5116,34187,250000,7016261037787209
17,4315,35610,250000,5876097008421126
17,4169,41301,250000,5697224758634835
17,4299,36344,250000,8909250133771730
17,3664,36282,250000,7638163061806525
17,4396,37959,250000,3446475629715432
17,4002,37983,250000,2760283821407421
17,6015,53236,250000,8019823607506080
17,4244,37079,250000,3150097990902264
17,3864,38411,250000,8831255353454793
17,4332,36368,250000,459752540644703
17,5107,58999,250000,242000389513378
17,3990,42667,250000,7897936224439335
17,4252,46313,250000,5961060074960877
17,4157,35445,250000,8661313086074297
17,3910,37557,250000,3659227330812256
17,3840,37590,250000,3262982240522105
17,3870,34524,250000,3652892994266788
17,3731,43422,250000,6977004395510619
17,4226,36675,250000,3165119949249923
17,4194,44955,250000,1699109780687535
17,5374,44495,250000,358514232346989
17,4278,37751,250000,1183766874646820
17,4442,34527,250000,3558346969975012
17,3791,53137,250000,1521911458795368
17,4154,44435,250000,6544899257322813
17,3801,41025,250000,6186522272738880
17,3799,39514,250000,6028918610669994
17,3789,40617,250000,1188591174005730
17,3662,39003,250000,6767742714731902
18,3917,26916,250000,3215554235697472
18,3916,26828,250000,1597628095762576
18,4526,26879,250000,6299722651101227
18,4707,26846,250000,1463428467548266
18,3970,26990,250000,3978508654145590
18,4592,26716,250000,6050186904154280
18,4634,26763,250000,2012158375226294
18,3906,27004,250000,7907257882078495
18,3906,26979,250000,539135625554085
18,3906,27020,250000,6714561371004250
18,3963,26807,250000,6843874860512079
18,4713,26846,250000,417844514035988
18,3898,26737,250000,8489923976302227
18,4552,26821,250000,1193671210771166
18,4696,26927,250000,5789682226231778
18,3912,26744,250000,8571449101726827
18,4694,26761,250000,8784611289344781
18,3898,26810,250000,2599536678137726
18,3908,26884,250000,7609402247046063
18,4711,26752,250000,4363582602780887
18,3879,26833,250000,2175395854152665
18,4505,26645,250000,6683976788083221
18,4748,26663,250000,2444857299152784
18,3879,26854,250000,349607203003060
18,4579,26730,250000,970328140245827
18,4683,26656,250000,4850602842936488
18,4366,26728,250000,2250317596588534
18,4664,26722,250000,5670524436912774
18,3951,26707,250000,4541851709984056
18,4425,26805,250000,4049690356230532
18,4716,28583,250000,4203376170901993
18,3906,26822,250000,40845561306896
18,4505,26823,250000,6233440385839054
18,4716,26680,250000,8730391155006544
18,3957,26712,250000,4300306602085771
18,4583,26902,250000,6061157994585795
18,4654,26829,250000,3887176842193543
18,3906,26826,250000,5014860888339029
18,4673,26705,250000,5944773319461591
18,4549,26939,250000,189290556349388
18,4503,26681,250000,6341770229160154
18,3902,26772,250000,4876928838518846
18,3899,26655,250000,3818929541659503
18,4541,26771,250000,6022506187846029
18,3907,26719,250000,4225443625071387
18,4317,26911,250000,3017909290411791
18,3995,27694,250000,4958246019197814
18,3911,26967,250000,8695360098892267
18,3905,26830,250000,4712056015945779
18,4690,26656,250000,5140552936055511
18,3903,26590,250000,6451639068087346
18,4433,26662,250000,7006018635470554
18,4745,26646,250000,5523894012955729
18,3906,26733,250000,148993306962429
18,4548,26708,250000,6505839195825284
18,4688,26730,250000,6186055625123582
18,4360,26600,250000,6764382466820183
18,3903,26679,250000,1164871865758974
18,4653,26829,250000,7392704120670591
18,4435,26791,250000,8165701740280304
18,4710,26610,250000,1772990454875419
18,3904,26656,250000,8739468549147961
18,4515,26754,250000,1718485523447985
18,4718,26733,250000,3924451469469126
18,3955,26859,250000,2990812205900964
18,3910,26989,250000,2261999910011149
18,3905,27019,250000,2939263483189321
18,4392,27798,250000,1147338644243056
18,3913,27094,250000,2798021795693546
18,3898,26787,250000,7091792188641957
18,3952,26839,250000,7321984359274498
18,4738,26808,250000,6335718248654351
18,3910,26866,250000,4894172674570655
18,3902,26741,250000,2221265589163941
18,4742,26751,250000,3636820340782515
18,3897,26961,250000,3711753663916631
18,3947,26808,250000,8732727584775513
18,4669,27036,250000,2332028597782205
18,4372,26760,250000,1939114900301745
18,3908,26758,250000,7677867458904692
18,4578,26989,250000,3040160187620237
18,3937,26992,250000,5497532200364573
18,3955,27582,250000,8368781366370013
18,3925,28049,250000,2161226605054256
18,3902,27499,250000,5012174171427394
18,3908,27395,250000,652407472418469
18,3916,27578,250000,3851736282302323
18,3905,28050,250000,6583229814046516
18,3968,27722,250000,3860151327691066
18,3918,26883,250000,7029863535009556
18,3903,27038,250000,7028123532752695
18,3904,26843,250000,1063712307674205
18,4498,26687,250000,2357442619191766
18,4719,26783,250000,3149844964489621
18,3952,26738,250000,6516455034496529
18,3897,26855,250000,7340527306765614
18,4704,26849,250000,4539090228032357
18,3904,27615,250000,3106583300389024
18,3891,27376,250000,7418477532567041
18,3915,27540,250000,5325014661951267
19,3320,26678,250000,8373553070177049
19,3430,26618,250000,6284755518026599
19,3396,26668,250000,6555180157396465
19,3377,26562,250000,5831414430393571
19,3436,26932,250000,4047099810744337
19,3373,26709,250000,6781433664822776
19,3339,26711,250000,3731429254448771
19,4047,26505,250000,1631354103947010
19,3397,26833,250000,121875662098865
19,3334,26639,250000,5076972383310477
19,3312,26806,250000,1138535773164569
19,3357,26598,250000,843099989220113
19,3478,26689,250000,5682823212764178
19,3330,26574,250000,7408030596834318
19,3377,26660,250000,6870600948789834
19,3307,26575,250000,7364849737237636
19,3306,26742,250000,7539657247979001
19,3333,26860,250000,4951729560188703
19,3389,26917,250000,3485325487011755
19,3457,26692,250000,8272639513204352
19,3384,26748,250000,4879816018569280
19,3735,26807,250000,5328460397236128
19,3288,26801,250000,2117492231413080
19,3379,26567,250000,7755504942026606
19,3340,26877,250000,1878213623027152
19,3347,26595,250000,5400066007442437
19,3472,27024,250000,962251332905854
19,3369,26551,250000,304496088379701
19,4150,26615,250000,2585201622279727
19,3382,27123,250000,8292384980730782
19,3452,26754,250000,7855482122089985
19,3466,26853,250000,3312610399326417
19,3533,27049,250000,843924700687129
19,3346,26622,250000,4305659628986284
19,3330,26752,250000,6728251967087983
19,3367,26834,250000,1391159236828768
19,3334,26560,250000,5467931838984723
19,3337,26708,250000,1429866249427693
19,3371,26767,250000,3892903904523096
19,3394,26577,250000,1056167426178529
19,3286,27128,250000,3038018674857349
19,3369,26887,250000,6286019799296346
19,3445,26644,250000,7678947072283676
19,3305,26687,250000,7438836520944061
19,3340,26780,250000,4042316976125670
19,3319,26877,250000,3763347970139421
19,3328,26742,250000,7435351740122792
19,3502,26672,250000,5210519770029790
19,3484,27053,250000,2721623172398979
19,3309,26602,250000,6652267807066358
19,3348,26513,250000,3152202140106815
19,3354,26559,250000,1769500441056035
19,3286,26536,250000,938805439387454
19,3397,26949,250000,4369110417937777
19,3349,26686,250000,7745885393375595
19,3331,26606,250000,7827220903339866
19,3334,26548,250000,497771014969627
19,3362,26669,250000,3120410270244238
19,3341,26872,250000,2364274523710454
19,3351,26540,250000,1620640981824049
19,3436,26520,250000,1241664847112227
19,3328,27191,250000,4195595765804138
19,3355,26475,250000,1205599226779023
19,3387,26600,250000,2271031477425887
19,3384,26627,250000,8514406682933014
19,3327,26503,250000,4787512357663370
19,3317,26508,250000,7620636708083595
19,3385,26779,250000,4701861918814872
19,3387,26666,250000,4723694218534060
19,3328,26920,250000,1207587147961723
19,3305,26851,250000,1925969222042296
19,3424,26602,250000,4104477215664893
19,3382,26483,250000,8792152528831104
19,3285,26538,250000,5995526512213656
19,3335,26443,250000,2841450472387490
19,3344,26527,250000,2308129499185065
19,3332,26760,250000,3961081954332167
19,3389,26633,250000,1475567779432753
19,3431,26842,250000,50045330754798
19,3563,26743,250000,6441237797035233
19,3544,26594,250000,5860325767863446
19,3456,26586,250000,5866972852108359
19,3317,26656,250000,3829071514140556
19,3439,26754,250000,2861028814558885
19,3436,28508,250000,26551987344821
19,3411,26597,250000,2099466834377
19,3334,26623,250000,3387147742470281
19,3312,26872,250000,8675681089066878
19,3404,26754,250000,2616677070038597
19,3426,26598,250000,196695882082976
19,3363,26711,250000,7535956700444033
19,3327,26747,250000,6628386087598920
19,3344,27196,250000,8222670265864776
19,3319,26527,250000,6007569975898370
19,3287,26690,250000,8821036246032360
19,3383,26557,250000,8798629583810770
19,3378,26736,250000,2246403774637531
19,3312,26738,250000,100649126184041
19,3896,26787,250000,637312222404693
19,3345,26587,250000,4500907113300150
20,4573,26608,250000,3008748861247175
20,4845,26535,250000,4349731113305656
20,4344,26441,250000,3438792646420247
20,4657,26515,250000,5453000187638473
20,4925,26693,250000,8763906986405843
20,3902,26665,250000,3486637124458230
20,4729,26764,250000,8549512693834322
20,4227,27125,250000,2897794299689380
20,4516,26647,250000,7430957966619460
20,4805,26667,250000,8314310204904192
20,4312,26740,250000,2939938750842882
20,4565,26717,250000,6674296182169143
20,4884,26585,250000,1208040669965980
20,3898,26716,250000,1460532907778709
20,4643,26660,250000,5011244076509587
20,4888,26702,250000,6646939576604137
20,4494,26917,250000,6274640389866160
20,3940,26864,250000,4187981830626217
20,4221,26798,250000,7184290974210943
20,4520,26663,250000,7623117968157219
20,4024,26740,250000,2309920098827182
20,4332,26637,250000,7971668696328363
20,4647,26726,250000,2056616462334341
20,4616,26820,250000,4758386009463092
20,4389,26766,250000,35933322962766
20,3913,26702,250000,8930679303485188
20,4172,26606,250000,3959040380884179
20,4510,26661,250000,4491369711759581
20,4791,26928,250000,6506366151715135
20,4231,26823,250000,4700404083610772
20,4584,26702,250000,8761359832661749
20,4829,26679,250000,5251973451336226
20,3901,26645,250000,5512219682479966
20,4611,26718,250000,5025441483533891
20,4927,26757,250000,2342617741933488
20,4358,26697,250000,5364195644414282
20,3902,26874,250000,7661311088353313
20,4176,26664,250000,60943700155137
20,4478,26831,250000,7419530149768324
20,4777,26654,250000,8527718094362100
20,4296,26697,250000,6631177659750369
20,4556,26971,250000,5969890397056741
20,4856,26652,250000,7245021909914832
20,4341,26719,250000,41205604382016
20,4631,26730,250000,263478818739453
20,4898,26880,250000,3709716894630942
20,4465,26775,250000,6466449471689835
20,4765,26660,250000,44427290192682
20,4181,26735,250000,3158945187550962
20,4496,26687,250000,2062732410788962
20,4726,26624,250000,4999246785978916
20,4272,26803,250000,7653850108685501
20,4614,26776,250000,3211593122911621
20,3908,26644,250000,7759325663090599
20,4346,26762,250000,5278739976394507
20,3900,26850,250000,5571874917268112
20,4127,26820,250000,3558065661298161
20,4445,26731,250000,4290344464101088
20,4760,26730,250000,2342071132534088
20,3901,26937,250000,6392266002997546
20,4623,26728,250000,920112450222377
20,4795,26791,250000,4530305258325438
20,4279,26824,250000,1023833908585861
20,4603,26906,250000,6805246324864548
20,4919,26703,250000,5279593978688726
20,3918,26718,250000,7126683796325699
20,4796,26586,250000,8592309138878082
20,4867,26937,250000,3717489375354467
20,3897,26634,250000,5976348017478286
20,4752,26734,250000,743283384231017
20,4280,26834,250000,7976852456106052
20,4514,26838,250000,4488224396584715
20,4817,26662,250000,6135094699418
20,4289,26718,250000,4411291993060457
20,4587,26716,250000,7387672738731728
20,4897,26786,250000,6250687891121030
20,4410,26742,250000,6796646069101540
20,3915,26739,250000,583294365344144
20,4190,26681,250000,5565714748494096
20,4456,26798,250000,6153082556394279
20,4746,26752,250000,2974103192173362
20,4246,26785,250000,2545667159798265
20,4575,27483,250000,2313680029265142
20,4822,26673,250000,4670103108828424
20,4314,26859,250000,8053930945216217
20,4596,26725,250000,7377354634675650
20,4645,26750,250000,6563520087098373
20,4405,26850,250000,6225796508300952
20,4721,26818,250000,7833339175104306
20,4179,26903,250000,1665753412550501
20,4490,26745,250000,1160526857060205
20,4772,27582,250000,8085689539055639
20,4259,26734,250000,8850075853099814
