elapsed.ps,repeats.n,param.a.vector2,param.b.vector2
45105,100000,1.71990736e+38; 1.15125239e+38,1.34871807e+38; -2.85280394e+36
40846,100000,-5.447516e+37; 5.83799497e+37,-8.85942649e+37; 3.3658101e+38
40795,100000,5.45055595e+36; -3.93663773e+37,3.34944747e+38; 1.70164321e+37
41030,100000,1.82957334e+38; -1.0685178e+38,1.54702609e+38; 4.73511461e+37
40912,100000,6.97914469e+37; 3.6645421e+37,-1.92490229e+38; 2.92273234e+38
41477,100000,-1.02051816e+38; 2.49049472e+38,-4.04954889e+37; 1.57840379e+38
39811,100000,9.70169411e+37; -4.62690441e+37,2.47878873e+38; 5.34409548e+37
39382,100000,1.93050003e+38; -1.30104751e+38,-5.28387194e+37; -8.80764955e+37
39313,100000,-3.20248153e+38; -2.73242391e+38,1.57682784e+38; -9.51790202e+37
39689,100000,1.39252088e+38; -2.54255764e+38,-7.05444365e+37; -2.1825759e+38
39229,100000,1.92438273e+37; 3.38271711e+38,-1.06466475e+38; -8.27216757e+37
39217,100000,1.14679102e+37; -3.34047858e+38,5.60711422e+37; -2.76386672e+38
40357,100000,1.07107562e+38; -2.14854404e+38,-3.29087876e+37; 1.86935708e+38
41292,100000,-3.59196784e+37; 7.57305624e+37,-2.30102578e+38; 3.37213963e+38
