runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.a.float,param.b.float
2,3365,24305,250000,-2.0022401242831238e+307,3.4482732055044325e+307
2,3360,24292,250000,1.6288046873971945e+308,1.05811283453943e+308
2,3367,25811,250000,-1.5758102075417226e+308,1.3428862437173942e+308
2,3556,24693,250000,4.3490756900934524e+307,-3.223611761496042e+307
2,3393,24191,250000,-5.997620259136629e+307,-1.1955891788495888e+308
2,3446,24022,250000,1.6358458205479823e+308,-8.250452994944916e+307
2,3402,24158,250000,2.8545741546481337e+307,-3.7893752501121866e+307
2,3396,24548,250000,4.2102057816887543e+307,-1.117675615339555e+308
2,3437,24725,250000,-1.6174643886367894e+308,1.4805881793032335e+308
2,3562,24109,250000,-9.122322176691439e+307,1.5668256344754003e+308
2,3389,24045,250000,9.544129778247623e+306,-8.515355808844206e+307
2,3453,24240,250000,1.0602153522630964e+308,8.346318795502508e+307
2,3373,23882,250000,-1.0216084024016504e+308,-3.6944880511781955e+307
2,3356,24343,250000,4.120751713670026e+306,-1.7285808553663361e+308
2,3415,24312,250000,1.2678114640463618e+308,4.391436967742492e+307
2,3653,25719,250000,-8.546562137758454e+307,-1.648679894754667e+308
2,3519,25267,250000,-1.4428557995515612e+308,-4.1086717322391397e+307
2,3393,24419,250000,-1.7276701920295399e+308,1.7603202387432041e+308
2,3413,24497,250000,1.7799566271903494e+308,-3.0956103533505647e+307
2,3515,24273,250000,9.090747789527723e+307,1.4873371924156905e+308
2,3487,24339,250000,-4.3891004941090246e+307,-1.2699501799567237e+308
2,3612,24675,250000,1.6949155086340429e+308,-1.5520145233611412e+307
2,3475,24342,250000,9.592564514690886e+306,2.717148101149088e+307
2,3395,24590,250000,9.411181133386267e+306,-6.916877579652691e+307
2,3406,24553,250000,8.245323324184983e+307,1.2896132727221676e+308
2,3427,24716,250000,-9.189435839785289e+307,7.958273102409866e+307
2,3398,25100,250000,6.085023120763857e+306,-8.581826976542462e+307
2,3393,25459,250000,1.007988105549786e+308,-5.166311809661352e+306
2,3424,25608,250000,2.467425307150696e+307,7.754159811655255e+307
2,3406,25737,250000,8.790529308450746e+307,7.212518562294095e+307
2,3517,25967,250000,-5.198683785556607e+307,1.3774694566485661e+308
2,3436,26136,250000,9.320983067114354e+307,4.3444838486812315e+307
2,3415,23812,250000,1.7372383770639767e+308,-5.960981030578713e+307
2,3604,24089,250000,6.925512316665189e+307,-1.2986445887627313e+308
2,3365,24106,250000,1.097870631761263e+308,1.3890453528746785e+308
2,3458,23922,250000,-2.9326397840007044e+307,2.1359794530172626e+307
2,3428,23935,250000,1.2502636866864576e+308,-1.6368196336775052e+308
2,3354,24363,250000,3.9453140285369786e+307,1.3399076162026484e+308
2,3485,23867,250000,3.5081230859478095e+307,7.314132488358147e+307
2,3567,26702,250000,1.3855757545102931e+308,-9.197595600636288e+307
2,3341,26330,250000,-2.5124784763396944e+307,-5.580713010538608e+307
2,3458,25400,250000,-2.509288554690244e+307,-8.132665567959251e+307
2,3382,25611,250000,-1.5713743106756073e+308,-9.904345289811727e+307
2,3455,28704,250000,1.3785049766215693e+308,-4.880380811398115e+307
2,3426,24052,250000,3.3704527847669223e+307,1.2985384266016267e+308
2,3492,24545,250000,1.0226851345821011e+308,-1.6872625574220913e+308
2,3385,23857,250000,1.626249303026688e+308,-7.186639404539972e+307
2,3357,23736,250000,8.553622059691297e+307,2.2007715716774787e+307
2,3440,24004,250000,-2.7323248454271334e+307,4.4313627403797575e+307
2,3391,24627,250000,1.5986024532007882e+308,-1.7747299273926449e+308
2,3492,27759,250000,-1.4954456658001032e+308,-1.5686652624534707e+308
2,3541,24473,250000,4.0928576836732867e+307,-8.286351216766941e+307
2,3391,24016,250000,5.040304176589362e+307,1.4734942904636925e+308
2,3530,25900,250000,-1.6921084200137317e+308,-1.7408372834321848e+308
2,3444,25531,250000,-9.321709168894103e+306,-8.501420088492601e+307
2,3401,25010,250000,-1.246173565184199e+308,-1.7398348084503095e+308
2,3470,25090,250000,1.1785616600897776e+307,8.888191910223757e+307
2,3568,25607,250000,7.392032440456117e+306,-1.7573190604130904e+308
2,3452,25891,250000,-1.594045682903639e+308,4.4788074475902577e+306
2,3426,25439,250000,-1.4259238551628862e+308,-1.4419517720394028e+308
2,3417,25480,250000,-1.4753430617743512e+308,8.452887835904469e+307
2,3387,24910,250000,1.2110354367647303e+308,-5.851502850331188e+307
2,3436,25085,250000,1.1190065313785346e+308,-7.264750100356661e+307
2,3585,25183,250000,-9.830083926429143e+307,3.3986347695855845e+307
2,3394,25613,250000,3.3593153952324243e+307,1.6208938422536752e+308
2,3377,24889,250000,8.766043787842517e+306,8.738939954497089e+307
2,3394,24772,250000,-1.3087062737504528e+308,1.6624875536630905e+308
2,3441,24662,250000,1.0941167087758268e+308,-9.745488946649372e+307
2,3391,25218,250000,1.2248056820270274e+308,-3.7726958759280695e+307
2,3553,25328,250000,-1.6304286532795002e+308,-1.7672717716468195e+308
2,3526,25460,250000,9.972015594379234e+307,-1.5662107667433987e+308
2,3483,25491,250000,1.7059695572047188e+308,-4.237228939580586e+307
2,3439,25457,250000,-1.4872466767178612e+308,-1.1993874350349072e+308
3,3371,25688,250000,3.4582616655189386e+307,1.303263797306871e+308
3,3426,24470,250000,2.367434953410455e+307,3.237174323284876e+307
3,3449,24330,250000,1.140266286821251e+308,-5.148343028141574e+307
3,3493,24601,250000,-1.7115907926334378e+308,-3.210187274646556e+307
3,3530,24892,250000,-1.2689605864228953e+308,-1.3065770400334084e+308
3,3490,24180,250000,-1.3465181943180753e+308,-1.2218825012548131e+308
3,3544,24343,250000,1.755521970318274e+308,-1.3436726084325893e+308
3,3376,24515,250000,7.755952443577943e+307,-1.0431725950028974e+308
3,3447,32500,250000,-8.657705675972737e+307,-1.7585677127338158e+307
3,3434,29381,250000,8.860708691623934e+307,-1.4181389835772534e+308
3,3456,30122,250000,6.017201427356975e+307,5.656688635162464e+307
3,3469,24458,250000,-3.749129596348086e+307,-1.0391903083134588e+308
3,3605,24101,250000,-3.978315647300439e+307,-1.3090796407096306e+308
3,3358,24198,250000,1.0184412654485278e+308,3.815794565860816e+307
3,3432,24300,250000,1.8908506849440452e+307,1.3382203572372102e+308
3,3468,24243,250000,6.373090980680085e+307,-1.528225619449743e+307
3,3483,24037,250000,-1.0715115430489211e+306,-1.5324367130886446e+308
3,3386,24345,250000,-4.8830013418209166e+306,1.473793888240026e+308
3,3569,23938,250000,1.0726354237519326e+308,1.7464009392105912e+308
3,3335,25576,250000,2.2208175540640184e+307,-6.293966511438822e+306
3,3436,24264,250000,3.73931523906049e+307,-1.6159814009694326e+308
3,3576,24255,250000,8.716329314812812e+307,1.083176782788821e+308
3,3354,25534,250000,4.556190142711709e+307,-3.2066744035678845e+307
3,3397,24507,250000,-1.511464613209455e+308,6.718996248215002e+307
3,3517,24697,250000,-1.6477976833637161e+308,1.4731482433633864e+308
3,3628,27013,250000,-6.059893277620542e+307,7.387342408227301e+307
3,3452,24219,250000,1.6303559308907008e+307,1.7577012086873696e+308
3,3380,24068,250000,-3.02189050379085e+307,-1.4706798060161714e+308
3,3461,24194,250000,2.4950193248586774e+307,-1.4497338898491156e+308
3,3358,24437,250000,-3.3314713250208707e+307,-7.784842983223407e+307
3,3557,24264,250000,1.6752448319015738e+308,-8.402934336930916e+306
3,3486,24166,250000,6.933881382633163e+307,7.822719111261251e+307
3,3406,24081,250000,1.3246882789089599e+308,1.5180305418682372e+308
3,3375,24285,250000,1.773516404192437e+308,1.3269255035593655e+308
3,3396,24297,250000,7.16608503126953e+307,3.640571862302736e+307
3,3389,24305,250000,-6.809186861934276e+307,5.642662931174121e+307
3,3544,24077,250000,-1.3187061001722146e+308,1.3170635458055012e+308
3,3429,24225,250000,-1.34848593549425e+308,-6.04341908591719e+306
3,3484,24064,250000,1.1507135262856205e+308,-5.297192867337031e+307
