elapsed.ps,repeats.n,param.a.vector3,param.b.vector3
20191,100000,3.1453715396186806e+38; -1.1529512414424748e+38; 3.109019782534248e+38,2.0679997566148213e+38; -3.525352545162389e+37; 9.358863585629942e+37
20250,100000,3.2847719323522905e+38; 1.3812378744954158e+38; -2.688445562409791e+38,-3.201821136379372e+38; -2.186771316188749e+38; 3.3134658628667685e+38
20148,100000,2.5550104291647113e+38; -1.5658328506645065e+38; 6.03589652939639e+37,1.5185817323072634e+38; -2.845398960886689e+37; -1.2280343893180888e+38
19887,100000,-2.4129203860935612e+38; -2.3431389586762937e+38; 2.7208521880022176e+38,-1.5330459298920115e+38; -7.386551369746844e+37; 2.747148129229256e+38
19731,100000,-1.7315610280082324e+38; 3.355375000182602e+38; -3.0679158568796794e+38,-2.0615582661487975e+38; -2.819577019572088e+38; 1.544240704460699e+38
22683,100000,-3.091936720221476e+38; -2.5874430162414305e+38; 2.1976923796398353e+38,-3.1977867622851095e+38; 7.480478194500875e+37; 1.7524849702276476e+38
20140,100000,-1.7466640707894716e+37; 5.397656255771801e+37; -2.242059339351439e+38,-2.864571922685021e+38; -2.864760346270239e+38; -3.393526821119359e+38
19716,100000,-1.933451119082501e+38; 1.9424242599152525e+38; 6.5948746674706295e+37,1.9016119953107846e+38; -2.6397963775585682e+38; 2.361114041363434e+38
19998,100000,2.7639583931328585e+38; -3.3071174686608256e+38; -3.0905100555299553e+38,2.8965430849432572e+38; 1.4755648204849025e+37; 2.657879159840704e+38
20374,100000,-2.690649246213228e+38; 2.2270300738351333e+38; 2.632112995152513e+38,8.5244868334754e+37; -3.374104182858806e+38; 1.9789204277560633e+38
19739,100000,7.615023586847658e+37; -1.9729687574819678e+38; -3.1683667215068207e+38,-6.732166298077748e+37; 4.900387665829322e+36; -2.6486017828638976e+38
20693,100000,3.1516465115018584e+38; 1.9457341463384724e+38; 2.5252723602038372e+38,9.853485638031794e+37; 3.4170295196018063e+37; -1.0574328560068455e+38
20713,100000,-3.1835511474565945e+38; 4.732946930554206e+37; 1.2279027818327732e+37,3.168900554527589e+38; 1.0561902541824778e+38; -9.10707775281021e+37
20143,100000,-7.341502616836413e+37; -2.044785930351154e+38; -2.533408040344054e+38,3.3509785850769144e+38; -1.4198455425880148e+38; 1.2306857059014782e+38
20017,100000,8.388849233371459e+37; -8.40635143167869e+37; 2.8481210630795953e+38,-3.0449506929577527e+38; 6.8029493722932915e+37; -1.2999365454835142e+38
22337,100000,1.8327994586002835e+38; 1.277584518803906e+38; 6.430150063754092e+36,8.40046598347195e+37; 1.7290329524161973e+37; -1.8443523191105235e+38
19909,100000,1.0888538071985586e+37; -2.0313855451501172e+38; -2.819331196767692e+38,3.265084202998218e+38; 1.80905119084356e+38; -2.8700159242467373e+38
19987,100000,-1.1943089000411849e+38; -1.1070487004997784e+38; -4.845515825035193e+37,2.657752597604777e+38; -3.3795905746565937e+38; -2.8957549105060593e+38
19963,100000,-2.738056336300323e+38; 2.9671964531493858e+38; -2.9134563834876463e+38,2.8298048302629216e+38; -2.218714488721732e+38; 2.974779031979711e+38
19925,100000,1.0958218797239171e+38; -7.839731895786275e+37; 2.3779735915223733e+38,1.0870982125292905e+38; -3.7169019032303557e+37; 2.798830751260801e+38
19953,100000,-3.3043120057644485e+38; 2.769936430539439e+38; -3.345578596344038e+38,1.2762291467821419e+38; 3.093734553008744e+38; 2.0930858521090018e+38
19844,100000,-1.6161503651176777e+38; -3.401519307447774e+37; 8.395542935600904e+37,2.535384966808122e+38; 7.224629287977291e+37; 2.8299530946771243e+38
19839,100000,2.4262852770777914e+38; 8.183257095484284e+37; 1.9245791874736716e+38,-3.9368676777433986e+37; -3.81718143220237e+37; -9.753248955650067e+37
19818,100000,-1.0156713746329267e+38; 2.420688751795856e+38; 8.291172698141953e+37,9.178690884638783e+37; 2.472243594646898e+38; 1.522468146223467e+38
20035,100000,-2.1523859387153903e+38; -3.1091905604231106e+38; -2.855141007867515e+38,1.5092048701113511e+38; -2.432792685375027e+38; 2.5675542882081857e+38
21548,100000,1.1496567696505536e+38; -1.4802311437563907e+38; -2.6928904524744314e+37,-1.8160926349856596e+38; -4.765349094016519e+37; 3.286118887174069e+38
19829,100000,2.919681866291391e+38; -2.0400846706291234e+38; -1.0255346090111345e+38,2.452871459586258e+38; 1.1667587960163047e+38; 3.338935143784386e+37
19904,100000,3.4669516284797543e+37; 2.6578943716479066e+38; -3.2095329141588723e+38,-1.8730906681020336e+38; 1.8155811126154555e+38; -1.2188249584134548e+38
20288,100000,-3.109398049473356e+38; 1.749611160364596e+35; -1.9716076049734667e+38,2.192836567956625e+38; -1.6812072080418707e+38; -1.708830937213612e+38
21962,100000,-1.92589186502322e+37; 3.1296465874529695e+38; -1.0909772233659889e+38,-2.1329862195776895e+38; -7.405665005497085e+37; -2.4178713222778126e+38
19966,100000,7.458171600418779e+37; -1.5602945358981334e+38; -8.165192947665972e+36,-6.669835918064526e+37; 2.1375793740565325e+37; 3.2008343971521542e+38
19987,100000,7.714833831567468e+37; -1.186178493327465e+38; 3.289589613105446e+38,-2.7322825427584516e+38; 2.6433011779380793e+38; -2.5270012327984525e+38
20368,100000,-2.853574800197921e+38; 6.806538344672658e+36; -2.2058195411680185e+38,7.826503961772894e+36; -2.9245167870927097e+38; -2.7630128271971363e+38
20090,100000,2.7586543401974076e+38; -4.998887857036326e+37; 2.582968919506961e+38,-1.6950095906012516e+38; -1.4685057813524716e+38; -3.7220341768329697e+36
20471,100000,-1.9150377335238258e+38; 2.9720384727940655e+38; 2.6800662905302345e+38,-1.8312758439908572e+38; -1.8486292708236455e+38; -6.598773453656691e+37
24148,100000,1.4547818917182568e+38; 2.5825056692716136e+38; -9.03170324812064e+37,2.1512270018306376e+38; 5.009338875644848e+37; -9.670822257141307e+37
19916,100000,-1.257472481440925e+38; 8.164163235083406e+37; 2.4098218423784113e+38,3.2270252754974457e+38; 2.82583028927699e+38; 2.6219977518349798e+38
19930,100000,-4.806307899030374e+37; 3.989635852366449e+36; -1.9423366399057647e+38,1.6481730446963071e+38; 1.1822299645318502e+37; 1.2698156460413712e+38
19912,100000,-1.0543814688940242e+38; 1.6597287447438916e+38; -3.3646598816509616e+38,-1.4098193390486416e+38; 5.004207933075364e+37; 2.217348062786734e+38
19944,100000,3.284585942656225e+38; 1.358927629579591e+38; 3.2729014493076573e+38,-3.295145573568174e+38; -8.818637549354759e+37; 6.9541202557921885e+37
19861,100000,3.2632869786832383e+38; 2.110093261033952e+38; 1.4467620241368768e+38,-2.8247725616161596e+38; -3.2775960158345185e+38; 2.260271117758654e+38
20052,100000,-3.896379678162469e+37; 2.6203090384113797e+38; -1.945570670117067e+38,4.74052342466165e+37; 3.5745275007765624e+37; 4.5387398162378e+37
19879,100000,-1.743438812720323e+38; -1.3889162877111182e+38; 8.055053505560322e+37,1.1893044182955799e+38; -2.61550028191845e+38; 1.5376575413635938e+38
19918,100000,-1.5187270557720735e+38; -2.094087194671134e+38; -1.8123030695753133e+38,5.906989646919422e+37; -1.0133339029851419e+37; -4.056620601705999e+37
20236,100000,1.259322338608826e+38; -2.7241675506760305e+38; 4.429250425359948e+36,3.0877498224069943e+38; 2.410663156728771e+38; -1.6950266278253187e+38
21971,100000,7.620442539633514e+37; -2.9712543548387884e+38; 2.977728499984274e+38,1.0080515775809789e+38; -3.3760186395012946e+38; 6.936306215437301e+37
22305,100000,-2.7981829310980604e+38; -1.9962856183864218e+38; 1.1805438371154746e+38,2.3979961834590022e+38; 2.059266759511777e+38; -1.3349985441412508e+38
19917,100000,3.9670434664565315e+36; -2.1936669298057985e+38; -2.0125196590331846e+38,3.1874179888475307e+38; -2.3979574440566593e+38; 1.446190871482438e+38
20053,100000,1.1431230956328813e+38; 1.6867751351262651e+38; 2.5888581199594773e+38,2.8901401310554804e+38; -2.277128690382657e+37; -2.0045699685890333e+38
20005,100000,-8.856817157192672e+37; 1.1443525138910067e+38; -1.0749641595718579e+38,2.4006184961966584e+38; -2.4504069439953183e+38; -1.0574396506140628e+38
20355,100000,-2.1497094719440924e+38; 9.200658762480498e+37; 3.014342914273074e+38,4.5497402187708284e+35; -2.2826028620286587e+38; 2.7354212456446167e+38
20133,100000,-3.0031350575501922e+38; 1.7612536643715943e+38; -2.1507866707181423e+38,-1.4649396266839096e+38; 1.3110711827077269e+38; -2.2427262249792072e+38
21944,100000,2.552053253844499e+38; -2.6572169391671447e+38; 2.4379446202384506e+38,-2.2903819774080432e+38; -9.052807095313239e+37; 2.1587757090369247e+38
20343,100000,-2.1293033396418584e+38; -7.870413603853959e+37; 1.996553954665478e+38,1.9782101377717434e+38; 2.5280175843436915e+38; -2.630241334394288e+38
20273,100000,-1.676888018210749e+37; 2.8049211532165855e+38; 3.2399254964776562e+38,-2.7550807824493402e+38; 2.1790471661393904e+38; 1.1942974404797588e+38
22084,100000,-3.222938572786406e+38; 2.6219403526158014e+38; 1.3942261211333062e+38,-3.007860858987843e+38; 9.89239541261544e+37; -2.5565567600728937e+38
19793,100000,9.274446168618583e+37; 1.952841508311784e+38; -1.3030425936902174e+38,2.6533338718485256e+38; 1.981635025457416e+38; -2.5388881445948646e+38
19947,100000,-2.141341558213914e+38; -2.135982134300245e+38; -8.014525194690305e+37,1.4668613849938556e+38; -1.6311949438532344e+38; 2.618215944446307e+37
20062,100000,-3.2301615444944583e+38; -2.3419544659554404e+38; -3.3595870481849923e+38,3.0947318390889554e+38; -2.7762841148610457e+37; 3.0588585440470727e+38
20257,100000,2.131061114670159e+37; -2.4430888477862248e+38; -8.916530599306783e+37,-2.172085634691129e+38; -2.8360846699244042e+38; 2.7605099778520457e+38
20087,100000,-1.0214730564880033e+38; -3.9726534541878415e+37; -2.0212275059483203e+38,4.593875518504367e+37; 1.7305566430846596e+38; -2.169274492720063e+38
19822,100000,1.340143380161313e+38; 2.170008665241691e+37; -4.857978858676397e+37,-2.341064270997936e+38; -3.203560555826981e+38; -2.492045513967039e+38
20035,100000,3.155686615376834e+37; -1.2881781227519412e+38; -3.0549653355236518e+38,-2.193101709756169e+37; -2.080140401355375e+38; 1.6030977218292957e+38
20019,100000,-6.727216883074217e+37; 2.092920550470732e+38; -1.6335691013093898e+38,3.7999266792923036e+37; -7.006387518280559e+37; 1.482649516865482e+38
19851,100000,2.2219836075016487e+38; -7.9655771485335725e+37; 2.1694872551968052e+38,1.8286269612966203e+38; -1.165927420046651e+38; -2.557925619897044e+38
20059,100000,-8.02426987838438e+37; -2.7250056198408534e+38; 2.122391702921222e+38,-2.898608442713197e+38; -2.4230794394158383e+38; 2.808456782858694e+38
19755,100000,-2.43549704045953e+37; -6.43258192466557e+37; 1.5988194517595495e+38,9.109550178540895e+37; -2.8548041170439985e+38; 2.6293827799957654e+38
20007,100000,4.0862539627272943e+37; 2.762282913981525e+37; 4.347529427940335e+37,-2.45065966281898e+38; 9.55353618124675e+37; 2.2690615140808767e+38
22423,100000,2.538008090842162e+38; 2.7037997521279475e+38; -2.366568386954048e+38,1.0444909546748995e+38; -1.9694282600615543e+38; 2.5818120108631687e+38
