elapsed.ps,repeats.n,param.a.vector2,param.b.vector2
34704,100000,1.49734392e+38; 1.77191288e+38,1.53406177e+38; 9.86111791e+37
34797,100000,9.81826118e+37; 8.52609117e+37,1.17027627e+38; 3.64348364e+37
35299,100000,7.19043872e+37; -2.48566507e+38,-3.14790136e+38; -2.82620369e+38
35290,100000,1.71747689e+36; 1.81375204e+38,1.23537267e+38; -5.0206126e+36
35861,100000,-1.03070784e+38; 1.83883997e+38,9.79378944e+37; 5.1262837e+37
35433,100000,2.82805243e+38; -4.56703986e+37,9.71643334e+37; -2.88869359e+38
34988,100000,-1.12551147e+37; 3.05909301e+38,2.69977025e+38; -5.55916103e+37
35284,100000,1.37755804e+38; -3.40079583e+38,2.45227171e+38; -1.15136374e+38
35407,100000,-2.02459459e+38; -2.50524733e+38,-2.75917641e+37; 1.45221546e+38
35784,100000,-1.18653678e+38; -1.43583244e+38,-6.2089932e+37; 1.79210321e+38
35341,100000,-2.45539662e+38; 2.8911647e+37,-3.38969791e+38; -1.8411264e+38
35263,100000,-2.3822406e+38; -9.6662577e+37,-2.38348716e+38; 1.47895072e+38
35358,100000,2.47723266e+38; -2.12441224e+38,1.58106564e+36; -2.46998008e+38
34931,100000,2.27298312e+38; 5.47504024e+37,9.03936594e+37; -3.24229225e+38
35360,100000,7.99671775e+37; -2.69632401e+37,3.33029702e+38; 2.78761498e+38
34950,100000,8.02717331e+37; 7.92861347e+37,-8.38010143e+37; 9.22307894e+37
35318,100000,8.82765714e+37; -1.52495781e+38,1.13426511e+37; -4.923165e+37
35026,100000,-1.05693482e+38; 2.31875321e+38,4.54006984e+37; -2.08469035e+38
35284,100000,-2.31611468e+38; 2.53163617e+38,2.40952024e+38; 1.99516583e+38
35438,100000,1.29894129e+38; 1.70045268e+38,1.00938312e+38; -1.46558927e+38
38564,100000,-1.30440955e+37; -1.48558753e+38,-6.80837644e+37; 2.02354173e+38
34784,100000,2.45857589e+38; -2.70390745e+35,-1.98287976e+38; 2.20714074e+38
35454,100000,2.96481611e+38; -6.35528262e+37,-2.66849315e+38; -5.4981556e+37
35535,100000,-5.915705e+37; 2.67198801e+38,-3.77083904e+36; 6.65125178e+36
35750,100000,-3.36385203e+38; 1.81225277e+38,2.92660897e+37; 7.86686368e+37
34923,100000,-9.93489315e+37; 1.94332825e+38,1.3769088e+38; -1.05478208e+37
35287,100000,-1.66097632e+38; -3.53515148e+37,-2.08376811e+38; -2.06332243e+38
34972,100000,-3.07503336e+38; 8.71622456e+37,4.06373669e+37; -2.49924252e+38
35287,100000,1.34593026e+38; -5.85948165e+37,-2.13752664e+37; 7.48111202e+37
36194,100000,-2.2325976e+38; -7.52008416e+37,-1.50428649e+38; 2.24383811e+38
35020,100000,1.03953971e+38; -1.35536873e+37,-1.40235186e+38; 3.36836183e+38
35237,100000,-1.25300558e+38; 2.60638942e+38,-1.65959194e+38; -1.80742819e+38
35359,100000,-4.25430235e+37; -1.66191022e+38,-2.48349648e+38; 1.91968362e+38
35310,100000,-1.63496979e+36; -1.60168891e+38,3.33026315e+38; -1.60619556e+38
35013,100000,1.47012442e+38; -2.45347811e+38,3.03709207e+38; 2.73810238e+38
35434,100000,6.05543965e+37; 2.14010808e+37,-2.23571718e+36; -2.66121359e+38
34752,100000,3.36652353e+37; -1.79044756e+38,1.36950937e+38; 1.67581077e+38
34841,100000,3.29957383e+38; 3.42576896e+37,2.65546687e+37; 1.27234324e+38
34951,100000,4.6866787e+37; -1.88903082e+38,-6.48112889e+37; 3.29851529e+38
35343,100000,-1.7753398e+38; -4.64674472e+36,2.33555618e+38; 2.17130638e+38
35155,100000,-7.16021857e+36; -3.20167064e+38,-6.2987885e+37; -1.60521379e+38
35067,100000,2.99942784e+38; -1.34790292e+38,1.47256267e+38; 2.80633605e+38
34886,100000,-1.49196563e+38; -3.07853329e+38,4.4029359e+37; 1.79820761e+38
37413,100000,-2.30911035e+38; 1.27040029e+38,1.13266952e+37; 2.99689132e+38
35818,100000,-1.99436467e+38; 2.36770217e+38,2.94957489e+38; -2.10860778e+38
35189,100000,3.09454463e+38; -2.07524159e+38,2.17126399e+38; -2.53008375e+38
35044,100000,1.52820868e+38; -2.4690623e+38,-3.27636021e+38; 1.59767988e+38
37877,100000,-6.69116693e+37; -1.04401817e+38,-6.03828326e+37; 8.62172172e+37
35328,100000,-3.06426746e+38; -1.69303033e+38,-1.61730971e+38; -6.98515944e+37
35182,100000,2.1633141e+38; -1.82914211e+37,-3.04061878e+38; -1.58070868e+38
35143,100000,2.71532483e+38; -2.8816629e+38,2.88018776e+38; -9.2167417e+37
37831,100000,2.95298315e+38; 3.09584027e+38,-3.16189623e+38; 7.60581132e+37
37538,100000,1.91803608e+38; 1.22523572e+38,2.60570408e+38; -2.43559795e+38
35758,100000,1.40747439e+38; -2.36888667e+38,-3.32828946e+38; -3.18382983e+38
35267,100000,-3.00198504e+38; -3.31878817e+38,1.16121034e+38; -1.81451588e+38
35083,100000,-1.70287498e+37; -2.08820083e+38,2.03735689e+38; 1.3651094e+38
35123,100000,-3.152328e+38; 6.43206675e+37,1.15602372e+38; 2.76162835e+38
35540,100000,-9.13785631e+37; -3.11812293e+38,3.13741434e+38; -1.11894291e+38
35483,100000,3.33488551e+38; -3.03268917e+38,3.09636133e+38; 1.930828e+38
35745,100000,2.31050923e+38; -6.75396317e+36,-3.39118522e+38; 3.27598438e+38
36412,100000,7.12620737e+37; 3.30244744e+38,2.23209804e+38; 1.32012829e+38
35216,100000,-2.78300581e+38; -1.10830763e+38,-3.21382731e+38; 2.735978e+38
36799,100000,-7.55152291e+37; -3.1812349e+38,9.05633623e+37; 2.59811501e+38
36854,100000,3.40238821e+38; -5.22367425e+37,6.05597104e+37; 3.3372551e+38
35334,100000,2.87844103e+38; -3.28531611e+38,3.33168089e+37; 6.33506714e+37
35337,100000,-2.314569e+37; -2.41564289e+38,-1.88036698e+37; -2.88658665e+38
