elapsed.ps,repeats.n,param.a.vector2,param.b.vector2,param.issigned.boolean
43224,100000,1.12576105e+38; 5.41411188e+37,-2.70634885e+38; -1.49244856e+38,true
43151,100000,-3.99655406e+36; 1.64925207e+38,3.11862107e+38; 2.92257211e+38,true
42702,100000,-2.06199779e+38; 6.44344417e+37,-2.78432639e+38; -2.46583902e+38,true
43149,100000,-3.57080745e+37; 1.1815039e+38,-3.10928528e+38; -2.77220137e+38,false
43612,100000,-1.0398762e+38; 4.71832483e+37,-9.60722372e+37; -2.29113222e+38,false
44988,100000,-1.04436439e+38; 1.61541746e+38,4.80920676e+37; -2.70608436e+38,false
42539,100000,1.36894146e+38; 2.94184567e+38,1.89777679e+38; -1.15174606e+38,true
46858,100000,2.27588492e+38; 1.04923836e+38,2.6820848e+38; 6.47526068e+37,false
45810,100000,2.24665564e+37; -2.76498225e+38,-2.20099253e+38; 1.10928899e+38,false
43406,100000,-1.04378279e+38; -7.10375069e+37,1.80960875e+38; 2.42637026e+38,false
43216,100000,-1.53748585e+38; 1.75106784e+38,-3.41379904e+37; 1.61369751e+38,true
49148,100000,2.95878595e+38; -2.98885584e+38,-2.55295886e+38; -9.21449542e+37,false
44283,100000,-1.62783374e+38; -1.34788315e+38,-3.1206199e+38; -3.25335985e+37,false
44277,100000,-9.7040418e+37; -1.0483435e+38,1.53466954e+38; -1.69085494e+38,true
44296,100000,3.3744433e+37; -4.60855948e+37,-1.88556516e+38; -1.72399224e+38,true
43464,100000,-2.81341644e+38; -1.31976879e+38,2.42298249e+38; 1.50931237e+38,true
42830,100000,-1.11956082e+38; 2.66693444e+38,-2.5934458e+38; 9.32940643e+37,true
43336,100000,2.89157618e+37; -2.08371173e+38,1.02774864e+38; -2.34051989e+38,true
43148,100000,4.07774194e+37; 1.53664403e+38,2.34836046e+38; 2.00225209e+37,false
43303,100000,6.2876347e+37; -3.06430559e+38,1.58437969e+38; -2.68850134e+37,false
43350,100000,2.03262581e+38; 1.62290116e+38,8.75644053e+37; -6.5045358e+37,true
42999,100000,3.35383881e+38; -5.47818401e+37,-3.04079118e+38; 8.74565028e+37,true
43263,100000,2.02587299e+38; 3.26460209e+38,2.38708217e+37; -7.09596681e+37,false
43073,100000,2.50620162e+38; -1.10632066e+38,2.43074254e+38; 3.33706303e+38,false
43423,100000,-2.51392861e+38; 4.44860732e+37,-1.53422454e+38; 2.06045105e+38,true
44740,100000,-3.32309413e+38; 3.38247291e+38,-6.47354783e+37; -2.50065171e+36,true
44176,100000,-2.68780281e+38; 1.04935995e+38,-1.41749134e+37; 2.89806934e+38,false
44028,100000,-2.92458838e+38; 1.36031343e+38,1.00459221e+38; 5.21162295e+37,false
44853,100000,4.89959988e+37; -1.33027132e+38,9.40559793e+36; 2.06293057e+38,true
45343,100000,-4.25528604e+37; 6.93824673e+37,-2.63979192e+38; 1.35869986e+38,true
44302,100000,7.21416864e+37; 2.38811439e+38,7.02549963e+37; -1.64556158e+38,false
43572,100000,-1.06283234e+38; 3.09967872e+38,2.85620949e+38; -1.52278493e+37,false
51762,100000,3.38487637e+38; -2.6658035e+38,-7.77333591e+37; -9.23267657e+37,true
44857,100000,-2.39973053e+38; 6.77477508e+37,1.53716904e+38; 1.25246587e+38,false
44625,100000,-2.26509164e+38; 2.13862595e+38,-9.8598675e+37; -3.47409154e+36,false
45153,100000,-3.14401181e+38; 2.07809451e+38,8.62912074e+37; -1.80624816e+38,false
43183,100000,3.24721459e+38; -3.90749799e+37,-1.65886492e+38; 7.64310255e+37,true
44555,100000,-3.31463961e+38; -2.04734902e+38,2.39338924e+38; 1.3053989e+38,false
44640,100000,5.71459324e+37; -3.22405431e+38,1.35024605e+38; 3.11260896e+38,false
44204,100000,-5.52308978e+37; -2.94170329e+38,1.5959644e+38; -2.94129602e+38,false
43638,100000,-2.34107218e+38; 1.22319409e+38,-1.43342259e+38; 7.5275562e+37,true
43616,100000,-3.29445841e+38; 1.72822883e+38,-2.36263882e+37; -2.179739e+38,false
43638,100000,-4.44516388e+37; 3.06640522e+38,3.31225865e+38; -3.07752789e+38,true
43313,100000,-1.62684031e+38; -1.79707199e+38,2.55428898e+38; 4.04902256e+37,true
42618,100000,-7.23935736e+37; 1.44243376e+38,3.35990487e+38; 1.96475854e+37,true
46463,100000,1.41958745e+38; -3.0025493e+38,-1.20708114e+38; 2.84396398e+38,false
44391,100000,1.47245515e+37; 2.05406574e+38,-1.11972531e+38; 3.00011115e+38,true
43790,100000,-2.61156407e+38; 3.04002453e+36,-6.52373158e+37; 4.18004236e+37,true
45895,100000,-5.45462853e+37; 1.19936845e+38,-3.41768971e+37; -2.02610705e+38,false
45550,100000,4.97894366e+37; -1.09462055e+38,1.62818514e+38; -2.75957658e+38,false
44227,100000,8.70279051e+37; -1.02386425e+38,-2.78565185e+38; -1.36820217e+38,false
50268,100000,5.60311047e+37; -3.00665487e+38,-1.68450929e+38; -2.76142695e+38,true
45137,100000,-3.01713012e+38; 1.60807279e+38,-1.10099815e+38; -5.63818991e+37,true
43121,100000,-5.54366362e+36; -2.76290913e+37,-9.85341059e+37; -1.00187162e+37,true
45016,100000,-1.68838363e+38; -2.79443008e+38,5.64258562e+37; 1.30616525e+37,false
44119,100000,8.40049336e+37; 3.19939876e+37,-4.10158899e+37; 1.67093528e+38,true
43873,100000,-2.78227523e+38; -1.30976794e+38,2.38205786e+38; -1.58437787e+38,false
43689,100000,-2.89992071e+38; -2.41477258e+38,-1.36363031e+38; -6.2051147e+37,true
45335,100000,9.26278885e+37; -8.22870744e+37,1.89191538e+38; 6.58893598e+37,false
43705,100000,-6.96482024e+37; -4.63441017e+35,-7.35202919e+37; -2.41882561e+38,false
44298,100000,3.33983847e+38; -4.78633175e+37,3.62026231e+37; -1.19612762e+38,false
44920,100000,-2.76745493e+37; -1.65732893e+38,2.33650154e+38; -2.50024468e+38,true
44623,100000,3.38979547e+38; 3.13758913e+37,-1.27821196e+38; 6.72397271e+37,false
44485,100000,-1.37816337e+38; 8.40391399e+37,4.66349337e+37; -8.72074146e+37,false
44554,100000,-2.16071633e+38; -2.77962777e+38,2.81952936e+38; 5.87948923e+37,false
44751,100000,-5.16227534e+37; 9.38445187e+37,1.05954486e+38; -9.38084769e+37,false
48306,100000,3.00483858e+38; -4.7151339e+37,-3.38315135e+38; -5.39062941e+37,false
45166,100000,-1.04602796e+38; -2.96498587e+38,2.67356309e+37; -2.88558734e+38,true
45239,100000,2.44830021e+38; -1.75250566e+38,1.81693152e+38; 9.49562889e+37,true
43034,100000,-4.94081222e+37; 6.68218055e+36,-4.7563148e+37; -1.7762235e+38,true
43527,100000,-1.60822978e+38; -6.80840534e+37,3.04237178e+38; 1.75457406e+38,false
46024,100000,2.66841709e+38; 3.34423955e+38,-9.11318276e+37; -3.21228012e+37,false
47416,100000,-1.54808534e+38; -1.41354349e+38,-6.99048649e+36; -3.22382938e+38,true
43084,100000,4.80393435e+36; -8.81150714e+36,9.23408012e+37; 8.30251006e+37,true
43411,100000,1.70044959e+37; -2.21916618e+38,1.43802051e+38; 2.34694739e+38,true
43718,100000,2.43088229e+38; -1.83026862e+38,2.8168103e+38; -1.56052403e+38,false
43302,100000,-9.4171816e+37; -1.84481374e+38,-1.99550637e+38; 3.14137388e+38,true
44192,100000,-1.06321811e+38; 1.55776451e+38,-1.08389653e+38; -2.46154199e+38,false
43509,100000,-2.1574683e+38; -8.28317687e+37,-2.31555955e+38; 2.20000275e+38,true
44681,100000,6.24044818e+37; -8.49029982e+37,6.70388717e+36; 1.23986674e+37,false
43802,100000,3.05614172e+38; -4.59547732e+37,1.75705115e+38; 5.76882334e+37,true
44994,100000,-2.69653135e+38; -8.92183851e+37,-1.54063196e+38; -2.86981026e+38,false
43512,100000,9.12909329e+37; 9.09703999e+37,4.85739675e+37; 3.05389179e+38,true
43917,100000,3.09204117e+38; -7.83529664e+37,3.28652393e+38; -1.40217632e+38,false
44373,100000,2.80005966e+38; -1.94388277e+38,5.80319797e+37; 2.99971889e+38,true
44412,100000,-2.88681767e+37; 8.74638045e+37,3.01205668e+38; -1.63559785e+38,false
43355,100000,-3.28353856e+38; 8.43406608e+36,9.35649359e+37; 1.37606982e+38,true
42885,100000,-2.77237377e+38; -2.31370371e+38,1.2233958e+38; -1.73639777e+38,true
43121,100000,-4.81011098e+36; -2.24900951e+38,-4.40064399e+37; -1.16015647e+38,true
43395,100000,-2.29545582e+38; 3.38044933e+38,3.24255856e+38; 2.30171899e+36,false
43142,100000,-1.91266246e+38; -1.69033084e+38,2.99379724e+38; 1.53715687e+38,false
43144,100000,-6.67677554e+37; 2.49307525e+37,-2.91022945e+38; 3.3700402e+38,true
43263,100000,1.01304862e+37; -1.30464095e+38,-1.59172872e+38; 2.52837719e+38,false
42722,100000,2.10034655e+38; 1.19528002e+38,-1.66950994e+38; 2.87915477e+38,true
42658,100000,-2.09536255e+38; -3.18637831e+38,1.11231432e+38; 2.42824943e+38,true
44310,100000,-7.76634152e+37; 2.01096846e+37,-2.21530258e+38; 3.12004611e+38,false
44484,100000,2.97696608e+38; -1.48643543e+38,1.71291176e+38; -3.3097984e+38,true
44660,100000,2.32115202e+38; 2.36992391e+38,-3.59934303e+37; 2.76119471e+38,false
43857,100000,-1.91871696e+38; -1.64070831e+38,-3.18841325e+38; 3.09567619e+38,true
43854,100000,9.09996268e+37; -9.40373335e+37,8.03418037e+37; -2.44943156e+38,true
43397,100000,-2.37940127e+38; 2.50746826e+38,-1.88431637e+38; -1.0366801e+38,true
44476,100000,2.32997486e+38; 1.31654835e+38,3.075995e+37; -3.39715859e+38,false
43377,100000,-1.24634464e+38; 2.23513756e+38,-1.5920112e+37; -3.32655329e+38,false
44016,100000,1.0199677e+38; 9.89027286e+37,-2.36746203e+38; 7.17137123e+37,false
43848,100000,1.2569352e+38; -2.97015226e+37,4.09508137e+37; -1.70232495e+38,false
44056,100000,-1.3910502e+38; -2.78481865e+38,1.2258664e+38; 2.60353609e+38,true
43607,100000,-3.37134659e+38; -4.49193968e+37,1.66685396e+38; 1.28034321e+37,true
45231,100000,-1.71478382e+38; 2.08191471e+38,-3.33324567e+38; 2.58074881e+38,true
43665,100000,-1.88143465e+38; 1.67175408e+38,2.17340643e+38; 3.37906932e+38,false
43647,100000,3.39216202e+38; 1.42783968e+37,-1.48674737e+38; 8.50814935e+37,true
50926,100000,3.35803321e+38; 2.22242658e+38,-7.2310076e+37; -8.86480298e+36,true
45983,100000,-3.35005452e+38; 9.11476986e+37,5.49066987e+37; 1.97764446e+38,true
43722,100000,2.74121405e+37; -2.558815e+38,1.60235153e+38; -2.02450355e+37,true
44138,100000,1.46528899e+38; 2.48497608e+38,-2.72189856e+38; 2.58877806e+37,true
45208,100000,-2.38688771e+38; 6.14334057e+37,-2.69482925e+38; 1.04487115e+38,false
43580,100000,9.76018148e+37; 6.55565254e+37,-1.37151489e+38; -2.51625987e+38,false
45105,100000,2.86355151e+38; 2.35629839e+38,-2.4251667e+38; -2.11077516e+38,true
50348,100000,-2.91703521e+38; 1.28665674e+38,-2.77377325e+38; -2.90414858e+38,false
43582,100000,-1.07649244e+38; 4.66045354e+37,7.06012171e+36; -4.1589195e+37,true
44571,100000,-9.26447939e+37; 1.35189359e+38,-2.91228893e+38; 2.46994337e+38,false
44827,100000,2.38960758e+37; -1.03133254e+38,-1.8423326e+38; 2.90337866e+38,false
43278,100000,3.01184909e+37; 2.10337613e+38,-1.48934636e+38; -6.01883091e+37,true
43116,100000,-1.96139845e+38; 2.71184152e+38,-1.94306579e+38; -1.07879561e+38,true
44576,100000,-1.41482463e+38; 3.17708633e+38,2.36412902e+38; -1.80219513e+38,true
44093,100000,1.71915833e+38; 8.70165508e+36,-4.39837236e+37; -7.64195622e+36,false
43039,100000,-2.02108634e+38; 2.990433e+38,-1.8214121e+38; -2.23870727e+38,true
43259,100000,-2.67087329e+38; 3.12466259e+38,1.87667092e+38; -2.96334766e+38,true
43203,100000,3.39009098e+38; 2.13664435e+38,-3.21208079e+38; 1.91387738e+38,false
43199,100000,3.22500129e+38; 2.82326497e+38,-8.53475582e+37; 2.78082017e+38,true
43504,100000,-4.14022748e+37; -1.51722806e+37,4.72754674e+37; -9.00421957e+37,false
49592,100000,8.84363448e+36; -6.94717049e+37,3.10567663e+38; 1.96620092e+38,false
43341,100000,2.57777277e+38; -1.88168412e+38,2.11443512e+38; 9.0202144e+36,true
43481,100000,2.95583607e+38; 3.39944786e+38,-1.65432389e+38; -2.48059265e+38,true
49612,100000,-6.45915999e+37; 2.27793385e+38,-1.49926811e+38; 2.17321785e+37,true
43878,100000,4.65314427e+37; 1.15794345e+38,-2.38737084e+38; 1.47452621e+38,false
44518,100000,-8.57246082e+37; -1.22703173e+38,1.08380222e+37; 2.2737932e+38,false
44824,100000,-1.29495478e+38; 2.52275227e+38,-2.44886224e+38; 7.99452218e+37,false
43536,100000,1.18008606e+38; -2.30112435e+38,-4.94899617e+37; 6.98087884e+37,false
43988,100000,-1.01015101e+38; -1.75678994e+37,-2.17638469e+38; 1.65793203e+38,true
45317,100000,6.10008072e+37; -1.15615627e+38,-2.56302867e+38; -3.11822171e+38,false
43514,100000,-2.62510284e+37; -8.50709467e+37,-1.5608092e+38; -1.59672357e+38,true
43507,100000,1.96681325e+38; -8.78691992e+37,1.7645169e+38; 1.68366138e+38,false
43701,100000,-2.2609303e+38; -2.38588354e+36,2.24783313e+38; -3.65401553e+36,true
50953,100000,1.78440563e+38; -3.31977998e+38,-1.15844037e+38; 1.45252862e+38,false
43219,100000,1.76383807e+37; 3.0310039e+38,1.46541079e+38; 2.00874571e+38,false
44635,100000,-3.29137954e+38; 2.03549841e+38,-2.76222019e+38; 1.54576361e+38,false
44418,100000,-3.59513544e+37; 1.50756281e+38,-4.01960292e+37; 1.4949009e+38,true
43538,100000,-1.1657897e+38; -2.45230943e+38,1.62872485e+38; -1.27265062e+38,false
43042,100000,-2.24449181e+38; -2.33768482e+38,-2.47791091e+38; 1.61816735e+38,true
44659,100000,2.56232021e+38; 4.54727313e+37,2.87267434e+38; 1.1744369e+38,true
43205,100000,1.61706247e+38; 1.92186276e+38,7.2105893e+37; 2.30418862e+38,true
43592,100000,-1.73333614e+38; 7.02424922e+37,-2.81965602e+37; -1.40763077e+38,false
47131,100000,-5.35735359e+37; -9.38211838e+37,2.80916707e+38; -2.51837127e+38,false
46801,100000,-2.82843354e+38; -1.32476049e+38,2.58012411e+38; -3.10746595e+38,false
43262,100000,2.69260488e+38; -1.70403293e+38,-1.89204073e+38; -8.07880776e+37,true
44613,100000,-1.29983818e+38; -8.1930393e+37,-2.41976103e+38; 1.59454575e+38,false
44389,100000,-1.11041223e+37; -2.93624286e+38,2.77723465e+38; -4.85088002e+37,true
44161,100000,3.05654412e+38; 1.72176584e+38,-1.12689818e+38; 6.34828823e+37,false
43943,100000,-2.6156311e+38; -1.00179445e+38,-3.1003598e+38; 5.16568982e+36,true
43961,100000,3.24653148e+38; 1.60203969e+38,7.17263939e+37; -7.06373451e+37,true
44143,100000,1.63939877e+38; -2.38378328e+38,1.2821725e+38; 6.33919664e+37,false
43814,100000,-7.87807021e+37; 2.50429751e+38,2.40466017e+38; -1.88055642e+38,false
47923,100000,-1.04328922e+38; 1.23337972e+38,-3.23206829e+38; 5.1700141e+37,true
42767,100000,-7.79265744e+37; 8.23297739e+37,2.30552929e+38; 7.94284716e+37,true
44089,100000,1.46105304e+36; 3.23660993e+38,7.34470115e+37; -1.02945621e+38,false
48531,100000,-5.78064088e+37; 2.05679028e+38,1.94132516e+38; -1.57542511e+38,true
44456,100000,-5.89948566e+37; 2.52584737e+38,2.93378889e+38; -3.23385355e+38,false
43083,100000,-2.14786742e+38; -2.28850545e+38,1.30018977e+38; 2.13269578e+38,false
43476,100000,-2.19516215e+37; 1.39813829e+38,-2.28469662e+38; -7.23271639e+37,false
49418,100000,7.06230257e+37; 2.01774907e+38,-1.94212935e+38; 2.86717192e+38,false
43580,100000,-1.47659958e+38; 1.41090019e+38,3.1980842e+37; 2.63929723e+38,false
43476,100000,-9.42714229e+37; 2.11598165e+38,-8.41774064e+36; 1.85247482e+38,false
50225,100000,1.22720332e+38; 1.44895851e+38,7.5615428e+36; 2.85906525e+38,true
42966,100000,1.54088904e+38; 9.1891343e+37,-1.93995589e+38; -3.06342127e+38,true
43761,100000,1.63401724e+38; 5.60983561e+37,-7.35552638e+37; 8.27022401e+37,false
51687,100000,2.85145402e+37; 1.03406975e+38,2.14678252e+38; -8.71493765e+37,false
43523,100000,-6.25044944e+37; 1.10801404e+38,3.08245733e+38; -3.48152784e+37,true
44513,100000,-2.29269214e+37; -6.51267602e+36,1.5687595e+38; -1.0774445e+38,false
45841,100000,-2.20260093e+38; 8.16769187e+37,6.72745013e+37; 8.22083888e+37,false
43786,100000,2.21166088e+38; 2.08504408e+38,1.96606828e+37; 9.34399658e+37,false
43799,100000,1.38237977e+38; 2.48469375e+38,3.02759098e+38; 1.46405846e+38,true
44472,100000,4.8723241e+37; 3.23908378e+38,-1.42741828e+38; -1.19658063e+38,false
44383,100000,-2.73522167e+38; -5.52034506e+37,2.70742199e+38; -6.6559019e+37,true
43342,100000,5.18139861e+37; -2.89246936e+38,-1.7421233e+38; 2.30521815e+38,true
45505,100000,1.07340647e+38; -2.24262116e+38,1.18032266e+38; 1.69800753e+38,false
44438,100000,1.71757915e+38; -1.55255213e+38,7.42795689e+37; 2.54542658e+38,false
43180,100000,-1.42357558e+38; -1.3020469e+37,2.06431465e+38; -5.67987229e+37,true
44443,100000,-2.50656468e+38; 1.6296547e+38,-1.32403499e+38; 3.04275532e+38,true
43762,100000,1.73719003e+37; 9.41802839e+37,1.67716249e+38; -1.41192435e+38,false
42894,100000,-1.0895372e+37; -7.13123437e+37,1.44922897e+38; 1.61437616e+38,true
43950,100000,2.40388285e+37; 1.3276052e+38,-1.52246936e+38; -2.70743517e+38,false
47870,100000,-3.51572956e+37; 4.77900473e+37,3.29751963e+38; -1.36332993e+38,false
43180,100000,-3.22497919e+38; 1.944517e+38,-7.41889674e+37; -2.38316487e+38,false
43042,100000,-2.49871964e+38; 2.60562052e+38,-1.77349045e+38; -2.90374801e+38,true
46180,100000,1.25634052e+38; -2.900602e+38,5.73899717e+36; -2.4772138e+38,true
42862,100000,-6.03567875e+36; 2.37655626e+38,1.31394368e+38; -5.7141521e+37,true
44092,100000,-6.05930344e+37; -1.50131694e+38,-1.70005819e+38; 2.87759607e+38,false
43763,100000,3.34351831e+38; 1.57833249e+38,-7.55287118e+37; -3.96898639e+37,true
43528,100000,-1.79966956e+38; -1.04806177e+38,-2.56039688e+37; 2.8659276e+38,true
42897,100000,-2.27661651e+38; 4.42494688e+37,7.60720168e+37; -3.29221537e+38,true
43513,100000,1.69620575e+38; -8.74490795e+37,1.33705812e+38; 1.59694526e+38,true
42945,100000,3.20363824e+38; 3.30391772e+38,-2.72063963e+38; 3.6083507e+37,true
43283,100000,1.72733438e+38; 2.35758749e+37,1.67745293e+38; 1.92366993e+38,true
43102,100000,1.48101983e+38; 3.03553337e+38,3.2094098e+38; -1.64031817e+38,true
43941,100000,-1.86945565e+38; 1.89156835e+38,2.67425964e+38; -2.58350133e+38,false
44362,100000,1.06812392e+37; -2.20666653e+38,1.66007192e+38; -2.08093344e+38,true
43594,100000,1.67974363e+38; 2.16788515e+38,-2.34221875e+38; 1.94363796e+38,false
43450,100000,7.01980383e+37; -2.21488598e+38,-3.29082664e+38; 3.08271978e+38,true
44387,100000,-2.75384538e+38; -2.60536536e+38,-1.24551509e+38; -2.72583091e+38,true
43692,100000,1.83506825e+38; 3.14029252e+37,1.42809977e+38; 3.30812125e+38,false
43309,100000,3.21837199e+38; 2.06482586e+37,-1.61478313e+38; -9.51187408e+37,true
43897,100000,-3.03653451e+38; -3.79344949e+37,-1.72822741e+38; 1.12960193e+38,true
43475,100000,-1.51621701e+38; -2.24504714e+38,6.31151166e+37; 1.99294287e+38,false
43525,100000,2.64451244e+38; 2.72372316e+38,-2.62574817e+38; 1.32769333e+38,false
43552,100000,8.79128875e+37; 2.16100718e+38,1.729376e+38; 3.1269902e+38,false
52277,100000,5.44301533e+37; 2.03467272e+38,2.52872767e+38; -1.80795817e+38,false
55749,100000,-1.4571115e+37; 3.17298949e+38,2.77121934e+37; -2.3308178e+38,false
43136,100000,1.11205896e+38; 2.53489068e+38,-1.39021984e+38; 6.47523406e+36,false
55636,100000,1.19366301e+38; 1.11024622e+38,3.52004134e+37; 3.02417055e+38,false
46756,100000,2.85423134e+38; -2.82711944e+38,2.60395391e+38; -1.28305032e+38,false
42786,100000,-1.75898766e+37; -8.9873801e+37,9.74285523e+37; 2.79115568e+38,true
55600,100000,2.35271895e+38; -4.40151055e+37,3.40029445e+38; -1.84422348e+37,false
45132,100000,2.0056851e+38; 2.17970918e+38,3.08795893e+38; 1.82912976e+38,false
43656,100000,-1.04965121e+38; -1.00998206e+38,-2.82888401e+38; -1.90893557e+38,false
52922,100000,-1.05686688e+38; 1.33531495e+38,-2.20769424e+38; -2.99475457e+38,false
43804,100000,-1.1137924e+38; 2.28817221e+38,1.27933104e+38; 2.95303244e+38,false
43750,100000,6.82678729e+37; -2.73170754e+38,3.32610404e+38; 2.92780355e+38,false
44768,100000,-2.58116257e+38; 2.94130596e+38,-2.60529732e+37; 5.94790992e+37,false
43880,100000,1.4755166e+38; 2.89143876e+37,1.79429635e+38; -1.0145312e+38,true
43212,100000,-2.23856022e+38; 1.28287873e+38,-2.70132956e+38; -5.42909146e+37,true
43905,100000,1.58530467e+38; -2.13817973e+38,1.90943675e+38; 9.35203044e+37,true
43396,100000,2.25124443e+38; -2.36267132e+38,2.57240949e+38; 5.47147155e+37,true
43915,100000,2.55799012e+38; -4.69339725e+37,1.56638828e+38; -2.03804586e+37,true
52770,100000,2.91349857e+38; 2.06838226e+37,2.9364256e+38; -1.50015141e+38,true
42896,100000,-1.36613907e+37; -1.07109357e+38,8.51054471e+37; -1.64675794e+38,true
43201,100000,-2.41547333e+38; -9.73051846e+37,-8.42535909e+37; 3.13194134e+38,false
43360,100000,1.28548746e+38; -2.76410017e+38,3.4983313e+37; 1.38782043e+38,false
54823,100000,8.46554311e+37; -2.30486017e+38,2.42925239e+38; -2.65288178e+38,true
50111,100000,1.90653372e+38; 1.02193012e+38,2.6392017e+38; -1.52529288e+38,true
43422,100000,1.27997723e+38; 1.9122704e+38,-4.8240327e+37; -1.32745207e+38,true
57601,100000,-6.23866992e+37; -1.59110352e+38,-5.05246131e+37; 2.79231036e+38,false
44070,100000,3.9025506e+37; 3.05406388e+37,-1.16196378e+37; 3.31822777e+38,true
43487,100000,1.1982371e+38; -2.34051705e+38,1.10010441e+38; -2.75330161e+38,false
55461,100000,2.48577967e+38; -1.8035289e+38,-3.21715565e+38; -1.50426803e+38,false
43397,100000,-1.7327437e+38; -1.90675703e+38,1.17119973e+38; -8.8826894e+37,false
53416,100000,-1.39347831e+38; -6.99680814e+37,1.0584771e+38; 1.7287296e+38,true
43183,100000,-3.27385107e+38; -9.40258942e+37,-2.93151483e+38; -2.5676628e+37,true
44830,100000,-1.78019845e+38; -2.68639988e+38,2.72750989e+38; 4.51952528e+37,false
44347,100000,3.62217722e+36; 2.78344634e+38,5.84861091e+36; -2.1077403e+38,false
44595,100000,-1.77705812e+38; 5.10837522e+36,2.07251564e+38; -2.93400125e+38,false
44023,100000,2.03831706e+38; -1.07004187e+37,-2.65322009e+38; -1.84471233e+38,true
45806,100000,-2.24705003e+38; -2.40940543e+36,-5.1452513e+37; -1.48991001e+38,true
44051,100000,2.82965575e+38; -1.3511909e+38,3.1042304e+37; 3.69708802e+37,false
44101,100000,1.96989455e+38; 3.04175946e+38,1.97523227e+38; 2.45519156e+38,false
44274,100000,1.1911919e+38; -7.04279165e+36,2.70635797e+38; -2.72541898e+38,true
44504,100000,8.53044073e+37; -6.79979571e+36,-6.86988994e+37; -2.54778523e+38,false
43128,100000,-2.4513731e+37; -3.16806999e+38,-2.49155128e+37; -1.22466791e+38,true
43254,100000,1.53663389e+38; -3.32040448e+38,2.65958897e+38; -3.20811538e+38,true
44899,100000,3.11292965e+36; 2.10805001e+38,-2.33282434e+38; 1.79865706e+38,true
44636,100000,-5.32558221e+37; 3.17438877e+38,-4.14242965e+37; -2.80315679e+38,true
45632,100000,-2.09957663e+38; 2.34871977e+37,-3.27069168e+37; -4.80371479e+37,true
45327,100000,-1.83910607e+38; 1.587533e+38,2.43182785e+38; 3.01812558e+38,true
47423,100000,-1.78125253e+38; -1.20159749e+38,-1.03047753e+38; 2.31836055e+38,false
46663,100000,-3.25783426e+38; 1.48379973e+37,-1.54337738e+38; -2.41900024e+38,false
44828,100000,2.7570502e+38; 1.35309593e+38,-1.97862958e+38; -2.31647956e+38,true
42939,100000,-4.33151596e+37; 1.39661468e+38,5.91093863e+37; 6.44169177e+37,true
43414,100000,-1.88937765e+38; -2.04371542e+38,2.01859343e+38; 3.27973987e+38,false
47497,100000,-5.05451744e+37; -2.59548945e+38,3.31038882e+38; -1.10552793e+38,false
48454,100000,1.96294998e+37; 2.37781133e+38,-2.84567277e+38; 3.34491171e+38,false
43287,100000,-1.26851595e+38; -1.56267316e+38,1.23863535e+37; -2.65477068e+37,false
43534,100000,1.65605317e+38; -2.05086862e+38,6.39054815e+37; -1.25797457e+38,false
43753,100000,2.38493918e+38; 2.99971139e+38,8.18129325e+37; 8.06120212e+37,true
43587,100000,2.94507423e+38; 7.84244315e+37,-1.05873641e+38; 9.80832077e+37,false
43119,100000,-1.01942098e+38; 2.0244587e+38,-2.74350886e+38; -1.47536813e+38,true
43753,100000,-1.75622368e+37; 3.24130815e+38,-2.61710523e+38; 1.24593392e+38,true
43637,100000,-8.5211088e+37; 8.52010482e+37,9.00255438e+37; -3.01802519e+38,true
43354,100000,4.36806841e+37; 2.93540763e+38,-1.23871855e+38; 1.28908363e+38,true
44678,100000,-2.74149968e+38; 1.92347582e+38,-3.02595115e+38; -1.92484367e+38,false
43748,100000,2.7179084e+38; 1.07872939e+38,7.58995859e+37; -2.54549838e+38,false
43593,100000,-2.03468367e+38; -1.45486404e+38,3.07290513e+38; 1.20068559e+38,false
44446,100000,-1.23040221e+37; -2.8097869e+38,-8.04481342e+37; 3.21935812e+38,false
43649,100000,-1.67429136e+37; 1.50352245e+38,4.21355955e+37; 7.80050115e+37,false
49359,100000,-1.08050613e+38; 1.26915687e+38,2.60356388e+38; 1.82372714e+38,false
43572,100000,1.52293794e+37; -1.40753371e+38,5.68452711e+37; 1.07455638e+38,false
42932,100000,2.41242306e+38; -2.428506e+38,2.2128048e+38; -3.11429858e+37,true
43901,100000,-3.05250893e+38; 2.58364453e+38,2.51136066e+38; -2.22935687e+38,false
44873,100000,1.53450069e+38; 3.02512951e+38,-1.48611071e+38; -2.85146969e+38,false
44004,100000,-8.05904204e+37; -1.8022937e+38,-8.8584774e+36; -2.79984365e+38,true
43366,100000,-2.99060661e+38; 2.85188629e+38,-4.75732182e+37; -2.9334019e+38,true
43663,100000,1.53700597e+38; -1.2772817e+38,2.74500834e+38; 1.7779037e+38,false
44394,100000,1.58949725e+38; -2.92925861e+38,1.60119584e+38; 1.05153981e+37,true
44490,100000,1.36818117e+38; -1.00967115e+37,3.13118643e+38; -3.33281102e+38,true
43806,100000,-1.9169747e+38; 7.4541714e+37,-1.62132423e+37; -2.45186444e+38,false
44007,100000,-2.18901191e+38; -2.98651646e+38,2.2344147e+38; -2.06156881e+38,true
43049,100000,-5.31678268e+37; -1.94873772e+37,1.36062243e+38; 4.14077245e+36,true
43077,100000,-1.88760476e+38; -1.55697877e+38,3.1896667e+38; -9.22241291e+36,true
45390,100000,1.43426806e+38; 1.92333689e+38,-1.44835277e+38; -1.76052634e+38,false
