runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.a.vector2,param.b.vector2,param.alpha.float
12,4235,66722,50000,Vector2(-3.3333320774253533e+38;-3.231338127075566e+38),Vector2(-3.542359852675291e+37;2.0614820042886878e+38),4.999261163715409e+306
12,3882,64943,50000,Vector2(3.294595514619723e+38;1.1727570144204406e+38),Vector2(2.859644716920006e+38;-2.2941885800424566e+38),2.6881415077755593e+307
12,3928,68675,50000,Vector2(1.4770268272751578e+38;-2.823341333382478e+37),Vector2(8.005240921694234e+37;-2.2321363732769486e+38),-1.7535185064853163e+308
12,4660,66104,50000,Vector2(3.877299254857954e+37;-3.2231923057305476e+38),Vector2(7.394802253973609e+37;-2.0370579266439705e+38),1.5137098918263157e+308
12,4021,69729,50000,Vector2(-7.269187206575314e+37;-1.5207944417829737e+38),Vector2(-1.9772394216481127e+38;-2.2952438738141346e+38),-6.747528866583971e+307
12,4281,63261,50000,Vector2(1.6788853792024926e+38;1.3241236231720129e+38),Vector2(-1.937355280107108e+38;-1.4670422026754721e+38),-6.77996366054244e+307
12,3942,84358,50000,Vector2(-3.0133849760674936e+38;1.0765433479835982e+38),Vector2(-2.000235769774805e+37;-3.240484885334525e+38),9.3483262687665e+307
12,3913,77586,50000,Vector2(-3.1141780049446485e+38;-2.8310045347909776e+37),Vector2(-1.3784164899074998e+38;-1.926564024077485e+38),-1.7641160661574365e+308
12,3890,78861,50000,Vector2(2.4404030511065092e+38;3.2984483611480328e+38),Vector2(-3.1919756491095673e+38;-7.390681882462628e+37),-1.493886930367713e+308
12,3882,82926,50000,Vector2(-3.0285322852076927e+38;1.4391519626415387e+38),Vector2(3.1911008687833618e+38;1.2686487990168731e+38),1.597146793789273e+308
12,3882,77563,50000,Vector2(2.034790150426186e+38;2.4188542078472055e+38),Vector2(2.9132028026615767e+37;-2.438929534048804e+38),-4.600386234075955e+307
12,4023,89314,50000,Vector2(4.1561714851130023e+37;2.6089212767153135e+38),Vector2(-4.1266456208626064e+37;-2.484214881267261e+38),-1.3785666036778916e+308
12,3899,74041,50000,Vector2(-2.5985975302270548e+38;2.827913089919189e+38),Vector2(9.982964484459585e+37;1.1917308029564647e+38),-1.0415300283973212e+308
12,4254,69639,50000,Vector2(1.7358840207911547e+38;9.157927781927525e+37),Vector2(2.7621078260806214e+38;-6.94624053966117e+37),1.5732060560595947e+308
12,3882,67996,50000,Vector2(9.763327284982122e+37;9.706621724212232e+37),Vector2(2.1747718370190366e+38;2.4527895186514593e+38),-4.4851443280510624e+307
12,3882,65828,50000,Vector2(-2.894602261168284e+38;7.298693041946226e+37),Vector2(-1.878541971331207e+38;-4.0152716138373945e+37),-6.186106983501683e+307
12,3936,84096,50000,Vector2(1.4950602218899085e+38;-2.930161990157694e+38),Vector2(-2.948118818676191e+38;-5.862476349622528e+37),1.3824554231681386e+308
12,3896,75923,50000,Vector2(-1.1224477143431589e+38;7.983965181080243e+37),Vector2(1.5157899600373687e+38;2.0072932877265156e+38),-5.696533533346753e+306
12,4853,82147,50000,Vector2(1.772454827899307e+38;-3.255553498725462e+38),Vector2(-1.8901240385112763e+38;7.180011536270938e+37),-1.7809619082047515e+308
12,5326,88281,50000,Vector2(-3.2127176581148377e+38;-7.8922440683706095e+37),Vector2(-2.9419278159687724e+38;-9.116013168361098e+37),-6.588707776027007e+307
12,3920,68929,50000,Vector2(-1.0212858498473616e+38;9.397227763395249e+37),Vector2(-2.239309044609184e+38;2.4403758726776403e+38),9.523584143026051e+306
12,4022,67297,50000,Vector2(-6.413580349228389e+37;-1.1989819672138662e+38),Vector2(3.0548868425984857e+38;2.2611172998873184e+38),4.986371067794029e+307
12,3932,66205,50000,Vector2(1.6618187456415e+38;-3.1061293363416314e+38),Vector2(-2.7973180891525607e+38;-3.210291679102145e+38),1.0658518425212732e+308
12,3983,82485,50000,Vector2(-1.509886967546322e+38;-3.254425796751499e+38),Vector2(-1.7735849637624225e+38;1.5833022928802277e+38),7.765968662809196e+307
12,4347,74584,50000,Vector2(-4.942352161446867e+37;1.935074117498985e+38),Vector2(1.935490515368148e+38;1.6099518579187057e+38),8.800507166883453e+307
12,4421,83526,50000,Vector2(2.4401596621912654e+38;2.2517764389684526e+38),Vector2(6.077666123734151e+37;-3.347788364870356e+38),7.612406996424403e+307
12,4178,76719,50000,Vector2(-3.0589698944757968e+38;7.497412992399444e+37),Vector2(-3.3844784325469777e+38;1.0530706294378462e+37),8.123115249805823e+307
12,4037,79693,50000,Vector2(2.6116168089516388e+38;-2.076679208156512e+38),Vector2(5.823893121833501e+37;6.427012374988407e+37),-6.909659128599603e+307
12,3882,78198,50000,Vector2(3.025268642678369e+38;8.485342290000592e+37),Vector2(-3.2394263463773104e+38;-2.7771269503921254e+38),-1.6769771568453347e+308
12,3882,68553,50000,Vector2(-1.111973269551545e+38;-2.5518382603027e+38),Vector2(7.642851559884109e+37;1.2239553939226985e+38),-1.2320062861593497e+308
12,4043,69804,50000,Vector2(1.1426746515565446e+38;-1.332572362304462e+38),Vector2(4.1063185899578267e+37;2.2273536289743355e+37),1.22988807540369e+308
12,3882,66385,50000,Vector2(-3.313617575290604e+38;-2.2244897527383e+37),Vector2(-2.032045129110428e+38;7.129236552069157e+37),-5.115085489083193e+307
12,3889,67352,50000,Vector2(-1.3648457324657925e+38;2.1330975700064136e+38),Vector2(3.317488878811653e+38;-2.784840350764394e+38),9.806226907578167e+307
12,3882,67774,50000,Vector2(1.4917702122281002e+38;-5.362220857953261e+37),Vector2(7.313480439728008e+37;1.3079021576192043e+38),-5.489424680332124e+307
12,3911,67650,50000,Vector2(1.3079135918276184e+37;1.8688863274152926e+38),Vector2(1.5911844429003988e+38;1.72332738382963e+37),6.068549659735386e+307
12,3882,70644,50000,Vector2(2.3122841402426425e+38;8.913739359450141e+36),Vector2(3.079393875298482e+38;2.7731503811652335e+38),1.7317239428513076e+308
12,3899,73838,50000,Vector2(1.886461846633241e+38;1.6322234901972476e+37),Vector2(8.257456741597563e+37;4.790891809933408e+36),-1.052042218927694e+308
12,3882,73705,50000,Vector2(1.1772833383596396e+38;-3.142596094688517e+38),Vector2(-3.214896191730366e+38;1.0812807103947231e+38),9.193800145726283e+307
12,3900,68508,50000,Vector2(1.718711994759259e+37;-2.5577415871365927e+34),Vector2(3.2608760086536522e+38;2.3354279921931774e+38),3.990134426384372e+307
12,3883,68873,50000,Vector2(2.283898705178236e+38;-7.012261304101776e+37),Vector2(2.09045461511112e+38;-1.7420521043757212e+38),-1.4216521541359518e+308
12,3939,72153,50000,Vector2(2.9662796882353007e+38;-1.7776406343867686e+38),Vector2(-1.9370417140546354e+38;-1.9198136325131977e+38),1.4901744706937654e+308
12,3937,68602,50000,Vector2(-2.7550828106903006e+38;2.6131304851803593e+38),Vector2(-6.790337262941501e+37;1.2519104362553155e+38),1.1913552975922495e+308
12,3900,70584,50000,Vector2(8.362600752982893e+37;1.946909892270184e+37),Vector2(-8.57659335786766e+37;-3.05295534873193e+38),-2.0896425611682574e+307
12,4194,69829,50000,Vector2(-3.3583607737003555e+38;2.7101386136013767e+38),Vector2(1.9725513454923246e+38;-2.7051335233834836e+38),-4.268158998630241e+307
12,4499,73285,50000,Vector2(1.9526399011603237e+38;4.88738023963785e+37),Vector2(2.1082364064347375e+38;2.1145401793395525e+38),6.961017742133361e+306
12,3882,68171,50000,Vector2(1.6457253635053385e+38;-9.604594105062503e+37),Vector2(-2.7310219910015846e+38;1.823398764573087e+38),-1.6630289686632514e+308
12,3952,72906,50000,Vector2(-2.9961643990176092e+38;6.9653120894114835e+37),Vector2(-1.9530234415259288e+38;1.166943568767794e+38),-1.4540610632002175e+308
12,3898,69186,50000,Vector2(-2.4682465401863062e+38;3.377414272106122e+38),Vector2(3.0023030731082504e+38;-2.204628760900188e+38),-1.4869808915089762e+308
12,3958,102465,50000,Vector2(-9.349943381886256e+37;-1.5923510871008009e+38),Vector2(1.6497456413249263e+38;-6.287407535565993e+37),-4.528454275263348e+307
12,3890,76343,50000,Vector2(-2.7231724956608754e+38;-8.899375737264015e+37),Vector2(-4.537162351830876e+37;1.619273678725556e+37),-1.4053133412499297e+308
12,4876,91181,50000,Vector2(-3.235536585863522e+38;-1.4182928227208072e+38),Vector2(2.8515147158544783e+38;-1.2562031068358804e+38),-6.217889535211781e+307
12,5139,88551,50000,Vector2(3.3902601362285947e+38;1.373752245582996e+38),Vector2(2.9364582585709556e+38;5.408691407776908e+37),-6.559239364874588e+305
12,4060,67963,50000,Vector2(1.3966765404495714e+38;2.1606919910962777e+38),Vector2(-8.918916824796653e+37;-3.3668964229579562e+38),9.999069008593304e+307
12,3882,64774,50000,Vector2(7.744415725974394e+37;8.365288679315617e+37),Vector2(1.935100890279662e+38;-2.988332752197351e+38),5.107355283775857e+307
12,4547,72123,50000,Vector2(-1.214260807780345e+38;-3.956904416660726e+37),Vector2(-2.9388897138342414e+38;-2.639890082290937e+38),-5.091067756612613e+307
12,3882,71137,50000,Vector2(2.3381440096632024e+38;-9.490534960535888e+37),Vector2(-2.8169277312296592e+38;-1.4610965157122096e+38),-9.634768430093896e+307
12,4240,66915,50000,Vector2(-2.6199198189710856e+38;9.983696679446277e+37),Vector2(-3.131210564057507e+37;2.626059507182207e+38),1.2431268861854439e+308
12,4306,73768,50000,Vector2(1.0106370777452044e+38;-1.2024697810753342e+37),Vector2(-3.7072740969216223e+37;-2.7199976900856158e+38),8.345799418357555e+306
12,3884,75765,50000,Vector2(4.1677651639725697e+37;2.1797361595936264e+38),Vector2(1.765167155304619e+38;-3.8756097301379696e+37),4.2656946331472486e+307
12,3944,67259,50000,Vector2(-8.499378224506559e+37;-2.829619043390952e+38),Vector2(1.6722248387127495e+37;-3.0667175721202957e+38),1.0269732469670458e+308
12,4482,72615,50000,Vector2(-3.213680666922819e+38;2.1167442687911813e+38),Vector2(2.48328614973151e+38;-1.5670792047346509e+38),-5.199298498941849e+306
12,3894,72777,50000,Vector2(-6.000190868469882e+37;-4.254305895739311e+37),Vector2(2.704246776435612e+38;4.933247894836028e+37),-1.778643255541809e+308
12,4118,72788,50000,Vector2(-9.258804374332247e+37;3.0548320800925558e+38),Vector2(-1.1637364127492166e+38;-3.2689972882830504e+38),1.4881498179560306e+308
12,3882,73850,50000,Vector2(-2.854451203116895e+38;2.9376616139327403e+38),Vector2(3.343355568192442e+36;3.356368635429085e+38),1.3751460142171648e+308
12,4350,96097,50000,Vector2(-2.595021335765739e+38;-2.6750284949268555e+37),Vector2(7.407639498072001e+37;-1.1692830433035272e+38),-3.1043956465621037e+307
12,3909,75294,50000,Vector2(2.9228286821413977e+38;-1.856114291263777e+38),Vector2(-3.786749007625221e+36;2.9013109723808357e+37),9.231224127037518e+307
12,4188,68766,50000,Vector2(6.392575885842847e+37;-1.2344770967286888e+38),Vector2(-2.6286388212115034e+38;-1.5064971684292636e+38),-8.297523806801174e+307
12,3884,69127,50000,Vector2(2.811349662940463e+38;1.378456040606227e+38),Vector2(1.9714240491665537e+38;9.96705090588456e+37),-1.1944534028056697e+308
12,3887,69780,50000,Vector2(3.3167386324804138e+38;3.2088905702467247e+38),Vector2(-2.2343451276827863e+38;-2.8639117302524223e+38),1.5678995368213832e+308
12,4121,68791,50000,Vector2(1.156029604160069e+38;-5.576289141578862e+36),Vector2(1.889795666299793e+38;5.136333126896192e+37),3.329538665562621e+307
12,4282,71801,50000,Vector2(-3.1080630612732436e+38;7.236531512992954e+37),Vector2(1.7162753928345364e+38;1.3746620130657679e+38),1.5894184541694657e+308
12,3920,69098,50000,Vector2(2.1322807973716745e+38;-6.976375002964735e+36),Vector2(2.6257997909272323e+37;2.643856104664835e+38),1.2865107469602065e+308
12,3971,70621,50000,Vector2(2.9906214192970272e+38;2.7860135867479174e+37),Vector2(7.979937601593198e+37;2.015610292608589e+38),1.1260467916419927e+308
12,3937,71682,50000,Vector2(2.079273125520723e+38;-3.1823003312563373e+38),Vector2(6.642484074593521e+37;-2.529309573835444e+38),1.724934689878851e+308
12,3883,70186,50000,Vector2(-2.7049345529452718e+38;-2.7672693443825826e+37),Vector2(3.131177503729853e+38;-6.903985815438702e+36),1.2126086087314556e+308
12,3888,69602,50000,Vector2(-2.3411275521158995e+37;3.2787894328155974e+38),Vector2(7.1980309360230625e+37;3.1613997138079664e+38),1.6590280040314417e+308
12,3882,71941,50000,Vector2(1.2975853071502109e+38;3.333846844981094e+38),Vector2(-4.269721034098326e+37;2.911987886326318e+37),-1.7954169207214864e+308
12,3882,72856,50000,Vector2(-1.8299272665763104e+38;-1.186255667896007e+38),Vector2(2.9148729069743654e+38;-2.5890986693373766e+38),1.4557707444180215e+308
12,3882,66766,50000,Vector2(1.905263843159922e+38;2.484579964640127e+38),Vector2(-5.609785414274233e+37;8.575111727846114e+37),1.1995466370312879e+308
12,3885,84866,50000,Vector2(-8.713306939801075e+37;2.925713246435229e+38),Vector2(1.3588040082930568e+38;2.287648314241663e+38),-7.297268955966243e+307
12,3882,81873,50000,Vector2(-7.005123924162251e+37;1.8773558560175855e+38),Vector2(-3.388505910621975e+38;8.892339769372508e+37),1.6476500486679822e+307
12,3934,90296,50000,Vector2(3.1633013925324047e+38;-2.2577676599412753e+38),Vector2(-2.9618197891875537e+38;1.4101837125371712e+38),-1.3613024396899419e+308
12,3882,66012,50000,Vector2(-1.3819841657567822e+38;-1.8686792440132394e+38),Vector2(1.8043945524226575e+38;-2.540535279078777e+38),1.3549848936437604e+308
12,4029,70966,50000,Vector2(2.5096226557777556e+38;4.6597457494361965e+36),Vector2(-2.1745282452796968e+38;-7.167305367244611e+36),1.3707591279668042e+308
12,4130,72735,50000,Vector2(-1.651720945196226e+38;4.1555072361984827e+37),Vector2(2.2405773036817003e+38;7.891185833649539e+37),7.098976711386904e+307
12,3884,69238,50000,Vector2(2.974628942148644e+38;-8.858571585623388e+37),Vector2(3.064602522446827e+38;2.095275541049812e+38),1.6851722869066072e+308
12,3882,69366,50000,Vector2(-2.7794924878241993e+38;8.020843165281843e+37),Vector2(-1.659636662604291e+38;-9.257869735544698e+36),-5.482601995030983e+307
12,3882,68167,50000,Vector2(2.178884095566177e+38;1.919938166508164e+38),Vector2(3.2916142032320823e+38;-4.178780540628313e+37),6.812004996551389e+307
12,3897,67260,50000,Vector2(-2.8706955877925556e+38;-8.518726629147962e+37),Vector2(-1.9997441748720364e+38;2.9819080961312985e+38),-1.5207760847827361e+308
12,4245,69504,50000,Vector2(-5.949812912436092e+37;3.162257659734201e+38),Vector2(2.146369770378755e+38;-2.6204645030809917e+37),-1.136726016803706e+308
13,4178,76220,50000,Vector2(-2.530231815000122e+38;2.0731825207408424e+38),Vector2(-6.518422659770865e+37;1.1150351021053123e+38),-1.6355816931505558e+308
13,3885,69695,50000,Vector2(7.973813328013375e+37;-1.931329984686151e+38),Vector2(2.7890361728391016e+38;2.125895894828445e+38),3.10601918571623e+307
13,4001,70782,50000,Vector2(3.8327973664164616e+37;-1.3904973015397229e+38),Vector2(1.5989176186220311e+38;-1.4283072624626102e+38),-2.9149935497821363e+307
13,4277,74036,50000,Vector2(2.2149129566897197e+38;-1.1939949283405203e+38),Vector2(-7.264909139329663e+37;-2.356536909988178e+38),-1.5226884852126204e+308
13,4065,64339,50000,Vector2(8.221364700768105e+37;-4.979596243141813e+37),Vector2(3.7750092320339774e+37;-3.2462637494787974e+38),1.186715891573092e+307
13,3883,67549,50000,Vector2(3.0157888472537184e+38;1.2972677860278657e+38),Vector2(2.5339948104538876e+38;-1.0928286017146102e+38),-1.1852813814546891e+308
13,3883,70271,50000,Vector2(1.3402335354720013e+38;1.7318932538775402e+38),Vector2(-3.4008457286248365e+38;2.9906047877211522e+38),-1.20150984086892e+308
13,4549,69903,50000,Vector2(-2.423222430403544e+38;-2.819259599861791e+38),Vector2(-2.731990273236063e+38;1.2005317461316812e+38),-1.5781353952898704e+308
13,3883,68910,50000,Vector2(-1.7732868123412488e+38;5.4890726252771395e+37),Vector2(3.2419636758187272e+38;1.9195067596558944e+38),-1.1604748094103017e+308
13,3914,71302,50000,Vector2(6.158155345065522e+37;2.2078575176849934e+38),Vector2(-1.85107512659775e+38;-8.14880032392912e+37),1.1878944471485795e+308
13,3883,70801,50000,Vector2(2.203194591717114e+38;-1.4139237888680846e+38),Vector2(-1.3246774343662406e+38;1.769544302121183e+38),-8.113803786274553e+307
13,3883,73246,50000,Vector2(-1.903530102787002e+38;4.89371291497635e+37),Vector2(-2.98592766406655e+38;1.674310580304341e+38),9.346181658843311e+307
13,3933,67869,50000,Vector2(-5.031704795775034e+37;1.4703875833154984e+38),Vector2(2.33194347422327e+38;-3.477068494390056e+37),1.2040768107698364e+308
13,3882,68274,50000,Vector2(-1.5561346136884244e+38;2.0623699681811357e+38),Vector2(1.849498777723354e+38;1.801771428388617e+38),-6.790990325694825e+307
13,3882,71530,50000,Vector2(7.564651208476509e+37;2.2012927608746035e+37),Vector2(-1.5083238022381685e+38;7.720385127075988e+37),-4.383246391279069e+306
13,4415,67617,50000,Vector2(-4.562188817040822e+37;-2.939664501881101e+38),Vector2(1.8455147040049088e+38;-2.0815406989144112e+38),-3.22839434800307e+307
13,4269,67081,50000,Vector2(1.6121021989848849e+38;1.961472484894522e+38),Vector2(1.3686442221363644e+38;-2.179422745659226e+37),4.970870352697896e+307
13,4222,71441,50000,Vector2(8.484984812531327e+37;-5.07111605293613e+37),Vector2(-1.8422317931864617e+38;8.348013136935707e+37),1.137076982071159e+308
13,3893,67470,50000,Vector2(1.903664169514482e+38;-1.0663307490999675e+38),Vector2(-1.3201152105620432e+38;1.9865685187694083e+38),3.1849569218927556e+307
13,3928,69660,50000,Vector2(-2.7869243683511694e+38;3.1556739895768555e+38),Vector2(-4.45475542867148e+37;2.0866427390502098e+38),-1.559908446448057e+308
13,4189,67589,50000,Vector2(-2.300534743183343e+38;-1.9922922147595588e+38),Vector2(1.6112213339357983e+38;-1.2833642956566105e+38),1.7535044423130696e+308
13,4068,67646,50000,Vector2(-2.5683972251513135e+38;-2.147407621278174e+38),Vector2(-7.021211931459868e+37;-3.1485749433914814e+38),3.6977494589651754e+307
13,4400,66438,50000,Vector2(-1.3275435416673326e+38;3.5008349149033747e+37),Vector2(1.5141826804883273e+38;3.188608160643073e+38),-2.109731626036106e+307
13,3899,67266,50000,Vector2(-2.0027447545488007e+38;-1.0400187847693423e+38),Vector2(-1.5650126300201348e+38;-1.065552947213806e+36),1.1191016555219837e+308
13,3983,68565,50000,Vector2(-1.776198352239853e+38;-2.4567942804277003e+38),Vector2(-1.985322773171552e+38;-3.2177886661639427e+38),1.3879549837611552e+308
13,3883,69830,50000,Vector2(-2.4875109756519506e+38;4.425589323661429e+37),Vector2(1.5179317824915143e+38;1.5197826537798956e+38),-2.9305489987472823e+307
13,3898,65519,50000,Vector2(8.971601397862618e+37;-1.1959499498022163e+38),Vector2(-2.05469594103651e+37;-2.925784234868842e+38),6.391076971029901e+307
13,3994,65671,50000,Vector2(3.32323763625417e+36;8.086502395771264e+37),Vector2(-3.60611912844509e+37;-2.2709938192438166e+38),-7.077452287033757e+307
13,4758,65024,50000,Vector2(1.2061521032449011e+38;2.041681099089027e+38),Vector2(2.4731348037248823e+38;2.031800776780728e+37),1.5418990698206957e+308
13,4494,69794,50000,Vector2(2.7383524594805364e+38;-1.0902766182322548e+37),Vector2(2.4356626463339438e+38;2.6972629343367866e+38),1.0686390874845232e+308
13,4038,70973,50000,Vector2(-1.7754736617447145e+38;1.0913093097937307e+36),Vector2(-1.1908619045290443e+37;-3.2696759377083886e+38),-1.3728813929499014e+308
13,3883,70340,50000,Vector2(-2.831696367782558e+38;-8.310526173385758e+37),Vector2(-1.09859276111192e+38;-1.8933195321443316e+38),-1.4112190905888305e+308
13,3883,66211,50000,Vector2(-1.3993808955340743e+38;2.542440405812848e+38),Vector2(1.9951126866390426e+38;2.3982215210296988e+38),6.018176933498616e+307
13,3907,69992,50000,Vector2(2.494866999967003e+38;-1.4777045639920638e+38),Vector2(-1.2335716899639818e+38;-2.8586074744928753e+38),1.7580443394502846e+308
13,3916,67300,50000,Vector2(4.862279236572611e+37;1.6960019074911103e+38),Vector2(-1.5261879401447768e+38;-1.9528980962345782e+38),6.747314290741866e+307
13,4342,69044,50000,Vector2(5.8111877133975335e+37;-1.9126624098291181e+37),Vector2(-1.0009325532221452e+38;2.281711044478386e+38),6.040321601854834e+307
13,4358,66686,50000,Vector2(-5.094372370847917e+37;1.5681449439472748e+38),Vector2(-6.800374520394108e+37;1.4746854259105122e+38),8.018462126552279e+307
13,4826,71582,50000,Vector2(-2.4392171386169837e+38;-1.4523702118043346e+38),Vector2(2.656509133778001e+37;-3.0376938496256622e+38),4.3706965220651486e+307
13,3882,71224,50000,Vector2(-4.027260292623993e+37;3.0776925867809276e+38),Vector2(-5.5526802900351515e+37;-2.6309345871545408e+38),8.626670134519677e+307
13,3883,70493,50000,Vector2(-2.175434463340788e+38;-2.233977407596672e+38),Vector2(2.441035152401807e+37;-2.0546084984981063e+38),-1.6510822949626272e+308
13,4139,68316,50000,Vector2(1.9814319985372835e+38;9.499913546736616e+37),Vector2(2.0488320428899743e+37;-4.364129059020203e+37),1.5505908925214291e+308
13,3912,70376,50000,Vector2(-6.045730962752961e+37;2.3984099446149167e+38),Vector2(-5.46969367025627e+36;-6.754198065509714e+37),1.565890758775513e+307
13,3896,70299,50000,Vector2(-2.0475441352331544e+38;1.717984185843644e+38),Vector2(-2.043993699432035e+38;-2.3234130983921662e+38),3.7364337642834676e+307
13,4228,66838,50000,Vector2(9.411183835913401e+36;3.3861705939802104e+38),Vector2(3.1801733149612024e+38;-3.072534364370527e+38),-3.8038097476585746e+307
13,4129,68241,50000,Vector2(-2.275544177838396e+38;-2.3483411939155343e+38),Vector2(3.2387509421375088e+38;-3.60739590612964e+37),9.624023982176281e+306
13,3892,67552,50000,Vector2(-3.0441438587037195e+38;2.7363471376430234e+38),Vector2(8.272654351113579e+37;-2.5126944267122287e+38),1.0428922646860205e+308
13,3883,68544,50000,Vector2(-2.6262726753071414e+38;7.011316143814246e+37),Vector2(1.311288610138678e+38;1.298430677982491e+38),3.40863955608376e+307
13,3882,65747,50000,Vector2(-2.6333544814443524e+38;3.25617637152439e+38),Vector2(-1.0081447752531076e+38;1.5251582022091994e+38),1.6782234231017895e+308
13,4640,68170,50000,Vector2(-2.183872757032291e+38;2.303122170176481e+38),Vector2(1.8651046721446918e+38;-1.1814811886753074e+38),-1.0391269302706348e+308
13,4038,71325,50000,Vector2(-2.4463626315203502e+38;-3.8296145492894086e+37),Vector2(-7.597015342420816e+37;-2.3636398098313767e+38),1.3434221384957462e+308
13,3882,74535,50000,Vector2(2.034749788431075e+38;1.7743078288406966e+38),Vector2(-1.5543622353252093e+38;-1.382177964180545e+38),1.3953271715756609e+308
13,3883,66656,50000,Vector2(-3.3940125848293663e+38;1.9141348176925482e+36),Vector2(-2.6463966792917886e+38;3.143606564334971e+38),8.707566734644792e+306
13,3882,74426,50000,Vector2(1.8676371338078037e+38;-1.5151551206167744e+38),Vector2(1.3792553196626829e+37;-2.305521579232593e+38),9.820719868584983e+307
13,3883,69235,50000,Vector2(-2.1190621425606866e+38;2.2633453225822795e+38),Vector2(-2.3912561359236127e+38;1.2492045599900924e+38),-1.0631659096528998e+308
13,3919,68869,50000,Vector2(-2.8910473632370518e+38;1.5210767729246566e+38),Vector2(2.374072878507399e+38;-1.195376363258625e+38),1.210561048246704e+308
13,4952,69410,50000,Vector2(-7.392266952773153e+37;-2.226184500178757e+38),Vector2(1.1002497325644903e+38;2.992398361202403e+38),-1.163466997232911e+308
13,3883,69018,50000,Vector2(-2.7486222547592494e+38;-1.860868082426681e+38),Vector2(-4.281644048583833e+37;9.02759751797409e+35),-1.2314781376655495e+308
13,4227,68321,50000,Vector2(-6.410686049377948e+37;1.0469054741261662e+38),Vector2(2.6003470908794657e+38;2.876702629044869e+38),-1.3679876742995437e+308
13,4177,71670,50000,Vector2(3.3905302979245153e+38;-1.602627068514443e+38),Vector2(-1.3884307268252068e+38;-1.7665128931818212e+38),1.5045605229258793e+308
13,3883,69709,50000,Vector2(-7.317635291335316e+37;3.1025407696104573e+38),Vector2(-1.4366170670892743e+38;2.109934044118563e+38),-1.3439595319130641e+308
13,4050,73410,50000,Vector2(-5.746927969170764e+37;-2.038638737648479e+37),Vector2(-7.860424517124161e+37;9.537016158624576e+37),1.7070605268344854e+308
13,4021,66176,50000,Vector2(-3.3141944070197317e+38;2.7136643048627795e+38),Vector2(2.308026051170452e+38;1.7082342287230726e+38),7.160086408199108e+307
13,3887,66972,50000,Vector2(2.924384342957998e+38;5.579236429224393e+36),Vector2(1.0859576058722172e+37;-1.4307398332584242e+38),2.0113567492721652e+307
13,3882,68739,50000,Vector2(8.10869845072102e+37;-3.3795455477072736e+38),Vector2(3.0474050673438906e+38;3.3149142297365653e+38),1.01451530422148e+308
13,3883,69259,50000,Vector2(3.1865110609021034e+37;-5.283924672160284e+37),Vector2(7.479329703057068e+37;-2.2893106605327784e+38),-1.5824824751208392e+308
13,3883,69305,50000,Vector2(5.830254699605686e+37;2.963243208693538e+38),Vector2(2.250606549582514e+38;-3.3283851977230226e+38),-7.914728343738982e+307
13,3882,68927,50000,Vector2(1.5296456853340073e+38;-4.4706837119934675e+37),Vector2(-8.939902019893071e+37;2.3342220001181443e+38),7.949643598906581e+307
13,3883,66248,50000,Vector2(-8.0384604662635745e+37;2.7847208873718286e+38),Vector2(-1.8474299719437816e+38;3.2618876952446823e+38),-8.059438019405627e+306
13,3882,69609,50000,Vector2(1.0314987529671363e+38;2.504009296095849e+38),Vector2(2.2757204319778516e+38;-1.7783620796963705e+38),2.296104461381931e+307
13,3955,68504,50000,Vector2(-2.7582929076582705e+38;3.085675134728637e+38),Vector2(-1.2121315604201537e+38;6.532863228348425e+37),-1.2645674395849166e+307
13,4025,69973,50000,Vector2(-1.3688662891685124e+37;-9.333620098637237e+37),Vector2(3.148278820211268e+38;-1.075064760323492e+38),-3.6161098795978116e+307
13,4009,69869,50000,Vector2(-1.0275454070992406e+38;2.919015386311815e+38),Vector2(-3.3136486073772974e+38;-1.5461664178405177e+38),3.939696102132717e+307
13,3882,68689,50000,Vector2(2.133549664916479e+38;-1.881685744819773e+38),Vector2(3.056431956562092e+38;-3.2822133063807898e+38),5.324304739383544e+307
13,3883,67784,50000,Vector2(6.624328782697052e+37;-6.13203717915866e+37),Vector2(-2.7447643376285388e+38;7.266483561375147e+37),-1.7091929118917372e+308
13,3892,70209,50000,Vector2(1.0134186073982492e+38;-2.8409625894340825e+38),Vector2(-5.476570040937209e+37;-3.361807972036592e+38),-6.228916063941041e+307
13,4205,68260,50000,Vector2(-8.286134040536166e+37;1.0644347494502182e+38),Vector2(1.7222868962169627e+37;3.375797561236615e+38),2.85938302389463e+307
13,3953,72054,50000,Vector2(-3.521532860373781e+37;2.6786607195447014e+38),Vector2(3.1851491985092663e+38;2.3023098596718548e+38),-1.2841045027715089e+308
13,3907,68951,50000,Vector2(1.0533841828138126e+38;1.3430131382961338e+38),Vector2(1.2790062143050739e+38;-2.0025764105490904e+38),1.5294212655132951e+308
13,4503,76555,50000,Vector2(3.0110642627606438e+38;3.1534082416000316e+38),Vector2(-1.5560580475921706e+38;-1.3820037382820497e+38),-7.847175305099115e+307
13,3883,75882,50000,Vector2(2.5128339696903018e+38;-2.6679041464355008e+38),Vector2(-2.446500754729751e+38;5.819477134202546e+37),2.624073865691709e+307
13,3883,71826,50000,Vector2(3.058676205184736e+38;-7.4833709731705955e+37),Vector2(2.148696162760294e+38;-6.423476643934251e+37),3.0734924082859447e+307
13,4056,68427,50000,Vector2(-9.41072874934792e+37;2.611740734474317e+38),Vector2(-3.1301646001942468e+38;-3.285041891224115e+38),2.890637529756327e+307
