runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.a.vector2
10,3643,58263,50000,Vector2(-3.4851748664483952e+37;2.3679599630769545e+38)
10,4387,73801,50000,Vector2(6.752375691006826e+37;-2.4430251610200693e+38)
10,3854,76818,50000,Vector2(1.6130047662122474e+38;-1.9831192921922113e+38)
10,3852,76938,50000,Vector2(-2.8279063967240198e+38;-7.728944303928729e+37)
10,3859,76268,50000,Vector2(-2.984409931355909e+38;-2.5149810655709443e+38)
10,4255,75528,50000,Vector2(3.3783675453574935e+38;3.3439480934360006e+38)
10,3698,54839,50000,Vector2(2.5489478141100838e+38;-5.080085948583345e+37)
10,3654,58732,50000,Vector2(3.1525701724352087e+38;-2.501625707319228e+38)
10,3787,61537,50000,Vector2(7.559620663834564e+37;6.309438795937719e+37)
10,3709,66905,50000,Vector2(3.208459569042647e+38;-3.030043527547261e+38)
10,3707,73751,50000,Vector2(2.7354634330565923e+38;2.2277912726675583e+38)
10,3708,64259,50000,Vector2(-7.704721022139088e+37;2.305126883541706e+38)
10,3771,57808,50000,Vector2(2.089298923411904e+38;-3.290134195803304e+38)
10,3847,63127,50000,Vector2(-2.6502401959116806e+38;-4.423387161038712e+37)
10,3854,58925,50000,Vector2(-8.620656892731594e+37;-3.0469472933591362e+38)
10,4235,61878,50000,Vector2(-3.182447987198252e+38;-1.6478618111209391e+38)
10,3773,57355,50000,Vector2(-5.8459923282774e+37;-1.200547388940088e+37)
10,3672,58995,50000,Vector2(-2.1812701182319506e+38;1.9511219656255864e+38)
10,3688,70141,50000,Vector2(7.257382844185988e+37;-1.4702564575374108e+38)
10,4542,60171,50000,Vector2(1.7225580720333635e+38;7.093590217190739e+37)
10,4230,68928,50000,Vector2(-6.164599573656842e+37;1.2903458052783315e+38)
10,3729,59292,50000,Vector2(2.6350312282462863e+38;-8.062660930342412e+37)
10,3851,63227,50000,Vector2(1.661968632648471e+38;-2.0912184506567936e+38)
10,3648,52233,50000,Vector2(3.3532623843982856e+38;1.3406454712110515e+38)
10,3710,72758,50000,Vector2(2.3642943231892865e+38;2.6797154048440913e+38)
10,3667,55863,50000,Vector2(-1.0409874726520127e+38;1.8412020552508843e+38)
10,3731,52087,50000,Vector2(3.3484518024884915e+38;3.2677527596297703e+37)
10,4329,53228,50000,Vector2(1.683025475356814e+37;1.2465511137536946e+38)
10,3621,54646,50000,Vector2(-2.942381939119798e+38;1.2794670306512688e+38)
10,3712,53620,50000,Vector2(6.4611664315802365e+37;-1.5666936361280855e+38)
10,3710,58231,50000,Vector2(2.001323768931969e+38;2.8011727610977347e+38)
10,3726,73237,50000,Vector2(-1.2199013458911206e+38;1.4872321244913311e+38)
10,3655,62123,50000,Vector2(-1.2769199656532423e+38;-1.8022135849179768e+38)
10,3624,74149,50000,Vector2(4.439684584215486e+37;2.3696857933101292e+38)
10,3653,53775,50000,Vector2(-9.042672989354774e+37;-3.1531784418992222e+38)
10,3658,68147,50000,Vector2(3.3563012978292007e+38;1.9788222608935816e+38)
10,3782,59897,50000,Vector2(5.485585572006032e+37;2.9348516889062504e+38)
10,3693,58105,50000,Vector2(2.281959503996031e+38;-7.399066630592777e+37)
10,3681,56201,50000,Vector2(-1.8093586721731512e+38;2.724292287495093e+38)
10,3635,52214,50000,Vector2(3.28536864084283e+38;4.08289646334753e+37)
10,4089,53871,50000,Vector2(1.8960349411420685e+38;2.214704047870802e+38)
10,3756,57549,50000,Vector2(-1.5898233918039458e+38;-1.2061634613942792e+37)
10,3744,59325,50000,Vector2(3.25934245566352e+38;2.7026511592720927e+38)
10,3736,57235,50000,Vector2(1.8214185929234825e+38;-2.2346910441785766e+37)
10,4740,59806,50000,Vector2(2.548553929715581e+38;2.2111225799829893e+38)
10,4069,62196,50000,Vector2(1.728219703850127e+38;2.8542084226739393e+38)
10,3686,57679,50000,Vector2(1.915610305946937e+38;1.000365355637579e+38)
10,3740,59669,50000,Vector2(2.6758992694771643e+38;-7.435537952481824e+37)
10,3652,52317,50000,Vector2(-5.985230056085988e+37;1.1455415701540207e+38)
10,3738,61224,50000,Vector2(2.3599964805942727e+38;2.4011016231934173e+38)
10,3778,61388,50000,Vector2(1.9968186401108057e+38;-2.269313421608154e+38)
10,4167,60061,50000,Vector2(-2.5729402820784354e+38;-2.421144953893866e+37)
10,3763,53299,50000,Vector2(-2.6900464529998073e+38;8.035033753161038e+37)
10,3737,66332,50000,Vector2(-2.9968286479321288e+38;1.7252755092720608e+38)
10,3844,63048,50000,Vector2(1.9036491605313754e+38;-3.370739533929656e+38)
10,3848,54687,50000,Vector2(-1.5352641156183149e+38;-3.052671559792057e+36)
10,3744,56236,50000,Vector2(2.9754085979738083e+38;-2.9439994612856893e+38)
10,3734,69098,50000,Vector2(-2.3918153219563854e+37;-9.958796979296354e+37)
10,3722,55333,50000,Vector2(2.665606352251503e+38;-5.247049223259885e+37)
10,3723,58567,50000,Vector2(2.0428059615256453e+38;-1.3689278969876835e+37)
10,3667,59985,50000,Vector2(-2.744376537956917e+38;3.2043004581293223e+38)
10,3677,60551,50000,Vector2(-1.298036286527748e+38;-4.470447928981825e+37)
10,4171,55527,50000,Vector2(4.044605555786916e+37;-3.211836995889847e+38)
10,3712,57876,50000,Vector2(-1.7051291946368496e+38;1.2330145321721695e+38)
10,3803,62969,50000,Vector2(2.4502136526317955e+38;-8.211543450977777e+37)
10,3747,57246,50000,Vector2(-4.441678852139765e+37;2.101502037974037e+38)
10,3713,65665,50000,Vector2(-1.283483714681405e+36;6.672674948348797e+37)
10,3902,64374,50000,Vector2(-3.0060804690728345e+38;-2.6411960666453162e+38)
10,3738,56599,50000,Vector2(6.71501498545666e+37;1.0662925167578646e+38)
10,4213,56548,50000,Vector2(3.2191591485808614e+38;7.508240756766353e+37)
10,4747,54892,50000,Vector2(-2.697803359140676e+37;-1.8181693509049775e+38)
10,3698,72900,50000,Vector2(-5.303125015211581e+37;-1.7263563588798394e+38)
10,3698,57175,50000,Vector2(-1.497245321935546e+37;4.275601918762905e+37)
10,3815,55984,50000,Vector2(-7.672842651904788e+37;-9.601532475332832e+37)
10,4060,56492,50000,Vector2(-2.0714721051389664e+38;1.8089477505545812e+38)
10,3731,54518,50000,Vector2(1.3627274376067872e+38;-2.7196121214790504e+38)
10,3713,56053,50000,Vector2(-2.5191046822674628e+38;-1.64818927062399e+38)
10,3781,54164,50000,Vector2(1.3148963437469276e+38;-2.041120696111678e+38)
10,3739,61528,50000,Vector2(9.06886683400247e+36;7.997061025901081e+37)
10,3792,60080,50000,Vector2(-1.0771714942090233e+38;-2.4023354021696075e+38)
10,3743,62975,50000,Vector2(-1.1418146773893497e+38;1.3907959600211366e+38)
10,4249,75641,50000,Vector2(-9.044171859424484e+37;3.286185007829377e+38)
11,3375,50677,50000,Vector2(1.2334941097472478e+38;3.038082257769572e+38)
11,3414,66183,50000,Vector2(-3.2860505354537047e+38;-1.04150548539329e+38)
11,4024,64295,50000,Vector2(-2.724663861239032e+38;-2.370412512046228e+38)
11,3351,61610,50000,Vector2(2.820486482818716e+38;-1.6499062019499512e+37)
11,3331,53698,50000,Vector2(2.5867915452449612e+38;-2.729268576691349e+38)
11,3924,60666,50000,Vector2(6.709273542358106e+37;-3.008365485338782e+38)
11,3490,60746,50000,Vector2(-1.923432014386489e+38;-3.189708278539975e+38)
11,3347,62734,50000,Vector2(7.080477132321738e+37;-1.1102190439449252e+38)
11,3512,61402,50000,Vector2(-3.949560916733604e+37;-1.7893050481498287e+38)
11,3427,50059,50000,Vector2(-2.504176220326887e+38;-3.375503669121458e+38)
11,3460,47874,50000,Vector2(2.6422917224121055e+38;2.92061992773556e+38)
11,3349,63286,50000,Vector2(-1.2606346105101822e+38;2.1837405157216754e+38)
11,3396,49590,50000,Vector2(-9.910647553017765e+37;-2.8181014742734225e+38)
11,3384,47695,50000,Vector2(-2.8442951921560585e+38;-3.0251818339652655e+38)
11,3341,62457,50000,Vector2(2.5000793764110454e+38;-2.072296990737547e+38)
11,3329,63347,50000,Vector2(3.1911978187012673e+37;-2.7311382092086135e+38)
11,3359,47179,50000,Vector2(-1.0790685079792528e+38;1.539874510145321e+38)
11,3442,49398,50000,Vector2(8.407446174737047e+37;-3.3347457613747278e+38)
11,3402,48599,50000,Vector2(-2.911877803548194e+38;1.4310838229253021e+38)
11,3316,46663,50000,Vector2(1.1213229533185884e+38;-1.2368547021944769e+38)
11,3340,47702,50000,Vector2(-5.181442727035433e+37;-3.3948257066303767e+38)
11,3769,49239,50000,Vector2(1.6563508108364515e+38;3.3968849796774354e+38)
11,3455,52152,50000,Vector2(-2.8114525454631774e+36;-2.9179020848486707e+38)
11,3450,50596,50000,Vector2(-1.3877677962673115e+38;-1.0535769671170953e+38)
11,3294,46491,50000,Vector2(2.4270730458667973e+38;-1.095643090283261e+38)
11,3362,47639,50000,Vector2(-3.358124280804377e+38;4.871204003858458e+37)
11,3317,47107,50000,Vector2(-2.1897714902173212e+38;1.157817802802775e+38)
11,3332,50433,50000,Vector2(-2.7112865979849434e+38;-2.3016738033066842e+38)
11,3424,70662,50000,Vector2(2.187121948344772e+37;7.967206840145226e+37)
11,3810,69340,50000,Vector2(6.025695998546474e+37;-2.3215487393013985e+38)
11,3397,69099,50000,Vector2(1.890883006278645e+38;-6.39003804934119e+37)
11,3375,47180,50000,Vector2(1.1021435011491833e+38;2.3660897220874018e+38)
11,3429,50029,50000,Vector2(-1.5951363689996223e+38;2.633769256720747e+38)
11,3388,50874,50000,Vector2(-2.216487480147251e+38;1.072249359046409e+37)
11,3345,47454,50000,Vector2(-2.0553208167233865e+38;2.0785819010014305e+38)
11,3332,53490,50000,Vector2(-8.557879792646851e+37;-3.2715192030931684e+38)
11,3451,48188,50000,Vector2(2.253350962425984e+38;-2.7840663740139188e+38)
11,3459,51932,50000,Vector2(-5.798702876166006e+37;-1.4746974939442264e+38)
11,3508,52761,50000,Vector2(8.541400334843884e+37;5.226395392030367e+36)
11,3340,52923,50000,Vector2(-3.025295618283142e+38;1.9481110419199244e+38)
11,3495,50454,50000,Vector2(3.1979437481354418e+38;-1.6576496963474693e+38)
11,3356,53209,50000,Vector2(-6.844407124583396e+37;-3.3749688219802096e+38)
11,3339,53340,50000,Vector2(-1.0805434448056304e+38;2.986549319920902e+37)
11,3288,61311,50000,Vector2(-1.2563815920403925e+38;-2.4416650226320484e+38)
11,3369,52609,50000,Vector2(-1.0862575066512192e+38;-2.4140231407037117e+38)
11,3317,48416,50000,Vector2(-3.3031076362821836e+38;-2.650737013534922e+37)
11,3357,51519,50000,Vector2(-1.17694097128553e+38;-1.0906525019882344e+38)
11,3379,52139,50000,Vector2(-2.2738875106219696e+38;-2.514761609899033e+38)
11,3460,49795,50000,Vector2(-7.662138610236461e+37;-7.2909264002487475e+37)
11,3429,49399,50000,Vector2(-2.2651019820780518e+38;1.3588292598930133e+38)
11,3337,48146,50000,Vector2(-6.428481328503952e+37;2.3356409574940157e+38)
11,3436,47632,50000,Vector2(1.1919697297415957e+38;-1.7592110229004106e+38)
11,3492,67587,50000,Vector2(-3.0674503755792756e+38;1.0787427724810182e+38)
11,3362,48131,50000,Vector2(1.8201124057450073e+38;2.7390639664094325e+38)
11,3476,47902,50000,Vector2(-2.030739753228337e+38;7.878492594659334e+37)
11,3345,54064,50000,Vector2(-1.0898231542595411e+38;-1.3687459384205267e+38)
11,3444,48238,50000,Vector2(-3.1518973462798153e+35;-1.4879939317960443e+38)
11,3390,49732,50000,Vector2(5.76861962594669e+36;-1.6982477787065227e+38)
11,3354,49781,50000,Vector2(-2.1043198731402724e+38;-1.018500263712396e+38)
11,3394,48517,50000,Vector2(2.8492173273186727e+38;-3.9845346362035406e+37)
11,3523,60446,50000,Vector2(7.005901247510311e+37;1.3288713296120357e+38)
11,3406,50963,50000,Vector2(-1.982118963750559e+38;2.0278161706490306e+37)
11,3430,47494,50000,Vector2(-1.0574823450862784e+38;1.9226850132407866e+38)
11,3457,56299,50000,Vector2(1.3940435794468734e+38;-2.3845179138050876e+38)
11,3362,46871,50000,Vector2(-1.5546888835318761e+38;-4.1431151909908916e+37)
11,3557,52217,50000,Vector2(1.2449285209854025e+38;-2.3543194341462106e+38)
11,3368,47414,50000,Vector2(-1.264277027038854e+38;2.501721440292557e+38)
11,3316,53049,50000,Vector2(-1.9281277978579265e+38;-1.9901021201705565e+38)
11,3339,51716,50000,Vector2(-3.2993316600862718e+38;-1.4119665363413322e+38)
11,3389,51005,50000,Vector2(-3.1540645803748057e+38;-1.3862443844819812e+38)
11,3423,53234,50000,Vector2(2.4068283615450084e+38;-7.68584925412337e+37)
11,3315,53278,50000,Vector2(2.8954932674221722e+38;-9.5926863023842e+37)
11,3344,52832,50000,Vector2(1.5144730231818036e+38;7.11875510984623e+37)
11,3378,51933,50000,Vector2(3.8042019577066333e+37;-2.2528240254244813e+38)
11,3413,50694,50000,Vector2(-2.86273408284481e+37;-2.1237045832948664e+38)
11,3410,60786,50000,Vector2(1.5281294738040863e+37;-1.0843949729773158e+37)
11,3411,51124,50000,Vector2(1.1270846788267457e+38;3.0447507083990607e+38)
11,3455,52991,50000,Vector2(-8.747517280079554e+37;-2.990275604213285e+38)
11,3379,50627,50000,Vector2(-8.166133671176401e+37;-1.3990228095925218e+38)
11,3459,55309,50000,Vector2(-3.5957058858244554e+37;-2.934615398834368e+38)
11,3519,51118,50000,Vector2(3.1418785030367397e+38;2.4373722506394356e+38)
11,3329,47698,50000,Vector2(3.1983990882310438e+38;-2.4465687008019233e+38)
11,3349,49722,50000,Vector2(-8.3480841253693195e+37;-3.11978446860729e+38)
11,3382,49536,50000,Vector2(-2.6024298915216647e+38;1.6126954594657917e+38)
11,3390,50559,50000,Vector2(2.2644012248262456e+38;1.7827513959586968e+38)
11,3349,51135,50000,Vector2(-3.0856856815816307e+38;-3.9898217533269725e+37)
11,3395,47322,50000,Vector2(3.0002663135358517e+38;-4.780901138640359e+37)
11,3324,51136,50000,Vector2(-4.7740421347726445e+37;2.4366274805587895e+38)
11,3316,49371,50000,Vector2(1.5015438997679078e+38;-2.5715316687314618e+38)
11,3326,48598,50000,Vector2(7.101198149033069e+37;-3.3127060838030158e+38)
11,3293,58542,50000,Vector2(-7.784598602055849e+36;-1.9925556832603102e+38)
11,3308,51972,50000,Vector2(-3.2541558378796743e+38;3.7559354005125833e+37)
11,3420,48408,50000,Vector2(1.6305882969819892e+38;3.3413527563031173e+38)
11,3378,47516,50000,Vector2(2.7859431053745447e+38;-1.5971575111166262e+38)
11,3336,46988,50000,Vector2(-6.00195848046684e+37;-2.313031547036537e+38)
11,3316,52799,50000,Vector2(-3.1073245787395746e+38;8.140552482063795e+37)
11,3295,47445,50000,Vector2(-3.049801636862658e+38;-1.3093858158817115e+38)
11,3830,48176,50000,Vector2(8.464796716132333e+37;-3.608707417440636e+37)
11,3575,48460,50000,Vector2(-2.428271939098469e+38;1.0243117825361304e+38)
11,3358,48653,50000,Vector2(-3.7520918838926913e+37;-2.9255647791969303e+38)
12,4096,64965,50000,Vector2(5.436567044475926e+37;7.075865419438108e+37)
12,3882,69932,50000,Vector2(-3.1563295170552455e+38;3.326210112117127e+38)
12,3882,72817,50000,Vector2(-2.5505515442374445e+38;3.3369119227203978e+38)
12,4080,65086,50000,Vector2(-8.055126522234895e+37;1.925080695404134e+37)
12,4232,66436,50000,Vector2(-2.8240044667644693e+38;1.4108515108733715e+38)
12,4852,67563,50000,Vector2(1.3901569627065736e+38;2.158438818213408e+38)
12,4056,65930,50000,Vector2(2.3621101104990693e+38;3.1575580226049387e+38)
12,3882,63077,50000,Vector2(3.144462076372053e+37;7.120265135241221e+37)
12,3952,65613,50000,Vector2(1.7145777551507107e+38;3.0343178425471344e+38)
12,4054,64022,50000,Vector2(4.13849485808318e+37;2.4685771434628457e+38)
12,3882,65329,50000,Vector2(-1.4493932611347586e+38;-5.065800540439253e+37)
12,3905,67680,50000,Vector2(1.6937468077793283e+38;-1.966672121450032e+36)
12,4049,65554,50000,Vector2(3.0745275167622778e+38;-9.691984923321757e+37)
12,3984,65051,50000,Vector2(2.5813096155772862e+38;8.26571624584841e+37)
12,3884,64809,50000,Vector2(1.3201793029763907e+38;-1.1560760508780614e+38)
12,4059,63865,50000,Vector2(-2.8877449813053852e+38;-6.246034462335984e+37)
12,3902,66555,50000,Vector2(-1.3611201580577458e+38;2.3499357969585734e+38)
12,3883,65942,50000,Vector2(-3.091785007797641e+38;3.4647431276040367e+37)
12,4036,63596,50000,Vector2(-2.026156942778392e+38;-2.229362145291361e+38)
12,3896,72868,50000,Vector2(2.8804370263010935e+38;2.900217649091151e+38)
12,3934,86144,50000,Vector2(7.363129243136547e+37;-1.815655346234605e+38)
12,4093,60738,50000,Vector2(-1.6580569671323107e+38;-2.3676539015160354e+38)
12,3882,69052,50000,Vector2(-2.1098535229524367e+38;-1.2020292978447669e+38)
12,3910,66460,50000,Vector2(-8.51104973711298e+37;1.8643154835870137e+38)
12,4126,71307,50000,Vector2(1.453750632601959e+38;-2.669805419511747e+38)
12,3883,68304,50000,Vector2(-3.1448105281690436e+38;-3.085503951191582e+38)
12,3882,65103,50000,Vector2(-1.7904094253527476e+38;2.149389821168739e+37)
12,4221,68215,50000,Vector2(-1.7787273658933323e+38;-6.991595556956616e+37)
12,3888,72935,50000,Vector2(5.229088642495612e+37;3.178316054713796e+38)
12,3888,63432,50000,Vector2(2.4399059292471237e+38;1.1887008137857752e+37)
12,4106,66124,50000,Vector2(9.185722796048369e+37;2.5402426039081965e+38)
12,3948,67190,50000,Vector2(-8.169383927315386e+37;-4.438021426627987e+37)
12,3882,65888,50000,Vector2(3.2550719943214712e+38;2.8416805867340517e+38)
12,4017,67295,50000,Vector2(-5.407605411507692e+36;-2.5952024576834995e+38)
12,3905,65807,50000,Vector2(-2.1876775342498402e+38;1.4210599518630334e+38)
12,3882,67099,50000,Vector2(1.933362282128437e+38;3.2846376628007143e+38)
12,4083,64762,50000,Vector2(-1.503639174092013e+38;-5.524467965336712e+37)
12,3882,61955,50000,Vector2(2.674198386607802e+38;6.033489514436677e+37)
12,3908,64314,50000,Vector2(-2.1926331353883004e+38;-6.66135989909116e+37)
12,4044,64161,50000,Vector2(9.265530021356818e+37;-1.1342879765974826e+38)
12,3883,63002,50000,Vector2(2.08815438703797e+38;-8.582983331013291e+37)
12,3891,67850,50000,Vector2(-3.3917295968043792e+38;2.0429274531591712e+38)
12,4043,61790,50000,Vector2(-3.11938531078629e+38;2.4606390139921685e+38)
12,3884,67905,50000,Vector2(-2.893010396250541e+37;-6.27228344978479e+37)
12,3883,70644,50000,Vector2(-2.3373688159681508e+38;-7.137099028152012e+37)
12,4072,65022,50000,Vector2(2.079878961095584e+38;-1.430855240169069e+38)
12,3883,62888,50000,Vector2(-1.5258852251814423e+38;-4.585453754976691e+37)
12,4852,65355,50000,Vector2(2.7581440347717797e+38;-2.7041094645225953e+38)
12,4195,64741,50000,Vector2(-3.3448576073886524e+37;-1.566963189351718e+38)
12,3882,66065,50000,Vector2(-2.7569390568172268e+38;-7.065690241600196e+37)
12,3903,63681,50000,Vector2(7.481128245728672e+37;9.577757434795431e+37)
12,4857,62102,50000,Vector2(3.1785685707133615e+38;-1.71861638855099e+38)
12,3883,63643,50000,Vector2(6.468832168289937e+37;-3.7268765387433115e+37)
12,3882,66372,50000,Vector2(-1.2353971068283104e+38;-2.9111088974001197e+38)
12,4076,71223,50000,Vector2(-3.234798154035877e+37;1.0730325642932541e+38)
12,3882,68673,50000,Vector2(-2.8236616940421676e+38;2.53078613325459e+38)
12,3892,63552,50000,Vector2(3.117963513873074e+38;-1.5558400623949554e+37)
12,4049,70943,50000,Vector2(2.3314451354193083e+38;-3.2578275624902234e+38)
12,3882,66537,50000,Vector2(2.3584287010379345e+37;7.025587354271616e+37)
12,3896,65867,50000,Vector2(-1.3896642015652529e+38;-2.8557034390858244e+38)
12,4129,68213,50000,Vector2(-2.9600183055665574e+38;-1.21361090867062e+37)
12,4863,68534,50000,Vector2(1.5083013901755565e+38;2.124206978580749e+38)
12,3892,67813,50000,Vector2(-2.639632901337163e+38;-8.130869659719012e+37)
12,4139,67080,50000,Vector2(-2.2834516808705715e+38;1.7878747326245792e+38)
12,3882,67524,50000,Vector2(-3.216068920653649e+38;-1.8179012174500172e+38)
12,3883,63654,50000,Vector2(-5.219031609693641e+36;-3.097901168413622e+38)
12,4042,65148,50000,Vector2(8.061954595427964e+37;9.100883504917254e+37)
12,3985,64957,50000,Vector2(-6.745271269982907e+37;-8.717864397239015e+37)
12,3940,66308,50000,Vector2(-3.3992346968300185e+38;1.1923511404541924e+38)
12,4047,64955,50000,Vector2(-1.5022802526485684e+38;1.5853727212525685e+38)
12,3883,64316,50000,Vector2(-2.550548248345884e+37;-1.0941583164882256e+38)
12,4228,64490,50000,Vector2(-3.0683726167439536e+38;1.472373332627744e+38)
12,4055,65406,50000,Vector2(7.545336269810952e+37;-1.0941308338232127e+38)
12,3882,63838,50000,Vector2(-1.9943135597006587e+38;-2.491890556357667e+38)
12,4855,66617,50000,Vector2(-2.9136800984655746e+38;1.4383253530381419e+38)
12,4031,63191,50000,Vector2(2.5706347805787883e+38;1.654665444010436e+38)
12,3937,64095,50000,Vector2(-1.3212514311480398e+38;1.0311449485154861e+36)
12,3883,64846,50000,Vector2(-1.6424611125037268e+38;-1.06436761467443e+38)
12,4451,63278,50000,Vector2(1.0335598514310594e+38;1.6378839811284707e+38)
12,3882,65718,50000,Vector2(2.1234319877097934e+38;8.881893441071207e+36)
12,3985,63282,50000,Vector2(3.251782998780143e+38;-2.5889157220027516e+38)
12,4577,63303,50000,Vector2(3.0220486073296934e+38;5.707830582298285e+37)
12,3960,65658,50000,Vector2(2.321406965258269e+38;1.899236722322101e+38)
12,3883,63281,50000,Vector2(-1.2949554899210014e+38;1.3544968357896253e+38)
12,4434,63704,50000,Vector2(2.9162740158297856e+38;1.3889906227423156e+38)
12,3885,66290,50000,Vector2(-1.5813062755981204e+37;1.9516720245740375e+38)
12,4205,63276,50000,Vector2(-2.094503592540297e+38;1.7581841245021777e+38)
12,4030,63496,50000,Vector2(-2.6053122247504397e+38;-1.463820240497884e+38)
12,3882,67184,50000,Vector2(-2.1239792071209e+38;-1.1510315113734892e+38)
12,3882,62661,50000,Vector2(-1.203457724570622e+36;1.0465916038375497e+38)
12,4056,65161,50000,Vector2(2.1344859009437835e+38;-1.1531952388300067e+38)
12,3969,69090,50000,Vector2(-2.172884558805417e+38;1.0622826843792227e+38)
12,3882,66378,50000,Vector2(2.497759880048772e+38;-1.4468113103922137e+38)
12,4381,66400,50000,Vector2(-3.3155579934173852e+38;2.532957568026757e+38)
12,3882,66661,50000,Vector2(-8.138934452837664e+37;-7.10542563701977e+36)
12,4917,75973,50000,Vector2(3.1612052054998673e+38;1.4166127293212887e+38)
12,4037,62963,50000,Vector2(7.678727085991048e+37;-8.56470685171944e+37)
12,3882,66347,50000,Vector2(-1.3441785655519596e+38;-2.0360369101445226e+38)
12,3888,66923,50000,Vector2(1.2331491059598897e+38;-1.807202246384091e+38)
12,4161,67464,50000,Vector2(-1.3933098632794613e+38;-7.903765364380904e+36)
13,4772,67094,50000,Vector2(-8.684769589488737e+37;-1.0665463511140543e+38)
13,3883,65576,50000,Vector2(-2.1738084225628632e+38;-2.830384907177586e+37)
13,4922,66400,50000,Vector2(-3.271295690939336e+38;-3.0648444915933984e+38)
13,4446,65518,50000,Vector2(1.8249061532548304e+38;-3.336591866296852e+38)
13,3882,62988,50000,Vector2(3.297532407530332e+38;2.0948901752673427e+38)
13,3883,61246,50000,Vector2(3.1290861844756206e+38;-1.8815265279043844e+38)
13,4324,62715,50000,Vector2(-2.0959564215402066e+38;1.268548299677287e+38)
13,3883,65291,50000,Vector2(1.794639727523781e+38;-1.9867680976799082e+38)
13,3884,66546,50000,Vector2(-1.217160330351259e+37;9.148583675823122e+37)
13,4340,63154,50000,Vector2(-3.0716701308973153e+38;-2.8217446006864304e+37)
13,3882,67169,50000,Vector2(3.3163972795267843e+38;-1.7967793189128704e+38)
13,3884,64481,50000,Vector2(2.4272586299146707e+38;-2.1026386642082257e+38)
13,4007,66856,50000,Vector2(2.5402036616817574e+38;7.570356143237776e+36)
13,3883,65768,50000,Vector2(-1.6063444285466003e+38;-1.2204358887962248e+38)
13,3882,64232,50000,Vector2(1.972369209454084e+38;3.314750956339256e+38)
13,4349,64986,50000,Vector2(2.665461535846933e+38;-8.146834451378286e+37)
13,3883,63144,50000,Vector2(2.404759758589532e+38;4.0863112605344246e+37)
13,3882,62459,50000,Vector2(-1.9068438428680466e+38;2.985576169908119e+38)
13,4111,65172,50000,Vector2(-2.0558980541007065e+37;2.528398487996048e+38)
13,3882,66796,50000,Vector2(-3.0932281012409407e+38;1.8586877233942885e+38)
13,3911,65869,50000,Vector2(-2.2372947985114454e+38;1.74516707684265e+38)
13,4438,64833,50000,Vector2(3.3114207875064323e+38;-2.476172297387125e+38)
13,3883,64018,50000,Vector2(1.494274075693671e+37;2.4767130264271585e+38)
13,3886,65299,50000,Vector2(-1.0267266062235411e+38;-3.1558687007090506e+38)
13,4417,70499,50000,Vector2(-3.89538634715213e+37;2.234754426708588e+38)
13,3885,66854,50000,Vector2(-2.142086125470464e+38;-6.32993721320365e+37)
13,3883,65375,50000,Vector2(2.2278596243879226e+38;8.4952892907304625e+37)
13,4378,69423,50000,Vector2(6.688754335622332e+37;-4.0103670736651115e+37)
13,3883,64306,50000,Vector2(2.447927216597176e+38;-1.0624813505812905e+37)
13,4225,70192,50000,Vector2(-2.343052758435478e+38;-2.371566853697555e+36)
13,4058,71453,50000,Vector2(-1.5202994495765966e+38;-3.151966365101308e+38)
13,3910,69237,50000,Vector2(-3.1842291884096446e+38;1.9488280250994134e+38)
13,4285,68624,50000,Vector2(-1.6163697447305532e+37;2.6010496735481362e+38)
13,4393,68283,50000,Vector2(-3.2424096860059115e+38;-1.3090126195450043e+38)
13,3883,66996,50000,Vector2(1.48400417900291e+38;-2.071542079452099e+38)
13,4240,62129,50000,Vector2(1.2589957918142072e+38;-2.766349283576937e+38)
13,4049,63947,50000,Vector2(-9.531602720118832e+35;3.051573203929489e+37)
13,3885,66008,50000,Vector2(2.063532353075521e+38;-7.922882169257646e+37)
13,3883,68580,50000,Vector2(-2.1218601009655103e+38;7.8699435590113945e+37)
13,4978,66443,50000,Vector2(5.413917170611288e+37;1.2853805699953095e+38)
13,3883,68006,50000,Vector2(-1.4027528461306814e+38;1.8907974145101175e+38)
13,3883,68248,50000,Vector2(-2.3453217008918147e+37;-2.6457176242182583e+38)
13,4117,66959,50000,Vector2(-2.4721539463964497e+38;1.846970169718067e+38)
13,4943,68553,50000,Vector2(6.973991439541126e+37;2.177239597795513e+38)
13,3883,71100,50000,Vector2(2.7756819808259373e+37;2.5603818197000463e+38)
13,4304,67001,50000,Vector2(-3.4922235108459043e+37;1.7289894212945854e+38)
13,3900,82989,50000,Vector2(-3.3259565819970814e+38;-2.7161584327717406e+37)
13,3903,68062,50000,Vector2(-1.7122842202727298e+38;2.0345246536844744e+38)
13,4040,69806,50000,Vector2(2.8848707610404517e+38;2.8929285567277905e+38)
13,4080,66654,50000,Vector2(2.0692347525355876e+38;-5.683601215785763e+37)
13,3883,66217,50000,Vector2(-3.2775777616658752e+38;-9.631354716293561e+37)
13,4608,63024,50000,Vector2(-2.4909758196845424e+38;-2.538929723534552e+37)
13,3885,71242,50000,Vector2(-1.1193680332689404e+38;1.915110141726111e+38)
13,3900,64937,50000,Vector2(-2.3236250495725244e+38;-2.1481100011227484e+37)
13,4116,66975,50000,Vector2(-2.858522896844828e+38;3.487350154878387e+37)
13,4064,71082,50000,Vector2(-2.3965407177458442e+38;8.2471101773985e+37)
