elapsed.ps,repeats.n,param.a.vector2,param.b.vector2,param.epsilon.float
52606,100000,6.95319436e+37; 1.57168098e+38,-1.41531199e+37; 1.78041892e+38,0.009490403764709849
53409,100000,1.20432729e+38; -1.91237303e+38,-1.63033041e+38; -2.88739531e+38,0.009572127427004922
55634,100000,1.93018829e+38; 2.90106505e+38,-3.37311379e+38; 1.14940983e+38,0.002043758238897233
55091,100000,-3.36171914e+38; -1.82074136e+38,8.7047792e+37; 3.11288642e+38,0.009442133904647442
54814,100000,-2.96533149e+38; -1.95706735e+38,-7.87735006e+36; -2.96361194e+38,0.009261673828914126
55038,100000,-1.14820313e+38; 2.94597659e+38,-2.13152629e+38; -2.85119973e+38,0.0033207933726373926
54618,100000,9.03278024e+37; -2.81623752e+38,2.83669476e+38; -5.03021404e+37,0.00871635392635032
60342,100000,-8.98996611e+37; 2.54759072e+38,6.52871243e+37; 2.22052976e+38,0.0034949230516882848
76248,100000,-2.63105081e+38; 2.94933698e+38,-2.28522092e+38; 2.48127048e+38,0.000056404790880460335
57465,100000,-1.85289788e+37; 2.09734658e+38,7.75859617e+37; 2.69685201e+38,0.00030284931116522136
50121,100000,1.45023407e+38; -6.24967148e+36,3.07718248e+38; 6.59230844e+37,0.005972896228512457
53628,100000,2.46886353e+38; -9.84408576e+37,-1.67669072e+38; -2.00430204e+38,0.0013941610264262211
53444,100000,3.1908946e+38; -6.59491523e+37,-2.28952241e+38; -1.08259988e+38,0.004882286526970305
52807,100000,-1.86082789e+36; 2.39931829e+37,-2.27776657e+37; -2.476984e+38,0.0058064889708013545
55761,100000,-7.80491866e+37; -1.73560818e+38,-2.93775228e+38; 1.22107407e+38,0.00008915400049076534
51016,100000,-6.02291782e+37; -1.27251818e+38,-2.70263818e+38; 2.57963835e+38,0.006317186452781439
50278,100000,-2.68411709e+38; 1.30105887e+38,-2.05745554e+38; 1.84308203e+38,0.008750319465362052
53327,100000,3.26418387e+38; -1.47983523e+38,-9.78194147e+37; -1.78421984e+38,0.0023367416500264847
51800,100000,2.3433428e+38; 3.11709462e+38,2.91999969e+38; -2.55385088e+38,0.005018806723691858
52636,100000,-2.38577684e+38; 2.30103673e+38,2.77343961e+38; -1.7543688e+38,0.005807341965919989
52785,100000,-1.08727791e+38; 1.78129005e+38,-3.26151308e+38; -1.20236467e+38,0.0024623033443172153
52442,100000,1.49227879e+38; 2.94929946e+38,1.78378397e+38; 1.89548671e+38,0.0010649143820095268
51608,100000,3.16318862e+38; -4.74910948e+37,1.09436063e+38; -1.56020905e+38,0.007862807605264496
52503,100000,2.97610266e+38; 1.97686278e+38,2.01917206e+37; 9.60596317e+37,0.0023445185222261064
78165,100000,2.19849333e+38; -9.10196659e+37,1.78663527e+38; -5.17176954e+37,0.0031961252672212514
79278,100000,4.6522341e+37; 9.67516675e+37,-1.43072949e+38; 5.60076025e+37,0.002712770922591332
63394,100000,7.31309964e+37; 2.24485426e+38,-9.14451401e+37; -2.94769451e+38,0.007731485061843579
51931,100000,1.62825095e+38; 6.22241965e+37,-1.21938181e+38; -2.80805012e+38,0.007946384612540835
57904,100000,2.6099212e+38; -2.13379899e+37,-2.98309725e+38; 3.50502805e+37,0.0010937878354264098
51069,100000,-2.46127395e+37; 1.22578395e+38,-2.3788216e+38; 2.10880188e+38,0.009007589069866656
50775,100000,-6.36362275e+37; -1.77441411e+38,2.82264027e+38; -2.27786976e+38,0.008328282333435888
55040,100000,-1.07977596e+38; -1.91240021e+38,-2.15671725e+38; -2.09767657e+38,0.0074021706653761895
54088,100000,-2.83109053e+38; -2.98841287e+38,3.21004728e+38; -2.12838881e+38,0.007927635567940473
51854,100000,2.70548623e+38; 1.43291401e+38,1.96610965e+38; -1.05002244e+37,0.004438136575148483
57361,100000,-3.39260093e+38; -5.18298165e+37,1.11294006e+37; 3.26673154e+38,0.0034586991195242876
48740,100000,-2.11840094e+38; -8.39539944e+37,9.03542406e+37; -3.2128353e+38,0.004839155313030011
50774,100000,1.47397524e+38; 1.24104819e+38,3.56103159e+37; 6.51609069e+37,0.0046911387699322404
53844,100000,8.90789334e+37; -1.18097991e+38,-2.97928396e+38; -3.24268167e+38,0.0018899930642770544
51808,100000,4.38018107e+37; 1.59263676e+38,2.38034886e+38; -1.19309875e+38,0.0031733709309790382
55872,100000,-3.2891218e+37; 1.37448393e+38,-2.48595917e+38; 2.90186154e+38,0.008686613789206559
58776,100000,-2.87298263e+38; -2.41647143e+38,3.38636247e+38; -2.28461833e+38,0.003909946630167873
55883,100000,-2.90414189e+38; 2.14493499e+38,3.39314632e+38; -2.01585814e+38,0.006992421755955929
55191,100000,2.48374676e+38; -3.17437011e+38,2.7064176e+38; 3.34659434e+38,0.004432444923667094
54754,100000,1.76488523e+38; 2.92530111e+38,1.83636308e+38; 1.01782668e+38,0.002604099679729514
56920,100000,-7.02457729e+37; 7.14843233e+37,-4.5246836e+37; -1.60914076e+38,0.0019235268370593086
56808,100000,-1.35340392e+38; 4.86383845e+37,1.74845769e+38; 1.58729874e+38,0.004294360712921997
54583,100000,-2.75713843e+38; 2.21767106e+37,3.05163131e+38; 7.86568197e+36,0.000918098383994955
79560,100000,3.32416179e+38; -2.13968712e+38,9.32304282e+37; -6.26584531e+37,0.00930523980620347
79604,100000,-2.59090969e+38; -1.8599858e+38,-2.26015105e+37; -3.4053028e+36,0.006673417704439159
52953,100000,-2.71684094e+38; -2.67083637e+38,-5.12107721e+37; -2.34018518e+37,0.009166555311030148
50812,100000,-1.76231301e+38; 1.92463354e+38,8.68535677e+37; 3.33687846e+38,0.004310527242626685
49679,100000,2.35791794e+38; -4.98328308e+37,-8.53903946e+37; 2.82065178e+38,0.0009803689419440285
50006,100000,7.12103866e+36; 4.23845316e+37,3.35011577e+38; 3.08108462e+38,0.004916599574450179
72047,100000,9.61364513e+37; 2.14965471e+38,2.67272629e+38; 3.27541079e+38,0.004283527901391009
49507,100000,8.79589184e+37; -2.89360335e+38,-2.96860279e+35; 1.67189424e+38,0.002691470315883568
53560,100000,-2.72930225e+38; 4.23206991e+36,-3.05263874e+38; -1.4111233e+38,0.0004694296646841814
50775,100000,-6.39387142e+37; 2.70362816e+38,5.9360224e+37; -8.08613579e+37,0.0070108442571543
57571,100000,7.69881428e+37; -1.57714121e+38,1.90081875e+38; 1.2305415e+38,0.003367493045828877
54833,100000,-2.8949785e+38; 4.39758084e+37,-3.40103699e+38; 3.21688828e+37,0.008748440760374648
58480,100000,-1.06396846e+38; 1.67270137e+38,-1.27373461e+38; -2.33925609e+38,0.0031912513877145497
71444,100000,6.27232858e+37; -9.62437148e+37,2.07500753e+38; 7.89789323e+37,0.0006301850956648969
