elapsed.ps,repeats.n,param.a.vector2,param.b.vector2
44253,100000,-4.03925257e+35; -1.39571566e+38,5.87630895e+37; -7.94670994e+37
43917,100000,2.92447561e+38; 2.67295203e+38,-2.43524199e+38; -7.82022072e+37
42886,100000,2.82675172e+38; -1.60613684e+38,-2.08599728e+37; -9.29023197e+37
45349,100000,1.26776378e+38; -1.85566301e+38,4.61839442e+37; -1.03288181e+38
42879,100000,-1.83838929e+38; -3.11047281e+38,-1.69662661e+38; 1.29179945e+38
43469,100000,7.12090454e+37; 1.50531552e+38,2.46883209e+38; -1.89253501e+38
42713,100000,-1.62042559e+37; -1.4263065e+38,-2.24507229e+38; 2.26220707e+38
43274,100000,1.96653842e+38; -3.56226957e+37,3.24919841e+38; 3.08874427e+38
45429,100000,2.49931615e+38; 2.61086291e+38,1.05160562e+38; 1.09502062e+38
43138,100000,-4.25390177e+37; -2.25410324e+38,-1.86939582e+38; -1.58558954e+38
43218,100000,3.83178654e+37; -2.94192558e+38,-3.23671297e+38; 2.31773402e+38
43390,100000,-4.27085279e+37; -2.04269177e+38,-8.28889853e+37; -2.76793638e+38
42963,100000,8.82860737e+37; 8.59383746e+37,-9.83710759e+37; -2.38036976e+38
43554,100000,2.26408563e+38; 2.7397233e+37,-2.88027274e+38; 2.36504356e+38
42704,100000,2.75223394e+38; -1.63711662e+37,-6.39981062e+37; 1.55648702e+38
43136,100000,9.61199211e+37; -3.15041395e+38,3.36305777e+38; -2.25779403e+38
42739,100000,1.01140335e+38; 1.8490984e+38,-9.9801593e+36; -3.36508297e+38
43033,100000,-3.10538274e+38; -1.8925703e+38,8.04532454e+36; -8.6874489e+37
44696,100000,2.93295589e+38; -1.0023724e+38,1.52058249e+38; 2.81553413e+37
43254,100000,2.75385187e+38; 4.98286932e+37,3.0758444e+37; -2.43031276e+38
42786,100000,-1.75974181e+38; 1.88488834e+38,2.18430599e+38; 3.10117515e+38
42549,100000,2.84889423e+38; -3.35970002e+38,2.02809614e+38; -2.57942173e+38
42574,100000,1.11896746e+38; -1.43355229e+38,-2.83205273e+38; -2.8566845e+38
42732,100000,-1.17050465e+38; -8.46477187e+37,2.10046946e+38; 1.08054983e+38
43061,100000,-9.82465014e+37; 2.85405326e+38,-6.48209839e+37; 3.23878137e+38
42605,100000,-1.10645321e+38; -1.25672842e+38,2.32171668e+38; 5.31508048e+37
43305,100000,3.32621741e+38; -1.9174627e+38,9.18516706e+37; -1.35290213e+38
42695,100000,-2.07291682e+38; -6.34210476e+36,2.20328383e+38; -1.56761973e+38
45194,100000,1.66994094e+38; -1.51837059e+38,-1.0475754e+38; 8.85317545e+36
43307,100000,-2.03503874e+35; 2.27184588e+38,-1.59188611e+38; -2.33302189e+38
42925,100000,1.21130424e+38; -2.01946152e+38,-2.21027533e+37; -3.32778375e+36
43366,100000,-1.57125677e+38; -1.48038184e+38,-8.99109786e+37; 1.67049769e+38
43463,100000,1.92184248e+38; 1.77101653e+37,-1.05085872e+38; 2.53715035e+38
44582,100000,3.26871982e+38; -1.29948171e+38,2.18235913e+37; 2.79496046e+38
43203,100000,1.31294599e+38; 3.14354633e+38,2.54168549e+38; 1.07249904e+38
43214,100000,-2.14843269e+38; 7.47308171e+37,-1.70414266e+38; -2.3431347e+38
42960,100000,2.10999489e+38; 5.67713772e+37,-1.28453672e+38; -2.70093486e+38
43125,100000,3.17489036e+38; -2.44706379e+38,-3.65100334e+37; 2.22189254e+38
44445,100000,2.23818986e+38; 2.95719702e+38,-1.82821604e+38; -2.93530987e+38
42663,100000,-1.96225924e+38; -3.25244339e+38,-2.05837413e+38; -2.01949113e+38
42954,100000,-1.8994288e+38; -2.56367791e+38,-3.12712548e+38; -8.22926977e+37
42869,100000,-2.13833936e+38; 8.94400921e+37,-2.43943375e+38; -2.12284806e+38
43116,100000,1.86040869e+38; -1.84562504e+38,2.398428e+38; -1.41490515e+38
43676,100000,-1.45178801e+38; -2.61293557e+38,1.75150497e+37; -1.53492433e+37
44463,100000,2.69748787e+38; -2.2123308e+38,3.03122295e+38; -1.66072897e+38
43002,100000,3.22517532e+38; -1.07139648e+38,1.87797346e+38; 1.31160106e+38
44238,100000,-2.58621512e+38; 2.31244539e+38,3.22282519e+37; 1.66305344e+38
43784,100000,2.86950724e+38; 2.06954203e+38,6.48272917e+37; 2.18849552e+38
43859,100000,7.37141511e+37; 2.40503742e+38,-1.68458504e+38; -1.69924192e+38
43007,100000,7.97666047e+37; -2.62900147e+38,-1.72201106e+38; -2.96678391e+38
42766,100000,2.86041809e+37; -7.1932164e+37,2.92720644e+38; 7.47698607e+37
43387,100000,-2.47466511e+38; 2.35896431e+38,3.11633362e+38; -2.15824897e+38
44083,100000,-6.79154052e+37; 7.665255e+37,8.9333579e+37; -1.53034452e+38
42922,100000,-2.65021464e+38; 1.80618143e+38,-1.62510556e+38; -2.72674849e+38
43217,100000,-1.27122467e+38; -2.56023984e+38,1.99792403e+38; -2.58000591e+37
42935,100000,2.7153159e+38; 3.03273054e+38,-1.42569813e+38; -2.59926989e+38
42669,100000,-3.35625708e+38; 1.60873674e+38,1.24485084e+38; -2.30406084e+38
42689,100000,3.60353642e+37; 2.80318133e+38,1.04882186e+38; -2.0824672e+38
44080,100000,1.46565012e+38; -4.85801385e+37,1.11866525e+38; 5.94735621e+37
