elapsed.ps,repeats.n,param.a.vector2
43393,100000,2.6001755e+38; 1.94945556e+38
44001,100000,3.03758656e+38; 2.2942904e+38
44632,100000,2.81488022e+38; 3.39371403e+38
43124,100000,-4.31075362e+36; -2.87809623e+38
42431,100000,-1.92045091e+38; 2.55344382e+38
46509,100000,-6.32907622e+37; -2.42559628e+38
41894,100000,-2.25599741e+38; 2.67335991e+38
43908,100000,1.9957167e+38; -1.84443629e+38
46453,100000,1.51188306e+38; -1.97879549e+38
42513,100000,-2.10529079e+38; 3.27390076e+38
43968,100000,3.07707965e+38; -1.37613857e+38
44545,100000,-1.30345045e+37; 1.72494693e+38
45493,100000,3.18756955e+37; 1.09549878e+38
42176,100000,1.1190354e+38; -2.38405345e+38
43901,100000,-2.53973737e+38; -1.8244352e+38
46971,100000,-3.78558499e+37; 1.49633528e+38
42451,100000,-2.76478226e+38; 1.41741414e+37
43607,100000,6.0840419e+37; 2.35973286e+37
43981,100000,-1.29605216e+38; -1.44490558e+38
44607,100000,-2.30915294e+38; 2.10104447e+38
41724,100000,-1.36189576e+38; 1.05966199e+38
45286,100000,-2.40557531e+38; -3.11972748e+38
42985,100000,-2.37372889e+38; 6.12335707e+36
43576,100000,-1.53550304e+38; 9.92784906e+37
44095,100000,1.14643633e+38; -1.36321097e+38
46364,100000,1.11826822e+38; -8.54639488e+37
42319,100000,-2.19068501e+38; -2.5049936e+38
45292,100000,-1.10395188e+38; 2.05136025e+37
43988,100000,-3.33390222e+38; -3.38111338e+38
43472,100000,-2.29004407e+38; -3.14135603e+38
44327,100000,2.68808149e+38; -4.37588119e+37
42615,100000,-8.81394319e+37; 3.33312601e+38
54099,100000,2.30762852e+38; -2.88667772e+38
41809,100000,1.093001e+38; -4.56927904e+37
46870,100000,-1.76950272e+38; 5.99306769e+37
64943,100000,6.44023448e+37; -2.43389524e+38
44158,100000,2.26743973e+38; 2.87805465e+37
51789,100000,-2.58564721e+38; 7.03768987e+37
54626,100000,2.88999146e+38; -9.77674613e+37
43787,100000,-6.96799799e+37; 1.70519714e+38
51236,100000,-1.22849784e+38; 3.07506845e+38
61173,100000,1.2807435e+38; -7.57351564e+37
44826,100000,-9.0306009e+37; -6.09327648e+37
43729,100000,2.47314799e+38; 1.93203338e+38
42713,100000,1.13998044e+37; 2.77645013e+38
45532,100000,-2.76625071e+38; 1.43827384e+38
42071,100000,2.89197305e+38; -9.52197878e+37
44641,100000,1.82688551e+38; -2.01164082e+38
42620,100000,6.55816858e+37; 1.83776642e+38
44264,100000,-2.68871288e+38; 1.71639486e+38
44623,100000,-2.28474793e+38; 2.23219732e+37
42575,100000,-2.1278065e+38; 2.02537364e+38
42855,100000,-2.3256109e+38; 3.3402355e+37
43318,100000,-1.61288895e+38; -2.23135591e+38
42678,100000,-1.58545973e+38; -2.36800519e+38
43301,100000,2.34741632e+38; 2.6651068e+38
41988,100000,-1.06985969e+38; -1.41702761e+38
44190,100000,-1.12990809e+38; -3.00728646e+38
41686,100000,2.61338564e+38; -2.51759243e+38
43709,100000,8.19475469e+37; 2.46936917e+37
41974,100000,3.11370563e+38; 1.73808365e+38
43285,100000,4.68862505e+36; -2.51997764e+38
42299,100000,-8.59448549e+37; -2.61349963e+38
44750,100000,3.12030978e+38; -2.68200002e+38
42472,100000,-6.41365641e+37; 1.24614029e+38
44388,100000,1.29017057e+38; -1.60466185e+37
42123,100000,2.76215184e+38; 2.80378169e+38
45660,100000,4.21943105e+37; 3.19594248e+38
42375,100000,3.35304435e+38; -2.78088325e+38
44428,100000,6.76382562e+37; -2.58945321e+38
44421,100000,2.688391e+38; -2.53414774e+38
42897,100000,3.21022434e+38; -1.71477368e+38
42512,100000,1.7405865e+38; -2.94976818e+38
43192,100000,-1.10515503e+38; 2.68028717e+38
44403,100000,-1.01353097e+38; 8.45466261e+37
43128,100000,-1.22198952e+38; 3.0686231e+37
51423,100000,-1.21410149e+38; 2.53757567e+38
56805,100000,5.46133744e+37; 3.06316227e+38
41764,100000,2.86099005e+38; 1.79978335e+38
44145,100000,3.93413462e+37; 2.35818141e+38
43559,100000,-2.25099881e+38; 1.93999321e+38
43166,100000,-1.10826706e+38; -1.87093262e+38
42431,100000,1.05155534e+37; -3.05180635e+38
44586,100000,2.70169444e+38; -2.25904971e+38
42323,100000,-3.06452768e+38; -3.34024351e+38
43518,100000,-2.29400746e+38; 5.79991323e+37
43874,100000,-2.21161646e+38; -3.02677806e+38
44068,100000,-2.44387621e+38; 8.42139135e+37
41684,100000,-2.66693201e+38; -1.11500823e+38
45516,100000,-2.33444267e+38; -1.53265854e+38
41549,100000,1.0099132e+38; 1.55462935e+38
43860,100000,1.10260533e+38; 1.94114741e+37
42055,100000,-5.30313484e+36; 2.86852517e+38
43000,100000,6.5163929e+37; -1.95905097e+38
44199,100000,1.75259368e+38; 1.85053886e+38
43066,100000,-1.94018833e+38; 2.70739501e+38
61979,100000,5.77034908e+37; 3.73187996e+37
49533,100000,4.31013576e+37; -1.68530902e+37
41614,100000,-2.72311124e+37; 3.2154931e+37
65059,100000,-1.35702524e+38; 1.97760106e+38
41465,100000,-1.50036367e+38; 2.27750508e+38
46166,100000,1.59924883e+38; 2.90224102e+38
44055,100000,-2.2153042e+38; 2.32071128e+38
44257,100000,6.49432158e+37; 1.71880481e+38
47201,100000,-2.97545565e+38; 7.15989443e+37
48486,100000,-7.5332444e+37; -7.87356143e+37
42488,100000,-3.08188496e+38; 2.20632194e+38
43848,100000,-2.64511909e+38; 2.74826711e+38
44715,100000,1.85884342e+37; 1.64381375e+38
43548,100000,1.12086488e+38; 1.61059927e+38
44128,100000,4.30190313e+37; 2.27214383e+38
46894,100000,-8.09101523e+37; -1.239469e+38
43205,100000,-2.2711072e+38; -6.11395795e+37
43350,100000,-2.67860149e+38; -1.1976339e+38
43516,100000,1.86821498e+38; -7.67044527e+37
45289,100000,3.03298732e+38; -1.98101256e+38
43446,100000,-5.66571162e+37; 1.05606268e+38
