runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n
3,3911,37955,250000
3,3913,38176,250000
3,3908,38051,250000
3,3914,37860,250000
3,3996,37931,250000
3,3909,37794,250000
3,4715,38017,250000
3,3907,37760,250000
3,3914,38795,250000
3,3911,38602,250000
3,3963,38382,250000
3,3910,38413,250000
3,3911,38962,250000
3,4466,37835,250000
3,4701,37687,250000
3,3903,37618,250000
3,3952,37733,250000
3,4716,37525,250000
3,3906,37668,250000
3,3903,37896,250000
3,3911,38035,250000
3,3913,38629,250000
3,3962,37917,250000
3,4183,37774,250000
3,3901,37774,250000
3,3903,38414,250000
3,4253,37733,250000
3,3908,37785,250000
3,3964,38023,250000
3,3906,37819,250000
3,3903,38194,250000
3,4120,38187,250000
3,3904,38419,250000
3,3911,38075,250000
3,3972,38047,250000
3,3908,37982,250000
3,3985,37813,250000
3,3909,37899,250000
3,3904,37829,250000
3,3918,37923,250000
3,3964,37926,250000
3,3904,37606,250000
3,4137,37578,250000
3,3918,37897,250000
3,3918,38011,250000
3,4219,37803,250000
3,3973,37836,250000
3,4005,38259,250000
3,3908,37762,250000
4,3272,31218,250000
4,3294,31983,250000
4,3292,30903,250000
4,3300,31552,250000
4,3273,31943,250000
4,3246,31063,250000
4,3347,30898,250000
4,3281,30719,250000
4,3250,30897,250000
4,3281,31245,250000
4,3281,30779,250000
4,3247,31088,250000
4,3354,31648,250000
4,3284,32264,250000
4,3252,31292,250000
4,3291,31407,250000
4,3283,31068,250000
4,3245,31046,250000
4,3363,31427,250000
4,3283,32193,250000
4,3245,31463,250000
4,3285,32005,250000
4,3285,32087,250000
4,3268,31496,250000
4,3367,31749,250000
4,3284,30828,250000
4,3244,31435,250000
4,3273,31834,250000
4,3278,31717,250000
4,3245,31253,250000
4,3330,31005,250000
4,3286,30842,250000
4,3247,31020,250000
4,3288,31088,250000
4,3269,30986,250000
4,3258,30844,250000
4,3361,35951,250000
4,3268,30692,250000
4,3244,30840,250000
4,3278,30879,250000
4,3264,30512,250000
4,3244,31441,250000
4,3352,30805,250000
4,3511,38297,250000
4,3250,31035,250000
4,3295,30972,250000
4,3295,31064,250000
4,3247,31399,250000
4,3368,31063,250000
4,3302,31392,250000
4,3246,31202,250000
4,3293,31137,250000
4,3290,31179,250000
4,3246,30867,250000
4,3368,30940,250000
4,3280,30975,250000
4,3247,31017,250000
4,3279,31016,250000
4,3288,31970,250000
4,3258,35771,250000
4,3336,30885,250000
4,3274,30746,250000
4,3244,30572,250000
4,3270,30714,250000
4,3284,31289,250000
4,3246,30929,250000
4,3341,30654,250000
4,3269,30550,250000
4,3244,30872,250000
4,3277,30637,250000
4,3269,30689,250000
4,3247,31071,250000
4,3332,30547,250000
4,3268,31078,250000
4,3245,30629,250000
4,3268,30833,250000
4,3279,30892,250000
4,3246,30902,250000
4,3341,31134,250000
4,3277,30915,250000
4,3246,31172,250000
4,3290,31294,250000
4,3318,31872,250000
4,3247,36126,250000
4,3343,31783,250000
4,3306,31119,250000
4,3268,31981,250000
4,3279,31703,250000
4,3273,31788,250000
4,3246,31301,250000
4,3346,31758,250000
4,3282,31770,250000
4,3248,31707,250000
4,3281,31677,250000
4,3280,31673,250000
4,3247,35713,250000
4,3336,31440,250000
4,3292,31299,250000
4,3247,31289,250000
4,3309,35735,250000
5,3331,30514,250000
5,3270,30394,250000
5,3286,30411,250000
5,3303,31300,250000
5,3275,32410,250000
5,3293,30651,250000
5,3370,33148,250000
5,3320,30751,250000
5,3282,30764,250000
5,3291,30834,250000
5,3290,30490,250000
5,3289,30856,250000
5,3353,31327,250000
5,3289,30826,250000
5,3304,30998,250000
5,3302,30927,250000
5,3408,30700,250000
5,3285,30702,250000
5,3366,30818,250000
5,3294,30988,250000
5,3292,30531,250000
5,3247,30751,250000
5,3288,31011,250000
5,3285,31266,250000
5,3361,30845,250000
5,3278,30788,250000
5,3294,30799,250000
5,3247,30719,250000
5,3280,31264,250000
5,3286,31006,250000
5,3244,31278,250000
5,3289,31176,250000
5,3292,31933,250000
5,3256,31538,250000
5,3312,31258,250000
5,3280,31132,250000
5,3372,31943,250000
5,3278,30751,250000
5,3284,32750,250000
5,3253,31163,250000
5,3280,31438,250000
5,3288,31314,250000
5,3248,32651,250000
5,3271,31591,250000
5,3291,32258,250000
5,3245,31208,250000
5,3294,32553,250000
5,3298,32645,250000
5,3251,37285,250000
5,3282,31660,250000
5,3349,34674,250000
5,3246,30749,250000
5,3271,36905,250000
5,3288,30266,250000
5,3245,35979,250000
5,3270,30569,250000
5,3295,30486,250000
5,3257,30652,250000
5,3376,33684,250000
5,3266,30590,250000
5,3245,30460,250000
5,3325,30516,250000
5,3271,30300,250000
5,3247,32518,250000
5,3282,31016,250000
5,3289,31221,250000
5,3257,31231,250000
5,3279,31527,250000
5,3286,31013,250000
5,3252,30871,250000
5,3294,35279,250000
5,3271,31184,250000
5,3247,31350,250000
5,3282,31639,250000
5,3359,31640,250000
5,3341,30665,250000
5,3294,39685,250000
5,3261,30380,250000
5,3246,31400,250000
5,3352,31092,250000
5,3312,32445,250000
5,3246,32025,250000
5,3301,32611,250000
5,3344,30940,250000
5,3253,31522,250000
5,3299,32012,250000
5,3319,32527,250000
5,3246,32416,250000
5,3277,36535,250000
5,3278,32056,250000
5,3324,34918,250000
5,3272,32367,250000
5,3351,32270,250000
5,3258,34358,250000
5,3271,32130,250000
5,3295,31781,250000
5,3305,32790,250000
5,3278,31618,250000
5,3311,31245,250000
5,3393,31507,250000
6,4030,37968,250000
6,4268,40031,250000
6,3879,38914,250000
6,3967,38713,250000
6,4340,38626,250000
6,3902,38823,250000
6,4872,38574,250000
6,4406,39558,250000
6,3903,38804,250000
6,4186,38191,250000
6,4480,38022,250000
6,4717,37835,250000
6,4282,37805,250000
6,4562,38097,250000
6,4067,37923,250000
6,4341,37838,250000
6,4641,37778,250000
6,4910,37810,250000
6,3900,37935,250000
6,4721,37970,250000
6,4240,37916,250000
6,4439,37890,250000
6,4818,37954,250000
6,4296,38088,250000
6,4582,37852,250000
6,4678,38069,250000
6,4388,37907,250000
6,4657,37735,250000
6,4873,37726,250000
6,4459,37814,250000
6,4749,38082,250000
6,4248,37794,250000
6,4540,38160,250000
6,4021,37818,250000
6,3909,38832,250000
6,4645,38770,250000
6,4633,39114,250000
6,4388,39132,250000
6,4700,38674,250000
6,4176,38704,250000
6,4460,38811,250000
6,3945,38814,250000
6,3908,38628,250000
6,4535,39154,250000
6,4843,38686,250000
6,3918,38301,250000
6,3918,37666,250000
6,4888,37999,250000
6,4394,37711,250000
6,4689,37952,250000
6,4192,37825,250000
6,4473,37779,250000
6,3969,37663,250000
6,3913,37840,250000
6,4558,37962,250000
6,4843,37823,250000
6,3897,37774,250000
6,3899,37853,250000
6,4131,37810,250000
6,3897,37729,250000
6,4715,37792,250000
6,4213,37832,250000
6,3911,37958,250000
6,3908,37764,250000
6,4286,37900,250000
6,3899,37949,250000
6,4861,37779,250000
6,4363,37733,250000
6,3905,37963,250000
6,4585,38269,250000
6,4439,38026,250000
6,4738,37692,250000
6,4226,37828,250000
6,4502,37850,250000
6,4827,37877,250000
6,3899,37637,250000
6,4594,37496,250000
6,4897,37913,250000
6,4381,37647,250000
6,3906,37839,250000
6,4151,37756,250000
6,3901,37982,250000
6,4748,37605,250000
6,4218,37727,250000
6,4526,37889,250000
6,4812,37823,250000
6,4305,37932,250000
6,3900,37770,250000
6,4096,37824,250000
6,4409,38058,250000
6,4681,37705,250000
6,3904,37811,250000
6,4473,37919,250000
6,3962,37756,250000
6,3903,37754,250000
6,4550,37699,250000
6,4706,38010,250000
6,4323,38000,250000
6,4627,37912,250000
6,4113,38924,250000
7,3568,40300,250000
7,3446,40941,250000
7,3439,40267,250000
7,3474,41253,250000
7,3465,40444,250000
7,3478,39899,250000
7,3557,40579,250000
7,3562,40821,250000
7,3594,40698,250000
7,3683,41050,250000
7,3534,41513,250000
7,3482,40802,250000
7,3420,40196,250000
7,3534,41072,250000
7,3395,40677,250000
7,3510,41175,250000
7,3542,40913,250000
7,3389,40756,250000
7,3475,40876,250000
7,3529,40253,250000
7,3445,40846,250000
7,3746,41019,250000
7,3523,40507,250000
7,3450,40167,250000
7,3465,41578,250000
7,3426,40930,250000
7,3695,40271,250000
7,3673,40783,250000
7,3517,40538,250000
7,3553,40413,250000
7,3473,40939,250000
7,3524,40371,250000
7,3457,40794,250000
7,3505,40831,250000
7,3495,40600,250000
7,3474,40155,250000
7,3433,40121,250000
7,3424,40341,250000
7,3570,39885,250000
7,3437,40591,250000
7,3411,39977,250000
7,3424,40086,250000
7,3460,39983,250000
7,3758,40073,250000
7,3455,39915,250000
7,3626,40023,250000
7,3431,40286,250000
7,3576,40340,250000
7,3499,40041,250000
7,3444,40668,250000
7,3450,40320,250000
7,3485,40163,250000
7,3449,39659,250000
7,3392,40300,250000
7,3520,40685,250000
7,3576,41047,250000
7,3405,40416,250000
7,3469,40156,250000
7,3486,39900,250000
7,3388,40420,250000
7,3499,39842,250000
7,3542,39854,250000
7,3471,39852,250000
7,3615,40229,250000
7,3456,40044,250000
7,3465,40144,250000
7,3429,39999,250000
7,3486,40225,250000
7,3504,40520,250000
7,3475,39967,250000
7,3471,40082,250000
7,3476,40461,250000
7,3449,40454,250000
7,3475,40147,250000
7,3447,48879,250000
7,3644,40918,250000
7,3497,40211,250000
7,3564,39998,250000
7,3427,40153,250000
7,4004,54945,250000
7,3816,51151,250000
7,3706,48737,250000
7,3479,39861,250000
7,3489,39901,250000
7,3537,40067,250000
7,3518,40179,250000
7,3413,39733,250000
7,3501,40210,250000
7,3484,39764,250000
7,3482,39678,250000
7,3462,40135,250000
7,3420,40018,250000
7,3418,39943,250000
7,3421,39972,250000
7,4258,39614,250000
7,3386,39648,250000
7,3438,39767,250000
7,3491,40286,250000
7,3404,40646,250000
7,3514,40529,250000
8,3913,38647,250000
8,3915,38707,250000
8,4090,38602,250000
8,4371,38840,250000
8,4655,38661,250000
8,4155,38912,250000
8,4479,38566,250000
8,4781,38656,250000
8,4251,38851,250000
8,4570,38740,250000
8,4866,38601,250000
8,4332,38598,250000
8,4643,38531,250000
8,4920,38561,250000
8,3932,38643,250000
8,4692,38813,250000
8,4185,38878,250000
8,4495,38763,250000
8,3971,38574,250000
8,4268,38546,250000
8,4567,38759,250000
8,4745,38693,250000
8,3989,39040,250000
8,3919,38704,250000
8,3911,38567,250000
8,3906,38788,250000
8,4727,38574,250000
8,4183,38716,250000
8,3907,38560,250000
8,3916,38987,250000
8,3908,38577,250000
8,4550,38728,250000
8,3923,38736,250000
8,4341,38601,250000
8,4637,38623,250000
8,4614,38821,250000
8,3907,38519,250000
8,4716,38554,250000
8,4212,39116,250000
8,4495,38572,250000
8,4791,38543,250000
8,4286,38642,250000
8,3919,38669,250000
8,4677,39132,250000
8,3923,39009,250000
8,4661,38677,250000
8,4896,38666,250000
8,4433,38658,250000
8,4724,38835,250000
8,4219,38841,250000
8,4520,38647,250000
8,4831,38585,250000
8,3907,38692,250000
8,4587,38906,250000
8,3958,39757,250000
8,3931,44986,250000
8,4019,47205,250000
8,3931,44539,250000
8,3959,44304,250000
8,4835,43423,250000
8,4345,44291,250000
8,4015,43058,250000
8,3974,41904,250000
8,3920,38781,250000
8,4588,39010,250000
8,3912,38639,250000
8,4383,38740,250000
8,4677,38694,250000
8,3927,38893,250000
8,3917,38766,250000
8,4722,39057,250000
8,3914,38712,250000
8,3956,42273,250000
8,4709,38880,250000
8,3958,41685,250000
8,3913,38865,250000
8,3956,41300,250000
8,3910,38544,250000
8,4706,38934,250000
8,3910,38547,250000
8,3957,41610,250000
8,4757,38885,250000
8,3957,41404,250000
8,3911,38782,250000
8,3953,41260,250000
8,3922,38642,250000
8,3912,39068,250000
8,4895,38708,250000
8,4428,38513,250000
8,4706,38766,250000
8,4224,38526,250000
8,4501,38615,250000
8,4861,38488,250000
8,4289,38552,250000
8,4583,38552,250000
8,4869,38605,250000
8,4368,38579,250000
8,4655,38563,250000
8,4879,38648,250000
8,4449,38690,250000
9,3327,31030,250000
9,3353,31385,250000
9,3285,30939,250000
9,3287,32732,250000
9,3282,31216,250000
9,3275,30987,250000
9,3286,31127,250000
9,3351,31228,250000
9,3286,30797,250000
9,3311,30953,250000
9,3303,30735,250000
9,3289,31418,250000
9,3306,30722,250000
9,3376,31157,250000
9,3299,30774,250000
9,3285,32105,250000
9,3281,30283,250000
9,3267,30795,250000
9,3277,30338,250000
9,3358,30769,250000
9,3288,30190,250000
9,3264,30420,250000
9,3281,30445,250000
9,3269,30425,250000
9,3268,30770,250000
9,3336,30283,250000
9,3272,30380,250000
9,3277,30449,250000
9,3270,30372,250000
9,3284,30227,250000
9,3273,33770,250000
9,3332,30492,250000
9,3281,30426,250000
9,3259,30364,250000
9,3276,30436,250000
9,3264,30145,250000
9,3274,30114,250000
9,3317,30864,250000
9,3264,30563,250000
9,3261,30245,250000
9,3302,30165,250000
9,3283,30386,250000
9,3271,30375,250000
9,3342,30257,250000
9,3268,30527,250000
9,3244,30897,250000
9,3303,30314,250000
9,3269,30459,250000
9,3256,30404,250000
9,3336,30257,250000
9,3282,30340,250000
9,3246,30533,250000
9,3271,30853,250000
9,3275,30214,250000
9,3244,30303,250000
9,3276,30768,250000
9,3263,30822,250000
9,3244,31316,250000
9,3273,30628,250000
9,3279,30677,250000
9,3266,30183,250000
9,3320,30297,250000
9,3300,30115,250000
9,3257,30236,250000
9,3267,30926,250000
9,3271,31198,250000
9,3244,31145,250000
9,3328,31048,250000
9,3270,31258,250000
9,3273,30723,250000
9,3270,30616,250000
9,3289,31318,250000
9,3245,30617,250000
9,3348,30796,250000
9,3283,31175,250000
9,3244,31026,250000
9,3285,31039,250000
9,3279,31075,250000
9,3257,30448,250000
9,3341,30890,250000
9,3277,31033,250000
9,3256,30704,250000
9,3315,31047,250000
9,3280,31022,250000
9,3267,30792,250000
9,3331,30750,250000
9,3271,30931,250000
9,3296,30610,250000
9,3288,31064,250000
9,3272,30504,250000
9,3343,37251,250000
9,3339,35191,250000
9,3323,37863,250000
9,3246,36673,250000
9,3325,30736,250000
9,3337,31048,250000
9,3246,35154,250000
9,3335,30505,250000
9,3339,31037,250000
9,3315,31332,250000
10,3903,38508,250000
10,4733,38122,250000
10,4234,38346,250000
10,4539,38305,250000
10,4846,38258,250000
10,4323,38482,250000
10,4664,38149,250000
10,4897,38286,250000
10,4408,38205,250000
10,4720,38202,250000
10,4203,38170,250000
10,4497,38115,250000
10,4821,38068,250000
10,3901,38509,250000
10,4567,38000,250000
10,4942,38299,250000
10,4415,38187,250000
10,4635,38405,250000
10,4176,38090,250000
10,4435,38125,250000
10,4728,38159,250000
10,4201,38332,250000
10,3899,38121,250000
10,4789,37964,250000
10,4343,38260,250000
10,4541,38490,250000
10,3928,38980,250000
10,3903,38180,250000
10,4691,38429,250000
10,4158,38341,250000
10,4554,38420,250000
10,3924,38254,250000
10,4244,38479,250000
10,3910,39040,250000
10,4000,38371,250000
10,4030,38634,250000
10,4636,38465,250000
10,4916,38387,250000
10,3902,38690,250000
10,3905,38539,250000
10,4583,38640,250000
10,3904,38312,250000
10,3998,38432,250000
10,4240,38525,250000
10,4539,38574,250000
10,4723,38408,250000
10,3903,38660,250000
10,4641,38399,250000
10,4174,38308,250000
10,3902,38306,250000
10,4689,38433,250000
10,3905,38208,250000
10,3909,38376,250000
10,3907,38727,250000
10,3947,38399,250000
10,3907,38371,250000
10,4864,38480,250000
10,3905,38308,250000
10,3903,38644,250000
10,4612,38722,250000
10,3955,38210,250000
10,4734,38595,250000
10,4206,38375,250000
10,4489,38410,250000
10,4732,38537,250000
10,3904,38442,250000
10,3950,38593,250000
10,4903,38702,250000
10,4359,38370,250000
10,4661,38420,250000
10,4902,38655,250000
10,3906,38541,250000
10,3958,38307,250000
10,4218,38550,250000
10,3913,38373,250000
10,4814,38566,250000
10,4300,38588,250000
10,3902,38508,250000
10,4711,38395,250000
10,3905,38532,250000
10,3905,38664,250000
10,3912,38511,250000
10,4464,38462,250000
10,4706,38247,250000
10,4311,38404,250000
10,3913,38483,250000
10,4882,38404,250000
10,4313,38267,250000
10,3907,38276,250000
10,4126,38458,250000
10,4450,38309,250000
10,4717,38543,250000
10,3910,38446,250000
10,4464,38363,250000
10,3904,38442,250000
10,4107,38390,250000
10,3955,38538,250000
10,4032,38410,250000
10,3968,38612,250000
10,3913,38481,250000
11,3913,38988,250000
11,3934,38854,250000
11,4280,38517,250000
11,3908,38649,250000
11,4058,39025,250000
11,3949,38692,250000
11,4652,38750,250000
11,4126,38599,250000
11,4435,38968,250000
11,4717,38612,250000
11,3904,41891,250000
11,3983,38621,250000
11,4758,38779,250000
11,4307,38718,250000
11,4618,39312,250000
11,3937,39355,250000
11,4368,38916,250000
11,4712,38658,250000
11,3906,38613,250000
11,4433,38628,250000
11,4749,38340,250000
11,4219,38809,250000
11,4526,38587,250000
11,4787,38978,250000
11,4318,38545,250000
11,4587,38382,250000
11,4896,38441,250000
11,3940,39382,250000
11,3907,38377,250000
11,4194,38826,250000
11,4456,38867,250000
11,4725,38739,250000
11,4234,38501,250000
11,4537,38022,250000
11,4835,38388,250000
11,4383,38649,250000
11,4621,38426,250000
