runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n
3,4662,49426,250000
3,4320,51626,250000
3,4332,48618,250000
3,4629,45928,250000
3,4590,52272,250000
3,4218,45501,250000
3,4442,52082,250000
3,4188,47644,250000
3,4374,47929,250000
3,4372,46723,250000
3,4476,46865,250000
3,4459,53289,250000
3,4528,62588,250000
3,4535,62308,250000
3,4333,49305,250000
3,4486,49850,250000
3,4279,51089,250000
3,4224,53539,250000
3,4520,50695,250000
3,4221,46004,250000
3,4489,51055,250000
3,4227,50654,250000
3,4388,48266,250000
3,4586,48169,250000
3,4348,47299,250000
3,4615,45145,250000
3,4213,47175,250000
3,4222,45148,250000
3,4780,51229,250000
3,4375,43138,250000
3,4479,48365,250000
3,4423,48201,250000
3,4349,47347,250000
3,4772,45773,250000
3,4561,44506,250000
3,4233,42529,250000
3,4382,43812,250000
3,4222,46661,250000
3,4424,45275,250000
3,4373,46631,250000
3,4195,45131,250000
3,4235,44025,250000
3,4329,46221,250000
3,4314,46503,250000
3,4321,46941,250000
3,4477,47263,250000
3,4458,47706,250000
3,4398,48930,250000
3,4542,48691,250000
4,3444,38826,250000
4,3399,36555,250000
4,3463,35594,250000
4,3373,36798,250000
4,3466,34493,250000
4,3456,38247,250000
4,3406,36869,250000
4,3368,35705,250000
4,3507,36780,250000
4,3543,35821,250000
4,3697,35718,250000
4,3367,37124,250000
4,3553,36050,250000
4,3377,34977,250000
4,3382,33659,250000
4,3493,33118,250000
4,3489,35170,250000
4,3403,34364,250000
4,3477,34044,250000
4,3470,34046,250000
4,3380,35153,250000
4,3447,35614,250000
4,3515,33391,250000
4,3509,37902,250000
4,3339,35068,250000
4,3329,35411,250000
4,3370,35679,250000
4,3318,34073,250000
4,3495,34532,250000
4,3385,36546,250000
4,3376,35756,250000
4,3375,34592,250000
4,3403,35120,250000
4,3463,35913,250000
4,3614,36224,250000
4,3550,34962,250000
4,3422,33573,250000
4,3483,34010,250000
4,3443,34083,250000
4,3426,34070,250000
4,3621,34323,250000
4,3536,37137,250000
4,3590,34293,250000
4,3397,35624,250000
4,3409,35221,250000
4,3493,34851,250000
4,3527,35173,250000
4,3435,36533,250000
4,3468,35029,250000
4,3431,34592,250000
4,3368,34264,250000
4,3412,35972,250000
4,3665,35609,250000
4,3514,33925,250000
4,3378,33311,250000
4,3748,37236,250000
4,3459,36166,250000
4,3411,34092,250000
4,3533,33711,250000
4,3592,34420,250000
4,3419,35627,250000
4,3393,34648,250000
4,3373,36281,250000
4,3389,35751,250000
4,3580,37690,250000
4,3474,36584,250000
4,3488,34752,250000
4,3460,35589,250000
4,3468,33488,250000
4,3408,34130,250000
4,3573,35829,250000
4,3435,33702,250000
4,3385,34829,250000
4,3435,34253,250000
4,3582,34721,250000
4,3428,33542,250000
4,3301,34924,250000
4,3358,33096,250000
4,3375,35292,250000
4,3586,34183,250000
4,3509,33849,250000
4,3366,32798,250000
4,3601,33668,250000
4,3513,34146,250000
4,3414,35145,250000
4,3515,33550,250000
4,3361,34941,250000
4,3480,34267,250000
4,3362,33804,250000
4,3388,33050,250000
4,3364,37417,250000
4,3390,34429,250000
4,3369,35723,250000
4,3364,34012,250000
4,3422,33365,250000
4,3554,33583,250000
4,3448,33950,250000
4,3472,35083,250000
4,3410,36176,250000
4,3385,34286,250000
5,3543,44656,250000
5,3444,34007,250000
5,3493,44234,250000
5,3516,44156,250000
5,3310,43197,250000
5,3402,36078,250000
5,3528,34247,250000
5,3324,33464,250000
5,3279,33337,250000
5,3402,42016,250000
5,3364,36300,250000
5,3400,34306,250000
5,3439,34167,250000
5,3416,32888,250000
5,3491,37425,250000
5,3294,32746,250000
5,3465,32764,250000
5,3293,32647,250000
5,3411,37843,250000
5,3318,32969,250000
5,3350,33515,250000
5,3415,33506,250000
5,3344,33402,250000
5,3316,33711,250000
5,3391,33528,250000
5,3353,32930,250000
5,3346,32980,250000
5,3386,33062,250000
5,3385,33474,250000
5,3347,32693,250000
5,3615,33003,250000
5,3345,33142,250000
5,3337,33195,250000
5,3374,32559,250000
5,3290,32662,250000
5,3400,32816,250000
5,3526,37188,250000
5,3362,34374,250000
5,3348,33096,250000
5,3373,33020,250000
5,3314,32288,250000
5,3363,32899,250000
5,3418,32775,250000
5,3430,32963,250000
5,3287,32815,250000
5,3388,32752,250000
5,3318,32870,250000
5,3323,32878,250000
5,3567,32907,250000
5,3340,33627,250000
5,3316,33285,250000
5,3428,33370,250000
5,3325,33593,250000
5,3319,32693,250000
5,3479,33554,250000
5,3345,33237,250000
5,3367,33478,250000
5,3477,32910,250000
5,3340,33783,250000
5,3295,33718,250000
5,3419,32729,250000
5,3377,33215,250000
5,3343,33713,250000
5,3424,32709,250000
5,3426,35181,250000
5,3333,34748,250000
5,3376,33970,250000
5,3363,40137,250000
5,3390,42001,250000
5,3398,36804,250000
5,3415,32846,250000
5,3344,32675,250000
5,3423,33057,250000
5,3351,34103,250000
5,3343,33066,250000
5,3416,33507,250000
5,3369,34010,250000
5,3319,34141,250000
5,3418,33593,250000
5,3333,32822,250000
5,3345,33249,250000
5,3428,33306,250000
5,3353,33897,250000
5,3334,32526,250000
5,3432,33225,250000
5,3415,33748,250000
5,3311,33506,250000
5,3404,33287,250000
5,3336,32845,250000
5,3387,32686,250000
5,3410,35096,250000
5,3482,34000,250000
5,3342,33534,250000
5,3325,33629,250000
5,3346,32842,250000
5,3394,33397,250000
5,3487,32491,250000
5,3357,32663,250000
5,3303,33462,250000
5,3409,32545,250000
6,4158,40539,250000
6,3934,40523,250000
6,3987,41049,250000
6,3946,41226,250000
6,3910,41456,250000
6,3920,44247,250000
6,3935,41095,250000
6,3926,41254,250000
6,3986,41288,250000
6,3924,41657,250000
6,3977,41805,250000
6,3939,43861,250000
6,4396,43334,250000
6,3933,42477,250000
6,4026,43516,250000
6,3956,45718,250000
6,3957,41222,250000
6,4066,45222,250000
6,3945,43667,250000
6,3943,40514,250000
6,3910,42994,250000
6,3968,40546,250000
6,4193,40484,250000
6,3920,41989,250000
6,3921,41076,250000
6,3919,40652,250000
6,4058,44389,250000
6,3928,40310,250000
6,3913,40914,250000
6,3997,41582,250000
6,3924,40557,250000
6,3926,41009,250000
6,3972,40718,250000
6,3934,41279,250000
