runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.value.integer
14,3270,171173,50000,5364919669836381
14,3273,173814,50000,3403644696090563
14,3272,166924,50000,1458838839974142
14,3604,163649,50000,1844147889600112
14,3252,163535,50000,2594293715801826
14,3250,129230,50000,-2054654127081425
14,3358,134307,50000,-1708821169351016
14,3258,163352,50000,7736709063406103
14,3250,170819,50000,8619744647733024
14,3267,153280,50000,-4126847878992349
14,3272,159890,50000,-2410472816258500
14,3272,181712,50000,-687344009924962
14,3328,142243,50000,-6707207354776521
14,3396,134837,50000,-2355478687879590
14,3701,136219,50000,4964266179538881
14,3272,140712,50000,6677078070936529
14,3301,132814,50000,-4630702137979827
14,3260,140894,50000,-4251453282307179
14,3272,134978,50000,7877343318986402
14,3400,137353,50000,2736297850979139
14,3265,136018,50000,8802631142117577
14,3322,143994,50000,7997463805183605
14,3464,134415,50000,1179055885614583
14,3281,139377,50000,3447785692400435
14,3250,129801,50000,-7853699298629572
14,3602,130028,50000,-3564619854836030
14,3255,132395,50000,7691253021564908
14,3250,132792,50000,-510160973762642
14,3359,132626,50000,4953087206209947
14,3265,130612,50000,253569767556410
14,3249,135556,50000,-2496194227551923
14,3447,132953,50000,6036732120163855
14,3249,132460,50000,2149593312069468
14,3261,133656,50000,-675680941774088
14,3470,133980,50000,-672951926368888
14,3260,129407,50000,-2230968857924217
14,3249,131649,50000,6117873721245178
14,3375,132943,50000,2115325109994439
14,3270,132735,50000,-7101872217114021
14,3259,135114,50000,6867669864504208
14,3412,131677,50000,-5836758701341102
14,3248,134476,50000,4857408919474371
14,3250,129073,50000,-4054075070648690
14,3439,130100,50000,-5746648746192191
14,3249,130039,50000,-4988548701726186
14,3254,135592,50000,8192422666509328
14,3504,134887,50000,-4658035709824164
14,3248,133124,50000,-5161201145730750
14,3251,136072,50000,7259076437237469
14,3424,133216,50000,-1387480947937616
14,3250,131721,50000,8630812280561269
14,3270,131472,50000,-6406019362631157
14,3470,133093,50000,1853725128428725
14,3250,128722,50000,-6909102242659131
14,3250,132971,50000,7945754387562304
14,3947,133404,50000,5837757719703949
14,3249,150409,50000,-2427234912395331
14,3266,137091,50000,-3915882224561667
14,3423,131546,50000,-2024460120914029
14,3311,128462,50000,-4790275124642440
14,3270,130312,50000,-8080231287832242
14,3533,134951,50000,-6090473103287678
14,3308,131213,50000,69309927696601
14,3296,139385,50000,8517031090989458
14,3606,131146,50000,-6530226758390169
14,3272,139337,50000,4344507863123478
14,3280,139156,50000,1609197440433426
14,3650,134803,50000,2067651579526937
14,3351,138433,50000,2010516023887310
14,3286,142013,50000,-656514568459578
14,3396,136455,50000,4428575486904515
14,3327,135826,50000,-5921615250089563
14,3274,137661,50000,-6563080451607803
14,3653,135783,50000,3261017449466963
14,3275,132444,50000,-6280768409107650
14,3273,134632,50000,2188260843473617
14,4520,133084,50000,-8756890504056098
14,3270,131275,50000,-1350840753896918
14,3317,132554,50000,-1123876027411198
14,3598,140857,50000,-2660383677537744
14,3272,137424,50000,-2013336240542175
14,3284,137522,50000,-954599922101866
14,3502,136792,50000,1235734817173172
14,3271,139604,50000,8159335416032643
14,3304,137876,50000,-6564203262991620
14,3396,143475,50000,6432817883259080
14,3270,135932,50000,6454131579439858
14,3904,131485,50000,-6471731860059620
14,3677,135355,50000,7718929182437802
14,3295,142825,50000,6965631327874170
14,3256,133792,50000,4523483117126825
14,3388,133540,50000,1367018253787134
14,3361,129340,50000,56776831889891
14,3281,132276,50000,-8856071550802735
14,3442,151185,50000,-5851209070105231
14,3307,153382,50000,-8074549026987037
14,3301,134720,50000,-4595564261983340
14,3442,132385,50000,-3761998340383456
14,3292,134106,50000,-5490739329995971
14,3271,137100,50000,3861637278312307
14,3662,131837,50000,6046536150782196
14,3322,132467,50000,-5745632264032937
14,3315,135004,50000,6492775207315647
14,3374,136586,50000,6670777368141096
14,3366,132968,50000,-3094333647466509
14,3281,132842,50000,2899840346424081
14,3441,131226,50000,620038778700212
14,3275,130929,50000,-4678250345235840
14,3310,132159,50000,-4020027486004987
14,3468,131502,50000,-2032514740999735
14,3260,136475,50000,4908626973106065
14,3272,129895,50000,-1694172395769054
14,3461,135827,50000,3481887448079133
14,3258,133046,50000,-1784218567035502
14,3273,135101,50000,-6143960151398682
14,3385,144287,50000,-6029292468635523
14,3285,138609,50000,-5622055368579898
14,3293,137712,50000,1641371743831240
14,3410,133785,50000,-6151547413494166
14,3291,134774,50000,4007809558930299
14,3251,151818,50000,-67142914966851
14,3640,131598,50000,-2142687361132937
14,3276,129145,50000,599022744827343
14,3282,163728,50000,-7481205002559942
14,3537,161488,50000,-2116641689556240
14,3270,164472,50000,205670965398326
14,3274,128610,50000,253788096415455
14,3447,166196,50000,8908797545199293
14,3270,166898,50000,3147424208689938
14,3298,161812,50000,4729763654461767
14,3428,137257,50000,6220441831056868
14,3249,130784,50000,-3846433170786732
14,3262,136527,50000,8736085000130241
14,3412,139243,50000,-146080145782393
14,3306,133298,50000,508087843107029
14,3275,135040,50000,3581523686345208
14,3587,132934,50000,5224456180401182
14,3257,132224,50000,2108732291259211
14,3271,134253,50000,1245973165529450
14,3377,138786,50000,-6349305366268544
14,3251,131035,50000,664341656089341
14,3310,132201,50000,-1008953778592361
14,3407,133167,50000,7016683451802899
14,3292,135131,50000,-5650322643289684
14,3274,133559,50000,-8286204837520987
14,3396,137231,50000,-3273446937391438
14,3271,132553,50000,-2348484114090245
14,3279,133294,50000,-5271627371435575
14,3554,134638,50000,-388884475899278
14,3285,152242,50000,-7308906090003952
14,3264,130642,50000,-8102457693897213
14,3412,133258,50000,-8958727788330543
14,3271,133137,50000,802259793048709
14,3294,139936,50000,-1175434334762912
14,4631,139091,50000,6164098323860116
14,3329,130412,50000,-1059341619722392
14,3318,131517,50000,-3784923040264575
14,3465,133438,50000,-2954301128705420
14,3288,136196,50000,6226107134645517
14,3684,137238,50000,1133921409654015
14,3586,133198,50000,2974596135551066
14,3272,128487,50000,-3646062978426608
14,3332,140927,50000,3812435147366670
14,3429,133918,50000,-2158038385536378
14,3280,141032,50000,1663767893003713
14,3392,144507,50000,-150075740991338
14,3613,138763,50000,-2820623600320086
14,3271,133142,50000,796567930544561
14,3271,140420,50000,-445226932379327
14,3681,139360,50000,5376378925711643
14,3280,143229,50000,-4474207936389611
14,3264,129503,50000,64317313954612
14,3521,147675,50000,8271656038903969
14,3274,168729,50000,2663984383870437
14,3317,132297,50000,262958544143295
14,4169,142621,50000,4497900741345407
14,3304,132127,50000,8701007814813
14,3258,135409,50000,-5147453948591854
14,3604,134539,50000,7406946827764555
14,3836,141305,50000,1342904425628769
14,3275,144429,50000,-819405914820342
14,3641,143530,50000,-183420886058960
14,3321,141477,50000,8057240168475324
14,3272,141994,50000,5463796587522860
14,3496,151454,50000,8639761327278661
14,3659,135938,50000,-3821163578444735
14,3305,139814,50000,8920612051614477
14,3573,149622,50000,-5310578104853273
14,3275,140924,50000,2995812349038912
14,3273,146078,50000,-6343644724814200
14,3273,143435,50000,-1875575172688867
14,3249,149935,50000,918096709314722
14,3299,133101,50000,-7214882062525755
14,3434,138510,50000,2534272103234565
14,3294,141383,50000,938731424582664
14,3344,135430,50000,2733654041600392
14,3372,133627,50000,42374376588866
14,3326,189988,50000,5379187934991749
14,3381,181779,50000,3976904348845045
14,3759,214135,50000,8650606552532515
14,3767,232737,50000,3358343186635394
14,3826,256179,50000,886561848928972
14,4058,214746,50000,2257664019122400
14,3797,184669,50000,5149215568306563
14,3642,192054,50000,-7031947359471444
14,3772,196151,50000,-937231050030788
14,3560,191375,50000,-6661106762701738
14,3575,189428,50000,5925036178394045
14,3736,188814,50000,7904432691212720
14,3614,187823,50000,3676998549483417
14,3411,143757,50000,-1642407701339895
14,3508,135776,50000,-780727236067961
14,3281,139000,50000,4094503805435112
14,3315,133176,50000,-3647840539092767
14,3899,138375,50000,1330995563073387
14,3302,134692,50000,178806171824313
14,3327,137181,50000,5887110772667483
14,3790,134216,50000,-2944620780395336
14,3327,134725,50000,-5796254847038091
14,3296,137531,50000,4923066272614198
14,3518,132010,50000,-3267840950711887
14,3350,133820,50000,-610773635314090
14,3284,131384,50000,-6129949685000913
14,3426,173239,50000,-6172724142679506
14,3305,169443,50000,7797934800125776
14,3308,171933,50000,3772463567806877
14,3423,177868,50000,-5851995928222027
14,3337,174330,50000,-6146631804712534
14,3317,171540,50000,768246314329673
14,3512,165601,50000,-5466581991967505
14,3272,174877,50000,1700286269697018
14,3324,174360,50000,7896635954631000
14,3404,133496,50000,8319076142555985
14,3270,131728,50000,5840373341386020
14,3420,141009,50000,1728340471714566
14,3712,135644,50000,-3464372775430561
14,3283,132623,50000,-8388966258127165
14,3274,136595,50000,2503961094831282
14,3404,132374,50000,-5386129025102610
14,3277,168684,50000,-4476386402450993
14,3268,174387,50000,-3032162150424028
14,3394,171034,50000,6040683626157051
14,3262,138252,50000,-2001427043217813
14,3298,129744,50000,994483779046830
14,3504,134624,50000,6277746456346685
14,3276,134313,50000,-136893355391125
14,3343,136734,50000,-7621689081851533
14,3475,135438,50000,4626886859089074
14,3344,140101,50000,-2887363953294019
14,3358,133647,50000,-5511840217269989
14,3439,135752,50000,-1525773484028706
14,3272,136979,50000,2340295495445693
14,3334,132924,50000,-4599409322907619
14,3499,135522,50000,-8092696197186514
14,4056,135850,50000,8236976437425426
14,3296,133969,50000,-5979189495459432
14,3415,130777,50000,-3434389217023103
14,3327,138647,50000,6971044219033374
14,3320,136509,50000,1879422355662423
14,3809,135778,50000,-3289965828122941
14,3358,175502,50000,-6105842741060720
14,3293,170040,50000,-4432022316310406
14,3557,171313,50000,-8943151089986978
14,3294,136484,50000,4922226025467044
14,3317,174832,50000,1119675566875532
14,3598,146277,50000,5831154712082690
14,3270,130508,50000,-7799005307573995
14,3315,173610,50000,-8413132925923145
14,3433,137017,50000,-3289371589009203
14,3317,171864,50000,-5919304058425167
14,3322,139313,50000,-8886980012806670
14,3671,140311,50000,7487493033684847
14,3319,140241,50000,6888783844637945
14,3852,133007,50000,-6591944541722789
14,3636,135224,50000,6373452112481927
14,3272,136117,50000,-8955516123143195
14,3350,130683,50000,-8379701125362285
14,3250,135092,50000,5714645550481876
14,3873,134541,50000,7866009658716798
14,3254,133611,50000,-1820037848699569
14,3249,129329,50000,913363483564094
14,3273,132251,50000,-8017977161289554
14,3370,135662,50000,7879952954772743
14,3385,137074,50000,8114503971796707
14,3271,163346,50000,3489880342245784
14,3326,136881,50000,6520169430838773
14,3272,135069,50000,8325787149459094
14,3279,137939,50000,3674619694918899
14,3353,143042,50000,330780239408932
14,3299,146539,50000,8099861429460032
14,3347,137351,50000,-8849379549585794
14,4152,169870,50000,-6289379725214139
14,3252,175655,50000,-7781135955573137
14,3272,168585,50000,-3469147414279440
14,3323,149502,50000,5261369647322313
14,3272,139538,50000,-4116392963775142
14,3317,138776,50000,-615080759693033
14,3295,137794,50000,4062798478075662
14,3271,132152,50000,-7989253056799128
14,3402,135685,50000,1093072404239654
14,3402,137599,50000,2801425585431154
14,3273,136059,50000,1055961963533228
14,3294,136479,50000,-4418754765651502
14,3319,133982,50000,-8284901259535920
14,3325,134625,50000,-3465616380638436
14,3338,132938,50000,-6609097230367785
14,3412,138495,50000,3967409450282395
14,3647,140012,50000,1527112236899438
14,3352,138388,50000,4058388042350736
14,3333,136977,50000,4235717858581533
14,3297,148474,50000,-6652555656374644
14,3295,135524,50000,1979052020529219
14,3341,134608,50000,-8235614941300805
14,3350,135700,50000,-1208269348520612
14,3418,135686,50000,-2536545417211607
14,3358,134844,50000,-4968757642629923
14,3317,138641,50000,7379493422995887
14,3309,136406,50000,-8211622143549126
14,3793,139752,50000,-6227735508002750
14,3706,143017,50000,6257156041225813
14,3406,137134,50000,-6309819411902764
14,3387,142863,50000,2953128782549252
14,3413,143336,50000,-7570877572818119
14,3393,136266,50000,399387219149577
14,3410,139974,50000,-186976134160280
14,3342,139459,50000,5332454583853526
14,3364,161974,50000,-2607908354319048
14,3387,143758,50000,8963759347221644
14,3364,140451,50000,-830552534419116
14,3435,184040,50000,5809005889578525
14,3318,129752,50000,605708086287734
14,3254,136432,50000,7443775971631248
14,3416,140801,50000,2419853256461777
14,3319,137914,50000,2245416915496588
14,3486,143598,50000,-7604976727820842
14,3292,136259,50000,7923859449673531
14,3437,142322,50000,6476061348296090
14,3297,138755,50000,2211805333921516
14,3387,148667,50000,-2118468865299930
14,3374,138739,50000,-2351873183880554
14,3341,139091,50000,-2422120842623593
14,3471,156189,50000,-5674039933720631
14,3470,137825,50000,-2315615264992696
14,3341,138786,50000,-5929254565812403
14,3318,141174,50000,4920961518668585
14,3310,143578,50000,-4213487265917436
14,3395,136916,50000,4875581465682346
14,3287,132206,50000,-6734784714275842
14,3318,177823,50000,-413455620482251
14,3346,171313,50000,-7116431827128649
14,3278,132373,50000,3044037857126385
14,3277,135112,50000,-5568247172822687
14,3304,134058,50000,-4508630187464496
14,3303,136918,50000,-6200103754068217
14,3293,173867,50000,-8804195642164149
14,3413,177045,50000,-8113258646728438
14,3276,173393,50000,898632399148153
14,3282,170339,50000,8183693417585688
14,3426,174115,50000,7487929432561194
14,4066,184952,50000,-581174322646207
14,3275,146287,50000,317255306689386
14,3305,139479,50000,-3368117270693546
14,3335,138228,50000,5214762014388084
14,3335,138769,50000,2370608579245895
14,3326,132498,50000,-2520647757883204
14,3340,136545,50000,7572194666779111
14,3354,138976,50000,6438856667304706
14,3304,135299,50000,-5829813286768090
14,3305,132711,50000,-8964990827950651
14,3375,131093,50000,-4371267198217588
14,3281,132743,50000,1611126650215539
14,3252,133448,50000,8055644993259381
14,3259,133560,50000,3798748145043613
14,3286,139853,50000,1560424478705967
14,3247,130024,50000,-3354677224237698
14,3252,131373,50000,-6468212885499940
14,3295,143927,50000,7184733179547647
14,3300,147097,50000,2143748902380283
14,3273,137700,50000,-8387292076961429
14,3353,144650,50000,2437693297127249
14,3283,136432,50000,5908932711330673
14,3261,137991,50000,5189828058083176
14,3271,144275,50000,-709075657054890
14,3272,140287,50000,-4018215994961177
14,3616,134706,50000,-2906584976250169
14,3336,187901,50000,-8268032051891717
14,3304,188367,50000,-6812586904659631
14,3448,152080,50000,1847090925483676
14,3275,137549,50000,7451310885568542
14,3316,136510,50000,-5812077018244646
14,3615,140994,50000,5827373299118131
14,3271,141151,50000,6150404112451679
14,3294,135224,50000,-3216274928358964
14,3272,128481,50000,-2897159598272729
14,3391,176955,50000,5895685114410025
14,3342,179946,50000,6254638636946815
14,3352,175525,50000,-6758970015831906
14,3312,176133,50000,761483689715436
14,3326,146235,50000,8295319279570499
14,3960,141466,50000,-246639299970591
14,3345,153762,50000,7769451448669347
14,3365,135232,50000,-33327478771068
14,3766,136707,50000,-298102386701297
14,3325,136918,50000,7255700953970419
14,3440,136253,50000,-1017805125059282
14,3288,131976,50000,-6384962990482214
14,3341,138224,50000,873351480899193
14,3384,141374,50000,-1348207435528198
14,3298,141405,50000,-4148042301311215
14,3344,139371,50000,5621407096237699
14,3272,136330,50000,-6272930151215266
14,3282,137554,50000,-3267723762607728
14,3345,136359,50000,8947242661656050
14,3319,136552,50000,-1349912888907864
14,3365,137351,50000,-8829158671385979
14,3306,143849,50000,-7082030111197525
14,4111,136234,50000,8771233730701645
14,3312,140258,50000,2070501597827124
14,3274,141414,50000,8448405700643596
14,3328,143939,50000,4350550073210790
14,3296,143367,50000,2411535049472298
14,3294,136886,50000,-2210992664739507
14,3356,138148,50000,4759824227408795
14,3282,141380,50000,7501212498673232
14,3893,141725,50000,3704948749850722
14,3351,131959,50000,-4727231596506989
14,3357,142519,50000,2884174476012195
14,3368,142528,50000,2028897558260156
14,3321,135000,50000,4373267041707872
14,3317,133309,50000,-5165774850090596
14,3292,137145,50000,-596550310767489
14,3323,136802,50000,7202251805944993
14,3332,129460,50000,629955319123208
14,3271,150673,50000,3985274929995225
14,3327,145201,50000,1547504546339419
14,3324,137819,50000,-4035650324999100
14,3294,134393,50000,-1249504223796480
14,3294,139201,50000,8717911466117985
14,3300,175677,50000,-1151832367744277
14,3301,174732,50000,-7123151574643201
14,3397,174925,50000,-6541193307611153
14,3343,136465,50000,-6375975409930293
14,3339,157327,50000,4680749105912827
14,3302,141097,50000,-6489865820077153
14,3338,138790,50000,-6934610439218808
14,3345,134135,50000,-904366688986326
14,3376,135910,50000,6809997861830026
14,3261,134531,50000,7873715089198374
14,3294,131621,50000,-1270515841321962
14,3383,134782,50000,-3270347616914343
14,3312,136413,50000,7220027863407324
14,3273,133465,50000,-1780634969857241
14,3289,169384,50000,-2322258474334570
14,3294,132848,50000,-8857177693879407
14,3345,136255,50000,-4302135226086957
14,3355,146032,50000,4570717980663202
14,3457,134260,50000,2603489027949759
14,3366,133395,50000,-3734734098291486
14,3302,139897,50000,7771093378422443
14,3332,141327,50000,-1457521875595791
14,3315,153538,50000,-2821182928392028
14,3274,140678,50000,1734732063343895
14,3315,132769,50000,-8014016187805106
14,3340,134115,50000,-4536956465940938
14,3275,137022,50000,-7607197518600679
14,3311,133570,50000,-5429901765864183
14,3295,137640,50000,-1741776541007162
14,3300,134260,50000,-4557316258282117
14,3307,138212,50000,8762206046816811
14,3272,137206,50000,954368500539371
14,3320,138215,50000,-8543627032118643
14,3308,139047,50000,6920287109232104
14,3325,139207,50000,-8475965065760394
14,3297,139130,50000,6545817279916589
14,3680,140184,50000,2996261350519499
14,3320,134025,50000,-7258016259063327
14,3358,132183,50000,-7554745538192758
14,3310,171365,50000,4919850329954547
14,3332,149558,50000,3866829781594393
14,3390,136099,50000,-3128032647431105
14,3349,161798,50000,2960188301313200
14,3316,178670,50000,7847196656348270
14,3283,160182,50000,2082209307044901
14,3275,172801,50000,1512152629165881
14,3292,134857,50000,3381526964970612
14,3321,138984,50000,5342220126827149
14,3323,173140,50000,3230263498552110
14,3356,141419,50000,8061621135952620
14,3340,133749,50000,-4656279338521790
14,3344,138584,50000,-382335143592834
14,3317,139466,50000,3923855735789357
14,3375,138717,50000,4805524746588642
14,3342,138809,50000,3736211104631414
14,3317,132992,50000,564905738343895
14,3307,138171,50000,4619468811768654
14,3457,140207,50000,-3735744976186271
14,3390,136579,50000,2719383184201145
14,3375,135769,50000,-2069872115973342
14,3308,136235,50000,-5746140848130064
14,3352,143293,50000,-3412179551139324
14,3319,164107,50000,6622812560115522
14,3310,176003,50000,-4747002071467960
14,3319,168400,50000,8557933207780756
14,3387,137144,50000,-2527834777863547
14,3359,138118,50000,5910742822283523
14,3343,176948,50000,-8008005000946577
14,3322,136817,50000,540150291969815
14,3352,139127,50000,7432604850804950
14,3315,149595,50000,-2435900857534416
14,3315,136209,50000,-5579371982283820
14,3292,139510,50000,-3552118811483756
14,3434,140583,50000,-1025202077421074
14,3340,143601,50000,-5466343751001211
14,3324,138042,50000,700372079963351
14,3315,149282,50000,8726772684209802
14,4229,138322,50000,-4740767092853636
14,3325,139654,50000,6222052661030176
14,3361,138416,50000,-8717546626676873
14,3435,138903,50000,-588572397001236
14,3360,141280,50000,-8041873881544667
14,3316,134007,50000,-2775991679530839
14,3390,150541,50000,-6335154521692803
14,3342,136775,50000,-5287838781565733
14,3294,133092,50000,133139489485272
14,3302,136217,50000,-5279570862149537
14,3763,137591,50000,-8904095507114401
14,3323,134829,50000,-2611139603150817
14,3315,143045,50000,8393889848056549
14,3319,135348,50000,-891000429932971
14,3312,146803,50000,5928281516857038
14,3342,136207,50000,5027278510614367
14,3465,138372,50000,7188554821559245
14,3419,142160,50000,5847488770874676
14,3326,137340,50000,5885409122589349
14,3362,139538,50000,8185237976010584
14,3321,136411,50000,-7386447645412583
14,3436,136207,50000,1550250532483946
14,3452,144819,50000,-6102311292137502
14,3316,139058,50000,2369039185484412
14,3293,130830,50000,-1069143288086775
14,3298,133798,50000,8841159117033413
14,3353,134551,50000,-4927642401848444
14,3316,138662,50000,-5413438872059960
14,3658,134974,50000,3315475691283944
14,3313,132639,50000,-3168814724532478
14,3375,131072,50000,223291599680387
14,3432,133108,50000,-1012184167435916
14,3361,147679,50000,7399984656207399
14,3329,140924,50000,-7728999163254724
14,3555,143514,50000,4605706034476636
14,3338,147506,50000,206576817357294
14,3374,139848,50000,-6362006144020705
14,3517,138845,50000,3325143550298925
14,3340,143734,50000,5203004463357083
14,3327,132455,50000,-8978439748837231
14,3491,156418,50000,-1057562976188380
14,3353,139811,50000,-1680541586744315
14,3431,143901,50000,1345483904464693
14,3722,145956,50000,2205276763206135
14,3432,137818,50000,-2576620967767982
14,3408,136789,50000,3537693790723331
14,3751,133832,50000,5413884411789649
14,3318,139854,50000,-4923299020211472
14,3338,135725,50000,559362180165223
14,3462,140873,50000,5794628145872925
14,3307,156447,50000,1892790092003362
14,3293,132376,50000,-1584343524100390
14,3411,138329,50000,8889640719446026
14,3382,132091,50000,838840432286083
14,3379,133434,50000,-5687198532297411
14,3299,137153,50000,5015084270423097
14,3705,141618,50000,-1159958398799537
14,3408,137608,50000,5679661404170107
14,3491,135604,50000,3043193933577753
14,3335,129568,50000,-6536196886249286
14,3272,134743,50000,-1473883670189873
14,3598,135380,50000,8464088976037025
14,3352,134710,50000,-8975216558256713
14,3298,136859,50000,-7344996559560258
14,3394,136552,50000,-5457522165674167
14,3278,134999,50000,4545725400135203
14,3283,135361,50000,6388983215454148
14,3400,134239,50000,4806170700674274
14,3260,138006,50000,-4373369561574078
14,3255,129549,50000,-8723646740102966
14,3259,132591,50000,7616626188642066
14,3270,134774,50000,6680488373295617
14,3272,130557,50000,-2064092619567527
14,3401,140615,50000,6919084768761297
14,3300,143244,50000,2802226576224623
14,3250,132909,50000,8415963684363305
14,3393,134150,50000,6543045724844006
14,3286,138611,50000,-4218854891775021
14,3273,137069,50000,3150205130912511
14,3622,138876,50000,-8460053507478143
14,3298,131593,50000,-4873294105657660
14,3248,140498,50000,-987050109389917
14,3389,135700,50000,-5051196327430610
14,3250,139257,50000,7096387167362722
14,3295,130032,50000,-1053929557818675
14,3440,138267,50000,7331646890367069
14,3349,135899,50000,5784612234167860
14,3289,140139,50000,-860990194331509
14,3403,132846,50000,-7650347826102259
14,3248,134766,50000,-1816216727457462
14,3262,133761,50000,-5373476861873995
14,3415,135919,50000,1383975039003854
14,3388,132575,50000,-5489438663023206
14,3338,131637,50000,-4603020937701869
14,3384,131970,50000,-5578905132939541
14,3339,132099,50000,-1212179622725650
14,3261,129713,50000,-7110026808008065
14,3490,133118,50000,-1685135203745696
14,3351,131961,50000,-8400075508494393
14,3601,135714,50000,-3980464200463901
14,3373,142356,50000,6583981056954209
14,3255,136158,50000,8067938611916592
14,3317,142012,50000,-5219975078309974
14,3693,131834,50000,-8939161820822854
14,3276,129896,50000,-1251893247585094
14,3294,136696,50000,5090528618418553
14,3421,133704,50000,-719817378345087
14,3252,132647,50000,-4967529776000392
14,3286,136206,50000,-4945472373445364
14,3404,137702,50000,1375718856385580
14,3251,136507,50000,5695498641422554
14,3271,134028,50000,7983635048952021
14,3693,138932,50000,6064059637621663
14,3254,133015,50000,1298379356212433
14,3297,136347,50000,3784652486307968
14,3381,140553,50000,-6763488864715249
14,3248,139661,50000,3410048985454952
14,3389,144756,50000,-5784666845559674
14,3417,134313,50000,-3515837673785903
14,3247,136854,50000,4265819596533571
14,3623,136399,50000,-8430716858014194
14,3402,133134,50000,-5360833589435301
14,3332,140560,50000,1436081366108698
14,3319,133748,50000,-7350049433782944
14,3443,139106,50000,7764445581686160
14,3250,146332,50000,-1374154318440767
15,3345,127475,50000,-8417882484682735
15,3315,127116,50000,-6061122763774747
15,3298,128076,50000,-5933663179959975
15,3403,151950,50000,-828757285976336
15,3316,145042,50000,1738994730487324
15,3328,130066,50000,-3640510842072589
15,3660,131297,50000,-5258679378136531
15,3303,140847,50000,-6424686795336274
15,3263,138000,50000,-7696461029547016
15,3529,140455,50000,3896516078380197
15,3271,138171,50000,3770666361845763
15,3271,148318,50000,-8493654698085476
15,3249,138496,50000,-6924594505790176
15,3269,129731,50000,-3796402084886364
15,3271,139258,50000,-2222743943582473
15,3270,141609,50000,2718978521676035
15,3318,139051,50000,474269264580682
15,3287,142767,50000,819092911612573
15,3467,144133,50000,-5525411926352751
15,3323,133082,50000,-1985594620889163
15,3311,147018,50000,-7650750351594828
15,3474,151235,50000,5940438312636741
15,3306,152025,50000,-6103103876618712
15,3271,150320,50000,1301256391051299
15,3544,155518,50000,2275577121575870
15,3325,149214,50000,-518925156453126
15,3282,140143,50000,-8944501908485574
15,3646,127509,50000,4285596615787277
15,3300,160344,50000,-3648770156672147
15,3663,137073,50000,-4417427297008324
15,3415,166053,50000,8759896418245697
15,3283,133539,50000,2195536455295426
15,3304,126977,50000,-2520376609723031
15,3422,137236,50000,5453566372771362
15,3337,124647,50000,6463783440645182
15,3333,131263,50000,-4107425785026668
15,3548,138371,50000,6625499214014619
15,3315,128276,50000,-5225666945533137
15,3329,127736,50000,8791018837516066
15,3283,140596,50000,-8573531395092149
15,3278,126138,50000,-6239617616604859
15,3292,124780,50000,-2077463537976870
15,3419,125490,50000,1478490436929012
15,3484,121695,50000,198502534907455
15,3278,136836,50000,-555234780360446
15,3304,127032,50000,-3486687348005529
15,3315,133844,50000,6517842786848801
15,3505,138674,50000,7538174083727766
15,3338,132181,50000,-6869746820514939
15,3362,133084,50000,1691972984480749
15,3314,131839,50000,628604938447461
15,3658,134807,50000,-3426735060104771
15,3339,143901,50000,7280605315654240
15,3373,131276,50000,2569791209568197
15,3329,133576,50000,2095302481671937
15,3271,127910,50000,-3390714852693969
15,3423,131953,50000,6926073143258626
15,3271,126509,50000,-1792197001491235
15,3270,148245,50000,-655598543181324
15,3259,132682,50000,7023492979178977
15,3360,138747,50000,2656116619112422
15,3427,135976,50000,6215357727067507
15,3391,136124,50000,-7882769304674985
15,3361,128282,50000,2088173312994679
15,3377,134568,50000,8259265501583457
15,3316,141768,50000,6566606163029768
15,3273,129576,50000,-7492979349111815
15,3272,143944,50000,4125585047254250
15,3271,132136,50000,-5896375223186031
15,3341,138210,50000,8523398496414536
15,3368,146458,50000,5823212584328530
15,3350,147015,50000,-1061228857741500
15,3293,134264,50000,5844144638993123
15,3248,132483,50000,-7567250027782463
15,3290,137621,50000,1266684096837050
15,4246,137250,50000,-900025430163752
15,3250,130814,50000,456710033985654
15,3271,136675,50000,-4131209886287386
15,3294,136873,50000,-6345887516946019
15,3271,131856,50000,8401421019294390
15,3270,134317,50000,-4841844615013823
15,3430,137223,50000,-1150545538032669
15,3403,131642,50000,-2324722475712778
15,3313,171796,50000,-7088971335597276
15,3292,136899,50000,3319212016317075
15,3399,138646,50000,-783183243466914
15,3529,135855,50000,-306617244729536
15,3588,138027,50000,-667984640074209
15,3387,176427,50000,-8653481509066332
15,3369,172374,50000,4097428470567063
15,3335,131429,50000,2107043006731343
15,3582,169261,50000,4816437263009822
15,3270,169081,50000,-5675195723711009
15,3374,169932,50000,7507965218185865
15,3310,171236,50000,-8099058558010594
15,3741,168206,50000,8508483983537044
15,3270,125061,50000,-5190790790342464
15,3319,140439,50000,5752485035732953
15,3311,142349,50000,-7744021057050864
15,3313,139442,50000,-2131515916773309
15,3279,133386,50000,8917890293783076
15,3330,129462,50000,8687736826304735
15,3271,123599,50000,-1305240283487436
15,3259,126603,50000,7341046714542096
15,3321,133167,50000,-4927813602196911
15,3261,127646,50000,7315819424754115
15,3309,124885,50000,-4812454336547356
15,3252,127896,50000,-3894320607332042
15,3288,180240,50000,8082488777361016
15,3315,184528,50000,4205862262623466
15,3348,180369,50000,1253208108160854
15,3349,180739,50000,6190516297763280
15,3306,180145,50000,-2363497106157313
15,3314,181013,50000,3464661000765663
15,3452,145803,50000,-7257904743517253
15,3272,133461,50000,-2919887678779823
15,3258,141807,50000,-3912262730406338
15,3341,140871,50000,8590297265707659
