runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.value.integer
1,3546,80993,50000,4200878849884913
1,3368,89803,50000,8795290445272219
1,3264,85228,50000,-496505039970906
1,3377,81330,50000,7481030564807490
1,3271,81656,50000,1881516227030470
1,3248,84890,50000,-249955119086161
1,3375,81308,50000,7646891557974725
1,3271,81589,50000,-8042754495985797
1,3261,79765,50000,7559806446422780
1,3263,80513,50000,-6629654741780645
1,3269,76415,50000,755218679281027
1,3272,79108,50000,3456584230858722
1,3663,86927,50000,-606114930913460
1,3268,78826,50000,4155725203154843
1,3275,86279,50000,-422561892397293
1,3392,78465,50000,-31991263274144
1,3416,78419,50000,537541178181705
1,3314,81303,50000,-2815751988124689
1,3523,79171,50000,4133618639196806
1,3270,78587,50000,9000049974836654
1,3249,79521,50000,-3199201815794576
1,3397,81917,50000,-3186084341207120
1,3306,84809,50000,-6289758617433283
1,3270,80431,50000,3992243132206515
1,3471,85932,50000,-763322780068454
1,3328,79727,50000,5300274642485097
1,3260,79441,50000,-7597266431492326
1,3458,82378,50000,-8314207833534773
1,3256,84557,50000,-5931559027414188
1,3268,85807,50000,6191388566127215
1,3409,80971,50000,-4441012167173433
1,3247,80953,50000,-5975547381766322
1,3250,78432,50000,8810441517196326
1,3787,85958,50000,4977547702802876
1,3351,81899,50000,4128977313753167
1,3298,81626,50000,-3517797538332506
1,3274,82819,50000,-7258076417219031
1,3279,80871,50000,-8567871709029427
1,3323,79441,50000,7037710942872212
1,3375,78831,50000,-6740412469203189
1,3348,78731,50000,6491362076374193
1,3317,82352,50000,-4331510574331369
1,3472,82807,50000,7355735507027765
1,3274,77752,50000,7382365487072847
1,3249,79896,50000,7700599702547943
1,3409,78466,50000,947328150726643
1,3349,104505,50000,7759193126312129
1,3280,83600,50000,-2271472397911161
1,3678,83525,50000,5573520039103902
1,3290,83142,50000,-6902101115066904
1,3350,80818,50000,5367765046582844
1,3378,78956,50000,5656064554039063
1,3332,87564,50000,-3211750356643121
1,3338,83426,50000,-2956506157473736
1,3452,80054,50000,3181284654596107
1,3323,82420,50000,1762380875141213
1,3317,82975,50000,-7477767535089686
1,3402,86610,50000,3605677662399194
1,3357,82866,50000,7694309800238861
1,3373,78724,50000,651747422999151
1,3756,82605,50000,-2451368476987808
1,3897,79742,50000,7808896528551290
1,3348,81427,50000,-5170027045089773
1,3714,79083,50000,-9126397869999
1,3394,84731,50000,3201296159205308
1,3302,82185,50000,-1931419408889442
1,3484,82736,50000,-6800345050177450
1,3289,82407,50000,-3339177777486007
1,3261,80514,50000,5843653796659336
1,3491,83826,50000,-5918052707865084
1,3332,88110,50000,1801077207758257
1,3363,88038,50000,-8384886931794626
1,3558,89583,50000,-251188804171508
1,3251,86534,50000,-8354534241377618
1,3440,85062,50000,-4422030260504007
1,3272,84543,50000,7598014368323582
1,3247,78978,50000,8689640678790952
1,3295,87539,50000,-6287647124350739
1,4260,80590,50000,6045476001844486
1,3276,81282,50000,-2890576781805643
1,3256,83251,50000,-7869822835328906
1,3289,83406,50000,6400500301895507
1,3348,82310,50000,-3850644097903715
1,3358,87431,50000,-5041967833988554
1,3317,83490,50000,607451743492105
1,3347,85934,50000,6917729668171739
1,3280,82517,50000,441674326851865
1,3248,80677,50000,-3385842925103446
1,3271,81416,50000,-3388050061864219
1,3270,78890,50000,6622756879078158
1,3287,80083,50000,5595278512298736
1,3434,83298,50000,4812315404901526
1,4016,84244,50000,8698787272038023
1,3686,88556,50000,3602469226269162
1,3289,80020,50000,8661404753247934
1,3331,86934,50000,-873558157098832
1,3262,82322,50000,-2737461638241881
1,3295,81405,50000,1304716313243575
1,3472,84339,50000,-3385483725021044
1,3249,84783,50000,-7820534773803307
1,3373,83202,50000,-3084689744353051
1,3294,81272,50000,6331623516416587
1,3317,81588,50000,-8059445246710977
1,3324,84241,50000,-2977506473406420
1,3341,82521,50000,-4153715400283914
1,3288,86435,50000,-456534643463110
1,3316,78187,50000,683191535749889
1,3344,81764,50000,-3121486300786292
1,3311,79230,50000,2359286681690922
1,3302,82026,50000,6338127364341929
1,3355,102734,50000,1436868371239737
1,3899,91003,50000,-4217890712160636
1,3441,86723,50000,-6102004973585008
1,3278,78068,50000,969327263357876
1,3342,80685,50000,5391482252477249
1,3309,83634,50000,-5911271393626654
1,3348,81324,50000,5604550868289666
1,3303,79476,50000,3819158563616621
1,3313,78660,50000,3889695447984557
1,3295,81507,50000,1233706191490656
1,3272,82579,50000,-5828078487683338
1,3292,82478,50000,-7657474430270225
1,3293,83673,50000,-3081295802484942
1,3248,80220,50000,-8498494435843598
1,3272,80275,50000,2080712493487564
1,3296,80451,50000,-4889548399840436
1,3367,82763,50000,-5150490061864690
1,3364,83654,50000,-2862690211893451
1,3396,80258,50000,3670041720502055
1,3333,83148,50000,-5358053483321969
1,3373,111829,50000,3318311116136576
