runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.n.integer,param.disp.integer
8,3917,26503,250000,2696009491,16
8,3928,26758,250000,1563211205,28
8,3921,26356,250000,281145556,19
8,3947,28861,250000,219065627,18
8,3915,25947,250000,1144552532,2
8,4253,26093,250000,3494465989,23
8,3911,25958,250000,2002355889,21
8,3914,25817,250000,1473855667,1
8,3909,25659,250000,4085800376,30
8,3910,26103,250000,1700832410,12
8,4091,26166,250000,276744129,25
8,3914,26346,250000,1537710749,21
8,3916,26143,250000,835824871,22
8,3924,26520,250000,3665826666,28
8,3919,25974,250000,2303399160,27
8,3915,25927,250000,2236458970,18
8,4254,25959,250000,2218613467,20
8,3910,25822,250000,4108142725,10
8,3905,26031,250000,2528032640,12
8,3918,26244,250000,1664814201,1
8,3917,26065,250000,811765698,0
8,3963,26143,250000,3470918139,13
8,3903,25859,250000,2584833250,6
8,3929,26698,250000,504660187,21
8,3919,26156,250000,609715755,9
8,3910,26162,250000,120743984,3
8,3923,26390,250000,2074917096,12
8,3918,26474,250000,1814453851,28
8,3921,26383,250000,2411539108,27
8,3930,26345,250000,1767990255,3
8,3919,26421,250000,29223532,1
8,3994,27672,250000,348498771,20
8,3913,26046,250000,1044518316,13
8,3927,26275,250000,495496866,11
8,3921,26497,250000,1355312789,22
8,3943,27779,250000,1795502922,16
8,3902,26005,250000,1777713517,1
8,3933,26405,250000,1730291204,6
8,3934,26023,250000,3619560006,15
8,3943,26535,250000,2187782657,18
8,3916,26213,250000,1043771926,0
9,3713,27330,250000,3839935791,25
9,3585,25666,250000,3818916542,2
9,3533,24628,250000,593519286,3
9,3783,25329,250000,93698506,3
9,3573,25758,250000,2176836305,0
9,3619,24545,250000,2311924156,20
9,3615,24617,250000,159563118,16
9,3585,24801,250000,953494539,19
9,3661,25312,250000,2883667482,29
9,3560,24644,250000,3947292418,27
9,3661,26322,250000,1478360743,12
9,3754,29330,250000,3679514524,24
9,3821,24444,250000,1543035476,19
9,3610,27914,250000,3423816264,3
9,3633,24984,250000,2366336809,6
9,3978,24648,250000,3275986799,14
9,3589,24579,250000,2855990307,14
9,3569,26283,250000,3804477564,24
9,3738,25703,250000,147295043,12
9,3664,28027,250000,915640753,28
9,3777,28714,250000,3776880245,27
9,3804,28411,250000,3290763018,30
9,3627,25758,250000,3348690195,16
9,3815,25902,250000,4080307717,28
9,3725,25536,250000,4130272575,28
9,3663,27390,250000,405375660,18
9,3844,26534,250000,983499464,6
9,3843,25167,250000,1945150774,21
9,3685,25738,250000,812551035,27
9,3748,25093,250000,611528854,8
9,3587,25636,250000,1172955946,11
9,3548,25607,250000,2837038027,27
9,3758,25539,250000,744305049,20
9,3645,25042,250000,884814433,0
9,3524,25852,250000,3070468243,22
9,3749,26676,250000,3601938055,4
9,3781,25480,250000,587061745,30
9,3672,26536,250000,2360725688,30
9,3819,28575,250000,1467275221,20
9,3692,28021,250000,3739595640,28
9,3664,26438,250000,2929826573,17
9,3850,26204,250000,1811495109,12
9,3776,27443,250000,378979393,22
9,3658,27911,250000,2395411477,22
9,3970,25868,250000,1812756656,10
9,3728,30025,250000,1409771818,4
9,3730,27006,250000,1056527556,17
9,3613,28415,250000,3003038593,15
9,3936,27076,250000,4223036886,1
9,3695,27317,250000,2265382821,9
9,3592,27810,250000,1527594854,7
9,3851,25615,250000,3515013028,28
9,3718,25487,250000,3789216914,12
9,3705,26778,250000,1416809093,26
9,3701,25669,250000,1952193568,17
9,3690,25766,250000,449008551,16
9,3905,27474,250000,1661371088,25
9,3643,27944,250000,3872848196,18
9,3608,29263,250000,3331928146,1
9,3758,28963,250000,2129314139,29
9,3805,25518,250000,3086352924,18
9,3599,29234,250000,2181419797,0
9,3825,26498,250000,466405567,25
9,3865,29154,250000,3934966857,7
9,3598,25224,250000,3823101402,24
9,3758,28469,250000,3819519923,22
9,3673,26476,250000,3877534011,10
9,3623,28753,250000,2233741185,11
9,3660,26966,250000,186043540,0
9,3887,26880,250000,1797832470,15
9,3659,28614,250000,2929573750,27
9,3612,28634,250000,1890359337,1
9,3906,25465,250000,214244585,28
9,3704,27509,250000,2310235722,22
9,3653,25517,250000,1556074011,7
9,3867,27029,250000,2674941493,27
9,3697,26188,250000,1239851978,7
9,3698,24782,250000,1801190830,14
9,4059,27748,250000,3122017814,12
9,3880,26141,250000,1617310994,31
9,3975,27032,250000,317012888,18
9,3856,28143,250000,4010434041,12
9,4121,26978,250000,4021186127,20
9,3788,26600,250000,96079648,24
9,3845,27373,250000,624910025,15
9,4105,27862,250000,4040285338,10
9,3810,25646,250000,3109771324,6
9,3969,26025,250000,1607055954,25
9,3692,24888,250000,1964278230,16
9,3898,29387,250000,3017426400,21
9,3806,27103,250000,4092070250,31
9,3698,27779,250000,262284206,7
9,3616,25755,250000,4120085151,15
9,3652,26134,250000,114969017,12
9,3874,29730,250000,2444156130,3
9,3828,26740,250000,146945581,15
9,3761,25031,250000,2379673184,21
9,3580,24801,250000,158933337,25
9,3847,25237,250000,1976122281,26
9,3873,24801,250000,2147976751,17
10,3944,25934,250000,4046670158,19
10,3915,26004,250000,2195972808,2
10,3911,26088,250000,537174396,31
10,3927,26117,250000,3030058894,10
10,3917,26098,250000,2466673663,1
10,3919,26105,250000,2173366679,30
10,3941,26104,250000,181414858,0
10,3920,26237,250000,3301514056,28
10,3910,25848,250000,416220859,11
10,3925,25863,250000,3981797113,14
10,3914,26066,250000,2209571461,0
10,3922,25956,250000,3829270467,31
10,3913,25879,250000,1357920146,6
10,3911,26023,250000,636869249,16
10,3924,26153,250000,810296109,20
10,3925,25941,250000,130208669,15
10,3975,25910,250000,1962243455,30
10,3914,26137,250000,227839856,26
10,3912,26027,250000,3286371191,29
10,3913,25984,250000,452170707,30
10,3928,25932,250000,604034158,12
10,3914,25892,250000,1178093903,13
10,3926,26043,250000,3990385995,17
10,3920,26167,250000,1347324434,3
10,3935,26061,250000,1849359675,7
10,3927,26069,250000,2485349497,5
10,3921,26136,250000,489641992,11
10,3915,26089,250000,2924366418,1
10,3904,25886,250000,1373304790,18
10,3910,26130,250000,2949698991,20
10,4721,26075,250000,1347088055,2
10,3943,26675,250000,398234193,8
10,3937,25893,250000,180503387,5
10,3928,26109,250000,3217787738,2
10,3923,26122,250000,2372763175,25
10,3920,25548,250000,2309405423,15
10,3957,26402,250000,2215521347,28
10,4486,25993,250000,3357539235,27
10,3980,25973,250000,3028938485,23
10,3928,26794,250000,4123967938,21
10,3987,25844,250000,463648135,19
10,3932,26205,250000,3721080707,25
10,3928,26216,250000,3621126978,13
10,3923,26127,250000,3148400500,6
10,3929,26557,250000,2220902926,1
10,4022,26130,250000,948399004,19
10,3931,26064,250000,528132217,1
10,3919,26302,250000,2690818773,26
10,4086,26105,250000,2538305196,23
10,3920,26227,250000,3499175387,0
10,3923,26209,250000,1773980546,6
10,3926,26375,250000,3526588668,19
10,3942,26498,250000,1396697859,26
10,3935,26408,250000,269364384,13
10,3916,27694,250000,3983847220,6
10,3935,27242,250000,1264168751,24
10,3922,26962,250000,954364151,16
10,3937,26697,250000,1466504129,30
10,4220,26323,250000,784113300,4
10,3927,26139,250000,1448371376,27
10,3933,26003,250000,641116407,15
10,3927,26181,250000,284073062,12
10,3913,26142,250000,2329388001,22
10,3980,26126,250000,4076185805,29
10,3902,25944,250000,2600416721,3
10,3909,26636,250000,3383943947,9
10,3916,28959,250000,745104256,9
10,3930,26001,250000,747271857,11
10,3937,26546,250000,2166891135,10
10,4055,28980,250000,4146512955,14
10,3958,25754,250000,3610155645,29
10,3921,25906,250000,3709979177,30
10,3974,25772,250000,846694222,13
10,3916,25895,250000,4268185920,29
10,3952,25732,250000,2815222845,15
10,3918,32525,250000,1379605181,30
10,3952,33861,250000,2635681484,30
10,3920,32154,250000,4062699169,10
10,3955,33204,250000,4129817825,4
10,3958,28118,250000,3512034187,28
10,3952,32371,250000,734191998,13
10,3945,25771,250000,1923202418,25
10,3912,26020,250000,3411407411,29
10,3960,25634,250000,1125765823,13
10,3921,26108,250000,628952270,10
10,3923,26191,250000,1199520520,30
10,4414,26044,250000,2508235132,3
10,3907,25747,250000,2882233981,14
10,3910,26031,250000,483156609,29
10,3919,27070,250000,2915795429,25
10,3970,35761,250000,1952554205,12
10,4259,29063,250000,644136159,25
10,3946,27116,250000,2513929658,2
10,4068,29308,250000,3016094028,17
10,3933,31174,250000,3499086443,12
10,4637,29702,250000,2940523189,0
10,3930,27155,250000,363630363,9
10,4447,28446,250000,3814195903,12
10,3916,28830,250000,3978239137,18
10,4058,26849,250000,621657014,24
11,3977,29110,250000,3718599451,5
11,4033,28932,250000,1503422786,11
11,3988,27792,250000,673418653,6
11,4172,31770,250000,136659965,20
11,4050,29038,250000,291678847,22
11,4073,33570,250000,2313421613,18
11,4013,32828,250000,3320117999,20
11,4047,31113,250000,2315757318,19
11,3844,28836,250000,3284159792,13
11,3924,29925,250000,3366183242,26
11,4249,32015,250000,3531106424,11
11,4210,36031,250000,2787007382,0
11,3916,32980,250000,1681186878,31
11,4112,30816,250000,3103237531,17
11,3983,28815,250000,507162573,27
11,4219,29670,250000,23730676,19
11,3836,28800,250000,353089227,24
11,3864,28070,250000,1485315212,17
11,3926,29433,250000,2319999208,31
11,3891,32036,250000,4157967987,26
11,3992,28933,250000,593937223,28
11,3912,30394,250000,728436409,18
11,3897,31175,250000,3251837595,10
11,3870,27943,250000,1839707956,25
11,3917,32872,250000,375337150,25
11,4194,27545,250000,3353450135,20
11,3872,28773,250000,3166763900,2
11,3935,29667,250000,2489071185,21
11,3914,29415,250000,2673316243,7
11,3901,28154,250000,4002966614,1
11,4244,31439,250000,938322425,3
11,4282,27520,250000,3352962001,1
11,3886,36691,250000,2872276881,22
11,3933,29542,250000,1747232748,14
11,4039,28686,250000,3441824711,10
11,4163,31313,250000,3829355866,8
11,4030,33049,250000,2904398361,6
11,4198,31167,250000,834895176,8
11,4202,36272,250000,2935923821,22
11,4097,29241,250000,1560299390,4
11,4479,30029,250000,19947566,11
11,4015,36105,250000,4158041572,28
11,4149,36787,250000,136033702,7
11,3890,36091,250000,3486468479,5
11,4143,36278,250000,3669967895,24
11,4071,38264,250000,1705069079,20
11,3977,31466,250000,4147905039,22
11,4175,28671,250000,250445133,20
11,4224,35615,250000,3267467520,14
11,3874,35237,250000,758495989,12
11,4078,35072,250000,2227655607,7
11,4422,27949,250000,3368326914,30
11,4150,29438,250000,1224397213,31
11,4270,36436,250000,2384153594,9
11,3988,32558,250000,2887840261,28
11,4103,35819,250000,227036914,1
11,3929,30695,250000,2400645769,27
11,4131,34444,250000,972177167,22
11,5041,34606,250000,877868220,3
11,4135,36365,250000,3793645861,9
11,3921,34074,250000,362293217,21
11,3885,32449,250000,3766420995,23
11,4115,31424,250000,3760629849,11
11,3900,28260,250000,1626892671,10
11,4419,31848,250000,855651645,24
11,4215,35412,250000,745728458,31
11,4013,27864,250000,2033742011,31
11,3946,27022,250000,856839067,0
11,3919,29189,250000,3980560528,27
11,4175,29610,250000,79546588,6
11,3927,30882,250000,2028062657,11
11,3953,28374,250000,320233428,18
11,3881,29023,250000,244646360,9
11,3863,28224,250000,4152859380,26
11,3940,29160,250000,136815464,5
11,4119,30316,250000,2829927762,2
11,4099,29425,250000,3161252107,2
11,3891,28891,250000,1583645754,4
11,4016,27908,250000,3790835989,3
11,4383,36738,250000,419283166,20
11,3982,36255,250000,4058573579,22
11,12427,37926,250000,3289103457,13
11,4269,38258,250000,4203480704,10
11,4369,31123,250000,2189552911,29
11,4207,30678,250000,2537637968,14
11,4188,29072,250000,108306817,5
11,3875,28919,250000,101735962,20
11,4001,39015,250000,593292930,18
11,4176,38315,250000,1554528353,15
11,4155,30832,250000,3101921527,10
11,3955,37658,250000,437676934,0
11,3944,37835,250000,425477953,5
11,3994,37891,250000,1354994747,13
11,3860,41149,250000,2197680164,13
11,4218,33991,250000,432972530,7
11,3967,26725,250000,1934838115,12
11,4310,29642,250000,2935714196,8
11,4006,30083,250000,3883649448,10
11,3983,30900,250000,2335271714,0
11,4061,27200,250000,1464582394,24
12,3976,26040,250000,568110597,29
12,3918,27339,250000,1586680455,8
12,3911,26508,250000,244837618,22
12,3931,26417,250000,113125718,28
12,4001,26685,250000,3798945984,24
12,4012,28332,250000,1244335966,2
12,3988,33754,250000,1874646853,20
12,4005,35908,250000,2213502819,31
12,3935,27855,250000,323286877,14
12,3951,34470,250000,2438863405,14
12,3938,28004,250000,1091787618,13
12,3923,28101,250000,1012668867,31
12,4011,26132,250000,1718131389,1
12,3924,34559,250000,3946135399,16
12,4151,33054,250000,1124831930,4
12,3942,30364,250000,1946126716,8
12,3934,27423,250000,451989441,1
12,3934,34325,250000,1236567495,28
12,4109,28191,250000,591721710,9
12,4032,34217,250000,2953955278,27
12,3931,28525,250000,2103268084,30
12,3933,28371,250000,747026805,15
12,3934,27928,250000,467753207,14
12,3975,34477,250000,2335041425,11
12,4650,27425,250000,584253810,20
12,3920,28546,250000,4094800109,8
12,4025,28084,250000,3112148520,6
12,3916,34250,250000,3737508960,1
12,3935,27202,250000,2976160071,5
12,4483,28249,250000,578881369,28
12,4034,27759,250000,3211015847,2
12,3924,33810,250000,4021045121,3
12,3931,27857,250000,1725137086,11
12,3925,28360,250000,2956736475,26
12,3957,26914,250000,101275096,26
12,3917,28514,250000,528593871,20
12,3967,25975,250000,2924685303,20
12,4391,25796,250000,1872484511,15
12,3918,27726,250000,780242706,1
12,3909,27387,250000,3205887365,2
12,4045,26911,250000,3508287204,15
12,4028,26866,250000,3828462371,31
12,4022,26866,250000,3933038297,0
12,3912,26936,250000,1837632744,12
12,3973,26347,250000,4216530408,17
12,3927,26595,250000,1789592742,23
12,4008,26389,250000,4257145991,3
12,4047,26883,250000,3083179689,13
12,3953,26735,250000,4059772691,2
12,3917,26679,250000,1194807024,13
12,4031,26775,250000,2516849839,4
12,4067,26122,250000,2234654483,20
12,4079,26036,250000,1416145939,12
12,3937,26467,250000,1056089732,9
12,3969,27030,250000,302749606,30
12,3961,26728,250000,3292318412,26
12,3905,26824,250000,2303709190,6
12,4027,26591,250000,61443681,14
12,4693,26976,250000,215741267,14
12,3925,26907,250000,2431383181,9
12,3965,27856,250000,2362062137,19
12,3914,27047,250000,1217441653,19
12,3993,26735,250000,4056297675,8
12,4004,26794,250000,2565879907,10
12,3967,26774,250000,766799188,11
12,3906,26488,250000,1876503997,23
12,4072,26553,250000,3185452713,29
12,3916,26970,250000,188561328,23
12,4006,26955,250000,3155285151,30
12,4067,26711,250000,1657757482,21
12,4552,26596,250000,2747370868,28
12,3930,27209,250000,2090607849,26
12,4090,27000,250000,3028151378,27
12,3910,26749,250000,72584273,1
12,3927,28641,250000,757315733,22
12,3957,27191,250000,119349414,24
12,4060,28390,250000,2099719637,2
12,3927,27932,250000,2486091261,4
12,4097,28173,250000,3284701133,20
12,3926,33434,250000,836421908,11
12,3940,29401,250000,1964378191,1
12,3949,28435,250000,1004629629,4
12,3995,26736,250000,3343931597,7
12,3920,26961,250000,1037812476,10
12,4580,26558,250000,685257195,11
12,3917,28718,250000,4172549493,0
12,3932,28308,250000,1608413993,24
12,3963,33054,250000,3232668800,26
12,4858,33840,250000,2034136393,16
12,3938,27349,250000,3845639102,31
12,4011,28594,250000,1260403030,26
12,3952,32851,250000,871133963,28
12,3972,29422,250000,187118916,25
12,3956,27630,250000,2401699507,30
12,3911,28248,250000,2195816908,19
12,4063,33954,250000,4245905050,7
12,4181,28350,250000,3765779509,7
12,4073,32847,250000,654940096,1
12,3941,29048,250000,1382829204,17
12,5066,33854,250000,417163229,21
13,4055,41471,250000,550648708,15
13,3941,41611,250000,839831010,7
13,3722,38413,250000,2758175773,21
13,3511,28903,250000,1400489468,22
13,3698,28668,250000,1660007787,10
13,3487,29083,250000,3217257799,8
13,3613,29025,250000,2591723517,16
13,3535,29162,250000,2921938534,0
13,3479,29671,250000,1023417763,10
13,3517,30587,250000,1889359297,21
13,3454,29416,250000,3356135642,24
13,3631,32427,250000,805819016,17
13,3712,29535,250000,56208137,17
13,3729,29339,250000,3126695655,5
13,3639,29201,250000,1287059780,23
13,3509,29391,250000,4018844641,21
13,3434,29236,250000,1651240565,13
13,3496,29681,250000,2526069776,26
13,3720,29459,250000,1150310299,16
13,3412,29274,250000,3324422713,30
13,3612,29359,250000,982975959,31
13,3444,31849,250000,591930507,20
13,3678,29134,250000,1353073884,26
13,3482,32250,250000,330506640,15
13,3832,30387,250000,3536737200,7
13,3519,32141,250000,1561378869,14
13,3674,29921,250000,350763713,18
13,3455,29479,250000,3452740204,16
13,3591,29412,250000,3334801763,30
13,3483,33030,250000,3325685089,14
13,3664,30316,250000,2540281926,9
13,3655,30457,250000,3259391560,19
13,3531,29892,250000,567846220,1
13,3736,30103,250000,3181018073,5
13,3600,29714,250000,240646642,16
13,3745,31373,250000,2933448970,17
13,3690,30752,250000,860926593,26
13,3521,30581,250000,694380233,16
13,3562,30156,250000,2141377521,14
13,3533,30005,250000,4011350342,15
13,3458,30047,250000,804684612,26
13,3464,30681,250000,3246001428,25
13,3666,29645,250000,2748500690,24
13,3469,32050,250000,3859852517,23
13,3560,29396,250000,3022088969,13
13,3477,30005,250000,989959477,21
13,3532,29174,250000,3130476873,1
13,3637,29359,250000,1802299877,2
13,3644,29886,250000,3739790148,15
13,3478,32160,250000,3409196335,11
13,3473,29519,250000,3513670437,17
13,3507,29509,250000,1420599640,26
13,3424,29156,250000,4106059115,31
13,3670,29663,250000,3155766590,15
13,3644,29538,250000,1791429721,27
13,3529,32191,250000,2938198985,24
13,3610,29531,250000,3002419715,4
13,3458,29801,250000,2281610810,0
13,3577,30260,250000,1118741315,7
13,3512,31636,250000,3144569095,8
13,3649,29539,250000,866708132,14
13,3386,29942,250000,3706136507,17
13,3533,29670,250000,1106581002,2
13,3538,29277,250000,3933000125,9
13,3597,30009,250000,680108580,21
13,3557,29355,250000,157618122,15
13,3869,30291,250000,1272147134,27
13,3499,30466,250000,3485476316,27
13,3520,30223,250000,2678901309,15
13,3553,28842,250000,3145469376,27
13,3524,29662,250000,574675919,8
13,3690,30350,250000,2157988917,17
13,3734,29911,250000,3330308856,7
13,3531,38598,250000,3829772279,15
13,3477,29958,250000,69219481,2
13,3506,30005,250000,81614480,17
13,3497,29121,250000,2135432692,6
13,3500,29326,250000,189701007,3
13,4336,30779,250000,306857534,28
13,3433,31065,250000,788951492,19
13,3572,30382,250000,2537903873,23
13,3498,29887,250000,3199928020,12
13,3413,29539,250000,3220394662,19
13,3682,29538,250000,1062140923,24
13,3493,29726,250000,1501242255,12
13,3514,29869,250000,2844557248,5
13,3546,30319,250000,1038053996,3
13,3554,29695,250000,1164212757,2
13,3524,29842,250000,1199080260,24
13,3494,30618,250000,1599683968,20
13,3739,29520,250000,3940790776,28
13,3593,29426,250000,4209380375,28
13,3575,28996,250000,3563714502,12
13,3573,28850,250000,3222270277,19
13,3431,29138,250000,3503152346,30
13,3499,28560,250000,3460436431,24
13,3681,29326,250000,3368962807,27
13,3529,32837,250000,2961086259,15
13,3555,30019,250000,1813824055,4
13,3506,29981,250000,1170313156,28
14,3435,23631,250000,3365486344,15
14,3545,23561,250000,720990570,16
14,3658,24521,250000,3418305348,3
14,3564,24342,250000,2917792297,9
14,3763,25915,250000,1058343004,7
14,3624,25099,250000,2429184339,18
14,3433,23916,250000,637996240,18
14,3501,24246,250000,2129587422,29
14,3602,24624,250000,441808134,19
14,3496,23395,250000,4085034582,4
14,3501,24233,250000,829529506,8
14,3868,23930,250000,2632748072,23
14,3759,23540,250000,570981944,7
14,3677,24079,250000,1140252444,25
14,3454,24989,250000,3745194746,3
14,3621,23867,250000,3867995618,17
14,3454,26701,250000,289688242,27
14,3817,26156,250000,616898540,28
14,3685,27336,250000,2134995051,13
14,3567,24030,250000,4050967883,24
14,3552,25258,250000,3764720972,31
14,3476,27954,250000,2478411777,13
14,3556,24713,250000,2244743076,8
14,3851,24362,250000,1551874964,1
14,3754,26081,250000,3102218232,28
14,3601,25017,250000,153919844,23
14,3559,26127,250000,1557525758,25
14,3722,23969,250000,4001267910,15
14,3711,25680,250000,2530602989,27
14,3628,24997,250000,3651574347,13
14,3522,25263,250000,3879104524,10
14,3569,25204,250000,3544841884,27
14,3532,26828,250000,1597968351,0
14,3680,24570,250000,1525327739,9
14,3485,25622,250000,4236058333,12
14,3679,23977,250000,3712014557,7
14,3493,24869,250000,3870488853,20
14,3527,24831,250000,1465232040,10
14,3646,25776,250000,3465755796,3
14,3488,25985,250000,884861853,21
14,3622,25738,250000,2270915876,29
14,3580,26511,250000,2473393844,16
14,3713,27552,250000,140243175,10
14,3592,26371,250000,1124383372,7
14,3545,24563,250000,86906335,6
14,3435,25765,250000,4224575989,29
14,3445,24934,250000,65082085,13
14,3474,24524,250000,1349944498,23
14,3489,23804,250000,4193922110,25
14,3509,24854,250000,401461886,23
14,3525,24106,250000,3452951914,3
14,3542,24207,250000,1733832267,12
14,3526,25408,250000,1449962090,12
14,3780,26267,250000,2273100420,10
14,3523,25304,250000,3682623292,3
14,3399,24896,250000,241144504,3
14,3592,25149,250000,3382437446,27
14,3410,24179,250000,3475158286,8
14,3428,25908,250000,3742638183,12
14,3611,23706,250000,68020315,17
14,3413,23764,250000,3917223584,25
14,3533,25501,250000,3901313439,23
14,3455,25264,250000,2031605172,22
14,3634,22959,250000,3584452838,5
14,3524,24183,250000,3559031487,31
14,3648,24505,250000,958796272,15
14,3514,25346,250000,3167337428,15
14,3591,25973,250000,3860377564,0
14,3755,27097,250000,3287639896,3
14,3471,26445,250000,3297032652,23
14,3722,25276,250000,3938984218,1
14,3580,23597,250000,2875048762,23
14,3488,23518,250000,2106724575,1
14,3493,23665,250000,1760382691,20
14,3409,23474,250000,3295577068,14
14,3503,24412,250000,3879621338,30
14,3424,25209,250000,896374049,22
14,3683,24591,250000,2931100309,6
14,3473,25638,250000,2691445320,18
14,3443,24327,250000,3060968745,31
14,3425,23454,250000,3129305369,12
14,3438,29329,250000,3152217367,23
14,3550,26286,250000,3522813523,7
14,3575,25898,250000,2343356463,24
14,3474,24801,250000,229163156,30
14,3475,23618,250000,2857383012,4
14,3592,25412,250000,1731709385,29
14,3391,24215,250000,3284313414,24
14,3532,24415,250000,61864061,15
14,3498,24591,250000,2344874445,11
14,3523,25378,250000,3473045763,2
14,3450,24574,250000,664350890,19
14,3574,23426,250000,3917184490,20
14,3450,23501,250000,2596066100,3
14,3593,23669,250000,4097706453,23
14,3727,24449,250000,1036632924,5
14,3483,24887,250000,3456832275,3
14,3457,23872,250000,1962240787,15
14,3371,24526,250000,2694314461,8
14,3469,24337,250000,2607728271,31
15,3267,22104,250000,3789450500,15
15,3271,21943,250000,1836397628,23
15,3271,22036,250000,916954604,16
15,3335,23357,250000,1308512763,8
15,3291,22808,250000,1339838924,29
15,3282,23143,250000,3172673534,10
15,3283,22831,250000,622142022,16
15,3263,23051,250000,387236477,0
15,3267,22813,250000,1672028248,9
15,3284,23103,250000,422001579,6
15,3299,23210,250000,2486335586,30
15,3263,23464,250000,3244078863,14
15,3273,22730,250000,600351729,11
15,3274,23614,250000,3460056564,14
15,3265,23988,250000,703874353,13
15,3295,22612,250000,808512894,16
15,3263,22721,250000,563981163,2
15,3285,22033,250000,3282295261,1
15,3293,22034,250000,3901019135,31
15,3274,22126,250000,1524044171,22
15,3308,22093,250000,2290807493,3
15,3276,21892,250000,1104896502,25
15,3271,21738,250000,1431779456,18
15,3290,21943,250000,3471898925,0
15,3386,21677,250000,2776375614,31
15,3342,21641,250000,3926206703,25
15,3267,21774,250000,1901718701,3
15,3270,21666,250000,27294124,7
15,3273,21848,250000,3593534205,19
15,3269,21810,250000,2630722120,19
15,3274,21627,250000,786846427,13
15,3273,21848,250000,2211903470,10
15,3266,21861,250000,744280986,17
15,3268,21672,250000,3064182839,24
15,3270,21776,250000,468241516,19
15,3277,21690,250000,2813527650,9
15,3272,21820,250000,1362024371,25
15,3269,21873,250000,413601177,8
15,3276,21909,250000,1019804072,6
15,3278,21936,250000,297318980,28
15,3269,22126,250000,1729180702,15
15,3267,21931,250000,1107420040,6
15,3273,21974,250000,314375449,14
15,3317,21863,250000,1661412047,0
15,3268,21762,250000,1859733334,11
15,3269,21838,250000,3053402359,9
15,3271,21964,250000,2458463157,15
15,3272,21858,250000,2352562839,18
15,3263,21684,250000,141235874,9
15,3290,21906,250000,2321901376,23
15,3278,21821,250000,3593028414,15
15,3267,21813,250000,2523682229,19
15,3271,21745,250000,2579584112,25
15,3272,21773,250000,567910922,16
15,3282,21781,250000,1607417207,28
15,3267,21670,250000,65539837,10
15,3268,21866,250000,3622229887,2
15,3269,21729,250000,2625288078,30
15,3268,21735,250000,3541174815,19
15,3277,21669,250000,1478474892,15
15,3269,21814,250000,3163857798,5
15,3265,21668,250000,2544638376,21
15,3264,21720,250000,3322875505,29
15,3263,21864,250000,2513178141,9
15,3265,21769,250000,47504318,6
15,3318,27787,250000,4239139302,31
15,3271,22004,250000,2302736495,27
15,3265,21845,250000,3367811636,22
15,3273,21858,250000,42250820,18
15,3275,21804,250000,2020094190,20
15,3272,21763,250000,4206068,8
15,3274,21920,250000,94334156,6
15,3272,21935,250000,4182667138,13
15,3271,21714,250000,1499535810,7
15,3284,21808,250000,239762953,23
15,3273,22508,250000,4170451818,19
15,3339,23319,250000,1471781130,8
15,3296,22271,250000,1560015150,25
15,3270,22514,250000,1976165697,10
15,3270,21905,250000,229527152,27
15,3268,22116,250000,4059671490,19
15,3268,22244,250000,1760598420,22
15,3274,22459,250000,1793601925,17
15,3274,22127,250000,2958324989,31
15,3283,22479,250000,1977805187,17
15,3272,22160,250000,3473422629,14
15,3280,22352,250000,3823023952,16
15,3273,22602,250000,137558544,6
15,3271,22457,250000,1161261491,13
15,3283,22357,250000,848106348,4
15,3272,22577,250000,1859647317,3
15,3266,22276,250000,112837863,10
15,3273,22219,250000,788397499,1
15,3275,22503,250000,58168840,6
15,3273,22420,250000,3128455623,14
15,3275,21868,250000,822225544,2
15,3271,21962,250000,1465467923,21
15,3275,21704,250000,1535359848,6
15,3271,22232,250000,2301926822,6
15,3275,21874,250000,3766818451,27
16,3929,26031,250000,2904789410,18
16,3927,26141,250000,1551094765,31
16,3920,27506,250000,674445616,28
16,3941,26174,250000,275101736,21
16,3928,27415,250000,351120444,13
16,3917,27798,250000,3696534938,0
16,3920,26495,250000,1354632456,19
16,3926,26203,250000,2389032086,1
16,3917,27824,250000,2555133133,7
16,3982,26419,250000,1076280718,2
16,3915,27837,250000,1479329311,15
16,3941,25982,250000,3606619972,23
16,3934,27595,250000,2060025313,13
16,4008,25952,250000,1370457728,4
16,3911,25951,250000,4242128649,5
16,3960,25730,250000,3494194777,22
16,4434,26608,250000,2978584819,10
16,3880,25721,250000,4262787701,14
16,3930,26336,250000,126205960,18
16,3924,26086,250000,2386469605,22
16,3881,25374,250000,3850545628,23
16,3905,25904,250000,182998993,22
16,3909,26076,250000,3884893624,9
16,3917,26004,250000,175114973,20
16,3929,26014,250000,1037266075,20
16,3910,26040,250000,2601443475,13
16,3910,26163,250000,729063384,23
16,4476,26186,250000,2173980976,17
16,3905,26242,250000,2853147355,9
16,3916,26229,250000,3181799277,3
16,3903,26062,250000,1097526198,4
16,3912,26120,250000,2332603604,1
16,3918,26135,250000,1473827837,1
16,3922,26187,250000,2313571753,23
16,3918,26371,250000,1876884621,14
16,3911,26168,250000,3822746776,30
16,4737,26349,250000,3657488736,7
16,3915,26006,250000,2953699979,24
16,3913,26022,250000,151413844,14
16,3927,26073,250000,2276524541,13
16,3914,25962,250000,1452469111,18
16,3924,26526,250000,2424489888,26
16,3917,26446,250000,1224272809,12
16,3912,26164,250000,3630344150,28
16,3888,26318,250000,3257628125,23
