runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.n.integer,param.disp.integer
7,3546,26352,250000,3448563834,15
7,3620,25058,250000,4009517244,31
7,3429,25642,250000,2960079734,29
7,3555,26393,250000,3413078370,24
7,3676,24881,250000,4143566889,12
7,3458,26545,250000,2182411078,26
7,3461,26529,250000,3637241554,25
7,3504,26496,250000,3717134204,21
7,3477,26362,250000,3178722412,16
7,3601,25789,250000,2012341351,17
7,3626,24200,250000,49889974,31
7,3544,26549,250000,535510239,7
7,3801,25145,250000,3283467657,23
7,3492,25058,250000,1351908832,25
7,3423,23931,250000,774445614,10
7,3686,26087,250000,3577812399,31
7,3574,27087,250000,515800713,11
7,3423,25503,250000,745815954,5
7,3866,25463,250000,3292848871,16
