elapsed.ps,repeats.n,param.a.integer,param.b.integer,param.c.integer
48093,100000,7097929847827492,2717571622831308,4801622509993227
51558,100000,8434745437793511,8652240265398430,2353624269722831
49671,100000,1809421455300113,4105076051433743,3338832952086952
48662,100000,7397856305394414,4066612048846650,6586033626841338
49376,100000,6371650017568769,6676944630172213,1892041826200694
48090,100000,7692503017200618,3306664527242793,8987758025856964
59954,100000,2446702061216894,145320820222246,6387869038535451
51026,100000,2293181426780448,4478565136143156,7544134426080898
48667,100000,3188182946019321,8461779673887152,6614963997321481
59557,100000,4734991579167836,3256551954371660,1181517397666593
48275,100000,3872064563384751,7225639272647414,8176252250313896
49011,100000,7373327870369622,6496226119848976,6982092916047917
48678,100000,6968647484034075,2851095535474617,7168376642530046
48152,100000,572519541052391,6525970649350369,1127009023643920
47845,100000,5483716843752765,5083726622366447,7972819344527291
48483,100000,3378157752895345,5227122540151197,2557690813387601
47977,100000,4644055673516883,904249950783144,6931146245974302
49030,100000,4033980215538076,5246559679471601,5927533036863685
48156,100000,1175888793720585,4434980607747840,7478950092197817
48442,100000,2904112076962972,6037805684934141,5700951249544666
48559,100000,1481433122073863,2718960577742507,76027644499065
50261,100000,2893038567473141,1357285295814578,2710595412768389
48525,100000,3771328922832399,7045384748634577,2321451671155114
49978,100000,6652621818586444,2640083348030088,6251071443892615
48458,100000,6238758040475629,1814495587281067,1811266099886896
49555,100000,6357174311733795,8416982424485156,8251437511421218
48715,100000,469483895427676,1287624764381315,2078883672853662
48812,100000,3440530763160086,1982920682477491,6050525859352975
49815,100000,97700118316616,2709597947905412,2545176125338434
50224,100000,3136673638725210,5605735405691340,5306690036298770
49671,100000,8766098035680166,7104992890826401,2167743757198293
50095,100000,2472696869976001,4418067556676990,8528186963322245
49175,100000,8365088413949288,7806820201203765,93632978700969
47721,100000,5675035123384356,8786828709859474,1241971931010170
48553,100000,8779836901258148,7248459923287594,249613672741712
47879,100000,1264213357099627,5245312647488740,7906488580019327
48863,100000,1884289250437111,6745326365911974,5821172038902260
48118,100000,514561580891072,7092085507270371,4412298398549589
48276,100000,4140308511567265,4975950148454698,1386751938691418
47568,100000,633431142823108,3634954055389799,4857243732678457
48232,100000,2182025186382944,5545406305093159,3161756424525883
49669,100000,1413945582553788,2377496423798782,5573213407829748
53080,100000,3398774641922740,8970960113858349,6493648055182935
51639,100000,776865000813815,1308331395507159,6378738570042681
50095,100000,6483605844762421,6255247588886872,8018919582459423
49066,100000,3148534355698502,2235434837748901,3811653749725369
54487,100000,6025824885704425,1860770812535984,8374966192480305
70833,100000,7260078165351945,4063546323436858,206484704570937
72648,100000,5213969789903050,2663915343865357,1164185172058034
72323,100000,6057330680755201,8593068978657064,7712890563314462
71230,100000,2857390766540976,7714598814422449,8117785185429131
51265,100000,7565491859964093,8930967975804942,8191139749795377
49380,100000,5234576294870156,8029729641335437,7447067540560700
48936,100000,3754141743875839,8621385262947913,4624538832206485
48556,100000,7798979452601843,7280930484294067,4635956064410222
48160,100000,7280521506198614,6884727412905439,4884619240519161
48775,100000,8116788181245549,8490281621927556,7970187340974883
48016,100000,7429776791025540,8925836849559863,1465092649558138
48301,100000,2323949767198966,2979397922961996,7528358675538382
48308,100000,5546654293654700,1521274952398148,8398578354392510
48797,100000,4163984549287510,2129078644674268,7234276094036327
49315,100000,6248582542782663,3367749074453319,2753470292705409
56885,100000,3132925396411375,6055996040797988,1349967041462929
60307,100000,2807319800970401,7995788336626012,3797268370775487
48534,100000,7400733506696071,6080840160486999,8704873066985748
48591,100000,4237774082300247,7662391400529076,7169756255511315
48618,100000,8103205919772473,4025386581446866,6030026827040764
48389,100000,4854127574096734,5870864040448718,4651198970129315
66718,100000,4270438246108070,1554528275719702,5287835914747940
70435,100000,7640154858221976,4957651306101258,8273045335805466
73262,100000,1620040289188569,5246152998696646,5699259635956429
49485,100000,3240938845292142,5980568493011176,4692398049921432
48325,100000,1679007953945764,5132585474725052,8831162751669231
49034,100000,5735590619125819,1584238824799993,3618160393375408
48786,100000,1519317257242771,8780392063672561,2621912156636545
48262,100000,708483050814049,4319687417149957,3536443219465248
48404,100000,6753059433313988,1578939846782036,6379442875228630
48104,100000,8260233733301954,8893982723532399,4968774862246051
48043,100000,5039468176247804,8634636473394402,6072100238651449
48626,100000,1398897205042290,5358961884101914,1119168526965164
48988,100000,8760949307008681,5245854046133842,3989662421201416
73861,100000,7999293343396595,2529189612370407,6781396935658015
69671,100000,3789275656428774,1814465750089566,141466545478284
72601,100000,5080231397616857,8194281230010279,4887092546999288
67528,100000,1577659922892470,1679360432664936,674387315398240
70262,100000,2238211005417312,140188441353928,2465741391597862
65791,100000,6900463199629184,5872922239067526,7346824490392950
53946,100000,3755062958830388,3848814570231769,7462558394876731
62749,100000,4091582759366265,5861793435156491,3438382722114837
48828,100000,7105849215050219,6203990185388751,5307853265122799
55902,100000,59423384753411,2499885691574483,6646684705622290
49665,100000,4417876664596969,2596803166128179,5287894959420309
48373,100000,3020085431524615,6332625789722802,2937994301963304
48434,100000,3400327669824277,1343054426869687,8211563745213466
49236,100000,1732322797977305,8033941775944094,4383741169055929
48168,100000,642856554738019,3532950587318600,3615015176332801
49015,100000,3030200134900282,2875686464995767,4029459493190449
50091,100000,3822863682242088,4015672566047171,6891421678793933
48997,100000,1412541780953545,5249101127448900,8105798085137895
48789,100000,8550488703803208,3275804227640916,3081048825862768
48941,100000,7116107681237438,5329821606238801,3335032821121975
