elapsed.ps,repeats.n,param.a.integer,param.b.integer,param.c.integer
56361,100000,486989374584156,558032465162854,6667145154633780
56162,100000,4272568270319068,6819748438384034,4357121396917627
55925,100000,5358751780124127,1575623730537488,4910220895243295
59084,100000,4018142315752437,1575047523850633,4055847780308982
55472,100000,2828134422298608,6963115694650302,4427260474830908
56525,100000,6991963269715272,6294916204920198,6832566569182859
57884,100000,2233612273476715,8370608007309631,2431726760213287
58742,100000,5032472544058709,7174944042809590,6733706282916383
55419,100000,8972621952058044,3284307034891594,2669488614876117
56664,100000,2061122073786571,8977564470396111,1986055410517160
56229,100000,5944181354066459,6610390979868601,7347987863757137
57530,100000,85230948050309,1924271953126087,3757852180664786
58193,100000,939588715208981,4218757581659168,3329062711060149
59052,100000,3302238949656108,422361065177587,2799323778081721
56162,100000,4546339845215329,6628073824408215,4559449466388973
55959,100000,1243356754611897,6306696890939873,454523470961839
56685,100000,6607083745922289,3159275173752258,3343869814310643
56269,100000,1263168715909553,7954351362159091,2791803750518969
55323,100000,5040646036382548,7655752985899708,288181061633207
56282,100000,7363588533005358,3113147016284597,8752900266420928
55858,100000,6852286960632620,2903688260828490,4402844244665740
55560,100000,1942076683238360,7326686348672879,4094635418324601
55728,100000,1802443072698343,6167253892614355,8924747176458657
58620,100000,2811212668478676,5912250350983771,5542877605678921
55865,100000,3881302387372131,3520915907758373,7180493809988321
60972,100000,6697231745306198,4790913581827025,8259144404572851
54897,100000,381555250551218,2736274280646389,5981245461273374
62070,100000,6615183925685399,7630110025513907,6551097389795647
54882,100000,5077633298147397,6763729823745671,1641870696182950
54870,100000,6879078696660347,4259352780940561,4906624301638148
56423,100000,2123956109988431,6378674025400993,6880118645996767
54764,100000,1831790224144076,1713621060691863,6001612932816704
57567,100000,4005465494324422,7373455339006626,936441285205999
58015,100000,2066597083205982,5835639727336086,4233303464018029
54760,100000,796293367887018,6951642158262539,6125846246968873
56529,100000,1718956579593172,5547783966184148,5567552059622810
60757,100000,4153332681417648,1803082609179606,7677643888349697
55613,100000,2769807566191953,8994255904594340,6288401512023353
55270,100000,465005767158538,480578275671220,4234810533211813
55622,100000,6522984072493324,7759149808788299,4382950550587380
54962,100000,4933810118968434,4455735907635520,5604272926362801
63302,100000,4382469325437034,2684537098974740,2475461347609053
55841,100000,256078060150877,7685663308576455,1136431428515362
64415,100000,4129765043218344,707278777656636,1767739899519413
55156,100000,7065600918770002,5714369154339173,5119594728095269
57937,100000,2988989168622049,2687489251225504,3146233765791957
57725,100000,8100901326006131,48002462458869,3667255264637432
54833,100000,5457219751419074,422793424483130,6769071816449818
55816,100000,1584371014026004,3403280226916730,4043575893902353
55219,100000,8379760750905411,7952551117259106,8575620364244549
54575,100000,8875618321473001,5966297761351641,6927140569492891
56283,100000,499521176823796,3556605413226867,307978202594488
55307,100000,3270841488009145,2898584315323575,2226613546485544
59588,100000,5361348891782973,437260354062303,3864519266982903
56872,100000,7018295521322856,7997834970510475,1028867501498689
56451,100000,3880734894117602,739873787022989,4500401205254778
58193,100000,1647054684839043,4247473023887942,8613834270139634
56375,100000,5987498043615981,6582580382283172,451334212659381
56189,100000,1874073086702111,4735743726997544,8349341463458433
56875,100000,4399884562383723,6196816888985326,7255143988969814
56504,100000,91668189710577,4317352679063534,5348391025188615
56537,100000,8556576567431798,1109005104567012,6273737876057318
56447,100000,2296868267467565,3586660690876008,6315585491749531
67138,100000,3601366975130281,6124604651897684,3283141340586848
56924,100000,5939228397323270,5917774655317999,8023710133262063
57326,100000,5632359864317937,8280644951088201,7053277044836858
61407,100000,2478570529091417,1650874010915031,2424848303091069
56785,100000,4805307186476476,2997690431101677,3254979879966323
62340,100000,5996149911145749,1496466817080493,3246704966431450
56308,100000,5119238703630786,1497861612176278,8740944163640779
56102,100000,1291759613016992,5722083091242767,4527334981323810
60935,100000,3397574225649226,3312477146100873,1024157824529001
55317,100000,8454891275567639,1351074951019154,6609852601817943
70252,100000,1452586596573879,7655664851828698,7460705426356544
55909,100000,2403422941339220,1092598900437604,7566540145150490
57883,100000,5711954255833037,783759162743244,8793609877796204
56472,100000,8292192455236249,5411950976738435,7019160629860403
56059,100000,3476963453214328,4812191909400899,2691532076056800
56029,100000,2072965293934545,2826646748563346,8988781821870416
62604,100000,6069422000589995,6547578349821930,3900439651183931
57477,100000,5284400345044518,6713196707171470,6798433733084269
55768,100000,1214042451223915,2537331445211695,1662893411502145
57760,100000,5607205857924177,6483941895679900,2449167363395481
60234,100000,5982224282270860,4222265601362418,1512991927651954
57729,100000,7870791391086045,575654331553837,6646034523272165
56009,100000,2484259211401640,7926486697469421,2676325191315129
61183,100000,4805482617899058,6714609329167760,8958541293343054
56188,100000,754475859238842,1987071198370675,8178445016328398
55771,100000,3671943375947416,7979148589961100,1523151760652846
60156,100000,4788778670273396,8085030649079494,3929357336996013
56173,100000,4808983493416748,236701324266128,8626727512361000
59847,100000,1981134086579607,8942088816331745,7910980871778537
56146,100000,7576669057754643,1923754361745181,2819937676856315
59515,100000,6121894203415217,3713806756330188,5406466640185406
