runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.r.float,param.g.float,param.b.float
1,7801,816680,100,0.03311270233241358,0.05482325151688103,0.9673605455069787
1,8001,916381,100,0.7526499413393276,0.5753592626999174,0.4165072647023704
1,8801,795490,100,0.22103401498097527,0.23001434100670365,0.8425674547116174
1,6601,758581,100,0.3266040290168485,0.3345255095672924,0.5530802048253078
1,9301,750380,100,0.1939176915878738,0.058227381960399796,0.11756024964312087
1,6601,747081,100,0.39641267637748506,0.5078541581129336,0.38326067744129605
1,6200,794090,100,0.0952238843218062,0.27130465420219785,0.2909474119302643
1,7001,832381,100,0.5103436098282568,0.23609845380076028,0.6541193509033407
1,8301,737880,100,0.29034275533221,0.48221276822044684,0.6579153181115474
1,7701,756091,100,0.9592309304914548,0.3453170484309809,0.2081197737040121
1,7400,771090,100,0.29859885783142215,0.07404332684439642,0.10660585635341398
1,7200,743690,100,0.6909031263021863,0.2893073743429474,0.501356742424207
1,7301,745791,100,0.6228811246259113,0.07363214217036508,0.9018652917319395
1,7600,927480,100,0.5120273907169409,0.34836606412247556,0.3614369450736644
1,6900,1037281,100,0.8905248860279187,0.2199662406745018,0.6445759811665196
1,8201,755780,100,0.25834834633503595,0.3151511435790792,0.3654615435065865
1,6200,756381,100,0.04972457902690533,0.6406730678754965,0.18472710523939595
1,7301,759480,100,0.38055823404042993,0.19878420535186989,0.0004689081255752845
1,6301,756490,100,0.2093358957131169,0.3244126679652445,0.47869841879106984
1,10601,746181,100,0.9128230529300363,0.0736061671551158,0.00036828247228619637
1,8601,755480,100,0.9577355496812578,0.13357074257990112,0.9418400244566671
1,6501,788690,100,0.8768153065816875,0.6109698074280465,0.8065632727773443
1,7300,738581,100,0.9001295435131027,0.21220440313642375,0.6361741659153332
1,6401,850380,100,0.6055453540663196,0.6127597558037304,0.6899049954322176
1,7501,764581,100,0.42092195538840543,0.3410033737173696,0.3690270656991395
1,6601,748380,100,0.14813299037850855,0.8151988855455401,0.21026003690652015
1,8101,924680,100,0.43946381905057025,0.18422906820828397,0.9187806935284435
1,6300,855180,100,0.8079466538880506,0.8203281746656607,0.19170741405308506
1,198600,730980,100,0.9670249754785377,0.7352157782804314,0.9737058301735424
1,6900,895580,100,0.2688504293540635,0.08230717421779413,0.8840599182311705
1,7100,740680,100,0.3932173465639367,0.02658880830644459,0.50848276979487
1,7001,909480,100,0.4375827797075604,0.5725007748925529,0.04170947723310548
1,6600,892180,100,0.721154580141818,0.6307085135627649,0.6281497066179956
1,6401,850180,100,0.7029039073492651,0.8181392343944535,0.20662764852076204
1,6200,739890,100,0.814993504144403,0.009236441580242902,0.6156277848575222
1,6700,848980,100,0.30114629784039026,0.5301157892877635,0.2992596679560938
1,11601,791280,100,0.9900154695737583,0.5966596414557488,0.3735111526689374
1,7001,772781,100,0.10588230831903644,0.16627847942345644,0.4950239670445481
1,7301,867980,100,0.710131370343997,0.4118206712275594,0.48750813968122836
1,6500,802481,100,0.8387594186523749,0.42014795169410135,0.5450708553975053
1,7901,805081,100,0.6984316993462936,0.4130161727347947,0.5984426399816358
1,6601,734081,100,0.9933937982965904,0.7336817713628259,0.37922430832486426
1,7400,741781,100,0.9425463931522576,0.9917642387415883,0.18450197168017643
1,7501,956681,100,0.28494145205824123,0.18612941393998655,0.5967184920737291
1,7200,858180,100,0.9628662411322697,0.28402766484104097,0.3089001137972921
1,9701,816581,100,0.5473946952842803,0.4332075050807444,0.6306391009189334
1,7401,776580,100,0.2132134039930665,0.6824660978650042,0.3790055213022407
1,6801,998380,100,0.0784857539307284,0.6016259213643216,0.6535243090115929
1,6601,755991,100,0.8009236699809257,0.3730529442015416,0.36449868817379993
1,7000,810090,100,0.15042179027618088,0.5349559115171005,0.8788870917657338
1,7501,748381,100,0.6598793607963958,0.08225224775406101,0.5965052014969743
1,8100,752480,100,0.01956400618239569,0.3290010402187251,0.9931620784077071
1,8701,744581,100,0.9314531609659369,0.2370573502690283,0.12139005034880349
1,6401,731991,100,0.5506383849418349,0.6589577597599451,0.5736034598436479
1,7800,901080,100,0.8169926296924322,0.6732923119189574,0.8567406954897147
1,6801,1041980,100,0.8706820174088992,0.34045972321447904,0.3127046705737739
1,8900,743180,100,0.5431966476009078,0.4021628488527894,0.1627665319520266
1,7301,1009270,100,0.3698156560826845,0.16392423801337136,0.6575574720267512
1,7400,756281,100,0.617630132301538,0.18183193433112887,0.3876051908882646
1,7401,748380,100,0.25175702297458696,0.08797430928762778,0.37345705835146004
1,7600,1018681,100,0.999087563370436,0.8759881001154864,0.30761882197186985
1,7701,743680,100,0.4939759546594787,0.6601000817977944,0.23226293341493873
1,7600,826380,100,0.08799505020146317,0.8105887827003742,0.21968783896298066
1,7701,819180,100,0.006242170873806394,0.2543787559872227,0.1878920405690509
1,7701,1058880,100,0.43231160025590515,0.9312883914042226,0.0975506988474114
1,6800,978981,100,0.9938376573767861,0.8470667174346125,0.49963016832661616
1,8100,907080,100,0.5702635816788126,0.8412823628705203,0.27167670445340997
1,7600,1171981,100,0.5620785881148921,0.871468419961029,0.4599335030354837
1,6200,814180,100,0.6377686853976149,0.059272564070340525,0.4026753932133679
1,6700,743890,100,0.13692739694847558,0.5870816642449485,0.2078438485671477
1,8001,736690,100,0.18957417931271578,0.3822443125205326,0.4219238432490058
1,11001,764390,100,0.9518941732794225,0.5071056630152774,0.113622778630445
1,7600,747080,100,0.19735450337068317,0.46319498405796544,0.7443974191919808
1,8701,733191,100,0.4779513792655915,0.8357743794244925,0.5239370537253366
1,7701,750591,100,0.6386307549421876,0.16282710325106617,0.3377601878767465
1,6501,744881,100,0.41574206943478165,0.3717885724671954,0.846961889092772
1,7401,734980,100,0.20758055427555386,0.49083647801391944,0.2974021622515603
1,6501,742290,100,0.608110225651812,0.8523970495390328,0.4701001668486325
1,10601,764191,100,0.7227182769164734,0.6272407675263302,0.5802572405760235
1,6400,908680,100,0.3816084575565543,0.45878880814744943,0.9949484590292161
1,7400,754080,100,0.12782548383150538,0.7475240903316472,0.01840291826304569
1,6700,1603570,100,0.21703222570560432,0.5860682135379326,0.4567942733379261
1,7600,1028470,100,0.5996186792349127,0.5016841334347479,0.952677847274821
1,6501,734480,100,0.7188420544737314,0.24063374260742423,0.13497378528009074
1,7200,742380,100,0.3940567633304974,0.05883111194398089,0.08994973055010157
1,6501,758181,100,0.2015130728462359,0.22832131560361305,0.6086733600086198
1,6301,773690,100,0.7285170489588534,0.3883514338721829,0.6905816539924031
1,8100,781381,100,0.6281366559589316,0.8788970751477692,0.07944953080583432
1,7501,739190,100,0.5078603878362543,0.25722650199149094,0.6024798132248146
1,8000,902781,100,0.832125724646646,0.5517629649319827,0.08038130961160636
1,7801,799081,100,0.5357541132310482,0.025427224073611393,0.9446397591266179
1,6800,748591,100,0.3685912645876202,0.41816792299914796,0.9132938612085839
1,6600,1068480,100,0.9446274405246768,0.922476044571859,0.6055749645642439
1,7200,735981,100,0.9930843176821136,0.4700835130781028,0.6119517574092967
1,6700,1012880,100,0.7002272289010181,0.5013725663151071,0.36842473897751177
1,6800,1178571,100,0.15738453790750706,0.4553982481061191,0.812144863949044
1,6900,1209080,100,0.08680229243912072,0.0063776878649755885,0.4393874652181341
1,6400,743090,100,0.6772861875664744,0.15956406355815753,0.5391270399377665
1,7401,736081,100,0.602915492911594,0.9522895334782193,0.23053047986663597
1,8600,1138071,100,0.7845425002617389,0.08972514504182513,0.7724343401798657
1,9400,1220070,100,0.7865695850168967,0.14702232726193779,0.35443483955757527
1,6500,774290,100,0.056121956714852664,0.01184136444325044,0.0003507650912509336
1,7600,749490,100,0.0154496292894942,0.4033537414101191,0.8605656680291045
1,6601,752291,100,0.2823918921117925,0.22182169366180932,0.17443888217043987
1,8301,796881,100,0.12935110289980334,0.08954423913820382,0.790739027087353
1,7701,1096070,100,0.16868475281812625,0.6652545133745168,0.4559883324951941
1,8101,757181,100,0.48595434300638374,0.4611020088796551,0.8964346920243771
1,6900,784590,100,0.7554204749624148,0.8063417362418386,0.7007733120916341
1,7301,745181,100,0.16692501157485087,0.9720014624567573,0.11285326776156085
1,6501,744291,100,0.7205735530745581,0.07003089543005656,0.6033958920222388
1,8501,745881,100,0.054824999116612406,0.4033782914699075,0.7963500041267046
1,6501,737291,100,0.03369502717216221,0.0735540420720077,0.9762827246446453
1,8501,903480,100,0.7979720510399307,0.7711442596390716,0.21598548402458398
1,7600,799780,100,0.6110684393216905,0.26192538694198275,0.5995262551705266
1,6600,816281,100,0.6593119140096682,0.26513586940852435,0.2310690656723386
1,6501,742780,100,0.9262164990057771,0.9037253055875278,0.3112232444115528
1,9301,1074580,100,0.11178204775101129,0.17555603695638738,0.3034357836196703
1,6790,1028780,100,0.8277286759026894,0.7920769133148189,0.3455267555539713
1,6801,1117180,100,0.37396646490862884,0.6346907471128498,0.8237445948196872
1,6401,807781,100,0.6689374140968108,0.928250577654918,0.185555937654348
1,7400,802890,100,0.22833927512356664,0.6730043093066199,0.11123423571831925
1,6901,1469371,100,0.6170978174257408,0.5057787599603499,0.889901737527179
1,7200,792381,100,0.007710904054868529,0.4899968763466136,0.3422685067755137
1,7200,732680,100,0.3034891921787379,0.35310400252064955,0.815618395807159
1,7100,728681,100,0.04745437324150467,0.4534824157070969,0.3393263333912124
1,7400,797980,100,0.09911978838484937,0.6495398263313507,0.605695592987383
1,7400,911181,100,0.3755574151055316,0.8576559708157433,0.747909082356658
1,6400,798590,100,0.4504229363989578,0.42423210161320035,0.6215620058202186
1,7400,808480,100,0.8984279234157122,0.11980148652785974,0.695719114503578
1,7301,822981,100,0.7994013284353272,0.94656336005305,0.16190983857045108
1,6900,831381,100,0.23645859255276747,0.24483086410384,0.9269562355746427
1,7500,742481,100,0.11451023571394708,0.32163795388157596,0.5420723525278446
1,7200,743190,100,0.1221890617426856,0.7707013328076672,0.9148928629297715
1,6501,788380,100,0.09006372717903063,0.9362324716706876,0.649888826823779
1,6200,782380,100,0.3079875292246897,0.24877488986809645,0.12475678501638116
1,8101,777080,100,0.1825059454286825,0.853965257547054,0.8182881934502004
1,7200,732781,100,0.6952463488671352,0.25891587463725557,0.5941800629984114
1,6400,825780,100,0.7699074736531032,0.9296012403921721,0.6998220903788013
1,7501,855890,100,0.049594600387598615,0.712171368029865,0.2528499538200191
1,6700,795080,100,0.01712774782868207,0.4898750318538666,0.7211720216673039
1,6900,1234081,100,0.8637856853324617,0.7160385138825254,0.290752696285172
1,6600,1039370,100,0.8459731130654139,0.26956078952464385,0.6324768292688656
1,7600,996780,100,0.10102148053804375,0.6806887158769906,0.8674873625950106
1,7101,891180,100,0.44346116466018176,0.9409173124401379,0.37378417808248465
1,6200,741081,100,0.3118484405155965,0.5656530575925497,0.8772809527291482
1,6501,758791,100,0.3370952165708277,0.12216505104312932,0.6075108962333796
1,6301,757291,100,0.7339945917377461,0.7710210110908418,0.005057687235586148
1,7900,836381,100,0.6038850812341865,0.36785668136162625,0.5139124101004355
1,7000,739891,100,0.15345279119334365,0.3790510417148943,0.16350628858150976
1,8101,750391,100,0.3299077790795582,0.6084831885375729,0.4738379053340856
1,7200,751981,100,0.3421201195925856,0.4429426721631846,0.3541473899157508
1,7200,1060881,100,0.9861006294775283,0.8256057951781945,0.6517347027781246
1,6401,742981,100,0.25367164740051157,0.7367415799294792,0.27916519822094016
1,7301,1268470,100,0.0939409996905874,0.28807885172609204,0.2411361827338892
1,8301,766881,100,0.612717020869646,0.07126055268692276,0.5285726591511415
1,6501,747580,100,0.6920796822918122,0.33178841590017955,0.5318009993299703
1,6500,752681,100,0.23346941550762088,0.3397406420196539,0.8303254595698913
1,6501,753991,100,0.2426592186680419,0.6134887873390293,0.7202191469493084
1,8501,768081,100,0.9281595114587664,0.591733650007634,0.3203115576173774
1,7401,778080,100,0.92864498697536,0.1898607094761214,0.6987159137778369
1,6200,1144371,100,0.5559783289897755,0.824592643776147,0.42026814239228305
1,6901,1148680,100,0.35903109653396,0.260967144508948,0.033888305778794106
1,6801,1217280,100,0.41641578057062495,0.5578956745394973,0.6675055337724731
1,6500,948180,100,0.6297515383068688,0.9805192709634081,0.9907909101275898
1,8900,1212970,100,0.5174106613188226,0.135054049248594,0.9602208655483222
1,6801,1217871,100,0.6806448029732507,0.22837701732287977,0.9335253672823801
1,8301,1217970,100,0.6095649347598472,0.9153596267505515,0.3995664334783767
1,7200,755091,100,0.5116048021732874,0.04933949773730848,0.9191493046480437
1,7900,1107480,100,0.9460646469316878,0.990264628546012,0.5272878266121372
1,7100,768781,100,0.9351165697808389,0.337027351822204,0.4554396978264904
1,7501,751491,100,0.8983676331576189,0.9164341707161657,0.6181557974709037
1,9400,790681,100,0.42120294815786,0.50136791957728,0.36483535777653353
1,7701,772180,100,0.200834217761371,0.9162028713947341,0.2416280717666972
1,6401,924980,100,0.6022822546025657,0.31848622952736905,0.07626546689907779
1,8101,762291,100,0.5916449675297896,0.9579371511463912,0.27924996086361764
1,6901,789880,100,0.6669230334840281,0.4227435577280318,0.031008986665162375
1,8001,841481,100,0.7037131653228575,0.40763257958246957,0.33496346438515345
1,7100,750191,100,0.2581065811959409,0.49643716879218075,0.6752311633249221
1,8001,760890,100,0.41472434266719743,0.3144264638786063,0.0033208544449932656
1,7001,747380,100,0.14097422343123064,0.7826858090050937,0.5351501953486669
1,7300,750690,100,0.6846052883867219,0.43330467779818077,0.13784873774179057
1,7200,754190,100,0.38095049465495123,0.5748517844305513,0.29080561761686263
1,7600,750091,100,0.34982722849997633,0.3423802693387113,0.3677293853408809
1,6700,1078581,100,0.40182640251172635,0.8276464465960812,0.4489636799799216
1,6700,1126171,100,0.982258080104928,0.059697533437956196,0.24706647028412146
1,6801,837581,100,0.4269472262665494,0.6245178344993957,0.24436764402775485
1,7001,876081,100,0.67569248064663,0.08381956022552912,0.462119491834841
1,6501,758580,100,0.6084702842385292,0.30364792329419177,0.6627880050402648
1,9101,838791,100,0.032172991033299105,0.8645676365901064,0.19526457196118288
1,7500,964080,100,0.5288093265739974,0.7109464646030872,0.20693922934304815
1,6301,743591,100,0.7720483372401734,0.6084361112847472,0.9599869862990261
1,6900,937781,100,0.2735662531871947,0.9794299474789337,0.11757121128973091
1,8600,1176881,100,0.8001568955984772,0.7870450427356449,0.5657522090357204
1,6700,752980,100,0.32913054136662717,0.4072500484992991,0.15603076750628503
1,8601,1092080,100,0.21279721491943857,0.09214535336183492,0.067506441584917
1,7701,744791,100,0.01686160800414124,0.08595724186916419,0.89721197847019
1,8700,912780,100,0.6632053025140915,0.783357117482909,0.29987948068468157
1,6800,1041880,100,0.2830940158560776,0.8730340897095579,0.879958162891727
1,10100,1043481,100,0.6448931151110088,0.920386977347323,0.42442125999257435
1,8201,762081,100,0.28895108803730796,0.842381770179701,0.8349575419829559
1,7400,746791,100,0.48036510624039747,0.2249283966574381,0.5256779880748274
1,7801,981780,100,0.09604212996874407,0.7384760417817362,0.5754351291988145
1,6800,1075271,100,0.745336710858047,0.5798889289119683,0.34348052588938766
1,6600,800980,100,0.47328404201874863,0.7512408576480047,0.20221925919903355
1,8801,749590,100,0.940688719832468,0.49656496032181524,0.46464979951545504
1,6400,800691,100,0.7884397700230734,0.2048241515692698,0.7799505610809788
1,7301,752780,100,0.5808632202101012,0.9136810827063774,0.20562610423562783
1,8400,1092571,100,0.5436002711084554,0.4205409026274457,0.29994912695458587
1,8600,820981,100,0.5072858090630759,0.7638572943656566,0.22897992078045565
1,7400,820081,100,0.2247925909192074,0.25143042633326723,0.680362231725055
1,8000,773781,100,0.5284484491193426,0.8093732239595206,0.1565757003082274
1,9001,794280,100,0.9138376008983985,0.28182695872762403,0.09948964635360322
1,7301,794580,100,0.5647898895774661,0.46328426218930824,0.1969590773784542
1,7301,888581,100,0.7650168181841677,0.6693338876859378,0.4988402359258903
1,7400,769181,100,0.8770822495419341,0.18368061531778956,0.7266182625385548
1,7001,736180,100,0.7514492653825958,0.45752070998555805,0.300538756912941
1,7801,840581,100,0.42697755816552435,0.9895847262932608,0.2984901059036251
1,7200,1401261,100,0.7918832796579053,0.46828290076139983,0.5643325944990792
1,7700,797780,100,0.7594306806935759,0.8128761555913879,0.42651414317192443
1,7900,1105370,100,0.7163934868836138,0.4350611195164875,0.7275707158460302
1,7300,748690,100,0.05092166694098027,0.36140411050685584,0.5851052639449619
1,6301,807691,100,0.013440758087899664,0.40353512628006205,0.7785547362904727
1,8201,1074181,100,0.5754595924687349,0.7638919599974079,0.05842626911611285
1,7600,1147581,100,0.5598881490741258,0.866869264532319,0.544227150452926
1,8201,759480,100,0.5773239389114139,0.8487949876328584,0.663927603886259
1,7500,1076771,100,0.5801862172644552,0.769529286840071,0.6835250878704637
1,6800,888280,100,0.08830355650888108,0.31681914927074567,0.6681018497544506
1,6900,812281,100,0.7847625963159609,0.20173503161212777,0.5727457069835887
1,7300,810181,100,0.34049852658058755,0.6089278603108161,0.8057981546278062
1,6300,756280,100,0.27964822539705936,0.22846866750091438,0.997072354593023
1,6100,733590,100,0.4664117850393045,0.16654366688253644,0.832432831773627
1,7301,973481,100,0.19148462028646904,0.09330160125792282,0.47898732504510755
1,7691,1058881,100,0.35707765541288733,0.2875730176839466,0.9793331094614667
1,6500,732790,100,0.02534729162978621,0.6592287309169761,0.7307403866237648
1,7701,829181,100,0.3074771893735826,0.6119587200670036,0.528290551917228
1,6900,754480,100,0.7031871062429373,0.9109638526540752,0.5402147764493916
1,8401,1011680,100,0.6840252517693536,0.07353322292412766,0.7999581350953208
1,7200,1066370,100,0.8081067565922618,0.7575455485856232,0.6301866477346687
1,7901,1037280,100,0.4354664696023645,0.8723912388946792,0.1868246800536629
1,6900,1069280,100,0.5298053332719872,0.379164170934564,0.5169082224155849
1,8801,968180,100,0.7204037574181757,0.877844724019699,0.5521418745606467
1,7300,739391,100,0.051151560816512266,0.4218424570915673,0.9184421568729921
1,7701,748291,100,0.5722556561837014,0.14612370872232738,0.17813204260629117
1,7400,1156070,100,0.34158274233907965,0.38613917855146856,0.9004329621430555
1,7601,747990,100,0.05549832584869272,0.18322887373865968,0.6487910951773428
1,8001,949080,100,0.5450411975670414,0.9478601615053357,0.7170342329125216
1,8500,870181,100,0.3920599721901111,0.9326745895276286,0.4272016273048252
1,6501,775781,100,0.6536162851010553,0.18165524646116932,0.6269523894945638
1,6400,747781,100,0.5302434752400248,0.39930988004639895,0.7920069613266792
1,7600,1278770,100,0.2994781963613912,0.882182726788245,0.8368247571600943
1,7800,813981,100,0.011925372827958396,0.4604696740438694,0.9756794281161839
1,7701,1108971,100,0.07584642119579267,0.7831654404381831,0.8273288135627485
1,7300,905380,100,0.8336248378762618,0.10634331151783122,0.04825457387758539
1,6700,744981,100,0.8008476225588589,0.2537304220651359,0.1004490797869751
1,7701,1087680,100,0.446127571342845,0.5659277559254783,0.9347166201742543
1,7200,1170770,100,0.9899508566548934,0.08280422016198846,0.43919662965274536
1,7701,832690,100,0.7508044815727117,0.32256506446165784,0.38335951057541684
1,8900,838581,100,0.8218077942272884,0.4596965051145942,0.6777285564964733
1,7901,1487370,100,0.6690718423972704,0.8395296662420135,0.8140406318419012
1,8000,1115980,100,0.7913024036963724,0.7031027287247309,0.640904411851701
1,7701,789390,100,0.7652451581717313,0.5668241257870161,0.30179443948286816
1,8201,1250470,100,0.8328798056431961,0.502434703440162,0.3809396121403517
1,6601,974681,100,0.9022020656120914,0.5083482703687807,0.4468221792511699
1,7900,772281,100,0.6149678160458814,0.3757082021963288,0.8742873210701528
1,8301,852481,100,0.15979798117342675,0.7010371070427538,0.4316508372680612
1,7301,917480,100,0.2906531106971002,0.9738074835681487,0.6674136366764899
1,7500,991480,100,0.919682937203201,0.5627634788184804,0.5256983540148134
1,7501,1244671,100,0.43233501047290346,0.6077990106426674,0.8720997773791461
1,9600,1185780,100,0.5206338803094233,0.6575227788425332,0.10420787069398653
1,6700,790080,100,0.6147549856412685,0.8738860562056513,0.6376295939348229
1,8100,843080,100,0.9999306052259985,0.4239729509336902,0.6921775431949452
1,7701,1025371,100,0.25747581237464484,0.857766262615125,0.7083499017314809
1,7400,744180,100,0.3353795835258925,0.45873585297005437,0.2662201850235902
1,7990,1692370,100,0.5136825382306806,0.29526297546188945,0.8108720861940386
1,7500,772880,100,0.5632246602787547,0.6492524685774294,0.9187631388710542
1,7301,743581,100,0.08623679824448528,0.05209754381865268,0.5966555995209641
1,8600,847281,100,0.21356191953367487,0.5155038121688129,0.6423685691567311
1,9300,809680,100,0.5337387532269282,0.7740740165258305,0.684152622126746
1,7701,790091,100,0.054128690981709325,0.015338194921675239,0.1849192901858638
1,6801,1170780,100,0.9636497940259585,0.7065844727565515,0.03761622003723677
1,7301,738890,100,0.49007099733126436,0.519606842359322,0.8522376726645309
1,7600,790190,100,0.40760175644796537,0.16066037521519547,0.6922286610819766
1,8301,833181,100,0.6403945017672019,0.5350373875152712,0.8078158745204813
1,7501,748291,100,0.02151605243732646,0.9462411960903209,0.24324287137820202
1,7300,758781,100,0.5048217836435053,0.3271082980640974,0.522378363392332
1,6501,1258770,100,0.32293441336954504,0.7636135756911908,0.3980123642023374
1,7901,741081,100,0.3487613433929355,0.6922433331380108,0.6621237379138942
1,6900,1015480,100,0.09027255556799416,0.596630843699947,0.4402061221523825
1,7701,951381,100,0.7251919492418065,0.21481646202887728,0.643759418105377
