runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n
3,3973,62172,50000
3,3789,80092,50000
3,4625,79905,50000
3,5219,80515,50000
3,3742,56114,50000
3,4243,52586,50000
3,3850,79228,50000
3,3788,80476,50000
3,3732,56271,50000
3,4081,56212,50000
3,3757,80940,50000
3,3825,56311,50000
3,5070,53409,50000
3,3797,52413,50000
3,4121,58273,50000
3,5463,67793,50000
3,4306,55138,50000
3,3707,65821,50000
3,3769,56918,50000
3,3772,58575,50000
3,3855,54910,50000
3,3783,59258,50000
3,3801,56998,50000
3,3834,58406,50000
3,4501,71236,50000
3,3818,74345,50000
3,3832,56140,50000
3,5523,61804,50000
3,3769,58067,50000
3,3771,63211,50000
3,4225,53248,50000
3,3740,63272,50000
3,3749,55167,50000
3,3688,50825,50000
3,3770,66048,50000
3,3754,71221,50000
3,4029,61274,50000
3,3801,55086,50000
3,3999,71541,50000
3,5381,52555,50000
3,3966,59153,50000
3,3699,67888,50000
3,4815,55516,50000
3,3965,71566,50000
3,3786,53048,50000
3,5144,50520,50000
3,3705,55467,50000
3,3679,67061,50000
3,4850,68230,50000
4,3520,57350,50000
4,3810,47410,50000
4,3468,52521,50000
4,3579,57607,50000
4,3627,52243,50000
4,3544,61617,50000
4,3448,52134,50000
4,3645,51352,50000
4,3669,51373,50000
4,3510,50347,50000
4,3601,47346,50000
4,3528,49510,50000
4,3568,46516,50000
4,3756,46320,50000
4,4096,48067,50000
4,3454,45794,50000
4,3627,47360,50000
4,3410,49185,50000
4,3716,46087,50000
4,3459,47387,50000
4,3564,46463,50000
4,3495,48911,50000
4,3417,45261,50000
4,3401,45730,50000
4,3434,49911,50000
4,4147,52708,50000
4,3447,49162,50000
4,3453,48017,50000
4,3666,52250,50000
4,3441,46547,50000
4,3495,52274,50000
4,4971,52137,50000
4,3434,48134,50000
4,3459,48039,50000
4,3661,48233,50000
4,3416,45873,50000
4,4033,49513,50000
4,4082,47824,50000
4,3491,51399,50000
4,3436,47821,50000
4,3509,51074,50000
4,3579,49283,50000
4,3474,50065,50000
4,4864,48176,50000
4,4032,51395,50000
4,3572,47812,50000
4,3691,50327,50000
4,3991,55400,50000
4,3479,53061,50000
4,3574,50236,50000
4,3477,50404,50000
4,3593,52919,50000
4,3509,48673,50000
4,3595,45459,50000
4,3422,48763,50000
4,3510,73076,50000
4,3412,45899,50000
4,3466,48762,50000
4,3407,47792,50000
4,3592,46952,50000
4,3470,48932,50000
4,3408,49513,50000
4,3464,48589,50000
4,3438,46758,50000
4,3415,46541,50000
4,3538,46735,50000
4,3427,48161,50000
4,3474,53494,50000
4,3502,53883,50000
4,3544,51281,50000
4,3670,48363,50000
4,3550,60210,50000
4,3529,59197,50000
4,3586,48278,50000
4,3469,62896,50000
4,3607,58089,50000
4,3532,52629,50000
4,3549,59526,50000
4,3897,48864,50000
4,3411,47056,50000
4,3411,47751,50000
4,3470,51274,50000
4,3936,49600,50000
4,3558,51099,50000
4,3516,48432,50000
4,3401,53489,50000
4,3511,60614,50000
4,3456,47363,50000
4,3423,47570,50000
4,3384,54825,50000
4,3481,50886,50000
4,3508,47544,50000
4,3572,61170,50000
4,3726,60455,50000
4,3458,47136,50000
4,3563,46894,50000
4,3484,48664,50000
4,3573,50609,50000
4,3565,47535,50000
4,3404,53417,50000
5,3882,58203,50000
5,3883,56989,50000
5,3882,65010,50000
5,4185,64541,50000
5,3980,64162,50000
5,4017,63296,50000
5,4129,71625,50000
5,3965,60097,50000
5,3983,72978,50000
5,4101,62783,50000
5,3883,61866,50000
5,3978,64138,50000
5,3884,60586,50000
5,4988,85205,50000
5,4887,69208,50000
5,4086,63115,50000
5,4470,83582,50000
5,3887,81015,50000
5,3883,55968,50000
5,3886,61670,50000
5,3883,62298,50000
5,3882,61822,50000
5,4143,67960,50000
5,3882,59676,50000
5,3882,64197,50000
5,3985,62644,50000
5,3882,59025,50000
5,3886,65178,50000
5,3884,60261,50000
5,3882,61719,50000
5,3883,60071,50000
5,3882,59601,50000
5,3884,77903,50000
5,4184,74965,50000
5,3949,69037,50000
5,3988,72803,50000
5,3974,72427,50000
5,4700,69722,50000
5,3950,73315,50000
5,4031,74254,50000
5,4896,69183,50000
5,3946,74910,50000
5,3914,70932,50000
5,3882,62015,50000
5,3939,61382,50000
5,4163,62543,50000
5,4023,60737,50000
5,3984,59984,50000
5,4053,69593,50000
5,4198,88818,50000
5,3936,61331,50000
5,4010,60169,50000
5,3976,66789,50000
5,4004,61761,50000
5,3931,59046,50000
5,3883,60128,50000
5,3883,63063,50000
5,4012,62641,50000
5,4321,62233,50000
5,3883,62219,50000
5,3883,60637,50000
5,3883,62201,50000
5,3883,62463,50000
5,3982,76341,50000
5,3882,59617,50000
5,3882,62434,50000
5,4853,62542,50000
5,3882,62668,50000
5,3884,61199,50000
5,3901,71126,50000
5,4033,61776,50000
5,3940,78178,50000
5,3989,64618,50000
5,3980,63494,50000
5,4926,67333,50000
5,3985,63526,50000
5,4000,70124,50000
5,3973,59769,50000
5,3949,59452,50000
5,3883,60666,50000
5,4041,59208,50000
5,3883,62987,50000
5,3883,61281,50000
5,3883,61182,50000
5,3882,63432,50000
5,3882,61856,50000
5,3953,61794,50000
5,3882,60643,50000
5,3885,61025,50000
5,3882,61767,50000
5,4236,61254,50000
5,3882,60556,50000
5,3887,61254,50000
5,3883,63917,50000
5,4383,62415,50000
5,3980,64271,50000
5,3883,60134,50000
5,4013,63122,50000
5,3948,72742,50000
5,4062,61802,50000
6,3885,56747,50000
6,3887,62446,50000
6,3986,72015,50000
6,4015,62957,50000
6,4087,62082,50000
6,4410,72711,50000
6,4083,64157,50000
6,3949,75726,50000
6,4367,68790,50000
6,3885,76184,50000
6,3899,67252,50000
6,4038,85179,50000
6,3955,84599,50000
6,3969,85475,50000
6,4329,84585,50000
6,4243,92637,50000
6,3886,57258,50000
6,4177,68830,50000
6,3891,68017,50000
6,4859,67631,50000
6,6076,75128,50000
6,4273,67975,50000
6,4877,70740,50000
6,4555,80940,50000
6,3885,70453,50000
6,4051,63437,50000
6,4682,67277,50000
6,5635,65009,50000
6,4786,66058,50000
6,4883,65468,50000
6,3887,73147,50000
6,4109,71000,50000
6,4046,62696,50000
6,4257,68350,50000
6,5420,63364,50000
6,4323,67207,50000
6,5221,66013,50000
6,4101,72975,50000
6,4507,67546,50000
6,4896,65740,50000
6,3886,67274,50000
6,5539,70392,50000
6,3994,67248,50000
6,3885,65023,50000
6,4079,60785,50000
6,3955,63929,50000
6,5077,68981,50000
6,4036,63375,50000
6,4056,62359,50000
6,4098,66097,50000
6,4941,73737,50000
6,4857,71786,50000
6,4126,75353,50000
6,4366,72512,50000
6,4112,73400,50000
6,4054,67513,50000
6,3888,71059,50000
6,3888,67584,50000
6,3912,71105,50000
6,3887,68199,50000
6,3889,71830,50000
6,5153,91441,50000
6,4684,86477,50000
6,4065,79516,50000
6,5019,72999,50000
6,3888,74258,50000
6,4860,72738,50000
6,4034,71715,50000
6,4404,68611,50000
6,6524,65214,50000
6,4078,93039,50000
6,3886,60085,50000
6,3963,74788,50000
6,3930,64198,50000
6,4302,59820,50000
6,3916,62414,50000
6,3978,67184,50000
6,4060,68678,50000
6,5695,89071,50000
6,3942,58770,50000
6,4128,62801,50000
6,4155,68055,50000
6,4282,69712,50000
6,4593,63899,50000
6,3890,67652,50000
6,3897,65644,50000
6,4236,63539,50000
6,4080,69222,50000
6,3913,64923,50000
6,4093,62499,50000
6,3888,61708,50000
6,3932,69301,50000
6,4116,58841,50000
6,4464,65924,50000
6,3953,66172,50000
6,4120,57921,50000
6,3888,70276,50000
6,4177,66743,50000
6,4866,66250,50000
6,3889,63626,50000
7,4079,59255,50000
7,3893,59597,50000
7,3959,62593,50000
7,3924,62159,50000
7,3944,62809,50000
7,3884,60785,50000
7,3884,62018,50000
7,3886,63985,50000
7,3882,61064,50000
7,3884,58958,50000
7,4236,63223,50000
7,3884,60679,50000
7,3888,65467,50000
7,3888,63153,50000
7,3901,61341,50000
7,3920,62372,50000
7,3892,61171,50000
7,3899,65458,50000
7,3912,60364,50000
7,3988,61120,50000
7,4176,65947,50000
7,3883,67530,50000
7,4867,68553,50000
7,3882,62388,50000
7,3890,66188,50000
7,3883,65045,50000
7,3882,59592,50000
7,3882,60285,50000
7,3882,61036,50000
7,3883,62123,50000
7,3882,60216,50000
7,3888,57200,50000
7,3884,60865,50000
7,3883,60394,50000
7,3921,61075,50000
7,3883,60083,50000
7,3882,63904,50000
7,3884,60720,50000
7,3889,60247,50000
7,3987,78272,50000
7,3889,58918,50000
7,4569,81083,50000
7,3932,76975,50000
7,3882,56242,50000
7,3882,65126,50000
7,4315,79197,50000
7,3882,55520,50000
7,3882,61153,50000
7,4403,78688,50000
7,3893,62183,50000
7,3957,77104,50000
7,3903,76082,50000
7,3938,56397,50000
7,4855,66386,50000
7,4225,78797,50000
7,3884,58374,50000
7,4217,81880,50000
7,4082,58578,50000
7,3883,61696,50000
7,3883,81598,50000
7,4664,80708,50000
7,4118,59161,50000
7,4472,80414,50000
7,4048,62379,50000
7,3885,60634,50000
7,3942,66198,50000
7,4469,61824,50000
7,4840,68184,50000
7,3882,64636,50000
7,4012,59495,50000
7,3884,61498,50000
7,3899,60862,50000
7,4360,60376,50000
7,3917,61965,50000
7,3884,65229,50000
7,3884,69457,50000
7,4044,73626,50000
7,3882,64136,50000
7,4399,63267,50000
7,3884,62736,50000
7,3950,63902,50000
7,3893,62360,50000
7,4853,62331,50000
7,3903,64171,50000
7,4240,63246,50000
7,3888,63029,50000
7,4236,64873,50000
7,4946,62824,50000
7,3883,65849,50000
7,3885,64256,50000
7,3886,63285,50000
7,3884,65804,50000
7,3903,66043,50000
7,4086,63382,50000
7,3947,71430,50000
7,3884,65777,50000
7,3985,62277,50000
7,4124,70989,50000
7,4198,65920,50000
7,3929,63721,50000
8,4019,60071,50000
8,4868,60266,50000
8,5109,64084,50000
8,4854,58942,50000
8,4856,60699,50000
8,4852,59708,50000
8,4853,59437,50000
8,4852,58820,50000
8,4853,58211,50000
8,3883,56839,50000
8,4852,57451,50000
8,4853,58660,50000
8,4852,62508,50000
8,3883,58722,50000
8,4853,58901,50000
8,4868,60569,50000
8,4853,58152,50000
8,4852,59611,50000
8,4852,57151,50000
8,4853,56864,50000
8,4853,61961,50000
8,4853,59365,50000
8,3882,57210,50000
8,4971,60617,50000
8,4853,59209,50000
8,4854,58924,50000
8,3997,56902,50000
8,4854,58197,50000
8,3883,56271,50000
8,4968,56674,50000
8,4852,56795,50000
8,4852,59757,50000
8,4973,56655,50000
8,3883,54559,50000
8,4852,60195,50000
8,4968,57886,50000
8,4852,58018,50000
8,4852,59114,50000
8,4970,57872,50000
8,4869,61487,50000
8,4852,58782,50000
8,4960,58418,50000
8,4852,61820,50000
8,4850,58912,50000
8,4972,57500,50000
8,3897,56514,50000
8,4854,57932,50000
8,4122,56829,50000
8,3882,59025,50000
8,3883,56561,50000
8,4050,58476,50000
8,3883,58150,50000
8,4854,58004,50000
8,4983,62114,50000
8,4851,60180,50000
8,3884,56824,50000
8,4061,60826,50000
8,4853,58647,50000
8,3882,58371,50000
8,4066,58921,50000
8,3882,57643,50000
8,4854,61537,50000
8,5000,58618,50000
8,3882,55266,50000
8,4087,61666,50000
8,5007,60226,50000
8,3882,59880,50000
8,4852,61707,50000
8,5001,60987,50000
8,4853,60238,50000
8,4853,59484,50000
8,4999,59484,50000
8,4869,62754,50000
8,4857,59624,50000
8,4035,56914,50000
8,3882,58921,50000
8,4853,58131,50000
8,4010,56551,50000
8,4738,60188,50000
8,4853,58668,50000
8,4010,58985,50000
8,4852,59228,50000
8,4853,59248,50000
8,4027,57927,50000
8,4853,58077,50000
8,4853,59391,50000
8,4012,58475,50000
8,4870,58136,50000
8,4853,59607,50000
8,4999,60107,50000
8,3883,57124,50000
8,3904,59014,50000
8,4030,58012,50000
8,4867,58346,50000
8,4284,57166,50000
8,4993,57838,50000
8,4853,59284,50000
8,3937,56647,50000
8,4023,57121,50000
8,4854,61233,50000
9,3883,66742,50000
9,3883,59143,50000
9,4056,65706,50000
9,3882,61187,50000
9,3883,67155,50000
9,3883,68651,50000
9,3883,62241,50000
9,3883,63605,50000
9,4307,61923,50000
9,3910,64338,50000
9,3992,61653,50000
9,4002,64732,50000
9,3979,63428,50000
9,3883,63024,50000
9,3882,62369,50000
9,3882,63400,50000
9,4900,64319,50000
9,3883,62508,50000
9,3883,60948,50000
9,3882,64070,50000
9,4079,61535,50000
9,3938,63649,50000
9,3882,63860,50000
9,3962,61413,50000
9,3893,59086,50000
9,3975,63089,50000
9,3893,59869,50000
9,3883,63765,50000
9,3883,61569,50000
9,3882,62915,50000
9,3883,62069,50000
9,3944,65686,50000
9,3905,59766,50000
9,4022,63296,50000
9,3886,62554,50000
9,3899,61809,50000
9,3883,65744,50000
9,3882,63911,50000
9,3883,59396,50000
9,3936,60173,50000
9,3882,62620,50000
9,3904,61849,50000
9,3888,62673,50000
9,3882,62870,50000
9,3882,64496,50000
9,3882,66242,50000
9,3882,63030,50000
9,3933,60937,50000
9,3891,63041,50000
9,3936,59022,50000
9,4195,61548,50000
9,3882,61383,50000
9,3882,61307,50000
9,4194,62521,50000
9,3882,57924,50000
9,3882,60230,50000
9,4021,63399,50000
9,3883,60198,50000
9,3883,63106,50000
9,4290,61177,50000
9,3944,62076,50000
9,4019,63284,50000
9,4067,65457,50000
9,3883,62949,50000
9,3882,61877,50000
9,3989,62500,50000
9,3900,63569,50000
9,3883,60481,50000
9,4098,65473,50000
9,3883,65751,50000
9,3883,61827,50000
9,4043,62440,50000
9,3882,63942,50000
9,3893,64267,50000
9,3883,64179,50000
9,4208,63673,50000
9,3883,63757,50000
9,4202,61731,50000
9,3888,64542,50000
9,4239,60130,50000
9,4102,63093,50000
9,3887,65330,50000
9,3886,61637,50000
9,4186,62691,50000
9,3883,64975,50000
9,3882,59243,50000
9,3897,63685,50000
9,3913,63644,50000
9,3891,65067,50000
9,3890,62545,50000
9,3884,59799,50000
9,3882,63166,50000
9,4408,62745,50000
9,3882,62639,50000
9,3890,66754,50000
9,4388,84554,50000
9,3890,58064,50000
9,3961,61788,50000
9,4143,62712,50000
9,3884,62975,50000
10,3887,76690,50000
10,3882,57234,50000
10,3905,66970,50000
10,3958,62010,50000
10,3883,60169,50000
10,3938,63498,50000
10,3959,60977,50000
10,3915,60534,50000
10,3884,61040,50000
10,4853,60159,50000
10,3892,61388,50000
10,3883,60248,50000
10,3942,61455,50000
10,3910,62399,50000
10,3940,60189,50000
10,3903,63743,50000
10,3919,60251,50000
10,3882,61508,50000
10,3901,60445,50000
10,3903,60913,50000
10,3882,63174,50000
10,3902,60544,50000
10,3908,61815,50000
10,3916,61691,50000
10,3943,61094,50000
10,3896,61513,50000
10,3883,60604,50000
10,3915,58855,50000
10,3883,59468,50000
10,3882,60964,50000
10,3916,59631,50000
10,3882,61775,50000
10,3882,62457,50000
10,3883,59356,50000
10,3883,61923,50000
10,3882,61463,50000
10,3883,61014,50000
10,3954,71594,50000
10,3938,71689,50000
10,3902,58265,50000
10,3925,61837,50000
10,3961,58902,50000
10,3885,61989,50000
10,3885,72206,50000
10,3884,70362,50000
10,3883,64296,50000
10,3927,59065,50000
10,3883,60999,50000
10,3904,61274,50000
10,3904,59408,50000
10,3882,60651,50000
10,4017,62156,50000
10,3953,62068,50000
10,4179,58437,50000
10,3882,61253,50000
10,4206,62980,50000
10,3883,62121,50000
10,3915,58803,50000
10,4045,64100,50000
10,3915,62411,50000
10,3898,60958,50000
10,4207,63627,50000
10,3883,61463,50000
10,3992,62267,50000
10,4221,61342,50000
10,3883,61479,50000
10,3961,66158,50000
10,3883,64346,50000
10,4030,62515,50000
10,3883,63280,50000
10,4171,82216,50000
10,3883,70866,50000
10,3887,73113,50000
10,4043,76907,50000
10,3883,66982,50000
10,4197,69689,50000
10,5115,65334,50000
10,3893,60234,50000
10,3940,66210,50000
10,3882,62405,50000
10,3939,63838,50000
10,3883,60728,50000
10,4072,64793,50000
10,3964,62454,50000
10,3884,61872,50000
10,4026,60408,50000
10,3933,60802,50000
10,4855,62573,50000
10,4213,56861,50000
10,3882,61231,50000
10,3883,60582,50000
10,4071,60230,50000
10,3997,61737,50000
10,3883,59970,50000
10,4269,63534,50000
10,3912,62187,50000
10,3883,60040,50000
10,4058,65414,50000
10,4016,63300,50000
10,3946,64398,50000
11,3667,57332,50000
11,3807,71228,50000
11,3740,53499,50000
11,3634,58849,50000
11,3589,62933,50000
11,3806,54851,50000
11,4182,66324,50000
11,3646,53181,50000
11,3686,61383,50000
11,5277,57068,50000
11,3724,61121,50000
11,3857,60784,50000
11,3704,52607,50000
11,3656,54254,50000
11,3625,57140,50000
11,3763,58483,50000
11,3873,56707,50000
11,3616,52099,50000
11,3643,54240,50000
11,3801,60421,50000
11,3727,54330,50000
11,3632,52556,50000
11,3846,52263,50000
11,4065,55334,50000
11,3926,68654,50000
11,3726,61295,50000
11,3616,58942,50000
11,3667,54917,50000
11,3615,59421,50000
11,4351,52610,50000
11,3671,61207,50000
11,3748,59447,50000
11,3821,55674,50000
11,3941,66524,50000
11,3684,61637,50000
11,4209,74596,50000
11,3758,70940,50000
11,4426,62906,50000
11,3699,61106,50000
11,3783,69513,50000
11,4292,70872,50000
11,3673,54348,50000
11,3620,57862,50000
11,3960,62796,50000
11,3654,59464,50000
11,3633,49848,50000
11,3616,57532,50000
11,3641,54434,50000
11,3669,50271,50000
11,3595,54912,50000
11,3622,53361,50000
11,3656,52804,50000
11,3719,55134,50000
11,3679,56776,50000
11,3767,58671,50000
11,4286,53408,50000
11,3741,51421,50000
