elapsed.ps,repeats.n,param.x.float,param.y.float
28102,100000,-3.4266688087109744e+307,-1.2878297759883471e+308
29030,100000,-8.099417047551393e+307,-6.001408526677747e+307
33081,100000,-1.731347511720113e+308,1.2481312150248258e+308
27943,100000,-4.505772853435268e+307,-7.978354427434835e+306
28556,100000,1.9784809731569804e+307,1.464537611805222e+308
28932,100000,1.545405001569612e+308,5.945469809680757e+307
29244,100000,1.7846049535259888e+308,2.5446894984550166e+307
29225,100000,-1.0155393233299401e+308,8.855933060664516e+307
28591,100000,5.193601369625357e+307,1.6336824653762801e+308
27302,100000,-7.029970365025054e+307,-4.068775385385074e+307
28062,100000,-1.2222795643257974e+308,8.888028293489523e+307
28457,100000,1.297580282138164e+308,-6.610595781086712e+307
28694,100000,6.41137971152079e+307,8.56658536545322e+307
27213,100000,-1.0335620495476223e+308,1.267989629237103e+307
27373,100000,-8.594398951781883e+307,6.026731439772783e+307
28389,100000,1.1687933113952232e+308,5.341275771244627e+307
29276,100000,8.880754584054793e+307,9.87143399982349e+307
28821,100000,-1.5063168063893992e+308,-5.584501118881211e+307
28780,100000,1.1157558832797613e+308,3.2110791872657783e+305
27835,100000,5.913302203352726e+307,1.263722133930319e+308
28512,100000,-1.691304476018456e+307,3.633178745051509e+306
29558,100000,-5.93595956923201e+307,1.2054113294943016e+307
29127,100000,-1.8952777036814203e+307,1.388709748506245e+308
27766,100000,1.4670514197256055e+307,1.5981088660916715e+308
28270,100000,3.286606444835856e+307,4.821710103034225e+307
29360,100000,-1.1384724803739516e+308,4.248253382346485e+307
29285,100000,-1.0398613952271756e+308,-2.565483404975619e+307
28381,100000,3.5351948745407464e+307,-7.290619605144152e+306
28217,100000,9.060231215056602e+307,1.1869008145915655e+308
28820,100000,2.2839730330546124e+307,-1.3181083331853732e+308
29730,100000,6.273192679788724e+306,3.167792669418549e+306
29794,100000,-4.807027358473379e+307,1.67803928061756e+308
27711,100000,5.25038806687698e+307,-1.6705317001217582e+308
28233,100000,-8.949521960049104e+307,1.5030815690957021e+308
29418,100000,-5.585616481683224e+307,-4.1312892229024875e+307
28526,100000,-1.0962836884355131e+307,7.08014390828572e+307
28636,100000,1.4708531884311322e+308,-4.4843548419090315e+307
28116,100000,1.1587617521371264e+308,2.485698537812074e+307
32166,100000,1.4269581044221585e+307,5.345151680722602e+307
32577,100000,9.934688523992221e+307,1.0540189736529503e+307
30025,100000,1.502765182837553e+308,7.932564207103725e+307
28531,100000,-2.526041174606344e+307,-3.953616008615137e+307
28023,100000,1.2190021150199738e+308,-2.758516028199219e+307
28704,100000,1.6527253371334945e+308,1.309984660504755e+307
28574,100000,4.2821509437698813e+307,-1.301004512729906e+308
29397,100000,-1.3435035725876646e+308,-8.928200233335312e+306
29436,100000,-1.5853575369372079e+308,5.960465425214525e+306
27903,100000,-1.1003813657288567e+308,-2.935589895505607e+307
31361,100000,-1.7420232543164571e+308,1.2790259775082241e+308
33248,100000,-1.5533456670618024e+308,9.232766033183604e+307
31935,100000,1.2332795314479021e+308,-1.3984321354581986e+308
31455,100000,-7.743266419199851e+307,-7.883925413083508e+307
28309,100000,1.1708655768253127e+308,1.6078348309185781e+308
29029,100000,-1.7838419737406536e+308,-6.164710409801505e+307
29845,100000,9.356935880328915e+307,-1.644356901630038e+308
36031,100000,-2.2849903314694257e+307,-7.587998439933958e+307
28397,100000,3.309800692588403e+307,1.538493235474438e+308
28838,100000,-5.472887163362341e+307,-9.495229088815457e+307
28731,100000,-3.001214713986082e+307,1.4802486002198075e+308
29730,100000,1.7145379524480054e+308,1.0858959719897516e+308
28401,100000,2.908441458568527e+307,1.7718337068696682e+308
28157,100000,8.108021711952726e+307,-5.240975706564537e+307
28315,100000,6.951615380484633e+307,1.7345812026457743e+308
28178,100000,7.564275759145754e+307,1.4831777044230281e+308
32148,100000,1.333135152846878e+308,-5.97343787641265e+307
28381,100000,-1.013680810601079e+308,-1.313531711814724e+308
29876,100000,-1.3915371889995893e+308,-1.7801871868483704e+308
28285,100000,9.325610381954182e+307,-1.307951689960903e+308
28884,100000,-1.6342257578878222e+308,8.277746389204577e+307
33816,100000,-1.464471118270409e+307,1.5252398498994304e+308
28501,100000,4.4930779856542165e+307,-8.112500076127312e+307
28340,100000,-7.327625687293836e+307,-2.5182145062550547e+307
29154,100000,1.2454639091343102e+308,-2.3665844660600595e+306
30358,100000,-1.630784298435095e+308,-1.927560810803907e+307
31344,100000,-3.8435557440374274e+307,-8.978622157122358e+307
28534,100000,1.1993944798222773e+308,-1.1521128361332939e+308
37219,100000,-1.4730354747911294e+308,1.189629701614117e+308
30795,100000,-2.722795286777292e+307,1.509221604534817e+308
31233,100000,-8.900261318471674e+307,-5.94826794197891e+306
28139,100000,1.0040718155579695e+308,1.0968624512423506e+308
29916,100000,1.6264361852538442e+308,-1.9580785357463425e+307
28968,100000,-1.7789187922711025e+308,7.729410876365649e+306
31396,100000,-8.914389104949762e+307,6.137536429007882e+307
28198,100000,-3.501267581725723e+307,1.2498662822043326e+308
28604,100000,6.576389328168943e+306,-1.08497540308008e+308
28710,100000,1.7944646952176037e+308,1.417124728220068e+308
34560,100000,4.2664370737855877e+307,-9.862246248830808e+307
29357,100000,-1.3013286532028255e+308,-1.6594291381349532e+308
28510,100000,-1.3474111264957333e+308,1.6923813997342933e+308
40640,100000,-2.022589066684643e+307,-3.246840564580952e+307
33181,100000,1.7931856534909772e+307,-3.490712111100365e+307
28747,100000,-4.542760360614961e+307,-1.2546837669341813e+308
28621,100000,-1.88215896251611e+307,4.3210791731662234e+307
28824,100000,9.988932366124347e+306,-2.720201076704558e+307
28988,100000,-6.334145020502023e+306,2.6029241510704143e+306
32614,100000,-3.555051314326869e+307,9.686377555764392e+307
32045,100000,-1.043250744418151e+308,-1.6123532427382288e+308
28217,100000,1.6142080771486534e+307,6.413840151393026e+307
30698,100000,-2.9269517003837787e+307,2.9110587487599923e+307
30108,100000,5.694230220460266e+307,1.6446397055154717e+308
34078,100000,-1.5216157611945159e+308,1.883185852076314e+307
29531,100000,1.4347645678614793e+308,-2.9855116589134676e+307
30578,100000,1.5473062786775805e+308,8.283403587884595e+307
29664,100000,6.367634703127339e+307,-1.2162959064099707e+308
29537,100000,-1.6131835144492097e+308,-1.6059686281923275e+308
28815,100000,-5.286381962317427e+307,5.533869161446009e+307
33404,100000,-6.063874334224417e+307,-4.697859924381397e+307
29630,100000,1.4286026544767647e+308,1.7121516562076288e+308
29775,100000,1.2569816749311892e+308,6.974939756324243e+307
31403,100000,1.0423808291495372e+308,1.4003275438882999e+308
28863,100000,1.189638410276301e+308,1.043000013840011e+308
28911,100000,-1.438118500752768e+308,1.344290589210035e+308
34346,100000,-8.442187753034164e+307,-1.6818697321721505e+308
30481,100000,-1.164003209971561e+308,-8.678350793090321e+307
28753,100000,1.7130084272931835e+308,-1.021331040571242e+308
29763,100000,1.5317740620337094e+308,2.4348859915548085e+307
33869,100000,-1.7924407134824508e+308,1.47799306439473e+307
30230,100000,-1.0368756246116712e+308,-8.001667897469458e+307
28412,100000,-7.853674081475108e+307,-7.313782861162027e+307
27748,100000,-4.910950898776826e+307,1.7700590201659468e+308
28490,100000,1.323601314021923e+308,-1.126538720978432e+307
33269,100000,1.1904771085718811e+308,1.610177593555345e+308
30343,100000,-3.2600517519165647e+306,9.343641257133566e+307
28798,100000,1.12903740401139e+308,9.292120286941065e+306
28171,100000,-1.6247124843193013e+308,1.5343113001690224e+308
29414,100000,-8.503158831695444e+307,1.1742597765004266e+308
32314,100000,3.7462390962741193e+307,-1.1175735918227584e+308
29941,100000,1.426079682992857e+308,6.746346163790627e+307
28905,100000,1.4216037309546042e+308,-1.376408375116842e+308
28312,100000,5.106636346399134e+307,2.9254252173620607e+307
37133,100000,-6.381905940068826e+307,-1.0155073252050023e+308
29992,100000,-2.3667679616167234e+307,-1.4502770115245788e+308
28348,100000,-5.966219164715051e+307,-8.777730474756964e+307
28619,100000,-1.745152116244575e+308,-1.6607332766874127e+308
31222,100000,3.4341345068907725e+307,-3.231270973667065e+307
32941,100000,-1.2104624304290442e+308,-3.9510192692170245e+307
34421,100000,1.6492795410643574e+308,-1.139193903831491e+308
28679,100000,-1.2481892351812886e+308,-5.282121592053823e+307
33374,100000,-1.4655243830893058e+308,-1.8418724029566026e+306
33535,100000,9.707839967337511e+307,1.0036440465292318e+308
35997,100000,-1.4754441524490785e+308,5.973625637691466e+306
28869,100000,-1.3137895311014045e+308,1.6975443689264736e+308
28791,100000,1.4113584670560374e+308,-1.0580309317363612e+308
30306,100000,1.0254921997967499e+307,-1.4742677765698383e+308
29783,100000,7.423819861134039e+307,-3.1289079437611534e+307
29149,100000,7.443234002817082e+307,-6.973846109844688e+307
30238,100000,1.0431274997946216e+308,-3.3754982238869265e+307
37408,100000,-4.347896352904194e+307,5.418095737285743e+307
42498,100000,1.6847526838567536e+308,1.096464576212104e+308
44190,100000,4.381759910642933e+307,2.876110574730949e+307
43357,100000,4.4042973611382345e+307,-1.679396530163193e+307
38527,100000,9.617987250269637e+307,-6.338023133954534e+307
30924,100000,-1.4521355644218394e+307,-1.1206338477233404e+308
30121,100000,-5.513997534337954e+307,9.995462844492444e+307
27903,100000,1.2744279082100079e+308,-1.3115970923844682e+308
33013,100000,-1.3428803530734585e+308,-2.746597889878964e+307
34492,100000,1.059680695278507e+308,1.142899392005589e+308
28627,100000,7.649266775287379e+307,7.533450715060378e+307
29550,100000,1.087735093649679e+308,8.565348225732201e+307
31302,100000,1.6318980337313594e+308,-7.165633498817467e+306
30144,100000,-1.0061927669822055e+308,-1.6701897843556088e+308
31667,100000,-8.956998100239297e+307,1.343250442602926e+308
28608,100000,-3.584786507528212e+307,1.0921811179400903e+308
35457,100000,6.29633428714267e+307,-6.042694097626116e+307
30053,100000,-3.734088491155567e+307,-1.3457186606164029e+308
30274,100000,-1.7264562293910077e+308,1.3315591250776336e+308
30703,100000,1.0236695394966136e+308,1.2348939364708582e+308
34543,100000,-5.15290643190988e+307,1.691497312346997e+308
29873,100000,7.046570767188537e+306,-1.0303717290745047e+308
30320,100000,-3.754127023679488e+307,-8.891036538862263e+307
28153,100000,-1.1965595410031836e+308,1.4118171440282043e+307
33600,100000,-8.947769056186174e+307,-4.389676411265465e+306
38221,100000,1.10956094086555e+308,-2.937409731621856e+307
29235,100000,-1.4969972158433984e+308,-1.2900524095750933e+308
29897,100000,1.3518034010731269e+308,-6.097280719085241e+307
29276,100000,1.0779510442138529e+308,6.155615339087527e+307
32120,100000,1.281769684253976e+307,-1.7894928546238116e+308
30136,100000,-1.6996300116834123e+308,-5.496280130374864e+307
30691,100000,-1.1063902731252038e+308,1.1586512586412475e+308
29043,100000,1.5000900778606746e+308,1.5159851599950792e+308
28568,100000,4.1986898233398576e+307,-3.7757117894122425e+307
30064,100000,1.505752310806883e+308,1.677166484561221e+308
29913,100000,-2.4903754628873177e+307,-1.02701620512438e+308
30464,100000,-1.689106106328502e+308,-4.2611657591912186e+307
27704,100000,7.734552451351712e+306,5.421095205359568e+307
27861,100000,1.7505354996577288e+307,-1.3862736962719324e+308
37817,100000,9.258123484183429e+306,1.6484977591316043e+307
34774,100000,-7.789487758358276e+307,-1.2731504035070961e+308
28125,100000,-3.692380075816558e+307,-1.2392493561474419e+308
28897,100000,-5.637747592146003e+307,-1.774668143811776e+308
37745,100000,1.082556103162562e+308,6.34615328895097e+307
30902,100000,5.494078218545279e+307,-1.6014258744947036e+308
28548,100000,1.0681531553601914e+308,1.569865288695663e+308
27882,100000,-4.0571269587050044e+307,-1.1049855300409457e+308
30012,100000,-7.529047064482364e+307,7.63500234295811e+306
33687,100000,-4.1848992815607716e+307,7.605497006019942e+306
33219,100000,9.595361929021162e+307,-5.5382974718265516e+306
29150,100000,-1.7812191618733386e+308,-3.262056356253839e+307
32851,100000,1.216577357324041e+308,2.572417712229285e+305
29354,100000,4.826873920229212e+307,-1.593390770915764e+308
29785,100000,5.250927966681873e+306,1.219386198992598e+308
30750,100000,1.5306710837536294e+308,9.035338778343416e+304
29404,100000,4.934403751449094e+307,-4.1156531570819156e+307
33829,100000,1.5351067599778453e+307,-1.665248802795592e+308
29501,100000,-2.5626360204011034e+307,-4.354215674489379e+307
29173,100000,-1.0694209766807459e+308,7.002094064053586e+307
30909,100000,9.470963651304763e+307,-1.2711906259827684e+308
28118,100000,3.537460725590108e+307,-1.3447709702332894e+308
29314,100000,5.543512752051853e+307,-1.5017689494679444e+308
29120,100000,2.84597937012767e+307,-2.827442498760752e+307
27602,100000,-3.345269819928089e+307,-1.0098694955814452e+308
28069,100000,1.2937865573044079e+307,1.6706041024478694e+308
28396,100000,-1.4659263824040145e+306,-9.021979355252146e+307
30027,100000,-8.527999885565273e+307,-8.546345599330009e+307
34585,100000,-7.57857069356993e+307,1.7877538631877618e+308
29650,100000,-9.255593602546043e+307,-6.279384338932039e+307
30676,100000,1.7911092202281231e+308,1.6904368522895462e+307
29018,100000,1.4582730993086834e+308,5.801006659016053e+307
33161,100000,-1.6744901819098868e+308,1.4871192006745114e+308
30063,100000,1.3560415133688174e+308,-9.554627043697463e+307
28336,100000,7.695037223332108e+307,-1.777951431237887e+308
28093,100000,7.895083964047298e+307,6.637946189760635e+307
30166,100000,1.7935097240980064e+308,1.4296222302547313e+308
30868,100000,-3.5718743484160764e+307,-1.406918621577784e+308
27916,100000,-4.743565870344097e+307,1.6213989742147072e+308
28097,100000,3.3456734943769345e+307,1.9741353735413508e+307
37425,100000,1.0778558055364548e+308,1.5908838326493186e+307
30089,100000,1.0733048331281786e+307,1.0855432540805728e+308
29963,100000,-7.943345184450901e+307,-1.7088573319822884e+308
28219,100000,1.1274936031421115e+308,1.0152841096714366e+308
30284,100000,-7.426345130804662e+306,-1.0486208361597772e+308
35161,100000,-1.7588856834895798e+308,-1.7682557956528412e+307
29190,100000,1.7494412459419937e+308,1.9372609190767743e+307
28235,100000,-1.4492228254734611e+308,-1.7900550198114192e+308
28339,100000,1.4341126906527496e+308,-6.420988271949201e+307
33417,100000,-9.880915788759863e+307,1.38681600914969e+308
32825,100000,9.777236257884703e+307,-5.598462588708124e+307
29848,100000,-1.4719718689739289e+308,6.668721229465605e+307
28773,100000,1.7002532788377434e+308,-2.3189377318694956e+307
29003,100000,1.5150925145165813e+308,1.5047682299474018e+308
31219,100000,-1.0764101006045574e+308,-6.414181968192801e+307
31500,100000,-1.1356198108613426e+308,1.7077651940604173e+308
29083,100000,1.1704626831728419e+308,1.5481821338076145e+308
28408,100000,7.826524271181571e+307,-1.4365085292269413e+308
29414,100000,6.795878719696569e+307,-2.1351591625351903e+307
30934,100000,5.402887085603794e+307,-1.7653373924021742e+307
34856,100000,1.774535108298869e+308,2.1224126649860025e+307
29077,100000,-7.245616255782221e+307,-3.208815952641418e+306
27901,100000,1.1785768774922457e+308,-6.250087000470828e+307
30703,100000,1.7088910016949245e+308,-9.455916021618961e+307
32904,100000,1.6656859495976592e+308,1.7417492940558423e+308
30773,100000,-4.716037331710581e+307,1.4818823181926188e+308
28713,100000,-1.7782628065056533e+308,-1.1742782487676584e+308
29225,100000,2.7114446975400793e+307,1.5236638490984704e+308
41605,100000,-1.3288731217992476e+308,1.187955418989976e+308
30265,100000,-8.887899717715425e+307,1.0257026869512588e+308
34926,100000,7.007653008988981e+307,1.0433755279250883e+308
28494,100000,-1.7965249296356235e+308,8.327794821809502e+307
33323,100000,1.2707584778217154e+307,-8.043300642538413e+307
29990,100000,-5.554422394357225e+307,1.4404890907554441e+308
29925,100000,1.7043145159362009e+307,-1.7416993343502454e+308
29787,100000,1.4658294167948971e+308,1.636207289555912e+308
28213,100000,-1.2478161251253064e+308,-3.1984834611486136e+306
29386,100000,1.510699681086382e+308,-9.584311880718022e+307
28951,100000,-1.1373733970816483e+308,4.7885347246208435e+307
33763,100000,3.3629328114342485e+307,6.054533754641715e+307
32368,100000,-3.6670746970052377e+307,-4.050529681666985e+307
31296,100000,1.520725482110095e+308,-1.0132444823916931e+307
32388,100000,5.869844256658646e+307,-6.825654588689201e+307
27861,100000,1.7207062585718897e+308,2.2514462290461956e+306
28025,100000,6.141705294551335e+307,-1.6893574427734034e+307
32518,100000,1.1462963706334215e+307,-1.1116123874131994e+308
31118,100000,-6.710358024142576e+307,-1.7628901769361971e+308
29326,100000,7.155108717789017e+307,-1.3977693307157086e+308
28148,100000,-4.5786730347847706e+306,1.1216998719229638e+308
28103,100000,-1.250566552008695e+308,-1.5058630854365765e+308
31746,100000,6.570233706337177e+307,-9.59655452589623e+307
30400,100000,3.977178626766757e+307,-1.487805200030958e+308
29472,100000,-1.6642073418707232e+308,1.1876610535741262e+308
31952,100000,7.629708501903867e+307,-1.2594319771257036e+308
28654,100000,-1.4646417588735075e+308,-7.39496276918626e+307
33123,100000,-1.7500314505925489e+308,1.1092560319384386e+308
30438,100000,-1.5078772638040877e+308,3.131205737130271e+307
32492,100000,1.4083131657532823e+308,-6.046467304245594e+307
28924,100000,-6.0807128991392e+307,-7.183851780955179e+307
32154,100000,6.513042636644605e+307,6.970034780639871e+307
35279,100000,-1.0366416530171112e+308,-1.7245678250517452e+308
29465,100000,-1.0468588868854024e+308,1.3740225997031932e+307
28232,100000,2.64818511790258e+307,3.9352294215138613e+307
33499,100000,-1.6693992130408759e+308,6.142805735173063e+307
33843,100000,-1.33678219196231e+308,5.41544445395864e+307
29230,100000,-1.3616350660674437e+308,-5.344404026115656e+307
27801,100000,-1.4241202511217264e+308,-4.634998790345693e+307
28860,100000,1.354816302930135e+308,1.7915512361276086e+308
32547,100000,-9.856131451238362e+307,-1.1718762108094489e+308
30730,100000,-8.467877490576722e+307,1.4863783171939696e+308
34093,100000,-3.573368569124353e+307,-1.013294989320478e+308
34613,100000,-8.594862785640918e+307,8.364019811267128e+307
30720,100000,-1.4284474466821672e+308,-1.3309816161946908e+308
29664,100000,-6.970809765852113e+306,1.3994999713974029e+308
28881,100000,-1.6285869787879083e+308,-1.436878043639421e+308
34169,100000,-9.685622693975702e+307,2.3732703571478073e+307
29654,100000,1.2560234953828753e+308,3.1567691346347934e+307
33739,100000,1.4288958727505e+308,1.451624205777121e+308
29198,100000,-1.1257286565005546e+308,-1.2675114393876792e+308
31936,100000,-1.042564546566772e+308,1.675069544427596e+308
32535,100000,-1.560258137084163e+308,1.7664745425570142e+308
37419,100000,2.9268706354855776e+307,1.4496708336618802e+308
29215,100000,-1.0254871162018784e+308,7.124091242240521e+307
28256,100000,-3.84893929431343e+307,1.3605397811833332e+308
28141,100000,6.732892910119663e+307,1.1362314764323518e+308
31232,100000,8.545451779139147e+307,1.4446402243319696e+308
31496,100000,3.6980482613520235e+307,-1.5416550269942525e+308
29632,100000,-4.726141727104731e+307,8.455614176556724e+307
28244,100000,3.8076843200965295e+307,-1.1020206077867577e+308
28752,100000,-1.1188035417210193e+308,1.6727635328583512e+308
34914,100000,9.196494815851518e+307,-9.77229237141178e+307
28925,100000,1.648448438854682e+308,-2.3951788682847037e+307
28643,100000,-1.5988566935960469e+308,1.564362154487485e+308
32470,100000,9.926445837302683e+307,1.3390074607557997e+308
28883,100000,-1.386350561853781e+308,2.750563683203057e+307
32110,100000,1.2682946757322912e+308,9.620039924808531e+307
29052,100000,-1.1406310685753104e+308,9.608083341619268e+307
29618,100000,1.2161203985839783e+307,-5.148673869459199e+307
28213,100000,-1.1217071432808475e+308,5.174547357290031e+307
31752,100000,5.814863364762405e+307,-4.536214065956499e+307
35887,100000,1.5708763527719608e+308,5.244318733128579e+307
30442,100000,-8.911806374943273e+307,-3.3482154414639074e+307
28838,100000,-1.020473195653839e+308,-3.139065425395e+307
37757,100000,-9.046550602360995e+307,-1.548252295715467e+308
29430,100000,5.494536767662438e+307,-7.384757900089715e+307
27884,100000,1.6916482627671847e+308,5.415616990694545e+307
27933,100000,-2.3822683514479814e+307,1.2311883833893821e+308
29638,100000,-1.0911759444828188e+308,-2.6502978978836216e+307
32828,100000,-6.391429713410145e+307,1.4471990467265474e+308
29450,100000,4.2559586154269486e+307,-5.977210580238572e+307
34682,100000,-1.51356557464166e+308,2.6170941285057646e+307
35091,100000,-1.347845977431401e+308,1.581486091488623e+308
29535,100000,1.7306225888616866e+308,-1.7266388537623133e+307
34259,100000,1.6489866419298397e+307,-1.7018213894081816e+308
33115,100000,5.387396179991147e+307,1.3047269300705782e+308
33647,100000,5.926403527311203e+307,-9.775302097419289e+307
29360,100000,4.725134497764573e+307,-1.06256956500563e+308
30873,100000,-3.859628953003089e+307,1.6586083203418849e+308
29099,100000,1.1365967621414941e+308,-1.4366009173876281e+308
40552,100000,-9.027575570142972e+307,-2.8175347472584403e+307
37912,100000,1.8041228398120894e+307,-1.6121643317850704e+308
30461,100000,-3.2709233578398926e+306,1.5568190522697026e+308
33727,100000,8.183501192880519e+307,6.084300557685825e+307
28453,100000,-1.419338454856281e+307,5.057812402659469e+307
29351,100000,8.507497290848798e+307,-2.117959436648031e+307
29094,100000,8.992649177984462e+307,1.3233075958281566e+308
32162,100000,1.3009512174702337e+308,-1.1647674548857195e+308
29250,100000,9.808826839115432e+307,-1.1732488228002493e+308
27478,100000,-9.705498182621867e+307,7.407670106854801e+307
32624,100000,8.037431984653253e+307,8.646897139659893e+307
35154,100000,1.1989605018067372e+308,1.4793802019708304e+307
28987,100000,-1.6472985249997755e+308,-1.7265369588664941e+308
29430,100000,-1.521521576374337e+308,1.7561958601567334e+308
33431,100000,1.7284791231438412e+308,-1.331787397050938e+308
32156,100000,2.4433981878898527e+307,-8.458751669974825e+307
29647,100000,7.2693989100874915e+307,1.783482655539081e+308
28569,100000,-4.0722236300923795e+307,-1.8388750745106665e+307
32743,100000,-1.4167382402090594e+308,1.2926750611134872e+308
29680,100000,-5.988357477810294e+307,1.7033235137260409e+308
31998,100000,1.4653534235341447e+308,1.5700206300035381e+308
31472,100000,8.161670177776592e+307,1.780771468839121e+308
28436,100000,-5.378234535882156e+307,-4.337160216569947e+307
30538,100000,-2.2368740626021703e+306,1.08146609400108e+307
38493,100000,-9.484342676099622e+307,-5.88899518101551e+307
31661,100000,2.940879655394401e+307,-2.0513645981453372e+307
28592,100000,-1.1695062697172007e+308,4.4388394872211e+307
28293,100000,-1.5991131057172055e+308,-9.015465950237697e+306
30153,100000,1.7920155051544765e+308,1.7334974694748681e+308
33240,100000,1.1502707006269977e+308,3.067509433176084e+307
28707,100000,-1.5963998830714275e+308,1.753508076339409e+308
36780,100000,1.164712976915636e+308,4.108937743927055e+307
30632,100000,1.3385124840021972e+306,8.923392940672622e+307
29457,100000,-1.6794368476470346e+308,-1.675178140214636e+307
33390,100000,7.522582585176141e+307,-1.784089151701193e+308
29091,100000,-1.6751153076165471e+308,-8.327331797866749e+307
31949,100000,2.1302246805474067e+307,1.2990762678444045e+308
32864,100000,-1.6141693217932446e+308,-8.156239451771716e+307
33251,100000,-7.38783455225033e+307,9.603548308546997e+306
29113,100000,-3.4590098129724167e+307,4.876931355283568e+307
28574,100000,1.2538341802565044e+308,-4.854316327758225e+307
37674,100000,-1.1727164556578336e+308,1.7308004383821151e+308
29648,100000,-4.472934935435932e+307,-3.839157615494877e+307
28791,100000,6.939018559983569e+307,-8.753919997474054e+307
28631,100000,-9.139766078604364e+307,1.5498722900454671e+308
28740,100000,-1.3689997050679718e+308,-1.6462233722981818e+308
35555,100000,9.145767259749885e+307,9.856315655795247e+307
28852,100000,-1.6990034983069153e+308,1.0715395903987755e+308
28880,100000,5.992405657537261e+307,9.154223503486476e+307
28374,100000,-1.7969088701242155e+308,-2.5328800219026335e+307
29048,100000,6.85138447494489e+307,-8.230272846653948e+307
47783,100000,-1.6279314877267978e+308,1.6509004401358357e+308
30192,100000,1.2318091400022348e+308,-9.629832123738573e+306
44713,100000,8.891592618085977e+307,1.1196883094283353e+308
32556,100000,1.42661033534776e+308,1.1105584755030387e+307
29320,100000,9.04685756987629e+307,4.635966894902562e+307
29275,100000,6.822185977912091e+307,-1.7562494604135934e+308
32011,100000,1.0836699280887568e+308,-6.128003163935989e+307
28970,100000,-6.89158440765288e+306,-6.77727803754624e+307
40387,100000,-1.5984157569038093e+308,4.049758849677198e+307
28678,100000,1.6236632196155403e+308,1.2412387416335246e+307
31513,100000,1.0807679123777256e+308,-5.626029196240824e+307
31665,100000,-8.177851634483784e+307,1.291111458930185e+308
36128,100000,1.751413505281941e+308,2.29749105356132e+307
32948,100000,-1.36087535547387e+307,-1.6842712830929955e+308
28129,100000,-7.049020293562402e+307,4.015386784994778e+307
28149,100000,-4.607376529432968e+307,1.200535525717973e+306
33314,100000,1.649587702310417e+307,-9.310567520928888e+307
33117,100000,-1.3790729594299864e+308,-1.675837373615065e+308
28297,100000,1.3526337935948796e+308,4.906609527984779e+307
28310,100000,7.368908995455658e+307,1.4064423037539484e+308
31108,100000,-1.6166496999418688e+308,-1.0350617075892442e+308
32654,100000,1.3014888489749706e+308,9.48478343221912e+307
29917,100000,-6.244622427278366e+307,-5.901085343742467e+307
33139,100000,1.2652958104323922e+308,-2.627706257526383e+307
29026,100000,1.4629100513404171e+307,-1.5827573538275243e+308
32020,100000,-1.3079836725523467e+308,-4.611108988063553e+307
30443,100000,-1.4188357152833367e+308,-1.035042069653785e+308
34457,100000,7.084903738237202e+307,-9.222212303200142e+306
31853,100000,6.286613718673658e+307,9.482083063255993e+307
29252,100000,9.017506669208738e+307,-1.5374527338610654e+308
38270,100000,-7.668672455038816e+307,1.5183872269720695e+308
28943,100000,1.1150910447267098e+308,-4.711058533959639e+307
28658,100000,-3.038206274793031e+306,-3.5930505356247737e+307
34078,100000,1.1989321220027484e+308,7.017849192183266e+307
44736,100000,-3.383746140178031e+307,-6.165693942724325e+307
44408,100000,-1.2170149714741983e+308,1.179100238793221e+307
42784,100000,-9.742509911090545e+306,-3.895903844914678e+307
42324,100000,-5.970468190691728e+307,-3.1794763155788285e+307
32630,100000,-4.490993534332713e+307,2.8129865717511426e+307
29091,100000,3.6213116089224524e+307,-4.0889353728579075e+307
31836,100000,-1.7745424262756362e+308,-1.4672027026704956e+308
29184,100000,6.021339785526434e+307,-1.045362290732915e+308
29482,100000,1.419654776901706e+308,6.452844585593319e+307
28637,100000,-1.247073425472858e+307,1.0652520732915072e+307
28968,100000,1.547954660870229e+308,6.633969516000786e+307
28507,100000,4.311834294570293e+307,5.566218963760868e+307
29616,100000,-8.103804037019348e+306,-1.2279876467643656e+308
29273,100000,-7.284625284527338e+307,1.5434856010033076e+308
28937,100000,-1.8129948499560847e+307,2.8786603653368874e+306
28673,100000,-1.5989929546598296e+308,-9.20917719496269e+307
45814,100000,3.6228112492516045e+307,-1.2127827154577193e+307
30347,100000,-4.803670140399989e+307,-6.192391477743965e+307
28696,100000,-7.87590228211927e+307,-1.7607471826800559e+308
27938,100000,8.657862797600262e+307,-1.408490984282866e+308
29210,100000,-1.5743589216390637e+308,5.68639082148364e+307
31558,100000,-1.7551181211405342e+307,-4.670566693235721e+307
28856,100000,-1.79208744905244e+308,-9.21824346043062e+307
28262,100000,1.2804829351610096e+308,1.1422328111096927e+308
28244,100000,-9.023354062784023e+307,-1.496528677214973e+308
32443,100000,-1.508842705019121e+308,-1.195509204991851e+308
31604,100000,3.385675648927807e+307,4.074626052364733e+307
29760,100000,3.136179759055731e+306,5.637864023374405e+307
30413,100000,1.2963809496322847e+308,-3.6514588486438436e+307
31915,100000,1.1053989609347256e+308,1.4067220983339287e+308
29737,100000,-1.1959568325272877e+306,-1.030095641350373e+308
30040,100000,9.027636465387896e+307,-1.7086379744618587e+308
28603,100000,1.2561276397964206e+307,4.688702128705654e+307
32924,100000,-1.3941330609484205e+308,-7.002984365725893e+307
29437,100000,-1.6749202485248689e+308,-1.0748658565743524e+308
29050,100000,6.168411752861916e+306,5.272719084627537e+307
