runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.a.integer,param.b.integer,param.c.integer
2,4298,31657,250000,257199223,437738549,3788454774
2,4028,35527,250000,2882423460,2356582225,3061893341
2,4240,34747,250000,3266687301,838002988,589019286
2,4254,34187,250000,2780287587,1799869114,2341988134
2,4302,33981,250000,127584251,4258702836,1544520004
2,4418,36615,250000,795181332,3104764943,490890603
2,4210,35159,250000,587155971,3814515545,1549722243
2,4377,38431,250000,854910027,2528568647,1139883398
2,4500,35959,250000,5806287,3460643691,807407547
2,4145,33567,250000,474631741,4079017553,1970345473
2,4526,36000,250000,3798747344,1549393427,670953803
2,4535,34959,250000,3988648110,2628971824,821151229
2,4260,32483,250000,3010816213,1750933743,2773354949
2,4873,36871,250000,2652853874,4243783860,3964449726
2,4345,37052,250000,2216844020,1978412596,3173689503
2,4163,33502,250000,1473029653,3664267762,396568790
2,4443,35840,250000,4287327092,3951643855,3308139590
2,4359,35497,250000,487344511,2251108467,709347653
2,4245,35821,250000,1289026489,1454365812,242701498
2,4910,38384,250000,4244275729,4081366760,2038300088
2,6168,43666,250000,1842304896,2110632770,3095300282
2,4189,35457,250000,1271691010,486264932,3307246034
2,4632,36963,250000,1531795862,1357125668,2553805708
2,4357,36380,250000,4256817753,3995240750,2088609127
2,3989,36118,250000,894226076,2302551716,1550225953
2,4112,34297,250000,3201637060,1392499513,1919242746
2,4222,36891,250000,2601295715,210107092,3057731071
2,4206,33957,250000,1438170280,2255539350,3834140853
2,4901,35913,250000,2015571679,2351656204,1903549195
2,4509,36462,250000,2764486039,3272903370,685498370
2,4069,39476,250000,2062845949,1145147514,3619177035
2,4201,34289,250000,1169616414,2119001642,3463120496
2,4080,34948,250000,1827427228,2692314739,1992720072
2,4284,33255,250000,308258630,2022983642,2231312210
2,4368,31278,250000,1832556351,1105700492,1759692319
2,4336,35156,250000,1924963628,1650737095,3779618196
2,4071,34451,250000,3272093137,549891988,2860032263
2,4211,37207,250000,1488728379,1171417406,2703421798
2,4141,31621,250000,1267018839,2069465711,3423071794
2,4194,35421,250000,3644658302,2738488369,2951427308
2,4194,35384,250000,1315106953,4292250484,4032183539
2,4597,38857,250000,549170594,4260079006,747894402
2,5262,41273,250000,2372687998,2983305287,3266009745
2,4831,34371,250000,3170649365,1082397486,1747781268
2,4293,36759,250000,667945046,1393918843,438460996
2,4252,38388,250000,3158850418,3377012932,718927301
2,4344,35774,250000,1102914201,2029603353,1359824130
2,4391,31495,250000,2832999595,999471828,1027917142
2,4876,35915,250000,1113759968,1707597848,697358858
2,4161,37828,250000,1711277045,4073690529,3756823791
2,4003,35051,250000,250922022,1016964498,436948635
2,4021,40882,250000,2541707636,2291064754,2936098063
2,4870,38982,250000,2648491588,1711835759,3807024083
2,4230,39720,250000,677938322,3346951055,3323312256
2,4692,33589,250000,991740923,2976011383,4031507419
2,6004,35964,250000,1040728635,4166799420,1465500920
2,4262,33374,250000,2440198103,657032918,4020910638
2,4227,35833,250000,1546091490,3564637031,883142990
2,4145,31651,250000,2223895216,2159661134,362060007
3,3249,23830,250000,493287892,2416381855,847691279
3,3319,24073,250000,183623926,3856984085,3559931048
3,3274,23937,250000,262576998,2058685830,1198973755
3,3270,23893,250000,1340809725,3621729807,3633234912
3,3305,24023,250000,1944465099,3533292603,2802918337
3,3315,24088,250000,4127463875,4190232078,4060969085
3,3322,23904,250000,3362356321,2911918425,3134385135
3,3310,24336,250000,1529673530,3797893445,4130103523
3,3317,24217,250000,2291169920,842699161,283305912
3,3274,24252,250000,1706926040,680903784,1278568031
3,3293,24023,250000,4081809432,840905692,2743349897
3,3302,24795,250000,2812537575,222943488,2320857221
3,3280,24613,250000,1087978221,1742784935,2047147292
3,3297,24001,250000,2408091604,3770564977,2500563176
3,3435,24303,250000,1583134133,873960909,3369070726
3,3287,24219,250000,2584105830,2902019245,3821043658
3,3296,23928,250000,2013395774,3642167181,3766367134
3,3319,24140,250000,1130826307,1291953974,3534383255
3,3245,24170,250000,2767140037,3726071323,458922343
3,3301,24105,250000,2742799501,1834454208,859670624
3,3342,24259,250000,3437112058,4239416655,2839469393
3,3269,24228,250000,1167837066,789338738,3882491357
3,3297,23997,250000,878358506,3209971978,3693663681
3,3287,24805,250000,824325751,3324091686,2236186152
3,3245,23793,250000,1647778468,2247385446,3728726350
3,3275,23872,250000,1344853427,1097286084,184660298
3,3298,24002,250000,3611967340,3006891805,3671792447
3,3248,23855,250000,2172850671,3289049711,674958367
3,3278,23752,250000,2474042752,1780623926,709164561
3,3293,23792,250000,883264440,1935544556,2866054682
3,3245,23971,250000,1715398158,1239532926,3546183473
3,3286,23830,250000,810404649,842275403,2516940235
3,3330,23986,250000,447984274,3885053696,4067577015
3,3296,23895,250000,2654700240,4035119254,4006474548
3,3275,23880,250000,2199006107,1111015784,899970672
3,3287,23799,250000,3873750341,1787655638,1278313741
3,3245,24139,250000,927689702,2614311729,1487161731
3,3272,23785,250000,1225721665,1852953545,3146005804
3,3274,23894,250000,3964244171,1096891144,1688390802
3,3247,23794,250000,3879243699,454887051,3457605617
3,3277,23656,250000,1483887720,506957900,2116357205
3,3295,23768,250000,1958048600,208785781,3579765640
3,3244,23950,250000,3200576629,4218956709,1167974145
3,3277,23708,250000,25170288,203250313,3270901200
3,3283,23856,250000,1540924522,4068609863,2725516605
3,3256,23677,250000,3950524580,181023787,3395590955
3,3276,24070,250000,2524727375,3634054540,201733791
3,3282,23992,250000,727723999,3702241398,3803784032
3,3244,24078,250000,2755714409,391821774,3674150209
3,3274,24149,250000,3041453158,3621589588,830453420
3,3300,23955,250000,851525924,1676407309,251620727
3,3246,23898,250000,3258932404,2363719893,1874361601
3,3272,23889,250000,2819566314,2378874318,2168397789
3,3280,23796,250000,277011138,318112636,1888503458
3,3245,23861,250000,3517353056,331293503,3499818435
3,3291,23794,250000,1678375487,3779854265,2518627226
3,3270,23826,250000,3480618813,197825518,1971636333
3,3259,23931,250000,2503791995,1941860977,2481788413
3,3278,23716,250000,4028377493,1549864393,1644342001
3,3277,23819,250000,844176987,3087552088,1721077650
3,3247,23752,250000,1734835942,2158872418,1556583947
