runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.a.integer,param.b.integer
3,3303,23752,250000,3247885173,3237328142
3,3343,25057,250000,2158691866,3514719487
3,3366,22890,250000,166356190,2826409686
3,3296,22726,250000,421425669,1352601591
3,3267,22959,250000,2725886816,3402853867
3,3273,24768,250000,163480177,2705143367
3,3247,24037,250000,2737743774,611920216
3,3268,23956,250000,1113124312,980644349
3,3287,24956,250000,2171680936,653009766
3,3298,23499,250000,3490944417,3635679347
3,3290,23593,250000,750753571,3096755949
3,3362,24134,250000,92167149,2106848885
3,3245,24436,250000,1327579702,353475633
3,3297,23119,250000,3045240663,4129939941
3,3296,22600,250000,4181351675,2524268069
3,3291,23838,250000,4195060237,2609502538
3,3308,23020,250000,2985421759,706123236
3,3281,22551,250000,3319842531,2040119786
3,3249,22935,250000,1454120018,3126698885
3,3283,22996,250000,4045943561,1143234091
3,3278,22584,250000,945001780,764609759
3,3244,23216,250000,3182703491,249859370
3,3301,22601,250000,326586716,3585193678
3,3273,22933,250000,3103908797,1923117585
3,3248,22643,250000,3834740785,3412728615
3,3280,22745,250000,1922540914,1048235436
3,3301,22565,250000,861331346,2765742910
3,3245,22626,250000,4194444281,402794387
3,3288,23367,250000,4061752782,1759666648
3,3269,22755,250000,3155815588,3887678210
3,3290,22321,250000,1192425509,1036144108
3,3280,22589,250000,2515940657,2588833790
3,3283,22203,250000,1354320533,460897892
3,3257,22237,250000,2249835525,957490929
3,3270,22318,250000,1655439274,3310534702
3,3303,22290,250000,1438670611,752034294
3,3329,22071,250000,2578201183,1007477350
3,3393,22453,250000,2671836812,831471165
3,3280,22298,250000,2151698286,2064819122
3,3244,22154,250000,3720947584,280648458
3,3268,22349,250000,2285535651,3847457900
3,3271,22282,250000,1318972985,1092381622
3,3245,22058,250000,1044529209,1030309281
3,3269,22082,250000,315286938,1819954520
3,3275,22343,250000,1445534486,1897669282
3,3248,22248,250000,4280452389,1911213370
3,3290,22258,250000,3932762867,2164086002
3,3460,22502,250000,3155405347,3294898193
3,3287,22275,250000,3389207630,2746614896
3,3343,22499,250000,2716325504,1974427242
3,3357,24312,250000,2975412236,709448875
3,3273,23860,250000,4187433643,81913170
3,3282,23538,250000,2570985417,908418901
3,3281,23768,250000,4109855553,3793497244
3,3258,23108,250000,1720245182,581261557
3,3304,24551,250000,2863019514,4196281898
3,3296,24382,250000,144482707,3788547975
3,3370,24926,250000,2875673299,1175960693
3,3325,22564,250000,3984388567,2254435549
3,3377,22495,250000,3475503831,1160599877
3,3246,23620,250000,3967721446,376210781
3,3368,22955,250000,3727028349,1874251474
3,3424,24590,250000,3106557486,3278554811
3,3263,22639,250000,1234087237,3260504657
3,3305,22587,250000,384359545,675969083
3,3277,22780,250000,2132263220,1737815801
4,3994,32095,250000,3321026637,3681031949
4,3849,29739,250000,2510358963,1207664778
4,3808,32071,250000,4031154565,2215103876
4,3834,30776,250000,1056513688,1510930915
4,3835,28238,250000,954911937,2341581304
4,3798,32658,250000,4162060009,1190224029
4,3761,30885,250000,363821556,3786504652
4,4240,29087,250000,669768392,884808842
4,3769,29299,250000,996655449,2219737804
4,3777,28683,250000,3223026552,2083736923
4,3972,28110,250000,4109527309,3611325692
4,3717,31103,250000,3316081066,1810917263
4,3755,29159,250000,2011897642,912699234
4,3958,29284,250000,2854337047,1025803412
4,3748,29098,250000,656522741,561211081
4,3860,32433,250000,2677921561,3722535182
4,3753,29650,250000,796246737,2213436583
4,3786,30847,250000,2413396487,880025330
4,3772,28994,250000,4156519345,2569253137
4,3817,27865,250000,794511758,433681426
4,3797,28901,250000,3267966508,4016680005
4,4056,28738,250000,2252807563,4226046972
4,3822,34524,250000,440321248,4230123656
4,3774,28976,250000,2751307770,2089426690
4,4276,34310,250000,4080965157,1150007392
4,3869,28460,250000,2388872864,4188518631
4,3777,29596,250000,1206307624,1865358444
4,3879,32799,250000,1912809890,4228031827
4,3963,30512,250000,2105951414,399426018
4,3858,28973,250000,4024915378,647646204
4,3863,30044,250000,2469406451,1404946389
4,3938,29581,250000,223331521,2236492434
4,3850,28390,250000,1451021365,56599465
4,4048,27980,250000,1387717263,3705739347
4,3863,30165,250000,4228117650,1915864687
4,3931,29382,250000,1375200747,782023355
4,3820,28501,250000,3141301880,1378425078
4,4430,29547,250000,104886247,3062803649
4,3816,28184,250000,304140887,1995116964
4,4023,33353,250000,802500040,2234546861
4,3802,32205,250000,754103906,377767959
4,3983,27888,250000,912942955,2579306404
4,4417,31950,250000,1784978739,1831441880
4,3889,28921,250000,2709278891,188832166
4,4128,31791,250000,3854347024,1302296030
4,4093,28745,250000,275776939,2999296026
4,3969,27590,250000,3984065472,278803565
4,3935,30246,250000,1637053944,1955874428
4,4329,30284,250000,2113469381,3463796973
4,4064,29842,250000,1660402596,135007242
4,4058,30814,250000,2658398180,3686916488
4,4039,38348,250000,3705198153,123372046
4,4008,30332,250000,853374449,2901502470
4,4153,36573,250000,4171526542,1469075090
4,3882,30515,250000,278882263,906138183
