runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.a.vector3,param.b.vector3,param.value.float
1,2908,27949,50000,-3.3879205602808135e+38; -2.1270639587975193e+38; 1.956823756613365e+38,-1.7530052140339813e+38; -5.473923693544172e+37; 1.9786314034192113e+38,0.0026923105978432227
1,2907,27718,50000,-6.392039416108831e+37; -1.571434142312699e+38; -3.0347754137077928e+38,-2.6212024785544206e+38; 5.076673940227771e+37; 2.8746273328942235e+38,0.005776624947207904
1,2912,27586,50000,1.9092387897940457e+38; -4.378131527550324e+37; -8.62497197537477e+37,9.081476281288e+37; -1.3428117339687695e+38; 3.022234597025759e+38,0.0031071832686856687
1,2908,28090,50000,3.5162186155275044e+37; -2.1737258731557763e+38; -1.7182803597298813e+37,-3.0952891997048637e+38; 3.286679290151418e+38; 2.411087059089487e+38,0.003321844227642814
1,2936,27675,50000,-3.077899670182981e+38; 1.9015458746554767e+38; 1.4631043728509231e+38,5.475510285035418e+37; 1.870076904859027e+38; 2.1569377614464128e+36,0.000740790201259179
1,2951,27749,50000,-7.766980920778937e+37; -3.2141881328111025e+38; -8.226151349434567e+37,-3.1012858969282794e+38; 9.952311678825587e+37; 3.4815103420932555e+37,0.009313156488212229
1,2911,27982,50000,3.141951519711313e+38; 1.6176488295391955e+38; 5.892368057836149e+37,-2.3482915020120053e+38; 3.0661126492538668e+37; 2.0076887947137868e+38,0.003386097629315345
1,2904,27663,50000,-6.434008285120947e+37; 7.376622116125376e+37; 2.2920226215208826e+38,-2.812871249308929e+38; 2.454565649260451e+38; 2.4344235939312567e+38,0.009847425518396897
1,2920,28066,50000,2.658235724601536e+38; 2.039377017358052e+37; 9.270342023035284e+37,4.940070390366456e+37; 2.5376338803849748e+38; -1.0938402883056404e+38,0.005986944800121854
1,2910,28607,50000,-3.1279420537498786e+38; 2.874158200760091e+38; -8.543717600141102e+37,5.271150810591905e+37; -1.104596823385323e+36; -2.3364337968854225e+38,0.006324434610737147
1,2994,28329,50000,-2.5414092481085985e+38; -2.715361131250221e+38; 1.5786748611291546e+38,2.6492124862170635e+38; 5.0871968980078553e+36; -8.4206282197987e+37,0.005386842954144987
1,2908,27607,50000,-3.2672134503584092e+38; 9.0449233227003e+37; -2.874929743621414e+38,-3.189796912669943e+38; 1.6523009206988423e+38; 3.2448145713126165e+38,0.0013224872583308856
1,2910,27616,50000,-1.4771232701328231e+38; -2.8297273514582357e+38; -1.7941752349908456e+37,3.3220976507458906e+38; 3.242183486432807e+37; -2.849253430007767e+38,0.004660603435456267
1,2905,27436,50000,1.7463574514622884e+38; -2.973668772878007e+38; 2.8119423149490816e+38,1.6318105149847052e+38; -1.1430732009052563e+38; -7.651989292470794e+37,0.0016680842880147967
1,2905,27569,50000,3.0278193585101244e+38; 1.2434694044385158e+38; 2.7087082980761272e+38,1.0776101013167023e+38; 1.6693630921297222e+38; -2.4264031178775887e+38,0.00044741436566318255
1,2906,27916,50000,2.665295727148423e+37; -1.397690660929754e+38; -2.8712340857675326e+38,-1.267270812108401e+38; -2.0758155831555884e+38; -2.006634109414397e+38,0.00245207004649328
1,2905,27544,50000,-9.148639452449533e+37; 1.5315667337596172e+38; 2.3834078575274797e+38,-2.8036776386837856e+38; 1.4201427813007563e+38; -2.956421423047446e+38,0.008968676020178232
1,2905,27775,50000,-1.4934559847023077e+38; -3.3575100280295303e+37; 2.0678835384077923e+38,-5.524575969167852e+37; -2.3873787476796827e+38; -4.624031405103076e+37,0.0018224593831921688
1,2904,27699,50000,1.8610483930480575e+38; 1.4977800930177582e+38; 1.4923270657837684e+38,-9.862787151076029e+37; -3.206164411571898e+38; 7.297677907345563e+37,0.00739747741492366
1,2915,27661,50000,-2.5120936617397685e+38; -2.9273875593480105e+38; 1.1300672071589627e+38,-2.9107300219887235e+38; 1.940032760998886e+38; 8.260000662822101e+37,0.0010721040536543346
1,2905,27630,50000,2.700697354754973e+38; -3.1835063233313705e+38; 2.942486799177449e+38,4.785877934896855e+37; 3.2709926717398576e+38; -2.8919951602378304e+38,0.006747545215324644
1,3003,28592,50000,1.790472503646615e+38; 1.708619721270602e+37; -1.4527049729748428e+38,-1.592007097433923e+38; -2.4276406490995555e+37; 1.4625948787216794e+38,0.007454024741871992
1,2907,28115,50000,-2.298439773095382e+38; 1.2815931342379716e+38; -2.7895578364141075e+38,3.130909573098989e+38; -2.2503856741419303e+38; -2.4611773091430494e+38,0.0007108219574940831
1,2903,27978,50000,-2.4335508481842645e+36; 2.264168991236284e+37; 5.83543888350038e+37,-1.697349369373129e+38; -2.9052411963017833e+38; 5.336597075780488e+37,0.003688013200347206
1,2939,28061,50000,3.189347454473126e+38; 1.7196631637106343e+38; 2.304843741103639e+38,-4.550326142723886e+37; -2.2171122797750917e+37; 2.7658201155103777e+38,0.0038534777053196565
1,2931,27413,50000,-3.1975689292059663e+38; -2.6247405420856816e+38; 2.665616696280401e+38,-1.3627223670043862e+38; -5.332329656799879e+37; -2.4091784843457835e+38,0.0008485814602507347
1,2906,27605,50000,-2.264925119466308e+38; 7.6306871847243185e+37; -2.7817594527455995e+38,-2.086238104978617e+38; 1.6102938193446233e+38; 3.009437258568263e+37,0.007928552457187358
1,2906,35935,50000,-1.8743471633769798e+38; 9.84974353345992e+37; -2.135105122908983e+38,2.5986013838848794e+38; 3.1641891536007566e+38; 1.95678562568331e+38,0.007551754726680755
1,2905,34664,50000,2.253294780151382e+38; 2.959661132333437e+38; 5.647711491992101e+37,3.245539667455947e+38; -3.138252819495991e+38; 3.1327585175584578e+38,0.009059611763391219
1,2919,36106,50000,9.70149940166683e+37; 2.801646963834268e+38; -1.4047456942862882e+38,-2.2495547038204686e+38; -3.1282122154457992e+38; 1.9846688682859303e+38,0.0034549097944125092
1,2903,33389,50000,2.012210555110825e+38; -8.085851330422987e+37; 2.9254866919199563e+38,8.675098936589716e+37; 3.0013966522230632e+38; 1.1813082557804242e+37,0.005015212917016702
1,2972,33254,50000,-1.634036991145934e+37; -5.0352422381575013e+36; -2.8649524206891856e+38,-9.687747927955554e+37; -4.0504676792226113e+37; 1.691529230525313e+38,0.001258318769705409
1,2903,28102,50000,3.1250860876535884e+38; 6.27150815467769e+37; 2.3010527559246204e+38,3.3885436359038376e+37; -7.85375819614768e+37; -2.4797797267592306e+38,0.004741516016195803
1,2903,28293,50000,2.625142640856074e+37; -2.88661687368323e+37; -2.1122227112182392e+38,-1.8581212356940585e+38; -5.224390222310926e+37; -8.846500509547775e+37,0.0035635822276475076
1,2910,27958,50000,1.3700665261098205e+38; -2.0883559941894302e+38; -2.3678542917229195e+38,-8.6712361516807e+37; -3.535089115892622e+37; -1.897770506931853e+38,0.002983828750526878
1,2904,28328,50000,2.175206286232747e+38; -2.613645049912004e+38; 3.3022474592908928e+38,5.458907104533868e+37; -1.540608124900685e+38; 1.2415720864321422e+38,0.00973395210732397
1,2928,28117,50000,2.545683765932568e+38; 1.5058794676447844e+38; -1.5203803763909152e+38,4.1254357751297486e+37; 3.2165157421372175e+38; 1.4668429280011162e+38,0.00034374617875315884
1,2903,27666,50000,-2.2435123711754448e+38; -2.5306500382861494e+38; -1.3424438110585593e+38,3.5900625588823594e+37; 1.6728570160670833e+37; 1.3647158236322811e+38,0.0007414973937692335
1,2905,27882,50000,-1.0601991738526876e+38; -2.3853131870856468e+38; -1.7862472720779822e+38,1.12808591997683e+38; 2.9290580186029673e+38; 3.1738431115413727e+36,0.0019039199757141996
1,2905,27916,50000,3.1449224870700558e+38; -2.2239495814645307e+38; 1.4620910636671247e+38,-3.5319496524160966e+37; 1.7028352541106766e+38; -3.2986256294079687e+38,0.009021512339388627
1,2906,27593,50000,-9.953447493763391e+37; -3.066185767340488e+38; -3.0730655606780466e+38,-2.9155126141732645e+38; 2.87922951304534e+37; -2.4753512654463693e+38,0.004507352587975279
1,2907,27764,50000,3.7332862872383055e+37; -3.5372136982986044e+37; -8.484384960267299e+37,2.337503491167919e+38; 2.644993745019504e+38; -5.795516509617272e+37,0.006813118892371034
1,2912,28117,50000,-1.2860316353435867e+38; -7.513078111456824e+37; -1.0143821232664706e+38,6.740379659846746e+37; 1.0777838201549575e+38; -2.06551637838295e+38,0.002913765977368899
1,2905,28112,50000,-2.255093829883226e+38; -1.867206132603726e+38; -3.313279264698415e+38,6.273042518964206e+37; 9.647361593952763e+37; -2.0795155003154866e+38,0.007469736569217811
1,2916,27849,50000,-2.862367224761104e+38; -2.899907328224215e+38; -1.3590339094059142e+38,-2.0126352687679254e+38; -2.2653380186198143e+37; 1.0724846349978115e+38,0.0050941871474426
1,2993,28390,50000,2.0754557732092197e+38; -3.356193192586013e+37; 3.1822695019937398e+38,7.245733642230131e+37; 1.0856801678618512e+38; 9.672193348030514e+37,0.0014637634519410472
1,2903,27913,50000,-1.3768000832741368e+38; 7.213032820286403e+37; 1.5849169755087744e+38,4.834199254596835e+37; 3.1108904291719926e+38; -1.1731564764775846e+38,0.008562197317545293
1,2905,28010,50000,-2.402992957888958e+38; 1.9866585980210605e+37; 2.6254676664699725e+38,-1.5296801654303335e+38; -8.499255515928457e+37; -2.730502152843443e+38,0.0072183057524194535
1,2904,27937,50000,1.4459490037479145e+38; 5.580735426059163e+37; -8.14991027879468e+37,-2.046747898538139e+37; 7.690206169236354e+36; -1.7438420270232435e+37,0.009835757050212394
1,2905,27873,50000,-1.742471950254517e+38; 1.3875284638339884e+38; -5.326956339435632e+37,-4.7600508215678055e+37; -2.1357083217705956e+38; -3.129076448919011e+38,0.0007965278692282325
1,2906,27514,50000,2.8671777052588503e+37; 1.4606366120744468e+38; -7.919151220011054e+37,2.5236751204475496e+38; 2.1641302651722887e+38; 2.7533721922643286e+38,0.0026919401114710593
1,2903,27955,50000,2.5607158519714595e+36; 3.1402165623938165e+38; 1.0377464450093972e+38,-2.135437551602387e+38; -6.928050260608135e+37; -2.9158953432424854e+38,0.009834247263039001
1,2905,28010,50000,1.352861972163523e+38; -1.9690615540959203e+38; 1.5837384660987543e+38,1.348935196252208e+38; -8.920817286576515e+37; 3.167452187657792e+38,0.00943169731032987
1,2908,28209,50000,-1.7311131924041838e+38; 5.592540802568968e+37; 2.10437321587753e+38,1.9495174242018416e+38; 6.807269018478629e+37; -1.576277885962195e+38,0.0015957305557975433
1,2906,28055,50000,-1.1747934697566953e+38; 2.8938633729864228e+38; 2.4284256797632648e+38,-2.736190151792691e+38; -3.1407388344411106e+38; -2.624282362452735e+38,0.005278487258079807
1,2932,28078,50000,-7.300154389558169e+37; -3.2244788189717072e+38; 1.7034942295986992e+38,-6.404011615437626e+37; -1.0872802471554833e+38; 4.801500460894068e+37,0.003187146216972259
1,2907,28000,50000,1.4236666471452947e+38; 1.5890591506100802e+38; 1.4733164646743137e+38,-2.30684967141344e+38; -2.6193243274251224e+38; -3.1654546238419524e+37,0.00598257337404796
1,2905,28760,50000,2.259854719889491e+38; 1.434504552717006e+38; -6.872895797112685e+37,-2.1945441440211565e+38; 2.1953680154992568e+38; -2.4695695617647524e+38,0.002758344043814841
1,2903,27615,50000,1.4964431779887335e+38; 2.256000250768413e+38; 2.066775307547049e+38,-1.1654341518450902e+38; 9.695305153773875e+37; 1.2467060713630665e+38,0.0057974262902703915
1,2904,27693,50000,2.1377306808321757e+38; 2.96835275332089e+38; -1.475684131759396e+38,-3.6678296273148006e+37; 2.8641843258374953e+38; 1.5749900543644112e+38,0.0035994265566812755
1,2906,29923,50000,-1.5334347436841135e+38; 1.299085191340401e+38; -1.895586902713924e+38,2.6458127487192994e+38; 2.0057763663122585e+38; -2.455281212671268e+38,0.0006485939840858586
1,2905,28162,50000,8.860951726390377e+37; 2.0816575255937282e+38; -2.1845092190456538e+38,-5.620922485387598e+37; 1.8147598778506036e+38; -1.8879240055415682e+38,0.00035307908198831556
1,2909,28155,50000,1.6535664162930502e+37; -9.483077118524625e+37; 1.374979838424257e+38,-6.836687132428006e+37; -1.2419583649230437e+38; 2.9450900464500777e+38,0.00626543908537637
1,2903,28452,50000,-3.058487375951326e+38; 1.6967008393260521e+38; 2.740377049607173e+38,6.011000885728388e+37; 2.0564203261480005e+38; 1.7282515472332046e+38,0.0048444510795205955
1,2903,28177,50000,-3.0981437460324817e+38; 2.6999550185634793e+38; -1.9776617014160607e+38,-4.89871303600389e+37; -1.9881631218124474e+38; -2.0913508947915054e+38,0.009038885414011854
1,2913,27656,50000,-1.918088207928215e+38; 3.3503297507936936e+38; -9.804114196574585e+37,-1.283634051704339e+38; -2.70024870785454e+38; 2.729213459243251e+37,0.008407045913423832
1,2905,27774,50000,-2.6437198068722986e+38; -1.2025155686150144e+38; 1.5898941774134625e+38,2.4058164721298822e+38; -9.363828719500915e+37; -3.1671771581835665e+38,0.00854943431078436
1,2904,27518,50000,9.365050734679535e+37; -2.6628077853743912e+38; 2.8066885623894477e+38,1.873943746249963e+38; -2.089671511276323e+38; 2.2178889946508635e+38,0.005689549136608197
1,2916,29275,50000,2.3199109347259037e+38; 3.0517211641075477e+38; 2.542016706276228e+37,-1.8660851238249323e+38; 1.6923574627214782e+38; -1.5599448671565664e+38,0.007048579192500636
1,2904,28635,50000,1.274396631074452e+38; 1.7593734850013358e+38; 9.037842733507665e+37,2.552103757044412e+38; -1.381439177410732e+38; 2.696342924237165e+38,0.009373104829635801
2,3248,37431,50000,-2.156289389855661e+37; 2.5504913054809216e+38; -1.059128972509951e+38,-1.1402539459703487e+38; 1.5978997458960719e+38; 1.3601696229316706e+38,0.007429080641863717
2,3247,37807,50000,-3.1825905725377656e+38; 7.027411883780524e+36; -2.286009292721592e+38,4.9865155871780985e+37; -1.5994193040235775e+38; 2.2391467853323548e+38,0.004224615856164584
2,3247,37580,50000,-3.3697623274349522e+38; 1.2213303430597458e+38; -1.6917135722755982e+37,-4.2121096102095135e+37; 2.000686292798126e+38; -2.34968267248672e+37,0.0068821666601513445
2,3247,38529,50000,-1.864700646545387e+38; 2.9344348853888953e+38; 1.995681405404329e+38,-1.9320613683764587e+38; -3.1867987668823312e+38; -7.610345956132816e+37,0.006812455364612768
2,3253,40761,50000,-2.4509517295172724e+38; -3.0753414498596723e+38; 1.5896837474138247e+38,-2.840944335265439e+38; 3.1803355742380316e+38; -3.3731369147448078e+38,0.0009420187711757969
2,3261,40013,50000,-2.459685081562485e+37; 1.0216358228250726e+38; 4.772218746149276e+37,3.2035186219451255e+37; -1.2720246032713049e+38; -3.384891382406508e+38,0.0033339915326826967
2,3250,39720,50000,3.296417686298515e+38; 1.7726505531519822e+38; -2.954734332216614e+38,-7.711699185163224e+37; 1.1128180319115372e+38; -2.7022067716776767e+38,0.009277075052677339
2,3247,39506,50000,2.4076108569075173e+38; -3.924133113343626e+37; -2.069325820554708e+38,2.796853216324445e+38; 1.0499407367233526e+38; -1.386320747754139e+38,0.0014568210209371553
2,3252,39285,50000,-1.6964187110084653e+38; 1.5678206282177124e+38; -1.2008043417167543e+38,2.8814438451138188e+38; 1.5681488990171475e+38; 1.2854853032879004e+37,0.007256184706329792
2,3249,39646,50000,-1.0709001731595742e+38; 2.7713393648117234e+38; 6.872803512148988e+37,6.627063358571865e+37; 1.3637915542266427e+38; 1.0789444810445265e+38,0.0015634908743185146
2,3248,40027,50000,-2.949573675917061e+38; -1.5694985919642225e+38; 1.5369907571478737e+38,-2.1600311901913907e+38; 4.697252424952979e+37; 3.3018223399856002e+38,0.00857475919925205
2,3249,36821,50000,-8.465269296276098e+36; 3.1106671198422564e+38; -1.4287758875365026e+38,3.3087735274049637e+38; 3.0666220419710625e+38; -3.3314118910021516e+37,0.008630597084319312
2,3248,36954,50000,1.4961089999375013e+37; -3.258125105439109e+38; -1.4292707783308317e+38,-1.720571612836782e+38; 5.163743282294807e+37; 2.458891684404814e+38,0.007114428605179498
2,3249,36856,50000,2.457520593515607e+38; 2.844897579721287e+38; 2.7321610511249257e+38,5.5000312111859925e+37; -2.232509569613656e+38; 9.88529352689272e+37,0.005965530211039817
2,3247,37295,50000,-1.028936374749859e+38; -3.1191214366373465e+38; 3.0123124422476525e+38,2.0943066503430456e+38; -1.2048646772953093e+38; -3.1462645741135294e+38,0.0065837320381821616
2,3302,37277,50000,-9.119537237029733e+37; -2.9016860955464552e+38; 2.2865686815784607e+38,2.6637931048329366e+38; 6.755499182085789e+37; -2.523759698095597e+38,0.009922032567878056
2,3248,37350,50000,7.277208392513318e+37; -2.3433058829073317e+38; -3.2675763026662185e+38,2.0698555970935554e+38; -2.6597704945362444e+38; 1.45211150966984e+37,0.0019267964616399846
2,3247,37228,50000,3.2517505469247772e+38; -2.40233885017924e+37; -2.1233593766834123e+38,1.6125367496106431e+38; -5.365445761080242e+37; 3.804607098838466e+37,0.006634293820753081
2,3255,37166,50000,9.857384931278096e+37; -1.222691698392343e+38; 1.5962667076868339e+38,-1.5292363863082056e+38; 2.6908593719767217e+38; 3.2523726084273212e+38,0.0051695525381335
2,3247,37053,50000,4.623657701706129e+37; 1.9846601468498007e+38; 1.0757081437091318e+37,1.1825312090204884e+38; -7.305479029139368e+37; 1.374557254420165e+38,0.00791397825657369
2,3311,37141,50000,-1.1055639774107671e+37; 1.6211607287620678e+38; -1.5043337452088901e+38,-2.47232127627568e+38; 4.825766842804117e+37; -3.3077514967850357e+38,0.0007917107948089688
2,3254,37273,50000,-3.0456699072022982e+38; 7.471333363070828e+37; -1.1522377062726183e+38,2.5879153935610995e+38; 2.6309648079448502e+38; -2.30496036495886e+38,0.0016307995262403966
2,3247,37574,50000,-5.440487634252312e+37; 1.2272936757193635e+38; 4.588137624827494e+37,-7.921264647091754e+37; 3.005822679646772e+38; -1.592656844425576e+38,0.0065064005765478414
2,3249,43598,50000,-5.885366062980729e+37; -1.1068470933483181e+38; 5.244318196806754e+37,-1.3187346883523706e+38; 1.2963211045596153e+38; -2.115192867280598e+38,0.0006289570773842991
2,3249,49122,50000,2.440096786721494e+38; -1.7862162399912886e+38; 2.8836022991438394e+38,3.3378374090706124e+38; 7.056078914749265e+37; 3.263940072272476e+38,0.002525738641583497
2,3336,55476,50000,1.1101408552559031e+38; 2.447066431133597e+38; 6.18730573120813e+37,-1.5037789198941822e+38; -2.4628988800702074e+38; -3.5137646974955826e+37,0.0064603640140808655
2,3257,42792,50000,-2.1133850961126245e+38; 1.1497724807973425e+38; 1.0125167754082348e+37,3.3347727369795007e+38; -1.5668201983640123e+37; 7.1749860622313935e+37,0.0018270249878783325
2,3254,43379,50000,1.4209381559933635e+38; 7.293837940147352e+37; 1.9827765194699096e+38,2.3926381793140056e+38; -1.664990204619175e+38; -3.060148505297865e+38,0.005690999048785363
2,3246,43165,50000,-1.0707619485381253e+38; 9.124007480106378e+37; -1.7004512343328514e+36,-1.8675649284296147e+38; -2.6806512352232038e+38; -1.4038198022878815e+38,0.003318018236455533
2,3247,43445,50000,3.546432053463464e+37; 4.472568961966127e+37; -3.557477853733613e+37,-9.865693620372232e+37; -8.994576297341155e+37; 1.210772638976709e+38,0.004582294885005158
2,3295,42156,50000,-1.982812216510812e+38; -2.7090277460273847e+38; -3.11856346754915e+38,-2.971674809189872e+38; -2.8055379412926326e+38; 1.094171804290612e+38,0.007658661102922917
2,3247,43151,50000,2.6809700747021732e+38; -1.6902426158721054e+38; 2.6975113938544313e+38,-1.6843871856315792e+38; 1.7714956727491503e+38; 1.5738533267181745e+38,0.008391251197238237
2,3300,42706,50000,-3.2597489151519773e+38; -2.290435928617589e+38; 1.2484238900444478e+38,-1.5955406988350711e+38; 3.020285660286944e+38; 1.784823776512962e+37,0.008545630478240484
2,3350,42826,50000,-3.361846914263031e+37; 1.708980621396487e+38; -7.118104044497952e+37,3.2413870469136954e+38; 1.0969076985220486e+38; 1.5001803133702543e+38,0.008541046451251448
2,3246,43143,50000,1.7029249023611247e+38; -3.704288969905675e+36; -1.6943041683952366e+38,-2.9570409492487894e+37; 1.5305357788794636e+38; -3.1426224618210017e+38,0.00417530239191753
2,3247,43223,50000,2.120752072928863e+38; 1.4419037785645142e+38; -1.6445090274014075e+38,7.521113495081551e+37; -2.417030007927453e+38; 3.0048856323230834e+38,0.002575662593916061
2,3248,44231,50000,1.7110220459230946e+37; 3.498503198389315e+37; 7.372601128421452e+37,-7.105725436386724e+36; 2.5127595332470564e+38; -1.951797167041292e+38,0.0043495782632045924
2,3247,44384,50000,-1.3591299719683995e+37; 2.682634449234249e+38; -2.810639981428431e+38,-2.297050833685724e+38; 1.1562177235091429e+38; 2.668210410820516e+38,0.0006737726520317692
2,3247,42583,50000,2.984511343403927e+38; -6.826497249843131e+37; 2.5214083583502455e+38,4.238428762119042e+36; -3.077771688178382e+38; 2.1758656673689616e+38,0.008256926773951812
2,3309,42349,50000,-5.252642604768332e+37; -1.0963630144121426e+38; -1.6067048469652572e+38,1.5592099340445781e+38; 7.831794881848126e+37; -2.5052061610865605e+38,0.008924348395381627
2,3303,37374,50000,1.5796148494022358e+38; 1.352223786145344e+38; 1.9502449542343245e+38,-1.705885931339162e+38; -7.19507426776309e+37; 1.0618360657197503e+38,0.000873119535807012
2,3271,37112,50000,1.6321253993938019e+38; 1.9414523268470455e+38; -1.2625243226129545e+38,2.0406858412497756e+38; 1.3911157122085382e+38; 2.6577779506167817e+38,0.007328683605730718
2,3251,37208,50000,1.8590698439912213e+38; 1.78364726999089e+38; 3.2207718029684478e+38,2.89882526167186e+38; -2.7144346307795262e+38; 1.6439853862914652e+37,0.00782162155089686
2,3257,37130,50000,1.4731099897445486e+38; -3.3127663225595386e+38; 3.3948762098302898e+38,-3.301459284853695e+38; 2.3744205190080056e+38; 3.0345841505852303e+37,0.009016686682820158
2,3272,37132,50000,1.200202359799718e+38; 2.55184900997979e+38; 1.9652369001169597e+38,-3.2870881835290275e+38; 1.5799532614064728e+38; -3.276715353609528e+38,0.009714458855448258
2,3307,43945,50000,-1.6305840376759724e+38; 5.050762147838626e+37; 1.6377053945119105e+38,-1.4227444059806167e+38; 7.0895981319205e+37; 2.2062572355672653e+38,0.005246666087645554
