elapsed.ps,repeats.n,param.a.vector3,param.b.vector3
31995,100000,-1.672277471565671e+38; 2.8920182821847786e+38; -7.615002290317575e+37,1.5962201595567935e+38; -2.4711406372126513e+38; -1.854141624105726e+38
32554,100000,2.0586519996766903e+38; 1.20360219870953e+38; 2.6012165977791743e+38,-1.0836410758123481e+38; 4.479440642339844e+37; 9.360065318398958e+37
32398,100000,-1.8771785877576496e+38; 1.6513410556643495e+38; 1.89229871846898e+38,5.556591245666976e+37; -2.8500322745365474e+38; -2.477648856806271e+38
32742,100000,3.0991260231295865e+38; 1.8492299343840577e+37; -2.9085802893948324e+38,-1.0450098801246089e+38; 2.4896603025976496e+38; -1.2429312106996829e+38
33212,100000,-2.3527743201826044e+38; -2.298979082366743e+38; -2.135089505453588e+38,2.8365544105308248e+38; -2.6748624326982256e+38; 1.6764585888934157e+38
32946,100000,-3.3060743443349098e+38; 1.7553322148878082e+38; 3.2561739376352376e+38,-2.0852477149176706e+37; 5.463407264164679e+37; 2.160759531520258e+38
32801,100000,2.744603295296286e+38; -3.0947440085347176e+38; -9.816903269950168e+37,-2.1886443967156463e+38; 1.3316991031589768e+38; -2.7541200047064152e+38
32125,100000,2.1188021220695678e+38; -2.6954740258097445e+38; 1.2038933526993905e+38,-1.3724552615478786e+37; -2.89225923721087e+38; -2.12491361773134e+38
32342,100000,2.484936732225055e+38; -2.8303591485173894e+38; 2.3567297957035086e+38,9.824899609936407e+37; -3.0165388907608614e+38; -2.7397866286636106e+38
32491,100000,1.0471010092312514e+37; 2.5469051726389e+38; -2.5775060553043134e+38,3.086064151344835e+38; 2.1988715989341916e+38; 2.8381177786630743e+38
31823,100000,-2.9003393435487727e+38; -8.130947239935746e+37; -2.0297710653456665e+38,-1.103591056722596e+38; 5.044961885752221e+37; 2.890665648288311e+38
31881,100000,3.231999435040693e+37; -1.8730340801792394e+38; 5.201283994230206e+37,2.997190080471266e+38; -1.6100969025003839e+37; 9.859290463660359e+37
31862,100000,-3.386051536235837e+38; 1.947302787897219e+38; 1.2154407369590375e+38,-1.108895718130335e+38; -2.957861474129305e+38; 2.1219343345846597e+38
32634,100000,-2.7786820027364374e+38; -2.6099893991110658e+37; 3.1205057110927958e+38,1.0745497645906433e+37; -9.40023361649851e+37; -1.73666773309824e+38
32150,100000,-1.0631919448017544e+38; 7.817600744547251e+37; -2.0682893894239614e+38,2.024429895600641e+38; 5.807625108150652e+37; 2.59642751522356e+38
32416,100000,1.8269157343983602e+38; 3.331713743963078e+38; -2.348133299217097e+38,2.1783382959237428e+38; -1.5717428405868665e+38; -2.138471191606805e+38
31970,100000,4.4773099752109805e+37; -4.903977335416518e+37; -6.447397210760557e+37,-3.1660598002385014e+38; -3.3258667309225372e+38; -1.5610948797810935e+38
32181,100000,-2.3527035345730877e+38; -1.3610782748819142e+38; 1.8237457966014055e+38,1.6069943783623493e+38; -3.144351740063809e+38; -4.514306104448521e+37
33481,100000,2.0480682326973128e+38; -2.0281823442014125e+38; -1.970554339442749e+38,-1.0727753833394798e+38; -1.8101216964224406e+38; -2.9066410882126273e+38
32488,100000,-2.824830163659434e+38; 2.5717847932033154e+38; -1.2473599508956762e+37,2.312002620397344e+38; -3.0340182713572884e+38; -5.277355706749902e+37
33156,100000,-2.633263971191496e+37; -1.4530907444055043e+38; -3.3023726017581473e+38,8.019654616079069e+37; -2.7657856354140515e+38; 1.614274952113676e+38
32512,100000,8.892597355974474e+37; -2.601825475715476e+38; -9.427301506235063e+37,2.224456033232334e+38; -3.343350776473173e+38; 7.583566076612635e+37
32421,100000,3.1157898480358507e+38; 2.9689496646355254e+38; -1.92061539616483e+38,-1.5360080744025768e+38; 1.5350725482596084e+38; -1.8762944775230264e+38
33015,100000,-7.381057372045455e+37; 2.649497504778019e+37; 2.6456750311580906e+38,-1.5830441992180213e+38; -2.23952059014135e+38; -1.6233378933149478e+37
34004,100000,2.2530481460506016e+38; -1.046020958243351e+38; 2.874080519131309e+38,2.9497261996372804e+38; -8.440513601234361e+37; -1.9136134013094094e+37
34055,100000,2.848468500756106e+38; -3.3143601143061935e+38; 4.961348159221407e+37,7.807507203407993e+37; 6.547796152419113e+37; 4.395981062122018e+37
33731,100000,-1.257145326174018e+38; -2.039427926206157e+38; 5.405988269636981e+37,-1.1305084509798902e+38; 2.0252166502691665e+38; 1.5931548789933936e+38
33259,100000,1.3128698267913787e+38; 2.1914879905420782e+38; 8.868154010040634e+37,-2.598805424925492e+37; 9.10207915296339e+37; 1.4350185089763625e+38
31847,100000,-9.642849518406311e+36; -3.3244905694309294e+38; -5.233561420873457e+37,-1.8892703518910586e+38; 1.6824069125699266e+38; 4.0792798561850787e+37
32043,100000,4.928252844410889e+37; 1.32863980590641e+38; 1.8579317979883604e+38,-2.3057751093526386e+38; 3.028422760195833e+38; 2.9051426237911095e+38
32068,100000,-3.3644375864417056e+38; -8.262589712408007e+37; -1.969131934057245e+38,6.331170383707552e+37; -7.160820827364203e+37; -5.445488769400333e+37
32062,100000,-4.87760361114865e+37; -9.226595907881648e+37; 1.5901445637600196e+38,-2.314219893415215e+38; 4.884543300977069e+36; 3.068224352329751e+38
31590,100000,-6.836425996404359e+37; -1.7743737466719085e+38; -1.826265480346467e+38,2.5304190216407638e+38; 1.4444509449745888e+38; -2.292896184902512e+38
31251,100000,-2.4976185116538344e+38; 1.9701778979205053e+38; -2.4811889992845164e+37,-1.761063212545416e+38; -1.2428189475625267e+38; -1.0033767864034812e+38
32385,100000,2.3618231144031776e+38; 2.8382477889086337e+38; -1.0892843520484201e+38,-1.3885805377731418e+37; -7.547308734144907e+37; -1.1282623769403818e+38
31635,100000,-2.7894641316817386e+37; 2.9103115958786e+38; 9.31780488974879e+37,-1.3721388813110736e+38; -2.200535567818075e+38; -1.991538114770495e+38
32518,100000,2.3171010096994138e+38; 2.7193458134409544e+38; 1.4296298783928644e+38,1.4012423136754494e+38; -3.2412649468078814e+38; 7.243566466763981e+37
31790,100000,-2.2346558541979142e+38; -2.7507064751701206e+38; -3.9734102415961778e+37,-2.816987615044014e+37; 2.048214468870555e+38; -1.7289969257861388e+38
31993,100000,3.1340290076960305e+38; 7.4101322062122895e+37; -1.0467483868637859e+38,6.019500229472798e+37; -9.771919167220349e+36; -4.517845891984599e+37
32531,100000,-6.705221370449416e+36; 3.320655774247167e+38; 7.978902691643172e+37,2.3535858193908465e+38; -1.2860880204422849e+38; 2.4475712603086318e+38
33051,100000,-3.36435138620089e+38; -1.5498917894244685e+38; 1.0548726074425766e+38,-1.5140105842428404e+38; 1.7697976294171326e+38; -5.667633381765048e+37
32231,100000,1.353233850143606e+38; 1.4367214200866851e+38; -2.327650499406561e+38,-1.4901907195802158e+38; 4.062886345092807e+37; -3.0163512784720277e+38
34133,100000,-1.1636080250964254e+38; 1.5463072791752151e+38; 3.3684965022515883e+38,6.466804941450052e+37; -1.7184214745946988e+38; 1.91591616468376e+38
32104,100000,-1.4286248849970034e+38; -1.77558237546019e+38; -2.1935292122445897e+38,-3.0210316473121663e+38; 1.579904000504148e+37; 1.3065021642963123e+38
32368,100000,2.8073716739448987e+38; 3.14457890305137e+38; 2.0134453482074952e+38,2.9059153835970086e+38; -1.410932539099738e+38; 2.089231788636116e+38
32730,100000,-3.1445931514441165e+37; 1.903846914025011e+38; 4.568021023922352e+37,-2.894209593718357e+38; -1.8983556544489183e+38; -6.77033677883134e+37
33614,100000,-5.992844072651199e+37; 3.25373234116715e+38; -2.3726525013628553e+38,8.114226928518736e+37; -2.1240159182822825e+38; -2.5718470602007986e+38
32013,100000,-2.869126540585617e+38; -2.188942750960916e+38; 2.64700378251725e+37,1.5411595022057603e+38; -1.4423149030071802e+38; -2.032944451152254e+38
31759,100000,-1.5696476676748093e+38; 9.674565502598721e+36; 3.4027066397059716e+38,3.1963252118490704e+38; -3.0224487792711735e+38; 1.6875775072501856e+38
31168,100000,-3.233558442454878e+38; 9.269800229168746e+36; -2.7891065528004262e+38,-1.310193714962249e+37; -2.692110188176979e+38; -3.4507066860378296e+37
31318,100000,-2.5477921224108677e+38; 3.3108222535990286e+38; -9.651167588114888e+37,3.230059321150056e+38; 1.0972351580250996e+38; -1.2121646207478076e+38
31317,100000,-1.6541898215052304e+38; 2.1834200536499377e+38; -1.4700768568003705e+38,5.431662250773523e+37; 1.1255785070895786e+38; -1.3926608261721444e+38
31714,100000,-2.6640362909240844e+38; -2.0798112685535318e+37; -1.0726133268867466e+38,2.5904967358313563e+38; 2.225611522107454e+38; -2.850313388733654e+38
31833,100000,-2.3521098684439888e+38; 2.6716864101783898e+38; 3.1583577580156107e+38,1.9587718820557957e+38; -6.381787672174665e+37; 1.3811399104570302e+38
31964,100000,-3.259752768809802e+38; 1.7570061221523976e+38; -1.7533524488863958e+38,3.332036234275776e+38; 3.05318895138454e+37; 1.2473550070583354e+38
31868,100000,2.5197602097458528e+38; 1.915761004250292e+38; 2.663978080408522e+38,-4.7767691047438555e+37; -9.142370159641044e+37; -1.8937842021483513e+38
32797,100000,-1.5017765390060617e+37; -1.3370687696894955e+38; 2.6230909737126166e+38,-3.114974089521592e+38; -3.0652791436312047e+38; 1.9416918621044646e+38
32006,100000,7.127453221204756e+37; -4.315475107802724e+37; 1.6633226863136107e+38,3.387634578305402e+38; 8.245798412557384e+37; 1.3093372902167347e+37
33670,100000,2.899402093400988e+38; -2.0008676175399827e+38; 3.382362774401221e+38,2.4640271905164585e+38; 1.1497440093648614e+37; 1.891810318045724e+38
31621,100000,2.024713038038708e+38; 4.400237389159874e+36; -3.142285773821581e+38,-2.076096494528599e+38; -3.2260920818315817e+38; -5.918893900176045e+37
