elapsed.ps,repeats.n,param.a.vector3,param.b.vector3
38477,100000,2.398189829764693e+37; -2.2447617676070297e+37; -1.2358364238203255e+38,8.906507032480659e+37; -3.3027555336514642e+38; 2.0345968590626634e+38
31976,100000,2.132756014228688e+38; -8.53287868044891e+37; 3.1344452027410974e+38,9.879253520386548e+35; -1.4581920746569667e+38; 8.879109553588046e+37
31544,100000,-7.487755016006425e+37; -6.761475901135745e+37; -1.3946162532820325e+38,-1.0945463189839435e+38; -2.0478931955024333e+38; 9.35441210378218e+36
29283,100000,-3.3579457955998648e+38; -2.240807914678894e+38; -2.583295871949772e+38,-2.403644428885427e+38; 1.716139906338384e+38; -9.774468412577408e+37
40050,100000,-5.499257944319853e+37; 1.841534281120192e+38; 2.0010055379252875e+38,2.4547563039107254e+38; 3.346945022279036e+38; 3.2551835475742913e+38
39978,100000,-2.9147497927480712e+38; -2.011588975315509e+37; 1.8578760213619503e+38,2.7534784720906517e+38; -2.605042063054519e+38; 3.159164592269644e+38
33619,100000,-1.7866669151326817e+38; 1.6700956927646061e+38; -3.104194394465443e+38,-3.559235514673359e+36; -1.4752911600733253e+38; -1.7861646973178833e+37
38619,100000,2.1419407005936057e+38; 2.991714438350568e+38; 1.5910051463995026e+38,-1.113689465640158e+38; -5.5228149489540145e+37; -6.892391756283955e+37
40507,100000,1.2824592945400956e+38; -1.321097284835052e+38; 2.723104651000751e+37,-3.2868121399343218e+38; -3.124938837359866e+38; -1.3680624212168837e+38
36448,100000,2.3624664724358054e+38; -2.0619525561914925e+38; -1.3428324220265652e+38,-1.2004329707969115e+38; 4.97785949843697e+36; -5.630682887949115e+37
29834,100000,-7.740627478920672e+37; 7.0592683236594395e+37; 6.669544865486713e+37,4.339053916027209e+37; 2.5075398551355566e+38; 1.1008501933008064e+38
35913,100000,1.2605463820284063e+38; 1.1073543564125055e+38; 1.301557464953014e+37,-1.789172806839213e+38; 2.6761006738045285e+37; -1.5823645356722029e+38
34233,100000,-1.7019892748061083e+38; -3.7478541279361284e+37; -1.5051913868989805e+38,2.6702477788652028e+38; -3.008166819136714e+37; -2.762438226533065e+38
30667,100000,2.1598407383652124e+38; -3.0676678030102268e+38; -1.2293877330988925e+38,-3.169590714220377e+37; -3.1954638179132033e+38; -2.535575215810204e+38
34357,100000,-1.6437093934027835e+38; -7.221597574801785e+37; -2.619761413352081e+38,8.537201876055929e+37; 2.8373625631414823e+37; -2.4408433822190045e+38
38029,100000,-1.7993194878916317e+38; -1.4923163161066785e+36; -2.0644349203028834e+38,-5.114928592981218e+37; 2.0164416685782427e+38; -9.876225261558928e+37
