runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.a.vector3
8,3882,47543,50000,Vector3(1.9062264463197114e+38;1.0959998578681892e+38;-5.78895058656833e+37)
8,3871,50001,50000,Vector3(-1.107634862137324e+38;7.843120072310565e+37;2.0501151334745133e+38)
8,3904,43956,50000,Vector3(1.3113390119265431e+38;-2.498126788838502e+38;2.045548346128155e+38)
8,3789,45447,50000,Vector3(5.512711773670196e+37;1.838123793945338e+38;1.4049644147208516e+36)
8,3884,47135,50000,Vector3(-3.176521872760257e+38;8.772910856903326e+37;2.0651620446871744e+38)
8,3823,45380,50000,Vector3(-3.2723035238725416e+38;-3.9654547833417954e+36;-3.1867880172052413e+38)
8,3841,46605,50000,Vector3(3.0791640755976726e+38;4.606843077084462e+37;-7.004519001295822e+37)
8,3915,44012,50000,Vector3(-2.1361421118059937e+37;-1.0760601195747912e+38;3.2644779617751647e+38)
8,3896,50252,50000,Vector3(-1.2381710052247419e+37;-2.8146120885252103e+38;7.955615443056739e+37)
8,3828,46162,50000,Vector3(-3.3760608269132702e+38;1.1520817345427662e+38;2.952117495729551e+38)
8,3827,46874,50000,Vector3(-2.4530144505739638e+38;1.1670222645170561e+38;-3.3354935738168144e+38)
8,3976,45269,50000,Vector3(1.1359162484404638e+38;1.5109801894239588e+38;5.142411257994166e+37)
8,4081,50123,50000,Vector3(2.6145660741321058e+38;-3.929194081599977e+37;-2.658479519164972e+38)
8,5228,46886,50000,Vector3(1.2573188421881773e+38;2.676992694178897e+38;1.3734199183016402e+38)
8,3946,44647,50000,Vector3(-1.6994582329116686e+38;1.8546839757385276e+38;1.4512270951990727e+38)
8,3906,60364,50000,Vector3(6.836552507934261e+36;1.1074994770532196e+38;3.2677860227815203e+38)
9,3453,42073,50000,Vector3(1.0254273150643312e+38;-2.932866649478341e+38;1.1642402278037713e+38)
9,4255,42838,50000,Vector3(-1.2659734984841275e+37;-2.2892950430773835e+38;-8.095210141274352e+37)
9,3521,43310,50000,Vector3(1.9668686199695735e+38;-1.791550716541145e+38;1.0439375491288638e+38)
9,3447,42660,50000,Vector3(1.29510345009906e+38;1.4303770823626629e+38;-1.4638272379291973e+38)
9,3441,39692,50000,Vector3(8.249175940816632e+37;-1.5888720453814865e+38;-2.3692113877494998e+38)
9,3484,40014,50000,Vector3(-1.7225742979610464e+38;-2.1004039990241194e+37;2.5016845263070784e+38)
9,3438,43217,50000,Vector3(1.4647666177299904e+38;1.3668126191371067e+38;6.805363993156606e+37)
9,3461,39303,50000,Vector3(-2.7728728670958315e+37;-2.984439138025738e+38;-1.004081194489016e+38)
9,3528,41757,50000,Vector3(1.4838474973887218e+38;1.422224263586331e+38;-4.88771084291439e+37)
9,3476,38122,50000,Vector3(1.958655866672863e+38;-3.049406738347675e+38;2.000381448181783e+38)
9,3485,38016,50000,Vector3(-1.8786665053261735e+38;1.0188033843239226e+38;-2.610029304751961e+38)
9,4013,50249,50000,Vector3(1.9309216997808296e+38;1.6334802643553258e+38;5.041972829019413e+36)
9,3429,40195,50000,Vector3(-1.6973093116141617e+38;2.74127170669479e+38;-2.6939960466219264e+38)
9,3529,39546,50000,Vector3(3.150483720959281e+38;9.200423486529096e+37;2.9529370571956105e+37)
9,3539,40595,50000,Vector3(-8.698274631923328e+37;-2.895497526728189e+38;-1.2203529337409459e+38)
9,3532,38541,50000,Vector3(2.8666332239730402e+38;-3.0892791160911097e+38;1.9725854199404587e+38)
9,3536,38954,50000,Vector3(7.01900368411427e+37;1.7680957324272902e+37;-1.478899628918923e+37)
9,3533,37828,50000,Vector3(2.6884879019398387e+37;1.5002499073882069e+37;-1.2907894829884114e+38)
9,3465,37051,50000,Vector3(-7.021239819773073e+37;-3.2807909009952857e+38;-2.466640376169793e+38)
9,3488,37420,50000,Vector3(2.0767116093058538e+37;2.1863127309076105e+38;2.397827230987004e+38)
9,3454,36320,50000,Vector3(-7.3748458841043365e+37;-1.4676489509587654e+38;1.559114403895345e+38)
9,3421,38573,50000,Vector3(1.094138338314766e+38;-1.0714251833321647e+38;-1.0650256774540206e+38)
9,3437,48568,50000,Vector3(3.0624221634144343e+38;1.461787638819454e+38;-1.8183318130059027e+38)
9,3449,41325,50000,Vector3(2.8885591172268758e+38;2.406493701786548e+38;2.0124308220791206e+38)
9,3448,47184,50000,Vector3(-1.0882255088550615e+38;-1.250546647033566e+38;1.8613268705319156e+38)
9,3496,41705,50000,Vector3(-1.2274758117576043e+38;-3.242968263566396e+38;8.011199893635786e+37)
9,3534,41973,50000,Vector3(3.0931644144747852e+38;3.3698982195792967e+38;3.0830412610175066e+38)
9,3410,46805,50000,Vector3(2.0490550226305544e+37;-6.177501214405725e+37;2.4179550886294757e+38)
9,3493,39911,50000,Vector3(-2.8433277212179643e+38;-2.392772651689678e+37;1.2906243841742376e+38)
9,3455,47058,50000,Vector3(-2.435629890242434e+37;2.3319507758907273e+38;2.404422056469631e+38)
9,3576,46534,50000,Vector3(2.159727968167816e+38;-2.2899779518087385e+38;-7.093258092733479e+37)
9,3536,41419,50000,Vector3(2.8972726432167006e+38;-1.3357487904724899e+38;-1.786907464510581e+38)
9,3444,48525,50000,Vector3(5.947789995608248e+36;-2.368691346767262e+38;5.469046788154974e+37)
9,3486,54453,50000,Vector3(1.7873765966447135e+38;-7.741302883160474e+37;-1.5754855536310284e+38)
9,3771,39668,50000,Vector3(3.173555570355723e+38;1.699860534506157e+38;-3.3096103796252104e+38)
9,3411,42605,50000,Vector3(-1.1736460938454167e+38;-3.0193346181006288e+38;-3.2426052084344907e+38)
9,3392,36340,50000,Vector3(-7.425319674523504e+37;2.0668860495034848e+38;-3.181509672223963e+37)
9,4096,37005,50000,Vector3(2.6850835501938898e+38;3.3270625817927685e+38;1.373023701430033e+38)
9,3753,37712,50000,Vector3(-9.788767511347982e+37;-2.8436453437523575e+38;-9.49231981258101e+37)
9,3486,42273,50000,Vector3(-2.6774995515948924e+38;2.912310224520944e+38;6.205813429971462e+37)
9,3609,52230,50000,Vector3(-9.217542854355058e+37;2.4643310210123212e+38;3.1130294120887937e+38)
9,3393,41840,50000,Vector3(2.0078383774846137e+37;-2.915858632081103e+38;1.4553310379582756e+38)
9,3756,38234,50000,Vector3(-2.1917956746957656e+38;3.2018460837431844e+38;-2.117586597262021e+38)
9,3959,37724,50000,Vector3(7.039067931049623e+36;-2.9062186056205832e+38;-2.2271704281095906e+38)
9,3915,37766,50000,Vector3(-4.669952808686704e+37;3.1867058734463465e+38;1.8726560160642273e+38)
9,3406,36832,50000,Vector3(1.1260822207320853e+38;2.35267270531049e+38;2.285370599643173e+38)
9,3830,35525,50000,Vector3(-3.525008504789487e+37;-1.6853920776153921e+38;-2.55191553628329e+38)
9,3619,37595,50000,Vector3(-6.271855490942153e+37;2.4461750192315164e+38;-1.608009411550964e+38)
9,3433,39075,50000,Vector3(-1.566974648913144e+38;1.2116212549945258e+38;-2.983199172914619e+37)
9,3889,40656,50000,Vector3(2.2529410549278943e+38;-4.585481643289896e+37;-1.7309272027081183e+38)
9,3436,47174,50000,Vector3(-7.585311885019269e+37;7.685695107810382e+37;-2.583647366108203e+38)
9,3481,42297,50000,Vector3(-7.759515472864073e+37;-2.8564871513929095e+38;2.558086053757009e+38)
9,3554,37340,50000,Vector3(1.4015326563689257e+38;1.082335192870017e+38;-2.040766362415902e+38)
9,3382,47360,50000,Vector3(7.762356531389304e+37;2.966187200447508e+38;-2.927013348890823e+38)
9,3380,47778,50000,Vector3(3.7441338269545785e+37;-2.9029166293371087e+38;3.0532490380229908e+38)
9,3986,51960,50000,Vector3(-2.0294366084113023e+38;2.6949633147359246e+38;-3.0585301718355896e+38)
9,3461,40860,50000,Vector3(1.3071084055193654e+38;2.425155344038772e+38;9.533542795979951e+37)
9,3440,40577,50000,Vector3(-2.5705909705740444e+38;-1.6673775456415727e+38;-1.0154088188406075e+38)
9,3500,39413,50000,Vector3(4.523980306769223e+37;1.653532570022024e+38;-2.0378126351053223e+38)
9,3368,35833,50000,Vector3(-2.1776799289080082e+38;7.025492660771778e+36;3.1087731484334674e+38)
9,3373,36655,50000,Vector3(2.08527793570798e+38;-2.983016124167946e+38;-4.584959371242602e+37)
9,3513,40768,50000,Vector3(-1.2233618038526356e+37;1.7694635781309604e+38;1.2193576759016947e+38)
9,3352,38397,50000,Vector3(1.5808066437905464e+38;2.3331888141729342e+38;3.6101352990767333e+37)
9,3337,37922,50000,Vector3(-1.687874644550879e+38;3.0504642631844094e+38;-9.860725444139817e+37)
9,3565,37223,50000,Vector3(1.793110433839666e+38;-3.6195945078556363e+37;6.239031453360083e+37)
9,3971,40236,50000,Vector3(2.9009772253308076e+38;-2.3409156009355414e+38;-1.268798483199748e+38)
9,3314,37368,50000,Vector3(-1.6051109538065542e+38;2.6020508132861725e+38;1.755359393316677e+38)
9,3557,42191,50000,Vector3(-2.7949667494072093e+38;2.5958340519185572e+38;-1.4524258870186966e+38)
9,3348,41121,50000,Vector3(2.3707141114770343e+38;-2.301494709629884e+37;-1.2137303213571615e+38)
9,3412,42512,50000,Vector3(1.046999077446487e+38;-9.506778128266972e+37;-2.2277868105374455e+38)
9,3447,37639,50000,Vector3(2.8648122692388244e+38;1.4034939653775988e+38;-2.779824916517603e+38)
9,3352,37760,50000,Vector3(1.799516227264787e+38;2.573077593991452e+38;-3.13335968817911e+38)
9,3356,38923,50000,Vector3(1.8000719652879272e+38;-1.2166664029713861e+38;-9.246735326497594e+37)
9,3618,37311,50000,Vector3(6.31627396797415e+37;-2.920869198549589e+38;1.2441124582349996e+38)
9,3357,39296,50000,Vector3(1.7916142004832045e+38;-3.04306868817063e+38;-2.7874975492465685e+38)
9,3371,40575,50000,Vector3(-1.1346996081003887e+38;1.2843429219199867e+38;2.4147610654711166e+37)
9,3932,36126,50000,Vector3(-1.5616395638909995e+37;9.514950925216764e+37;1.3098752304254476e+38)
9,3397,37542,50000,Vector3(2.318380829745404e+38;-1.933173250070931e+38;-2.7561210672379115e+38)
9,3369,38253,50000,Vector3(1.9409140316961646e+38;-3.3893437769627017e+38;-1.9137644038489085e+38)
9,3541,40139,50000,Vector3(-2.800685780443151e+38;2.6318277230614376e+37;3.320904639413004e+38)
9,3385,39373,50000,Vector3(1.1228266911666031e+38;2.2749912793526003e+38;-2.7594926121863265e+38)
9,3385,48990,50000,Vector3(6.123937905943681e+37;1.0561270744765624e+38;1.0014182408731166e+37)
9,3852,35995,50000,Vector3(1.1590970143764773e+38;-2.2521684979460912e+38;6.101420374801707e+36)
9,4146,45130,50000,Vector3(-2.1104863341320706e+38;3.052149731422473e+38;-9.716510793309673e+36)
9,3374,46829,50000,Vector3(2.1581120685946932e+38;-1.539714177697404e+38;2.048591924513279e+38)
9,3774,41061,50000,Vector3(-9.024518204518546e+37;1.7760139851365558e+38;-3.3972806894888027e+38)
9,3454,38149,50000,Vector3(2.4773342766333184e+38;1.901941990115036e+38;-1.359555370156824e+38)
9,3349,38730,50000,Vector3(1.111489331258402e+38;2.4649332057534537e+38;2.6566758044789192e+38)
9,3484,37377,50000,Vector3(1.8924530676060636e+38;-3.3834703967896762e+38;1.0212092837511078e+38)
9,3362,37765,50000,Vector3(7.416890305092226e+37;-2.8399590158068938e+38;-1.3624624479253154e+38)
9,3338,38526,50000,Vector3(1.0535944860483905e+37;-3.010370401528103e+38;-7.005704001076916e+37)
9,3556,40697,50000,Vector3(-1.1826173078492559e+38;-1.3506801933624582e+38;-1.832619350803003e+38)
9,4041,37070,50000,Vector3(8.00633262239115e+37;5.088539149845907e+37;-1.880390510142484e+38)
9,3293,36385,50000,Vector3(1.3953923596855162e+38;-1.7896914280527783e+38;3.2015517352738114e+37)
9,3687,36440,50000,Vector3(3.1837570139140716e+38;-3.1464331209373358e+38;-2.226146369248702e+38)
9,3289,38888,50000,Vector3(-3.844085034421134e+37;3.2663668625815528e+38;-7.8570409041420315e+37)
9,3311,38263,50000,Vector3(-3.5309428843093954e+37;2.328804720631081e+37;-3.384236412694382e+37)
9,3882,48651,50000,Vector3(1.7531958686842556e+38;2.183805419432407e+38;-1.854562889753194e+38)
9,3377,44313,50000,Vector3(-1.0654154039545547e+38;2.7962743563543567e+38;1.5079114608509263e+38)
9,3337,44241,50000,Vector3(-1.1696603975342031e+38;-1.337409793053969e+37;1.9620300483345263e+38)
10,3249,34965,50000,Vector3(1.0625903685329101e+38;-2.030918846905137e+38;1.6072826928148652e+38)
10,3357,46102,50000,Vector3(1.1235882956472202e+38;-1.6326552773446973e+38;3.375665319925999e+38)
10,3311,44394,50000,Vector3(-3.141906695586089e+38;-2.7650134840804405e+38;-1.736551920539403e+38)
10,3780,39568,50000,Vector3(-4.2029069739120966e+37;2.739649113926498e+38;-5.851371730364528e+37)
10,3318,37181,50000,Vector3(1.4114738766120595e+38;2.8759209449787444e+38;-2.762273026306843e+37)
10,3944,38602,50000,Vector3(-5.132558570468952e+37;-2.830268688970557e+38;3.548675668260808e+36)
10,4044,41956,50000,Vector3(-2.9495531906833613e+38;3.082243756671891e+38;-3.3045967707952837e+38)
10,3307,37821,50000,Vector3(-8.664033868030444e+37;2.0819315409474736e+38;-1.765884138484108e+38)
10,3298,36979,50000,Vector3(3.030793368230308e+38;-1.7629988896589525e+37;-1.487347734226072e+38)
10,3785,40703,50000,Vector3(2.5939593487988917e+38;-1.6893362963989662e+38;5.359817392415228e+37)
10,3297,42257,50000,Vector3(-1.1692745246914936e+38;2.2813092499441378e+38;3.1962357664227183e+38)
10,3300,42448,50000,Vector3(1.773288434934017e+38;1.2786200372262204e+38;1.1191722066042172e+38)
10,3765,41374,50000,Vector3(-1.0461468486244596e+37;-2.7295342762571568e+38;7.278126171547883e+37)
10,3419,46591,50000,Vector3(3.13036093391921e+38;1.2990650103428453e+38;7.804929816207609e+37)
10,3315,42607,50000,Vector3(7.35248402045607e+37;2.7831759762323185e+38;2.54780530597711e+38)
10,3538,41907,50000,Vector3(-1.7775631809350947e+37;4.452971590746839e+37;1.8111672039314848e+37)
10,3397,44830,50000,Vector3(-2.8138458190903843e+38;-2.134848956075689e+38;1.8609755791975804e+38)
10,3726,49732,50000,Vector3(2.662988704468056e+38;-2.288969916051437e+38;1.862462279821528e+38)
10,3482,50462,50000,Vector3(-3.277194424124366e+38;3.382436196723986e+38;2.3944427052964425e+38)
10,3528,53785,50000,Vector3(3.1217824887773456e+38;4.859600944384449e+37;-3.314817482642756e+38)
10,3405,53366,50000,Vector3(-8.521182828950964e+37;-2.4511399502783943e+38;1.677654541175695e+38)
10,3801,52913,50000,Vector3(1.018777828487822e+38;2.9491227979515718e+38;3.1363823756823422e+38)
10,3602,54485,50000,Vector3(2.6131477252285224e+38;-1.7263944898098942e+38;6.393291347841616e+37)
10,3462,53044,50000,Vector3(2.6400091400353106e+37;-1.0529373613302442e+38;-1.3249915074789531e+38)
10,3697,52509,50000,Vector3(1.3397214046295091e+38;-1.4973951328834809e+38;-3.0043648814565096e+37)
10,3381,53325,50000,Vector3(-2.2519709472765517e+38;-7.861983220302201e+37;1.5741493484863398e+38)
10,3571,52686,50000,Vector3(-6.467512290484979e+37;-2.971102439590857e+38;-2.331338855592985e+38)
10,3595,52910,50000,Vector3(-2.324055442304314e+38;-2.989913766025956e+38;-3.517504773826496e+37)
10,3420,46745,50000,Vector3(3.2106514890485137e+38;8.075443411934873e+37;-2.574136944245051e+38)
10,3287,41809,50000,Vector3(2.869771115562821e+38;-2.6278770139067903e+38;-6.546037160446237e+37)
10,3447,40559,50000,Vector3(3.3567562322766106e+38;1.7438860398520834e+38;9.283670608506324e+37)
10,3371,37687,50000,Vector3(1.149686686204719e+38;-2.594527864740082e+38;-1.2608618749097912e+38)
10,3268,42564,50000,Vector3(-1.829546971396242e+38;1.0741860249274138e+38;2.904001941075e+38)
10,3393,39279,50000,Vector3(1.1190745468019756e+38;1.9507830465611094e+38;-3.205292267958941e+38)
10,3250,34571,50000,Vector3(-2.162683115247068e+38;8.017388056805861e+37;1.8630092964085385e+38)
10,3325,52120,50000,Vector3(1.282883906785148e+38;5.629800096071116e+37;1.0466575216687615e+38)
10,3512,51135,50000,Vector3(-8.218108866966479e+37;1.852081336938187e+38;2.5194525255921654e+38)
10,3359,51872,50000,Vector3(3.415301204773455e+37;-5.062558904324349e+37;-2.3962878468041107e+37)
10,3284,51142,50000,Vector3(9.960167056065081e+37;-2.6865868823937125e+38;1.1201440382603761e+38)
10,3606,51205,50000,Vector3(-3.0156787137695706e+38;1.2598088122031696e+38;-9.201906130671123e+37)
10,3671,51386,50000,Vector3(-5.629299120553906e+37;-2.0283375046348804e+38;-2.1923960340200337e+38)
10,3298,49910,50000,Vector3(8.156571022108519e+36;2.9560634385179414e+38;-4.950170523288835e+37)
10,3460,50638,50000,Vector3(2.2091624879188924e+38;2.0374132744602264e+38;-2.663044886742658e+37)
10,3430,55183,50000,Vector3(-9.924524777668584e+37;-5.658255302624559e+37;-2.0053482046455254e+37)
10,3331,53219,50000,Vector3(-8.616790051340658e+37;2.29638475935434e+38;1.1606833016315789e+38)
10,4234,51690,50000,Vector3(-1.972808526446099e+38;1.0732012125291085e+38;3.2723927664747977e+38)
10,3719,48036,50000,Vector3(-1.5802910649384216e+38;-2.155822793022729e+38;-3.1716581509373013e+38)
10,3345,48619,50000,Vector3(-1.7588063888288177e+38;-3.31116401220085e+38;1.7378822437853065e+38)
10,3450,49610,50000,Vector3(3.0824118978475053e+38;-1.044843462953811e+38;-3.0878117851683335e+37)
10,4315,52927,50000,Vector3(8.896498677461737e+37;-1.8037232046647766e+38;1.9228275985803003e+38)
10,3385,51430,50000,Vector3(-1.5256458927481192e+38;-2.7093147421232764e+38;-3.984082591999499e+36)
10,3637,48101,50000,Vector3(3.355202650406995e+37;-1.3220383886406614e+37;-1.706131956967654e+38)
10,3346,53602,50000,Vector3(-2.4796616831353374e+38;8.606271593720204e+37;-2.5088004068924236e+38)
10,3373,52173,50000,Vector3(3.3872058081663808e+38;8.572881676910192e+37;2.7597856930050993e+38)
10,3561,51096,50000,Vector3(-2.184938192008771e+38;-3.0086516701382894e+38;-1.6183379244054796e+38)
10,3401,52845,50000,Vector3(3.3209985469694687e+38;1.411698808534564e+38;2.3624794531779518e+38)
10,3359,52668,50000,Vector3(1.1674911938270926e+38;3.1932224088279038e+38;1.8948800607392366e+38)
10,3513,36284,50000,Vector3(-2.800429410785761e+38;2.2715144686983423e+38;-2.641511255290557e+38)
10,3633,36069,50000,Vector3(-1.5061526717021456e+38;1.1399812489732277e+38;6.611349054671196e+37)
10,3314,37912,50000,Vector3(1.3481874852221694e+38;-2.744349359528048e+38;3.3282022503883977e+38)
10,3385,35431,50000,Vector3(-1.931351078392139e+38;-3.3704238382241753e+37;-2.92967399538263e+38)
10,3393,49773,50000,Vector3(9.851919836010392e+37;8.881544456860964e+37;7.020124287244872e+37)
10,3342,43670,50000,Vector3(-1.0905477433426316e+38;-1.5716270026750177e+37;-1.75566423793302e+38)
10,4004,42880,50000,Vector3(5.707766692708033e+37;-1.1026564432880596e+38;-3.3108895911989127e+38)
10,3750,42532,50000,Vector3(-9.811617674007456e+37;1.87344905827973e+38;1.8901869139810476e+38)
10,3272,36109,50000,Vector3(4.0317077179898337e+37;1.5077234429139004e+38;1.612180894734147e+38)
10,3436,44349,50000,Vector3(8.854621586353077e+37;3.3956483611639008e+38;-1.8391533290568195e+38)
10,3413,37787,50000,Vector3(3.3100056837883856e+38;-5.500496185426156e+37;2.6367856566770022e+38)
10,3780,42226,50000,Vector3(-8.919646991542384e+37;-2.6286951048981536e+37;-1.3706096890390063e+38)
10,3508,40173,50000,Vector3(-3.8441560228547467e+37;3.194661445789283e+38;-2.692360067463296e+38)
10,3373,47928,50000,Vector3(1.591702151405532e+38;-1.397935266789574e+38;1.4007093933631135e+38)
10,3364,37409,50000,Vector3(-1.1602704531840965e+38;2.7548000739004257e+38;2.31491355182366e+38)
10,3939,42589,50000,Vector3(2.710866752106148e+38;-1.3106150313157408e+38;-5.784151768456106e+37)
10,3937,40743,50000,Vector3(1.2376070781787243e+38;2.8143857368340335e+38;2.424898974381382e+38)
10,3311,46355,50000,Vector3(5.687154186888082e+37;3.136491292221914e+38;1.864578552777826e+36)
10,3606,36563,50000,Vector3(-2.9486930136920704e+38;6.519472781528094e+37;6.639842797802886e+37)
10,3617,36279,50000,Vector3(2.133039562314947e+38;-5.142865076909048e+37;-2.0806968492628513e+37)
10,3359,42563,50000,Vector3(1.0601155089130725e+38;1.6261041604547658e+38;2.9394637060260247e+38)
10,3342,39427,50000,Vector3(-2.3384013934410727e+38;-2.781557237121851e+38;1.419546478458409e+38)
10,3476,39219,50000,Vector3(-2.1466331881734825e+37;2.1487032616036552e+38;-2.7844641120662464e+38)
10,3662,41855,50000,Vector3(-2.613394967801591e+38;7.819926629868549e+37;6.225833689430987e+37)
10,4201,37798,50000,Vector3(3.034236915732816e+38;-6.358192638022497e+37;-1.1790146448434073e+38)
10,3485,49310,50000,Vector3(1.6787168323786863e+38;-5.132944443311662e+37;3.926912056989446e+37)
10,3407,39038,50000,Vector3(2.9676160962040853e+38;-1.665573222483232e+37;-1.0151820615012386e+38)
10,3629,46465,50000,Vector3(-1.6680973683584063e+38;1.882978951256102e+38;-7.082915585016337e+37)
10,3445,37323,50000,Vector3(1.811330122386626e+38;8.245395806726751e+37;3.0889044999857302e+38)
10,3317,35532,50000,Vector3(1.3271826161884356e+38;-1.2741920829735991e+38;2.510492162677464e+38)
10,3491,36392,50000,Vector3(2.23355533065282e+38;-1.0235063680507694e+38;-2.4803281631149134e+38)
10,3294,37773,50000,Vector3(1.9886302257056195e+38;-2.9513974701886213e+38;-3.363068929441651e+38)
10,3450,37544,50000,Vector3(-3.1096229813958604e+38;7.108977467236549e+37;1.170537028630285e+37)
10,3511,35973,50000,Vector3(2.201067778246075e+38;1.653293744648941e+38;2.1797755074682575e+38)
10,3330,36911,50000,Vector3(-3.224644931906361e+38;3.0708987908600885e+38;-3.014325877049007e+38)
10,3386,35871,50000,Vector3(1.1352485515163116e+38;-2.859617437079089e+37;-5.053967782676483e+37)
10,3448,35706,50000,Vector3(9.802871898986361e+37;2.890597702216139e+38;-2.0659185785653906e+38)
10,3317,35520,50000,Vector3(-1.182273825242618e+38;-9.406536375282845e+37;-1.6169358014295791e+38)
10,3346,42469,50000,Vector3(-2.4081335346030034e+38;1.4989774650687098e+38;-3.123723515376415e+38)
10,3473,41299,50000,Vector3(-1.771366879448167e+38;-1.6851323613604173e+38;2.6664430016476537e+38)
10,3357,42993,50000,Vector3(-2.0115317028613907e+38;-1.2055002266002398e+38;2.641349553779992e+37)
10,3368,42678,50000,Vector3(-1.81078594533696e+38;-8.665576345280801e+37;-2.399577400111703e+38)
10,3534,42376,50000,Vector3(1.702998730332082e+38;6.202915073639101e+37;1.7888606605554127e+38)
11,4160,52558,50000,Vector3(2.637862652626956e+38;1.420613434615609e+38;-1.0764281438970495e+38)
11,3931,53343,50000,Vector3(-4.4619859175475915e+36;-1.796599616763782e+38;1.9988994125120444e+38)
11,3952,49817,50000,Vector3(1.9567614896158818e+38;-8.961748203277164e+37;-1.1616695337985564e+38)
11,4117,51264,50000,Vector3(3.2565444972586963e+38;-2.7741608508116874e+38;6.131352647834536e+37)
11,4039,50729,50000,Vector3(-7.77010897540006e+37;1.1190554559839361e+37;1.622522489742857e+38)
11,4243,50389,50000,Vector3(1.4253944042073818e+38;2.888160618584188e+37;2.2079256665812617e+38)
11,4058,52799,50000,Vector3(3.2773901493770414e+38;1.4750871190327125e+38;1.2904073623914786e+38)
11,3939,49491,50000,Vector3(-1.92440273051012e+38;1.6304269504135921e+38;3.3570111821653285e+38)
11,4142,51454,50000,Vector3(-2.5201474009451865e+38;1.061001140328416e+38;-1.9043813555180672e+38)
11,4042,53355,50000,Vector3(1.3443503575613025e+38;2.2815623744159913e+38;-3.2847377564921083e+37)
11,3886,49805,50000,Vector3(-2.533446171274109e+38;2.8321804074877493e+37;-4.830554505591059e+37)
11,4201,55297,50000,Vector3(-1.5034395951815131e+38;9.2768709306867e+37;2.9181949628433475e+38)
11,4643,50183,50000,Vector3(3.3149943452544997e+38;-1.202185878046907e+38;-1.8977443426234643e+38)
11,3885,50067,50000,Vector3(-2.580337074036791e+38;8.774445221189842e+37;-2.818364537125982e+38)
11,3952,53076,50000,Vector3(-8.70017407958271e+37;-2.731291138577025e+38;-2.82280800742195e+38)
11,4093,50481,50000,Vector3(-1.912745618414517e+38;1.0206249475304266e+38;3.146811387876444e+38)
11,3892,50870,50000,Vector3(2.1862739915052675e+38;4.256929425421543e+37;-2.638444757782581e+38)
11,3907,51798,50000,Vector3(1.521390034740985e+38;-3.3317220597510154e+38;-3.6197065681686965e+37)
11,4025,52795,50000,Vector3(-1.8561337623769966e+38;3.9984197202880805e+37;4.72852790056181e+37)
11,3893,51347,50000,Vector3(-3.322809968971171e+38;-2.2211948245921627e+38;-3.363757720071791e+38)
11,3884,47657,50000,Vector3(-1.4502203777983955e+38;2.8222680896783007e+38;2.0116580622732214e+38)
11,4092,48623,50000,Vector3(-1.5358500744317644e+38;2.7910682674572914e+38;-1.7747353820351416e+38)
11,3932,53243,50000,Vector3(1.254423629629304e+38;-4.8078620386662535e+37;5.2459384444214353e+36)
11,3887,53341,50000,Vector3(1.8620760520366505e+36;1.0627110488700518e+38;5.689094199366672e+37)
11,4166,48879,50000,Vector3(3.321437509019316e+37;2.297456887525989e+38;3.2608662730970424e+38)
11,3884,52793,50000,Vector3(1.789335268940138e+38;-9.03725860011108e+37;-9.346323985892484e+37)
11,4026,49059,50000,Vector3(-7.676834737175027e+37;-1.9704612431826683e+38;-6.8632408630811065e+37)
11,4119,51249,50000,Vector3(2.455986330641139e+37;1.107757773539522e+37;-1.1396763029448367e+38)
11,3891,52117,50000,Vector3(7.708601047096266e+37;-2.2609298904225806e+38;8.557529921081188e+37)
11,3956,49636,50000,Vector3(1.285844530114993e+38;-3.1916827711148906e+38;-2.0211297447340307e+38)
11,4048,51537,50000,Vector3(-5.624342606707014e+37;1.55683232857879e+38;2.9873748139917707e+38)
11,3884,51466,50000,Vector3(2.6005361229369718e+38;2.2423877115629223e+38;-1.6118823376647813e+38)
11,3975,50940,50000,Vector3(1.5188927630585354e+38;-2.8305155258954336e+38;2.865571237006193e+38)
11,4101,52796,50000,Vector3(1.5864231472459416e+38;-2.1717225795592237e+38;-1.0562870012762872e+38)
11,3886,50123,50000,Vector3(1.651349371452287e+38;-2.0579376532104497e+38;-1.5460045642118806e+38)
11,3950,50362,50000,Vector3(-1.520290322492275e+38;4.7867288453622587e+36;1.745744719868162e+38)
11,4119,53223,50000,Vector3(3.0356690566749297e+38;-8.077857525737948e+37;-7.893211032248464e+37)
11,3887,46641,50000,Vector3(3.2737733900965183e+38;-3.3006311540695778e+38;-1.0892353700292273e+38)
11,4075,58248,50000,Vector3(1.3609227088002542e+38;-1.3126022003966585e+38;-2.6040658706802953e+38)
11,4055,49073,50000,Vector3(-2.6101315280963633e+38;-2.0486115984505946e+38;-5.696702131209001e+37)
11,3884,49364,50000,Vector3(-1.666978920233825e+37;-9.320327007383003e+37;-2.3063173595733923e+37)
11,3997,54733,50000,Vector3(1.365309388349332e+38;8.469958589376462e+37;-7.090165025268922e+37)
11,4249,52724,50000,Vector3(1.6193646199796164e+38;-3.301965330973306e+38;1.1903188430119065e+38)
11,3889,50730,50000,Vector3(-1.3902363683401719e+38;-2.0828044451507907e+37;-2.747996745247073e+37)
11,3975,53401,50000,Vector3(2.9654554111090083e+38;1.6887913080529161e+38;1.874399086345565e+38)
11,4087,51331,50000,Vector3(9.52309634091359e+37;-1.3328626035858903e+38;-1.5885256218254561e+38)
11,3885,48475,50000,Vector3(5.154248008856327e+36;-2.0889062559619773e+38;2.8094094476377776e+38)
