elapsed.ps,repeats.n,param.a.vector3
38555,100000,-3.19086964931388e+38; 2.876417864014034e+38; 2.5494119263478393e+37
38835,100000,-1.3752147087274674e+38; -1.4624882946592122e+38; 1.431994401704458e+38
38500,100000,-2.826380956697729e+38; 1.0865540354796245e+38; -3.2470922859111066e+38
32838,100000,-2.9351147517588097e+38; -2.847664911687609e+38; -2.3700918471503943e+37
36848,100000,1.9347577119091682e+38; -1.0757664302837303e+38; 1.0922930446890258e+38
33934,100000,3.6755166605545846e+37; -3.052822498949026e+38; -2.52529933580861e+38
38645,100000,-2.9103566228279203e+38; -1.626727337489838e+38; -1.937772894920847e+38
35728,100000,-2.2449228099392827e+38; -2.1207731159288266e+36; 2.522354735582352e+38
35516,100000,2.879822874938295e+38; -1.4776401673415722e+38; -1.0218275930078751e+38
38300,100000,-1.9357829877146328e+38; 3.5361711824449767e+37; 2.3350337021504824e+38
38122,100000,-2.6174586499777305e+37; 2.660324204318424e+38; 3.2260969496098865e+38
38355,100000,2.290370568552641e+37; 3.5064052251708976e+37; -2.7089883981527537e+38
38789,100000,3.368383123581904e+38; 1.4445659462370415e+37; -1.1343449701684689e+38
38313,100000,1.5024495093567109e+38; -9.85313576646613e+37; 2.3596950839875625e+38
38765,100000,-2.512219311267263e+37; -2.6913739367083663e+38; -2.4506801480526795e+38
38915,100000,3.0542808041995285e+38; 1.5687911415172471e+38; 1.6278415516614146e+38
38371,100000,9.92144996437267e+37; -9.44094649729592e+37; 1.313649381204495e+38
37770,100000,-1.9806661347506496e+38; 1.1306564111579488e+38; 2.234594398496815e+38
38362,100000,1.0199047064888949e+37; -2.816009343722806e+38; -1.8783492884399724e+38
38179,100000,2.7730881141677503e+38; 2.003030533700116e+38; 2.092293012717595e+38
37567,100000,2.4060945439655483e+38; -1.8517268004183152e+38; -1.8806833881371606e+38
32279,100000,3.403648960456157e+37; 1.0813673162837307e+38; 3.2676594605455935e+38
32119,100000,-5.2569145872911015e+37; 2.8586072716687792e+38; 6.029745888684083e+37
38716,100000,-2.4908310032799723e+38; 1.937716763352269e+37; 2.1705399122552347e+38
38461,100000,1.4399167108956444e+38; -2.9920553856560054e+38; 5.048220128089988e+36
33348,100000,2.4019471968497936e+38; -1.6267094889693868e+38; -1.8854992434734516e+38
38315,100000,2.926002473596177e+38; -1.264515446763745e+38; 3.1913324939010355e+38
37386,100000,-9.530933463984441e+37; -1.5488974442936494e+38; -1.1475640306276489e+38
38504,100000,9.897544102293326e+37; 1.3102726642416311e+38; -3.3617254226295053e+38
38919,100000,2.264958179793962e+38; -5.934670065426005e+37; -2.3138598806447502e+38
38658,100000,-2.233786955770494e+37; 2.6803157641683594e+38; -1.7856059422863147e+38
38348,100000,2.712744649705326e+37; 3.0300469755568935e+38; -2.163015949588664e+38
38224,100000,2.0740457400935738e+38; 1.9685074386655485e+38; 2.920435966280455e+38
38412,100000,2.086810271753536e+38; 1.8964184815076736e+37; 3.3896202262055995e+38
38346,100000,-4.487812206903751e+37; 8.440832035065138e+37; -3.0576515378515594e+38
38437,100000,-7.376298104631958e+37; 1.914432709245349e+38; 3.336002053825578e+38
38647,100000,2.7969440815194693e+38; 2.064287467185065e+38; -1.830190735077062e+38
38878,100000,-3.1993687902341944e+38; -3.2340719930660424e+38; -5.777025543841863e+37
38697,100000,-1.20865657518276e+38; 2.9989793946465e+38; 2.6438582343178435e+37
38702,100000,1.353073314871593e+38; -1.5716694689701253e+37; 1.375923883179259e+38
38474,100000,1.5811617634296943e+37; 2.801536424701928e+38; -2.7749624623452477e+37
38743,100000,-2.0997595761649873e+38; 7.546517213110124e+37; -3.815913274541902e+37
38508,100000,3.3192822494688077e+38; -9.278142637768848e+37; -2.8636302104071236e+38
38415,100000,1.516480474672325e+38; 2.9319210835426187e+38; 1.2857406841778224e+38
38681,100000,-2.1538144288237754e+38; -9.13824066104574e+37; -2.5023359973035477e+38
38398,100000,2.1673466496872358e+38; 2.887587792630957e+38; 1.3711097518477843e+38
38726,100000,2.9526809410683404e+38; 3.315130034574748e+38; 3.1574622896316095e+38
38430,100000,1.7585814569063132e+38; 2.0573133606428493e+38; -3.8229052549575806e+36
38476,100000,2.7802818792059734e+38; -7.297596777707148e+37; 4.825054423166789e+37
38264,100000,-2.2367514327581635e+38; -1.5047306719648336e+38; -2.954211451697032e+38
38276,100000,2.9780911494679873e+38; -1.6343342552116876e+38; -2.5731558840925222e+38
38369,100000,-2.5075887357427014e+38; 2.368251826951151e+38; 6.720473996001483e+37
38529,100000,-1.3276692926068752e+38; 2.004968315113649e+38; 1.9396421217899196e+38
38151,100000,-1.4883282873183605e+38; -2.5838775714572046e+38; 2.1614621141889283e+38
38373,100000,3.2940706058591806e+38; 3.2780195125470427e+38; 5.3774352004572e+37
38737,100000,2.7070114716886857e+38; -1.984900290579508e+38; 3.683193552589567e+37
38587,100000,-2.322622692889912e+38; 9.9744945502091e+37; -1.965833000135211e+38
38932,100000,-2.167898534052551e+37; 2.7941507880688544e+38; 3.128728199946116e+38
38831,100000,-2.2284579554712304e+38; -3.2725789589949592e+38; 1.701426843587799e+38
38830,100000,-2.5837001003731726e+38; 4.0627334664304196e+37; 1.7726189632990245e+37
38773,100000,1.8723110122768692e+38; 3.045640294884277e+38; -4.318792802953641e+37
38522,100000,5.832077581168815e+37; -3.2643992660259025e+38; 9.750567621100464e+37
38859,100000,-2.473083083580393e+38; -1.6316171222091344e+38; -3.9977090753615925e+37
38781,100000,-1.9649896321908792e+37; 2.8083243387239822e+38; 3.1023320636156357e+38
38821,100000,-1.940905513084131e+38; 2.3208698870519643e+38; -1.5455950623619829e+38
38465,100000,-1.7135058298031577e+38; -2.5695078899012094e+38; -3.130188736261675e+38
38365,100000,3.566160372989756e+36; 7.089425731438869e+37; 2.613750011381703e+37
37262,100000,1.2137184561475434e+38; -1.4419616848439326e+37; 2.9526330745816758e+38
38422,100000,3.3984187354916636e+38; 6.030965368561503e+37; -3.1607792748981907e+37
38351,100000,-2.164504678453572e+38; -3.9335128404298946e+36; -1.8416352875200183e+38
38340,100000,-3.011931741419392e+38; 9.577171273157886e+36; 6.661935919523903e+37
38139,100000,-2.819503800073419e+38; 1.0850876172652805e+38; -6.359936925248411e+37
38348,100000,1.6675484249424835e+38; -2.991003337069864e+38; 2.2667886672606915e+38
38183,100000,9.828464243424249e+37; 1.5268587808424176e+38; -2.7361919772095554e+38
38568,100000,-1.86557299298244e+38; 3.177127708335118e+38; 7.347612692729513e+37
38616,100000,-3.362280349356261e+38; -2.2868175467442975e+38; 8.803384163212332e+37
38261,100000,2.5972254252173677e+38; -1.8639966441080443e+38; -1.2193045359885331e+38
38536,100000,1.877607560720767e+38; -1.3397615384475123e+37; 2.0472605871468954e+38
39037,100000,2.7421616988281982e+38; -2.576387024060456e+37; -1.1846080263518543e+38
38691,100000,-1.6788862919109248e+38; 2.5153542112016275e+37; -7.4492787779280575e+37
38607,100000,9.704314600119817e+37; 7.493583673466274e+37; 2.797430859349957e+38
38592,100000,-1.1807808370716933e+38; -4.088368910988715e+37; 5.098863403394406e+36
38788,100000,-1.223536663576431e+38; 1.5492738858158932e+38; -9.418259608033755e+37
38630,100000,-1.1214799391689207e+38; 1.5893284756566047e+37; 3.1861290417172187e+38
38836,100000,2.4019009529558973e+38; 2.2568679322512573e+38; -1.4307264468680858e+38
38633,100000,4.686656894176032e+37; 2.1133084286043227e+38; -3.4912644064017716e+37
38681,100000,-8.09175706103933e+37; -2.519001241978484e+38; -1.9637016991810473e+37
40388,100000,7.614653939932632e+37; 4.0207133843340543e+37; 1.1088331468967077e+38
38574,100000,2.5186189185574553e+38; -1.9621196965849745e+38; -1.123536575502731e+38
38672,100000,2.6412930165632217e+37; 1.969048979001966e+38; -7.277701762126927e+37
38706,100000,-2.7853031953515495e+37; -1.4316915599760635e+37; -1.214038613983137e+38
38715,100000,-3.2620158800733774e+38; -1.3218283642892156e+38; 4.1270028448017508e+37
38809,100000,-6.876060740366275e+36; -1.4902932471607623e+38; 2.0766733262577269e+37
38498,100000,-4.00375019106204e+37; 1.2615409046303094e+37; -1.6192100680184366e+38
38619,100000,2.4211083948505554e+38; -2.0813419313002954e+38; 1.1043868370633952e+38
38746,100000,-4.595466673537774e+37; 1.8337427934709493e+38; 6.466496141763836e+37
38610,100000,2.0691503270056124e+37; -2.4820237725577787e+38; 1.024359344786651e+38
38823,100000,8.612536830046772e+37; 1.196864078003053e+38; -2.9163216794923542e+38
39048,100000,-6.420233486638627e+37; 5.853080523373636e+37; 3.333918644711091e+38
38521,100000,1.2005402647437148e+38; -2.295641003394174e+38; -1.3828734480058543e+38
38402,100000,7.325623518357714e+37; -2.980373529020686e+38; -3.347737658846347e+38
38243,100000,3.337273355259535e+38; 1.1996394215211686e+38; 9.9651605853095e+37
38456,100000,1.0069266137323123e+38; -8.350721852738274e+37; -1.3755578870979612e+38
38924,100000,-9.363540709284544e+37; 2.0306148135851784e+38; 1.9774037091659022e+38
38700,100000,-2.7811663950887887e+38; 5.459141366364791e+37; -2.5534937105745502e+38
38471,100000,2.8961508231415226e+38; 8.886650553478684e+37; 2.4817064542595295e+37
38697,100000,-2.7413706848536558e+38; -6.747040910220826e+37; -6.358938523635671e+37
38955,100000,2.2094085135473847e+38; -1.699110795235158e+38; -2.7774510632975918e+38
38596,100000,3.6091379115844737e+37; -4.88821080431112e+37; -3.1196883299857686e+38
38370,100000,-1.1367695294124894e+38; 2.5927977752008906e+38; -1.2906664701741652e+38
38489,100000,1.538058828837602e+38; -2.007100807659377e+38; -1.1813190308105262e+38
38483,100000,-5.730530148066452e+37; -1.9764070315579788e+38; 3.2944407598344472e+38
38456,100000,2.127411599298126e+38; 2.147253069316994e+38; -2.919447198812277e+38
38367,100000,-3.1565578969873826e+38; 1.770955755005501e+38; 3.3062183494430957e+38
38578,100000,-2.9301490094155477e+38; 1.1057814555477423e+38; -3.388618477995275e+38
38624,100000,3.2597992662338183e+37; -3.586451275852429e+37; 5.691774519795794e+37
38632,100000,-5.431601403544712e+37; -1.9651239270954674e+38; -2.831406937797514e+38
36519,100000,3.3341052428794445e+38; 2.8513331882885256e+38; -7.407285062964177e+37
38364,100000,2.4188432553460196e+38; 2.790099782398717e+38; -3.302338527310013e+38
38737,100000,-2.6534129732459798e+38; -3.2293897988090394e+38; -1.803393209860525e+38
38414,100000,-9.114660331640535e+37; 3.208758734584301e+38; -1.4678725645246456e+38
38739,100000,-3.275076332089457e+38; -7.271228631101921e+37; -3.0121025193082547e+38
38693,100000,2.0754117603803797e+38; 3.3083789331261247e+37; 1.3459834211235525e+37
38805,100000,2.8697291309749416e+38; 1.2578044030740887e+38; 2.2725969408988892e+38
38560,100000,-1.892882851865565e+38; 2.992787377818601e+38; 2.8307487736058756e+38
38661,100000,-2.492105752723562e+38; 9.724860681048316e+37; 3.96625764984945e+37
39493,100000,-1.4942770166430635e+38; 1.6292614217457183e+38; -2.33436600522633e+38
38168,100000,1.2433917228097338e+38; -1.2839730721808641e+38; -1.3344289126675323e+38
38417,100000,-1.884461595398129e+38; -2.779934441529463e+37; -9.695798016327244e+37
38428,100000,-2.521282810234799e+38; -2.84226046082462e+38; -1.585026094872442e+38
38374,100000,-2.4870992427369965e+38; 1.8571705991559353e+38; 8.084346375630396e+37
38324,100000,-1.2247405259984558e+38; 1.6874770079105995e+38; 1.2647726277175192e+38
38630,100000,-2.714816751376459e+38; 1.4461219112897856e+38; 1.9560142856460833e+37
38582,100000,1.2311364824549194e+38; 1.5084683144065945e+38; 1.9434907090122125e+38
38341,100000,3.114785463112278e+38; 2.024447541296996e+38; -3.2082514715201136e+38
38303,100000,-1.7000258361444268e+38; 2.856979608298086e+38; 6.606441218607352e+37
38523,100000,-2.666634264770216e+38; 2.157162040528858e+38; 1.8697970076064966e+38
39607,100000,-1.954862650428788e+38; -3.3972013852672524e+38; -3.0388497441489743e+38
38618,100000,-8.619667111142936e+37; -4.287471691923202e+37; -2.503380744222232e+37
38560,100000,-2.86409812559668e+38; -1.7713784404216412e+37; 3.31235276422772e+38
39275,100000,-1.974558695570798e+38; 5.181952322576725e+37; -9.754046561407731e+36
38639,100000,-2.2298414186302954e+38; 2.6773374951421592e+38; -2.3500015119656892e+38
38500,100000,-4.777686376718181e+37; 1.3432881677703593e+38; -2.75588011221182e+38
38431,100000,2.7040037931685602e+38; -2.9198220177417524e+38; 3.1986477505727845e+38
38916,100000,5.03651375509206e+37; 1.0583990085883155e+38; -9.530293553961446e+37
38472,100000,-5.779097899043116e+37; 3.303137857072493e+38; -3.1306461045982374e+38
38635,100000,9.912999298411309e+37; 1.9560647888459964e+38; -2.127851930410621e+38
37582,100000,-4.48897083955236e+37; -1.8488507800895294e+37; -2.604507824385559e+38
38673,100000,2.890242760048075e+38; 1.9238293467906246e+38; -2.6028769158293292e+38
38527,100000,-1.0697342388435083e+38; 1.5995796364714943e+38; -6.603456662034175e+37
38563,100000,2.4936484327980156e+38; 3.396561525950281e+37; -2.4714020774724423e+38
38604,100000,2.821286421053484e+38; 1.414797656485858e+38; 2.0817161671104948e+37
38576,100000,-2.1859898349467203e+38; -2.7665356789211945e+38; 1.8418851668063353e+38
38521,100000,-1.6516177077313433e+38; -2.3695598395464905e+38; 2.144376009514716e+38
38763,100000,2.8096575015072303e+38; -9.748344669007904e+37; -3.1302226078857132e+38
38620,100000,-1.0053298810362649e+38; -1.1754852013362278e+38; 1.1791318264648924e+37
38439,100000,3.0161675198410186e+38; 6.848166469203432e+37; -2.6324397447712277e+38
38557,100000,-2.705713397474052e+38; 2.829601194870501e+38; -9.41445564211259e+37
39214,100000,-1.0986398163022005e+38; 3.3041963960297077e+38; 2.474444844561182e+37
39083,100000,-2.251468349166573e+38; -9.962112139146071e+37; 3.7051588951300814e+37
38815,100000,-7.05394159245475e+35; -6.907812472305611e+37; 1.373185453646622e+38
39056,100000,1.955264039314844e+38; 1.4689940803636795e+36; 1.3382665473886392e+38
39611,100000,-3.20366501023644e+38; -2.131721611338902e+38; 9.297393686844154e+37
38256,100000,2.497772049494534e+38; -2.3966086638180164e+38; -3.04767887987354e+38
38482,100000,9.01787470125287e+37; 4.613238120832493e+37; -1.9699391739594703e+38
38911,100000,-3.318816768168404e+38; 7.850938434152533e+37; 1.5446420933467553e+38
38390,100000,1.1143964090268933e+38; 2.9061094862569156e+38; -8.989351548627254e+37
39246,100000,2.5775942837860893e+38; 2.255794384310936e+38; 2.5528130329082517e+38
42465,100000,-2.225373000970515e+38; 2.190875056123856e+38; 1.1194888150181302e+38
38868,100000,-2.8953837424103125e+38; 3.307148095099327e+38; -3.035709418670041e+38
38746,100000,1.9769840154051787e+37; -3.333698289007253e+36; 9.131691470984721e+37
38461,100000,-1.2904861595527887e+38; -8.524963470101085e+37; -2.3636108059856434e+38
38749,100000,6.084029729747296e+37; -2.894569606488822e+38; 1.8665907642963513e+38
38311,100000,3.240640045767993e+38; 9.135946720519567e+37; -3.360575017033292e+36
38346,100000,-6.526703207021676e+36; 7.317680419696684e+37; -1.6128107649643885e+38
38392,100000,-1.787645135747866e+38; 1.2847678384011832e+38; 2.5688921159456426e+38
38377,100000,7.998744972958424e+37; -8.545178187162685e+36; 1.0565951924902147e+38
38634,100000,-1.614940925033012e+38; -2.8581150175876986e+38; 1.5253977374666185e+38
38771,100000,-3.0486915805850502e+38; 3.3730456439015914e+38; -2.5537018080970837e+38
38720,100000,1.3773109971720528e+37; 1.8254020581696397e+38; -2.7239176713897135e+38
38930,100000,8.27438139829133e+37; 2.692110593825171e+38; 5.7685647366757e+37
38467,100000,2.6231224114475022e+38; 8.386946236290396e+37; 3.0743697196155614e+38
38344,100000,1.2915334417726733e+38; -1.0118506757238389e+38; 2.2543705591567597e+38
38983,100000,8.656757553585133e+37; 5.726258165543683e+37; 8.595519888389308e+37
38856,100000,-7.3598049562025085e+37; -1.264788245172914e+38; 9.40578998260943e+37
38967,100000,-2.7572873057901215e+38; -3.700212268957871e+37; 2.314447664875064e+38
39515,100000,-1.3208216468885384e+38; -9.587438228899254e+37; 2.5437516635937242e+38
38271,100000,1.9652348718759993e+38; -2.106928191015302e+38; 1.0225000562982842e+38
38367,100000,-2.7411035655191757e+38; -3.0599347287006425e+38; -1.5795242884433555e+38
38228,100000,-2.4537691590353157e+38; 1.4467392064260727e+38; -2.82329747267171e+37
38973,100000,-2.534825375127157e+38; 1.313104899918685e+38; -3.169301943413645e+38
38393,100000,-1.8566112102990666e+38; -2.9560376798577447e+38; -5.203113467576455e+37
38528,100000,-1.7879662062918917e+38; 9.13413043073956e+37; -1.3556289998937011e+38
38422,100000,-1.5054872058430498e+38; -3.3068292556203577e+38; 2.2951594989901834e+38
38759,100000,-2.3078966493971806e+38; 1.9127592076289516e+38; 3.0966862520783633e+38
38672,100000,1.5476369939488305e+38; 1.7448015878215923e+38; 9.61240790336231e+37
38438,100000,-3.1805394124545483e+38; -2.5927527482515705e+38; 8.473983633562307e+37
37200,100000,2.663100460544972e+38; 2.9949383273570684e+38; 3.160697131139296e+38
38613,100000,2.2903683881936088e+38; -8.22716901933643e+37; -1.1988688927803259e+38
38713,100000,-3.3100116670992186e+37; -2.935198923758665e+38; 3.116180081596625e+38
38666,100000,-3.187775973377035e+38; 7.88080631053487e+37; -1.835839386151679e+38
38544,100000,-2.674542173450584e+38; 3.223610934664767e+38; 3.313474584302898e+38
38316,100000,-3.7467170453477236e+37; -1.4771403073568902e+38; 1.6398884916695996e+38
38571,100000,3.069469083807127e+38; -1.698749058459877e+38; -3.0141185908228577e+38
38355,100000,2.8720112569975205e+37; -3.399404663422497e+38; 1.5942935334685426e+38
39184,100000,-1.1499840263295086e+38; -3.1307231777547313e+38; 3.3890750350354533e+38
39223,100000,2.181917127098307e+38; 2.479243662673406e+38; -1.281289202330061e+38
37931,100000,2.854667616427366e+38; -3.3526024454958067e+37; -1.2728717995204494e+38
34635,100000,2.1946875406570543e+38; -3.168307496870778e+38; 2.8573369843553025e+38
38645,100000,1.8691481733232758e+38; 1.1918793716068115e+38; 9.538858815537068e+37
38743,100000,-1.798159942534591e+38; -2.9679386879288314e+37; 1.8668010928839412e+38
38439,100000,-2.355793965324396e+38; -1.4942457817322739e+38; -7.208608212631367e+37
38677,100000,2.7403594039108177e+38; 4.62527389283889e+36; -6.104790804217594e+37
38488,100000,6.947861104188502e+37; 2.966443164456706e+38; -3.3449409173860994e+38
38411,100000,1.2986599706230604e+38; 2.2922043519109313e+37; 6.779083567972915e+36
39175,100000,1.882940009029663e+38; 1.5044125423702003e+38; 4.7200153732511575e+37
38409,100000,1.7005839066446713e+38; -1.3099922599288606e+38; -1.7289235034633736e+38
38336,100000,7.073366119514698e+37; 1.7949009649594762e+38; 5.973205122492223e+37
38667,100000,2.2737970510751373e+38; 6.639095898069231e+37; -1.2085435007492197e+38
38201,100000,-9.561557874244995e+37; -6.36170757960681e+37; -1.2063767309312616e+38
38187,100000,2.4687874720504356e+38; -2.5632692235312222e+38; -6.066363243922276e+37
38326,100000,3.6375913434270765e+37; 2.6249251120130748e+38; 8.064789949525495e+36
38332,100000,2.5201478065933786e+38; 1.0555240784390459e+38; 8.758834864638392e+37
38456,100000,2.4282289403901094e+38; 2.029789522338406e+38; 1.7537619507362935e+38
38450,100000,-1.2995114261782217e+38; 2.5685408246113073e+38; -1.5934438019181976e+38
38229,100000,-2.506291472824452e+38; -1.7070335100745365e+38; -1.9704776719344473e+38
38396,100000,1.8715228378396713e+38; -3.2614998955730605e+38; -1.3185063084202335e+38
38260,100000,2.218014745590406e+38; 6.695033262575382e+37; -2.098292346654259e+38
38779,100000,-1.0030840098208525e+38; -2.0068373391586255e+38; 2.4874320770785924e+38
38394,100000,-2.2311794491918483e+38; 2.2864218369329303e+38; -3.24456773438774e+38
38678,100000,-2.16601389255218e+38; 2.0144801567454735e+38; 2.8208903055939246e+38
38266,100000,-6.380820201236571e+37; -3.3291575518807297e+38; -2.6730392468989533e+38
38509,100000,1.0774823221361993e+38; -2.882266905295535e+38; -4.276038497629623e+37
38745,100000,-1.0237222743010002e+38; 6.61748093415462e+37; -3.2462966069823553e+38
38663,100000,1.9801371695081864e+38; -2.159605259589714e+38; -1.5382394436951226e+38
38550,100000,1.5923135646430341e+38; 3.0367636983212387e+38; 1.9047044543030534e+38
35682,100000,1.015795097331509e+38; 2.632356992540045e+38; -7.922371559595874e+37
34066,100000,-2.3229752011688234e+38; 1.1712880609048962e+38; 1.7065558593283705e+38
33179,100000,7.06321680174903e+37; -2.7700964587512116e+38; -2.085638151302541e+38
32286,100000,-1.715574027110442e+38; 6.09199412493841e+36; -3.4633302042450223e+37
32156,100000,-2.3523481867568317e+38; 1.2013553133736375e+38; 2.747214249884564e+38
33963,100000,1.5028848712788533e+38; 4.593776134697309e+37; -2.9405693001735198e+38
36133,100000,2.569421284012202e+38; 3.3584544277267003e+37; 1.4944529411933632e+37
38357,100000,-2.365702530888068e+38; 1.722000305769263e+38; 2.5391599288835535e+38
38354,100000,-7.274728867939271e+37; 5.4206326764310575e+37; 2.1214047608699084e+38
38771,100000,2.146502214513467e+38; 1.0549546497894234e+38; 1.5780736905085024e+38
38721,100000,-7.311744645761116e+36; -2.2183279059946865e+38; 7.925263324145114e+37
39257,100000,1.9458467137117727e+38; 1.7071740671730898e+38; 9.753866555022498e+37
38786,100000,1.6275403578788004e+38; 1.78111419985549e+38; 7.475490242919097e+37
38162,100000,2.1113519873739545e+38; 1.1295535551357502e+38; 9.099464750365479e+37
38828,100000,3.0968310684829333e+38; 3.2992414033635356e+38; 2.6028827977281143e+38
38749,100000,8.874120080825548e+37; -3.1414397945170128e+38; 3.0232773157034826e+38
38971,100000,2.3755701259843406e+38; 2.68725072566004e+38; -3.088009842898113e+38
38570,100000,-1.6855143805453021e+38; -1.368314328744161e+38; -1.7559733165023676e+37
38539,100000,3.0316381305903e+38; 2.65979016847356e+38; 1.0441845888778363e+37
39307,100000,-1.4481933537826065e+38; -2.2595969304634287e+38; 7.352687351612347e+37
38887,100000,-3.319190661712941e+36; -1.455988796501722e+38; 1.0433425646431407e+38
37553,100000,-6.873240091015707e+37; -2.105479621321409e+38; 8.234470179733504e+37
38351,100000,-1.3288152487494816e+38; 1.4338123140772334e+38; -2.881484612757122e+38
38247,100000,-6.580740363278085e+37; -2.0591655502878547e+38; 2.0944908146222467e+38
38224,100000,-2.479808527780868e+37; -3.1829576841515917e+38; 3.288530262851847e+38
38068,100000,9.868528087114342e+37; 1.1774129429570069e+38; 2.918903021762611e+38
38302,100000,2.0104021754705633e+38; -1.8180742264039364e+38; -2.58511926057314e+38
38170,100000,1.8060406981391018e+37; -7.093029408565198e+37; -8.081443962816113e+37
38247,100000,-1.504138121368263e+38; -2.6077947916859266e+38; 2.043714816299985e+38
38313,100000,3.1528458103817223e+37; -1.5425318100395434e+38; -2.5417207859201106e+38
38298,100000,-3.1504591792436606e+38; 2.7053503423421467e+38; -2.9375196370655147e+38
38694,100000,-9.543354791920898e+36; -1.215376745956738e+38; -3.1334170873982883e+38
38457,100000,-2.167681715093888e+38; -2.6596861197122932e+38; 3.952637504740358e+37
38295,100000,-3.353292402364499e+38; 2.3700480371456504e+38; 9.205718209556129e+37
39469,100000,-1.5964880901876577e+38; 3.244656368517708e+38; -1.2800854920261082e+37
38525,100000,1.962839113653616e+38; 5.900562151316025e+37; -3.277137024905188e+38
38578,100000,2.7979784844092556e+38; 3.281409108840005e+38; 2.127273881736917e+38
33292,100000,2.2880121806699526e+38; -1.0132115239961959e+38; 4.265548435382615e+37
38690,100000,-8.546336059220933e+37; 3.3131161941252016e+38; -5.762794898203701e+37
38547,100000,-5.55744817747273e+37; -2.4693421959530955e+38; 1.6263206751772848e+38
35166,100000,-1.4587354404102486e+38; -1.8276112182236694e+38; -2.9810037034870716e+38
34679,100000,1.999907448269346e+38; 2.4403647173523583e+38; -1.1538960974938609e+38
37560,100000,-2.340847452039273e+38; -1.6166148322976014e+38; -2.4991465883933735e+38
38680,100000,-1.318331169813306e+38; -1.0054315973204272e+38; -1.2272735961338559e+38
37667,100000,2.3837025609390208e+38; 2.9759596203367155e+37; -2.7072605396786186e+38
38284,100000,-2.794059314401542e+38; 1.8660650442394247e+38; -7.9509028251853305e+37
38192,100000,1.0917321346514368e+38; -8.300337304921363e+37; -3.015125206811487e+38
38448,100000,-1.2278983957616964e+38; 3.2865874108359133e+38; 1.5257761058177746e+38
34709,100000,-3.112685625246012e+38; 1.5842252439292419e+38; 1.9083709054871055e+38
38769,100000,2.574671385738107e+38; -1.6132278727178876e+38; -1.3430851915562507e+37
38487,100000,3.2346788427613836e+38; -2.839166176415487e+38; 2.2512983825740946e+38
37028,100000,-2.6501963859069367e+38; -3.3314557517129195e+38; -7.933981717913244e+37
39186,100000,-3.0298689974126214e+37; -3.006872294343761e+38; 2.1843678506507163e+38
38135,100000,-2.4480466799897414e+38; -7.054000474825131e+37; 1.756030741074558e+38
38329,100000,-2.6822823466035295e+38; 5.06561799875282e+37; -2.0277596587852724e+38
38225,100000,1.3047300901692412e+38; -7.140518135350948e+37; 1.0866379032433356e+38
38967,100000,2.772381475017159e+38; 3.33455835190999e+38; -2.6200644325515597e+38
38675,100000,1.0289539190341662e+38; -6.792562243275021e+37; 1.3460425189945352e+38
38349,100000,-1.7518911012744527e+38; 5.445498910605134e+37; -1.269814631920891e+38
38871,100000,-3.190375366991839e+38; -3.152417040242701e+38; 2.1294201663211755e+38
38339,100000,3.860876080741637e+37; -3.1999798992355524e+38; -2.1712039583456583e+38
38348,100000,-1.0344371670584654e+38; -1.826553693386935e+38; 8.315301666726937e+37
38658,100000,-2.8353419280847185e+38; 2.083150310940557e+38; -8.687989168483196e+36
38622,100000,1.2612465308079244e+38; 3.148538840702387e+38; -1.2528547852464615e+38
38823,100000,-3.246171870163293e+38; -6.786000376708e+37; -1.384188255208411e+38
38905,100000,1.8914399612463612e+38; 5.406475047467469e+37; -1.7505019590406986e+38
38668,100000,2.5677416976729234e+38; 1.1640486604450648e+38; -1.2676392420788514e+38
38564,100000,-2.954484250106201e+38; 2.0695379745591622e+38; 7.900472134886571e+37
38709,100000,1.4658320527064702e+38; 3.2436426536857175e+38; -2.9175954148154635e+38
39059,100000,3.039803017400346e+38; -1.817994516534194e+38; 2.7486064344797585e+38
38907,100000,3.134943338720963e+38; -3.241491095674962e+38; 2.9400948946128904e+38
37753,100000,1.3228422819453022e+38; -3.3088552655156664e+38; 6.336403245385294e+37
38717,100000,-1.9321305313932072e+38; 6.963527744426602e+37; 1.982606755701527e+38
39467,100000,3.120313636673849e+38; -7.178011310388838e+35; -2.1210488045813643e+38
38364,100000,2.875756657460955e+38; -9.963147556156338e+37; -4.306982862901675e+37
38277,100000,-1.4289762777433867e+38; -2.141525722493115e+38; -1.1187840012844033e+38
38524,100000,-1.8176685782118633e+38; -1.2796542372919106e+38; -9.988296729944385e+37
39094,100000,-1.79533216898765e+38; 2.3035509403155022e+38; 1.6800802159522437e+38
38414,100000,2.403854351824825e+38; -1.9573255434269593e+38; -1.2556492956416527e+38
38581,100000,-4.7463532230070394e+35; 2.9993645576048734e+38; -1.952440930722112e+38
38268,100000,-2.7165581990650285e+38; -2.213541662976417e+38; 7.570080809527407e+37
38454,100000,-2.696604770145148e+38; 3.0834469092095796e+38; 3.140779602084414e+38
38303,100000,1.1159076260134494e+37; 1.7772384342043282e+38; 2.9217370828565292e+38
38490,100000,-1.8777223591591235e+38; -9.79909125783624e+37; 3.2595611000390475e+38
38476,100000,-2.5626147608793364e+37; -3.101821758190008e+38; 1.824165034007913e+38
39674,100000,-2.4316605212709512e+38; -1.5701321130281926e+38; -2.1288540842691376e+38
38710,100000,-2.7647406856712714e+38; -1.8318559209055216e+38; 5.752909758823121e+37
