elapsed.ps,repeats.n,param.a.vector3,param.b.vector3
51109,100000,5.248482682558623e+37; -2.9641867463883e+38; 1.0144386097772168e+38,-2.796903516700262e+38; 1.3415525005685268e+38; 3.0024927136380445e+38
61267,100000,1.5155884796509684e+37; -1.9056828777423335e+38; 3.39328829998242e+38,1.44542470345966e+38; -1.2286276497989957e+38; 1.5592471522662008e+38
56499,100000,7.987084615677285e+37; 1.0397826975215558e+38; -1.1476863335575589e+38,1.6593765407011242e+38; 1.756569644697727e+38; 1.435381868344412e+38
55680,100000,-1.9421240802531185e+38; 2.2085140592838636e+38; 3.3085721230775995e+38,-2.868148117146337e+38; -7.612696180345639e+37; 3.339051919757679e+38
50657,100000,2.3936973267435083e+38; -5.163634771403427e+37; 1.057118580070037e+38,-6.254086578948634e+37; -8.20156653369374e+37; -1.1062946005107147e+38
55752,100000,-1.1332219331487147e+38; -3.3481233288649603e+37; -3.307291694559321e+38,2.8876188247176505e+38; 2.904139455812113e+38; -8.380773791987765e+37
53924,100000,-3.1935643702538213e+38; 1.5354791091601136e+38; 1.8764948677299105e+38,4.0485312161657026e+37; -2.6023280738254544e+38; 2.5812329480689844e+38
53373,100000,2.2743576568765822e+38; 2.7305556476987727e+37; 3.3423595751158426e+38,1.8874530479905714e+38; -1.1761235901785028e+38; -4.661053394412862e+37
52607,100000,-1.6612728445870176e+37; 2.7891191278943805e+38; -1.6091176424117076e+38,-7.30466164803234e+37; 7.895713881593554e+37; 1.1015960789139807e+38
55705,100000,-3.3016030871377848e+38; -2.0559021105826272e+38; 1.3505709218807185e+37,-1.2170802655393487e+38; -3.078453988437449e+36; 1.9730943055974144e+38
51274,100000,-4.649899907224224e+36; 3.379287149808923e+38; 2.4825685580797328e+38,-3.1710640791600103e+38; -1.3811580632136254e+38; 2.845641335681453e+38
56765,100000,-8.21117380406275e+37; -1.5382669263601355e+38; -4.3663464334501225e+37,-4.909958618008635e+37; -1.1550541216701814e+38; -2.1126238972801995e+38
55432,100000,1.476939308677718e+38; -1.1181138704710986e+38; 4.690543003856091e+37,1.588858354755004e+38; -2.5319018686068868e+38; 3.464473371556308e+37
52483,100000,2.1940153816027893e+38; 2.5719452270632802e+38; -2.966629775301566e+36,-1.5660774565243265e+38; 2.856046211808126e+38; -2.8976665276112035e+38
59141,100000,-3.023518067905478e+38; -7.510173163341341e+37; 1.1103433751157956e+38,4.585236226133692e+37; 2.2757435539247997e+38; 2.6981135785955637e+38
55261,100000,6.631443851986013e+37; 2.390967720059049e+38; 2.0941407402324877e+38,2.071697163826531e+37; 2.5507973670418408e+38; 4.971903632239388e+37
53911,100000,2.7408903973942413e+38; 1.7598286222728417e+38; 6.991324786788407e+37,-2.180195353347053e+38; -1.4143023600433368e+38; 3.262040421788998e+38
68949,100000,2.853412338096996e+38; -2.9470564260611517e+37; 2.9206550670101984e+37,2.9938785714552776e+38; 1.324601679566371e+38; -2.0257340545381557e+38
70897,100000,3.0642327741197523e+38; 3.1620154877635332e+38; 7.828680517853485e+35,-3.720225936634274e+37; 3.3678655164888187e+38; -9.029526565274987e+36
70895,100000,2.6644380854583328e+38; -3.1965525776607273e+38; 6.234520138403991e+37,6.612716596138722e+37; -1.4776844844065562e+38; 1.8171527965356425e+38
56447,100000,-1.2373170397213921e+38; -1.4376676959067435e+38; -7.952490430797056e+37,-2.0579820716874817e+38; -2.8230518019853858e+38; -2.1309932700100347e+38
69473,100000,2.7898811380231897e+38; -6.291205923824517e+37; -4.5761928067516635e+37,-1.9139465398871493e+38; 2.870158509586251e+38; 3.044869157671146e+38
70639,100000,-1.7237782617951192e+38; -1.6094851596737257e+38; 1.4903071406113408e+38,9.210196565596615e+37; -3.2414482997906984e+38; 8.740298770501614e+37
71920,100000,-3.0946835669540987e+38; -8.525588168316878e+37; 1.8142096160780566e+38,1.6849288527330567e+37; 2.7637194156417035e+37; 7.371980486687581e+37
66394,100000,-1.4865362350178298e+38; -1.672910586981449e+38; -1.1508613419569145e+38,1.7634273302088177e+38; 6.051311414225286e+36; -1.721584110724196e+38
50894,100000,1.3492380126275905e+38; 1.533187399698997e+38; -3.7891610298048053e+37,4.6368290985027405e+37; -8.691107588959758e+36; 3.025433487962423e+37
70613,100000,-1.8193398487632042e+38; -8.429472871566613e+37; -2.640860392766376e+38,-3.2926765958471216e+38; 1.033307639667638e+38; 1.3857318479912969e+38
79557,100000,1.837773922379675e+38; 2.1865837038999153e+38; 2.822004012705261e+38,1.687596674127261e+38; 1.5114017593075707e+38; 9.82453047008162e+37
70034,100000,-3.0169227353626105e+37; -3.0590410857335056e+38; -1.0298820420976293e+38,-7.122684826706937e+37; 2.3697111463221338e+38; 1.4141049107858452e+38
89042,100000,-1.2314447750808949e+38; -2.7269292035676637e+38; -1.3121624777564514e+38,7.587122597136635e+37; -1.5886614125577526e+38; -2.053023631011677e+38
70481,100000,1.1973743834286808e+38; -2.8170630149017156e+38; -1.48523745091886e+38,2.975446526079767e+38; 2.9004770611099815e+38; -2.644622171275565e+38
84385,100000,2.03922205974868e+38; 2.03060142719484e+38; 1.830551761968007e+38,5.573253752216616e+37; 1.9217069954496985e+38; 2.261571017390152e+38
66888,100000,9.889751600523603e+37; -1.0901491939939198e+38; 2.576614643402233e+38,2.3216265223422285e+37; 2.0669505475660244e+38; 3.035743898766367e+38
87311,100000,-1.0485996638003592e+38; 1.9318159512202546e+38; -1.293115064073566e+38,-1.1625986709824997e+38; 6.275999187224179e+37; 2.0260885910580275e+38
68705,100000,-2.739444667237693e+38; 2.4427369479796014e+38; -2.26271535093999e+38,1.371679788969695e+38; 3.188335159409808e+38; -1.4868841797545805e+38
75294,100000,-1.7117895323024967e+38; 1.3937800095340739e+38; -2.907112451411816e+38,2.0551026350403283e+36; -2.641205396553734e+38; -1.384338446451526e+38
65605,100000,-2.2865686815784607e+38; -1.0804060314805657e+38; 2.181715722770943e+38,-6.581264663566339e+37; -2.465758091352034e+38; -3.3530161559456972e+38
78165,100000,-3.2260180510365283e+38; -1.6205126043631831e+38; -1.1531054891675106e+38,-1.567084985221388e+38; -2.3562669511163533e+38; -2.608851099578085e+38
67473,100000,1.1483184348528567e+38; -3.1325137088745417e+38; -3.3163490073919276e+38,9.35951667921918e+37; 2.7589591848137505e+38; -6.65869580458972e+37
69677,100000,1.1279348160252828e+38; -3.042358601010406e+38; -1.8127190617962842e+38,1.5502267534190728e+38; 3.268989378143305e+38; 1.4626626219697556e+38
70516,100000,-3.143513062426698e+38; -3.3527273344329412e+38; 2.4987186295507364e+38,3.3442028405006225e+38; -4.506267488314764e+36; 6.516352206045512e+36
70152,100000,1.095554760389437e+38; -1.8730858003237287e+38; -2.0366480191458807e+38,2.3235212036353537e+38; 1.646833797190178e+38; 6.7697790125672395e+37
68561,100000,2.512390799040462e+38; 7.600985624100731e+37; 7.846076233510297e+37,2.3477093968563805e+38; 5.020466819673891e+37; -2.27170238522332e+37
68575,100000,-1.0003387856809982e+38; 2.1453609233250695e+38; 1.855268311959209e+38,-3.684445230792232e+37; -2.749764965716319e+38; -3.0932289125373248e+38
69123,100000,-1.971275176280063e+38; 1.3379465923771416e+38; -2.2515417334598204e+36,-4.739939291265065e+37; 1.5123279555421214e+38; 1.0511949502272185e+37
69880,100000,-4.416327361315921e+37; -3.1974928701699526e+38; -5.183895884476995e+37,2.9917519608083348e+38; -1.790594198104237e+38; 1.8006223791785463e+37
92215,100000,1.9522839448717796e+38; -8.469289269859541e+37; 1.685640942781229e+38,1.5896544393319474e+38; -1.116105709096241e+38; 1.300235812437216e+38
61649,100000,2.614606689657337e+37; 3.1011579149236804e+38; -1.512197945296562e+38,-5.186328759508953e+37; -2.2173669254276655e+38; -1.8555169743009496e+38
59775,100000,2.2234887651183357e+38; -1.507581973106915e+38; 2.576898394312588e+38,-3.0857386186706962e+38; 3.33040410877497e+38; 2.219568378166046e+38
54568,100000,1.6717082457401444e+38; -2.1747773132696296e+38; -5.127187281345665e+37,-2.8662297561399996e+37; -5.233377865066544e+37; 3.39605421218007e+38
58092,100000,-2.940792609503256e+38; -2.4968629918960983e+38; -1.8978363487040288e+37,-1.5545085222044757e+37; -1.0035940110103363e+38; -2.435696315133886e+38
51010,100000,1.2615672971158062e+38; -8.093571829638617e+37; 2.1880063121095154e+38,2.8303891664836028e+38; -2.651359784921802e+38; -2.3238552549215258e+38
57697,100000,-2.391062236087802e+38; -7.515647385693367e+37; -2.275823669442734e+38,2.818226616740677e+38; 9.969455385543073e+37; -2.2024810565472574e+38
60197,100000,3.245140103986755e+38; 1.0156290858089031e+38; 3.153887920587158e+38,2.6217415850016856e+38; -1.8638325594143507e+38; 1.659369644681859e+38
52053,100000,-4.908279234493453e+37; 1.3636747275473257e+38; -2.2582686354584855e+38,-3.1458597372178405e+38; 9.242986123082359e+37; 6.001263300877675e+37
56405,100000,8.202352984126122e+37; -4.530029028373272e+37; -1.0037443036654994e+38,8.258419648993496e+37; 2.7639817179039027e+38; -6.072510842273142e+37
58480,100000,-3.138074942763767e+38; -1.3510748890533452e+38; 2.7909576776189275e+37,1.821688551795307e+38; 2.771210368686644e+38; 1.3235200186622082e+38
59339,100000,1.2481521057557589e+38; 2.2937671115708927e+38; -1.873609010432467e+37,3.394243601474752e+38; 1.6214180111278901e+38; 6.771216528347898e+36
59303,100000,3.0650949793520035e+38; 2.676948478525961e+38; -5.132199571818968e+37,-3.232386119179787e+38; 6.183551964250734e+37; -1.0025224913109754e+38
50877,100000,-2.476504928904625e+38; -1.1423029764005577e+38; 1.5049471866873526e+38,1.746583397505273e+38; 1.9368689586308363e+37; -1.2410224331318832e+38
53836,100000,1.0151260820507326e+38; -1.3180907979064907e+37; -3.3324542547377072e+38,-1.8891212761804718e+38; -5.558777689422249e+37; -2.366828914505407e+37
55281,100000,-9.862593454064314e+37; 2.326239857818627e+38; 1.1506823496921623e+38,-2.1804632332718933e+37; 2.870670234780551e+38; 2.040715250743701e+38
55274,100000,9.062349969031757e+37; -2.5469585153761576e+38; 7.526417345192906e+37,5.806075532056933e+37; 2.8246997477656825e+38; 2.375339312163051e+38
53037,100000,-3.0590959496514835e+37; -1.330267063628911e+38; 5.299498520374448e+37,-3.235230321478507e+38; -1.7542341252318665e+38; 6.253785892226259e+37
51281,100000,-2.3176818979104624e+38; 7.820564004590344e+37; 2.513006370171933e+38,-3.0749996912578508e+38; 1.5730077530617983e+38; 2.6501298596034367e+38
54235,100000,-2.3315627733950095e+38; -1.656742666989994e+38; -2.584784803638776e+38,-3.1714991368460087e+38; 5.803219768784739e+37; -1.6154178658948419e+38
55463,100000,2.2869682450476526e+38; -2.9041806798096323e+37; -2.3905864107585e+38,1.2767302237114001e+38; 1.3194349385439367e+38; -3.3196298899694143e+38
58209,100000,2.644659693733332e+38; -5.057046145394077e+37; -2.5273843675158654e+38,-2.6853814987909674e+38; -3.1648069557972838e+38; -5.469713065310454e+37
57647,100000,-1.550838673716815e+38; -3.101050367446757e+37; -2.1599727768517322e+38,2.95275618880797e+38; -2.219419302455459e+38; -3.0100170819528072e+38
52118,100000,-6.653722557754905e+37; 1.3018653012247735e+38; 4.1009794991597855e+37,-2.508247711230724e+38; 2.071186934459939e+38; 2.0832849861403252e+38
54372,100000,1.5854739304764907e+38; 7.047763126811768e+37; 2.8635588163253187e+38,2.8071986649909796e+38; -7.163617771648547e+37; 1.5334793396322295e+37
57194,100000,5.334287923447112e+37; -1.5412822107838624e+38; -2.653880077139152e+38,-1.478150168531056e+38; -2.2224835688983787e+38; 3.0335065461629883e+38
56140,100000,2.5996190030807187e+37; 1.7326714899340323e+38; -8.957789076922532e+37,-2.3736483676743946e+38; -8.021812157400657e+36; -1.0361773978024587e+38
56372,100000,1.0613925908337665e+38; -5.583174385814002e+37; 1.826358170958356e+38,2.5472081918383786e+38; -4.550136502194092e+37; 3.256636579398297e+38
53552,100000,2.5120618183566908e+38; 1.936705228879311e+38; 2.6163764820133277e+38,7.526410753409784e+37; -7.939492955662796e+37; -1.9522565636188147e+38
56764,100000,-3.3100442203666325e+38; 3.0797455722810092e+38; 2.7259755246681e+38,-3.1888543890956613e+38; 1.6025453304037403e+38; 1.0291213503254443e+37
57233,100000,-2.3853851896397397e+38; -1.0479129014111796e+38; 2.713938523040621e+38,-3.226332022737193e+38; -3.3273013057538035e+38; 3.0464651424533394e+36
56273,100000,-2.620160368348985e+38; -3.0333461123030234e+38; -3.156516520871791e+38,-5.134999051404512e+37; 2.5433462182257472e+37; -5.726269827929205e+37
61168,100000,2.7486910121278058e+38; 7.600967369932088e+36; -2.3860628249445977e+38,-1.989483912325837e+38; -1.9976177670491896e+38; -1.3965870950232193e+38
54979,100000,-7.170256711372062e+37; 7.824613387667713e+37; 3.3227900922097593e+38,3.3007727252886113e+38; 3.365879260116333e+38; 2.0003268884999494e+38
52485,100000,-9.892354847796232e+37; -7.68373684116315e+37; 1.4436851826000029e+38,-1.88963259572658e+38; 7.919711014516115e+37; -2.858294263382571e+37
61786,100000,2.613840369516487e+38; 2.646881834529508e+38; -1.5630626791608398e+38,1.5734346977839552e+38; 2.9670461604942227e+38; 2.325356761704484e+38
56860,100000,2.2436837575365956e+38; -2.3908383182857775e+38; 2.5630694417966262e+38,1.9395372617322687e+38; 2.948823835234014e+38; 1.23042923483204e+38
56642,100000,-3.313523566322091e+37; 3.177921359022909e+38; -6.324973600513396e+37,2.49467370860348e+38; -1.5002024972557583e+37; -1.5848401051763766e+38
62120,100000,8.829562669287766e+37; 1.7029695236622528e+38; 2.6163241533965503e+38,-2.682002246526903e+38; -2.1290592408422785e+37; -3.146838971953505e+38
52577,100000,1.0544099656795173e+38; -2.387548105799873e+38; 7.149466734468079e+37,2.2246580460319862e+38; 2.2080317435834888e+38; -2.9744046186984275e+38
59130,100000,2.9651801788106868e+38; 1.492191706052676e+37; 2.3979491282687218e+38,2.3571968995966807e+38; -2.928783394776934e+38; -1.2073748283078573e+37
58084,100000,1.2561799848889322e+38; 1.7309746128405668e+37; -7.075523153776046e+37,9.72576933299856e+37; 1.970292531564284e+36; -4.051320808076565e+37
54901,100000,3.0459317531102814e+38; -3.622119667851291e+37; -9.565238117467577e+37,3.357763051089336e+38; 9.527601064086561e+37; 2.0365141552424966e+37
56466,100000,-1.7975701300633168e+38; -5.898764622764901e+37; -5.839088196048317e+37,-1.4463197661954692e+38; 2.7699970749441537e+38; -1.8943622254690433e+37
50738,100000,-2.053112265141645e+38; -5.231716735720005e+37; -2.3391613753289215e+38,-8.095141688141939e+37; -7.8787248282492955e+37; -2.0856361230615805e+38
53705,100000,1.455972164925847e+38; -7.576129024071216e+37; -2.983971020012086e+38,-2.0421857254399657e+38; -1.8943573830437505e+38; -2.272340165593307e+38
56043,100000,-1.9484621304301636e+38; -3.0238032385845053e+38; -3.3385550007223896e+38,-8.340464024081228e+37; 3.1863990005890433e+38; -3.23991251573551e+38
53272,100000,-2.793387890584625e+36; -2.146413377559403e+38; 2.4876598485384414e+38,-7.767070670441433e+37; 2.998968847793506e+38; -3.3830095804434813e+38
59601,100000,8.659471466755162e+36; 1.0672896000139802e+38; 3.2155841710641218e+38,-1.8680622531130963e+38; 3.2101282028807395e+38; -2.7617072484909492e+38
63978,100000,-2.838350012253036e+38; -7.261006803721921e+37; 2.4766789519790244e+38,-2.0892960838745595e+38; 1.5896228241259777e+37; 6.12859474718868e+37
56067,100000,2.228416985003831e+38; 1.6401888741558297e+38; -2.1032532212192163e+38,1.923748419976306e+38; 8.579610112766084e+36; 3.2486509890891472e+38
75228,100000,3.1801408631058365e+38; -3.0085672953143382e+38; 2.283498533236756e+38,-3.1176933521771534e+38; -3.1176992340759385e+38; 7.491144460181315e+36
58489,100000,2.4480740612427063e+38; -7.798860812193957e+37; -2.826323963126743e+38,2.499154295709023e+38; -2.0403689539527306e+37; -7.717059318961229e+37
73495,100000,5.416597998100651e+37; 1.7502175996580554e+38; 2.28079995863899e+38,-1.2331309532032944e+38; 1.0986716596852782e+38; -2.6894629280755103e+38
74353,100000,-1.935607342047465e+38; 9.946434850642929e+37; -5.327489259747968e+37,-3.390245127245488e+38; 3.901544593768039e+37; 1.9754507159451666e+38
71717,100000,-3.2631660955220005e+38; -2.7459119163639134e+38; 7.075774148594891e+37,7.894224645668406e+37; -1.1975331946958774e+38; 2.6374470660541773e+38
58134,100000,3.270679105687385e+38; -2.029340520495805e+37; 1.4284310865732405e+38,1.8295948378829065e+38; 1.5489417613586334e+38; 3.1926100828819695e+38
60170,100000,1.611214539328581e+38; 2.9342589861916077e+37; -7.942438848892667e+36,1.800459967783645e+38; -2.969514124094795e+37; 1.0803041218796868e+36
58149,100000,9.775379092768611e+37; 7.373048355553213e+37; -1.945914254135753e+38,1.7362426137929473e+38; -8.321805221366348e+37; 5.108697329690736e+37
58318,100000,2.9764663256346387e+38; -2.6383149503611175e+38; 1.6426186054142991e+38,3.2876313464582133e+38; -3.0569193428648676e+38; 1.7067395419003435e+37
58300,100000,-1.3835919523660636e+37; 3.1325337884600493e+38; -1.9087822327538675e+38,-6.574620653240423e+37; 9.83141533402158e+37; 1.7767557128557613e+38
61397,100000,2.7760487374975953e+38; 4.1476523660192285e+37; 3.6831699109058725e+36,-2.299533603445307e+38; 3.0671286965629617e+38; 1.928141387072361e+38
58380,100000,-1.8371263050410305e+38; -2.623242483312356e+38; -2.262631990236519e+38,2.222668341649868e+38; 1.2897667424841472e+38; 9.732850936311675e+37
60702,100000,2.112220480153183e+38; -2.5657106171752138e+38; -9.344980276256242e+37,-2.40774735752415e+38; 3.2530336121563042e+38; -2.3228478276365124e+38
58167,100000,9.891741304905721e+37; -1.9700304448026867e+38; -5.570659124968068e+37,1.852618820792684e+38; -3.0376790434666515e+38; 2.942608087986879e+38
57939,100000,1.2010772415379715e+38; 9.954966646242705e+37; -1.150941761710993e+38,2.295902038005773e+38; 1.1442607359875501e+38; -2.5106436722772034e+38
62202,100000,-2.3311577336752246e+38; -1.7561597371996372e+38; -6.708947502623727e+37,-1.6536582195495187e+38; -1.6113812607355231e+38; 2.6671299668609294e+38
51626,100000,1.7629699618722553e+38; -2.9924884151010434e+38; 1.8848923937781104e+38,-2.9717555331800946e+38; -2.881001485760363e+38; -3.2364067012355187e+38
61147,100000,-2.5529341188935855e+38; -2.2229638563577932e+38; -1.3024393948286048e+38,4.1532498040095963e+37; -1.876414143739688e+38; -2.918509188074132e+37
53199,100000,-2.275262252344905e+38; 2.9275830817765897e+38; -9.730651308990159e+37,6.450404077984299e+37; 1.3623849691206295e+38; -1.2953271650769883e+38
54400,100000,-2.949018952014401e+38; 2.561140787467415e+38; 2.056217907700156e+38,2.64878178924913e+37; -7.841212004627102e+37; -3.32390461061748e+38
72602,100000,-1.4593527355465357e+38; -5.773346821800001e+37; -3.594853010500622e+37,2.3114235576031596e+38; -7.660664839648636e+36; -1.3329592492676517e+38
51331,100000,2.049779865243765e+38; 2.554902323921524e+38; 1.9721721404917723e+37,-2.1938385189910454e+38; 1.0072063081607467e+38; -3.2480711149985788e+38
58856,100000,-2.357387199304787e+37; -1.991527567917501e+38; -9.324732346748916e+37,2.3137458935027777e+38; -1.6043698345596368e+38; -3.002516646881377e+38
56153,100000,2.9698625758917858e+38; 3.2472417672698855e+38; 1.4193394964684037e+38,2.3377547902229083e+38; 1.809080194689293e+38; -2.7146096679744057e+38
52274,100000,-1.814811800819189e+38; -2.4989415332322806e+38; 2.9590317691634358e+38,3.133627213161782e+38; 3.7222065139320707e+37; 1.7516865024675758e+37
66986,100000,-2.87333027280007e+38; -2.900708483403559e+38; -3.565110377997587e+37,7.5703678056232985e+37; 2.9976206760271514e+38; 2.5565263364584882e+38
67654,100000,-1.675104636640324e+38; -7.443303072998582e+37; -2.654546151470536e+38,8.268458427626824e+37; -4.262533962255272e+37; 2.010689171566455e+38
70695,100000,-1.356961021791409e+36; -2.4224969286120214e+38; 7.291263595308408e+37,2.0672691842208977e+38; 6.01523382461267e+37; -1.7663039843629036e+38
71393,100000,-7.893928522488193e+37; -1.9872189756453974e+38; 2.9657330772964823e+38,-1.5083402309899475e+38; -7.423772126670745e+37; -7.9572856994876e+37
58862,100000,-3.1573247748944967e+38; -1.7114771831946005e+38; -2.6633809662697904e+38,5.575866126573566e+37; -9.987949900740163e+37; 3.077460353190966e+38
47734,100000,-2.052586139436526e+38; -2.592789459412953e+38; -2.390868741900183e+38,-2.8511315811370653e+38; 1.654515151355273e+38; -2.0562248037194213e+38
51047,100000,-1.8328262820869843e+37; 1.3153018398209286e+37; 2.868842789675262e+38,1.0381086888449184e+38; 1.1414908687200274e+38; -2.332559653827029e+38
53998,100000,-3.2851779861925556e+38; 2.3307090867747918e+38; 1.8362091344787534e+37,-2.3478980232656945e+38; 3.3685125253551752e+38; -1.894882900276581e+38
51092,100000,1.8255886563379933e+38; 2.1039608744902878e+38; -7.563405361466605e+37,-3.134987554373899e+38; 1.7303716675090743e+38; -3.362606490502688e+38
58309,100000,9.952312692946067e+37; -1.1078084795635312e+38; -9.157315253157495e+37,-2.33846345761446e+38; 1.7513341463067364e+38; 1.4212015230820669e+38
50704,100000,9.218373419028327e+37; 6.680211384697274e+37; -7.230769787484797e+37,1.7249343591425273e+38; -6.964341069051709e+37; -1.1945283303600844e+37
50883,100000,2.8328872494624366e+37; -3.248854624481568e+38; -2.606297544208985e+38,-3.3742199954176428e+38; -2.7552761020538234e+38; -3.3407929617980565e+38
54351,100000,5.318207014992857e+37; 2.3991865580786406e+38; 1.4633943098962073e+38,1.1017229453860516e+38; 9.69228206062245e+37; -4.139501943102531e+36
53719,100000,-3.101223629930796e+38; 3.2721402504752322e+38; -5.079736584077922e+37,2.7382465853024053e+38; -3.329781033151946e+38; -2.4221375243138447e+38
71304,100000,-2.534479560043415e+38; 2.9349245027567275e+38; -4.929307022650039e+37,2.1472540834374743e+38; -3.4753340948388235e+37; 3.2868490539198004e+38
61151,100000,2.626648102708905e+38; 8.420259587004154e+37; -9.76759470396273e+37,-1.3593745524752075e+38; 9.61079760680484e+36; -7.474941096679078e+37
53848,100000,-3.1783588505980597e+38; -2.39063042358734e+38; 5.77284381804183e+37,2.538001194822897e+38; -1.438542780469093e+38; -1.3087716645189129e+38
65543,100000,1.6214718609253878e+38; -8.574176708763386e+37; -3.80518413339169e+37,-2.554464426698181e+38; 3.3201347191444492e+38; 2.1066436288085628e+38
63139,100000,-7.25528361479201e+37; -1.66389599397407e+37; -5.52617574422534e+37,-6.674262553960523e+37; -7.21456971987412e+37; 2.943770270057168e+38
59952,100000,1.516979827596767e+38; -2.4209357915448283e+38; -3.1894675263379797e+38,-3.3796074090565648e+38; 2.9538692874470183e+38; 1.918305026886878e+38
49615,100000,1.2838199399883565e+38; 4.338182786534732e+37; 1.3507652780707455e+38,1.6872456870290698e+38; 1.2977403661716308e+38; 8.879514187659639e+37
55712,100000,1.8436590663502707e+38; 2.749175356069141e+38; -2.073224708152818e+38,2.774848221673155e+38; -4.459154683314512e+37; 4.570409784713422e+37
48783,100000,8.637153590582724e+37; -3.1554533169603678e+38; -2.7404177158384282e+37,-2.9486784103571558e+38; -1.5152657611611623e+38; -2.269334920962334e+38
63699,100000,8.435531227315224e+37; 1.0591343473484959e+38; -8.4511547674329165e+37,-1.2920119038152234e+38; 1.5543815036143328e+38; 1.3648324474875021e+38
97805,100000,1.3304850995321502e+38; 2.7554768979088995e+38; -1.4861240964546836e+38,-6.154055255964144e+37; -3.0643049794979413e+38; 1.0939778030427531e+38
58748,100000,-1.892433393668748e+38; 4.481223973204245e+37; -3.0748753600869804e+38,4.756753915886732e+37; 3.223439548303616e+38; 2.4271914951388826e+38
66409,100000,4.611115059607231e+37; 3.0073976087524956e+38; 1.3873187437186866e+38,-1.0553723660152106e+38; -3.175856406901161e+38; 9.126427171572093e+37
61240,100000,1.997436036659141e+38; -1.8915178456992392e+38; -7.198522784455951e+37,2.260332979107945e+38; -1.599383505570627e+38; -9.125483025405043e+37
50005,100000,1.884600529903914e+38; 1.6536035584556369e+38; 2.9025501261955708e+38,3.1356824297269202e+38; 2.25520518031195e+38; -1.1754565270796507e+37
52215,100000,9.572674662948756e+37; 1.0883258053705515e+38; -2.4637825846566385e+38,-1.281461501399644e+38; -3.005488222712408e+38; -2.8018652025616033e+38
50541,100000,-1.2907565240728054e+38; -2.050858002079259e+37; 6.523325932292548e+37,1.850004215370677e+37; -1.14865857086191e+38; 2.632519353228922e+37
52374,100000,-7.289240678480564e+36; -1.8930787799423363e+38; -2.7584930950410586e+38,2.7845245536468653e+38; 4.9666089092123545e+37; 1.165527248105171e+38
56872,100000,8.848667685013925e+37; -1.6026945835854111e+37; 5.842075794982935e+37,5.27684661826885e+37; -3.3264419400588968e+38; -1.951386042598626e+38
57102,100000,-2.6844381639203016e+38; 2.0786380832760326e+38; -1.742544358456802e+38,-2.853283950444205e+38; 6.405456737121886e+37; 9.570567320590937e+37
59632,100000,3.1374506501961665e+38; -1.97201426728602e+38; 1.5941319840760495e+38,2.7882358289561415e+38; -3.3164029586014733e+38; 1.3602539977556218e+37
61688,100000,2.434808452653486e+37; 2.292702893538989e+38; 2.1298816925517066e+37,-1.6365386488994605e+38; 1.7643968293878722e+38; -2.7054397877684988e+38
57297,100000,3.445615040636953e+36; 9.92684102884532e+37; 1.1857762931450246e+38,3.0115110842442122e+38; 6.952107226639026e+37; 2.1366613921978712e+38
65755,100000,-2.1891907541243446e+37; 2.858256994454924e+38; 2.6274076789485618e+38,3.135308827742021e+38; -5.818949791552851e+37; -2.974091255470051e+38
51435,100000,-2.640866477489257e+38; 2.273506809793709e+38; 5.427676757286406e+37,1.894254956875252e+38; 2.2720983992708314e+38; -2.7060504911216647e+38
52516,100000,1.5382878172420273e+38; 1.3960116830627637e+38; 8.747590296754127e+37,-2.0902951953716354e+38; 9.259915850378527e+37; 8.243623631187632e+37
67964,100000,-2.5168105389171937e+38; 1.3084758455748436e+38; -5.791907761888542e+37,2.3359003695128464e+38; -2.0545610376596337e+38; -8.727186192692854e+37
66770,100000,-8.2336380938795145e+37; -1.6803003815084914e+38; 2.456864863213121e+38,1.3872961288319785e+38; -2.92608421170688e+38; 2.369052373658207e+38
59277,100000,2.1781186374277352e+38; -1.1856321866247907e+38; 2.62818713194963e+38,1.02869785361292e+38; 9.515292683818585e+37; -1.344402584766032e+38
64631,100000,-4.169328937753011e+37; 1.5397755319864551e+38; 2.338153542395716e+38,-5.6570119909158555e+37; 2.982556119118135e+38; -4.290520645146871e+37
59301,100000,1.9226622969420305e+38; -2.698825693996748e+38; -9.71638669031591e+37,9.81269771231885e+37; 3.0413945780819445e+38; -2.2069208760094968e+38
78184,100000,2.6050229975894916e+37; 1.1320287189917319e+38; -1.4920769836733554e+38,-6.365674311865044e+37; 1.8412194981231435e+38; -5.970968986833421e+37
64773,100000,1.0647650484906136e+38; -5.463517803297019e+37; -9.78792173486751e+37,-6.491437801148627e+36; -2.9285191149797982e+38; 1.7940633014428454e+38
59734,100000,-5.012317093965024e+36; 1.2330045937914637e+38; 3.0013414840689413e+38,-2.6869473008123694e+38; -1.754975650126976e+38; -1.2800710408092656e+38
53225,100000,-2.1857060840363653e+38; -1.4607732141031274e+38; 1.2673847992503735e+38,-1.401412483092024e+38; 3.44704216168269e+37; 1.371774304998448e+38
51234,100000,-1.6518905061405124e+38; 2.551432206462435e+38; 5.634702354472319e+37,3.000062880967527e+38; -2.2877164631379313e+38; -1.8570949457681137e+38
52561,100000,3.28532564213447e+38; -3.1995645154868696e+38; -2.9180935507953292e+38,-3.316001772539513e+38; 1.3333244340525654e+38; 9.423486384988616e+37
55476,100000,2.909839218558931e+38; -6.210359732084121e+37; -3.311991737336775e+38,-3.0013410784207492e+38; -2.9370344818277954e+38; 2.6255447396264664e+38
