elapsed.ps,repeats.n,param.a.vector2,param.b.vector2
68201,100000,9.466119e+37; 1.6222144e+38,-6.04319718e+37; -2.23559229e+38
61706,100000,3.36493897e+38; -3.11762683e+38,-1.96008458e+37; -9.36205198e+37
61034,100000,1.79224118e+37; 2.83624678e+37,3.08422291e+38; -5.75933472e+37
60493,100000,5.10182311e+37; -1.91899483e+38,3.14890372e+38; 9.67125529e+37
59915,100000,-3.08043457e+38; 2.77848973e+38,8.8526765e+37; 2.1862389e+38
60098,100000,7.63652598e+37; 1.94894627e+38,-2.67978923e+38; -3.27603736e+37
60001,100000,-3.00084274e+38; -3.0154481e+38,-9.81574007e+37; 5.11748925e+37
61499,100000,1.01807768e+38; 2.26574798e+38,-2.467518e+38; 5.96427389e+36
60003,100000,3.24498697e+38; 2.08903262e+38,5.1282871e+37; 1.80481257e+38
60559,100000,1.00468662e+38; 2.29165734e+38,-8.58465866e+37; -2.11464859e+37
60107,100000,-2.90550466e+38; -1.28489927e+38,3.02304427e+38; -3.25180024e+38
61199,100000,2.02254809e+38; 1.4589338e+38,1.22897904e+38; -2.94891511e+38
60402,100000,7.57913082e+37; 2.35223095e+38,4.97597888e+37; 2.28442706e+38
60503,100000,-1.0127432e+38; -5.21059362e+37,3.50353019e+37; -1.93133424e+38
60595,100000,-2.9855281e+38; 1.0435751e+38,-1.23877466e+37; 2.57507541e+38
60083,100000,3.2825645e+37; -7.33813016e+36,3.00658226e+37; 2.80945062e+38
75096,100000,9.50796972e+37; -1.5359095e+38,3.02899817e+38; -4.82727433e+36
60994,100000,-2.848246e+38; -1.8259221e+38,-1.29191871e+38; -3.26537951e+38
60193,100000,-2.00169372e+38; 1.23637087e+38,-1.87001018e+38; 2.00160002e+38
59980,100000,1.18035339e+38; 2.00944829e+37,2.76923775e+37; 2.91661902e+38
59483,100000,-2.36768453e+38; 3.80939121e+37,-1.82740596e+38; 2.96729066e+37
59222,100000,2.68267684e+38; -2.77297392e+38,3.2696879e+38; -3.13625662e+38
70892,100000,1.94012809e+38; -9.16825457e+37,-1.29458488e+37; -8.31981552e+37
60485,100000,-1.06222833e+38; 1.79261595e+38,3.03323415e+38; -2.04354039e+38
67265,100000,1.18374288e+38; 1.79991356e+38,-6.93576265e+37; 1.85380778e+38
60249,100000,-2.74902831e+38; 2.21956635e+38,-1.36950511e+38; 2.86768507e+38
59855,100000,5.22318646e+37; 2.54183518e+38,-3.79919398e+37; -3.10313736e+36
61277,100000,-2.91858175e+38; 3.19695599e+38,-2.63052651e+38; 3.08978902e+38
60979,100000,7.83546042e+37; 2.50215792e+38,6.60101922e+36; -2.64895368e+38
60311,100000,-1.31875538e+38; -1.57605965e+38,-2.05391525e+38; -3.12037164e+38
61768,100000,-2.40556254e+38; 1.03482476e+38,3.03679412e+38; -1.86046974e+38
61205,100000,3.03853293e+38; -3.31582106e+37,-3.19834007e+38; 1.5258837e+37
61032,100000,-1.27571666e+37; -2.18411513e+38,-5.15340737e+37; -2.42857455e+38
73060,100000,-4.06799187e+36; -2.79140394e+38,1.72407276e+38; 1.83391641e+38
61152,100000,-1.15920258e+38; -5.62133473e+37,-7.93865631e+37; -2.22474323e+38
72897,100000,3.10194731e+38; 7.41965885e+37,-1.20254676e+36; 2.50080437e+37
59463,100000,2.23228971e+38; -2.62248818e+38,-6.16041785e+37; -3.34474032e+38
60337,100000,-1.68778256e+38; 1.36493092e+38,1.75510647e+38; 3.00409563e+37
60150,100000,1.56978731e+38; 1.84749366e+38,-4.07519295e+37; 2.62557151e+38
60193,100000,2.11076197e+38; 2.63655687e+38,2.76264551e+38; -2.11188967e+37
60052,100000,-2.32279367e+38; 1.91234382e+38,-3.44600754e+35; -2.55811932e+38
59823,100000,-2.74309834e+38; -3.16531462e+38,-4.69599441e+37; 2.15603799e+38
60631,100000,2.01161993e+38; 2.69708993e+38,2.49916363e+38; -3.05120498e+38
60450,100000,3.32846146e+38; -2.79229049e+38,1.30583376e+38; 6.29167901e+37
60481,100000,1.41189403e+38; -3.3511664e+38,-1.34051303e+38; -1.69712352e+37
61228,100000,-1.64586896e+38; 3.32560914e+38,3.32139689e+38; -2.85855454e+38
59998,100000,-7.11035616e+37; 1.61306085e+38,-5.56655904e+37; -1.8693654e+38
71523,100000,-8.96991783e+36; -2.7129889e+38,2.32650657e+38; 2.40583513e+38
61388,100000,9.03302769e+37; -3.00210126e+38,1.74271169e+38; 1.86102345e+38
65037,100000,-3.20263243e+38; -2.05412862e+38,-1.40024199e+38; -3.09881773e+38
66908,100000,-1.47180259e+38; -1.31342871e+38,-1.30927081e+38; -2.21009e+38
62024,100000,1.06184803e+38; 1.61390926e+38,4.66224245e+37; 2.67564087e+38
68427,100000,2.22040482e+38; 1.13158859e+38,2.65064726e+38; 3.24857574e+38
61015,100000,1.82140014e+38; -1.75861127e+38,2.16102199e+38; 1.49265777e+38
72195,100000,6.83739854e+37; 1.94726506e+38,-1.51508829e+38; -4.67308137e+37
60957,100000,1.65299534e+37; 6.74124166e+37,1.78644523e+38; 1.9162131e+38
60002,100000,2.43101432e+38; 2.60300429e+38,-1.24844539e+38; 1.39427115e+38
59916,100000,-3.07592051e+38; 1.70098976e+38,3.16701591e+38; 6.6272246e+37
60186,100000,-6.61716047e+37; 6.73020144e+37,-2.653573e+38; 2.81838624e+38
60446,100000,2.97594304e+38; -8.77283176e+37,2.46967016e+38; -2.51506889e+38
60409,100000,1.35511515e+38; -2.69725705e+38,1.22635653e+38; -2.17350561e+38
60134,100000,1.9916517e+38; 3.0908796e+38,-1.6775657e+38; -6.15845654e+37
60890,100000,1.47247079e+38; 6.3174255e+37,-2.91506559e+38; -3.39664382e+38
60549,100000,8.96068338e+37; -2.30974965e+38,-1.0721086e+38; -2.71442997e+38
60225,100000,-6.97844799e+37; -3.16824016e+38,1.69889862e+37; -2.48875652e+38
60241,100000,2.02190007e+38; 2.06898857e+37,7.6899032e+37; -2.51732571e+38
66040,100000,2.13123666e+38; -2.34767431e+38,2.66953992e+38; -5.42873803e+37
62449,100000,2.05151016e+38; 1.64786009e+38,4.77256253e+37; -7.15124398e+37
61446,100000,2.5590446e+38; 1.85108121e+38,3.24565994e+38; -3.12279336e+38
61627,100000,-1.06337905e+38; -1.58782446e+38,2.37756363e+37; 2.38131674e+38
61480,100000,1.8302783e+37; -3.37815742e+38,-7.31731343e+36; 4.21264228e+37
62753,100000,-2.15542607e+38; 4.90543057e+37,3.3894888e+38; 1.49935441e+38
61900,100000,-3.34607917e+38; 2.30167583e+38,1.49445236e+38; 1.56595049e+38
61526,100000,-2.06647634e+38; 3.17939893e+38,1.97548337e+38; -4.80003759e+37
61691,100000,1.50798473e+37; 1.25522534e+37,-2.11686069e+38; 8.5508276e+37
62952,100000,-3.0220695e+38; 2.5631599e+38,1.40115307e+38; 9.96028729e+35
62715,100000,-2.13143827e+38; -3.19689636e+38,-2.21619846e+38; 1.34679966e+38
60136,100000,-3.26715747e+38; -2.87563375e+38,3.49688111e+37; -8.32565989e+37
60008,100000,6.31688802e+37; 1.09802891e+38,-5.39575275e+37; -1.17647032e+38
59906,100000,7.36594596e+37; -1.83042581e+38,-9.16868963e+37; -2.71855946e+38
59832,100000,-3.34095147e+37; 2.73991684e+38,-5.57155814e+37; 1.3366474e+38
59956,100000,2.43613016e+38; -1.78212791e+38,-2.30545789e+38; -1.08721504e+38
59822,100000,-2.31277579e+38; 3.36523144e+38,-1.27065858e+38; 2.83313358e+38
59880,100000,2.53094738e+38; 3.63500407e+37,-2.2440748e+38; -1.58973009e+38
60038,100000,2.61861262e+38; 1.46653573e+37,-6.37068305e+37; 3.39339641e+38
60083,100000,2.04013984e+38; -9.7807661e+36,1.01714469e+38; -1.1644104e+38
64366,100000,-2.38966863e+38; -1.71442848e+38,-2.79079593e+37; 1.36776397e+38
64175,100000,-8.12142516e+37; -2.51848911e+38,-2.85705871e+38; -4.07600475e+37
63542,100000,-9.63430074e+37; -3.40458341e+36,2.72447179e+38; -1.8391513e+38
61309,100000,-1.53894274e+38; 8.82274981e+37,3.0279698e+37; -1.17958448e+38
61980,100000,6.97165998e+37; 2.24647401e+38,9.08734297e+37; -1.5062767e+38
68398,100000,-3.06081316e+38; 3.3546063e+38,-9.06955022e+37; 2.59328922e+38
71179,100000,2.61151702e+38; 6.92601086e+37,-1.13559285e+38; -1.35214134e+38
63169,100000,1.07976678e+37; -1.6744051e+38,-1.50360449e+38; -1.44606076e+38
70359,100000,-7.53279413e+37; 1.89675517e+38,2.81158413e+38; -7.26326981e+37
73401,100000,2.62469835e+38; -2.39794568e+38,1.95242924e+37; 1.49732952e+38
59840,100000,4.6824649e+36; -3.23881159e+38,1.88359107e+38; 3.34043964e+38
63718,100000,-6.666251e+37; -1.93765404e+38,3.30322524e+36; -2.9714799e+38
63977,100000,2.19232018e+38; -1.65774168e+38,3.7447996e+37; -2.7445388e+38
60321,100000,2.9201581e+38; 1.04788187e+38,-1.56578356e+38; -6.96306226e+37
61096,100000,1.44539641e+38; -1.27848769e+38,-1.70662259e+38; 1.86645913e+38
59944,100000,2.75525643e+38; -1.33858387e+38,-1.94392232e+38; -1.4295953e+38
61561,100000,2.24285502e+38; 1.0356817e+38,6.60841165e+37; 1.18854271e+38
60499,100000,-8.42652837e+37; -4.29982824e+37,3.04155603e+38; -3.60292363e+37
60432,100000,-2.7369043e+38; -8.10126951e+37,-1.77253175e+37; 3.16965344e+38
61118,100000,-8.98288552e+37; 3.33954032e+38,7.73165961e+37; -2.94616704e+38
62491,100000,1.88464637e+38; 2.10600818e+38,1.61875909e+38; 6.8452169e+37
63396,100000,8.59748424e+37; -3.81755438e+37,-2.06262248e+38; 2.10369507e+37
60870,100000,-6.19599928e+37; 3.08903532e+38,-6.76433826e+36; -1.59031088e+38
63930,100000,2.65403098e+38; -3.07351319e+38,5.22965959e+36; -3.29057169e+38
61153,100000,1.67539062e+38; 1.36651832e+38,-1.11904564e+38; -1.89944097e+38
63199,100000,-3.38739951e+38; -1.88901114e+38,2.07824481e+38; -1.80659905e+38
62601,100000,2.3870449e+38; -7.41914419e+37,-3.36045331e+38; 1.21615569e+38
67052,100000,1.45233026e+38; -2.91391294e+38,1.55101432e+38; -2.00266281e+38
63130,100000,3.00913683e+38; -2.49563023e+38,-3.87045115e+37; -3.1968124e+38
61436,100000,2.69067014e+38; 3.39106535e+38,3.26386422e+38; 1.9946827e+38
