elapsed.ps,repeats.n,param.a.vector3,param.b.vector3
19903,100000,1.913266673517235e+38; -3.7295806910037184e+37; 2.293636492853045e+38,-2.5137752763200072e+38; 2.609334835047132e+38; -2.163932308854557e+38
19638,100000,-3.228014702143936e+37; -6.172273423330384e+37; -5.313097368953457e+37,-3.2899877568059655e+38; -1.9585972505091083e+37; -3.129061034287712e+38
19694,100000,-2.1689846570868267e+38; 2.6855534936244064e+38; 3.132787318580095e+38,-2.802795556690123e+38; 2.1819353812669504e+38; 1.7962911213137105e+38
19754,100000,-5.607875825410049e+36; -1.0675487077966668e+38; -1.2393081638721826e+38,-2.1055767740634107e+38; -2.155355689129557e+38; 7.786681225226964e+37
19877,100000,-4.260589386234522e+37; -6.823884875486181e+37; 7.149757787045891e+37,1.8531064099195556e+38; 3.2570781274553684e+38; 1.5860689149622138e+38
20020,100000,-2.6788927503105672e+38; -1.7914539694473356e+38; 1.423178956606375e+38,-2.828062571277968e+38; -1.2520251332816242e+38; -2.78226245650377e+38
19939,100000,-2.265763594279323e+38; -5.803434762326538e+37; -8.56342905991441e+37,-2.8387252368307036e+38; 1.0678708938732208e+38; -1.8995963294443737e+38
22504,100000,2.3417159448185015e+38; 6.99861834128188e+37; -4.342262593226506e+37,5.581862620972886e+37; -1.923925688236242e+38; 8.220962094937472e+37
19544,100000,-2.3487543465991607e+38; -2.7358246627716333e+38; 6.335361743652146e+37,-1.768056181728563e+38; 1.6974321216043118e+38; -3.259692124405087e+38
19809,100000,5.621678512205574e+37; -1.7119497633383656e+38; 2.5857540999937344e+38,1.4996752813711234e+38; 2.1679559332717295e+38; 3.034915362334058e+38
20196,100000,-1.9357819735941526e+38; 3.1687478279832733e+38; 5.111428356143868e+37,-1.4623061586209714e+38; 1.7501028012196987e+38; 1.2885114641537772e+38
19790,100000,6.0287266976014995e+37; 1.158945378011678e+37; -2.817281456453147e+38,-2.1572208595167087e+38; -3.9944758057406504e+37; -3.33569031318997e+38
23134,100000,-1.4506742981253252e+38; 7.064413463915646e+37; -1.0440257776106397e+38,1.0710290678726054e+38; 3.859764731460417e+36; 3.2363659335922154e+38
20160,100000,-6.964933188647075e+36; 1.398662289761817e+38; -3.2770563009149653e+38,-2.006746473963601e+38; -3.3031836953181973e+38; 3.1183160221519855e+38
19965,100000,-3.295688533673264e+38; -2.4383831259340816e+38; -1.7136027797210632e+38,-1.0738672615074804e+37; -2.7682116144267443e+38; -8.42345609475769e+37
19880,100000,-2.7825048312985337e+38; 1.246136946949588e+38; -1.4322540165473848e+38,2.2140241815008877e+38; -2.0069361144933953e+38; 1.6346316460425011e+37
20969,100000,-2.4703094640670936e+38; 1.0772106392595584e+38; -1.2415777655068312e+38,-2.321729658395063e+38; -2.1802965625709753e+38; 2.669332636543886e+38
20017,100000,-1.4659960359881158e+38; 7.066496974442181e+37; 2.7937240461707936e+38,-2.181800604655134e+37; -1.6298995063518491e+38; -3.460155626846871e+36
19811,100000,7.302283028446072e+37; 1.418880683010157e+37; -4.530306390324602e+37,1.6689774221111088e+38; -4.842986608557617e+37; -2.31364853793668e+38
19725,100000,6.196699529216062e+37; 2.4216091675436695e+38; 2.390474046209296e+38,1.063501175489174e+37; 2.45824710942761e+38; -1.6508900762868123e+38
20201,100000,-8.591165255047404e+37; -2.8131205201229577e+38; 1.1905531048428287e+37,-1.3929704371547441e+38; -1.2472245911645839e+38; 5.965459270264589e+37
19685,100000,5.7514179875967725e+37; -1.40619943599463e+38; 1.687274488050707e+38,-1.2011045213788884e+38; 3.187585115902665e+38; 2.1534156766509677e+38
23753,100000,1.603893197933951e+38; 3.0835805702888677e+38; -1.3913151897069901e+38,1.5978467073949583e+38; -7.701544289734916e+37; -1.0050514035524067e+38
19586,100000,-3.127010482676783e+38; 3.1498750458470754e+38; 1.1822825466787476e+38,3.382496232656413e+38; 2.879544600278533e+38; -2.6769576056102828e+38
21910,100000,-2.0057205896858484e+38; -1.3872995768416112e+38; -3.032266682463917e+38,3.1301840713074663e+38; -3.0762425973183626e+38; -1.2907057166367483e+38
25168,100000,-3.8161934253245522e+37; 2.125345227407706e+38; 2.771075896310972e+38,-1.2461279212773144e+38; -3.039569972514e+38; 3.923290125694474e+37
19207,100000,5.144427836569009e+36; 1.4395823553733282e+38; -3.2156868000567163e+38,-2.496417387357106e+38; -8.648803806659061e+37; -3.324988908234891e+38
19647,100000,2.43819591929344e+38; -2.334902880608539e+38; -2.434831878836578e+38,2.257315362207114e+38; -2.0692376681319681e+37; -4.1680313705986176e+37
19844,100000,2.2110079843687286e+38; -8.72066742624624e+37; 1.1904203564719728e+38,1.0233997459587842e+37; 2.170508880168541e+38; 1.0101027376641962e+38
19692,100000,-3.6735713239434744e+37; -2.469117466854687e+38; -1.3862533087422068e+38,1.089222085050937e+38; -2.2462314310069103e+38; 9.163133262352302e+37
21822,100000,2.0401449093856462e+38; 2.173519398226011e+38; 2.2337512587295914e+38,3.1447754396004293e+37; 2.1218664645715235e+37; -2.362318816493891e+38
26964,100000,-4.554171180524499e+37; 1.8461302751363796e+38; -4.429827333148112e+37,-1.350762742769545e+38; 2.0703723421842324e+37; -2.187048576728031e+38
24657,100000,-2.0380347274904823e+38; -1.940666586299e+38; -4.566835010020779e+37,2.480548632907305e+38; 3.1472861990852653e+38; 1.4455512656955869e+38
20653,100000,2.79923660227697e+38; -6.58493654029496e+36; -2.601898289565953e+38,3.3584321677821603e+38; 1.3418006558500275e+38; 7.772741125106374e+37
19781,100000,-1.953202940850921e+38; -1.1736208422454602e+38; 6.02589932970275e+37,-6.830610522510752e+37; 1.9055163591594876e+38; -2.1853033767936848e+37
19968,100000,2.104368348099225e+38; -1.9689130868576216e+38; 1.9164177486732583e+38,2.9734539821603044e+38; 3.2484096284148637e+38; 1.6139144322829712e+38
20374,100000,1.7723187329308665e+38; 2.8182114049334743e+38; 9.19689434725806e+37,-2.2132680532708636e+38; -1.5787674503289953e+38; 1.3236604743487135e+38
19670,100000,-5.061861696494224e+37; 1.2435809576913359e+38; -4.1194745214171154e+37,4.438850977180776e+37; 6.475771794735826e+37; 5.6513242962027515e+37
20328,100000,9.733535467635798e+37; -1.4964701535935064e+38; -5.333670324074681e+37,-3.1569292679072255e+38; 2.241992204575651e+38; -2.6449238214123954e+37
21705,100000,2.3126287383818086e+38; 1.3979968239027211e+38; 2.8574633437671333e+38,1.762790259723167e+38; -2.6429959276735443e+38; 3.2237636612090824e+38
20131,100000,3.1983528443371475e+38; -2.305782411020096e+38; -3.6011007532489067e+37,2.9792210825070067e+38; 2.51921075926969e+38; -4.42331972202678e+37
19811,100000,2.5640160218528287e+38; -1.4720298500211061e+38; 2.838565817091219e+38,-2.5585598508453503e+38; 2.2097675121973693e+38; -2.059373444986292e+38
28298,100000,1.4578743507105255e+38; -2.850725121648608e+38; 1.7420245202986603e+38,-7.088613420934243e+37; 2.7762093741816562e+38; 2.32462213282864e+38
19464,100000,2.7932628241764065e+38; 2.360675941315995e+38; 1.5060167795578011e+38,-3.3885943419278468e+38; -2.0110189635466104e+38; -7.894242392776809e+37
20028,100000,1.43030558686881e+38; -8.334430514284381e+37; 5.767741270845791e+37,-7.144599463223443e+37; -7.344866454469179e+37; 1.0629875995249976e+38
19821,100000,-1.6613091501002082e+38; 6.089933939182919e+37; 3.26752914606389e+37,-2.5261282778891113e+38; -8.594129941197423e+35; -3.1842614374409144e+38
20086,100000,-4.41154274089042e+37; -2.274468196008922e+38; -2.584702862703977e+38,-1.4059119328384981e+38; 3.0203870723349623e+38; -6.919797348140409e+37
21405,100000,3.038824999609258e+38; 2.2237867137154133e+38; -4.493314317568982e+37,-2.2561257988838597e+38; 1.1113373145984226e+38; 2.381516320007843e+38
24436,100000,2.4596898986347656e+37; 5.615331639180351e+37; -2.814988124399262e+38,-2.256449100492942e+38; -2.382914386501823e+37; 2.070081340312444e+38
20034,100000,3.272811801057209e+38; -5.628483767687839e+37; -2.9195068290965117e+38,7.820723221505733e+37; 1.6541692348594827e+38; 3.1487688432272923e+38
19987,100000,2.0556611302035238e+37; -5.205273544199244e+37; 2.023053734109033e+38,-4.8095006038321085e+36; 6.095982660786968e+37; -2.2129449544858774e+38
20177,100000,1.400645402360814e+38; 1.8875769735132497e+38; -1.4671927995667792e+38,3.393028887963589e+38; -1.118365854057412e+37; 8.277597174333989e+37
23330,100000,2.4053181333259205e+38; 9.04825572259818e+37; -1.8817009566269758e+38,-1.717355633970027e+38; -1.9517944035629835e+37; 7.751125654131522e+37
23171,100000,1.9898354064842685e+38; -2.0681296147423086e+37; -1.0201909039649084e+38,1.8389880274185497e+38; -1.831530996703671e+38; -1.4654511490541137e+38
21458,100000,-6.908879327050763e+37; -2.3431006249221428e+38; 3.0705318820703584e+38,2.245157071770205e+38; -2.3049204086119408e+38; -3.322005974254482e+38
19741,100000,-1.329889810810283e+38; -1.710514580034811e+38; -1.6354435001929113e+38,4.900731642819694e+37; 2.431875109164558e+37; 3.275404298652748e+38
20245,100000,2.420928489877371e+38; -3.0810468916811795e+38; 1.829596866123867e+38,-7.215036215295004e+37; 8.397646221476803e+37; -1.5193162597710596e+38
19983,100000,1.439886692929431e+38; 1.2854229602313812e+38; 2.2176318136970892e+38,-3.196223799801052e+38; -5.749190471962051e+37; -8.176287045423989e+37
20019,100000,-1.0610173662560989e+38; -2.1215731048696187e+38; 1.035096345370584e+38,2.915754988968028e+38; 3.477969286906578e+37; 1.5376634739684029e+37
21664,100000,2.986187481733573e+38; 2.9155965833490237e+38; 6.664684693085438e+37,-1.1031539707956372e+38; 4.7898488504020704e+36; -1.1325161052945076e+38
20450,100000,-1.6846370395648842e+37; 1.8149760883369786e+38; -3.177004188460632e+38,-2.005778191729123e+38; 1.1138383385266488e+38; 1.0626932383791186e+37
19768,100000,-9.360587590446252e+37; -1.3449756642493831e+38; -2.3703611975499308e+38,-6.694892806888877e+37; -2.886089531033535e+38; 1.93440195844472e+38
21748,100000,-2.816059187744407e+37; 6.53078326724357e+37; 2.7632073355052353e+38,1.8640485670766296e+38; -1.4957432320333115e+38; -1.4955334105059617e+38
19821,100000,1.8940338786105722e+38; -8.746697870731566e+37; -2.6145885876067658e+38,1.5614508360696376e+38; -1.22173132629761e+38; -1.3505775643698637e+38
20827,100000,1.0815416435942741e+38; -2.775013320487329e+38; 2.9393192952696467e+38,1.6409142745353043e+38; 2.0605701071529076e+38; -9.77498257166086e+37
19717,100000,-9.33469608046671e+37; 1.7782889109037254e+37; -2.2205930454992224e+38,-2.5812554615436445e+38; -8.28788035600304e+37; 3.0401186116937788e+38
19512,100000,3.0021468985543023e+38; -1.229157426337843e+38; -7.034982166400027e+37,3.119096894921726e+38; -2.2973218066780287e+38; -2.3766972194860155e+38
19390,100000,-2.366363737441147e+38; 2.7781771735614025e+38; -2.5104893231401196e+38,-1.633781686315048e+37; 2.5726029856067267e+38; 3.2988177038269153e+38
20218,100000,-3.0869497827601783e+37; -2.588484055282109e+36; 2.852662903062141e+38,-8.1455526030913355e+37; -3.1907832462489686e+38; 1.3286988784243806e+37
19735,100000,-1.7837789028292178e+38; 1.9923346049956304e+38; -1.983123348674132e+38,6.475900080976569e+37; -2.295791296049337e+38; 3.893652518043668e+36
21926,100000,7.380860125612059e+37; -5.771240493562661e+36; 7.965740421930882e+37,-2.9050164672033748e+38; -3.1075000215826462e+38; -9.644103224849936e+37
19633,100000,2.450510992756585e+38; 9.398223629706788e+37; 4.775656107516855e+37,2.3020261087614997e+38; -2.6789724601803096e+38; -2.346028796396622e+38
19825,100000,-2.3922753270061962e+38; 3.3792895836980755e+38; -2.8094412910208553e+37,-2.8972290360360527e+38; 1.9265535786365391e+37; -2.4190886725022238e+38
19916,100000,2.1559485439622717e+38; 2.490645622056195e+38; -1.8080232783248468e+38,-3.686622547463184e+37; -7.821364652709448e+37; 1.7646377844139636e+38
19632,100000,2.1917684962668967e+38; -1.916455473955121e+38; -2.501927103925938e+38,1.7285079168905947e+38; -2.532363496249466e+38; -9.521834775036243e+37
19970,100000,5.017363103944292e+37; 2.551475407994891e+38; -1.9829312742551854e+38,3.224305607193692e+38; -3.3606926423324873e+38; 1.382205396139534e+37
20733,100000,-3.2028563505655423e+38; -4.067317544530965e+37; -2.2453726737842917e+38,3.233548504074172e+38; -3.5462502723673913e+37; 2.934538731326066e+38
19487,100000,1.867889244159177e+38; 3.020235968383415e+38; 1.5996853078255293e+37,2.199424750950107e+37; 1.8387803355442083e+38; -2.51640184836368e+38
19671,100000,-1.1132986743131197e+37; 3.339807439515415e+38; 5.981202983659183e+37,-3.111564413643122e+38; 2.2356448244901883e+38; -7.647000833828776e+37
19848,100000,-8.978547109031389e+37; -5.745870241509934e+37; 3.2058573358904986e+38,2.3239931753068306e+38; -2.6239742726508556e+38; -5.442856112633779e+37
19752,100000,6.959230662421949e+36; -2.079768219139148e+38; -3.1366464526553818e+38,8.677188024778892e+37; -8.985629726464984e+37; 3.0117025501908707e+38
19426,100000,2.251378498092029e+38; -2.6752563170927285e+38; 1.7651432220612866e+38,3.1455429259798315e+38; -2.2770712404574548e+38; -2.9322965109443823e+38
22398,100000,-2.0586014457707532e+37; 2.5843343313214788e+38; -2.3152762013073732e+38,3.4008447145043563e+38; 7.040674931715532e+37; -7.16046943461782e+37
19756,100000,-1.3789487003354997e+38; 3.1012867082246635e+38; -1.767172679966228e+38,1.005352901571165e+38; -1.6631013038127868e+38; 1.0214921853355607e+36
19742,100000,3.3602113407525927e+38; 1.504260728534317e+38; 2.237248554617549e+38,1.3738204958913124e+38; 7.9017529690530415e+37; -6.417831035221074e+36
19996,100000,1.2797652834844905e+38; -3.334867760068494e+37; 9.447657946633768e+36,-5.936158287230673e+37; 1.5962298951134032e+38; 1.7073547834426583e+38
19772,100000,-2.1377890941718342e+38; 1.1111151208012146e+38; 3.4010611785208513e+37,-3.6632029561540876e+37; -1.645861762709923e+38; 1.0929267685770919e+38
19778,100000,2.8837584736977875e+38; 1.4015143007882344e+38; 6.34982094669353e+36,9.482756656452887e+37; -2.677725497637877e+38; -1.5331013008702295e+38
19615,100000,-2.506647834761188e+38; -6.743323651600716e+37; -4.689598857689041e+37,3.229699511203687e+38; 1.1661814572269368e+38; -3.191940560540953e+38
19768,100000,2.584485638097122e+38; 7.927511122189439e+37; -5.634960955194765e+37,-2.811778838727676e+38; 2.230222119458556e+38; -1.4166987267380082e+38
19605,100000,1.1493293101475027e+38; 1.041155715239675e+38; -9.10385284968323e+37,7.706610328593668e+37; 1.9040846238655658e+38; 2.918987599410658e+38
19555,100000,-2.6037117398086155e+38; 2.8911889344560853e+38; 3.1308631263809965e+38,-3.0077866253686937e+38; 1.5882601250837443e+38; -2.2630457513924336e+38
24727,100000,1.0558428165059673e+38; 3.54291026656591e+37; -1.1484325234068772e+38,-1.5829691543024877e+38; -1.9836761964539035e+37; -8.263674821321802e+37
21833,100000,-2.0620971697719666e+38; 2.848669093787086e+38; 8.031724170973962e+37,-5.73207414649753e+37; -2.0116757079695766e+38; -1.5290850795325624e+38
20747,100000,6.405561191531345e+37; 5.242916175242901e+37; 9.770175640584795e+37,1.8404797986448983e+38; 1.048931686845571e+38; -3.3236261331336218e+38
19971,100000,7.759467428906324e+36; 2.2040036570362036e+38; 3.0882458287338516e+37,1.6595444790526425e+38; 1.4181487162005733e+38; 2.9455455893697757e+38
19759,100000,2.8370086350938986e+37; 2.10551795507556e+38; -4.791634082742372e+37,6.305484233125247e+37; 1.4420775988148175e+38; -6.4599388387389755e+37
19678,100000,1.2207555395715784e+38; -8.942873139369886e+36; -2.7452448279120493e+38,1.3640112127226503e+38; 1.0722798840728626e+38; 1.2987821974939344e+37
22095,100000,2.432597974242832e+38; 1.1426387516915461e+38; 2.7613821214650027e+38,-2.7455123528947215e+38; -2.4326618131270595e+37; 8.216400169031166e+35
20285,100000,-1.4928568423226158e+38; -1.4360950992781244e+38; -4.330530233391274e+37,-3.2404534475996393e+38; 3.295799884101988e+38; 2.020597737130127e+38
20329,100000,-3.596414248979863e+37; -2.327310414103532e+37; -2.622504609250975e+38,2.0565919153332474e+38; -7.093028901504958e+37; -3.1572016606682025e+38
19613,100000,8.229919314078685e+37; -2.3633012964150917e+38; -2.4699930584772766e+38,3.1036640094543076e+38; -2.1398347780044585e+38; 1.8836030409996063e+38
20022,100000,-3.79068778818772e+37; -2.3272132106555064e+38; -2.2958584308251252e+38,1.1859596461278417e+38; -2.6434356503137515e+38; -2.0045886284058686e+38
19928,100000,-1.1237171903602515e+38; 1.9283340699635957e+38; -4.028981508608983e+37,-2.0228551693190134e+38; -3.163657348820949e+38; 2.715310830874404e+38
19800,100000,1.654531782931148e+38; -2.6212300626314815e+38; 1.1533455314851698e+38,-2.054345435645547e+38; 1.7614700776820653e+38; 3.3512582795053487e+38
20070,100000,-9.663375570455326e+37; -2.7692299942129436e+38; -1.3251541724039744e+38,-1.8817705252919163e+38; 3.0300463670846053e+38; -1.861789715119071e+38
20812,100000,-2.8176175359802794e+38; 1.1554017875238e+37; -1.7248787853402133e+38,-5.437464921396068e+36; 2.229450576597233e+38; 2.6307378477813853e+38
19567,100000,1.5046710416805989e+38; 3.342183929448675e+38; -1.0203455319851243e+37,-1.9947897906781525e+38; -1.6873749873902931e+38; -3.3767731451385505e+38
19982,100000,-3.1987639687798135e+38; -1.1986629249108008e+38; -1.0970344635820715e+38,9.381433851036885e+37; -1.1027068450759247e+38; 2.3271629102796893e+38
20312,100000,-1.1697510599051314e+38; -2.9927887975872734e+38; -5.175964448201487e+37,-3.054683004381969e+38; -3.0369397496365984e+38; 5.175208421383511e+37
19793,100000,2.3554621451032804e+38; 9.340815283444132e+36; 3.270477295711829e+38,1.7799185518093548e+38; -7.458702999550394e+37; -2.1996766077713605e+38
20190,100000,-1.500189136218432e+38; 3.1795344190586874e+38; 3.227721570619139e+38,1.415808531780504e+38; 1.8851540368619975e+38; 9.057506529618405e+37
22793,100000,-1.6165330941868986e+38; 6.057993200539089e+37; 3.1594459092908466e+38,-2.8623633711032795e+38; 9.924214456801648e+37; 1.5440649573814834e+38
24336,100000,-5.401793867330946e+37; 2.2731376699389226e+38; 3.2516063389924953e+38,-8.914573346780031e+37; 2.5626112621636797e+38; 2.6857360353108393e+38
19490,100000,6.056982724554382e+35; 1.7759608452233942e+38; -1.5510900741838522e+38,2.8849695363752215e+38; -3.3804442612768114e+38; 6.106613685780722e+37
19674,100000,-1.977218125118029e+38; 2.525893711822045e+37; -5.960127531840029e+37,2.4600409427772339e+36; -2.002274608294188e+38; -2.933389327173827e+38
