runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.image.editableimage,param.start.vector2,param.finish.vector2,param.color3.color3,param.transparency.float,param.imagecombinetype.enumitem
1,100001,22399996,1,EditableImage[2048][2048],Vector2(660;51),Vector2(809;325),Color3(221;76;25),0.1,ImageCombineType(BlendSourceOver)
1,200002,17100014,1,EditableImage[2048][2048],Vector2(232;341),Vector2(376;586),Color3(39;123;108),0.5,ImageCombineType(AlphaBlend)
1,300003,45299996,1,EditableImage[2048][2048],Vector2(221;6),Vector2(1376;1597),Color3(66;198;212),0.6000000000000001,ImageCombineType(AlphaBlend)
1,200002,35699981,1,EditableImage[1024][1024],Vector2(355;554),Vector2(973;1023),Color3(27;196;73),0.8,ImageCombineType(Add)
1,200002,3900001,1,EditableImage[1024][1024],Vector2(1022;1022),Vector2(1023;1023),Color3(38;123;141),0.30000000000000004,ImageCombineType(Overwrite)
1,200002,38200000,1,EditableImage[2048][2048],Vector2(1136;1923),Vector2(346;1470),Color3(202;190;214),0,ImageCombineType(Multiply)
1,200002,6300019,1,EditableImage[2048][2048],Vector2(790;875),Vector2(796;740),Color3(137;11;203),0.30000000000000004,ImageCombineType(BlendSourceOver)
1,200002,15800004,1,EditableImage[2048][2048],Vector2(659;1204),Vector2(1356;1471),Color3(191;30;114),0.9,ImageCombineType(AlphaBlend)
1,200002,37399994,1,EditableImage[2048][2048],Vector2(520;1474),Vector2(1472;592),Color3(194;4;156),0.9,ImageCombineType(Add)
1,300003,33999997,1,EditableImage[2048][2048],Vector2(1155;303),Vector2(1884;1361),Color3(17;219;100),0.5,ImageCombineType(BlendSourceOver)
1,100001,12200006,1,EditableImage[1024][1024],Vector2(430;1023),Vector2(1023;800),Color3(130;228;41),0.9,ImageCombineType(Multiply)
1,200002,4100003,1,EditableImage[512][512],Vector2(511;511),Vector2(51;511),Color3(120;64;233),0.7000000000000001,ImageCombineType(Overwrite)
1,200002,34400001,1,EditableImage[2048][2048],Vector2(804;1812),Vector2(151;655),Color3(18;114;35),0.2,ImageCombineType(Overwrite)
1,200002,18199994,1,EditableImage[2048][2048],Vector2(257;1522),Vector2(49;330),Color3(137;0;6),0.2,ImageCombineType(AlphaBlend)
1,100001,43500012,1,EditableImage[1024][1024],Vector2(734;1023),Vector2(1023;12),Color3(115;192;247),0.30000000000000004,ImageCombineType(AlphaBlend)
1,200002,20000007,1,EditableImage[2048][2048],Vector2(1846;814),Vector2(1178;494),Color3(172;105;33),0.30000000000000004,ImageCombineType(BlendSourceOver)
1,200002,35100006,1,EditableImage[2048][2048],Vector2(35;2019),Vector2(1287;874),Color3(4;133;24),0.2,ImageCombineType(Overwrite)
1,200002,10899996,1,EditableImage[1024][1024],Vector2(877;707),Vector2(1023;928),Color3(79;9;168),0.4,ImageCombineType(Overwrite)
1,200002,4200003,1,EditableImage[512][512],Vector2(511;511),Vector2(308;511),Color3(211;208;47),0.30000000000000004,ImageCombineType(Add)
1,200002,5700015,1,EditableImage[1024][1024],Vector2(7;1023),Vector2(762;1023),Color3(114;115;204),0.6000000000000001,ImageCombineType(Multiply)
1,300003,3199996,1,EditableImage[256][256],Vector2(254;254),Vector2(255;255),Color3(147;104;212),0.30000000000000004,ImageCombineType(Add)
1,100001,3199996,1,EditableImage[512][512],Vector2(511;511),Vector2(249;511),Color3(40;236;212),0.4,ImageCombineType(Multiply)
1,300003,26800001,1,EditableImage[2048][2048],Vector2(1708;1744),Vector2(551;1321),Color3(92;227;170),0.4,ImageCombineType(Multiply)
1,199973,32300014,1,EditableImage[2048][2048],Vector2(1584;1662),Vector2(1828;703),Color3(116;255;32),0.1,ImageCombineType(AlphaBlend)
1,100001,36000013,1,EditableImage[2048][2048],Vector2(1556;933),Vector2(1331;1330),Color3(243;73;127),0.7000000000000001,ImageCombineType(Add)
1,300003,7700001,1,EditableImage[1024][1024],Vector2(1023;1023),Vector2(1023;459),Color3(228;241;247),0.2,ImageCombineType(Add)
1,200002,14099991,1,EditableImage[2048][2048],Vector2(2024;856),Vector2(1780;1081),Color3(210;85;245),0.7000000000000001,ImageCombineType(BlendSourceOver)
1,200002,10499993,1,EditableImage[2048][2048],Vector2(1096;550),Vector2(636;672),Color3(68;219;29),0.4,ImageCombineType(AlphaBlend)
1,200002,10299992,1,EditableImage[2048][2048],Vector2(1238;840),Vector2(1663;674),Color3(253;56;231),0.8,ImageCombineType(BlendSourceOver)
1,200002,54000004,1,EditableImage[2048][2048],Vector2(1281;136),Vector2(1798;1040),Color3(118;38;174),0.8,ImageCombineType(BlendSourceOver)
1,200002,29999996,1,EditableImage[1024][1024],Vector2(1023;365),Vector2(53;1023),Color3(217;177;25),0.2,ImageCombineType(AlphaBlend)
1,200002,123799983,1,EditableImage[2048][2048],Vector2(1223;1959),Vector2(563;407),Color3(186;70;98),0.4,ImageCombineType(Add)
1,200002,5400013,1,EditableImage[512][512],Vector2(511;511),Vector2(511;109),Color3(127;164;47),0.9,ImageCombineType(BlendSourceOver)
1,200002,13199985,1,EditableImage[2048][2048],Vector2(1044;1707),Vector2(502;1549),Color3(166;152;161),0.2,ImageCombineType(Overwrite)
1,200002,35600010,1,EditableImage[2048][2048],Vector2(1404;117),Vector2(1287;1733),Color3(146;65;133),0.6000000000000001,ImageCombineType(Add)
1,200002,27400005,1,EditableImage[2048][2048],Vector2(371;972),Vector2(1373;163),Color3(191;218;121),0.9,ImageCombineType(Overwrite)
1,200002,24299982,1,EditableImage[2048][2048],Vector2(1543;1006),Vector2(1806;51),Color3(75;41;214),0.7000000000000001,ImageCombineType(Overwrite)
1,400004,69799979,1,EditableImage[2048][2048],Vector2(1735;1755),Vector2(1129;426),Color3(154;147;88),0.2,ImageCombineType(AlphaBlend)
1,200002,23100002,1,EditableImage[2048][2048],Vector2(1635;578),Vector2(373;280),Color3(221;192;217),0.5,ImageCombineType(BlendSourceOver)
1,200002,16000006,1,EditableImage[2048][2048],Vector2(1112;96),Vector2(1885;301),Color3(106;85;219),0.5,ImageCombineType(Multiply)
1,200002,11900004,1,EditableImage[2048][2048],Vector2(1185;1756),Vector2(1853;1704),Color3(13;205;255),0.4,ImageCombineType(Overwrite)
1,200002,24400012,1,EditableImage[2048][2048],Vector2(691;1874),Vector2(1537;1205),Color3(149;82;112),0,ImageCombineType(Overwrite)
1,300003,25399990,1,EditableImage[2048][2048],Vector2(215;1252),Vector2(1171;698),Color3(16;149;111),0.9,ImageCombineType(Overwrite)
1,200002,51499985,1,EditableImage[2048][2048],Vector2(584;150),Vector2(1980;1957),Color3(202;46;247),0.1,ImageCombineType(Multiply)
1,200002,21700020,1,EditableImage[2048][2048],Vector2(130;825),Vector2(1667;517),Color3(7;16;10),0.6000000000000001,ImageCombineType(Multiply)
1,200002,25699992,1,EditableImage[2048][2048],Vector2(185;2),Vector2(1592;1475),Color3(145;201;185),0.5,ImageCombineType(BlendSourceOver)
1,200002,35500009,1,EditableImage[2048][2048],Vector2(652;1556),Vector2(915;253),Color3(169;34;135),0.1,ImageCombineType(AlphaBlend)
1,200002,22299996,1,EditableImage[2048][2048],Vector2(1979;1559),Vector2(657;1399),Color3(130;90;247),0.2,ImageCombineType(BlendSourceOver)
1,300003,52199991,1,EditableImage[2048][2048],Vector2(1174;326),Vector2(1376;853),Color3(232;244;242),0.8,ImageCombineType(BlendSourceOver)
1,200002,21599990,1,EditableImage[2048][2048],Vector2(103;134),Vector2(1410;29),Color3(131;106;78),0.9,ImageCombineType(Overwrite)
1,200002,15500002,1,EditableImage[2048][2048],Vector2(151;418),Vector2(1174;1469),Color3(93;82;75),0.9,ImageCombineType(Multiply)
1,200002,28200012,1,EditableImage[2048][2048],Vector2(531;854),Vector2(1608;2042),Color3(208;15;215),0,ImageCombineType(BlendSourceOver)
1,200002,3399997,1,EditableImage[1024][1024],Vector2(1022;1022),Vector2(1023;1023),Color3(208;28;191),0.30000000000000004,ImageCombineType(Overwrite)
1,100001,21100016,1,EditableImage[2048][2048],Vector2(1027;1230),Vector2(1228;2044),Color3(169;55;164),0.30000000000000004,ImageCombineType(BlendSourceOver)
1,200002,5899987,1,EditableImage[512][512],Vector2(511;229),Vector2(511;511),Color3(58;100;214),0.6000000000000001,ImageCombineType(Add)
1,200002,16600010,1,EditableImage[2048][2048],Vector2(712;267),Vector2(1062;976),Color3(72;188;3),0.30000000000000004,ImageCombineType(Overwrite)
1,200002,70000010,1,EditableImage[2048][2048],Vector2(202;1110),Vector2(697;1956),Color3(228;77;135),0.7000000000000001,ImageCombineType(Add)
1,100001,17499988,1,EditableImage[2048][2048],Vector2(1610;1918),Vector2(292;1915),Color3(206;110;196),0.9,ImageCombineType(Add)
1,200002,29500021,1,EditableImage[2048][2048],Vector2(1584;170),Vector2(193;762),Color3(249;186;119),0,ImageCombineType(BlendSourceOver)
1,200002,2699992,1,EditableImage[512][512],Vector2(510;510),Vector2(511;511),Color3(107;151;189),0.7000000000000001,ImageCombineType(Add)
1,199973,13600017,1,EditableImage[2048][2048],Vector2(1827;1606),Vector2(1306;1394),Color3(124;129;29),0.7000000000000001,ImageCombineType(AlphaBlend)
1,200002,32700017,1,EditableImage[2048][2048],Vector2(1227;315),Vector2(2000;1991),Color3(56;0;234),0.5,ImageCombineType(Overwrite)
1,200002,31600008,1,EditableImage[2048][2048],Vector2(774;714),Vector2(236;1011),Color3(201;243;147),0.1,ImageCombineType(Add)
1,400004,19900007,1,EditableImage[2048][2048],Vector2(644;1402),Vector2(435;381),Color3(131;222;106),0.6000000000000001,ImageCombineType(BlendSourceOver)
1,200002,22399996,1,EditableImage[2048][2048],Vector2(2032;161),Vector2(621;55),Color3(123;12;121),0.9,ImageCombineType(Overwrite)
1,300003,35300007,1,EditableImage[2048][2048],Vector2(361;506),Vector2(1940;2041),Color3(245;171;139),0.7000000000000001,ImageCombineType(AlphaBlend)
1,400004,16099978,1,EditableImage[2048][2048],Vector2(689;594),Vector2(1458;535),Color3(53;71;222),0.5,ImageCombineType(Overwrite)
1,200002,30700001,1,EditableImage[2048][2048],Vector2(128;348),Vector2(771;731),Color3(2;41;153),0.8,ImageCombineType(Add)
1,200002,23500005,1,EditableImage[2048][2048],Vector2(1002;1535),Vector2(1646;1123),Color3(101;176;215),0.1,ImageCombineType(BlendSourceOver)
1,300003,17100014,1,EditableImage[2048][2048],Vector2(1432;1837),Vector2(1377;430),Color3(205;179;97),0.5,ImageCombineType(AlphaBlend)
1,200002,23200003,1,EditableImage[2048][2048],Vector2(1034;1389),Vector2(1186;284),Color3(42;61;20),0.30000000000000004,ImageCombineType(AlphaBlend)
1,200002,20300010,1,EditableImage[2048][2048],Vector2(2012;1168),Vector2(1508;510),Color3(174;114;28),0.1,ImageCombineType(Overwrite)
1,200002,9200012,1,EditableImage[1024][1024],Vector2(1023;839),Vector2(1023;243),Color3(71;202;167),0.8,ImageCombineType(BlendSourceOver)
1,200002,20500011,1,EditableImage[2048][2048],Vector2(728;1232),Vector2(1439;1565),Color3(185;127;226),0.6000000000000001,ImageCombineType(Overwrite)
1,200002,12700010,1,EditableImage[2048][2048],Vector2(560;1251),Vector2(279;1499),Color3(251;5;124),0.9,ImageCombineType(BlendSourceOver)
1,299974,67300018,1,EditableImage[2048][2048],Vector2(290;239),Vector2(1251;923),Color3(20;100;253),0.7000000000000001,ImageCombineType(AlphaBlend)
1,200002,31899981,1,EditableImage[2048][2048],Vector2(1235;1777),Vector2(1668;1371),Color3(213;23;153),0,ImageCombineType(BlendSourceOver)
1,200002,25199989,1,EditableImage[2048][2048],Vector2(1681;304),Vector2(664;781),Color3(175;244;203),0.5,ImageCombineType(Multiply)
1,199973,116600015,1,EditableImage[2048][2048],Vector2(1623;1659),Vector2(1079;83),Color3(0;42;243),0.5,ImageCombineType(Add)
1,200002,23999980,1,EditableImage[2048][2048],Vector2(574;719),Vector2(264;1348),Color3(109;37;206),0.9,ImageCombineType(Multiply)
1,200002,13600017,1,EditableImage[1024][1024],Vector2(616;1023),Vector2(1023;705),Color3(39;75;255),0.7000000000000001,ImageCombineType(AlphaBlend)
1,200002,5400013,1,EditableImage[2048][2048],Vector2(970;585),Vector2(621;580),Color3(255;201;123),0.4,ImageCombineType(Multiply)
1,100001,65000001,1,EditableImage[2048][2048],Vector2(903;2),Vector2(2006;1946),Color3(122;85;138),0.30000000000000004,ImageCombineType(AlphaBlend)
1,300003,21899993,1,EditableImage[2048][2048],Vector2(223;1632),Vector2(775;1247),Color3(133;64;23),0.2,ImageCombineType(BlendSourceOver)
1,200002,35400008,1,EditableImage[2048][2048],Vector2(776;803),Vector2(1669;167),Color3(70;2;242),0,ImageCombineType(Add)
1,200002,65400004,1,EditableImage[2048][2048],Vector2(38;600),Vector2(1192;1204),Color3(212;36;21),0.8,ImageCombineType(Add)
1,200002,27799979,1,EditableImage[2048][2048],Vector2(1810;223),Vector2(11;572),Color3(19;152;95),0.8,ImageCombineType(Overwrite)
1,200002,40000014,1,EditableImage[2048][2048],Vector2(544;1862),Vector2(87;178),Color3(3;66;145),0.2,ImageCombineType(BlendSourceOver)
1,200002,6599993,1,EditableImage[1024][1024],Vector2(155;1023),Vector2(1023;1023),Color3(187;67;190),0.5,ImageCombineType(Overwrite)
1,200002,26800001,1,EditableImage[2048][2048],Vector2(545;99),Vector2(927;1658),Color3(76;35;36),0.4,ImageCombineType(Overwrite)
1,300003,3900001,1,EditableImage[1024][1024],Vector2(1023;1023),Vector2(875;1023),Color3(224;72;211),0.30000000000000004,ImageCombineType(Overwrite)
1,200002,9100012,1,EditableImage[1024][1024],Vector2(1023;782),Vector2(754;705),Color3(27;32;192),0.30000000000000004,ImageCombineType(BlendSourceOver)
1,200002,15200000,1,EditableImage[2048][2048],Vector2(599;1290),Vector2(502;2027),Color3(230;149;245),0.2,ImageCombineType(Multiply)
1,200002,25099988,1,EditableImage[2048][2048],Vector2(703;1722),Vector2(1490;1055),Color3(210;63;187),0.6000000000000001,ImageCombineType(BlendSourceOver)
1,200002,10300021,1,EditableImage[2048][2048],Vector2(682;1072),Vector2(989;854),Color3(174;51;193),0.7000000000000001,ImageCombineType(BlendSourceOver)
1,300003,68299997,1,EditableImage[2048][2048],Vector2(1181;1205),Vector2(696;167),Color3(62;213;98),0.4,ImageCombineType(BlendSourceOver)
1,200002,31200005,1,EditableImage[2048][2048],Vector2(1935;283),Vector2(487;880),Color3(68;184;252),0.4,ImageCombineType(Overwrite)
1,200002,23900008,1,EditableImage[2048][2048],Vector2(269;632),Vector2(1795;808),Color3(243;104;192),0,ImageCombineType(Overwrite)
1,300003,26299997,1,EditableImage[2048][2048],Vector2(848;489),Vector2(120;1080),Color3(3;183;149),0.30000000000000004,ImageCombineType(Multiply)
1,200002,40699990,1,EditableImage[1024][1024],Vector2(999;184),Vector2(583;1023),Color3(188;59;72),0.7000000000000001,ImageCombineType(AlphaBlend)
1,200002,3399997,1,EditableImage[256][256],Vector2(254;254),Vector2(255;255),Color3(210;245;66),0.8,ImageCombineType(AlphaBlend)
1,200002,22099994,1,EditableImage[2048][2048],Vector2(1613;1849),Vector2(1623;198),Color3(33;34;64),0.8,ImageCombineType(Multiply)
1,200002,14200021,1,EditableImage[2048][2048],Vector2(530;1538),Vector2(436;756),Color3(234;179;165),0.8,ImageCombineType(Add)
1,200002,11400000,1,EditableImage[2048][2048],Vector2(1227;727),Vector2(1741;654),Color3(107;49;40),0.2,ImageCombineType(BlendSourceOver)
1,200002,21700020,1,EditableImage[2048][2048],Vector2(202;2040),Vector2(434;1914),Color3(125;14;92),0.30000000000000004,ImageCombineType(Add)
1,300003,33299992,1,EditableImage[2048][2048],Vector2(1698;1744),Vector2(390;560),Color3(15;171;50),0.6000000000000001,ImageCombineType(BlendSourceOver)
1,200002,3800000,1,EditableImage[1024][1024],Vector2(1023;402),Vector2(1023;431),Color3(133;197;184),0.4,ImageCombineType(BlendSourceOver)
1,300003,17999992,1,EditableImage[1024][1024],Vector2(1023;892),Vector2(549;1023),Color3(207;128;142),0.6000000000000001,ImageCombineType(Add)
1,200002,83699998,1,EditableImage[2048][2048],Vector2(4;1218),Vector2(1940;665),Color3(127;17;247),0.1,ImageCombineType(Add)
1,200002,20700013,1,EditableImage[2048][2048],Vector2(1440;292),Vector2(1282;772),Color3(220;50;17),0.7000000000000001,ImageCombineType(AlphaBlend)
1,100001,83899999,1,EditableImage[2048][2048],Vector2(693;1312),Vector2(1454;243),Color3(231;78;176),0.7000000000000001,ImageCombineType(Add)
1,300003,6799994,1,EditableImage[1024][1024],Vector2(251;306),Vector2(183;356),Color3(34;49;109),0.2,ImageCombineType(Overwrite)
1,200002,9299984,1,EditableImage[1024][1024],Vector2(1015;881),Vector2(1023;305),Color3(187;63;53),0.8,ImageCombineType(Multiply)
1,200002,10200020,1,EditableImage[1024][1024],Vector2(1023;1023),Vector2(1023;47),Color3(168;214;83),0.2,ImageCombineType(Add)
1,200002,3800000,1,EditableImage[128][128],Vector2(126;126),Vector2(127;127),Color3(147;12;208),0.2,ImageCombineType(BlendSourceOver)
1,300003,39099978,1,EditableImage[2048][2048],Vector2(254;552),Vector2(1988;1834),Color3(121;120;204),0.9,ImageCombineType(Multiply)
1,200002,27000002,1,EditableImage[2048][2048],Vector2(1896;1541),Vector2(1209;442),Color3(119;185;126),0.8,ImageCombineType(Overwrite)
1,200002,63899992,1,EditableImage[2048][2048],Vector2(1459;1870),Vector2(901;852),Color3(3;167;253),0.4,ImageCombineType(BlendSourceOver)
1,200002,19400003,1,EditableImage[1024][1024],Vector2(397;630),Vector2(1023;1023),Color3(157;195;178),0.6000000000000001,ImageCombineType(AlphaBlend)
1,200002,19000000,1,EditableImage[2048][2048],Vector2(423;774),Vector2(982;254),Color3(82;174;9),0.2,ImageCombineType(Overwrite)
1,200002,162499986,1,EditableImage[2048][2048],Vector2(1848;1937),Vector2(1087;91),Color3(12;64;83),0.8,ImageCombineType(Add)
1,200002,19800006,1,EditableImage[2048][2048],Vector2(645;539),Vector2(1575;118),Color3(139;15;109),0.30000000000000004,ImageCombineType(AlphaBlend)
1,200002,23500005,1,EditableImage[2048][2048],Vector2(1813;1757),Vector2(1203;987),Color3(164;142;235),0.7000000000000001,ImageCombineType(Multiply)
1,300003,6999996,1,EditableImage[512][512],Vector2(511;511),Vector2(511;198),Color3(80;25;67),0.4,ImageCombineType(Multiply)
1,199973,7900002,1,EditableImage[2048][2048],Vector2(1126;656),Vector2(1090;190),Color3(222;217;172),0.2,ImageCombineType(Overwrite)
1,300003,10999997,1,EditableImage[1024][1024],Vector2(193;916),Vector2(328;1023),Color3(195;104;30),0.8,ImageCombineType(BlendSourceOver)
1,700006,18299994,1,EditableImage[2048][2048],Vector2(1343;392),Vector2(1034;485),Color3(51;217;243),0.4,ImageCombineType(AlphaBlend)
1,300003,25400019,1,EditableImage[2048][2048],Vector2(1583;5),Vector2(829;549),Color3(9;187;31),0.7000000000000001,ImageCombineType(Overwrite)
1,299974,25700022,1,EditableImage[2048][2048],Vector2(274;1464),Vector2(1939;1618),Color3(215;169;136),0.7000000000000001,ImageCombineType(Overwrite)
1,200002,14600024,1,EditableImage[1024][1024],Vector2(1023;1023),Vector2(1023;134),Color3(235;98;11),0.6000000000000001,ImageCombineType(BlendSourceOver)
1,400004,35999984,1,EditableImage[2048][2048],Vector2(788;1102),Vector2(343;1467),Color3(226;217;130),0.7000000000000001,ImageCombineType(Add)
1,200002,18100022,1,EditableImage[2048][2048],Vector2(1143;1683),Vector2(1116;417),Color3(34;69;207),0.6000000000000001,ImageCombineType(Multiply)
1,200002,4900009,1,EditableImage[512][512],Vector2(510;510),Vector2(511;511),Color3(139;115;240),0.7000000000000001,ImageCombineType(AlphaBlend)
1,200002,27400005,1,EditableImage[2048][2048],Vector2(628;306),Vector2(1035;2029),Color3(129;44;50),0,ImageCombineType(AlphaBlend)
1,200002,3800000,1,EditableImage[128][128],Vector2(126;126),Vector2(127;127),Color3(72;214;243),0.5,ImageCombineType(Add)
1,299974,7299998,1,EditableImage[2048][2048],Vector2(1941;1589),Vector2(1957;1818),Color3(185;215;210),0.4,ImageCombineType(Multiply)
1,200002,21099987,1,EditableImage[2048][2048],Vector2(1659;1961),Vector2(935;1733),Color3(207;40;194),0.9,ImageCombineType(Add)
1,200002,61800005,1,EditableImage[2048][2048],Vector2(12;21),Vector2(1979;1486),Color3(66;178;30),0.30000000000000004,ImageCombineType(Add)
1,200002,16300008,1,EditableImage[512][512],Vector2(137;313),Vector2(511;511),Color3(141;93;186),0.30000000000000004,ImageCombineType(Overwrite)
1,400004,44499990,1,EditableImage[2048][2048],Vector2(1576;1975),Vector2(442;645),Color3(200;110;144),0.9,ImageCombineType(BlendSourceOver)
1,200002,20799984,1,EditableImage[2048][2048],Vector2(1692;985),Vector2(1234;108),Color3(234;69;181),0.5,ImageCombineType(Overwrite)
1,300003,166400016,1,EditableImage[2048][2048],Vector2(1423;24),Vector2(34;1807),Color3(136;87;54),0.5,ImageCombineType(Add)
1,300003,42600005,1,EditableImage[2048][2048],Vector2(52;1216),Vector2(1535;220),Color3(215;250;174),0.4,ImageCombineType(Overwrite)
1,400004,20499982,1,EditableImage[2048][2048],Vector2(1617;1656),Vector2(768;1402),Color3(92;2;101),0.8,ImageCombineType(AlphaBlend)
1,200002,115000003,1,EditableImage[2048][2048],Vector2(794;2038),Vector2(68;342),Color3(165;248;205),0.5,ImageCombineType(BlendSourceOver)
1,300003,8800009,1,EditableImage[2048][2048],Vector2(983;791),Vector2(756;950),Color3(217;154;119),0.30000000000000004,ImageCombineType(Overwrite)
1,100001,3499998,1,EditableImage[1024][1024],Vector2(1022;1022),Vector2(1023;1023),Color3(159;15;186),0.4,ImageCombineType(Add)
1,499975,36000013,1,EditableImage[2048][2048],Vector2(907;1577),Vector2(261;155),Color3(234;187;194),0.5,ImageCombineType(Multiply)
1,300003,4600006,1,EditableImage[512][512],Vector2(413;511),Vector2(511;511),Color3(231;154;162),0.4,ImageCombineType(Multiply)
1,100001,102299994,1,EditableImage[2048][2048],Vector2(475;104),Vector2(1526;1690),Color3(87;107;159),0.8,ImageCombineType(BlendSourceOver)
1,300003,36000013,1,EditableImage[2048][2048],Vector2(5;912),Vector2(1229;207),Color3(167;223;39),0.2,ImageCombineType(BlendSourceOver)
1,200002,30600001,1,EditableImage[1024][1024],Vector2(757;344),Vector2(945;1023),Color3(33;217;64),0.7000000000000001,ImageCombineType(BlendSourceOver)
1,200002,35100006,1,EditableImage[2048][2048],Vector2(1795;1402),Vector2(219;832),Color3(131;147;186),0.9,ImageCombineType(AlphaBlend)
1,300003,13300014,1,EditableImage[2048][2048],Vector2(1382;698),Vector2(1860;1060),Color3(163;175;167),0.6000000000000001,ImageCombineType(AlphaBlend)
1,400004,39400009,1,EditableImage[2048][2048],Vector2(1996;56),Vector2(90;311),Color3(214;220;156),0.4,ImageCombineType(AlphaBlend)
1,200002,19999978,1,EditableImage[2048][2048],Vector2(860;668),Vector2(1100;1953),Color3(26;205;111),0.8,ImageCombineType(Overwrite)
1,300003,34400001,1,EditableImage[2048][2048],Vector2(1346;914),Vector2(708;75),Color3(224;45;46),0.30000000000000004,ImageCombineType(Overwrite)
1,200002,37699997,1,EditableImage[2048][2048],Vector2(1031;1390),Vector2(779;724),Color3(205;118;13),0.30000000000000004,ImageCombineType(BlendSourceOver)
1,200002,35599981,1,EditableImage[1024][1024],Vector2(1023;580),Vector2(267;1023),Color3(106;103;9),0.9,ImageCombineType(Add)
1,200002,18799998,1,EditableImage[2048][2048],Vector2(1346;1382),Vector2(287;1738),Color3(50;90;73),0.7000000000000001,ImageCombineType(AlphaBlend)
1,199973,35100006,1,EditableImage[2048][2048],Vector2(1644;560),Vector2(561;1946),Color3(70;236;73),0.4,ImageCombineType(BlendSourceOver)
1,300003,16000006,1,EditableImage[1024][1024],Vector2(874;4),Vector2(1023;1023),Color3(20;44;176),0,ImageCombineType(Multiply)
1,300003,43799985,1,EditableImage[2048][2048],Vector2(336;1640),Vector2(1635;1032),Color3(2;250;54),0.1,ImageCombineType(Multiply)
1,500004,13900019,1,EditableImage[1024][1024],Vector2(341;1023),Vector2(294;736),Color3(52;136;157),0.2,ImageCombineType(AlphaBlend)
1,300003,14399994,1,EditableImage[2048][2048],Vector2(308;1130),Vector2(828;1033),Color3(128;197;206),0.8,ImageCombineType(BlendSourceOver)
1,200002,13999991,1,EditableImage[2048][2048],Vector2(507;1278),Vector2(1096;1070),Color3(113;124;49),0,ImageCombineType(Overwrite)
1,300003,18599997,1,EditableImage[1024][1024],Vector2(128;760),Vector2(1023;599),Color3(255;100;9),0.4,ImageCombineType(AlphaBlend)
1,300003,141700003,1,EditableImage[2048][2048],Vector2(2030;165),Vector2(1494;1823),Color3(123;106;20),0.4,ImageCombineType(Add)
1,200002,28899988,1,EditableImage[2048][2048],Vector2(306;1429),Vector2(1587;847),Color3(203;249;223),0.7000000000000001,ImageCombineType(Multiply)
1,200002,27600007,1,EditableImage[2048][2048],Vector2(1340;1624),Vector2(833;938),Color3(70;222;42),0.9,ImageCombineType(BlendSourceOver)
1,200002,9899989,1,EditableImage[2048][2048],Vector2(596;512),Vector2(1092;507),Color3(184;7;209),0.5,ImageCombineType(Multiply)
1,599976,13399986,1,EditableImage[512][512],Vector2(510;510),Vector2(511;511),Color3(80;248;47),0.6000000000000001,ImageCombineType(BlendSourceOver)
1,200002,70799987,1,EditableImage[2048][2048],Vector2(2024;28),Vector2(1421;1215),Color3(118;170;106),0.4,ImageCombineType(BlendSourceOver)
1,400004,17799991,1,EditableImage[2048][2048],Vector2(693;1252),Vector2(1432;994),Color3(66;42;222),0.9,ImageCombineType(Overwrite)
1,200002,13999991,1,EditableImage[2048][2048],Vector2(1999;1960),Vector2(1610;1756),Color3(228;164;232),0.9,ImageCombineType(AlphaBlend)
1,200002,3399997,1,EditableImage[1024][1024],Vector2(1022;1022),Vector2(1023;1023),Color3(48;84;51),0.30000000000000004,ImageCombineType(Add)
1,300003,27599978,1,EditableImage[2048][2048],Vector2(1122;414),Vector2(821;1424),Color3(84;2;109),0.8,ImageCombineType(AlphaBlend)
1,200002,26099996,1,EditableImage[2048][2048],Vector2(210;385),Vector2(1137;821),Color3(191;89;182),0.30000000000000004,ImageCombineType(Add)
1,200002,17499988,1,EditableImage[2048][2048],Vector2(878;49),Vector2(1658;230),Color3(34;187;241),0.7000000000000001,ImageCombineType(AlphaBlend)
1,200002,16599981,1,EditableImage[2048][2048],Vector2(1203;1577),Vector2(325;1689),Color3(111;15;231),0.5,ImageCombineType(BlendSourceOver)
1,400004,19700005,1,EditableImage[2048][2048],Vector2(432;1762),Vector2(1441;711),Color3(169;9;98),0.5,ImageCombineType(BlendSourceOver)
1,200002,24799986,1,EditableImage[2048][2048],Vector2(310;58),Vector2(717;1711),Color3(250;30;55),0.8,ImageCombineType(Multiply)
1,100001,2500020,1,EditableImage[1024][1024],Vector2(1022;1022),Vector2(1023;1023),Color3(67;117;171),0.4,ImageCombineType(Add)
1,200002,24700014,1,EditableImage[2048][2048],Vector2(516;476),Vector2(902;1481),Color3(172;43;33),0.1,ImageCombineType(Overwrite)
1,200002,27300005,1,EditableImage[2048][2048],Vector2(1887;1703),Vector2(673;1192),Color3(195;169;124),0.30000000000000004,ImageCombineType(Multiply)
1,300003,5600014,1,EditableImage[1024][1024],Vector2(834;1023),Vector2(67;1023),Color3(67;29;70),0.2,ImageCombineType(Overwrite)
1,200002,17600018,1,EditableImage[2048][2048],Vector2(567;979),Vector2(1270;135),Color3(37;67;66),0.2,ImageCombineType(Multiply)
1,200002,25499991,1,EditableImage[2048][2048],Vector2(1944;165),Vector2(436;113),Color3(70;18;131),0.1,ImageCombineType(Add)
1,300003,28400013,1,EditableImage[2048][2048],Vector2(1584;879),Vector2(754;1970),Color3(104;26;38),0.5,ImageCombineType(Overwrite)
