runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.image.editableimage,param.position.vector2,param.size.vector2,param.color3.color3,param.transparency.float,param.imagecombinetype.enumitem
2,200002,165300008,1,EditableImage[2048][2048],Vector2(857;574),Vector2(1191;854),Color3(155;240;19),0,ImageCombineType(Overwrite)
2,200002,239599991,1,EditableImage[2048][2048],Vector2(475;1355),Vector2(1573;69),Color3(93;98;62),0,ImageCombineType(AlphaBlend)
2,200002,995200011,1,EditableImage[1024][1024],Vector2(306;578),Vector2(718;446),Color3(220;204;55),0.7000000000000001,ImageCombineType(Multiply)
2,200002,3889200016,1,EditableImage[2048][2048],Vector2(119;251),Vector2(877;1094),Color3(56;26;31),0.4,ImageCombineType(Add)
2,200002,251399994,1,EditableImage[1024][1024],Vector2(722;503),Vector2(302;316),Color3(70;7;48),0.9,ImageCombineType(BlendSourceOver)
2,199973,13200014,1,EditableImage[512][512],Vector2(185;215),Vector2(140;24),Color3(234;182;149),0.2,ImageCombineType(AlphaBlend)
2,300003,225199998,1,EditableImage[2048][2048],Vector2(756;1067),Vector2(587;163),Color3(241;144;176),0.30000000000000004,ImageCombineType(AlphaBlend)
2,200002,185999991,1,EditableImage[2048][2048],Vector2(1357;386),Vector2(213;327),Color3(108;126;63),0.2,ImageCombineType(BlendSourceOver)
2,300003,2525299992,1,EditableImage[2048][2048],Vector2(1;1),Vector2(1125;811),Color3(159;157;4),0.6000000000000001,ImageCombineType(Multiply)
2,200002,731299981,1,EditableImage[1024][1024],Vector2(20;186),Vector2(341;750),Color3(114;24;17),0.2,ImageCombineType(Multiply)
2,200002,157900010,1,EditableImage[2048][2048],Vector2(1;231),Vector2(772;1373),Color3(65;127;138),0,ImageCombineType(Overwrite)
2,200002,766500016,1,EditableImage[2048][2048],Vector2(95;1818),Vector2(918;224),Color3(50;63;131),0,ImageCombineType(Add)
2,600005,1774400007,1,EditableImage[2048][2048],Vector2(1328;780),Vector2(720;643),Color3(132;159;247),0,ImageCombineType(Add)
2,200002,92700008,1,EditableImage[1024][1024],Vector2(784;499),Vector2(232;144),Color3(19;254;52),0.8,ImageCombineType(BlendSourceOver)
2,200002,3432700004,1,EditableImage[2048][2048],Vector2(1;186),Vector2(1430;869),Color3(146;27;136),0.1,ImageCombineType(Multiply)
2,199973,160299999,1,EditableImage[2048][2048],Vector2(762;862),Vector2(1286;882),Color3(183;110;223),0.6000000000000001,ImageCombineType(Overwrite)
2,200002,536100008,1,EditableImage[2048][2048],Vector2(592;231),Vector2(308;783),Color3(78;252;188),0.30000000000000004,ImageCombineType(AlphaBlend)
2,200002,965700020,1,EditableImage[2048][2048],Vector2(1341;1),Vector2(225;1407),Color3(81;42;85),0.8,ImageCombineType(Multiply)
2,300003,60299994,1,EditableImage[2048][2048],Vector2(1;97),Vector2(946;446),Color3(135;128;114),0.8,ImageCombineType(Overwrite)
2,300003,2548699995,1,EditableImage[2048][2048],Vector2(1195;99),Vector2(819;1097),Color3(104;151;24),0.1,ImageCombineType(BlendSourceOver)
2,199973,4153100017,1,EditableImage[2048][2048],Vector2(1180;869),Vector2(868;1179),Color3(15;152;48),0.6000000000000001,ImageCombineType(Add)
2,100001,2327399998,1,EditableImage[2048][2048],Vector2(671;349),Vector2(313;1699),Color3(33;46;26),0.2,ImageCombineType(Add)
2,200002,2692700015,1,EditableImage[2048][2048],Vector2(183;783),Vector2(975;1228),Color3(139;131;178),0.2,ImageCombineType(AlphaBlend)
2,300003,2867100004,1,EditableImage[2048][2048],Vector2(1;949),Vector2(1089;1099),Color3(41;122;35),0.5,ImageCombineType(AlphaBlend)
2,200002,536899985,1,EditableImage[2048][2048],Vector2(1200;1725),Vector2(396;323),Color3(56;232;68),0.9,ImageCombineType(Add)
2,300003,791200001,1,EditableImage[2048][2048],Vector2(1236;9),Vector2(162;1998),Color3(66;255;164),0.30000000000000004,ImageCombineType(Multiply)
2,200002,1892899978,1,EditableImage[2048][2048],Vector2(1260;1),Vector2(788;1013),Color3(134;156;254),0.1,ImageCombineType(Multiply)
2,200002,3444600007,1,EditableImage[2048][2048],Vector2(1;1),Vector2(1354;995),Color3(235;238;167),0.8,ImageCombineType(Multiply)
2,300003,66200010,1,EditableImage[512][512],Vector2(1;343),Vector2(137;169),Color3(233;251;248),0.2,ImageCombineType(BlendSourceOver)
2,200002,52899996,1,EditableImage[2048][2048],Vector2(1819;1),Vector2(24;385),Color3(219;76;116),0.5,ImageCombineType(Add)
2,300003,507499994,1,EditableImage[2048][2048],Vector2(861;333),Vector2(1187;130),Color3(123;12;239),0.1,ImageCombineType(Multiply)
2,200002,89799986,1,EditableImage[2048][2048],Vector2(606;1060),Vector2(597;988),Color3(187;37;89),0.7000000000000001,ImageCombineType(Overwrite)
2,300003,132000016,1,EditableImage[512][512],Vector2(49;1),Vector2(171;234),Color3(171;194;223),0.7000000000000001,ImageCombineType(Multiply)
2,300003,4435100011,1,EditableImage[2048][2048],Vector2(1;1),Vector2(1007;1185),Color3(194;203;9),0,ImageCombineType(Add)
2,200002,20700013,1,EditableImage[512][512],Vector2(86;279),Vector2(351;233),Color3(21;0;121),0.2,ImageCombineType(Overwrite)
2,200002,10399992,1,EditableImage[2048][2048],Vector2(48;1),Vector2(6;980),Color3(232;88;190),0,ImageCombineType(Overwrite)
2,200002,3099995,1,EditableImage[64][64],Vector2(32;9),Vector2(32;48),Color3(64;138;54),0,ImageCombineType(BlendSourceOver)
2,200002,3370799998,1,EditableImage[2048][2048],Vector2(1267;1),Vector2(781;1094),Color3(12;220;193),0.4,ImageCombineType(Add)
2,200002,4489500018,1,EditableImage[2048][2048],Vector2(162;711),Vector2(1264;1337),Color3(49;132;25),0.5,ImageCombineType(BlendSourceOver)
2,200002,2509599989,1,EditableImage[2048][2048],Vector2(1;1),Vector2(867;1108),Color3(201;84;58),0.8,ImageCombineType(BlendSourceOver)
2,200002,3011800000,1,EditableImage[2048][2048],Vector2(681;1117),Vector2(1367;918),Color3(108;157;142),0.2,ImageCombineType(Multiply)
2,200002,23899979,1,EditableImage[2048][2048],Vector2(866;795),Vector2(1182;149),Color3(204;165;55),0.6000000000000001,ImageCombineType(Overwrite)
2,500004,788200007,1,EditableImage[1024][1024],Vector2(1;497),Vector2(549;527),Color3(111;85;243),0.1,ImageCombineType(AlphaBlend)
2,200002,10299992,1,EditableImage[1024][1024],Vector2(22;727),Vector2(192;297),Color3(206;99;89),0.6000000000000001,ImageCombineType(Overwrite)
2,199973,384500018,1,EditableImage[2048][2048],Vector2(175;309),Vector2(1116;134),Color3(61;117;220),0.5,ImageCombineType(BlendSourceOver)
2,200002,307099982,1,EditableImage[2048][2048],Vector2(1438;810),Vector2(610;205),Color3(48;99;206),0.8,ImageCombineType(Multiply)
2,200002,90999995,1,EditableImage[2048][2048],Vector2(1077;1223),Vector2(971;636),Color3(111;208;234),0,ImageCombineType(BlendSourceOver)
2,200002,4100003,1,EditableImage[1024][1024],Vector2(584;96),Vector2(93;66),Color3(19;181;118),0,ImageCombineType(BlendSourceOver)
2,300003,5800016,1,EditableImage[2048][2048],Vector2(1559;663),Vector2(60;275),Color3(170;245;149),0,ImageCombineType(BlendSourceOver)
2,200002,884799986,1,EditableImage[2048][2048],Vector2(1;1442),Vector2(1156;321),Color3(95;81;108),0.4,ImageCombineType(Multiply)
2,199973,517400011,1,EditableImage[1024][1024],Vector2(1;557),Vector2(407;467),Color3(237;26;254),0.30000000000000004,ImageCombineType(AlphaBlend)
2,299974,187600003,1,EditableImage[2048][2048],Vector2(1792;1),Vector2(118;576),Color3(199;58;99),0.9,ImageCombineType(BlendSourceOver)
2,200002,654600008,1,EditableImage[1024][1024],Vector2(9;236),Vector2(431;457),Color3(176;137;81),0.7000000000000001,ImageCombineType(BlendSourceOver)
2,300003,920599996,1,EditableImage[2048][2048],Vector2(1173;853),Vector2(875;478),Color3(58;224;51),0.4,ImageCombineType(AlphaBlend)
2,200002,623499975,1,EditableImage[2048][2048],Vector2(1420;1),Vector2(466;521),Color3(102;10;123),0.8,ImageCombineType(BlendSourceOver)
2,199973,562100002,1,EditableImage[2048][2048],Vector2(620;1),Vector2(102;1229),Color3(42;75;55),0.2,ImageCombineType(Add)
2,499975,35200007,1,EditableImage[1024][1024],Vector2(265;819),Vector2(45;127),Color3(187;215;11),0.7000000000000001,ImageCombineType(Multiply)
2,200002,508199999,1,EditableImage[2048][2048],Vector2(1265;144),Vector2(148;1499),Color3(14;3;36),0.7000000000000001,ImageCombineType(AlphaBlend)
2,200002,1727399999,1,EditableImage[2048][2048],Vector2(254;1524),Vector2(1360;524),Color3(88;237;62),0.9,ImageCombineType(Multiply)
2,200002,6928999996,1,EditableImage[2048][2048],Vector2(260;1),Vector2(1788;964),Color3(196;204;28),0.6000000000000001,ImageCombineType(Add)
2,200002,2581999987,1,EditableImage[2048][2048],Vector2(951;508),Vector2(1097;935),Color3(54;178;81),0.2,ImageCombineType(Multiply)
2,300003,2489999985,1,EditableImage[2048][2048],Vector2(1;1231),Vector2(1170;817),Color3(147;110;32),0.4,ImageCombineType(BlendSourceOver)
2,200002,8300005,1,EditableImage[2048][2048],Vector2(993;1423),Vector2(25;625),Color3(106;66;247),0.5,ImageCombineType(Overwrite)
2,200002,19400003,1,EditableImage[1024][1024],Vector2(84;870),Vector2(643;154),Color3(215;75;253),0.6000000000000001,ImageCombineType(Overwrite)
2,300003,7014500007,1,EditableImage[2048][2048],Vector2(500;332),Vector2(1548;1716),Color3(108;209;75),0.4,ImageCombineType(BlendSourceOver)
2,200002,4973000003,1,EditableImage[2048][2048],Vector2(1;13),Vector2(657;1812),Color3(207;130;170),0.8,ImageCombineType(Add)
2,200002,6900024,1,EditableImage[2048][2048],Vector2(1052;607),Vector2(45;305),Color3(138;153;95),0,ImageCombineType(BlendSourceOver)
2,200002,238099980,1,EditableImage[1024][1024],Vector2(915;257),Vector2(51;767),Color3(219;50;98),0.5,ImageCombineType(Add)
2,300003,31299977,1,EditableImage[1024][1024],Vector2(414;223),Vector2(410;391),Color3(248;110;162),0.6000000000000001,ImageCombineType(Overwrite)
2,200002,25799993,1,EditableImage[1024][1024],Vector2(339;401),Vector2(206;623),Color3(52;179;81),0.30000000000000004,ImageCombineType(Overwrite)
2,400004,1485399990,1,EditableImage[1024][1024],Vector2(415;1),Vector2(417;823),Color3(252;73;57),0.4,ImageCombineType(Multiply)
2,300003,3284800012,1,EditableImage[2048][2048],Vector2(307;192),Vector2(929;1219),Color3(84;70;152),0.6000000000000001,ImageCombineType(AlphaBlend)
2,200002,3730900004,1,EditableImage[2048][2048],Vector2(117;1),Vector2(1184;597),Color3(109;193;82),0.30000000000000004,ImageCombineType(Multiply)
2,200002,4931600008,1,EditableImage[2048][2048],Vector2(1;927),Vector2(1489;864),Color3(255;173;51),0.8,ImageCombineType(Add)
2,200002,40799991,1,EditableImage[256][256],Vector2(171;134),Vector2(79;122),Color3(244;114;75),0.2,ImageCombineType(BlendSourceOver)
2,300003,3892699985,1,EditableImage[2048][2048],Vector2(47;1),Vector2(1801;815),Color3(62;221;150),0.9,ImageCombineType(Multiply)
2,200002,294600003,1,EditableImage[2048][2048],Vector2(1249;1851),Vector2(799;149),Color3(178;148;198),0.5,ImageCombineType(Multiply)
2,200002,810400001,1,EditableImage[1024][1024],Vector2(583;576),Vector2(441;448),Color3(161;82;32),0.9,ImageCombineType(Multiply)
2,300003,104200008,1,EditableImage[1024][1024],Vector2(291;403),Vector2(111;236),Color3(231;202;179),0.1,ImageCombineType(BlendSourceOver)
2,200002,4933999997,1,EditableImage[2048][2048],Vector2(971;614),Vector2(1077;1229),Color3(18;103;115),0.4,ImageCombineType(Add)
2,300003,983999984,1,EditableImage[1024][1024],Vector2(1;354),Vector2(455;670),Color3(14;223;37),0.30000000000000004,ImageCombineType(BlendSourceOver)
2,200002,689900015,1,EditableImage[2048][2048],Vector2(1770;1),Vector2(278;940),Color3(174;196;245),0.7000000000000001,ImageCombineType(BlendSourceOver)
2,200002,29299991,1,EditableImage[512][512],Vector2(1;414),Vector2(260;17),Color3(45;202;57),0.6000000000000001,ImageCombineType(AlphaBlend)
2,300003,109999994,1,EditableImage[2048][2048],Vector2(665;1),Vector2(1383;483),Color3(175;66;46),0.9,ImageCombineType(Overwrite)
2,200002,1063500008,1,EditableImage[1024][1024],Vector2(258;523),Vector2(766;376),Color3(123;189;245),0.9,ImageCombineType(Multiply)
2,200002,4695100012,1,EditableImage[2048][2048],Vector2(1076;1),Vector2(972;1723),Color3(7;129;134),0.2,ImageCombineType(BlendSourceOver)
2,200002,3848299996,1,EditableImage[2048][2048],Vector2(1;1),Vector2(699;1423),Color3(115;160;67),0.6000000000000001,ImageCombineType(Add)
2,100001,12899982,1,EditableImage[2048][2048],Vector2(1343;159),Vector2(70;56),Color3(16;187;106),0.1,ImageCombineType(BlendSourceOver)
2,200002,2991700022,1,EditableImage[2048][2048],Vector2(1387;1),Vector2(661;1232),Color3(18;57;153),0.7000000000000001,ImageCombineType(Add)
2,500004,165400008,1,EditableImage[2048][2048],Vector2(1296;124),Vector2(68;573),Color3(224;203;190),0.30000000000000004,ImageCombineType(BlendSourceOver)
2,200002,428900007,1,EditableImage[2048][2048],Vector2(1683;192),Vector2(365;327),Color3(145;81;192),0.30000000000000004,ImageCombineType(Add)
2,200002,254999992,1,EditableImage[2048][2048],Vector2(1238;1552),Vector2(810;86),Color3(144;56;228),0.5,ImageCombineType(Add)
2,200002,768600003,1,EditableImage[1024][1024],Vector2(528;99),Vector2(496;365),Color3(246;177;207),0.4,ImageCombineType(BlendSourceOver)
2,300003,3419699992,1,EditableImage[2048][2048],Vector2(909;161),Vector2(1139;1318),Color3(249;116;141),0.2,ImageCombineType(AlphaBlend)
2,200002,13100013,1,EditableImage[1024][1024],Vector2(657;1),Vector2(230;218),Color3(97;178;78),0,ImageCombineType(BlendSourceOver)
2,200002,190000021,1,EditableImage[2048][2048],Vector2(1;1186),Vector2(1391;802),Color3(61;81;246),0.2,ImageCombineType(Overwrite)
2,200002,42900007,1,EditableImage[2048][2048],Vector2(1736;1),Vector2(115;151),Color3(44;218;249),0.4,ImageCombineType(AlphaBlend)
2,200002,8100004,1,EditableImage[1024][1024],Vector2(330;521),Vector2(84;503),Color3(147;80;115),0,ImageCombineType(Overwrite)
2,200002,136699994,1,EditableImage[2048][2048],Vector2(853;1),Vector2(24;1180),Color3(237;121;51),0.5,ImageCombineType(Multiply)
2,200002,3244900000,1,EditableImage[2048][2048],Vector2(1;270),Vector2(1530;787),Color3(90;103;111),0.6000000000000001,ImageCombineType(BlendSourceOver)
2,300003,572299993,1,EditableImage[1024][1024],Vector2(1;1),Vector2(410;561),Color3(98;176;84),0.30000000000000004,ImageCombineType(Multiply)
2,200002,155799994,1,EditableImage[2048][2048],Vector2(1202;1818),Vector2(846;65),Color3(47;148;7),0.4,ImageCombineType(BlendSourceOver)
2,200002,6360000000,1,EditableImage[2048][2048],Vector2(1159;1),Vector2(889;1433),Color3(156;121;16),0.8,ImageCombineType(Add)
2,200002,4800008,1,EditableImage[2048][2048],Vector2(1;853),Vector2(561;26),Color3(70;5;242),0,ImageCombineType(Overwrite)
2,200002,11359099998,1,EditableImage[2048][2048],Vector2(6;579),Vector2(1910;1469),Color3(27;46;29),0.5,ImageCombineType(Add)
2,400004,374399999,1,EditableImage[2048][2048],Vector2(1746;1680),Vector2(302;368),Color3(88;216;225),0.1,ImageCombineType(BlendSourceOver)
2,300003,210800005,1,EditableImage[2048][2048],Vector2(787;402),Vector2(1261;66),Color3(181;93;79),0.9,ImageCombineType(Multiply)
2,200002,108200009,1,EditableImage[1024][1024],Vector2(154;759),Vector2(870;46),Color3(192;249;122),0.1,ImageCombineType(BlendSourceOver)
2,300003,124699990,1,EditableImage[2048][2048],Vector2(1;658),Vector2(868;893),Color3(122;182;139),0.9,ImageCombineType(Overwrite)
2,200002,8000003,1,EditableImage[2048][2048],Vector2(708;921),Vector2(487;4),Color3(49;29;122),0.5,ImageCombineType(AlphaBlend)
2,100001,1249399997,1,EditableImage[1024][1024],Vector2(1;1),Vector2(690;745),Color3(34;252;130),0.8,ImageCombineType(AlphaBlend)
2,300003,4254500004,1,EditableImage[2048][2048],Vector2(929;629),Vector2(1119;1419),Color3(35;122;227),0.2,ImageCombineType(BlendSourceOver)
2,200002,1304399979,1,EditableImage[2048][2048],Vector2(1429;1),Vector2(619;938),Color3(26;141;67),0.6000000000000001,ImageCombineType(AlphaBlend)
2,200002,1810100017,1,EditableImage[2048][2048],Vector2(1;638),Vector2(349;1410),Color3(224;210;177),0.30000000000000004,ImageCombineType(Add)
2,300003,178299990,1,EditableImage[1024][1024],Vector2(81;235),Vector2(303;240),Color3(113;106;49),0.6000000000000001,ImageCombineType(Multiply)
2,300003,76900004,1,EditableImage[2048][2048],Vector2(1544;578),Vector2(310;1470),Color3(73;145;218),0.30000000000000004,ImageCombineType(Overwrite)
2,200002,520400005,1,EditableImage[1024][1024],Vector2(626;1),Vector2(398;529),Color3(15;137;173),0,ImageCombineType(Multiply)
2,299974,59200015,1,EditableImage[1024][1024],Vector2(250;1),Vector2(686;466),Color3(165;16;113),0.30000000000000004,ImageCombineType(Overwrite)
2,200002,5139000016,1,EditableImage[2048][2048],Vector2(986;1),Vector2(1062;1304),Color3(12;220;209),0.30000000000000004,ImageCombineType(Add)
2,100001,5754599988,1,EditableImage[2048][2048],Vector2(1;525),Vector2(1954;1299),Color3(81;237;219),0.9,ImageCombineType(AlphaBlend)
2,300003,4649999989,1,EditableImage[2048][2048],Vector2(361;994),Vector2(1687;1054),Color3(140;236;71),0.8,ImageCombineType(Multiply)
2,300003,1415800013,1,EditableImage[2048][2048],Vector2(422;1698),Vector2(1626;350),Color3(133;151;52),0.5,ImageCombineType(Multiply)
2,300003,899500010,1,EditableImage[2048][2048],Vector2(1;1),Vector2(186;1265),Color3(68;143;188),0.8,ImageCombineType(Add)
2,300003,14999998,1,EditableImage[1024][1024],Vector2(1;134),Vector2(651;105),Color3(67;121;55),0.5,ImageCombineType(Overwrite)
2,499975,597300008,1,EditableImage[1024][1024],Vector2(162;1),Vector2(862;258),Color3(81;206;119),0.1,ImageCombineType(AlphaBlend)
2,300003,38100000,1,EditableImage[2048][2048],Vector2(993;877),Vector2(301;781),Color3(119;23;167),0.7000000000000001,ImageCombineType(Overwrite)
2,300003,121699996,1,EditableImage[2048][2048],Vector2(873;1531),Vector2(47;517),Color3(176;80;249),0.7000000000000001,ImageCombineType(Add)
2,200002,1109900012,1,EditableImage[1024][1024],Vector2(1;1),Vector2(963;458),Color3(41;140;146),0.2,ImageCombineType(AlphaBlend)
2,200002,6700022,1,EditableImage[1024][1024],Vector2(181;662),Vector2(190;117),Color3(126;217;10),0.2,ImageCombineType(Overwrite)
2,200002,170799991,1,EditableImage[2048][2048],Vector2(75;121),Vector2(607;1484),Color3(26;218;62),0.6000000000000001,ImageCombineType(Overwrite)
2,400004,5865800020,1,EditableImage[2048][2048],Vector2(1;490),Vector2(1505;1558),Color3(200;0;22),0.6000000000000001,ImageCombineType(Multiply)
2,399974,2552999999,1,EditableImage[2048][2048],Vector2(7;690),Vector2(684;1358),Color3(58;138;238),0.9,ImageCombineType(BlendSourceOver)
2,300003,1189700008,1,EditableImage[2048][2048],Vector2(119;285),Vector2(1218;394),Color3(199;58;61),0.9,ImageCombineType(Multiply)
2,1200010,1484700013,1,EditableImage[2048][2048],Vector2(689;68),Vector2(555;1111),Color3(12;133;146),0.1,ImageCombineType(AlphaBlend)
2,200002,4400005,1,EditableImage[2048][2048],Vector2(1614;1462),Vector2(434;25),Color3(177;35;62),0.7000000000000001,ImageCombineType(Overwrite)
2,200002,123000006,1,EditableImage[2048][2048],Vector2(628;1),Vector2(49;437),Color3(229;115;152),0.30000000000000004,ImageCombineType(Add)
2,200002,2438600001,1,EditableImage[2048][2048],Vector2(951;918),Vector2(1097;913),Color3(150;244;97),0.1,ImageCombineType(AlphaBlend)
2,300003,317800005,1,EditableImage[2048][2048],Vector2(1554;1796),Vector2(494;252),Color3(179;99;88),0.5,ImageCombineType(Multiply)
2,300003,73499978,1,EditableImage[1024][1024],Vector2(317;1),Vector2(707;567),Color3(133;165;14),0.8,ImageCombineType(Overwrite)
2,200002,160800003,1,EditableImage[2048][2048],Vector2(1318;1485),Vector2(730;76),Color3(126;83;128),0.7000000000000001,ImageCombineType(AlphaBlend)
2,200002,444900012,1,EditableImage[2048][2048],Vector2(525;1),Vector2(1523;1587),Color3(71;188;220),0.30000000000000004,ImageCombineType(Overwrite)
2,200002,812300016,1,EditableImage[2048][2048],Vector2(761;241),Vector2(425;748),Color3(89;107;152),0.1,ImageCombineType(BlendSourceOver)
2,200002,5636399991,1,EditableImage[2048][2048],Vector2(236;136),Vector2(1812;1343),Color3(79;164;101),0.8,ImageCombineType(AlphaBlend)
2,100001,5995900021,1,EditableImage[2048][2048],Vector2(837;453),Vector2(1064;1475),Color3(180;75;106),0.9,ImageCombineType(Add)
2,200002,1132899983,1,EditableImage[2048][2048],Vector2(1;1721),Vector2(808;327),Color3(50;60;102),0.9,ImageCombineType(Add)
2,200002,1473800018,1,EditableImage[1024][1024],Vector2(1;379),Vector2(755;493),Color3(0;183;211),0.8,ImageCombineType(Add)
2,400004,827499986,1,EditableImage[1024][1024],Vector2(1;1),Vector2(902;317),Color3(141;179;63),0.5,ImageCombineType(Multiply)
2,200002,124899991,1,EditableImage[1024][1024],Vector2(638;1),Vector2(73;659),Color3(229;220;65),0.5,ImageCombineType(Multiply)
2,200002,4044600006,1,EditableImage[2048][2048],Vector2(1;1001),Vector2(973;1047),Color3(54;248;183),0.4,ImageCombineType(Add)
2,200002,776400004,1,EditableImage[1024][1024],Vector2(352;114),Vector2(209;904),Color3(175;129;167),0.5,ImageCombineType(Add)
2,300003,568599994,1,EditableImage[2048][2048],Vector2(1207;1401),Vector2(547;284),Color3(70;176;47),0.9,ImageCombineType(Add)
2,200002,5388999999,1,EditableImage[2048][2048],Vector2(412;1),Vector2(1636;1310),Color3(167;204;123),0.2,ImageCombineType(Multiply)
2,300003,180100004,1,EditableImage[512][512],Vector2(1;1),Vector2(194;363),Color3(67;103;165),0.8,ImageCombineType(Multiply)
2,200002,5600899982,1,EditableImage[2048][2048],Vector2(1;351),Vector2(1588;887),Color3(78;21;149),0.8,ImageCombineType(Add)
2,200002,234800013,1,EditableImage[2048][2048],Vector2(962;664),Vector2(59;1384),Color3(216;149;49),0.4,ImageCombineType(BlendSourceOver)
2,200002,3118099995,1,EditableImage[2048][2048],Vector2(1;1),Vector2(1793;701),Color3(199;91;141),0.30000000000000004,ImageCombineType(AlphaBlend)
2,200002,7099996,1,EditableImage[512][512],Vector2(501;155),Vector2(2;357),Color3(209;52;221),0.4,ImageCombineType(BlendSourceOver)
2,200002,1855000010,1,EditableImage[2048][2048],Vector2(949;1033),Vector2(1099;648),Color3(243;198;14),0.4,ImageCombineType(Multiply)
2,200002,106099993,1,EditableImage[1024][1024],Vector2(249;158),Vector2(109;365),Color3(149;218;231),0.30000000000000004,ImageCombineType(Multiply)
2,200002,73400006,1,EditableImage[2048][2048],Vector2(975;1450),Vector2(980;598),Color3(38;5;103),0.4,ImageCombineType(Overwrite)
2,200002,1172799996,1,EditableImage[1024][1024],Vector2(1;442),Vector2(503;582),Color3(203;225;84),0.7000000000000001,ImageCombineType(Add)
2,100001,608000003,1,EditableImage[1024][1024],Vector2(118;614),Vector2(556;410),Color3(150;139;208),0.8,ImageCombineType(BlendSourceOver)
2,300003,965499989,1,EditableImage[2048][2048],Vector2(1;1016),Vector2(409;644),Color3(173;173;123),0.9,ImageCombineType(Add)
2,200002,157599978,1,EditableImage[2048][2048],Vector2(858;1),Vector2(1034;996),Color3(180;111;48),0.6000000000000001,ImageCombineType(Overwrite)
2,200002,253200008,1,EditableImage[2048][2048],Vector2(203;1),Vector2(1135;1511),Color3(72;64;222),0.4,ImageCombineType(Overwrite)
2,400004,4586400028,1,EditableImage[2048][2048],Vector2(514;1),Vector2(889;1311),Color3(128;153;230),0.2,ImageCombineType(Add)
2,200002,3813100019,1,EditableImage[2048][2048],Vector2(1;1104),Vector2(1503;944),Color3(191;155;189),0.7000000000000001,ImageCombineType(BlendSourceOver)
2,200002,4348499992,1,EditableImage[2048][2048],Vector2(959;1),Vector2(1089;1019),Color3(76;207;244),0.2,ImageCombineType(Add)
2,200002,1598100004,1,EditableImage[1024][1024],Vector2(258;1),Vector2(766;869),Color3(101;160;137),0,ImageCombineType(AlphaBlend)
2,300003,83899999,1,EditableImage[2048][2048],Vector2(868;904),Vector2(15;1144),Color3(170;6;198),0.5,ImageCombineType(AlphaBlend)
2,200002,2874600003,1,EditableImage[1024][1024],Vector2(34;278),Vector2(917;746),Color3(103;132;151),0.9,ImageCombineType(Add)
2,200002,3348799976,1,EditableImage[2048][2048],Vector2(1053;1),Vector2(657;1340),Color3(211;13;16),0.8,ImageCombineType(Add)
2,200002,1406099997,1,EditableImage[2048][2048],Vector2(1;641),Vector2(1565;324),Color3(250;43;177),0.2,ImageCombineType(BlendSourceOver)
2,200002,288699987,1,EditableImage[2048][2048],Vector2(1093;1913),Vector2(955;135),Color3(20;53;188),0.7000000000000001,ImageCombineType(AlphaBlend)
2,300003,4220300005,1,EditableImage[2048][2048],Vector2(1;302),Vector2(1130;997),Color3(236;192;114),0.2,ImageCombineType(Add)
2,200002,453200017,1,EditableImage[2048][2048],Vector2(59;1),Vector2(144;832),Color3(97;129;5),0.4,ImageCombineType(Add)
2,300003,269699988,1,EditableImage[512][512],Vector2(1;150),Vector2(453;153),Color3(85;239;116),0,ImageCombineType(Add)
2,200002,1513900003,1,EditableImage[2048][2048],Vector2(1042;1296),Vector2(1006;677),Color3(0;40;253),0.2,ImageCombineType(AlphaBlend)
2,199973,198800001,1,EditableImage[2048][2048],Vector2(770;1286),Vector2(779;102),Color3(93;148;135),0.30000000000000004,ImageCombineType(AlphaBlend)
2,200002,44899993,1,EditableImage[2048][2048],Vector2(912;1),Vector2(1136;281),Color3(194;174;156),0.8,ImageCombineType(Overwrite)
2,300003,1444399998,1,EditableImage[2048][2048],Vector2(437;294),Vector2(1601;348),Color3(124;144;62),0.9,ImageCombineType(Multiply)
2,200002,402100006,1,EditableImage[2048][2048],Vector2(1847;1),Vector2(201;798),Color3(165;87;156),0.5,ImageCombineType(Multiply)
2,300003,74299984,1,EditableImage[512][512],Vector2(396;1),Vector2(116;185),Color3(68;182;234),0.1,ImageCombineType(BlendSourceOver)
2,200002,24700014,1,EditableImage[2048][2048],Vector2(1196;1941),Vector2(534;18),Color3(129;91;191),0,ImageCombineType(AlphaBlend)
2,100001,3843599989,1,EditableImage[2048][2048],Vector2(743;10),Vector2(923;1613),Color3(225;78;253),0.30000000000000004,ImageCombineType(BlendSourceOver)
2,200002,840599998,1,EditableImage[2048][2048],Vector2(1;496),Vector2(926;339),Color3(235;221;105),0.5,ImageCombineType(BlendSourceOver)
2,300003,2424100007,1,EditableImage[2048][2048],Vector2(1469;1),Vector2(579;1066),Color3(38;63;155),0.6000000000000001,ImageCombineType(Add)
2,199973,4127499997,1,EditableImage[2048][2048],Vector2(237;1153),Vector2(1767;895),Color3(136;55;120),0.6000000000000001,ImageCombineType(Multiply)
2,200002,368799986,1,EditableImage[2048][2048],Vector2(178;369),Vector2(1870;1380),Color3(21;230;67),0.30000000000000004,ImageCombineType(Overwrite)
2,200002,2499900002,1,EditableImage[2048][2048],Vector2(1;338),Vector2(762;1486),Color3(196;226;170),0.8,ImageCombineType(AlphaBlend)
2,200002,612200005,1,EditableImage[1024][1024],Vector2(418;246),Vector2(355;708),Color3(133;136;185),0.30000000000000004,ImageCombineType(Multiply)
