elapsed.ps,repeats.n,param.a.integer,param.b.integer,param.c.integer
14992,100000,6812199185002091,7385969620510768,7612333860133859
14818,100000,7350065697485208,8985891964923845,1834043343370365
14468,100000,2427725504201956,5115317231274144,581009009089963
14583,100000,8671436808159667,3517171846872146,597063223700631
18986,100000,4533928779236987,7441040426900347,890035522143624
14364,100000,8179157635034266,10424297313662,6554918940294644
15509,100000,2151210453647043,4551927975924243,123938746997310
18670,100000,1509160232486557,5296569370984644,7978283882229878
14755,100000,4790914957308113,6016453211145419,904419709885908
14248,100000,1712842728950008,6638009133331916,1615727625714759
14296,100000,6934790361732569,705972580295194,4970444990864071
14741,100000,4822457192060466,8471049515350877,7115215396167786
14661,100000,1434943109202164,1947990153962116,3625803167080680
14238,100000,3524988043598233,3915876638048663,6519400943516605
19012,100000,8701452497948881,7371947904053683,8911660598424619
14318,100000,5754113505497828,5055237596804194,6612647015823101
14343,100000,2884972281728646,5344459321879199,6056501335850319
14513,100000,524089960207123,4237691890477478,6695189240099877
14374,100000,7800328621436610,1321690079463852,4204258349110807
14359,100000,1796492852382508,3166548495480220,108880489422609
14274,100000,2658466036558629,6601403818235405,7845849288141110
14458,100000,2459874010743550,7600837633966765,2441631046708870
14658,100000,7450648989450141,5686423857790359,3858347067081435
14416,100000,8203711817404419,7461829383520757,5707144496991905
16677,100000,3304489685211631,6056567194422141,4710057489039095
14585,100000,3102181790608795,5158767537602600,7969674608806060
14357,100000,1928690646460986,7455587026738988,6925176824896702
14220,100000,4500692833400091,711653767594815,5166126682185451
17519,100000,7040289158277902,7937210487665709,1365934868926782
15444,100000,2120294052845919,1663849931714924,3164034178503409
14282,100000,782345996862674,8597962255758867,5571689224708580
14684,100000,3006608651786956,1999636567597065,2696432509387628
14579,100000,7177488282510494,2566971586725027,7679141498988143
14437,100000,6024763299408794,3037322461465185,8308935038754441
19581,100000,7751803333679058,8813284969889389,7793816412920357
14386,100000,8326164534287011,6197173452628988,4758487222946094
14423,100000,2652135455803882,7165404056691523,5473262379313006
14415,100000,39607525953367,1597862252521828,4860013667614559
14689,100000,5399545961683743,2942588927214383,4956696152606759
14323,100000,7282392779625074,1452317920237928,1381503655588383
14393,100000,3901547046780509,4841067429610978,7384848130361735
14431,100000,7554355726195516,5056618378965491,7555065538969336
