runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.a.float,param.b.float
2,3405,28290,250000,1.430399820994435e+308,1.5348283494533754e+308
2,3469,28408,250000,-9.186448239275848e+307,1.2056786500558405e+307
2,3520,28305,250000,-1.578777783101361e+308,1.4411039628432267e+308
2,3522,28397,250000,2.109091513881167e+306,1.6506583896786834e+308
2,3436,28252,250000,-1.7099770777624153e+308,-3.184468221093865e+307
2,3478,28328,250000,1.5559475177770658e+307,1.0041119854602213e+308
2,3477,28320,250000,1.789768467964056e+308,1.490664369405629e+308
2,3436,28027,250000,-1.6465425431033927e+308,-1.500810403388437e+308
2,3523,28324,250000,-3.044524491339089e+307,7.165611880760811e+307
2,3428,28310,250000,9.961043501234654e+307,-1.2767572996320107e+308
2,3409,28386,250000,-4.906830793742628e+307,-3.275638094897364e+307
2,3515,28176,250000,7.01941198820061e+306,1.2928236180588594e+308
2,3377,28286,250000,1.4704912521577513e+308,8.356677503615203e+307
2,3404,28992,250000,-1.3871973877126094e+308,-7.747409558986376e+307
2,3543,28294,250000,3.2626709868603787e+307,-8.528492942863223e+307
2,3427,28178,250000,-8.85576548423742e+307,-1.7906803589749589e+308
2,3410,28281,250000,1.143613602044449e+308,-9.577480029545979e+307
2,3366,28362,250000,2.2893842245791086e+307,1.092547922734875e+308
2,3429,28284,250000,-1.7892349958134908e+308,-1.4489486577212721e+308
2,3446,28144,250000,1.1290889672705228e+308,-3.093677674572408e+307
2,3510,28349,250000,-2.83933691196275e+307,-1.5727347043648839e+308
2,3437,28088,250000,8.8725002573585e+307,-1.3276355146886643e+308
2,3424,28327,250000,1.3999979599227052e+308,-2.6617289437177727e+307
2,3398,28679,250000,-1.037231824728752e+308,-6.033626311145797e+307
2,3393,28106,250000,9.035247672708333e+307,-1.6872777747900397e+308
2,3463,28329,250000,5.111669216497399e+307,-7.432237122918921e+307
2,3497,28176,250000,-8.972311062372462e+307,-1.395289636864938e+307
2,3411,28226,250000,1.4141072877483622e+308,-8.976380607790581e+307
2,3391,28067,250000,1.3118886691991622e+308,8.806769651108633e+307
2,3903,28355,250000,6.712441418038062e+307,-1.9613393935812864e+307
2,3503,28295,250000,-1.47582040303425e+308,6.736215034434478e+307
2,3401,28352,250000,1.0556677942640428e+308,3.1857880207974247e+307
2,3519,28041,250000,-1.7816840721646655e+308,-1.6174442162730038e+308
2,3428,28468,250000,8.715461197358488e+305,5.310038901063074e+307
2,3434,28309,250000,7.485154890468421e+307,-1.2032471107623866e+308
2,3409,28336,250000,-8.013197399969541e+307,-1.1984914001967466e+308
2,3478,28618,250000,-1.6940376664719274e+308,-1.1266737564079661e+308
2,3461,28471,250000,9.676563127103886e+307,1.7851749371452063e+308
2,3647,28495,250000,1.3084557728291737e+307,4.857523749568132e+305
2,3485,28936,250000,-2.047004209985824e+307,6.824836237136541e+307
2,3569,29309,250000,5.222986645295882e+307,-1.7831693163227056e+307
2,3457,29592,250000,1.1470618493850679e+308,-6.353246054807658e+306
2,3442,29437,250000,7.774109402231455e+307,7.13492866464502e+306
2,3488,29501,250000,-3.4290987856472574e+307,-1.2145962206578172e+308
2,3602,29580,250000,-9.767656609540826e+307,2.83433127320814e+307
2,3454,29094,250000,-8.791415970803816e+307,9.901760490948522e+307
3,3917,28718,250000,-3.579488763325524e+307,-5.095887975932821e+307
3,3893,28578,250000,1.3812678679616258e+307,1.1467164540046418e+308
3,3921,28747,250000,1.4649555411693814e+308,1.6309996312850045e+308
3,3907,28455,250000,1.076318005146357e+308,-1.1971467027864453e+308
3,4312,28466,250000,8.176572775454161e+306,-1.2403771546055725e+308
3,3957,28240,250000,1.645440357274382e+308,1.4523412067612508e+308
3,4669,28447,250000,6.977090320220747e+307,2.1967596002621002e+306
3,3920,28796,250000,-3.522582375914946e+307,1.2052328250702661e+308
3,3908,28903,250000,1.704601253424257e+308,-1.5926535597935083e+307
3,4150,29018,250000,-6.913320205796466e+307,1.1125502314777907e+308
3,3913,28800,250000,1.2598317843994616e+308,1.1583061242931838e+308
3,3958,28798,250000,-3.507005270227822e+307,1.4632416704360106e+308
3,3910,28899,250000,1.0546077370980227e+308,6.143520308692582e+307
3,3920,28873,250000,-1.4397973423637333e+308,6.765956394022363e+307
3,4004,29014,250000,1.610853979019162e+308,6.69639012919576e+306
3,3905,28823,250000,-8.826330334231426e+307,-1.0852884785726412e+308
3,3926,28592,250000,1.5533083945174006e+308,-1.7081664228547198e+308
3,3964,29223,250000,1.6321439351540903e+308,1.2127824055649732e+308
3,3909,28935,250000,8.019635010800326e+307,-1.506578189099484e+308
3,3885,29493,250000,-1.4381029443312931e+308,6.526203305826558e+307
3,3925,28673,250000,-1.7314196725362127e+308,-6.043460273988914e+306
3,3906,28566,250000,1.583904904798021e+308,1.4185662873946594e+308
3,3905,28553,250000,1.3540502173582848e+308,2.8828958940344964e+307
3,3964,28412,250000,1.5158993196296763e+307,1.3604966036331284e+308
3,3904,28616,250000,-6.874517048848959e+307,9.627472125684488e+306
3,4740,28408,250000,3.5081517737103085e+307,-6.162362582988795e+307
3,3929,28420,250000,3.9631470211989324e+307,1.7768925371804488e+308
3,3918,28658,250000,-2.939513217474148e+307,1.51073134730246e+308
3,3909,28402,250000,-2.059345479471101e+307,-1.6863251004595042e+308
3,3975,28628,250000,1.2351848578337867e+308,1.464029389994959e+307
3,3911,28314,250000,-4.4080490309131193e+307,8.098674154256698e+307
3,3915,28423,250000,1.0977999016171442e+308,-1.5444376102322901e+308
3,3918,28386,250000,4.51707005843989e+307,9.255139685564233e+307
3,3925,28336,250000,-1.809378425156396e+307,1.50720728178826e+308
3,3881,28601,250000,1.573415507769012e+308,-1.252897472954817e+308
3,3969,28481,250000,-4.922217886471659e+307,-1.0272562489357514e+307
3,3957,29224,250000,-9.829120798941305e+306,8.109499483871752e+306
3,3926,28302,250000,-4.4506782256935086e+307,6.483693964104016e+307
3,4635,28547,250000,-3.2725658316573165e+307,4.430239224711436e+307
3,3923,28643,250000,-2.633686382147009e+307,1.4511396410553463e+308
3,3928,28607,250000,6.747976179576858e+307,1.729144479492496e+308
3,3980,28528,250000,6.486712125692415e+307,-9.35892215885359e+307
3,3907,28508,250000,-3.856943428055183e+307,8.703070475322608e+307
