runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.a.float,param.b.float
2,3415,26568,250000,-1.2417216412865839e+308,-1.5175956168811104e+308
2,3402,26356,250000,1.6360450903350777e+308,-7.314200550544214e+307
2,3536,26422,250000,4.0123719231598347e+307,-9.20846831873183e+307
2,3460,26110,250000,-1.7462516925300977e+308,-8.087550477507359e+307
2,3427,26284,250000,-7.384133034600912e+307,4.721909309846056e+307
2,3406,26262,250000,-1.1722597156423779e+308,1.390895649695465e+308
2,3417,26413,250000,-6.449283016701587e+307,1.0187787928208318e+308
2,3451,26442,250000,5.540167865634929e+307,-9.829034251908417e+307
2,3500,26289,250000,-1.2717174956006658e+308,-1.4977054113301065e+308
2,3335,26462,250000,1.1709419816816405e+308,1.1543465781789759e+308
2,3404,26592,250000,1.7375596733031822e+308,1.4889424786167428e+308
2,3389,26399,250000,1.5133171434024994e+308,5.142364147489877e+307
2,3401,26429,250000,-3.350491648483124e+307,4.355527540134417e+307
2,3493,26639,250000,3.419472392768745e+307,-1.0532069654219452e+308
2,3496,26185,250000,-1.5568520168405951e+308,-8.605444137575556e+307
2,3360,26360,250000,-7.570647960330497e+307,-5.815270617435203e+307
2,3399,26440,250000,-9.194488926924327e+307,2.8396326079593147e+307
2,3452,26362,250000,1.0466596004774175e+308,-1.6347950214386191e+308
2,3355,26339,250000,-9.078527910455527e+306,5.228209822006226e+307
2,3419,26488,250000,1.6384448495178198e+308,-1.645737097686487e+308
2,3547,26155,250000,-1.761740283139672e+308,3.521557339059926e+307
2,3538,26480,250000,1.7975012628505241e+308,-1.136059795065123e+308
2,3473,26048,250000,-1.3268978093038986e+308,1.2391380192675627e+307
2,3472,26545,250000,6.189779388739742e+307,-1.1426013438726144e+308
2,3335,26178,250000,-1.3670727782712764e+308,2.3259537104801264e+306
2,3422,26423,250000,-3.053511698718775e+307,-1.0559256289291234e+308
2,3584,26262,250000,3.759797925789623e+307,-1.397994641563474e+308
2,3362,26149,250000,-4.839771004432403e+307,1.0099728277504525e+308
2,3410,26228,250000,-9.293643812171052e+307,-7.891602107033262e+307
2,3373,26291,250000,-1.5462917842991775e+308,-6.416067892790848e+306
