runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.x.float,param.y.float
8,3524,27331,50000,-1.5382843717652681e+308,-9.08231201660134e+307
8,3388,27620,50000,1.299104915539868e+308,-1.1174642979573114e+308
8,3673,27837,50000,-1.1349333242712676e+307,-7.19803362434459e+307
8,3439,27402,50000,-1.4292479909739268e+307,-1.2442238073902928e+308
8,3295,27087,50000,1.4152939306506711e+308,1.0648398011221142e+308
8,3372,28066,50000,-3.8012912889914637e+307,7.205571303255122e+307
8,3565,27852,50000,5.65776438126638e+307,-1.360993703432335e+308
8,3388,27576,50000,1.5003645318051613e+308,7.722663034795153e+307
8,3300,28247,50000,-7.165078241430965e+307,1.3289240762320704e+308
8,3521,26977,50000,9.793523236949695e+307,-1.6531222298178235e+308
8,3386,27131,50000,1.2161172908144693e+308,-6.532092458332407e+306
8,3387,27301,50000,-1.2174795550637272e+307,8.749694420368297e+307
8,3709,28401,50000,-1.4233685092562493e+308,7.092365558187046e+307
8,3288,27440,50000,-1.7746213348510535e+308,-1.2777786529968837e+308
8,3486,28101,50000,-4.714460418420929e+307,-1.3707715934995134e+308
8,3436,27112,50000,1.303299468894647e+308,1.0094894035742087e+308
8,3334,27379,50000,-1.0844606977668332e+308,1.5082609310357439e+308
8,3288,27234,50000,-2.4737154498019447e+307,3.687762227632092e+307
8,3518,27123,50000,-4.733886822267871e+307,-1.2934115810227e+308
8,3288,27450,50000,3.108835846195871e+307,1.1069659109484083e+307
8,3331,27872,50000,-1.3143960367184688e+308,-1.0245611246734166e+308
8,3472,27066,50000,-1.5780875729620738e+308,-1.019601812206166e+308
8,3291,27531,50000,2.786229518489633e+307,5.82200885616186e+307
8,3388,27425,50000,-4.963937500016605e+306,1.4283027518649484e+308
8,3493,27457,50000,-1.2475628771505052e+308,-8.899279226242658e+307
8,3288,27271,50000,1.7903417063422844e+308,-1.2735563298140666e+308
8,3312,27953,50000,-1.700308246494911e+308,-1.560821943491217e+308
8,3436,28265,50000,-1.3841940103105523e+308,-1.090766839474339e+308
8,3288,27525,50000,-6.694775511630709e+307,-1.9310506385414053e+307
8,3330,27198,50000,1.3321875896143327e+308,3.710532747246983e+307
8,3535,27978,50000,-2.4129930917910443e+307,-1.7585756725303247e+308
8,3313,27411,50000,2.0218820279014285e+307,-1.2842456612495253e+307
8,3313,28520,50000,-6.942984949380442e+307,-1.7553676324861857e+307
8,3551,27166,50000,4.316033069440657e+307,1.1914163816850303e+308
8,3341,28167,50000,-6.687949372009848e+307,1.7606758075290157e+308
8,3289,27726,50000,-1.2940772536300436e+307,9.594766955734988e+307
8,3729,41788,50000,1.3816276372057259e+308,-1.2912442193351007e+308
8,3288,27743,50000,3.7702478659269446e+307,-4.112042208828746e+307
8,3358,27700,50000,3.867335855649948e+307,2.709338891899369e+307
8,3514,27079,50000,-7.839217854656751e+307,-2.2536620259953103e+307
8,3388,27328,50000,1.6705397515865055e+308,-8.863794430927437e+307
8,3388,27183,50000,-3.9525351742756336e+307,-1.3699352621927796e+308
8,3457,27006,50000,-5.448120379843375e+307,-1.651772988163459e+306
8,3386,27322,50000,-2.9854154809328576e+307,-7.291485169165119e+307
8,3392,27860,50000,-1.6933217655291643e+308,-1.5291689402553336e+308
8,3443,27083,50000,6.432952862867587e+307,1.5165518728692789e+308
8,3387,27325,50000,1.3878639615997336e+308,1.5388754373455526e+308
8,3388,27207,50000,4.922283684594585e+307,2.132903448837891e+307
8,3330,27009,50000,1.7644192147783668e+308,1.1223201267091591e+307
8,3288,27196,50000,-5.475915382027373e+307,-3.6261798758557006e+306
8,3873,27918,50000,9.46537212603136e+307,-1.1849914010440303e+308
8,3290,27513,50000,2.9427064152638563e+307,-3.044047494739014e+307
8,3351,27223,50000,1.0294873678001933e+308,1.2390908952753745e+308
8,3332,27289,50000,-1.7876771888170828e+308,1.0124599355893593e+308
8,3450,27211,50000,1.1240947260092312e+308,1.6512566753415255e+308
8,3286,27545,50000,6.934527406736304e+307,-6.554209117640078e+307
8,3331,27704,50000,-7.237481685465543e+307,2.1514436347894234e+307
8,3388,27363,50000,-4.761143070884116e+307,-1.1456003721514661e+308
8,3351,27443,50000,-3.4002743565870734e+307,-1.3925579799513704e+308
8,3413,27330,50000,-8.732447587508282e+307,1.2714473309007676e+308
8,3566,27868,50000,2.29283877371654e+307,1.673447966895921e+308
8,3317,27265,50000,1.4747425613874023e+308,1.4415778859168386e+308
8,3414,27903,50000,1.7603709912056076e+308,-8.332933996714502e+307
8,3312,28046,50000,1.7816106528795635e+307,9.748531634820604e+304
8,3289,27347,50000,-1.0558491439744456e+308,-6.779736599205681e+307
8,3313,27281,50000,6.558027091697463e+307,4.890253656807126e+306
8,4088,27360,50000,-1.187968155307469e+308,7.244158144358394e+307
8,3289,27205,50000,8.95127618907869e+307,2.463098770337327e+307
8,3328,27758,50000,-1.4244423194464623e+308,5.931627646232503e+307
8,3477,27177,50000,1.0180800491644356e+308,7.953076636320125e+307
8,3289,27163,50000,-6.82964091116195e+307,5.234967853860494e+307
8,3388,27105,50000,1.048427118959537e+308,6.459297919531946e+307
8,3362,27379,50000,-2.8147798676257585e+307,-1.0290985024224443e+307
9,3249,22383,50000,1.5539596068279255e+308,-6.93671570810692e+307
9,3251,22505,50000,-1.7943873984266426e+308,1.613250873651555e+308
9,3364,22023,50000,1.0735296431186401e+308,1.51878009293476e+308
9,3272,22202,50000,-1.7185219890465708e+308,3.51635840136901e+307
9,3265,21889,50000,-2.5753395503798553e+306,-1.6876280538449024e+308
9,3660,23900,50000,9.841882474289662e+307,-1.408598540085485e+308
9,3255,24063,50000,8.332296915813948e+307,-1.3794200498991448e+308
9,3247,24719,50000,-3.4129241007925225e+307,-5.761337032274658e+307
9,3362,24635,50000,1.6351556144964778e+307,-9.544917381103581e+307
9,3248,24873,50000,-1.2441698187099642e+308,1.7312700935759537e+306
9,3249,25001,50000,1.0682706701817006e+308,-5.004949282872503e+307
9,3658,23296,50000,1.552833952960789e+308,-1.2408149815157667e+308
9,3250,24887,50000,-9.787406957581452e+307,-4.841271706528542e+307
9,3326,22838,50000,1.3505562516630691e+308,1.5859790019319671e+308
9,3358,22303,50000,1.616516877490065e+308,-1.4720102742062678e+308
9,3254,24999,50000,1.4378690561910958e+308,5.689678126191922e+307
9,3249,24561,50000,1.011568845372115e+308,-7.07274019362306e+307
9,3295,23187,50000,8.865048597042591e+307,-2.768934100256867e+307
9,3249,23432,50000,1.991098493808249e+307,6.228435805132587e+307
9,3251,25251,50000,-5.946509644708544e+307,8.228911573501772e+307
9,3364,24412,50000,2.0194707152598925e+307,-3.9992823566563536e+307
9,3250,23028,50000,-5.76268478407573e+307,8.569972306644441e+307
9,3258,22037,50000,9.080050951688196e+307,-1.5238867100600281e+308
9,3652,22205,50000,-2.3087795668628327e+307,3.319988922938131e+307
9,3251,21730,50000,-1.1515028432635493e+308,9.65386422096082e+307
9,3255,21694,50000,1.14018706186436e+308,5.521802345041226e+307
9,3343,22097,50000,1.0054113278004129e+308,-8.238441161603606e+307
9,3260,21819,50000,-1.27168589067924e+308,-1.5745068097500128e+308
9,3250,21948,50000,-4.1773504191610347e+307,1.5372643366886752e+308
9,3650,21799,50000,1.1239931399842468e+308,1.7181408258365523e+308
9,3250,21807,50000,-1.6619440825248422e+308,-1.4650346038922445e+308
9,3250,22047,50000,5.778102642752552e+307,-1.9919264809774598e+306
9,3382,21944,50000,-1.6854234966669175e+308,-1.6236884238746147e+308
9,3248,21985,50000,-7.444370416446495e+307,1.249158862180731e+307
9,3247,21776,50000,-3.346082413994488e+307,8.967063122941577e+307
9,3674,21659,50000,2.4251288459601377e+307,1.5914793120437097e+308
9,3262,22065,50000,3.622165387762949e+307,-1.4151287861072596e+308
9,3248,21726,50000,-1.3107049645896053e+307,-6.571394004059703e+307
9,3366,22047,50000,6.460434857902077e+307,1.6378131961401825e+308
9,3250,21559,50000,-7.066966599959781e+306,1.6931884517014156e+307
9,3260,22009,50000,-8.866858364756849e+307,7.570055157945219e+307
9,3700,21999,50000,-6.61878946979419e+306,-6.468547053903301e+307
9,3250,22208,50000,3.4860748406815874e+307,1.2188910317274078e+308
9,3249,22031,50000,-1.6602811473931888e+308,-1.2246847805853418e+308
9,3383,21816,50000,-1.074285229660749e+307,5.030850897218939e+307
9,3247,22208,50000,6.085957801859332e+307,7.156646422613573e+307
9,3250,21858,50000,1.3696248122297134e+308,1.1785638470474633e+308
9,3671,21919,50000,-1.7916841211254444e+308,1.7134143001892679e+308
9,3251,21691,50000,1.3438926076297664e+308,1.2954240016945722e+308
9,3254,21933,50000,1.283096352715492e+308,-7.882497969904847e+307
9,3410,21994,50000,1.3393081158761707e+308,1.2261829363623342e+308
9,3256,21620,50000,-1.048917475840383e+308,-5.803536241911718e+307
9,3248,22219,50000,-1.712280789911159e+307,-1.1255874807871041e+308
9,3711,22202,50000,7.303605115588565e+307,-2.985042636812024e+307
9,3250,21507,50000,1.5718865419076618e+307,5.110801045751879e+307
9,3250,22299,50000,5.790748357401211e+307,-1.5427178647272914e+308
9,3412,22300,50000,-2.4095459690509093e+307,7.048230353494959e+307
9,3250,21740,50000,-9.09326357098356e+307,1.0193007087139159e+308
9,3252,21916,50000,1.6432046922609266e+308,1.6945829275685382e+308
9,3716,21883,50000,-1.2355409045089907e+308,-6.280680215692463e+307
9,3359,21992,50000,2.1526004445615593e+307,8.876107318134875e+307
9,3267,22148,50000,-4.680445830459802e+307,6.674023105792195e+307
9,3428,22427,50000,1.3005341587814432e+308,-7.340659004250979e+307
9,3250,21958,50000,1.5124103817467448e+307,1.0290446747012674e+308
9,3250,21560,50000,7.887244975426669e+307,1.4327594407774723e+308
9,3680,22008,50000,-1.6952490217740528e+308,-3.564224741792331e+307
9,3248,22041,50000,-1.2861111807427673e+308,5.47387212106975e+307
9,3268,22574,50000,-3.2372554350137006e+307,-1.3965400621153388e+308
9,3381,24694,50000,1.7243205612814247e+308,-1.380735404552161e+308
9,3251,24224,50000,-1.2536512446850026e+308,9.665678729127262e+307
9,3251,21690,50000,2.5456784006364915e+307,-1.2583914805653535e+308
9,3683,21707,50000,-1.208925837936268e+308,-1.790232043688242e+308
9,3257,21654,50000,4.1232459052700867e+307,-5.472110568972735e+307
9,3263,21805,50000,-1.5300547132403577e+308,-5.134904928584353e+307
9,3399,22217,50000,-1.6453932642441793e+308,2.705484663553512e+307
9,3340,24655,50000,-9.867361096086466e+307,2.801828567601641e+307
9,3249,23487,50000,-6.979510627925408e+307,7.381905606640353e+307
9,3655,23636,50000,-1.187403318946991e+308,1.114988832463501e+307
9,3249,27394,50000,1.5712662077624038e+308,-1.545120428186043e+308
9,3256,23791,50000,9.313636810932504e+307,-1.7264126005251725e+308
9,3375,22678,50000,1.4885972738931978e+308,1.154610778702312e+308
9,3273,24397,50000,5.385542146420718e+307,-3.4508152543617616e+307
9,3249,23323,50000,1.6628836844916964e+308,1.676602094730881e+307
9,3637,24179,50000,-1.3873017850645216e+308,9.115402566807414e+307
9,3262,24194,50000,1.0580600578557004e+308,7.816422995838345e+307
9,3249,24070,50000,-2.10734176469721e+307,9.811264076136327e+307
9,3367,24460,50000,-1.7785602164734976e+308,-1.5059117371910379e+308
9,3249,24226,50000,-1.7561512640203623e+308,-3.717253032278938e+307
9,3267,21878,50000,3.292342141118492e+307,2.7325894801221705e+307
9,3652,21784,50000,8.101333414054681e+307,1.0037656381604321e+308
9,3249,21792,50000,9.809881383392827e+307,1.7472869639024494e+308
9,3250,22302,50000,-3.161209618069364e+307,-7.061985349860156e+307
9,3430,22510,50000,1.361208409440518e+308,7.610531483646779e+306
9,3249,22010,50000,7.270618783220875e+307,-1.700042777962413e+308
9,3254,21848,50000,1.2234407597155255e+308,8.299139388628271e+307
9,3664,21883,50000,8.815035819083218e+307,-5.320908742698406e+307
9,3253,21852,50000,-1.7412968030567021e+308,-2.963303986842582e+307
9,3252,21799,50000,-1.5525165181517962e+308,8.907040639595235e+307
9,3363,22018,50000,1.0300259344201737e+308,-1.2622029771846236e+308
9,3456,23553,50000,-1.0018951253409464e+308,-1.0308526534080756e+308
10,4854,33564,50000,-9.216833250101709e+307,-1.6574064443431342e+308
10,3884,33156,50000,1.653541980099593e+308,-1.033850890618564e+308
10,3883,32715,50000,2.1362523688475702e+307,-1.4556027854225067e+308
10,3883,29148,50000,-1.5491922494862225e+307,-9.291332325045694e+307
10,4853,30699,50000,-1.5338751079357232e+308,2.987016079907672e+307
10,3883,33254,50000,4.583937779034438e+307,1.3894716502035736e+308
10,4851,32601,50000,1.2602123258105785e+308,-5.592381879029537e+307
10,4852,30968,50000,-1.5081982678473733e+308,-7.262614641241138e+307
10,4851,33937,50000,1.3371936863664793e+308,1.6265639287241964e+308
10,4851,31109,50000,-2.7909717607298836e+307,2.060095804913472e+307
10,3885,33541,50000,-3.6974376592752785e+307,-1.23912496879915e+308
10,4869,33398,50000,-1.1137127153544199e+308,-1.5283447180735896e+308
10,4851,31922,50000,-8.847788815416e+307,5.351666199786558e+307
10,3882,32809,50000,5.52270459166887e+307,1.1835708918616796e+308
10,3883,30394,50000,1.5506025434601776e+307,3.131648201278369e+307
10,3884,32052,50000,-1.105953244518667e+308,5.768182427143708e+307
10,3884,32831,50000,-8.666557063373984e+307,-3.6204610551779674e+307
10,4853,31203,50000,-1.728096724745012e+307,-1.7490690945194732e+308
10,4852,33162,50000,-5.375455057206681e+307,1.7181972318091393e+308
10,3881,31796,50000,1.5486466644788568e+308,-1.511102464423523e+308
10,3901,31374,50000,9.104182522804299e+307,-1.4938374668502747e+308
10,4026,32900,50000,2.4334465940241204e+307,-1.4610230819563914e+308
10,4260,29491,50000,2.4267891229729737e+307,-1.604546190661834e+308
10,3883,31558,50000,1.5478397308798971e+308,-1.7869216484658754e+308
10,3882,33027,50000,7.25647818675158e+307,2.701982838296149e+307
10,3882,31123,50000,1.4816496361739064e+308,3.280033227521424e+307
10,4869,31948,50000,-1.6077654920646135e+308,7.592326900785749e+307
10,4852,34224,50000,-2.4018402455886215e+307,1.750883170814336e+308
10,4853,34308,50000,8.630118068192998e+307,-1.2835329408314297e+308
10,4867,33073,50000,-1.3183578467874277e+308,-3.693007491102887e+307
10,4852,35615,50000,-1.4159845416364116e+308,3.03398875422432e+307
10,4851,31370,50000,1.5085046507988278e+308,5.890815135511544e+307
10,4853,33637,50000,-1.3942752150496186e+308,-8.719843568098299e+307
10,4338,30124,50000,-1.6595730968946486e+306,-9.656891730244183e+307
10,4853,31868,50000,-6.001073364233377e+307,-1.0055671372063236e+308
10,4851,32886,50000,-6.647701077331703e+306,-1.404736595291519e+308
10,4851,33920,50000,1.7352964895723597e+308,-1.6251945922441922e+308
10,4852,33095,50000,1.136739128729037e+308,3.401566218069997e+307
10,4853,34868,50000,5.649285471324824e+307,4.2326358816676756e+307
10,4852,31028,50000,2.9046794925672207e+307,-5.383189452609452e+307
10,4852,31380,50000,1.2111592637492711e+308,1.719502095636705e+308
10,4853,33977,50000,-1.1682484267990104e+308,-8.229166446187205e+307
10,4852,31426,50000,1.4173851452950115e+308,-1.0347889451243301e+308
10,4852,34004,50000,9.649670557231663e+307,-3.2426756247591037e+307
10,4851,33884,50000,-1.0471479471027271e+308,3.7572322613291137e+307
10,3882,31622,50000,-4.369288557816725e+307,-1.1013624566230295e+308
10,4855,32006,50000,1.0246236087227983e+308,7.293053420841062e+306
10,4852,32182,50000,1.6507968314346945e+308,-6.57198117925313e+306
10,4853,32231,50000,1.6183097825719778e+308,7.749346556363068e+307
10,4852,34828,50000,3.911372013044495e+306,-1.0194700384121554e+308
10,4869,31583,50000,-1.7228254593764278e+308,9.68864814165506e+307
10,4868,31269,50000,-7.959871794289076e+307,8.06574034780738e+307
10,4581,33851,50000,-1.5146514089982503e+308,8.070497195053457e+307
10,4869,29953,50000,1.557085994302114e+308,9.40425084970975e+307
10,3883,31644,50000,-8.603484547104568e+307,-1.1001357852217738e+308
10,4077,31927,50000,-3.0918106997131747e+307,2.808310985939317e+307
10,3883,31857,50000,2.6835899945935384e+306,-1.6939514049808623e+307
10,3883,32325,50000,-7.542377431535792e+307,-1.7145374299617922e+307
10,4852,31404,50000,1.1366204665907993e+308,3.003063111595409e+307
10,3883,31950,50000,-8.334550418841167e+307,-7.809819879894035e+306
10,3994,29558,50000,-1.463588807226738e+308,1.4038281859641992e+308
10,3883,31112,50000,-1.0967836783010876e+308,1.077652645789206e+308
10,3901,32194,50000,-1.1846962925226106e+308,-9.150422133422234e+307
10,3882,28358,50000,-1.1124471993897917e+308,1.4203963728070615e+307
10,4856,31837,50000,-1.5578244461435525e+308,-1.677199964502866e+308
10,4031,32756,50000,-7.873897290150664e+307,-1.0447666586956587e+308
10,4852,31787,50000,9.770415549716524e+307,9.746186053189229e+307
10,4852,32116,50000,-1.019139298340798e+308,-4.657618093904417e+307
10,4851,33414,50000,-1.375995428936631e+308,1.1341578277947183e+308
10,4004,30782,50000,3.205397990250043e+307,-1.4536615924678211e+308
10,3882,32525,50000,-5.485118259014964e+307,-4.111099646685103e+307
10,3882,31214,50000,-8.386750163175374e+307,1.0008386733700241e+308
10,3882,30949,50000,4.38181952799488e+307,1.0599997632072002e+308
10,3881,32602,50000,-1.5688587031724535e+306,1.4338713037669283e+308
10,3882,30318,50000,-6.066034464434452e+307,1.5784112247759697e+308
10,4532,27236,50000,-3.896132255652206e+307,-1.4710656396993638e+308
10,3881,33134,50000,5.361304658954079e+307,-1.4840071535157383e+308
10,3886,28895,50000,1.1260256245321039e+308,-1.3838783690065994e+308
10,3985,29364,50000,-6.784121534289945e+307,1.5028432685958039e+308
10,3886,32643,50000,1.301272839483513e+308,9.541621233236456e+306
10,4853,34019,50000,1.2581844803833769e+308,-7.493028705440641e+307
10,5032,30650,50000,-1.2390797274983924e+308,-4.929066588509214e+307
10,4029,31802,50000,-1.6395266113667044e+308,-7.61094709523248e+307
10,4853,29683,50000,-1.1952586754437704e+308,3.821921982465689e+307
10,4965,33096,50000,-1.6206277799124547e+308,4.765499024291886e+307
10,3898,29183,50000,-1.5635338732442354e+308,-1.588822387780786e+307
10,3882,31789,50000,-1.2608034909550838e+308,-1.0082392862744573e+308
10,4973,33574,50000,-1.1210388873428903e+307,6.132020612465744e+307
10,3883,31912,50000,1.2567930854258673e+308,-4.765753895967365e+307
10,4852,32277,50000,1.7133106350929843e+307,1.3341074293993002e+308
10,5003,33314,50000,1.1579530463754137e+308,2.9541375867223227e+307
10,3881,31495,50000,9.334976140704352e+307,-4.875720069539204e+307
10,3883,32340,50000,1.6503544126737022e+308,7.037197795344602e+307
10,3902,31197,50000,4.2898210454881557e+307,-1.3075194272373095e+308
10,3883,33200,50000,-4.410712004075851e+307,-1.15162351069766e+308
10,3882,32841,50000,-6.861216847730337e+307,-1.627030089755558e+308
10,4341,30623,50000,1.2178279398137092e+308,1.7270892193302812e+308
10,3882,31658,50000,-2.323645384395872e+307,-1.209372423464739e+308
10,3882,32475,50000,-9.293967233702116e+307,5.404225963410704e+307
10,4006,30762,50000,-8.558224551241461e+307,-1.6283766715756769e+307
11,2910,15618,50000,-1.7231906661180318e+308,1.6754328057062415e+308
11,2917,15581,50000,-1.743615171222132e+308,7.045583462544292e+307
11,2967,16185,50000,4.1340545453009746e+307,-1.764821723915304e+308
11,2917,15622,50000,-9.448960323759457e+307,1.042976943811183e+308
11,2919,15470,50000,1.7638180726239021e+308,-7.278306295692508e+307
11,2963,15568,50000,8.813614755921841e+307,-2.1582197985884154e+307
11,2992,15548,50000,4.73731205214e+307,1.6302397386056384e+308
11,3038,23698,50000,1.4713535626064875e+308,1.6227558236244543e+308
11,2908,15858,50000,1.1164304438000028e+308,-1.3432210952470684e+308
11,2918,15526,50000,-1.2341108491903154e+308,-1.6527977444208329e+308
11,2936,16507,50000,1.5360062958480872e+308,-4.13741223632205e+306
11,2907,15922,50000,-4.978396014388751e+307,-4.623404405180412e+307
11,2905,15862,50000,-1.338329865242575e+308,-1.2362793332692914e+308
11,2910,15386,50000,-1.4856473573900724e+308,-1.2321732308553014e+308
11,2912,16328,50000,8.181150154443208e+307,-8.58770901914618e+307
11,2908,16215,50000,3.6817134168795773e+307,-1.6802897155114347e+308
11,3151,19600,50000,1.7415247254057078e+308,-1.3787753179981567e+308
11,2903,15538,50000,1.68997738141885e+308,-9.663809976550455e+307
11,2905,15749,50000,-1.0007705259132519e+308,1.1101648024859708e+308
11,2909,15504,50000,-1.619425420333405e+308,-6.486349486530708e+307
11,2914,16229,50000,-1.6256898421038036e+308,1.5015396210107555e+308
11,2900,15631,50000,2.1958224664674376e+307,-1.7914760353524046e+308
11,2980,15416,50000,-1.5171024468459114e+308,1.4340491015473392e+308
11,2958,15737,50000,1.5769918864135119e+308,-2.796023811720092e+307
11,2914,15581,50000,-1.5798532319969957e+307,1.0235670895640181e+308
11,2911,15614,50000,8.654961180139099e+307,7.237939843309726e+307
11,2988,15908,50000,-3.5470866934448615e+307,8.826000642939417e+307
11,2904,15571,50000,1.0011075662884857e+308,-5.333933076934574e+307
11,2932,15370,50000,1.235764130281395e+308,-7.694835340568723e+307
11,2906,15669,50000,-1.3773543020490606e+308,-1.2089732691441394e+308
11,2924,17353,50000,-4.392963838735905e+306,-1.5414424115528054e+308
11,2906,15401,50000,6.777179338747155e+306,1.447134242801833e+308
11,2937,15991,50000,-4.608654398243161e+307,-3.4112631964820977e+307
11,2913,15603,50000,-1.0986862080082163e+307,1.254043339188261e+308
11,2922,15555,50000,4.253826445384085e+306,1.533625806096094e+308
11,2928,16012,50000,-6.329407304499128e+307,-5.179333954597654e+307
11,2905,15923,50000,5.896667238347381e+307,5.749301764438342e+307
11,3114,15487,50000,-4.600324207702738e+307,-1.0741505500763203e+308
11,2912,16120,50000,2.2756377461274337e+307,6.421994400646336e+307
11,2910,15605,50000,-1.8912449263818945e+307,1.7927053467098964e+308
11,3022,15701,50000,6.905079309091163e+307,-1.50731095107868e+308
11,2909,15569,50000,-1.303251619984076e+308,8.943516132315023e+307
11,2910,15671,50000,-9.43672925358333e+307,1.0271848114242449e+308
11,3135,15520,50000,3.5385526144086295e+307,8.237241978602899e+307
11,2915,16063,50000,-5.516209430358694e+307,4.663587338655809e+307
11,2909,16051,50000,-1.617412864141525e+308,-1.2935869820416261e+308
11,3025,15394,50000,-1.5347172981365558e+308,9.88267276963729e+307
11,2906,15596,50000,-5.596751468490961e+307,1.562148852145067e+307
11,2909,15486,50000,4.884563754409975e+307,2.5649019007173627e+307
11,3054,15388,50000,1.7455014570081855e+308,3.790403532544446e+306
11,2914,15819,50000,7.382620071509695e+307,-1.323624619608926e+308
11,2905,15773,50000,-1.1045263184716706e+308,-9.198152602629343e+307
11,3032,15574,50000,-1.3180399428469923e+308,1.3667225128320307e+308
11,2934,15652,50000,-9.277744974460583e+307,-5.003879748081522e+307
11,2908,15829,50000,-6.832333342450294e+307,5.008074784072243e+307
11,3138,15392,50000,4.850674236801161e+307,-9.858970629525694e+307
11,2926,25492,50000,1.3605953637496271e+307,-1.617568483086523e+308
11,2905,15557,50000,-3.9783361330979116e+307,-1.7853594062379953e+308
11,3025,15384,50000,1.4928883782032816e+308,-8.307825811433924e+307
11,2910,15953,50000,4.895468781600471e+306,1.2904656741289622e+308
11,2907,15780,50000,-1.1904943936028127e+308,-4.425220475101859e+306
11,3138,15467,50000,-1.7896739373803397e+308,-1.0202223588420525e+308
11,2934,15862,50000,1.4588122507843613e+308,-1.792914649907121e+308
11,2917,15919,50000,-1.75595588135649e+308,1.5767757452054858e+308
11,3143,15768,50000,2.4023644039173646e+307,-1.7924146759709708e+308
11,2902,15491,50000,-5.474082757168377e+307,-3.02649079701893e+307
11,2917,15545,50000,8.46437304064936e+307,2.6925057619341315e+307
11,3039,15480,50000,-1.6276382489761764e+308,7.887793266727072e+307
11,2926,15942,50000,8.154229367995315e+307,-1.5716136446732307e+308
11,2911,15843,50000,6.191634707678128e+307,1.1557936702006145e+308
11,3104,15520,50000,4.3237767787471157e+307,-8.728742929287078e+305
11,2911,15779,50000,-5.628109151496367e+307,-8.648651830464324e+307
11,2910,15694,50000,-6.119052632763656e+307,1.2969525190735612e+308
11,3122,15688,50000,1.689363542258533e+308,1.4550865889822016e+308
11,2921,15994,50000,-1.436226774192177e+308,1.0478623202815104e+308
11,2908,15621,50000,1.6155009977497691e+308,-3.7791607325973225e+307
11,3020,15340,50000,5.832647357811476e+307,-1.3512075423182156e+308
11,2993,18766,50000,4.136874265375046e+307,1.2301314201417052e+307
11,2912,15528,50000,-9.907913287125642e+307,-1.4923755976295756e+308
11,3066,15702,50000,-1.7897031603417398e+308,-1.001934781586964e+308
11,2908,15868,50000,-1.4098274224683635e+308,-1.4848666375182441e+308
11,2913,22256,50000,2.952870015113504e+307,-1.723515041213383e+308
11,3034,15465,50000,1.7914096637474277e+308,-5.939236670627513e+307
11,2903,15523,50000,-9.079308890572016e+307,-1.6859457672232127e+308
11,2906,15597,50000,-1.8451789992703615e+307,5.667079882022884e+307
11,3068,15448,50000,-1.6466153637350483e+308,-2.1223929354421752e+307
11,2912,15870,50000,2.8712192522281647e+307,-1.149525101724006e+308
11,2902,15704,50000,1.1625806100325965e+306,-9.870118862367607e+307
11,3043,15484,50000,2.912685916053056e+307,1.1104023205590633e+308
11,2905,15492,50000,-1.1144616924476094e+308,1.5087513872036876e+308
11,2907,15509,50000,-6.319814080498945e+307,-1.0576168259113893e+308
11,3024,15351,50000,-1.6738732424570197e+308,7.13469194918182e+307
11,2917,16107,50000,6.621770672408499e+307,2.35562276768255e+307
11,2939,15506,50000,-2.3352808513287347e+307,9.4527901585737e+307
11,3212,15465,50000,-1.3932999373631642e+308,5.515999598818495e+307
11,2984,15571,50000,7.249905298000451e+307,-3.2223043349528165e+307
11,2908,15586,50000,4.768031144328286e+307,4.990130746882741e+307
11,3106,15678,50000,-7.376631330263517e+307,-5.519125777870635e+307
11,2911,16008,50000,-7.302194417833437e+307,-1.6854641111779022e+308
11,3064,19660,50000,1.3106363132830024e+308,6.405028352202526e+307
12,14211,44593,50000,-4.937827421418084e+307,1.3613472155579715e+308
12,4123,43913,50000,-1.6446542869207116e+308,-1.9188693071102572e+307
12,4121,48173,50000,-1.2661210844319663e+307,-5.177477767225306e+306
12,7411,52780,50000,-1.2599615386007997e+308,3.3593934120780746e+307
12,4383,74956,50000,2.3857174810798747e+307,-1.3309956058655208e+308
12,14450,51719,50000,2.093130553866934e+307,-1.425619560356041e+308
12,14934,128216,50000,7.980077201189271e+307,1.6645112158968483e+308
12,4500,90782,50000,1.2292134006573335e+308,8.510460034043565e+307
12,15173,58362,50000,2.0982489616253012e+307,9.722790495887495e+307
12,14744,78663,50000,9.15438021616734e+307,-4.4837222091890786e+307
12,14103,60265,50000,-2.500529065025955e+307,1.51101311564506e+308
12,4120,62174,50000,5.435381721048343e+307,3.9389728451614107e+307
12,14022,72712,50000,-4.3784728407425487e+307,1.542929173026609e+308
12,15148,81002,50000,1.2158634259514838e+308,-6.196118747438644e+307
12,13773,91283,50000,-6.013398611397027e+307,2.5273292660044034e+307
12,14630,113159,50000,-7.609866429216525e+307,5.595266795581885e+307
12,5259,72452,50000,-1.0477863105006204e+308,2.8999676748509617e+307
12,4129,44615,50000,7.308797891950168e+307,4.504763814643908e+307
12,5078,65315,50000,1.0152172839804348e+308,1.0239094533216654e+308
12,4627,40970,50000,1.800302931707472e+307,-7.416697096601925e+307
12,4399,89210,50000,5.205013909337772e+307,-6.058055445742583e+306
12,4561,66752,50000,-7.325773973018079e+307,1.4817076542826347e+308
12,4442,39075,50000,1.4938357029160112e+308,-7.425299072961981e+306
12,4611,70560,50000,-1.2899895773136103e+308,-1.4483802378404012e+308
12,12649,75321,50000,1.6459917768428146e+308,1.4162295648953656e+307
