runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n
1,5015,54530,50000
1,6554,52842,50000
1,5027,53973,50000
1,5028,54101,50000
1,5192,52838,50000
1,5018,54620,50000
1,5121,54838,50000
1,6802,55120,50000
1,5018,53749,50000
1,5105,55598,50000
1,5201,53872,50000
1,5045,54557,50000
1,5023,55192,50000
1,6059,56839,50000
1,5018,54984,50000
1,5032,72321,50000
1,5202,81312,50000
1,5019,58686,50000
1,5025,82422,50000
1,5970,55340,50000
1,5149,77894,50000
1,5040,54004,50000
1,5307,62485,50000
1,5052,74690,50000
1,5113,59124,50000
1,5857,54032,50000
1,5075,60401,50000
1,5096,58232,50000
1,5282,58544,50000
1,5103,53833,50000
1,5212,52634,50000
1,5871,53501,50000
1,5066,54975,50000
1,5027,59703,50000
1,5296,53906,50000
1,5129,54438,50000
1,5019,53921,50000
1,5727,55257,50000
1,5026,53919,50000
1,5145,57114,50000
1,5379,53653,50000
1,5026,55558,50000
1,5022,55305,50000
1,5919,53429,50000
1,5112,73762,50000
1,5015,56061,50000
1,5306,54241,50000
1,5014,55172,50000
1,5015,53720,50000
1,5823,53381,50000
1,5015,57114,50000
1,5355,54217,50000
1,5263,54038,50000
1,5019,53305,50000
1,5033,53579,50000
1,5671,53387,50000
1,5023,54472,50000
1,5020,55027,50000
1,5307,54450,50000
1,5032,54647,50000
1,5030,54675,50000
1,5015,55869,50000
1,5015,55526,50000
1,5015,54296,50000
1,5104,53702,50000
1,5019,53805,50000
1,5019,54748,50000
1,5019,54005,50000
1,5022,54063,50000
1,5030,54842,50000
1,5224,55760,50000
1,5031,55482,50000
1,5028,55298,50000
1,5019,56984,50000
1,5024,53903,50000
1,5015,56580,50000
1,5403,56273,50000
1,5098,55659,50000
1,5015,55220,50000
1,5067,54709,50000
1,5038,53577,50000
1,5023,52895,50000
1,5015,53946,50000
1,5036,53306,50000
1,5080,52660,50000
1,5015,53535,50000
1,5082,53582,50000
1,5108,54075,50000
1,5024,53757,50000
1,5029,54359,50000
1,5364,53917,50000
1,5015,54447,50000
1,5036,53545,50000
1,5015,53561,50000
1,5016,53188,50000
1,5083,53841,50000
1,5025,53955,50000
1,5015,53418,50000
1,5015,52959,50000
1,5015,53460,50000
2,3629,35278,50000
2,3449,40938,50000
2,3868,39039,50000
2,3508,45582,50000
2,3666,39845,50000
2,4175,36445,50000
2,3471,42076,50000
2,3514,41025,50000
2,3678,42708,50000
2,3736,44413,50000
2,3493,41662,50000
2,3627,50355,50000
2,4081,37094,50000
2,3460,37224,50000
2,3819,44107,50000
2,3434,36150,50000
2,3474,36681,50000
2,4674,37434,50000
2,3537,36628,50000
2,3500,36364,50000
2,3641,37731,50000
2,3412,37188,50000
2,3421,38004,50000
2,3581,35413,50000
2,3493,37892,50000
2,3429,35739,50000
2,3567,35387,50000
2,3415,35340,50000
2,3387,35899,50000
2,3812,36073,50000
2,3402,39119,50000
2,3419,35653,50000
2,4014,35794,50000
2,3361,34990,50000
2,3368,36417,50000
2,3533,35550,50000
2,3446,39603,50000
2,3425,35354,50000
2,3565,35702,50000
2,3413,35916,50000
2,3418,35084,50000
2,3494,35430,50000
2,3388,37026,50000
2,3513,36620,50000
2,3579,36143,50000
2,3570,41812,50000
2,3390,36085,50000
2,3958,35144,50000
2,3541,41180,50000
2,3479,42319,50000
2,3514,35582,50000
2,3468,37851,50000
2,3476,36651,50000
2,3562,36138,50000
2,3440,35555,50000
2,3422,36694,50000
2,3656,36614,50000
2,3444,35561,50000
2,3474,36238,50000
2,3545,35092,50000
2,3451,35663,50000
2,3431,35629,50000
2,3910,35341,50000
2,3362,35112,50000
2,3401,36169,50000
2,3581,35626,50000
2,3368,34308,50000
2,3490,35779,50000
2,3505,34698,50000
2,3392,35059,50000
2,3516,48818,50000
2,3539,36132,50000
2,3793,36585,50000
2,3389,35382,50000
2,4153,35009,50000
2,3459,36749,50000
2,3410,37242,50000
2,3607,35376,50000
2,3401,36992,50000
2,3362,36541,50000
2,3954,35391,50000
2,3363,35810,50000
2,4114,35847,50000
2,3847,34254,50000
2,3492,35384,50000
2,3392,35750,50000
2,3616,35617,50000
2,3453,45996,50000
2,3443,37847,50000
2,4125,47212,50000
2,3400,35422,50000
2,3462,36792,50000
2,4236,35239,50000
2,3435,35575,50000
2,3855,37564,50000
2,3560,36773,50000
2,3386,36941,50000
2,3473,36220,50000
2,3916,35604,50000
2,3538,36726,50000
3,4145,49083,50000
3,3752,42683,50000
3,4202,43356,50000
3,3803,37866,50000
3,3690,40045,50000
3,3858,44931,50000
3,3828,41117,50000
3,3793,54463,50000
3,3840,57132,50000
3,3808,37571,50000
3,3616,41499,50000
3,3686,57002,50000
3,3975,55893,50000
3,3737,43085,50000
3,3768,40184,50000
3,3919,41569,50000
3,3708,42377,50000
3,3840,40434,50000
3,3886,39421,50000
3,3704,42567,50000
3,3681,40282,50000
3,4424,37639,50000
3,3674,40724,50000
3,3562,38271,50000
3,4696,40637,50000
3,3617,38381,50000
3,3728,44851,50000
3,3767,37713,50000
3,3677,44448,50000
3,3770,45487,50000
3,4206,39894,50000
3,3811,39377,50000
3,3766,40105,50000
3,4116,39949,50000
3,3648,39222,50000
3,3770,38310,50000
3,3931,44278,50000
3,3766,50445,50000
3,3778,40460,50000
3,3927,45002,50000
3,3647,38482,50000
3,3719,40940,50000
3,3992,42848,50000
3,3860,53945,50000
3,3811,42414,50000
3,3860,52709,50000
3,3659,54228,50000
3,3763,42578,50000
3,3908,41110,50000
3,3769,38488,50000
3,3737,44579,50000
3,3807,40693,50000
3,3839,44838,50000
3,3690,40806,50000
3,3702,41171,50000
3,3838,40303,50000
3,3702,38622,50000
3,3858,38302,50000
3,3659,42356,50000
3,3684,42364,50000
3,4088,41348,50000
3,3867,40251,50000
3,3717,43235,50000
3,4954,38301,50000
3,3645,40118,50000
3,3895,39624,50000
3,3826,41148,50000
3,3646,39657,50000
3,3742,40244,50000
3,4494,40846,50000
3,3776,44643,50000
3,3647,41755,50000
3,4693,43268,50000
3,3807,43826,50000
3,3775,46735,50000
3,4788,45033,50000
3,3886,51988,50000
3,3654,45039,50000
3,4837,44032,50000
3,3787,43150,50000
3,3796,46308,50000
3,3857,38805,50000
3,3622,39757,50000
3,3789,46337,50000
3,3865,39972,50000
3,3653,38644,50000
3,3714,54342,50000
3,4591,52910,50000
3,3645,41093,50000
3,3641,37398,50000
3,3960,57068,50000
3,3738,46754,50000
3,3671,50095,50000
3,4125,52963,50000
3,3621,56767,50000
3,3871,58305,50000
3,3843,43078,50000
3,3661,40547,50000
3,3771,58989,50000
3,4724,59759,50000
4,3925,61549,50000
4,3901,60494,50000
4,3884,44877,50000
4,3885,61314,50000
4,3885,56691,50000
4,3885,55165,50000
4,4174,53135,50000
4,4019,56971,50000
4,4311,55707,50000
4,4746,52137,50000
4,3959,56659,50000
4,4157,52955,50000
4,3901,58511,50000
4,4018,65193,50000
4,3884,58718,50000
4,3883,63024,50000
4,3898,66259,50000
4,3883,62133,50000
4,3902,56751,50000
4,3979,59211,50000
4,3987,48113,50000
4,3882,57881,50000
4,3883,53375,50000
4,4218,56105,50000
4,3907,55392,50000
4,4038,53698,50000
4,3884,57896,50000
4,3884,53775,50000
4,3891,54509,50000
4,3889,56357,50000
4,3889,52900,50000
4,3887,55385,50000
4,4256,68765,50000
4,4014,68580,50000
4,3886,51566,50000
4,4844,63489,50000
4,3934,62970,50000
4,4297,56713,50000
4,3964,53655,50000
4,4052,65824,50000
4,4015,66739,50000
4,3904,67441,50000
4,3904,65731,50000
4,3911,67369,50000
4,3900,66705,50000
4,3916,53988,50000
4,4045,66052,50000
4,3931,60390,50000
4,3908,56103,50000
4,3950,66848,50000
4,3888,47676,50000
4,3883,51637,50000
4,3884,51048,50000
4,4066,46170,50000
4,3899,47362,50000
4,3884,48814,50000
4,3947,52585,50000
4,3980,46479,50000
4,3997,54595,50000
4,3986,57539,50000
4,3887,45465,50000
4,3945,53157,50000
4,3884,55874,50000
4,4019,54641,50000
4,3883,48242,50000
4,3890,45932,50000
4,3883,50189,50000
4,3981,62330,50000
4,4083,54876,50000
4,3895,45108,50000
4,3902,65698,50000
4,3884,49972,50000
4,4299,51053,50000
4,3928,44079,50000
4,3886,48708,50000
4,3917,51640,50000
4,3897,48703,50000
4,3968,50629,50000
4,4377,52198,50000
4,3913,47863,50000
4,3904,46131,50000
4,3932,51610,50000
4,3902,50251,50000
4,3945,51656,50000
4,3884,46811,50000
4,3884,49080,50000
4,3884,50170,50000
4,3883,47498,50000
4,3882,43204,50000
4,3882,51790,50000
4,3882,50404,50000
4,5319,57254,50000
4,4988,55442,50000
4,3884,42888,50000
4,3884,42619,50000
4,3884,44662,50000
4,3886,55071,50000
4,3902,46145,50000
