runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.b.buffer,param.offset.integer
4,3905,33273,10000,Buffer[759],95
4,4881,35125,10000,Buffer[914],187
4,3906,33312,10000,Buffer[709],111
4,4223,32232,10000,Buffer[544],83
4,3909,32136,10000,Buffer[880],30
4,3906,33241,10000,Buffer[783],192
4,3906,34251,10000,Buffer[863],221
4,3906,31027,10000,Buffer[603],254
4,3939,33497,10000,Buffer[791],191
4,3899,32272,10000,Buffer[883],219
4,3942,38198,10000,Buffer[899],18
4,3904,37125,10000,Buffer[645],114
4,3895,35950,10000,Buffer[753],112
4,3907,34041,10000,Buffer[988],17
4,3909,32062,10000,Buffer[959],47
4,3901,35842,10000,Buffer[770],95
4,3898,37780,10000,Buffer[915],235
4,3900,36617,10000,Buffer[678],184
4,3898,36830,10000,Buffer[730],137
4,4579,36785,10000,Buffer[812],177
4,4335,36701,10000,Buffer[615],231
4,3899,34619,10000,Buffer[771],54
4,4872,33602,10000,Buffer[816],117
4,3901,33342,10000,Buffer[809],220
4,3898,32887,10000,Buffer[896],79
4,6943,33773,10000,Buffer[578],5
4,3898,26003,10000,Buffer[1018],244
4,3896,26084,10000,Buffer[913],105
4,4896,26646,10000,Buffer[875],131
4,3914,26077,10000,Buffer[540],0
4,3901,25592,10000,Buffer[688],204
4,3898,32681,10000,Buffer[807],186
4,3904,32805,10000,Buffer[515],151
4,3909,32370,10000,Buffer[1005],54
4,4709,32188,10000,Buffer[841],137
4,3909,32785,10000,Buffer[798],44
4,3909,34250,10000,Buffer[536],242
4,3914,36568,10000,Buffer[868],94
4,3904,33316,10000,Buffer[659],194
4,3897,32329,10000,Buffer[680],187
4,5612,36597,10000,Buffer[794],1
4,3898,33442,10000,Buffer[694],56
4,4871,35718,10000,Buffer[1023],20
4,3905,32949,10000,Buffer[585],176
4,3904,26178,10000,Buffer[801],179
4,3919,26823,10000,Buffer[1022],171
4,4575,26328,10000,Buffer[990],54
4,3963,26453,10000,Buffer[543],246
4,3896,26080,10000,Buffer[805],79
4,4767,26492,10000,Buffer[941],146
4,3897,26355,10000,Buffer[622],79
4,3917,26170,10000,Buffer[940],70
4,4740,32143,10000,Buffer[746],237
4,3899,33586,10000,Buffer[845],98
4,4907,33129,10000,Buffer[529],173
4,5823,32509,10000,Buffer[577],152
4,4876,34745,10000,Buffer[564],91
4,3902,32078,10000,Buffer[681],239
4,5073,32146,10000,Buffer[744],80
4,4875,38931,10000,Buffer[895],136
4,3898,30747,10000,Buffer[861],73
4,5764,32156,10000,Buffer[698],14
4,3899,32141,10000,Buffer[679],84
4,3899,32480,10000,Buffer[707],118
4,5071,35781,10000,Buffer[875],10
4,3896,32179,10000,Buffer[541],175
4,3899,33827,10000,Buffer[701],133
4,6409,32107,10000,Buffer[927],61
4,3900,33132,10000,Buffer[982],185
5,3929,36976,10000,Buffer[598],10
5,3911,26809,10000,Buffer[631],233
5,3912,45031,10000,Buffer[713],65
5,4128,36146,10000,Buffer[724],98
5,4025,42544,10000,Buffer[1020],5
5,5993,39438,10000,Buffer[706],111
5,3949,49733,10000,Buffer[523],171
5,4000,44487,10000,Buffer[538],46
5,3906,32343,10000,Buffer[669],3
5,3923,32665,10000,Buffer[985],82
5,5124,69740,10000,Buffer[590],84
5,3907,35631,10000,Buffer[540],235
5,4829,39569,10000,Buffer[713],162
5,4888,39068,10000,Buffer[933],26
5,3953,32996,10000,Buffer[671],62
5,3904,36283,10000,Buffer[752],102
5,4247,39886,10000,Buffer[531],100
5,4176,37739,10000,Buffer[940],218
5,4687,35960,10000,Buffer[956],48
5,4417,37368,10000,Buffer[731],221
5,3932,37213,10000,Buffer[876],224
5,4545,36597,10000,Buffer[518],98
5,3898,35340,10000,Buffer[951],8
5,3909,36626,10000,Buffer[956],146
5,4939,36015,10000,Buffer[860],104
5,3912,37464,10000,Buffer[875],27
5,3905,36235,10000,Buffer[736],49
5,4973,36905,10000,Buffer[861],165
5,3913,39783,10000,Buffer[656],111
5,3941,30104,10000,Buffer[659],74
5,3902,37363,10000,Buffer[721],89
5,4882,35967,10000,Buffer[548],165
5,4881,36686,10000,Buffer[841],45
5,4610,39032,10000,Buffer[609],90
5,3927,39467,10000,Buffer[849],19
5,3917,38630,10000,Buffer[909],138
5,4717,36278,10000,Buffer[831],172
5,3918,37618,10000,Buffer[758],166
5,4894,36856,10000,Buffer[598],78
5,4694,36481,10000,Buffer[758],225
5,3918,40225,10000,Buffer[743],162
5,3943,36241,10000,Buffer[747],204
5,4647,37367,10000,Buffer[964],236
5,3908,33363,10000,Buffer[755],90
5,3908,36042,10000,Buffer[854],95
5,5393,38927,10000,Buffer[760],138
5,3909,38385,10000,Buffer[672],41
5,3906,31328,10000,Buffer[901],62
5,4432,36301,10000,Buffer[994],98
5,4044,37550,10000,Buffer[775],194
5,3911,38069,10000,Buffer[530],57
5,5572,36859,10000,Buffer[913],119
5,3914,38889,10000,Buffer[962],61
5,3900,36618,10000,Buffer[1024],37
5,3904,35813,10000,Buffer[864],23
5,3914,37309,10000,Buffer[937],92
5,3913,26533,10000,Buffer[572],126
5,5730,36814,10000,Buffer[859],209
5,4313,38098,10000,Buffer[874],54
5,3908,36382,10000,Buffer[917],139
5,4714,37597,10000,Buffer[971],43
5,3929,37180,10000,Buffer[813],252
5,3946,41175,10000,Buffer[562],168
5,5100,37557,10000,Buffer[741],198
5,4884,35503,10000,Buffer[811],193
5,4871,41406,10000,Buffer[643],252
5,4890,40899,10000,Buffer[932],167
5,4880,34365,10000,Buffer[738],1
5,4894,40837,10000,Buffer[814],23
5,5749,39057,10000,Buffer[780],110
5,4881,39167,10000,Buffer[784],104
5,3906,36249,10000,Buffer[657],252
5,3906,37438,10000,Buffer[630],180
5,4889,34809,10000,Buffer[610],241
5,3930,36241,10000,Buffer[796],148
5,5185,37193,10000,Buffer[546],191
5,4892,39728,10000,Buffer[790],137
5,4036,37229,10000,Buffer[867],195
5,3920,36940,10000,Buffer[1014],77
5,3930,37924,10000,Buffer[561],29
5,3915,36637,10000,Buffer[952],3
5,6372,41488,10000,Buffer[592],218
5,3916,42194,10000,Buffer[983],58
5,3911,36160,10000,Buffer[949],44
5,3917,36891,10000,Buffer[700],28
5,3910,41292,10000,Buffer[564],252
5,3902,40762,10000,Buffer[676],58
5,3904,36939,10000,Buffer[945],123
5,4879,39811,10000,Buffer[524],234
5,3910,36298,10000,Buffer[976],113
5,3938,32801,10000,Buffer[557],234
5,3940,37484,10000,Buffer[514],61
5,3907,36318,10000,Buffer[587],227
5,4362,40215,10000,Buffer[934],196
5,4898,42665,10000,Buffer[788],28
5,4870,40737,10000,Buffer[666],191
5,3899,37699,10000,Buffer[937],174
5,3919,39775,10000,Buffer[519],121
5,3898,36172,10000,Buffer[830],54
5,4872,39338,10000,Buffer[559],109
6,3897,26662,10000,Buffer[878],141
6,3897,38394,10000,Buffer[950],186
6,3896,35850,10000,Buffer[799],91
6,3897,35870,10000,Buffer[894],42
6,3897,36428,10000,Buffer[525],201
6,3902,36230,10000,Buffer[728],65
6,3896,36844,10000,Buffer[992],27
6,3897,34337,10000,Buffer[525],240
6,3897,36125,10000,Buffer[1006],240
6,3900,35958,10000,Buffer[578],199
6,3898,36417,10000,Buffer[573],72
6,3898,36522,10000,Buffer[607],19
6,3898,32488,10000,Buffer[627],218
6,3898,38723,10000,Buffer[910],122
6,3897,32257,10000,Buffer[1005],251
6,3897,35586,10000,Buffer[566],11
6,4080,45351,10000,Buffer[769],239
6,3897,36034,10000,Buffer[608],167
6,3896,36211,10000,Buffer[954],211
6,3898,37815,10000,Buffer[1016],169
6,3896,35846,10000,Buffer[718],163
6,4871,36428,10000,Buffer[780],112
6,3903,35826,10000,Buffer[674],9
6,4868,37587,10000,Buffer[990],172
6,3976,37130,10000,Buffer[824],73
6,3898,43202,10000,Buffer[874],12
6,3897,35893,10000,Buffer[990],125
6,3897,46067,10000,Buffer[570],186
6,3897,38651,10000,Buffer[803],230
6,3908,36483,10000,Buffer[552],106
6,3903,35987,10000,Buffer[949],73
6,3922,38443,10000,Buffer[933],240
6,3914,37582,10000,Buffer[589],142
6,3902,41712,10000,Buffer[711],28
6,3895,37096,10000,Buffer[887],0
6,3899,42416,10000,Buffer[904],93
6,3896,29435,10000,Buffer[933],42
6,3897,36116,10000,Buffer[669],35
6,3897,35883,10000,Buffer[775],233
6,3896,29739,10000,Buffer[541],129
6,3899,37017,10000,Buffer[598],237
6,4961,34350,10000,Buffer[594],8
6,3897,36875,10000,Buffer[830],139
6,3896,38194,10000,Buffer[824],216
6,3911,36877,10000,Buffer[664],68
6,3896,35787,10000,Buffer[850],34
6,3897,36534,10000,Buffer[931],151
6,3923,35923,10000,Buffer[525],167
6,3935,36182,10000,Buffer[756],46
6,3912,37804,10000,Buffer[975],25
6,3911,36066,10000,Buffer[738],28
6,3900,36248,10000,Buffer[961],251
6,3903,36732,10000,Buffer[963],44
6,3896,35874,10000,Buffer[923],114
6,3898,36269,10000,Buffer[573],253
6,4254,38015,10000,Buffer[704],77
6,4871,33161,10000,Buffer[955],148
6,3897,36024,10000,Buffer[919],149
6,3907,39570,10000,Buffer[572],178
6,3900,36121,10000,Buffer[695],212
6,3901,36376,10000,Buffer[554],130
6,3897,38275,10000,Buffer[738],207
6,3902,35822,10000,Buffer[982],11
6,4282,36558,10000,Buffer[873],29
6,3934,33398,10000,Buffer[976],98
6,3901,38136,10000,Buffer[767],74
6,3902,35004,10000,Buffer[911],13
6,4873,35163,10000,Buffer[849],190
6,3909,36317,10000,Buffer[1021],205
6,3896,35980,10000,Buffer[524],87
6,3898,38818,10000,Buffer[548],173
6,3921,35973,10000,Buffer[975],243
6,3898,35897,10000,Buffer[751],84
6,3898,38008,10000,Buffer[865],171
6,3896,37064,10000,Buffer[758],65
6,3925,36022,10000,Buffer[1022],49
6,3897,38388,10000,Buffer[920],9
6,3898,36003,10000,Buffer[596],147
6,3898,36166,10000,Buffer[913],95
6,3898,40540,10000,Buffer[554],54
6,4873,36689,10000,Buffer[890],153
6,3910,36154,10000,Buffer[828],234
6,3907,38342,10000,Buffer[672],77
6,4881,35209,10000,Buffer[646],43
6,3898,37685,10000,Buffer[732],58
6,4870,40188,10000,Buffer[610],107
6,4871,37979,10000,Buffer[581],147
6,3898,37491,10000,Buffer[654],226
6,3900,40318,10000,Buffer[659],112
6,4874,33231,10000,Buffer[773],124
6,3898,36288,10000,Buffer[1016],161
6,3895,40126,10000,Buffer[871],198
6,3896,36204,10000,Buffer[826],145
6,4636,37737,10000,Buffer[524],189
6,3897,41422,10000,Buffer[996],234
6,3898,36012,10000,Buffer[908],56
6,3901,36149,10000,Buffer[809],251
6,3913,39851,10000,Buffer[820],109
6,3918,37828,10000,Buffer[666],42
6,3895,35829,10000,Buffer[576],209
7,3793,30935,10000,Buffer[964],120
7,3490,29704,10000,Buffer[701],121
7,3715,31112,10000,Buffer[936],135
7,3494,35238,10000,Buffer[536],63
7,3489,29730,10000,Buffer[575],147
7,3773,30149,10000,Buffer[516],184
7,3711,31453,10000,Buffer[1020],20
7,3492,31045,10000,Buffer[956],37
7,3456,29306,10000,Buffer[1011],113
7,3488,35999,10000,Buffer[691],185
7,3516,32432,10000,Buffer[759],137
7,3883,30119,10000,Buffer[830],241
7,3631,31806,10000,Buffer[717],29
7,3571,29472,10000,Buffer[970],142
7,3510,30677,10000,Buffer[550],8
7,3462,33981,10000,Buffer[595],228
7,3459,29199,10000,Buffer[969],139
7,3578,29400,10000,Buffer[639],68
7,3683,31485,10000,Buffer[649],168
7,3583,29685,10000,Buffer[857],248
7,3540,31368,10000,Buffer[845],221
7,3791,36139,10000,Buffer[791],147
7,3527,32922,10000,Buffer[667],171
7,3470,31023,10000,Buffer[831],21
7,3540,31285,10000,Buffer[799],217
7,3488,29651,10000,Buffer[998],164
7,3460,30521,10000,Buffer[923],107
7,3593,29992,10000,Buffer[799],185
7,3457,31762,10000,Buffer[591],230
7,3467,29433,10000,Buffer[768],173
7,3525,32068,10000,Buffer[849],213
7,3492,30410,10000,Buffer[515],198
7,3463,32551,10000,Buffer[673],83
7,3461,34243,10000,Buffer[530],178
7,3486,31673,10000,Buffer[798],193
7,3591,29432,10000,Buffer[808],160
7,3579,31315,10000,Buffer[884],231
7,3570,30780,10000,Buffer[995],207
7,3570,30064,10000,Buffer[767],50
7,3575,35299,10000,Buffer[659],151
7,3601,30120,10000,Buffer[668],117
7,3535,29807,10000,Buffer[970],49
7,3995,33175,10000,Buffer[1014],235
7,3501,31103,10000,Buffer[636],183
7,3529,29469,10000,Buffer[824],161
7,3527,35438,10000,Buffer[913],0
7,3478,29695,10000,Buffer[653],237
7,3539,30446,10000,Buffer[881],127
7,3630,32246,10000,Buffer[791],1
7,3549,30646,10000,Buffer[724],156
7,3677,32145,10000,Buffer[1007],56
7,3565,34192,10000,Buffer[956],26
7,3449,29376,10000,Buffer[1018],72
7,3819,29374,10000,Buffer[876],138
7,3570,31093,10000,Buffer[576],113
7,3470,29851,10000,Buffer[790],29
7,3525,30220,10000,Buffer[859],205
7,3463,39674,10000,Buffer[850],71
7,3456,32188,10000,Buffer[901],95
7,3841,29411,10000,Buffer[653],158
7,3583,33745,10000,Buffer[872],68
7,3574,29539,10000,Buffer[996],48
7,3450,31176,10000,Buffer[890],171
7,3941,42761,10000,Buffer[923],241
7,3604,40890,10000,Buffer[930],24
7,3743,31709,10000,Buffer[612],204
7,3496,30733,10000,Buffer[912],218
7,3470,29916,10000,Buffer[550],105
7,3456,30641,10000,Buffer[591],13
7,3494,35879,10000,Buffer[829],218
7,3485,30293,10000,Buffer[561],6
7,3501,32519,10000,Buffer[648],156
7,3475,33922,10000,Buffer[768],189
7,3572,30238,10000,Buffer[890],114
7,3450,28780,10000,Buffer[881],71
7,3620,34754,10000,Buffer[549],120
7,3479,30825,10000,Buffer[742],3
7,3504,30293,10000,Buffer[912],242
7,3459,31336,10000,Buffer[696],175
7,3600,29448,10000,Buffer[900],28
7,3461,30063,10000,Buffer[906],253
7,3614,32685,10000,Buffer[743],180
7,3611,30255,10000,Buffer[691],90
7,3689,40980,10000,Buffer[633],8
7,3491,31353,10000,Buffer[918],54
7,3462,29669,10000,Buffer[869],189
7,3765,29390,10000,Buffer[898],157
7,3463,35333,10000,Buffer[842],118
7,3459,29395,10000,Buffer[785],34
7,3623,29793,10000,Buffer[741],126
7,3464,31666,10000,Buffer[896],73
7,3643,29405,10000,Buffer[550],81
7,3460,29450,10000,Buffer[1000],17
