runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.b.buffer,param.offset.integer
1,4892,35874,10000,buffer: 0x0bf4d0104226e5bd,4
1,4869,42236,10000,buffer: 0xefc14ee8b5ff213d,52
1,4870,33674,10000,buffer: 0x5bf29c859b2af23d,25
1,4873,36082,10000,buffer: 0x2146fb1c7b9ea53d,4
1,4456,36210,10000,buffer: 0x98e2e2dc50686c3d,86
1,3903,32272,10000,buffer: 0x701d325c9577d33d,76
1,3909,33224,10000,buffer: 0xfb3c6cd4705b293d,9
1,4871,34709,10000,buffer: 0xbd973ff34345bc3d,53
1,3899,31583,10000,buffer: 0x8914473dc7181f7d,49
1,3897,31593,10000,buffer: 0x73c6bd582d2ecfbd,59
1,3907,32497,10000,buffer: 0x131bf2b41a4b4d3d,119
1,3903,31902,10000,buffer: 0xb563788af67c2f3d,60
1,4296,31710,10000,buffer: 0xf393cf12911da43d,117
1,3962,36246,10000,buffer: 0x434139cbd80a173d,61
1,3896,33747,10000,buffer: 0x284b48331c62497d,110
1,4870,32279,10000,buffer: 0x012426812e12a93d,102
1,3902,34120,10000,buffer: 0xa7ba6f6e48f37abd,4
1,3897,31781,10000,buffer: 0xf502f467729d547d,20
1,3895,33737,10000,buffer: 0x5193eca11df4f0bd,94
1,4132,34094,10000,buffer: 0xdbd5561704cc6afd,58
1,3898,35163,10000,buffer: 0x3e6e6e5f90bf763d,74
1,3895,35204,10000,buffer: 0xe3b7dc0ea500843d,36
1,3898,32324,10000,buffer: 0xbe3840aa0f9e9b3d,30
1,3896,31466,10000,buffer: 0xf17c487990c681bd,115
1,3897,31538,10000,buffer: 0xff0958971bada0bd,47
1,3896,28711,10000,buffer: 0x01f799e41d5c683d,6
1,3899,31465,10000,buffer: 0xe86e556ed75b103d,73
1,3897,31434,10000,buffer: 0x7b812e24d7c18bbd,61
1,4876,36628,10000,buffer: 0xe00c51e2337c4dfd,100
1,4874,33268,10000,buffer: 0xa3e61f18a8ba13bd,8
1,3906,31645,10000,buffer: 0x1a66d8be5c9336fd,92
1,3897,33857,10000,buffer: 0xbc5caf2e9d1a353d,46
1,3900,37269,10000,buffer: 0xabd9ef1c4f967d3d,99
1,3902,32045,10000,buffer: 0x04c50b75a443c13d,91
1,3892,35681,10000,buffer: 0x75d3fe7610c08dbd,71
1,4873,33961,10000,buffer: 0x2f28d8f4d89f723d,3
1,4869,33185,10000,buffer: 0xc84a3234736da73d,14
1,3897,34198,10000,buffer: 0x683eb845fa9be3bd,78
1,3899,35467,10000,buffer: 0x4107ef183d4d3a3d,39
1,3897,31703,10000,buffer: 0x9a9e819f5eaf0e3d,6
1,3895,34084,10000,buffer: 0xf43d48cf9d40be7d,101
1,3894,31850,10000,buffer: 0x18445075b193083d,15
1,3897,31739,10000,buffer: 0x5e4f5b52e6128e3d,73
1,3896,35589,10000,buffer: 0xd50f5520f9dfe97d,63
1,4870,34082,10000,buffer: 0x5506470761e9e2bd,15
1,4583,31796,10000,buffer: 0x0d6ec3932253553d,26
1,3898,32810,10000,buffer: 0xfadb7a46fda4793d,70
1,3896,31683,10000,buffer: 0x118b83aeb85ab93d,59
1,4869,32922,10000,buffer: 0x451623e0d13ba03d,119
1,3947,35166,10000,buffer: 0xe00ec28bc502ff3d,41
1,3897,35289,10000,buffer: 0x1e18cc09aadd83bd,65
1,4777,31421,10000,buffer: 0x878ab31893afef3d,108
1,3895,32587,10000,buffer: 0xd47f1b9038db523d,67
1,3927,31875,10000,buffer: 0x3eb9ca7e32aa9d3d,39
1,4871,33886,10000,buffer: 0x6ccc8458a5c0453d,61
1,4871,38406,10000,buffer: 0xe8b6e0fa8312153d,35
1,3895,36006,10000,buffer: 0x5f13d56205b2f0bd,35
1,4867,33057,10000,buffer: 0x491b414499d9417d,16
1,3898,34234,10000,buffer: 0x909f9d737471fa3d,47
1,3893,34782,10000,buffer: 0xea2cde95700054bd,70
1,4863,33361,10000,buffer: 0xcf9266567f2af93d,117
1,4866,38650,10000,buffer: 0x5224411d15b189bd,94
1,3895,32101,10000,buffer: 0x2cbc2ce25a6e64bd,10
1,3893,32150,10000,buffer: 0xe72fc12951782efd,64
1,3894,32936,10000,buffer: 0x4358400546291dfd,20
1,4872,33846,10000,buffer: 0x97e5cfec1ea78b7d,46
1,3895,31756,10000,buffer: 0x67f539dc1b06093d,26
1,4869,36445,10000,buffer: 0x3a11faa424b930fd,2
1,4870,33138,10000,buffer: 0x139e761b7194cffd,112
1,4870,34043,10000,buffer: 0x8bdcf91763ed1ebd,65
1,4867,36481,10000,buffer: 0xc78df429f33a5d3d,78
1,3900,31620,10000,buffer: 0x16c4cc34d0f8377d,2
1,3894,31648,10000,buffer: 0x7136218763b3363d,98
1,3896,33719,10000,buffer: 0x5ef471fb1732313d,94
1,3893,32037,10000,buffer: 0x96d1b0712acec13d,113
1,3895,31763,10000,buffer: 0x790bf8ad58798d3d,34
1,3894,32530,10000,buffer: 0x79a76d7b14b965bd,99
1,3893,35741,10000,buffer: 0xa2281b07ea6647fd,81
1,3894,35321,10000,buffer: 0xf2adbd56f954f73d,34
1,3897,37651,10000,buffer: 0x705cf8289bc3c53d,61
1,3897,31455,10000,buffer: 0x0305601499bf607d,74
1,3898,37788,10000,buffer: 0xd9a4e1023320427d,41
1,3896,32375,10000,buffer: 0x2e1a194a9ba22a3d,27
1,3897,35123,10000,buffer: 0x8247f92fb8203b3d,81
1,3915,33862,10000,buffer: 0x6c148d02a418fcbd,56
1,3945,34080,10000,buffer: 0x459d7d32ea9d49bd,54
1,4301,35492,10000,buffer: 0x1b9a4dfa17e35c3d,87
1,3911,31570,10000,buffer: 0x891177cc0f16693d,54
1,4874,44371,10000,buffer: 0x8bc789ea3670ba3d,18
1,3896,31670,10000,buffer: 0x665bc87583799b3d,21
1,3907,32762,10000,buffer: 0x13881220a52594fd,82
1,3898,37887,10000,buffer: 0xad81fe2130391d3d,49
1,3897,35273,10000,buffer: 0xeb691e88b5b0143d,43
1,3894,34908,10000,buffer: 0xabd2dd6bd00445bd,3
1,3936,32841,10000,buffer: 0x2092d86aa3cdc53d,122
1,3897,32678,10000,buffer: 0x222f4436ccf2077d,109
1,3972,36055,10000,buffer: 0xc455e716b1ed373d,20
1,4874,41699,10000,buffer: 0xac0830275a2edcfd,57
1,3898,32267,10000,buffer: 0xb4d2389f7c7b9fbd,110
1,3895,31852,10000,buffer: 0x3ecf453d1142b1bd,78
2,3274,22441,10000,buffer: 0xe72a8f365c0d0005,74
2,3297,23524,10000,buffer: 0x5d05169f5872cbc5,117
2,3276,22439,10000,buffer: 0x21eca081a39cd605,66
2,3259,22473,10000,buffer: 0xed35dfbc7b488805,112
2,3272,22539,10000,buffer: 0x15aadb0306155d05,84
2,3273,22583,10000,buffer: 0x53d07844e4608885,44
2,3271,22397,10000,buffer: 0x3024fb3c00291b85,106
2,3286,28324,10000,buffer: 0xc17cbe97fefadf05,33
2,3265,22583,10000,buffer: 0xe96c220d9793f545,12
2,3282,24732,10000,buffer: 0x2c24500e5b236805,117
2,3267,22454,10000,buffer: 0xa175c6c6556ce9c5,53
2,3257,23080,10000,buffer: 0x3650ba5c8d989b85,71
2,3313,24673,10000,buffer: 0x976dd781984b2085,97
2,3262,22748,10000,buffer: 0xbef9acd4055c7305,113
2,3265,22467,10000,buffer: 0x84240c0d6b471205,6
2,3259,22246,10000,buffer: 0x95ab3fccc669ac85,86
2,3271,22474,10000,buffer: 0x6839a404d8aad605,2
2,3262,22820,10000,buffer: 0x59ef5c54a277a305,52
2,3274,22757,10000,buffer: 0xe629000dabf2ba05,65
2,3274,22423,10000,buffer: 0x68727ce5bd7ad585,103
2,3283,22689,10000,buffer: 0xb6f23d3388503f05,2
2,3272,22443,10000,buffer: 0xbf58ca17f541ee05,18
2,3283,22510,10000,buffer: 0xb04e40e232bec105,67
2,3265,22597,10000,buffer: 0x32e36bfddf68de85,116
2,3266,22483,10000,buffer: 0x58c6dd2ecdf7d3c5,81
2,3264,22372,10000,buffer: 0x4ff4443f6fe42c05,8
2,3267,22760,10000,buffer: 0xbada1d6daf7c4605,120
2,3266,22942,10000,buffer: 0x575acb6c94ee7b05,27
2,3266,23050,10000,buffer: 0x1ca05ed6d9b92a05,75
2,3283,23172,10000,buffer: 0x245cac32b08e4e05,58
2,3295,24572,10000,buffer: 0x9efc6db742d5cf85,0
2,3275,22121,10000,buffer: 0xc4bfbdfd5367c685,111
2,3271,22629,10000,buffer: 0x13529274f0723505,26
2,3256,22291,10000,buffer: 0x8166f0bee9c82305,85
2,3276,23605,10000,buffer: 0x93f2044bb8b76485,122
2,3263,22989,10000,buffer: 0x1e6257dfa50dab05,65
2,3318,22577,10000,buffer: 0x16f5ad38ee9bd505,19
2,3277,22692,10000,buffer: 0x5b300f8ee5987a45,100
2,3276,22405,10000,buffer: 0x8632c2893ad3ac05,43
2,3286,22845,10000,buffer: 0x74556b7cab2afec5,45
2,3276,23008,10000,buffer: 0xadebc2d4d88aae45,40
2,3266,22768,10000,buffer: 0xa2b4c913a02aab05,29
2,3267,22780,10000,buffer: 0x088bfe2519abc445,120
2,3266,22772,10000,buffer: 0x5442ce13ea444b85,75
2,3275,22769,10000,buffer: 0xa6d25877b5afc205,58
2,3317,22746,10000,buffer: 0x3d9d25c0d0383a85,101
2,3275,22733,10000,buffer: 0xd4b767ab428c8d85,25
2,3275,22436,10000,buffer: 0x489cf840a26af005,62
2,3275,26029,10000,buffer: 0x850b1626fe248e05,34
2,3275,23665,10000,buffer: 0x7907a6da67a53705,93
2,3282,22740,10000,buffer: 0x394146b90add8e85,17
2,3262,22443,10000,buffer: 0x7d89a5b52cdc9605,37
2,3300,22733,10000,buffer: 0x73ba5c1f865d3785,124
2,3276,22460,10000,buffer: 0x6412fb75d9c66905,60
2,3283,23017,10000,buffer: 0x69f48911d9c2ad05,33
2,3282,22753,10000,buffer: 0x0569ceeaa3f746c5,20
2,3300,23061,10000,buffer: 0xe047ec2058a94605,116
2,3257,22209,10000,buffer: 0xaa26d32bed397985,59
2,3275,22744,10000,buffer: 0x7d710cd47d67a945,66
2,3266,22691,10000,buffer: 0x19f02604c30c3205,2
2,3273,22705,10000,buffer: 0xde7e40083d28e0c5,53
2,3264,22743,10000,buffer: 0xbb528b7cdefe2f05,29
2,3267,22873,10000,buffer: 0x42d1c59ffaf7f085,38
2,3264,22896,10000,buffer: 0x0b4fefcf9eee4ec5,6
2,3264,27676,10000,buffer: 0xc03238d2cfc5e245,103
2,3301,23338,10000,buffer: 0xbfc138ae0fa441c5,78
2,3266,23123,10000,buffer: 0xba3bbe830c289e05,70
2,3274,22503,10000,buffer: 0x61f473f9444cca05,73
2,3290,22588,10000,buffer: 0xa8e591964749f105,68
2,3274,23113,10000,buffer: 0x865be999b4d0ab85,62
2,3270,22447,10000,buffer: 0x246ed43640705e05,19
2,3302,25342,10000,buffer: 0xc96c9b73827abc05,91
2,3274,22615,10000,buffer: 0x6a4f457a6d8d6e05,87
2,3261,22279,10000,buffer: 0x6ed8328ef8a84205,34
2,3977,22381,10000,buffer: 0xb49bcdc62ba0e9c5,82
2,3269,23280,10000,buffer: 0x518ef37e067fb685,7
2,3266,24142,10000,buffer: 0x41c6be65af32c405,90
2,5471,22631,10000,buffer: 0x2d56252f7a162105,118
2,3269,22396,10000,buffer: 0xf4af8ed38cabb485,123
2,3267,22862,10000,buffer: 0xdeaf32ed92665505,14
2,3877,22473,10000,buffer: 0xa9c0507736041f45,35
2,3258,22778,10000,buffer: 0xd88fb2ef80a53945,96
2,3266,22613,10000,buffer: 0x06e7d3f611fe8605,69
2,5619,22387,10000,buffer: 0xba99584b44253205,51
2,3259,22694,10000,buffer: 0x5086a64006cd64c5,50
2,3257,22741,10000,buffer: 0x1895844c4837b605,10
2,3728,22665,10000,buffer: 0x3b3f56d9feb1ab85,27
2,3271,26611,10000,buffer: 0x19aa53a14bbdf505,16
2,3266,22755,10000,buffer: 0x636d752994043845,44
2,5628,22710,10000,buffer: 0xd43ce800b3e1d405,31
2,3266,22745,10000,buffer: 0x521e44a159863185,89
2,3265,22725,10000,buffer: 0xfb8620d55c165a05,26
2,4248,23031,10000,buffer: 0x49779139cd058885,108
2,3273,22291,10000,buffer: 0x531cf79f61fa5505,107
2,3264,22749,10000,buffer: 0x399c938cf8256cc5,25
2,5700,22987,10000,buffer: 0xff1540bf15d9fa05,110
2,3264,22581,10000,buffer: 0x0302c9fc1b9cc005,83
2,3264,22600,10000,buffer: 0x33a2bd827d16b185,28
2,4038,23009,10000,buffer: 0x05fcb648f7dc5745,30
2,3261,22348,10000,buffer: 0x064ba1726d594c05,60
3,3924,35208,10000,buffer: 0xaa605e6240401223,63
3,3902,36033,10000,buffer: 0x8653fca6a52f6d23,116
3,3910,37924,10000,buffer: 0x4f05305ee60eaee3,88
3,3895,31862,10000,buffer: 0xa2982fd147b1ed23,74
3,3899,31688,10000,buffer: 0x587ee5bdf9b19623,41
3,4064,36170,10000,buffer: 0xec2366e87960e423,48
3,3898,35243,10000,buffer: 0x443db7e6d2e4ed23,51
3,3896,36446,10000,buffer: 0xa9fa968563f3a123,55
3,3898,36893,10000,buffer: 0xd8ce78259dbaa6a3,58
3,3895,35229,10000,buffer: 0x1615a8832dd96763,91
3,3898,35182,10000,buffer: 0x6980dc774bd55ce3,79
3,4038,37584,10000,buffer: 0x1f75925e4d0a9223,29
3,3897,35236,10000,buffer: 0x735dddd2cc842ee3,20
3,3897,34022,10000,buffer: 0xad9d29646d061523,30
3,3961,33997,10000,buffer: 0x15a3bf44526141a3,116
3,4879,39616,10000,buffer: 0x7b8e9d553f09cb23,5
3,4879,36674,10000,buffer: 0x2fd389df68f289a3,93
3,3905,32924,10000,buffer: 0xf3f92ef0c720ba23,122
3,4877,33604,10000,buffer: 0xd3ad12097a1938e3,120
3,3901,35217,10000,buffer: 0xf8e2e3c6d3b43823,73
3,4880,36647,10000,buffer: 0xb55fc10bfc2af263,67
3,3897,31708,10000,buffer: 0xafa75f51c82a4aa3,26
3,4875,34107,10000,buffer: 0x1a3648abf582aba3,115
3,3901,32833,10000,buffer: 0x84b1294db7d0a6a3,78
3,3912,31861,10000,buffer: 0xa71ffd2c6aef99a3,39
3,4870,33228,10000,buffer: 0x63b4e2c05caa6423,88
3,4967,35800,10000,buffer: 0xf4d633499556a3e3,45
3,4871,36591,10000,buffer: 0xe791819b829b7d63,39
3,4872,34203,10000,buffer: 0x3870777906faf723,62
3,4852,36483,10000,buffer: 0xc13dc9c325604923,1
3,3897,31834,10000,buffer: 0x997cc46957406d23,68
3,3895,31719,10000,buffer: 0xf7277116e7507da3,49
3,3909,37608,10000,buffer: 0xcba9c4eccae9cd23,59
3,3898,31880,10000,buffer: 0x0ad6fcd6c19003a3,45
3,3897,35114,10000,buffer: 0x1d17abd2ad2cfd23,49
3,3900,33792,10000,buffer: 0x1618510a39a01623,92
3,3895,35419,10000,buffer: 0x61740f746bf19123,24
3,3894,35439,10000,buffer: 0x5655ddb09a41d123,57
3,3900,34528,10000,buffer: 0x5425530b65382523,120
3,4866,39768,10000,buffer: 0xe90b6c626b391763,75
3,3898,37075,10000,buffer: 0x058afde9010f5ea3,32
3,3899,35228,10000,buffer: 0xe9411958d401e963,74
3,3896,31544,10000,buffer: 0x017ecba26d639ba3,13
3,4872,33736,10000,buffer: 0xe357182139dba2e3,98
3,3898,35091,10000,buffer: 0xd7b88f96fec58ea3,47
3,3896,33465,10000,buffer: 0x87e1661332d41023,122
3,4871,34565,10000,buffer: 0xdf7d5da94d86e523,38
3,3898,37663,10000,buffer: 0xc9a9e12a1d62f923,23
3,4872,40007,10000,buffer: 0x7884d8e2af843ae3,114
3,3908,31538,10000,buffer: 0xbba417ffeb91c8a3,52
3,3895,33881,10000,buffer: 0xde2c94742ce3d2e3,34
3,3976,32293,10000,buffer: 0xf84d86f0b75bab63,88
3,4871,33212,10000,buffer: 0xe2c105bffa21b023,47
3,3907,32481,10000,buffer: 0xc7ae24c74f360a23,8
3,3898,33442,10000,buffer: 0x1f435d24fc08c4e3,58
3,3897,33047,10000,buffer: 0x47473b78f2327e23,118
3,3898,35567,10000,buffer: 0xacc1bf79ed407e63,111
3,3897,33032,10000,buffer: 0x87c649c1c4756763,100
3,3894,31991,10000,buffer: 0x51e9aa9f57e41323,20
3,3900,36541,10000,buffer: 0x8d37a606da019323,104
3,3897,31952,10000,buffer: 0x103ba0b3ba4465a3,71
3,3895,35913,10000,buffer: 0x95f151840cb18463,8
3,3919,51055,10000,buffer: 0xed501149a75f8d23,71
3,4871,33362,10000,buffer: 0xa70e881e465b2323,16
3,4873,35130,10000,buffer: 0xa83f101a70ca9f23,21
3,3895,35243,10000,buffer: 0xd61a50e92e8ea2a3,86
3,4871,39937,10000,buffer: 0xe8e38af1821187a3,66
3,3899,36851,10000,buffer: 0x5fbe48adba217223,29
3,4253,68042,10000,buffer: 0x3287ee7f04865563,64
3,3897,35225,10000,buffer: 0x96cabde8aeab4123,114
3,4428,34645,10000,buffer: 0x40742d8933d15ea3,17
3,3950,38584,10000,buffer: 0xec062fda5a40b523,39
3,3895,35429,10000,buffer: 0x1038518027a800a3,76
3,4866,37992,10000,buffer: 0x82439d8fe5f6f523,83
3,3955,38115,10000,buffer: 0x0521dfc411782423,78
3,3948,35446,10000,buffer: 0x7c8df56c1d33d923,93
3,4217,35288,10000,buffer: 0xd44607611b62efa3,91
3,3897,42997,10000,buffer: 0xfe3473e8f11bf063,66
3,3958,37041,10000,buffer: 0xa552ee8a2157f923,101
3,3896,34012,10000,buffer: 0x423329747c6df363,56
3,3997,37782,10000,buffer: 0x9e4c7aacfab9a923,116
3,3918,37876,10000,buffer: 0xc7e252b58c665e23,45
3,3981,35487,10000,buffer: 0x6669aa7869be5da3,109
3,4216,42523,10000,buffer: 0xcf65a256edf22d23,39
3,3896,35244,10000,buffer: 0x78dade9daf03e8a3,88
3,3897,31616,10000,buffer: 0xf3f15cf7e4b8e123,113
3,3919,39379,10000,buffer: 0x3acbdde19c7f1f23,32
3,3907,32123,10000,buffer: 0x1fa11a5a91995e23,18
3,3898,32024,10000,buffer: 0x69ae723f4754dca3,19
3,3897,32925,10000,buffer: 0x1bc84e1fe250c5a3,31
3,3910,32619,10000,buffer: 0x04adeb137aa0dc23,28
3,4872,33298,10000,buffer: 0xb6a4e22d1973d0a3,50
3,3898,34176,10000,buffer: 0x680ae287bd7093e3,56
3,3938,32765,10000,buffer: 0xfdb96033db5efe63,106
3,3897,41385,10000,buffer: 0x67d944e91a80f723,25
3,3897,35076,10000,buffer: 0x4983fad0b12e3223,31
3,3894,31714,10000,buffer: 0x9b286c729ee2e123,12
3,3964,32066,10000,buffer: 0x6db5579046aa9b23,123
3,3894,36144,10000,buffer: 0x3a8757b1255f0923,29
3,3896,32210,10000,buffer: 0x46951c111ce130e3,119
4,2917,18493,10000,buffer: 0x8ec88662dbb81c70,46
4,2912,15949,10000,buffer: 0x8f2404c4e04e4df0,3
4,2946,15965,10000,buffer: 0xe8dfc8f21343ae70,6
4,2922,17029,10000,buffer: 0xe11728812a855630,43
4,2937,16034,10000,buffer: 0x270191a181619370,118
4,2964,16468,10000,buffer: 0xf6c20de1681ee870,60
4,2959,19239,10000,buffer: 0x9df270fd04c64b70,38
4,2919,15909,10000,buffer: 0x02df75d32dff0330,87
4,2945,16096,10000,buffer: 0x1d318ffced630c70,118
4,3050,16753,10000,buffer: 0x7dd388a5803b54f0,93
4,2922,15827,10000,buffer: 0x898314ce457ad170,85
4,2949,16260,10000,buffer: 0x80652549b842f2b0,29
4,2946,18437,10000,buffer: 0xc346ddc92ed8fa70,57
4,2999,16135,10000,buffer: 0xbbc7df278f497070,50
4,2942,15930,10000,buffer: 0x45df0e7abd2dde70,56
4,2970,16754,10000,buffer: 0x22909075106e42b0,15
4,2937,25161,10000,buffer: 0x06a1b4f5750446f0,90
4,2986,16220,10000,buffer: 0x3e51fb691dd2cd30,122
4,2972,17770,10000,buffer: 0x661bfdefdc4ebef0,17
4,2920,15766,10000,buffer: 0x58ef88bb1c6f5d30,22
4,2966,16083,10000,buffer: 0xca79bcf9751808f0,99
4,2920,16641,10000,buffer: 0x4cf6fa9390a181f0,95
4,2978,16167,10000,buffer: 0x403c9c1233816570,24
4,2962,16178,10000,buffer: 0xe20c591d27f06170,94
4,2949,19079,10000,buffer: 0x80b79da7291f0070,1
4,3000,16958,10000,buffer: 0x42e883d1856ff170,76
4,2966,16273,10000,buffer: 0xc4a4fb229549b230,6
4,2949,16511,10000,buffer: 0x9f3a62f8fa3fa430,66
4,2942,15781,10000,buffer: 0x78549bd137507e70,72
4,2958,16040,10000,buffer: 0xbdf1ba063caaebf0,1
4,2931,18117,10000,buffer: 0x42052fe7016f4b70,42
4,2942,15972,10000,buffer: 0xe566dba4cb671070,13
4,2982,16487,10000,buffer: 0x5df4e389541f8070,54
4,2931,16545,10000,buffer: 0x8fdaeb183120b370,40
4,2973,16041,10000,buffer: 0xb5ef37442af04470,22
4,3025,16330,10000,buffer: 0x8eb360a13a8e12f0,106
4,2991,18904,10000,buffer: 0x8d00790885d7cbf0,96
4,3009,17181,10000,buffer: 0xf08c7e966519cbb0,18
4,2975,16034,10000,buffer: 0xa98ee074a6e5d270,21
4,2968,16731,10000,buffer: 0x4c8478f8d7c27070,110
4,2975,16111,10000,buffer: 0x7de85d184c4becf0,17
4,2961,15890,10000,buffer: 0xa254036704b5b5b0,20
4,2969,18918,10000,buffer: 0x2c996554808c8070,22
4,2967,16062,10000,buffer: 0x1def8ed9adb74970,60
4,2991,16244,10000,buffer: 0x1e5e6b27e4704930,105
4,2946,17052,10000,buffer: 0x39e2e04f97e2edf0,64
4,2959,17169,10000,buffer: 0x9e1315a7eecf7170,86
4,2984,18773,10000,buffer: 0x6f675906dfb5edf0,71
4,2978,19097,10000,buffer: 0x5df5f5a555cb9570,24
4,3007,22581,10000,buffer: 0x82bae6f70adadff0,43
4,2959,16967,10000,buffer: 0x37ae37982aa996f0,20
4,2980,18170,10000,buffer: 0x19160e642e7464b0,46
4,2984,17253,10000,buffer: 0x1c652972403c2c70,62
4,2987,19111,10000,buffer: 0xbc0857d19716acb0,71
4,2948,18352,10000,buffer: 0x4f7bb6bbfae0c8f0,16
4,3004,16505,10000,buffer: 0x669aca770f6f7430,6
4,2956,16157,10000,buffer: 0x4f7b7df72c352870,41
4,2967,17008,10000,buffer: 0xbd5fd7283234f5f0,71
4,2942,15844,10000,buffer: 0x0347e164ead6e3f0,57
4,2998,16253,10000,buffer: 0x5204fb153128f470,120
4,2929,18714,10000,buffer: 0xa0b8414a61bc07f0,84
4,2952,15935,10000,buffer: 0x7f64d0eb3b2381b0,78
4,2984,16311,10000,buffer: 0x1678db1db7307d30,118
4,2973,17037,10000,buffer: 0xcc9d57cdfed7cd70,121
4,2969,16057,10000,buffer: 0x0e41d20263594a70,65
4,3039,16391,10000,buffer: 0xc213d67f71cd9370,90
4,2938,19186,10000,buffer: 0x60af8e457bf63270,88
4,2939,16107,10000,buffer: 0xdd98a0db1a796670,67
4,2954,15977,10000,buffer: 0x9d3aa527216a7c70,93
4,2936,17036,10000,buffer: 0x3d04ae0294c46170,78
4,2953,16549,10000,buffer: 0xebfce9f6c2efe570,64
4,2956,15986,10000,buffer: 0x9c42ff75360897b0,4
4,2947,18534,10000,buffer: 0x6fadfbdc56dc7170,9
4,2925,16480,10000,buffer: 0x5435d0be7b5dce70,31
4,2926,16567,10000,buffer: 0x2e51acdad724caf0,121
4,2963,16871,10000,buffer: 0x5f8acdcd4fcb4830,103
4,2940,15903,10000,buffer: 0x0ea3c7297ddf2d70,108
4,2989,16205,10000,buffer: 0xd9f8f886de118a30,17
4,2905,18284,10000,buffer: 0x0bbfd793dd9bd870,24
4,2946,15866,10000,buffer: 0x2fa3c739b67a86f0,15
4,2951,15796,10000,buffer: 0xba51578dfd5353f0,111
4,2909,16930,10000,buffer: 0xfe3cc160fec637b0,93
4,2919,15848,10000,buffer: 0xb18fa76cd5e25df0,23
4,2934,15792,10000,buffer: 0x27ac38c5289fed70,91
4,3112,18290,10000,buffer: 0x843240facd25f1f0,75
4,2923,15851,10000,buffer: 0xfc657a467f4d86f0,69
4,2947,15842,10000,buffer: 0x2517fff477379470,107
4,2921,16673,10000,buffer: 0xd2ab1fe06d5f57f0,6
4,2937,16208,10000,buffer: 0xf4f95a58bf789470,81
4,2948,15752,10000,buffer: 0x2112a0d56da58c70,46
4,3065,18448,10000,buffer: 0x38fc0d6c1520eb30,20
4,3340,15951,10000,buffer: 0x17923cc3fda71bb0,122
4,2930,15874,10000,buffer: 0x4951539ec8147870,41
4,2928,17607,10000,buffer: 0xfdd6723641d86070,115
4,2938,16094,10000,buffer: 0x40a3e36e3791d9f0,94
4,2957,16092,10000,buffer: 0x2f29c35bb9c77470,30
4,2927,19329,10000,buffer: 0xdf66d42840ee3330,3
4,2927,16009,10000,buffer: 0xabe1646349d4b230,116
4,2950,15922,10000,buffer: 0x90d04187c74a3470,40
4,2950,17465,10000,buffer: 0x2246ffc5f1d9c970,10
5,3899,26759,10000,buffer: 0x0ea508012c42b339,17
5,4876,33246,10000,buffer: 0x200d204afa621179,2
5,3897,30472,10000,buffer: 0x20fcc28a8cd1c5b9,0
5,3895,30344,10000,buffer: 0x3dd262a8200b4539,123
5,4872,33019,10000,buffer: 0xb2f3c4c1fb90ecb9,61
5,4867,33935,10000,buffer: 0x33e58c01b8bfda39,97
5,3904,28523,10000,buffer: 0xc3a9292ea2d330b9,62
5,3898,31425,10000,buffer: 0xf06f5be28ac40739,104
5,3897,35935,10000,buffer: 0x6e15e4f7b9a875b9,49
5,4873,33182,10000,buffer: 0x47bd90d56c6bafb9,89
5,4873,33143,10000,buffer: 0xa8f75a216aadadb9,35
5,3897,28983,10000,buffer: 0x11cc61ccd2d82f79,94
5,4870,34365,10000,buffer: 0x23b5a4d513298439,56
5,3896,28435,10000,buffer: 0x927f7efd8ca023b9,33
5,3897,32208,10000,buffer: 0xe0339d328c3965b9,68
5,3898,31477,10000,buffer: 0xfada6e5ec8eb88b9,25
5,3976,28377,10000,buffer: 0x774a1fa06862e7b9,5
5,4868,34643,10000,buffer: 0x30f6404fa76a5439,33
5,3896,28542,10000,buffer: 0x58d198f7f0d00539,30
5,3897,29608,10000,buffer: 0x80ba1351ba1f8ab9,79
5,3898,30105,10000,buffer: 0x6798903a2a6363b9,45
5,3900,31685,10000,buffer: 0x8f7673ca32a54f39,110
5,3894,28723,10000,buffer: 0xf884e5556d9afeb9,28
5,4870,33784,10000,buffer: 0xe38536226a970df9,7
5,4871,32985,10000,buffer: 0xf0761162ec4639f9,105
5,3897,28680,10000,buffer: 0xcb198aeb9be046b9,65
5,3896,30350,10000,buffer: 0xe96f094ac8cb2679,59
5,3897,31641,10000,buffer: 0xc90148ad76894bb9,56
5,3895,31519,10000,buffer: 0x49d47bf1db3475b9,93
5,3897,32063,10000,buffer: 0x52c0bd711666ebb9,47
5,3895,30120,10000,buffer: 0x5f4b840cdcaea9b9,124
5,3896,28427,10000,buffer: 0x5e5e0092b2d18ab9,83
5,3892,30148,10000,buffer: 0x4a5df2a9ffb55df9,106
5,4871,30935,10000,buffer: 0x4bae03877334e7b9,61
5,4869,33532,10000,buffer: 0x5e32f70984f20879,28
5,4869,33727,10000,buffer: 0xc234a2015701af39,86
5,3895,28624,10000,buffer: 0x77894f9c26cdfeb9,56
5,3896,29152,10000,buffer: 0x6434a43867212879,80
5,4929,30138,10000,buffer: 0x958d7bf00e8c79b9,20
5,4869,33608,10000,buffer: 0xe863427c64363639,6
5,3896,31567,10000,buffer: 0x717e6ea25330e139,75
5,4870,33721,10000,buffer: 0x2ec7d6bf7d6a0ab9,48
