runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.b.buffer,param.offset.integer
3,3395,23809,10000,Buffer[621],37
3,4101,32362,10000,Buffer[716],28
3,3506,31556,10000,Buffer[569],18
3,3468,28438,10000,Buffer[696],80
3,3411,33400,10000,Buffer[837],70
3,3424,23566,10000,Buffer[874],86
3,3458,32750,10000,Buffer[885],34
3,3404,32378,10000,Buffer[821],54
3,3392,26123,10000,Buffer[828],80
3,3476,32077,10000,Buffer[942],1
3,3422,34307,10000,Buffer[804],33
3,3445,24527,10000,Buffer[651],59
3,3483,24162,10000,Buffer[997],74
3,3524,30200,10000,Buffer[814],91
3,3536,31381,10000,Buffer[756],67
3,3538,32388,10000,Buffer[804],101
3,3907,28552,10000,Buffer[769],54
3,3442,23964,10000,Buffer[760],65
3,3528,32456,10000,Buffer[777],96
3,3413,25974,10000,Buffer[564],98
3,3470,28857,10000,Buffer[922],121
3,3444,32310,10000,Buffer[852],44
3,3472,31100,10000,Buffer[984],116
3,3436,23537,10000,Buffer[708],38
3,6520,26362,10000,Buffer[715],104
3,3464,30541,10000,Buffer[938],102
3,3481,30150,10000,Buffer[575],10
3,3407,36029,10000,Buffer[814],3
3,3555,33342,10000,Buffer[1024],16
3,3418,23649,10000,Buffer[887],67
3,3485,24553,10000,Buffer[515],115
3,3506,33307,10000,Buffer[964],44
3,3485,26991,10000,Buffer[675],95
3,3507,23809,10000,Buffer[985],77
3,3500,27324,10000,Buffer[969],22
3,3467,26013,10000,Buffer[577],59
3,3551,29163,10000,Buffer[721],95
3,3464,29520,10000,Buffer[642],29
3,3441,24737,10000,Buffer[925],86
3,3471,23707,10000,Buffer[947],30
3,3475,24844,10000,Buffer[639],78
3,3545,33422,10000,Buffer[794],83
3,3495,23858,10000,Buffer[843],118
3,3462,31551,10000,Buffer[780],111
3,3466,26548,10000,Buffer[802],7
3,3455,26820,10000,Buffer[975],119
3,3793,29617,10000,Buffer[592],63
3,3497,31648,10000,Buffer[848],17
3,3415,23703,10000,Buffer[739],70
3,3487,29332,10000,Buffer[692],97
3,3482,32176,10000,Buffer[577],60
3,3414,31645,10000,Buffer[846],54
3,6422,31669,10000,Buffer[575],4
3,3426,28133,10000,Buffer[865],123
3,3509,32014,10000,Buffer[754],112
3,3499,34180,10000,Buffer[816],34
3,3451,33170,10000,Buffer[615],52
3,3396,24698,10000,Buffer[887],49
3,3396,27565,10000,Buffer[984],83
3,3414,23849,10000,Buffer[590],38
3,3426,25513,10000,Buffer[738],16
3,3425,40053,10000,Buffer[891],106
3,3503,29582,10000,Buffer[699],38
3,3460,25731,10000,Buffer[873],63
3,3402,26789,10000,Buffer[874],44
3,3414,23157,10000,Buffer[794],115
3,3425,23454,10000,Buffer[1012],92
3,3393,34125,10000,Buffer[910],102
3,3416,26163,10000,Buffer[888],120
3,3414,24731,10000,Buffer[618],121
3,3534,30847,10000,Buffer[909],93
3,3432,31413,10000,Buffer[669],100
3,3482,28320,10000,Buffer[761],61
3,3532,32629,10000,Buffer[665],71
3,3520,29465,10000,Buffer[1013],22
3,3550,25161,10000,Buffer[871],114
3,3452,33850,10000,Buffer[809],63
3,3525,29722,10000,Buffer[894],21
3,3465,32151,10000,Buffer[536],46
3,3476,40225,10000,Buffer[648],110
3,3442,29248,10000,Buffer[769],24
3,3472,31059,10000,Buffer[788],69
3,3482,30969,10000,Buffer[803],89
3,3474,30606,10000,Buffer[801],62
3,3442,24870,10000,Buffer[1008],57
3,3436,30580,10000,Buffer[613],115
3,3470,30932,10000,Buffer[881],0
3,3430,23071,10000,Buffer[914],47
3,3420,25263,10000,Buffer[915],123
3,3443,24544,10000,Buffer[717],91
3,3466,24353,10000,Buffer[535],50
3,3464,28211,10000,Buffer[946],70
4,3901,28588,10000,Buffer[989],106
4,3902,35697,10000,Buffer[648],20
4,3904,33894,10000,Buffer[919],40
4,4873,35428,10000,Buffer[813],68
4,3903,32133,10000,Buffer[893],90
4,3900,31989,10000,Buffer[608],2
4,3901,35188,10000,Buffer[626],58
4,4882,33210,10000,Buffer[616],122
4,3911,32353,10000,Buffer[666],40
4,3993,33358,10000,Buffer[717],39
4,3902,32035,10000,Buffer[741],48
4,4238,32068,10000,Buffer[938],79
4,4429,34961,10000,Buffer[894],108
4,3909,34071,10000,Buffer[783],21
4,3913,35759,10000,Buffer[853],6
4,3912,32673,10000,Buffer[743],109
4,3914,32140,10000,Buffer[811],57
4,3910,36047,10000,Buffer[847],73
4,3912,35729,10000,Buffer[572],1
4,3941,36005,10000,Buffer[713],121
4,3914,32908,10000,Buffer[848],111
4,4902,34381,10000,Buffer[987],49
4,3923,35928,10000,Buffer[676],100
4,3910,32016,10000,Buffer[862],13
4,3922,38413,10000,Buffer[937],32
4,4116,43695,10000,Buffer[913],17
4,3905,32301,10000,Buffer[639],54
4,3899,38415,10000,Buffer[833],101
4,3913,38300,10000,Buffer[943],89
4,3907,36735,10000,Buffer[834],66
4,3914,38418,10000,Buffer[643],37
4,3917,32282,10000,Buffer[1005],57
4,4246,32233,10000,Buffer[863],3
4,3908,34175,10000,Buffer[524],5
4,3911,32615,10000,Buffer[874],111
4,3922,33065,10000,Buffer[909],5
4,4219,34195,10000,Buffer[519],64
4,3907,32309,10000,Buffer[857],39
4,5038,33713,10000,Buffer[736],37
4,3920,33510,10000,Buffer[820],41
4,3910,32450,10000,Buffer[675],58
4,3911,32162,10000,Buffer[577],104
4,3914,34536,10000,Buffer[954],55
4,3909,35783,10000,Buffer[861],49
4,3907,32109,10000,Buffer[572],80
4,3910,35339,10000,Buffer[825],113
4,3907,28399,10000,Buffer[950],7
4,4875,40580,10000,Buffer[904],100
4,3911,34441,10000,Buffer[689],102
4,4882,34593,10000,Buffer[839],96
4,3896,34230,10000,Buffer[613],123
4,3902,32675,10000,Buffer[964],46
4,3903,33664,10000,Buffer[531],16
4,4872,33032,10000,Buffer[710],47
4,3903,34462,10000,Buffer[869],93
4,4001,46431,10000,Buffer[925],74
4,3920,25784,10000,Buffer[648],90
4,3927,32912,10000,Buffer[1003],40
4,3913,35797,10000,Buffer[902],39
4,3971,32160,10000,Buffer[688],99
4,3911,38366,10000,Buffer[660],50
4,3902,32080,10000,Buffer[868],62
4,3905,32336,10000,Buffer[650],25
4,3908,35369,10000,Buffer[665],87
4,3909,33430,10000,Buffer[629],107
4,3911,32588,10000,Buffer[801],82
4,4020,35053,10000,Buffer[747],93
4,3930,32187,10000,Buffer[590],73
4,3913,33589,10000,Buffer[840],22
4,3910,32694,10000,Buffer[819],106
4,3914,31956,10000,Buffer[667],5
4,3910,26434,10000,Buffer[639],94
4,3911,36485,10000,Buffer[758],68
4,3897,32062,10000,Buffer[706],89
4,4873,35561,10000,Buffer[826],122
4,3909,33556,10000,Buffer[779],36
4,3907,32095,10000,Buffer[562],57
4,3910,32485,10000,Buffer[813],117
4,3921,34221,10000,Buffer[584],101
4,3910,32114,10000,Buffer[768],72
4,3968,32007,10000,Buffer[725],18
4,3996,32705,10000,Buffer[784],48
4,3908,34156,10000,Buffer[791],47
4,3907,32473,10000,Buffer[865],56
4,3913,34956,10000,Buffer[811],69
4,3910,32038,10000,Buffer[896],48
4,3913,32239,10000,Buffer[737],124
4,3909,33017,10000,Buffer[670],86
4,3911,32299,10000,Buffer[674],52
4,3910,33594,10000,Buffer[575],34
4,3943,34131,10000,Buffer[678],32
4,3911,32014,10000,Buffer[1002],25
4,3907,32286,10000,Buffer[828],96
4,3917,32966,10000,Buffer[746],36
4,4881,32325,10000,Buffer[796],21
4,3910,32278,10000,Buffer[707],123
4,4871,36595,10000,Buffer[645],119
4,4871,33343,10000,Buffer[1000],86
4,4241,32237,10000,Buffer[858],71
4,4872,33583,10000,Buffer[680],107
5,3960,29984,10000,Buffer[727],96
5,3920,37943,10000,Buffer[936],56
5,4145,36521,10000,Buffer[986],15
5,3912,40411,10000,Buffer[722],15
5,4342,40056,10000,Buffer[692],28
5,4600,69461,10000,Buffer[741],33
5,4749,39735,10000,Buffer[576],113
5,4783,51623,10000,Buffer[619],90
5,3905,32492,10000,Buffer[870],56
5,3908,36369,10000,Buffer[815],107
5,3910,55584,10000,Buffer[658],121
5,3910,51656,10000,Buffer[698],114
5,3923,48289,10000,Buffer[692],35
5,3939,42554,10000,Buffer[643],27
5,3912,38561,10000,Buffer[713],82
5,3921,40572,10000,Buffer[859],118
5,4127,48537,10000,Buffer[660],12
5,3907,40277,10000,Buffer[845],55
5,5355,73833,10000,Buffer[606],47
5,4873,45699,10000,Buffer[792],100
5,4397,38305,10000,Buffer[1016],77
5,4426,44363,10000,Buffer[863],47
5,5309,53408,10000,Buffer[675],34
5,4304,50647,10000,Buffer[719],7
5,3915,29837,10000,Buffer[692],70
5,3901,39325,10000,Buffer[819],95
5,3906,41239,10000,Buffer[837],98
5,3900,36665,10000,Buffer[600],63
5,3902,28684,10000,Buffer[764],54
5,4067,41044,10000,Buffer[776],44
5,4886,43290,10000,Buffer[1015],120
5,5378,72023,10000,Buffer[592],111
5,3911,53660,10000,Buffer[722],3
5,3913,39692,10000,Buffer[611],39
5,3909,41262,10000,Buffer[650],68
5,3900,39950,10000,Buffer[573],10
5,4884,33765,10000,Buffer[1020],22
5,3910,37464,10000,Buffer[1019],18
5,3917,39095,10000,Buffer[952],88
5,3918,36759,10000,Buffer[542],108
5,3922,51060,10000,Buffer[999],85
5,4624,40154,10000,Buffer[561],82
5,3913,37493,10000,Buffer[991],85
5,3915,30017,10000,Buffer[796],73
5,3915,28134,10000,Buffer[820],40
5,3912,29065,10000,Buffer[536],121
5,3912,39715,10000,Buffer[708],122
5,3912,36541,10000,Buffer[661],12
5,4889,36781,10000,Buffer[871],17
5,3921,38087,10000,Buffer[841],95
5,3912,37261,10000,Buffer[1019],76
5,3926,36423,10000,Buffer[580],58
5,3917,38648,10000,Buffer[1010],109
5,3924,37532,10000,Buffer[514],80
5,3936,34725,10000,Buffer[677],110
5,3911,38331,10000,Buffer[860],39
5,3915,26082,10000,Buffer[855],111
5,4255,36754,10000,Buffer[771],59
5,4873,51225,10000,Buffer[737],64
5,3911,32292,10000,Buffer[557],74
5,5025,48218,10000,Buffer[708],78
5,3907,37241,10000,Buffer[848],32
5,4884,36738,10000,Buffer[853],14
5,3912,32653,10000,Buffer[626],23
5,3912,39144,10000,Buffer[629],9
5,3911,34738,10000,Buffer[875],48
5,4883,33645,10000,Buffer[684],100
5,5037,49568,10000,Buffer[891],69
5,3908,36613,10000,Buffer[766],113
5,4885,33599,10000,Buffer[950],79
5,3939,38547,10000,Buffer[655],35
5,3947,25933,10000,Buffer[704],45
5,4886,33599,10000,Buffer[733],51
5,3920,34687,10000,Buffer[612],37
5,4880,34227,10000,Buffer[944],95
5,3919,36610,10000,Buffer[939],82
5,3911,38685,10000,Buffer[1007],34
5,3921,37802,10000,Buffer[603],54
5,3915,37612,10000,Buffer[756],23
5,3910,28290,10000,Buffer[870],50
5,3921,29462,10000,Buffer[610],66
5,3930,36383,10000,Buffer[990],8
5,3911,39097,10000,Buffer[651],101
5,3910,36532,10000,Buffer[657],119
5,3913,36624,10000,Buffer[811],114
5,3927,29390,10000,Buffer[874],31
5,3910,38597,10000,Buffer[636],104
5,3911,36938,10000,Buffer[869],27
5,4232,38463,10000,Buffer[829],98
5,4883,33588,10000,Buffer[641],82
5,3911,35947,10000,Buffer[895],121
5,3909,38103,10000,Buffer[640],27
5,3916,32482,10000,Buffer[736],88
5,3926,38613,10000,Buffer[720],32
5,3911,35172,10000,Buffer[585],27
5,3920,32474,10000,Buffer[896],100
5,4888,32536,10000,Buffer[875],114
5,4186,34000,10000,Buffer[559],5
5,3927,36573,10000,Buffer[835],119
5,3911,36016,10000,Buffer[623],18
6,3910,29034,10000,Buffer[826],68
6,3898,38044,10000,Buffer[650],34
6,4872,36416,10000,Buffer[819],3
6,3896,35871,10000,Buffer[697],38
6,4939,37400,10000,Buffer[817],68
6,4870,40785,10000,Buffer[684],46
6,3898,35874,10000,Buffer[594],105
6,4389,36416,10000,Buffer[596],83
6,3898,36921,10000,Buffer[641],27
6,3898,35715,10000,Buffer[768],26
6,4872,37549,10000,Buffer[779],61
6,4874,42406,10000,Buffer[667],99
6,4870,36438,10000,Buffer[795],120
6,3894,36594,10000,Buffer[563],63
6,4871,37144,10000,Buffer[702],95
6,3898,35842,10000,Buffer[873],92
6,4874,35577,10000,Buffer[817],67
6,3902,36974,10000,Buffer[682],107
6,4871,36434,10000,Buffer[816],116
6,3898,36407,10000,Buffer[931],5
6,4873,33032,10000,Buffer[573],32
6,3896,35930,10000,Buffer[615],72
6,3898,38110,10000,Buffer[557],35
6,3899,35756,10000,Buffer[752],36
6,4224,34289,10000,Buffer[956],7
6,4872,40831,10000,Buffer[592],114
6,3894,36470,10000,Buffer[766],65
6,3895,36002,10000,Buffer[695],122
6,3897,36731,10000,Buffer[977],39
6,3897,36311,10000,Buffer[920],56
6,3896,36033,10000,Buffer[514],81
6,3897,37777,10000,Buffer[866],39
6,3898,35980,10000,Buffer[604],87
6,4036,40408,10000,Buffer[970],76
6,3898,36380,10000,Buffer[530],124
6,3895,35852,10000,Buffer[635],42
6,4871,35401,10000,Buffer[817],21
6,3897,39893,10000,Buffer[649],94
6,4871,34903,10000,Buffer[925],55
6,3898,36258,10000,Buffer[895],109
6,3897,36252,10000,Buffer[768],18
6,3898,35727,10000,Buffer[641],23
6,4178,35827,10000,Buffer[749],77
6,3900,38281,10000,Buffer[820],40
6,3895,36001,10000,Buffer[624],112
6,3897,36591,10000,Buffer[592],8
6,3898,36333,10000,Buffer[980],111
6,3897,35901,10000,Buffer[753],120
6,4495,34017,10000,Buffer[800],101
6,3895,38174,10000,Buffer[692],67
6,4870,34482,10000,Buffer[552],124
6,4867,36952,10000,Buffer[936],105
6,4872,34234,10000,Buffer[875],60
6,4259,36118,10000,Buffer[616],96
6,3894,35962,10000,Buffer[551],62
6,4869,35328,10000,Buffer[1024],115
6,3906,36704,10000,Buffer[580],92
6,4866,36864,10000,Buffer[979],113
6,4878,36802,10000,Buffer[820],82
6,4129,38260,10000,Buffer[754],96
6,3944,36567,10000,Buffer[577],25
6,3896,38842,10000,Buffer[908],56
6,3899,37922,10000,Buffer[929],47
6,3895,36952,10000,Buffer[863],119
6,3897,37081,10000,Buffer[997],117
6,3896,37133,10000,Buffer[935],45
6,3898,35713,10000,Buffer[662],1
6,4867,36467,10000,Buffer[704],4
6,3897,35914,10000,Buffer[910],120
6,3897,36091,10000,Buffer[931],31
6,3897,36440,10000,Buffer[915],77
6,3895,35885,10000,Buffer[523],66
6,3899,35886,10000,Buffer[600],68
6,3897,39541,10000,Buffer[646],12
6,4868,36356,10000,Buffer[824],106
6,3895,35898,10000,Buffer[700],82
6,3898,38331,10000,Buffer[633],38
6,3897,38327,10000,Buffer[945],68
6,3896,35787,10000,Buffer[909],58
6,3896,37966,10000,Buffer[938],9
6,4878,35659,10000,Buffer[894],22
6,3897,35729,10000,Buffer[717],29
6,3897,39460,10000,Buffer[1005],69
6,3898,35898,10000,Buffer[973],39
6,3934,35750,10000,Buffer[659],30
6,4250,37759,10000,Buffer[667],43
6,3895,35898,10000,Buffer[700],78
6,3897,36021,10000,Buffer[548],34
6,3898,37000,10000,Buffer[601],35
6,3894,36427,10000,Buffer[564],58
6,3897,35952,10000,Buffer[604],111
6,3893,38853,10000,Buffer[537],121
6,3897,36339,10000,Buffer[883],65
6,3894,37841,10000,Buffer[949],54
6,3898,37748,10000,Buffer[922],118
6,3897,36118,10000,Buffer[959],106
6,3896,36007,10000,Buffer[665],45
6,3894,49631,10000,Buffer[919],62
6,3895,35861,10000,Buffer[609],29
6,3896,35813,10000,Buffer[736],80
7,3586,29007,10000,Buffer[572],85
7,3624,33930,10000,Buffer[571],123
7,3598,34453,10000,Buffer[877],56
7,3589,39162,10000,Buffer[552],6
7,3458,40175,10000,Buffer[976],26
7,3598,38104,10000,Buffer[696],119
7,3456,29328,10000,Buffer[955],10
7,3469,33402,10000,Buffer[816],110
7,3538,30300,10000,Buffer[718],71
7,3469,30538,10000,Buffer[520],56
7,3467,31259,10000,Buffer[749],107
7,3544,29818,10000,Buffer[843],71
7,3535,29040,10000,Buffer[766],40
7,3599,38005,10000,Buffer[768],106
7,3476,29964,10000,Buffer[704],37
7,3634,29411,10000,Buffer[849],65
7,3470,30342,10000,Buffer[787],90
7,3765,29370,10000,Buffer[647],95
7,3488,29340,10000,Buffer[1012],14
7,3571,30604,10000,Buffer[558],89
7,3518,29560,10000,Buffer[589],38
7,3487,36465,10000,Buffer[516],8
7,3560,38129,10000,Buffer[812],66
7,3483,29421,10000,Buffer[838],31
7,3557,31546,10000,Buffer[785],81
7,3523,38400,10000,Buffer[662],73
7,3456,35197,10000,Buffer[977],114
7,3514,30739,10000,Buffer[526],1
7,3447,29394,10000,Buffer[563],121
7,3495,35287,10000,Buffer[766],106
7,3690,29912,10000,Buffer[814],49
7,3481,38928,10000,Buffer[592],4
7,3451,29839,10000,Buffer[824],91
7,3571,29422,10000,Buffer[899],13
7,3521,30733,10000,Buffer[895],114
7,3530,29990,10000,Buffer[776],116
7,3544,29389,10000,Buffer[809],7
7,3500,31974,10000,Buffer[532],14
7,3458,35239,10000,Buffer[751],7
7,4097,30651,10000,Buffer[899],93
7,3476,30137,10000,Buffer[581],119
7,3471,29344,10000,Buffer[530],90
7,3485,30458,10000,Buffer[617],119
7,3528,32331,10000,Buffer[1005],21
7,3466,29307,10000,Buffer[597],120
7,3571,29383,10000,Buffer[994],46
7,3477,31884,10000,Buffer[967],55
7,3474,30399,10000,Buffer[932],123
7,3456,28826,10000,Buffer[852],14
7,3573,35048,10000,Buffer[631],4
7,3462,29767,10000,Buffer[740],111
7,3655,31120,10000,Buffer[913],74
7,3651,30546,10000,Buffer[833],22
7,3468,29333,10000,Buffer[595],113
7,3559,29360,10000,Buffer[913],25
7,3500,37323,10000,Buffer[780],108
7,3713,41139,10000,Buffer[532],85
7,4304,29367,10000,Buffer[1009],95
7,3485,33641,10000,Buffer[706],56
7,3572,28762,10000,Buffer[779],59
7,3459,30102,10000,Buffer[566],91
7,3601,36983,10000,Buffer[588],29
7,3533,29778,10000,Buffer[643],30
7,3501,29835,10000,Buffer[882],65
7,3489,33387,10000,Buffer[589],100
7,3632,31731,10000,Buffer[879],1
7,3953,30185,10000,Buffer[884],39
7,3589,35108,10000,Buffer[732],66
7,3548,30528,10000,Buffer[781],62
7,3838,30158,10000,Buffer[914],20
7,3503,30138,10000,Buffer[833],116
7,3471,29729,10000,Buffer[805],3
7,3469,30562,10000,Buffer[891],11
7,3517,35093,10000,Buffer[820],101
7,3481,29520,10000,Buffer[554],18
7,3583,31171,10000,Buffer[561],124
7,3610,29332,10000,Buffer[516],69
7,3502,29326,10000,Buffer[974],65
7,3588,29585,10000,Buffer[675],61
7,3528,35582,10000,Buffer[942],112
7,3553,30220,10000,Buffer[739],65
7,3572,29875,10000,Buffer[950],8
7,3456,31547,10000,Buffer[643],96
7,3498,30476,10000,Buffer[990],99
7,3773,31177,10000,Buffer[872],24
7,3500,34720,10000,Buffer[1018],112
7,3587,30016,10000,Buffer[617],56
7,3545,29746,10000,Buffer[630],9
7,3524,32325,10000,Buffer[983],71
7,3528,29941,10000,Buffer[896],81
7,3659,30116,10000,Buffer[854],13
7,3526,35908,10000,Buffer[863],85
7,3460,29372,10000,Buffer[546],106
