runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.a.integer,param.b.integer,param.c.integer
11,3307,27393,250000,1920943066,2048414106,2659830325
11,3280,27291,250000,813779573,580221907,1735498005
11,3277,27279,250000,3833027340,3292205985,735459948
11,3247,27526,250000,3167696814,3040873915,3422727579
11,3413,26916,250000,421848768,12361791,3572276952
11,3266,26986,250000,3102151001,2509496682,3251796195
11,3265,27691,250000,917397414,1449163805,159771653
11,3276,27728,250000,472714731,2385720147,3606957820
11,3319,27587,250000,2509918028,685704768,2916999212
11,3256,26880,250000,3851254932,1898658226,2352899167
11,3277,26916,250000,2491748819,3986029314,3288769493
11,3416,26822,250000,1990569869,2154893658,440913178
11,3295,26756,250000,778280732,3382052358,4221532717
11,3295,28272,250000,4176281274,792510146,2686137783
11,3273,26749,250000,3535983422,2000533453,1113605845
11,3262,27422,250000,2531410779,759226116,2803341253
11,3290,27273,250000,2556953686,4143732331,407466295
11,3397,26854,250000,3838040678,693257393,2882177642
11,3248,29917,250000,2500646915,3373983425,995483603
11,3311,27409,250000,3766688410,1013500839,3258925902
11,3284,27468,250000,1006580479,991102688,3357120004
11,3244,27090,250000,3645362911,4085932350,3852579341
11,3355,26669,250000,2603176261,148545503,1794443024
11,3282,27241,250000,2379323490,4268649382,3642162522
11,3365,27120,250000,94838074,469242105,21156656
11,3301,27104,250000,2083514901,504287667,1591338110
11,3278,27407,250000,1314591522,2374336091,3287969551
11,3344,27269,250000,2373138521,147460590,3344146595
11,3294,27294,250000,1540101179,3081051488,851032121
11,3284,27187,250000,2487201208,153640759,1085274959
11,3248,27430,250000,3242104421,2512672078,3991169340
11,3359,27253,250000,3620682997,3940974113,1483728007
11,3272,26960,250000,674542332,384339458,4277486182
11,3245,26962,250000,3056800497,3155030864,1149184963
11,3402,27059,250000,3143242068,2532492816,3029448674
11,3286,26801,250000,840090551,4146672404,2413541832
11,3245,27059,250000,1801496687,2232125626,2672786841
11,3281,27561,250000,3515548703,1394873131,1477892389
11,3287,27232,250000,3741289038,107644729,3503094104
11,3273,28696,250000,76086205,514419180,1387869322
11,3292,27115,250000,650054549,1506171570,2697116626
11,3281,27313,250000,4263997926,3763375568,2372686474
11,3259,27406,250000,2026972164,2389508084,3757573430
11,3307,26880,250000,3125039982,1926983823,371583107
11,3272,26845,250000,337162998,89913462,2549519070
11,3353,26865,250000,2719021361,518543247,2608301039
11,3281,26830,250000,2045431327,715187913,2202457150
11,3297,26806,250000,1475056985,4112241211,3861297735
11,3247,27029,250000,709790011,4015462703,3388600265
11,3300,27397,250000,1719694743,3232493393,1337501772
11,3270,26915,250000,3526191004,1388420655,199170230
11,3246,26833,250000,2399659655,1238092698,2038098373
11,3280,27047,250000,1917172527,1671148422,3752897085
11,3276,26934,250000,1584126918,2737844541,4062122257
11,3312,27623,250000,3931275108,2973405780,1879756173
11,3297,27052,250000,3076738317,1414264150,393591396
11,3279,27153,250000,299554101,178947483,3477292709
11,3246,27234,250000,2595929019,674582193,4184582588
11,3284,27067,250000,3605235729,68514987,4263681706
11,3408,27017,250000,1196311986,629355234,3748976881
11,3246,27009,250000,1292354756,2378859428,4243188544
11,3278,26897,250000,505589518,3105332622,497443455
11,3357,26883,250000,1528579458,2811657435,3720423018
11,3351,33654,250000,1031460455,4026515684,1593662908
11,3468,33907,250000,3209072523,980575947,1178923019
11,3346,27356,250000,4047191062,3666980910,709188188
11,3258,26875,250000,1031042799,2380014135,2610956044
11,3306,26662,250000,1528198258,249476520,485552473
11,3278,26777,250000,2454421565,909773859,370627022
11,3254,26913,250000,1950245742,2191578874,1223617670
11,3273,27085,250000,2447021096,3915029050,3744128938
11,3334,27086,250000,3346289067,4263070434,1281118976
11,3269,27348,250000,1886372965,716137018,777715570
11,3266,27069,250000,3137817915,2370074021,101160480
11,3274,26971,250000,2785580320,3258053987,1023885502
11,3249,27130,250000,3742489911,672745081,4099996134
11,3278,29222,250000,3200115100,3296539360,896631142
11,3272,29248,250000,89372938,1460894358,461302293
12,3270,30779,250000,800111853,1623354950,1816187864
12,3667,24960,250000,2199518235,2718601318,2609963905
12,3261,24793,250000,4045909489,486195706,4219549167
12,3361,24199,250000,3220717867,2808114860,3405690554
12,3364,24364,250000,755496125,273734286,2668196832
12,3247,25022,250000,478219737,1119112115,3271052355
12,3275,25029,250000,2624966777,4055074133,1363704568
12,3276,25116,250000,198543009,1924741599,43149384
12,3273,24603,250000,1737958354,2613785455,3096920590
12,3432,30742,250000,4138291837,671705521,3301857920
12,3293,24441,250000,3969035809,429356,861047266
12,3250,24766,250000,3162280339,998475910,2225167394
12,3367,25112,250000,722105718,3519654955,1481900868
12,3293,24978,250000,2163610376,615328338,200424908
12,3248,24974,250000,1670065067,3706096271,1353578879
12,3383,25313,250000,2135854515,2585382546,2642281625
12,3271,24613,250000,2363068476,612975840,950077050
12,3251,24543,250000,1265033403,198452476,2311882886
12,3279,24468,250000,958360461,3805213217,1689414460
12,3337,24381,250000,2224829521,3010005559,3782369878
12,3255,24144,250000,1693127848,271468973,878187172
12,3390,24533,250000,2627635366,3524925679,292486874
12,3369,24350,250000,293432513,1222229450,4142330194
12,3245,24603,250000,1602043690,4059532992,1128827762
12,3265,24355,250000,2486514588,580759571,521039876
12,3376,24342,250000,1273882106,3774992420,4037561413
12,3249,24434,250000,4294375482,3395796900,2628907467
12,3368,24358,250000,461449807,4289052346,2581194218
12,3348,24519,250000,766988291,421133772,2104177339
12,3249,24356,250000,1048984234,2661000625,215018761
12,3270,24843,250000,595635921,3133199836,3663475271
12,3301,24526,250000,1576418785,407004307,3173853605
12,3348,24305,250000,2203548033,519353719,4341393
12,3393,24790,250000,3894857705,2713369480,1166168223
12,3271,24397,250000,158354599,1179069938,3016577018
12,3246,24469,250000,787717104,1073250011,2619067542
12,3286,24269,250000,620924619,2187063223,1628978768
12,3278,24694,250000,1494301890,1975354360,3310875988
12,3246,24338,250000,1616367621,1941959607,3251022449
12,3500,25967,250000,514498028,2198016110,69136741
12,3280,24513,250000,2054918266,401024234,2059507839
12,3253,24310,250000,2294136529,1752604156,834638086
12,3362,27604,250000,3326523581,766610279,100935433
12,3289,24641,250000,1632497186,885798465,2467229507
12,3250,24404,250000,574780969,2471037870,3089811822
12,3472,33885,250000,1667329920,1547554901,2607203845
12,3346,34192,250000,3386462116,930643816,1405056630
12,3321,29376,250000,549461773,3951325320,3528979456
12,3296,24754,250000,483245148,2616649448,240417816
12,3332,26278,250000,3589613078,2973634676,1830970633
12,3254,24358,250000,2587005615,3629791710,3460070408
12,3355,24650,250000,1087385595,938378357,3535984007
12,3276,24529,250000,4255962415,1025023170,2369858748
12,3246,24869,250000,2772467318,2561066671,426159136
12,3293,24772,250000,1716267952,1716679528,322276433
12,3283,24755,250000,3057459710,143256639,2856232119
12,3318,25114,250000,586697849,2709345472,3513673995
12,3379,24710,250000,1259170596,3209213113,4293705599
12,3281,24602,250000,1429432173,2858458763,1382890188
12,3265,24815,250000,98461312,3766268165,3717143574
12,3289,24878,250000,1136831539,1585146806,671593169
12,3287,24700,250000,3887490764,3248948666,3368971643
12,3311,24619,250000,114321671,2563772967,1150256225
12,3440,24451,250000,827142336,2512309058,3935759582
12,3277,24757,250000,1746917833,581772957,1055916603
12,3250,25292,250000,3831005096,3185245879,2780310702
12,3301,24201,250000,1805550569,910885023,3070114943
12,3282,24511,250000,2641422939,2616189092,2855538975
12,3246,24079,250000,2882601997,3729316900,1262810870
12,3368,24181,250000,4181889057,2849954226,3787239026
12,3296,24152,250000,762501404,980276665,3545557432
12,3249,24304,250000,1902179723,16551469,2823922293
12,3296,24039,250000,958195645,108834596,1359404666
12,3285,24321,250000,743255183,1678160211,2543567777
12,3247,24385,250000,1069753443,3678393156,2535021654
12,3347,24201,250000,3923820557,3444393940,2801478072
12,3280,24121,250000,3448046440,1737166419,2747458868
12,3250,24289,250000,1031547768,1269097207,4087301170
12,3277,24444,250000,1403047570,3090468449,230611068
12,3272,24308,250000,1136387368,993924539,1017795824
12,3267,24275,250000,3163994888,2682031758,909968576
12,3357,24464,250000,2451663837,3965317627,3281984975
12,3270,24294,250000,899757591,596859659,1535962124
12,3251,24491,250000,2183742959,939822751,989559398
12,3274,24088,250000,1031097128,2360439229,1321052116
12,3271,24175,250000,2439491897,1483810214,1120053883
12,3245,24134,250000,4153923634,705082985,1250848171
12,3352,24237,250000,3696258335,1752583126,3828797253
12,3274,24083,250000,981663627,2580090901,2472421671
12,3274,24855,250000,3732389165,1664141018,4220537055
12,3279,24553,250000,4232449125,3066247673,3399334222
12,3335,24527,250000,1186751458,889057956,1841238589
12,3340,24607,250000,2044705329,680374326,4149775280
12,3376,24520,250000,1939630752,2332391632,1853211178
12,3276,24535,250000,737625416,2739611119,4103168669
12,3376,24880,250000,2878627779,2132835600,3668294902
12,3289,24465,250000,2392095469,2783731837,2352318342
12,3274,25565,250000,1051580007,3069459178,392089721
12,3254,24429,250000,3384095275,1475709846,3629324858
12,3371,25627,250000,3208119515,4085369663,3045466633
13,3964,30574,250000,4173606536,280462557,2372675720
13,3880,31220,250000,2003011762,2520653019,3377043817
13,3902,29248,250000,2746034251,2080606175,3010314990
13,3839,30674,250000,2490290112,3498135312,538619628
13,4117,31334,250000,244167955,553595351,2569697274
13,4115,45119,250000,1348179194,4273467382,664832767
13,4320,44768,250000,2455687218,316300491,3875155977
13,4017,44916,250000,3376458124,1276536787,2215752235
13,4142,44921,250000,2877665230,2611677843,3642600378
13,3931,31347,250000,1285211888,3560351619,1419995946
13,3926,31802,250000,4212339270,549355969,536795209
13,4032,36810,250000,1820355130,3830186392,3939168679
13,3933,30346,250000,1582234835,521432764,1108804028
13,4057,30503,250000,2845549449,1596857020,599529730
13,4124,30730,250000,2451466686,2078332053,2077201096
13,3968,29763,250000,2301937636,2144903287,3960789483
13,3857,31201,250000,3583898064,2916213992,1259818277
13,3937,30308,250000,1758379740,1761793551,3762052259
13,3926,33720,250000,889410368,1159564681,74000715
13,3930,31139,250000,3870486080,2904526055,91527590
13,4127,29991,250000,1542372571,2529210794,2955617119
13,4181,38434,250000,3857290856,757675164,3833690997
13,4143,37919,250000,1146846177,1084382404,2909176837
13,3881,37477,250000,713256051,879916248,3876197140
13,4074,38375,250000,3004938996,3194444179,2886457096
13,3954,35411,250000,3153587861,1745434992,475377862
13,4016,32137,250000,686506141,3993142122,1072019533
13,4197,41209,250000,322580193,90879969,3671844180
13,4203,33577,250000,623718082,3777910632,3774771781
13,4035,36673,250000,824963119,3840550763,1850872129
13,3866,29720,250000,2059008199,382481256,1797809495
13,4198,35290,250000,2332182879,1818186931,4219161096
13,4061,31210,250000,1773113244,3484691442,351296523
13,3809,32315,250000,2292730089,2173669536,527851395
13,4008,31850,250000,467714891,329023469,382008758
13,3928,31106,250000,2155411637,1875439266,3122294845
13,3872,31529,250000,3351468576,3268502539,3055656843
13,4140,45564,250000,2515367496,3655062644,1366170306
13,4277,42945,250000,3808582201,4131963651,1774828720
13,4252,44608,250000,1678828864,843308262,3495362519
13,3897,32042,250000,2770045063,3749221948,3640750784
13,4085,32349,250000,2303823205,3799397604,3959281493
13,3812,31845,250000,3943177737,1234172662,4020470959
13,3812,31298,250000,3957792226,4213813138,1094276386
13,3939,29737,250000,3030602379,1678334325,3535723796
13,3806,39706,250000,202240952,2715016680,3001520343
13,3929,31865,250000,2245681190,1879434814,2283727874
13,4018,31312,250000,1810588178,1675117245,2004152273
13,4022,31345,250000,2996422043,3812865070,789419361
13,3783,31064,250000,135177779,701812631,135037182
13,3964,37700,250000,3369571972,1220421393,870277125
13,4127,29837,250000,1401809547,829600596,797697851
13,3835,31885,250000,2733912421,4097227795,1818400892
13,3833,30633,250000,1518809259,1299775424,2035875892
13,3833,31870,250000,2278751046,523471262,4042500912
13,3911,30318,250000,120282392,438948694,1461328316
13,4038,29262,250000,340756089,3574825499,2247335695
13,3971,30423,250000,2752454684,3935379158,3613517505
13,3889,31068,250000,2905702304,3614237877,3123192967
13,4029,31478,250000,1218366114,721894213,578686231
13,3996,31034,250000,3883248253,1057328393,4164067961
13,3765,30775,250000,421976655,4144539955,2560572961
13,3701,29061,250000,1827180625,3744494443,4252336516
13,3845,29721,250000,3283982874,2367855110,3723314885
13,3887,33374,250000,3763211598,1146065164,4272025049
13,4136,35131,250000,1007613910,1179259827,3845536025
13,3805,30486,250000,3436428368,1432418535,894884537
13,3936,29613,250000,1769726490,3526327666,2925276881
13,3983,29977,250000,3862142123,2194881121,1685922774
13,3861,32696,250000,3489106692,634713978,3379059966
13,4173,46133,250000,1960867172,1642115078,941452564
13,4210,45149,250000,3676278063,2514622201,2249803431
13,4089,31405,250000,191808917,155117982,2679476079
13,4096,30233,250000,465292475,2344548773,2874827521
13,3729,30695,250000,917067397,3383008265,1574240328
13,4101,33555,250000,2262371064,2884654006,2968520944
13,3885,36753,250000,3401787376,3654629950,3228102820
13,3837,32867,250000,2811846885,729583959,1804981076
13,4063,33043,250000,3299002882,808075785,3685189441
13,3926,33148,250000,1908696403,4255831816,421192612
13,4043,32997,250000,2485440856,1649356551,318142094
13,4024,31824,250000,1898015112,1396448646,4265320940
13,3873,39337,250000,72228730,3450281189,607287874
13,3983,36615,250000,2889702554,3709895273,2059947106
13,3751,36420,250000,3440836292,4195355017,1335900013
13,3784,34534,250000,2167131774,627114300,193308127
13,4140,36791,250000,3651594887,2715858360,2596604280
13,10007,40638,250000,189305131,495377388,1083631280
13,4129,39231,250000,3210591982,2371743934,2711680279
13,3939,30727,250000,3795972658,589712457,630371886
13,4060,31846,250000,3729004339,278104977,266434661
13,3744,29643,250000,1637262385,3850484602,2079985339
13,3688,29856,250000,3171382653,1128241192,2664959461
13,3804,39525,250000,656229559,430391027,2058348192
13,3791,38013,250000,3787349340,1947635309,1723143454
13,3682,30534,250000,800446192,2890913430,1876323049
13,3745,29308,250000,573212735,436426792,389948985
13,3885,29344,250000,552216162,1034659490,3111317614
13,3777,30682,250000,1439130539,3383332972,4183601746
13,4256,30016,250000,3657847465,228567726,4010621994
14,3359,25136,250000,2451392380,2319147746,2607855260
14,3247,25015,250000,201613357,2717243921,2830826323
14,3396,25775,250000,2534181414,4176600949,2217204400
14,3284,25963,250000,3968276957,4072615274,3555375388
14,3272,26778,250000,3937608653,2624911893,2294015181
14,3295,24699,250000,3940490139,1251277668,720582509
14,3297,24983,250000,158660485,2005741531,1588948042
14,3423,25024,250000,3342577219,4151333670,3732356351
14,3275,25223,250000,3940390577,2394193109,520527293
14,3366,24823,250000,560206814,67930679,216349743
14,3244,25085,250000,2662109676,972697243,2547965562
14,3422,25834,250000,1281586537,1746421549,2242868656
14,3299,25410,250000,1133646441,928053704,4123757975
14,3270,30688,250000,1811162738,1486319602,1408888744
14,3266,24803,250000,998565625,1557112406,980179161
14,3407,25135,250000,3612517407,2543618095,1683934664
14,3364,27210,250000,4130831600,1044413520,3828360204
14,3452,25603,250000,3412788220,3568180846,2878698368
14,3379,27183,250000,3311622358,1168769909,3085418754
14,3432,25268,250000,943730720,702236167,863745544
14,3373,25749,250000,1139133686,1257569185,1930794955
14,3404,25369,250000,695178156,675436601,1390335587
14,3472,26821,250000,473043357,1681189609,1488170928
14,3360,25278,250000,4191266379,563168872,1409160374
14,3361,25249,250000,4091131620,3192322050,151416222
14,3245,24739,250000,1626699040,3294578535,1765763387
14,3280,25010,250000,540966206,82451599,3031751816
14,3294,24609,250000,1749894151,1879552750,662807701
14,3264,29591,250000,132594719,1085242746,3351308189
14,3303,24836,250000,3910933548,679176969,1969195724
14,3338,24665,250000,3313812366,4250262107,4266612946
14,3245,25911,250000,3890715327,1687990159,2003947454
14,3296,25232,250000,3808327624,170557031,1674988664
14,3275,24970,250000,3681281312,2130260881,982257926
14,3245,25382,250000,268749038,2493416762,1535764228
14,3315,25067,250000,2435606256,1419751893,825083906
14,3296,25888,250000,3335013624,4048546244,1111503222
14,3359,25696,250000,1272432215,3329474875,3638767177
14,3284,26601,250000,439991012,598170624,1178178224
14,3285,25010,250000,4135471495,2612200741,1292286793
14,3250,25269,250000,4235397538,4044515317,1094347953
14,3273,25504,250000,3183465169,1753594587,1437694954
14,3350,25222,250000,1458690122,3581104360,2332417752
14,3360,25433,250000,2848252145,185206746,2296684768
14,3291,25810,250000,4040706073,2556562277,3835769550
14,3299,25997,250000,1616177141,345263353,555589825
14,3261,25010,250000,755506776,3839201324,92845276
14,3278,24836,250000,1770817460,2103130973,4202486579
14,3282,24821,250000,1842164995,582077625,2546074774
14,3372,24876,250000,1362392742,1976871115,2664010218
14,3308,25009,250000,876864093,1103446432,2994582964
14,3464,25381,250000,3924330320,771558114,3456785643
14,3430,25680,250000,3849684439,555103052,2016182318
14,3371,27168,250000,1270844306,64084526,3699976762
14,3364,26431,250000,2112258030,222267052,557094966
14,3275,24622,250000,811699949,3279257737,2669677530
14,3327,29464,250000,4124270110,1625609017,1959376777
14,3361,25091,250000,3766432185,2133173379,1699418529
14,3431,24658,250000,4168513786,1944524743,3386020871
14,3507,24954,250000,219152397,3630627213,2880814321
14,3379,26922,250000,3461643223,3456245328,4140661697
14,3357,24591,250000,1760265082,732436804,98064906
14,3383,24705,250000,632551996,1097384356,360848315
14,3280,25112,250000,763686119,1901556836,1937225463
14,3276,24741,250000,1635476918,1992683864,535593638
14,3280,25447,250000,3058536327,612554097,1229303930
14,3369,24876,250000,1199050544,1496407746,4100247942
14,3458,26334,250000,3439280235,3952528326,245940763
14,3391,24731,250000,3602109307,1022211911,2697141015
14,3485,26235,250000,2670737936,2029091688,2009041609
14,3245,24751,250000,1905314959,2217617904,1843197000
14,3355,25653,250000,1870013899,2704299171,1802629006
14,3572,26942,250000,2034811999,1502936626,3118206918
14,3339,24728,250000,1489953299,3830484302,4070826694
14,3291,24872,250000,1119834556,3599939862,4107025896
14,3399,24978,250000,728763843,2721019251,47106089
14,3264,24970,250000,445358469,2748116922,3337561673
14,3305,25117,250000,3546542196,3843555645,646187589
14,3278,24896,250000,4165020983,651399899,4232189735
14,3247,24705,250000,258642033,2532281209,2726423172
14,3275,24795,250000,1802346414,3265928583,3116620768
14,3349,24881,250000,3370034343,2084327203,2086623820
14,3270,24970,250000,3012367290,2395291926,3926801188
14,3273,25071,250000,3749423681,4133912444,2919970952
14,3276,24954,250000,2925014924,3117543884,114816607
14,3245,25530,250000,1612216346,113854624,1742660124
14,3307,24919,250000,1743504813,48219090,39286656
14,3273,24974,250000,2931715567,719104727,1680105880
14,3489,26022,250000,183329011,3208423828,652025631
14,3429,24943,250000,1513119397,3256261696,3725312631
14,3293,25967,250000,4091716630,3801066951,2505145340
14,3480,25626,250000,3107607724,214605504,4037172232
14,3445,25998,250000,2285145319,2067500541,4081094724
14,3347,25253,250000,3350873082,3033615520,1352735549
14,3275,26117,250000,650856234,4276972596,1053264618
14,3409,26256,250000,2039626680,760103640,2618683030
14,3276,25560,250000,2408182372,4231217197,665521688
14,3404,26438,250000,3328166541,1219793090,2564119351
14,3274,26270,250000,3889355141,4161413802,3950198608
14,3271,25725,250000,160755383,1117961661,2802579827
15,3312,25671,250000,960445952,2578195824,901698475
15,3316,26745,250000,3285343063,2196945188,3653293146
15,3322,27090,250000,1746856534,1119948336,2932892836
15,3278,25754,250000,588798837,2849283299,4122729728
15,3277,26314,250000,3500463256,1622661505,3573878169
15,3292,28510,250000,1050193209,3051055285,2738785880
15,3275,26819,250000,4250498293,2757177465,1430170040
15,3319,25719,250000,3245683859,2674098022,874052549
15,3368,25182,250000,3078282347,1858116433,563308112
15,3309,25260,250000,2801291590,463257948,2535150623
15,3285,26136,250000,3729806090,1504086300,3991314061
15,3296,28290,250000,1105342290,1919078801,2283939761
15,3301,26859,250000,3584700559,2262385477,256688805
15,3290,27081,250000,702114810,3431399358,2578806171
15,3284,26144,250000,1010956233,4183874877,216025734
15,3278,26598,250000,647568689,7410154,4009711358
15,3307,24714,250000,1489026163,3314407239,2346522003
15,3285,24708,250000,4214936922,2353461943,2714423781
15,3269,24358,250000,3145359400,3608053212,1877332121
15,3296,25235,250000,3122902277,3626893033,3987566256
15,3272,24436,250000,2711506946,3151722409,1780330713
15,3300,24017,250000,4117603364,1755089097,130443425
15,3286,24158,250000,679642352,2501673884,3595160802
15,3274,24220,250000,3813499141,1878801964,1631461988
15,3281,24271,250000,1821675726,3848802274,3638094364
15,3310,24560,250000,3903334544,4141092732,857607390
15,3285,24485,250000,3113405675,2196193137,2989216915
15,3308,24211,250000,3940697119,1063337148,1899740953
15,3270,24285,250000,201976384,1211069124,2241395832
15,3282,24439,250000,405765832,3637297639,1440340740
15,3306,24308,250000,1472182388,1241983313,4203989079
15,3288,24390,250000,4125148219,1917211083,388135103
15,3276,24616,250000,89490626,2291931842,2300538970
15,3270,25001,250000,479654057,4065218310,1248508823
15,3276,25081,250000,276314884,1132059204,3364827598
15,3295,25159,250000,1182133089,1301754664,3140908172
15,3278,24845,250000,4128854337,2183303561,760615426
15,3276,24561,250000,3829547742,2858334971,1530068200
15,3283,25015,250000,2524245372,2284939817,1303441321
15,3270,24817,250000,2885057733,454915691,1250717016
15,3280,24712,250000,3061536249,488512761,1239119341
15,3282,24379,250000,264308395,1011034346,4246904858
15,3272,24436,250000,3559509630,2543800361,3377808851
15,3291,25296,250000,1783230169,2415996482,3830255048
15,3273,25008,250000,4154828034,3420760833,1453902904
15,3277,24119,250000,1336453462,912636640,3308479613
15,3280,24838,250000,3065114290,738737261,2700478887
15,3308,24928,250000,4071854528,2271289589,1264378341
15,3274,24887,250000,3930202734,1472743760,1005001413
15,3296,24278,250000,2060665021,3968838337,1487712646
15,3280,24690,250000,2663950942,2537950384,2708819689
15,3281,24702,250000,349748334,1572917083,756154296
15,3279,24416,250000,1150511674,1978252434,1705452119
15,3279,24716,250000,3688673601,2377853722,471491620
15,3286,24648,250000,15978785,2618004306,2766184579
15,3278,24926,250000,4225080868,2822830468,2705252586
15,3288,24503,250000,1445177602,812209866,1082330121
15,3293,24293,250000,3401428271,2131297337,3648210555
15,3277,24346,250000,1897886611,3655012383,3916034457
15,3280,24203,250000,3479062877,2933772380,642393353
15,3274,24800,250000,3531984835,3361138798,2972268325
15,3283,24115,250000,1153988724,2044039737,2833015224
15,3297,23987,250000,720819850,1747083606,3356355974
15,3277,27058,250000,1175163278,802966373,1038877272
15,3287,26144,250000,2085749132,1116867127,3456763005
15,3279,26030,250000,3204762581,1258846417,2252748984
15,3316,25924,250000,2602527047,2642467122,1398497399
15,3286,26105,250000,4013371385,1517515419,1024256464
15,3277,25970,250000,1336239176,755646357,1984141357
15,3271,25732,250000,2935842581,3734057085,3065925622
15,3272,25883,250000,4113199997,4131442020,3654658461
15,3271,27481,250000,945362771,957154636,1576741605
15,3289,24773,250000,4092362146,3980365549,3305579198
15,3295,25524,250000,4246532021,2030659786,3870189842
15,3249,25191,250000,1495528754,52127491,480898114
15,3295,24253,250000,3845798500,2548699228,2773425988
15,3279,25402,250000,573415019,3541093160,644102816
15,3268,25835,250000,4182219665,3556633555,3091639256
15,3275,24975,250000,3196382144,3730667191,3050943787
15,3283,25554,250000,3087702616,1087249781,3064808344
15,3284,25198,250000,1068371497,1717834670,283024924
15,3287,24438,250000,2644135512,1350126684,3522884488
15,3273,24114,250000,136155332,3336164979,2024588994
15,3249,24462,250000,3090341570,2834764930,1109621995
15,3294,25027,250000,221707353,1032036968,1608815366
15,3281,24345,250000,2807289248,959697906,1804457104
15,3247,24689,250000,1121146750,494073262,4048427042
15,3304,26128,250000,483713647,3132199217,4012547421
15,3303,25320,250000,1995145102,2063611112,1910030010
15,3244,25666,250000,4024772118,3567091695,246370911
15,3270,25637,250000,402396472,2960133560,1733535841
15,3282,25774,250000,2134034010,247338533,2693663154
15,3271,26863,250000,3670541650,642415238,2987274274
15,3276,29775,250000,2789691662,3374887657,976872026
15,3379,26258,250000,1259653042,618291104,3330078197
15,3263,29047,250000,636319959,2176166488,1455208028
15,3384,27462,250000,2671726778,1005085951,3212805
15,3282,28729,250000,1450876425,545366091,1166520582
15,3536,24460,250000,2422782819,3072458147,1160452341
15,3318,28412,250000,3792920621,2616659979,3819513022
16,3347,24352,250000,3991291129,3236701871,807090721
16,3270,24451,250000,3346266778,20650963,782406580
16,3282,24662,250000,1271203543,861131371,4158043314
16,3246,25409,250000,2037018804,3288032556,2230306030
16,3309,25645,250000,1207784395,4055676109,1438615800
16,3364,25759,250000,719069898,2896871369,1926473874
16,3249,26410,250000,329759190,2820012720,2782805698
16,3277,26572,250000,427589773,3638540764,134110347
16,3361,24346,250000,602367906,3465075504,1472316506
16,3338,24902,250000,2003894724,149434852,2211886278
16,3290,24387,250000,3434959916,1860798644,3776657866
16,3371,24490,250000,2886091064,658385842,1658953697
16,3264,24781,250000,3852039601,1856550606,2323684792
16,3373,24861,250000,959353814,885141817,1098192816
16,3545,26123,250000,3496421045,1947611730,2260661029
16,3248,25586,250000,2328905093,29314486,2538835081
16,3311,26920,250000,37380304,2946995112,632411547
16,3381,25180,250000,1683471464,2358908589,1172039688
16,3264,24742,250000,2678832605,573117037,101198003
16,3299,26883,250000,2782481873,3847578027,4253126075
16,3281,24833,250000,2248820289,2361458220,2347148011
16,3257,24943,250000,692750712,154996541,1723228125
16,3363,26227,250000,3933669848,3973551909,3167405799
16,3358,24296,250000,3589571669,1143667487,1772977182
16,3275,24535,250000,1335163817,1237117763,1416644936
16,3289,25983,250000,2071375383,1967393399,3804370503
16,3295,26818,250000,1513890387,594472129,3898938140
16,3257,27013,250000,3564349875,559529274,980120614
16,3285,26016,250000,778671262,4025971867,3898042561
16,3373,25003,250000,643097505,499242119,919987404
16,3250,24852,250000,3120949829,1446938079,1049808646
16,3267,24959,250000,1386398521,2427942396,752425085
16,3283,26899,250000,2554514815,3826289847,720003787
16,3252,26910,250000,1508106406,1879858381,4058600299
16,3297,24947,250000,989424330,3445379573,2032422228
16,3355,25577,250000,3383408488,3932497099,2670261258
16,3245,25810,250000,1689579710,879840131,2478660643
16,3288,25853,250000,1458893494,2201656556,2108082712
16,3290,26006,250000,599666025,91150929,412461756
16,3251,24449,250000,3577367355,253338164,1495936480
16,3294,24588,250000,3418084127,3132076971,1540612982
16,3469,24773,250000,2194642538,1439678945,4059521445
16,3255,24613,250000,1948937710,1123855762,4286183178
16,3282,24628,250000,2132746140,2489790950,3635718620
16,3302,24597,250000,1471806407,4215719110,1991291045
16,3321,24628,250000,1122201137,3003027626,705542994
16,3291,24785,250000,4132482363,1174358918,2996056166
16,3379,24637,250000,3778417479,3426922981,1484654182
16,3256,24744,250000,187471469,918572356,2772843071
16,3276,24453,250000,792262398,235952028,1945886075
16,3370,24495,250000,3555946938,832044854,3417391358
16,3550,24524,250000,1275700029,4015223692,1208678384
16,3297,24465,250000,1614027348,248030070,118428862
16,5834,24954,250000,2164868850,3831905908,2678890072
16,3361,24820,250000,1288870828,2333521818,1734323601
16,3280,24445,250000,372347908,251955059,191061746
16,3277,25650,250000,3621666780,4187613940,2898503338
16,3318,24881,250000,3863863836,651026565,1050843574
16,3367,24868,250000,1854016872,342329746,3128310379
16,3518,24871,250000,3255823452,1816436739,3267762515
16,3280,24402,250000,2358304624,2624779489,858873782
16,3274,27593,250000,1099651149,2762806384,1333805164
16,3475,26102,250000,1788784406,1329469266,400016755
16,3259,25075,250000,3440662527,104278860,831636072
16,3273,24770,250000,3589987242,1554570667,1599479744
16,3421,24658,250000,2057088254,1288048885,747819647
16,3248,25212,250000,3826310007,1509971354,1462840470
16,3390,26292,250000,3789202278,881834165,2702653756
16,3276,24627,250000,3519407925,326047581,2854698615
16,3259,24554,250000,1068781569,670403124,1497878198
16,3299,24473,250000,3916249397,3821661588,3579868636
16,3358,24594,250000,834382781,2699060095,2266385259
16,3325,24491,250000,179928631,2009998609,2254781673
